speaker	speech	speaker_std
El señor Vladimiro Montesinos	Que ya no significa la igualdad.	MONTESINOS
Desconocido	(?) diferentes lo mismo es muy (?).	DESCONOCIDO
El señor Vladimiro Montesinos	En Atenas y en Esparta, pues, usaban eso, ¿no?, el tema de la equidad, ¿no? Como los espartanos eran guerreros les daban una porcion mínima solamente para la parte física y los atenienses eran más intelectuales er. aquella época (?) y ésa era (?).	MONTESINOS
BACKGROUND	[Risas.]	BACKGROUND
El señor Vladimiro Montesinos	Bueno, el otro punto final (?) yo voy a empezar a presionar (?) y a García a fondo para que ellos también hagan las presiones y nos bajen el tema del oro, baipaseen a Peter Romero, ¿no?, porque ellos ven que Peter Romero es una amenaza para la permanencia de las relaciones buenas que hay (?).	MONTESINOS
Desconocido	Peter Romero es una persona más negativa que podemos tener (?), porque Piten* es un hombre inteligente (?).	DESCONOCIDO
El señor Vladimiro Montesinos	Sí.	MONTESINOS
Desconocido	Peter Romero no lo es; entonces una persona no inteligente es terrible.	DESCONOCIDO
El señor Vladimiro Montesinos	No, no.	MONTESINOS
Desconocido	Piten,* encima, es un hombre muy capaz, pero este Peter Romero es un desastre.	DESCONOCIDO
El señor Vladimiro Montesinos	Ahora, Hamilton ¿cómo lo (?)?	MONTESINOS
Desconocido	Lo he visto muy frustrado. Entonces, a mí me dan cólera las personas frustradas porque pueden salir con cual quier cosa.	DESCONOCIDO
El señor Vladimiro Montesinos	No, claro. Lo que yo he percibido de Hamilton es lo siguiente: digamos, él ha venido con una misión acá para cambiar la imagen que tuvo Jett y entonces trabajaba en el gabine te con Peter Romero, era un hombre de confianza de Peter Romero. Entonces, la misión de él era impedir la salida del Presidente. Entonces, ha mantenido aparentemente, inicialmente una prudencia en sus decla raciones, buen nivel, muy bueno; pero después ha excluido esto con el juego rea' de manejar a Toledo, digitado y llevarlo a la embajada cuantas veces le ha dado la gana…	MONTESINOS
Desconocido	Y ha fracasado.	DESCONOCIDO
El señor Vladimiro Montesinos	Y ha fracasado. Entonces, desde la perspectiva de la función para el Departamento de Estado es un diplomático…	MONTESINOS
Desconocido	Quemado.	DESCONOCIDO
El señor Vladimiro Montesinos	Quemado. Entonces, eso le ha originado una frustración en el ámbito personal y, obviamen te, lo convierte en un factor negativo para nosotros. ¿Por qué? Porque los informes que él va a estar mandando como Departamento o como embajador al Departamentó de Estado van a alimentar documentadamente esa corriente negativa que llega a la Secretaría de Estado. Esa es mi preocupación. Entonces, tenemos que neutralizar con los otros canales que hay en la embajada pa ra que lleguen a las otras agencias un nivel de información que por lo menos, si no ecuilibre, disminuya el peso.	MONTESINOS
El señor Francisco Tudela	Anel Townsend va a llevar a juicio (?).	TUDELA
El señor Vladimiro Montesinos	De congresistas.	MONTESINOS
El señor Francisco Tudela	Congresistas de la oposición se comprometen a abs tenerse de participar (?).	TUDELA
Desconocido	Vamos a ver si a Toledo, a ver si a Toledo alguien le va a dar tribuna, puesto que hasta ahora (?). Yo tengo un poco de temor (?).	DESCONOCIDO
Desconocido	Es probable.	DESCONOCIDO
El señor Vladimiro Montesinos	Pero, mire, el fenómeno Toledo es un fenóme no que se desinfla, doctor, rápidamente. Lo que pasa es que, digamos, nosotros es tamos en una actitud, como decía acá Pancho, ayer ha hecho una manifestación sin autorización prefectural. Ya terminó el proceso electoral, ya no puede hacer manifestación sin permiso y la prefectura le puede denegar legítimamente el tema, no lo hemos...	MONTESINOS
El señor Francisco Tudela	Una serie de declaraciones...	TUDELA
El señor Vladimiro Montesinos	Sí, sí.	MONTESINOS
El señor Francisco Tudela	Sobre (?) porque es un poco para afuera, o sea, para desarmar la idea de confrontación (?) y voy a insistir.	TUDELA
El señor Vladimiro Montesinos	Hay que continuar chequeándolo. El otro tema yo pienso. Mire, cuando la próxima semana vaya la Fuerza Armada Enlacio de Gobierno y haga un reconocimiento público y definitivo, si el Comando Conjunto advierte que cualquier acto de amenaza a la democracia, a las autoridades legítimamente constituidas, al peligro de la viabilidad de la gobernabilidad, encontrarán la firme oposición de la Fuerza Armada. Entonces, estamos mandando una advertencia directa a él en el tema; yo creo que con eso ahí el tipo lo va a pensar.	MONTESINOS
Desconocido	Claro (?).	DESCONOCIDO
El señor Vladimiro Montesinos	Y el otro tema es que en algún momento tene mos que descubrir el verdadero personaje, o sea, la información que tuvimos y que nunca la utilizábamos porque decían que era guerra sucia...	MONTESINOS
El señor Francisco Tudela	Ahora sí.	TUDELA
El señor Vladimiro Montesinos	"Ahora sí podemos decir: ""Sí, señor, de lo que el Perú se salvó porque el señor (?) es drogadicto, tal cosa, tal otra""."	MONTESINOS
El señor Francisco Tudela	El mismo aviso (?).	TUDELA
El señor Vladimiro Montesinos	Sí, arrancamos el tema; entonces, moralmente, internamente le quitamos la capacidad de poder salir a las plazas, porque vamos a decir que…	MONTESINOS
Desconocido	Usted ha visto que yo el otro día (?) en el canal (?).	DESCONOCIDO
El señor Vladimiro Montesinos	No, en Canal N.	MONTESINOS
Desconocido	Ahí dijo...	DESCONOCIDO
El señor Vladimiro Montesinos	Sí.	MONTESINOS
Desconocido	Cuando le preguntaron algo nosotros dijimos (?). Pero el señor Toledo todavía no es, pues, tan suficientemente maduro, ¿no? Quizás no es la mejor persona de la oposición. Después que he visto a Diez Canseco hablando en Arequipa se ve una gran diferencia. Entonces, claro, acá tampoco le vamos a tratar de sacar (?).	DESCONOCIDO
El señor Vladimiro Montesinos	No, no.	MONTESINOS
Desconocido	Ni vamos a tratar de sacar a Fujimori en 15 días porque eso es imposible. Hay que reunir la oposición (?) en dos años, pero en dos años tene mos que estar muy fuertes. Y ahí tenemos que ver que es la persona (?) es la persona adecuada. Están entre ellos moviéndose el piso.	DESCONOCIDO
El señor Vladimiro Montesinos	No, ya definitivamente ellos han visto que Toledo no es la persona adecuada y han visto que tampoco los partidos no están tar. organizados como para hacerlo.	MONTESINOS
Desconocido	Claro.	DESCONOCIDO
El señor Vladimiro Montesinos	Lo que pasa es que se ha creado una percep ción...	MONTESINOS
El señor Francisco Tudela	Sobre eso quería hablar (?).	TUDELA
El señor Vladimiro Montesinos	Ése es el tema.	MONTESINOS
El señor Francisco Tudela	Es ahí a la que le espera el Congreso.	TUDELA
El señor Vladimiro Montesinos	Sí. Okay, doctor, entonces, buena suerte.	MONTESINOS
Desconocido	Gracias. Chau, Pancho, hasta luego.	DESCONOCIDO
El señor Vladimiro Montesinos	Y yo le estoy haciendo llegar los CDs más tarde.	MONTESINOS
El señor Francisco Tudela	Mucha suerte.	TUDELA
El señor Vladimiro Montesinos	Coordino con Cocoliso.	MONTESINOS
Desconocido	Con Cocoliso.	DESCONOCIDO
El señor Francisco Tudela	¿Dónde te mando...?	TUDELA
Desconocido	En cancillería yo estoy en la tarde.	DESCONOCIDO
El señor Francisco Tudela	Ya.	TUDELA
El señor Vladimiro Montesinos	¿Cocoliso va a viajar con usted?	MONTESINOS
Desconocido	Cocoliso viaja conmigo.	DESCONOCIDO
El señor Vladimiro Montesinos	Ah, por cualquier cosa estemos en contacto.	MONTESINOS
Desconocido	Sí, sí, por eso viaja conmigo.	DESCONOCIDO
El señor Vladimiro Montesinos	No, éste... yo sería de la idea que se llevara Co cí uso un teléfono seguro para que desde, allí desde Canadá podríamos tener una conversación directamente.	MONTESINOS
Desconocido	Coordino con él.	DESCONOCIDO
Desconocido	Perfecto.	DESCONOCIDO
El señor Vladimiro Montesinos	Ya, yo coordino con él, es importantísimo porque las comunicaciones directas van a ser claras y seguras, porque ahí los americanos no van a querer respetar el trabajo que uno haga. Entonces, coordino con Cocoliso.	MONTESINOS
Desconocido	De acuerdo, yo le voy a decir ahora.	DESCONOCIDO
Desconocido	Ya, uy bien, doctor.	DESCONOCIDO
Desconocido	Hasta luego.	DESCONOCIDO
Desconocido	Chau.	DESCONOCIDO
Desconocido	Gracias.	DESCONOCIDO
El señor Francisco Tudela	Dos cosas...	TUDELA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Francisco Tudela	A mí (?) lo del Congreso (?) hay que ver si va a haber elección o no.	TUDELA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Francisco Tudela	O sea, si voy a la presidencia (?).	TUDELA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Francisco Tudela	(?) del Congreso. Bueno, yo sé (?).	TUDELA
El señor Vladimiro Montesinos	No, me imagino va a ser bien duro este tema.	MONTESINOS
El señor Francisco Tudela	Así es. Entonces, si fuera necesario (?) yo no tengo ningún inconveniente (?).	TUDELA
El señor Vladimiro Montesinos	O sea, yo te voy a dar mi opinión de amigo. Mi opinión de amigo es la siguiente: tú sabes que tengo por ti un profundo res peto por tu calidad profesional y moral, admiración por tu profesionalismo, et cétera, y además en este tiempo que nos hemos acercado un poco más me has co nocido tú más a mí y yo he podido conocerte más a ti. Entonces, creo que ha nacido, hay una química...	MONTESINOS
El señor Francisco Tudela	Así es…	TUDELA
El señor Vladimiro Montesinos	Una química y, bueno, positiva en ambas partes.	MONTESINOS
El señor Francisco Tudela	Empatia.	TUDELA
El señor Vladimiro Montesinos	Hay una empatia.	MONTESINOS
El señor Francisco Tudela	Claro.	TUDELA
El señor Vladimiro Montesinos	Entonces, eso me hace que yo sea abierto contigo. Mi opinión es que creo que tú no; este primer Congreso va a ser un Congreso de quemada.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	Entonces, yo creo que tú no puedes quemarte en este primer Congreso porque va a ser un congreso de batalla, esto va a ser peor que Las Termopilas.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	Entonces, tiene que ser una persona el Presidente del Congreso que cumpla dos ejes. Es lo que yo opino, la decisión la tomarán tú y el Presidente.	MONTESINOS
El señor Francisco Tudela	Por eso te pregunté, porque yo tengo exacto el mis mo análisis.	TUDELA
El señor Vladimiro Montesinos	Entonces, si yo digo, te tenemos que cuidar a tí...	MONTESINOS
El señor Francisco Tudela	Porque (?) desesperación, hay dos grupos en la oposición.	TUDELA
El señor Vladimiro Montesinos	Y la de nosotros.	MONTESINOS
El señor Francisco Tudela	Claro, que no me va a aceptar.	TUDELA
El señor Vladimiro Montesinos	Por eso, entonces, yo...	MONTESINOS
El señor Francisco Tudela	O sea, el grupo de Absalón, Reátegui...	TUDELA
El señor Vladimiro Montesinos	Yo lo he pensado así, claro, claro; entonces, qué he pensado? Uno, tenemos que apurarte a ti porque le puede pasar algo al Pré ndente, porque pueden atentar contra el Presidente, muere el Presidente...	MONTESINOS
El señor Francisco Tudela	No, independiente de eso.	TUDELA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Francisco Tudela	La estrategia mudo.	TUDELA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Francisco Tudela	Pensada ya (?).	TUDELA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Francisco Tudela	Es que frente a la objeción (?).	TUDELA
El señor Vladimiro Montesinos	Por eso ahí (?) el tema es el siguiente. Yo qué pensaba? Que mi consejo para ti, mi recomendación ‘no soy nadie para aconsejar— es una sugerencia...	MONTESINOS
El señor Francisco Tudela	(?) me aconsejaron (?).	TUDELA
El señor Vladimiro Montesinos	Bueno, es que no deberías ser presidente del Congreso, por qué te lo digo? Dos cosas. Primero, que vas a tener el ataque de toda la oposición…	MONTESINOS
El señor Francisco Tudela	Y eso importa.	TUDELA
El señor Vladimiro Montesinos	Y ése es un aspecto que debemos evitar eso pa ra que tu figura siga siempre siendo la misma, para cualquier cosa. Y el segundo aspecto es que en el campo interno de nosotros si eres presidente vas a (?) del grupo de Absalón, que pensaban que Absalón podría ser. Entonces, tenemos que poner como Presidente del Congreso una persona neutra. En primer lugar, ése es el análisis correcto.	MONTESINOS
El señor Francisco Tudela	Ese es el (?).	TUDELA
El señor Vladimiro Montesinos	¿Y sabes quién es la persona que opino yo? Martha Hildebrandt. ¿Qué te parece?	MONTESINOS
El señor Francisco Tudela	Perfecto, gran (?).	TUDELA
El señor Vladimiro Montesinos	Bien pensado, porque es una persona que tiene su carácter, es leal al Presidente, es leal a ti, te considera, te estima mucho. La gente de Absalón no va a poder cuestionar eso porque están pensando que tú vas a ser el Presidente.	MONTESINOS
El señor Francisco Tudela	Ahora la otra fórmula (?) absolutamente (?).	TUDELA
El señor Vladimiro Montesinos	Sí, sí, ya lo sabemos perfectamente.	MONTESINOS
El señor Francisco Tudela	(?).	TUDELA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Francisco Tudela	No voy a poder hacerlo (?).	TUDELA
El señor Vladimiro Montesinos	Pero ¿por qué no agarras el premierato?	MONTESINOS
El señor Francisco Tudela	El premierato es una posibilidad también...	TUDELA
El señor Vladimiro Montesinos	Sin cartera, sin cartera.	MONTESINOS
El señor Francisco Tudela	Sin cartera. Puedo agarrar el premierato o puedo agarrar un cargo en el ejecutivo que no tensa nada que ver (?) con el Congreso.	TUDELA
El señor Vladimiro Montesinos	Bueno, también podría ser así.	MONTESINOS
El señor Francisco Tudela	Entonces, sí es compatible. Yo ya había pensado esto pero quería conversarlo contigo.	TUDELA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Francisco Tudela	Promperú.	TUDELA
El señor Vladimiro Montesinos	Bueno, hoy día en la mañana estuve hablando con el Presidente el tema de Promperú y él me dijo lo siguiente, porque coinciden te ese día te preguntó la opinión tuya, felizmente estábamos de acuerdo en que es ta mujer es altamente negativa.	MONTESINOS
El señor Francisco Tudela	Ella ha jugado contra nosotros.	TUDELA
El señor Vladimiro Montesinos	Totalmente de acuerdo.	MONTESINOS
El señor Francisco Tudela	Cuando yo fui a hacer una exposición en Promperú; en Fin, creo que más tensos estaban los de Promperú que nuestros enemigos políticos.	TUDELA
El señor Vladimiro Montesinos	"Ah, por supuesto. Bueno, entonces, conver... sin saber tu idea del tema este, yo le dije al Presidente: Bueno, Presidente, ¿qué vamos a hacer con el tema de Promperú?"" Entonces, me dijo: Hay que tomar una medida porque esta mujer no puede estar acá. Estamos entrando a días difíciles y en estos días difíciles Promperú está jugando contra nosotros""."	MONTESINOS
El señor Francisco Tudela	(?).	TUDELA
El señor Vladimiro Montesinos	Muy mal.	MONTESINOS
El señor Francisco Tudela	(?).	TUDELA
El señor Vladimiro Montesinos	Entonces yo coincido contigo, finalmente, creo que podría ser un gran (?). Y entonces estás al margen...	MONTESINOS
El señor Francisco Tudela	Justo en el Congreso voy (?).	TUDELA
El señor Vladimiro Montesinos	Y estás al margen del juego de la oposición. Entonces, estás en la trinchera donde le damos un mayor uso a la posición, menos nesgo de...	MONTESINOS
El señor Francisco Tudela	La génesis es la vicepresidencia (?). Acá lo único que interesa es ganar.	TUDELA
El señor Vladimiro Montesinos	Nada más.	MONTESINOS
El señor Francisco Tudela	A mí no me interesa (?).	TUDELA
El señor Vladimiro Montesinos	Eso el tiempo lo dirá.	MONTESINOS
El señor Francisco Tudela	Y la cosa era que yo no iba al Congreso, después salió la cosa del Congreso, el Presidente me jala a la lista y eso es una cuestión accesoria.	TUDELA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Francisco Tudela	Naturalmente la presencia en el Congreso depende de un número determinado.	TUDELA
El señor Vladimiro Montesinos	Claro.	MONTESINOS
El señor Francisco Tudela	Porque es una cosa que puedo escoger.	TUDELA
El señor Vladimiro Montesinos	Claro.	MONTESINOS
El señor Francisco Tudela	Pero si tenemos el número (?).	TUDELA
El señor Vladimiro Montesinos	Ya tenemos el número (?).	MONTESINOS
El señor Francisco Tudela	Yo puedo hacer una acción positiva de mi parte.	TUDELA
El señor Vladimiro Montesinos	Claro, pero, digamos, vas a tener que ir, diga mos, por ejemplo, para votaciones fundamentales porque de todas maneras un vo to es un voto, ¿no? Un voto es un voto; además, ahora hay un fuerte ataque para tratar de saber a quiénes hemos conseguido nosotros.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	Por ejemplo, el hermano de Kouri está con no sotros, ya está comprometido y todo, pero él todavía... ya empezó a hacer declaraciones en el sentido de que él sí va a juramentar. Entonces ya están empezando a...	MONTESINOS
El señor Francisco Tudela	La Presidencia del Consejo es una posibilidad. PROMPERÚ es una posibilidad mucho más interesante.	TUDELA
El señor Vladimiro Montesinos	Bueno, me parece bien.	MONTESINOS
El señor Francisco Tudela	Desde el punto de vista de servicio.	TUDELA
El señor Vladimiro Montesinos	Claro, pero el Ministerio de Educación no, ahi tendrías muchos problemas.	MONTESINOS
El señor Francisco Tudela	Además, la verdad la gente me ve como un académi co ésa es la verdad.	TUDELA
El señor Vladimiro Montesinos	No, y además vamos a tener un Sutep beligerante porque Toledo ha agarrado y ha generado el prurito del aumento de sueldos.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	Y te vas a pasar todo el día con la marcha de los profesores allá, entonces vas a generar un esfuerzo innecesario y un agotamiento c ue no vale la pena.	MONTESINOS
El señor Francisco Tudela	Y además alguien hará movilización universitaria, porque la cólera que les ha dado (?).	TUDELA
El señor Vladimiro Montesinos	Claro parte.	MONTESINOS
El señor Francisco Tudela	Y ayer el retorno (?) a mí no me importa porque la reñía que presentar de todas maneras.	TUDELA
El señor Vladimiro Montesinos	Así es, otra función	MONTESINOS
El señor Francisco Tudela	Otra función pero es muestra de la...	TUDELA
El señor Vladimiro Montesinos	Claro, es una muestra de la presión que hay en el tema. Pero en fin el tema de La Católica no debe preocuparnos porque tú cono ces mejor que yo La Católica, cómo es.	MONTESINOS
El señor Francisco Tudela	(?) su Transparencia.	TUDELA
El señor Vladimiro Montesinos	La Transparencia, sí, exactamente.	MONTESINOS
El señor Francisco Tudela	O sea, con lo de ayer está vetada, su Transparencia se ve. Claro, pero haber necesitado a la pareja que reciba plata de los americanos.	TUDELA
El señor Vladimiro Montesinos	Claro, a eso no hay que hacerle caso, pues. Mira, yo creo acá, Panchito, mientras tengamos el soporte de la Fuerza Armada, el presidente… O sea, al equipo no ha llegado, su soporte es la Fuerza Armada.	MONTESINOS
El señor Francisco Tudela	Lo que tenemos que convertir a dos (?).	TUDELA
El señor Vladimiro Montesinos	En el eje de la comunicación esta... política.	MONTESINOS
El señor Francisco Tudela	Política.	TUDELA
El señor Vladimiro Montesinos	Si eso logramos, hemos pasado la valla.	MONTESINOS
El señor Francisco Tudela	No es posible (?).	TUDELA
El señor Vladimiro Montesinos	No he dicho nada. Pero es que ellas jugaban, pues, en un equipo contrario y si ahora hemos tenido suerte es porque yo he mareado el Centro de Prensa Internacional y lo he pasado a la PCM.	MONTESINOS
El señor Francisco Tudela	(?).	TUDELA
El señor Vladimiro Montesinos	Sí, no, eso era una desgracia; yo he visto que no hemos tenido una prensa hostil en segunda vuelta.	MONTESINOS
El señor Francisco Tudela	Menos hostil.	TUDELA
El señor Vladimiro Montesinos	Menos hostil, pero no hubiéramos pasado la si tuación que pasamos en la primera vuelta, donde el centro de prensa se convirtió en centro de prensa de Toledo. En cambio ahora ya Torrado no se atrevió a ir a... no se atrevió a ir, lo pusimos en la PCM y ahí terminó el...	MONTESINOS
El señor Francisco Tudela	Ahí Toledo en el fondo lo convertimos con la plata de los (?).	TUDELA
El señor Vladimiro Montesinos	A Toledo.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	"Y ahí se prestó para eso, por eso es que la Eliane Karp dijo ""¿Y a quién le dejaría usted?"" ""Dejaría a mi esposa, pues"". Ahora tú sabes, te lo hablaré en confidencia, (?) el presidente tuvo una relación sentimental."	MONTESINOS
El señor Francisco Tudela	(?).	TUDELA
El señor Vladimiro Montesinos	No, y obviamente...	MONTESINOS
El señor Francisco Tudela	Yo soy testigo presencial	TUDELA
El señor Vladimiro Montesinos	"Entonces, hay un dicho que dice: ""Donde ca motes se asaron cenizas quedaron"". Pero hablando con el tema del SIN, yo el otro día le comentaba un poco, digamos, en la confidencia de la amistad que tenemos que me permite conversar, pues yo lo cuido bastante a él en ese sentido."	MONTESINOS
El señor Francisco Tudela	Que la mande de embajador.	TUDELA
El señor Vladimiro Montesinos	Claro que la mande de embajador en un sitio (?) y la mujer se va feliz de embajadora. O sea, ella lo que requiere es figuración y tener la capacidad de hablar por teléfono con él.	MONTESINOS
El señor Francisco Tudela	Así es.	TUDELA
El señor Vladimiro Montesinos	Si se cumplen esas dos finalidades no hay absolutamente ningún problema, por ese lado estamos en el tema bien, ¿no?	MONTESINOS
El señor Francisco Tudela	Eso es genial.	TUDELA
El señor Vladimiro Montesinos	Sí. Ahora la otra cosa que yo pienso, Panchito, es que tenemos que desarrollar una política de acercamiento tuyo hacia la fuerza armada. Porque, digamos, a raíz de lo del tema de Ivcher quedó una percepción no positiva. Te lo tengo que decir con toda franqueza.	MONTESINOS
El señor Francisco Tudela	Sí, sí, yo también (?).	TUDELA
El señor Vladimiro Montesinos	Entonces creo yo —¿cómo se llama esto de que…?—, hay que recomponer un poco los puentes, ¿no? Yopienso la próxima semana cuando ya hayamos pasado toda esta valla, hacer una comida con los comandos en la cual estés tú. Entonces, ya te vean, como parte del prupo; o sea, te incorporen al grupo y todas estas cosas que queden a una página volteada.	MONTESINOS
El señor Francisco Tudela	Lo de Ivcher era…	TUDELA
El señor Vladimiro Montesinos	Bueno, ve (?) una coyuntura de momento.	MONTESINOS
El señor Francisco Tudela	Ahora, ha sido una coyuntura muy concreta (?).	TUDELA
El señor Vladimiro Montesinos	Sí, yo sé, pero es una acusación política de la cual final tuviste la razón, ése es el objetivo.	MONTESINOS
El señor Francisco Tudela	Porque era entrar a una etapa (?).	TUDELA
El señor Vladimiro Montesinos	Pero por otro lado el tema de Ivcher, el tipo es un tipo altamente peligroso; un delincuente está dispuesto a todo y darle en estas circumstancias en este período el control de canal 2, eso sería la guillotina.	MONTESINOS
El señor Francisco Tudela	No se puede.	TUDELA
El señor Vladimiro Montesinos	No se puede. Hay que buscar una fórmula en la cual él haga la venta de su canal a quien quiera, no nos interesa a quién lo venda.	MONTESINOS
El señor Francisco Tudela	Ahora, (?) Winter.	TUDELA
El señor Vladimiro Montesinos	Bueno, Winter puede vender, pero no que él se quede con el canal, porque si él se queda con el canal él si nos hace puré.	MONTESINOS
El señor Francisco Tudela	No digo, la posición por lo que he escuchado del señor Ivcher, es que él venda, pero que cuando él venda también...	TUDELA
El señor Vladimiro Montesinos	De repente los Winter pueden vender a una tercera persona.	MONTESINOS
El señor Francisco Tudela	Es cuestión de conversar con ellos, no hay (?).	TUDELA
El señor Vladimiro Montesinos	No, ése es el dicho (?). Pero por otro lado el ti po con el resultado de las elecciones ha visto que...	MONTESINOS
El señor Francisco Tudela	Ahora (?).	TUDELA
