speaker	speech	speaker_std
BACKGROUND	[Salto en la grabación.]	BACKGROUND
BACKGROUND	[Conducen a la sala a un señor llamado Alfredo para que le tomen sus generales de ley.]	BACKGROUND
Desconocido	Su nombre completo.	DESCONOCIDO
El señor Alfredo	Alfredo Romero Castillo.	DESCONOCIDO
Desconocido	¿Romero?	DESCONOCIDO
El señor Alfredo	Castillo	DESCONOCIDO
Desconocido	¿Un solo nombre?	DESCONOCIDO
El señor Alfredo	Un solo nombre.	DESCONOCIDO
Desconocido	¿Edad?	DESCONOCIDO
El señor Alfredo	54 años.	DESCONOCIDO
BACKGROUND	[Diálogo ininteligible.]	BACKGROUND
BACKGROUND	[El señor Alfredo lee un documento, lo firma y coloca su huella digital. El señor que le tomó las generales de ley le entrega una copia.]	BACKGROUND
BACKGROUND	[Diálogo ininteligible.]	BACKGROUND
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Todavía.	DESCONOCIDO
Desconocido	En estos momentos se observa a José Del Mar Colina, está saliendo de los calabozos de la DININCRI, para una entrevista con el juez.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
BACKGROUND	[Conducen a la sala al señor José Del Mar Colina para que le tomen sus generales de ley.]	BACKGROUND
BACKGROUND	[El señor José Del Mar Colina lee un documento, lo firma y coloca su huella digital. El señor que le tomó las generales de ley le entrega una copia. Regresa al calabozo.]	BACKGROUND
BACKGROUND	[Diálogo ininteligible.]	BACKGROUND
BACKGROUND	[Conducen a la sala a un señor no identificado para que le tomen sus generales de ley, después de lo cual regresa al calabozo.]	BACKGROUND
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Se observa a Víctor Bianchini saliendo de los calabozos de la DININCRI.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Se observa a Alvarado Cabrera, Arnulfo.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
BACKGROUND	[Conducen al señor Alvarado Cabrera a la sala para que le tomen sus generales de ley.]	BACKGROUND
La señora Juez	Vamos a tomarle sus generales de ley en el proceso que se le ha aperturado en su contra, y posteriormente le van a citar para que brinde su instructiva en un juzgado de instrucción o instrucción de oficio y pueda usted ofrecer su defensa. Le da usted sus datos personales al señor que está ahí.	DESCONOCIDO
Desconocido	¿Nombre?	DESCONOCIDO
El señor Arnulfo Alvarado	Mi nombre es Arnulfo Alvarado Cabrera.	DESCONOCIDO
Desconocido	¿Edad?	DESCONOCIDO
El señor Arnulfo Alvarado	44	DESCONOCIDO
Desconocido	¿Tiene documentos?	DESCONOCIDO
El señor Arnulfo Alvarado	Sí, sí.	DESCONOCIDO
Desconocido	¿Libreta electoral o DNI?	DESCONOCIDO
El señor Arnulfo Alvarado	DNI.	DESCONOCIDO
BACKGROUND	[El señor Alvarado Cabrera lee un documento, lo firma y coloca su huella digital.]	BACKGROUND
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Se observa a Luis Frank Aybar Cancho, saliendo de los calabozos de la DININCRI. Se observa a Alvarado Cabrera Arnulfo ingresando a la...	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
BACKGROUND	[Conducen al señor Luis Frank Aybar Cancho a la sala para que le tomen sus generales de ley]	BACKGROUND
La señora Juez	Vamos a tomarle sus generales de ley en el proceso que se ha aperturado en su contra; y mas adelante usted va a rendir su instructiva relacionada con los hechos que se le atribuyen, en presencia de su abogado si lo tiene (?). Solamente los datos generales, nada más, de los hechos, no se le va a preguntar nada. Con el joven para que le...	DESCONOCIDO
El señor Luis Frank Aybar	Gracias.	DESCONOCIDO
Desconocido	Luis Elio, Luis Frank Aybar Cancho, ¿no? ¿Edad?	DESCONOCIDO
El señor Luis Frank Aybar	(?)	DESCONOCIDO
Desconocido	¿Tiene documento?	DESCONOCIDO
El señor Luis Frank Aybar	(?)	DESCONOCIDO
Desconocido	¿Sabe el número?	DESCONOCIDO
El señor Luis Frank Aybar	Sí, DNI 07726106	DESCONOCIDO
BACKGROUND	[El señor Luis Frank Aybar Cancho lee un documento, lo firma y coloca su huella digital.]	BACKGROUND
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Se observa salir a Juan Manuel López Rodríguez de los calabozos de la DININCRI, octavo piso, en la Avenida España.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Aquí observamos a Juan Manuel saliendo de los calabozos de la DININCRI.	DESCONOCIDO
BACKGROUND	[Conducen al señor Juan Manuel López Rodríguez a la sala para que le tomen sus generales de ley.]	BACKGROUND
La señora Juez	Se ha aperturado proceso penal en su contra, ya usted sabe cuáles son los cargos, vamos a tomarle sus generales de ley; posteriormente usted va a rendir su instructiva con su abogado (?). Dele sus datos al joven, por favor.	DESCONOCIDO
Desconocido	Juan Manuel López Rodríguez, ¿edad?	DESCONOCIDO
El señor Juan Manuel López	47	DESCONOCIDO
Desconocido	¿Tiene documentos?	DESCONOCIDO
El señor Juan Manuel López	No.	DESCONOCIDO
Desconocido	¿Sabe el número de su documento?	DESCONOCIDO
El señor Juan Manuel López	Carnet de Extranjería (?).	DESCONOCIDO
BACKGROUND	[El señor Juan Manuel López Rodríguez lee un documento, lo firma y coloca su huella digital.]	BACKGROUND
El señor Juan Manuel López	Gracias.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora Juez	Buenos días. ¿Su nombre es...?	DESCONOCIDO
El señor Víctor Ivachine	Víctor Ivachine.	IVACHINE
La señora Juez	Con relación a los cargos que se le atribuyen se le ha aperturado un proceso penal.	DESCONOCIDO
El señor Víctor Ivachine	(?)	IVACHINE
La señora Juez	¿No me entiende o no me quiere entender? La diligencia es brevísima, yo no voy a preguntarle nada sobre lo que acá se le atribuye.	DESCONOCIDO
El señor Víctor Ivachine	(?)	IVACHINE
La señora Juez	Eso va a ser después. Solamente yo le voy a tomar sus datos ge nerales.	DESCONOCIDO
El señor Víctor Ivachine	Datos generales.	IVACHINE
La señora Juez	Y describirlo físicamente, nada más. Su defensa, posteriormente, ya se encargará ante el juzgado de exponer los datos, lo que usted quiera aportar, eso es estrategia de su defensa. Acá solamente... Hoy día son sus datos generales, nada más, ¿ya? Por favor, al joven le da sus datos, ¿ya?	DESCONOCIDO
Desconocido	¿Su nombre es...?	DESCONOCIDO
El señor Víctor Ivachine	Víctor Ivachine.	IVACHINE
Desconocido	¿Edad?	DESCONOCIDO
El señor Víctor Ivachine	57	IVACHINE
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	¿Nacionalidad?	DESCONOCIDO
El señor Víctor Ivachine	Ruso.	IVACHINE
BACKGROUND	[Salto en la grabación.]	BACKGROUND
El señor Víctor Ivachine	(?)	IVACHINE
La señora Juez	Señor.	DESCONOCIDO
El señor Víctor Ivachine	(?)	IVACHINE
La señora Juez	El plan de la investigación se va a establecer y en la audiencia se establecerá…	DESCONOCIDO
El señor Víctor Ivachine	(?)	IVACHINE
Desconocido	¿No quiere firmar?	DESCONOCIDO
El señor Víctor Ivachine	No.	IVACHINE
BACKGROUND	[El señor que le tomó las generales de ley le entrega una copia.]	BACKGROUND
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	(?)	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora	Ahí observamos a un efectivo de la Policía Judicial que está llevando los grilletes para enmarrocar a los detenidos. Observamos una camioneta que ha venido para dar seguridad a la comitiva. En este momento, el ómnibus que ha venido a recoger a los detenidos se encuentra en el interior.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	25 de setiembre de 2000, nos encontramos en el sótano del edificio de la DININCRI, donde observamos los vehículos pertenecientes al Insti tuto Nacional Penitenciario de la Policía Judicial, quienes están a la espera de los detenidos vinculados al plan de operaciones Siberia, quienes serán conducidos a los penales de Castro Castro, en el caso de los varones, y al Penal de Mujeres de Cho rrillos, en el caso de las féminas. En estos momentos, siendo las nueve y 34 de la mañana del 25 de setiembre, vemos bajar a…	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	En estos momentos a bordo del vehículo que la conducirá hasta el penal de mujeres, sito en Chorrillos. Asimismo, continúa la espera del resto de detenidos que serán llevados al Penal Castro Castro.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Observamos en el interior a la detenida.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Nueve y 40 de la mañana, observamos acá a varios detenidos, a Manuel López Rodríguez. Son conducidos al interior de la furgoneta, la cual los llevará hacia el Penal de Castro Castro, asimismo, al ciudadano de nacionalidad ru sa, Víctor Ivachine.	DESCONOCIDO
Desconocido	Alvarado Cabrera.	DESCONOCIDO
Desconocido	Alvarado Cabrera, alias Lobo.	DESCONOCIDO
Desconocido	Elio Landeo.	DESCONOCIDO
Desconocido	Elio Landeo.	DESCONOCIDO
Desconocido	Y Torres, Alex Torres Seminario.	DESCONOCIDO
Desconocido	Y Alex Torres Seminario.	DESCONOCIDO
Desconocido	Ya.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora	Está saliendo la comitiva, sale con dirección a la avenida España.	DESCONOCIDO
Desconocido	Afirma, afirma, 13-B4.	DESCONOCIDO
Desconocido	En este momento vemos que está saliendo toda la comitiva con dirección hacia los penales de Chorrillos y Castro Castro, respectivamente, conduciendo a los detenidos relacionados, vinculados el plan de operaciones Siberia, sobre la venta ilegal de armas hacia las FARC. Nos estamos desplazando por la avenida España.	DESCONOCIDO
BACKGROUND	[A partir de acá, se pueden escuchar comunicaciones radiales entre la movilidad que se dirige al Penal Castro Castro y la que se dirige al penal Santa Mónica.]	BACKGROUND
Desconocido	13-B4	DESCONOCIDO
Desconocido	Dale, dale, dale.	DESCONOCIDO
Desconocido	Ya, continuamos, continuamos por España, estamos cruzando Garcilaso, vamos a ir por la Vía Expresa.	DESCONOCIDO
Desconocido	Ya, conforme, la comitiva está cruzando por el desvío para la avenida Paseo de La República, la primera cuadra, está yendo en sentido contrario.	DESCONOCIDO
Desconocido	Afirma, afirma, y hay que estar atento a la hora que se divida hacia los dos distintos puntos finales de la comitiva, 3-1.	DESCONOCIDO
Desconocido	Ya, listo, listo, conforme, conforme. Ya, acá en Grau nos separamos, ah, nos separamos en Grau, tú te vas para el otro lado, yo me voy para Chorrillos, ¿conforme?	DESCONOCIDO
Desconocido	Ya, conforme, yo me dirijo, entonces, al Penal Castro Castro.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Dirección al sur, con dirección al sur.	DESCONOCIDO
Desconocido	(?)	DESCONOCIDO
Desconocido	Ya pasamps el puente, el puente de la Avenida 28 de julio, continuamos al sur.	DESCONOCIDO
Desconocido	(?)	DESCONOCIDO
Desconocido	Ya, 3-1, nosotros estamos ahorita pasando EsSalud, pasando EsSalud.	DESCONOCIDO
Desconocido	Oye, avanza, avanza, (?) avanza, avanza en dirección a la pis ta nueva. Confirme.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora	En este momento estamos observando la camioneta del INPE, de placa 2026, la misma que está conduciendo a la detenida Liliana Landeo, perdón, Liliana Villarreal Landeo, esposa de Luis Frank Aybar Cancho; y también es socia de la compañía Nipón. Está siendo conducida al Penal de Chorrillos.	DESCONOCIDO
Desconocido	(?)	DESCONOCIDO
Desconocido	Ya vamos a llegar al cruce con la avenida Angamos, siempre por la Vía Expresa.	DESCONOCIDO
Desconocido	3-1. Nosotros nos encontramos por el Cuartel Barbones, Cuartel Barbones.	DESCONOCIDO
Desconocido	Ya, 3-1, 3-1. Entramos al Circuito de playas, al circuito de playas con dirección al sur.	DESCONOCIDO
Desconocido	Nos encontramos por el cementerio, 3-1.	DESCONOCIDO
Desconocido	Ya, 3-1, 3-1. Este carro se presta para (?). Continuamos por Circuito de Playas, por Circuito de Playas pasando la playa La Cascada, con dirección al sur.	DESCONOCIDO
Desconocido	3-1,3-1.	DESCONOCIDO
Desconocido	Entramos a la jurisdicción de Chorrillos, siempre por la playa, vamos a subir por la subida del Club Regatas, 3-1.	DESCONOCIDO
Desconocido	3-1, acabamos de atravesar la Riva Agüero.	DESCONOCIDO
Desconocido	3-1.	DESCONOCIDO
Desconocido	Nos encontramos en el Malecón Checa.	DESCONOCIDO
Desconocido	3-1, 3-1, estamos en el malecón de Chorrillos, vamos a entrar a la avenida Huaylas. Ya, 3-1, estamos en Huaylas, a cinco cuadras ya del Penal Santa Mónica de Cho rrillos.	DESCONOCIDO
Desconocido	No voy a poder estacionar el carro por acá, voy a tener que dejarlo el carro por acá no más, ¿no es cierto?	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora	Momentos en que la camioneta está llegando al penal.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
La señora	Ahí observamos que está bajando Liliana.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	En este momento la comitiva (?).	DESCONOCIDO
Desconocido	Me estoy dirigiendo por la avenida Paseo de La República, con dirección al sur, con dirección al sur.	DESCONOCIDO
Desconocido	3-1. La comitiva se dirige con la fémina hasta el Penal de Chorrillos. En la comitiva en la que nos encontramos nos dirigimos con los detenidos varones hacia el Penal de Castro Castro.	DESCONOCIDO
Desconocido	Ya pasamos el puente, el puente de la Avenida 28 de Julio, continuamos por el sur.	DESCONOCIDO
Desconocido	3-1. Estamos por Grau.	DESCONOCIDO
Desconocido	Pasando a la altura del Estadio Nacional.	DESCONOCIDO
Desconocido	(?)	DESCONOCIDO
Desconocido	Ya, 3-1, nosotros estamos ahorita pasando Essalud, pasando Essalud.	DESCONOCIDO
Desconocido	Está bien.	DESCONOCIDO
Desconocido	Oye, avanza, avanza, si va a salir usted avanza, avanza, (?) pis ta nueva, conforme.	DESCONOCIDO
Desconocido	Continuamos por la Vía Expresa, continuamos por la Vía Expresa.	DESCONOCIDO
Desconocido	Ya, 3-1, 3-1. Es el tercero, es el tercero.	DESCONOCIDO
Desconocido	Ya, continuamos por la Vía Expresa, estamos a la altura del puente México, la camioneta blanca va a trasladar a la procesada Liliana Villarreal Landeo.	DESCONOCIDO
Desconocido	Ya, copiado, copiado. Yo continúo con la comitiva, acá vamos a pasar por el Hospital 2 de Mayo, 3-1.	DESCONOCIDO
Desconocido	Ya, 3-1,3-1.	DESCONOCIDO
Desconocido	Ya, 3-1, nosotros nos encontramos por el Cuartel Barbones, Cuartel Barbones.	DESCONOCIDO
Desconocido	Continuamos dirigiéndonos hacia el penal de máxima seguridad Castro Castro. En la comitiva participan vehículos de Seguridad del Estado, Policía Judicial, del INPE y del Servicio de Inteligencia Nacional.	DESCONOCIDO
Desconocido	Por la playa de la (?) siempre con dirección al sur.	DESCONOCIDO
Desconocido	Ya, 3-1, 3-1.	DESCONOCIDO
Desconocido	1-Mar	DESCONOCIDO
Desconocido	3-1, acabamos de ingresar a Riva Agüero.	DESCONOCIDO
Desconocido	1-Mar	DESCONOCIDO
Desconocido	Observamos que esta furgoneta es en la cual se encuentra los detenidos en el interior de la misma. Nos encontramos por la avenida 13 de Enero en San Juan de Lurigancho con di rección al Penal de máxima seguridad Miguel Castro Castro. Nos encontramos cerca, cerca ya del ingreso hacia el penal de máxima seguridad Miguel Castro Castro; toda la comitiva nos estamos dirigiendo. Nos encontramos ingresando al penal de máxima seguridad Miguel Castro Castro.	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	No, le ha hecho radiogramas, todo le ha hecho, y no, ya por propia sabiduría, tal vez	DESCONOCIDO
Desconocido	Ya, ya.	DESCONOCIDO
Desconocido	¿Sabes por qué?, porque (?) abiertamente (?).	DESCONOCIDO
Desconocido	No ya, yo (?).	DESCONOCIDO
Desconocido	(?) normal, normal; hoy día, hoy día porque estoy esperando ahorita porque voy a volver a llamar.	DESCONOCIDO
Desconocido	Pasa, pasa.	DESCONOCIDO
BACKGROUND	[Los detenidos bajan del vehículo con los rostros cubiertos.]	BACKGROUND
BACKGROUND	[Diálogo ininteligible.]	BACKGROUND
Desconocido	Ya, te voy a ayudar, te hemos prometido ayudarte acá. ¿no?, dentro del penal.	DESCONOCIDO
Desconocido	(?).	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
Desconocido	Por falta de control, pues.	DESCONOCIDO
Desconocido	Total.	DESCONOCIDO
Desconocido	No, el general.	DESCONOCIDO
Desconocido	Por falta de control porque (?).	DESCONOCIDO
BACKGROUND	[Salto en la grabación.]	BACKGROUND
BACKGROUND	[Se observa a los detenidos en una habitación sin techo, la toma se realiza desde la parte supe rior de la habitación.]	BACKGROUND
