speaker	speech	speaker_std
El señor Marino Costa	Tienes una agenda ocupada. Pero la idea era conversar un poco sobre el tema para definitivamente, como te comenté ayer por teléfono darle una solución a este impasse que ha surgido, y que es, esencialmente, un mal entendido, una mala interpretación de los hechos, fundamentalmente, de la emisión del video. Yo tuve ayer, como te comenté, la oportunidad de conversar con el general McCaffrey con bastante amplitud (?) esquema y le explique con bastante detalle. Yo había, antes de eso conversado con el doctor para pedir la autorización, evidentemente, para llamar al general McCaffrey y tuvimos oportunidad de un poco analizar el tema, ¿qué es lo que había pasado?, ¿cuál había sido, un poco, el hilo conductor de rodo este asunto? Y es definitivamente un problema que es en esencia una mala interpretación de lo que ha sido la emisión de este video, que es un video que ha sido editado por Panamericana Televisión, en uso de todos los derechos que la legislación peruana y la libertad de prensa le conceden y que, aparentemente, el general McCaffrey malinterpretó. Y yo creo que después de la conversación que hemos tenido ha quedado bastante claro que esto era así. Y la necesidad, digamos, de no dejar esto en el aire, sino de aclararlo y que sea, digamos, de conocimiento público que éste es un incidente terminado y que miramos para adelante y seguimos trabajando con el mismo nivel de coordinación, de cooperación que hemos venido manteniendo hasta ahora. Entonces, yo lo que le plantee en ese momento al general McCaffrey es si su ofici na podía difundir un comunicado de prensa muy escueto sin entrar en ningún tipo de detalles, diciendo simplemente que se habían dado las explicaciones del caso, que el malentendido había quedado superado y que las relaciones entre todos ¿Los participantes en este tema estaban en un mejor nivel nuevamente. Y de allí, sigamos para adelante. El general me sugirió en esto que, de repente, la mejor fórmula podría ser que el comunicado lo emitiera la embajada acá, y allí fue donde él mencionó a Bob Brown para coordinar. Justamente, mira, me parece bien, me parece perfecto. Así que a partir de esto es que me tome la libertad de llamarte para plantearte el tema, y estoy realmente agra decido por tu presencia acá. Aquí, nosotros pensábamos que el comunicado tenía que ser muy simple. Acá no vamos a entrar en detalles, ni que dijo, no dijo, o él fue o fui yo, porque eso va a dar pie a que la prensa siga tratando de meter la mano en el tema, se van a meter los parlamentarios.	COSTA
El señor Vladimiro Montesinos	Y no queremos, pues, que las relaciones entre Perú y Estados Unidos, señor embajador, que siempre han sido buenas y sobre to do el nivel de cooperación de nosotros en el campo del narcotráfico y la organiza ción y cooperación de ustedes, señor embajador, pasaron muchos años, y es la me jor cooperación que hay en América Latina.	MONTESINOS
El señor Dennis Jett	Así es.	DENNIS
BACKGROUND	[Ingresa el mozo, sirve a cada uno.]	BACKGROUND
El señor Marino Costa	Bueno, la mejor prueba son los resultados, los resultados hablan solos, ¿no?	COSTA
El señor Vladimiro Montesinos	(?).	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Marino Costa	Pero resultó que el doctor ha estado fuera todo este tiempo, entonces este... Nosotros acá hemos preparado un borrador del comunicado v queríamos conversarlo contigo para que estemos de acuerdo, más o menos, en los términos del mismo. Y si estás de acuerdo, pensamos también que la mejor forma de solucionar esto es sacándolo lo antes posible, ¿no? Si pudiéramos, digamos, hoy día, estar propalando esto por los medios, acá, y si se pudiera hacer lo propio en los Estados Unidos, dado que esto ha sido un problema que ha tenido una connota ción que ha trascendido, digamos, los (?) Creo que sería, realmente, el punto final de un incidente que está superado y que nos permitiría retomar con toda la ener gía la relación en el trabajo.	COSTA
El señor Vladimiro Montesinos	¿Aquí qué nos avala? Nosotros tenemos aquí la lucha contra los narcos.	MONTESINOS
El señor Marino Costa	El miedo son los narcos.	COSTA
El señor Vladimiro Montesinos	Eso, es lo que... y hay dos cosas, señor embaja dor, fíjese usted. Mire, en el tema del... usted acaba de ver el gran éxito que ha te nido el Departamento de Aduanas de Estados Unidos en la captura de las organizaciones de lavado de dinero, en los bancos que han habido en los Estados Unidos, inclusive ayer tuve conocimiento de (?). Aquí, nosotros tenemos un vacío en la legislación. Para su conocimiento, la Ley ¿e Lavado de Dinero en el Perú se dio el año 91, en noviembre del 91, cuando el Congreso le dio facultades al presidente Fujimori para legislar en materia de terrorismo y de narcotráfico.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	En noviembre se da el decreto legislativo sobre la Ley de Lavado de Dinero y el Congreso de la República deroga ese decreto legis lativo, señor embajador, deroga eso y deroga otro decreto legislativo referido al narcotráfico que establecía sanciones muy drásticas para los funcionarios de las Fuer zas Armadas, de la Policía, del Servicio de Inteligencia, del Poder Judicial, del Ministerio Público, que encubrían las actividades del narcotráfico. Esos dos decretos fueron anulados por el Congreso. Una de las razones para hacer el 5 de abril fue ese motivo, y los dos decretos. Usted no estaba acá en esa época.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Los dos primeros decretos leyes que dio el gobierno el 5 de abril fueron estos dos, que han sido otorgados por el Congreso de la República.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Esos dos decretos son los que están vigentes al día de hoy, pero hubo un límite. Del año 92 al año 98 han transcurrido seis años, señor embajador.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"La legislación no puede ser rígida, tiene que va riar en función de cómo van variando las situaciones. Entonces, ¿qué observamos nosotros? Observamos que cuando se produce la coordinación de voluntades entre ""A"" y ""B"" para hacer una transacción de drogas, el primer punto es la transmisión de dinero. O sea, éste es el inicio y la materializa ción es el transporte de la droga. Entonces, nosotros, ¿adonde estamos atacando? Estamos atacando al transporte, a la captura de la droga, pero no estamos yendo al origen."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Estamos yendo al efecto.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	El efecto es el envío de la droga. Con la legislación que ahora está vigente, no podemos hacer un trabajo efecto en las transacciones de dinero.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Las transacciones de dinero tienen dos ejes de acción: el primero es la remisión de dinero que viene desde el exterior hacia acá, por el sistema bancario normal; y la remisión de acá, de las cuentas hacia los bancos del exterior. No hay, las leyes no previenen el mecanismo que controle el sistema bancario.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	O sea, el sistema bancario tiene la libertad e independencia de moverse y hacer sus transacciones sin control de las autoridades, ni del Ministerio Público, ni del Poder Judicial, ni de la Superintendencia de la Banca. Pero estas transacciones tienen doble ruta. La primera, como le digo, es la remisión de dinero hacia fuera, desde afuera hacia acá, para los efectos de transar el envío de la droga; y la segunda ruta es que después de producida la transacción viene la ganancia ilícita que es el dinero bruto que se orienta a otras actividades para lo que se llama el franqueo del dinero, lo que ustedes llaman money (?).	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Entonces, eso, ¿en qué se traduce acá? En cae ese dinero va a la compra de bienes muebles, inmuebles, títulos, valores. Y nuestra legislación, esa ley del año 92 no nos permite hacer un trabajo (?) sobre eso, señor embajador. Entonces, cuando yo le preguntaba ese día al general McCafFrey, yo realmente no iba a poder entrar en detalles, que necesitamos modificar el artículo tal, la disposi ción tanto, ¿no es cierto?, verlo en el sentido general. Esa ley ya está lista. Lo va a remitir el señor presidente al Congreso para la aprobación. Entonces, ¿cómo va a ser la mecánica, señor embajador? La mecánica es que toco movimiento de dinero mayor de diez mil dólares, los bancos, diariamente al cierre del balance, tienen que informar a tres entidades: al señor Fiscal de la Nación, para ver si hay enriquecimiento ilícito; a la Superintendencia de la Banca, para determinar el flujo de movimiento y tienen que informar a la Superintendencia de la Administración Tributaria, para los efectos de tributos. Entonces, son tres entidades diferentes del Estado que diariamente tienen sus balances. Muy bien, pero independientemente de eso, la Fiscalía debe de tener un terminal de cada banco, con grupo de fiscales antinarcóticos, para ver si, efectivamente: coincide la información que le da el banco diariamente de la consignación de ingresos y egresos, con lo que aparece en el movimiento por la computadora, porque el banco me puede mandar un papel donde yo no puedo tener la certeza de que lo que me informa sea cierto, porque el banco te puede encubrir, o algunos funciona rios del banco pueden encubrir. Entonces, la única manera es que yo tenga acceso, a través de la ley que me permita, al movimiento que tienen sus * clientes* en la computadora, vía la internet, la infovía y con la telemática. Pero si no le da todos esos instrumentos legales al aparato estatal, entonces, somos vulnerados y el narcotráfico, en ese momento, se mueve en el medio.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Entonces, éste es un golpe muy importante, señor embajador, al narcotráfico. Entonces, y el mejor testimonio que yo estoy viendo es la última captura que aca ba de hacer el comando (?) con agentes encubiertos que han invitado a Estados Unidos a unas personas so pretexto de hacerles una (?) Los han traído, los han agarrado, porque ya habían acreditado que estaban haciendo lavado del dinero. Pero, ¿por qué? Porque la legislación de ustedes permite hacer cosas. Pero nosotros aquí tenemos otra figura que se llama el agente encubierto, que recién se puso en vigencia en abril, ese día. Pero como se le relató anoche en (?) el 824, las atribuciones del agente encubierto son muy limitadas, tenemos que am pliarlas. ¿Por qué, señor embajador? Porque cuando entramos al proceso judicial, el agente encubierto participa de la comisión del hecho delictuoso porque se infiltra en la organización. Porque tiene que infiltrarse para conocer la operatoria de la or ganización y al infiltrarse y participar está participando en la comisión del delito. Entonces, lo excluyen del proceso; pero los jueces lo llaman a declarar, entonces, la identidad del hombre se conoce.	MONTESINOS
El señor Marino Costa	Claro, se hace pública.	COSTA
El señor Vladimiro Montesinos	Entonces, yo le pregunto señor embajador, ¿quién va a querer trabajar como agente encubierto? Nadie, absolutamente nadie. Entonces, la experiencia que hemos tenido, embajador, en estos meses, nos hace ver y aprender de los errores. De los errores, porque muchas veces cuando se concibe una ley, como toda obra humana no es perfecta, pero es perfectible, es mejorable. Entonces, hemos visto que con el correr, desde que se creó Contradrogas, que hay estos vacíos. Pero ahora, existe otra cosa que es muy importante, señor embajador: los beneficios de la Ley del Arrepentimiento que procede para (?) para las personas que dan información sobre jefes de los carteles o los líderes o cabecillas de las orga nizaciones. ¿Quién determina quiénes son jefes? ¿Y quién no determina? Todo es taba centrado en la Policía, pero usted sabe que la Policía tiene unos niveles de corrupción, señor embajador. Entonces, ¿qué cosa es lo que pensamos? Pensamos formar un comité colegiado presidido por el Fiscal de la Nación, el jefe de la DINANDRO y el jefe del Servicio de Inteligencia, que sean cuerpo colegiado y ellos evalúen cada seis meses, quiénes son los cabecillas. Los cabecillas, yo los voy capturando y después aparecen nuevos cabecillas. Pero ¿quién va a determinar? Van a determinar estas tres entidades y ellos van a firmar un documento en el cual, cuando una persona quiera acogerse a esos beneficios, si no está considerado en la relación de estas tres autoridades, que no se pue de dudar de ninguna manera del doctor Aljovín, ¿no?, el general Denis del Castillo, que también lo conoce usted, y el general Salazar, que son tres organismos diferentes. Entonces vamos a tener una mejor garantía, señor embajador, pero eso lo hemos ido conociendo a medida que vamos caminando. Entonces, hay una serie de vacíos. La otra cosa que es de preocupación de usted y que lo hemos observado, señor embajador, en las últimas conversaciones, no solamente con usted, sino con otros funcionarios, es que no se está definiendo claramente los roles que tienen la Marina de Guerra con la Policía Nacional, donde hay una serie de casos que usted los sabe perfectamente.	MONTESINOS
El señor Dennis Jett	Sí, sí.	DENNIS
El señor Vladimiro Montesinos	Entonces, ¿por qué? Porque la ley, (?) si bien es cierto, se incluyó un artículo específico sobre eso, pero no es lo suficientemente preciso y claro.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Entonces, nosotros tenemos que modificar ese artículo y poner una disposición: que las cuestiones de detalles se harán en un decreto supremo reglamentario, que ya solamente lo podrá hacer el Ministro de Defensa en coordinaciones con el Ministerio del Interior. Entonces, la ley nos da un margen de maniobra más amplio, para que por un decreto supremo podamos po ner cosas que no las podemos poner en la ley. Entonces, todos estos detalles, señor embajador, en los que estamos trabajando y preparando. Pero, ¿con ganas a qué? A mejorar la lucha contra el narcotráfico. Porque no nos podemos quedar hasta donde hemos llegado. Hemos llegado a un nivel óptimo, mi preocupación es que lleguemos a marzo del otro año y nos encontremos en la situación que de repente usted tenga que ver la certificación, y el Perú en lugar de haber avanzado ha retrocedido y se ha estancado. Ése es el temor que yo tengo, yo lo que quiero es que avancemos en esta tarea, todo el Perú. Entonces, en eso estamos empeñados y ésa es la voluntad, y ésa es la razón de ser por la cual estamos en esta actividad y damos la cara. Obviamente... usted sabe que corremos un riesgo, señor embajador. Porque los traficantes, usted ha visto lo que hacen en Colombia, al jefe de la Policía le ponen una bomba en su propio local, recuerda usted, en Bogotá le pusieron al jefe del DAS en Colombia un coche bomba y volaron el edificio y al general. Todo el mundo sabe, ellos saben, que yo estoy luchando frontalmente y estoy dan do la cara, señor embajador.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Me estoy tirando encima a todos los jefes de los carteles y, sin embargo, no tengo temor, ¿no? Cada uno ha escogido su profesión, y usted ha escogido la carrera diplomática y uno sabe (?) es consciente.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Pero entonces, necesitamos que, como equipo, entre su país y (?) sigamos adelante.	MONTESINOS
El señor Dennis Jett	Así es.	DENNIS
El señor Vladimiro Montesinos	Entonces, no hay nada, nada, que nos pueda minar en la moral, señor embajador. Si estamos un poco minados en la moral, en tonces, uno no... usted me comprende, ¿no?	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Ésa es la razón de ser (?) y obviamente siempre y es lógico, embajador, que puedan suscitarse malos entendidos. Pero creo yo que tenemos la madurez y la responsabilidad de superar esas cosas para seguir adelante y, sobre todo, demostrar a la opinión pública que las relaciones entre los Estados Unidos y el Perú son óptimas, señor embajador.	MONTESINOS
El señor Dennis Jett	Todo esto, eso creo que es muy importante (?) un proble ma muy general.	DENNIS
El señor Vladimiro Montesinos	Exactamente, pero eso justamente debemos de tocar y buscar una actitud y ponerle un punto final. Y, bueno, ya eso es parte del pasado, señor embajador, y seguir trabajando armónicamente, porque yo le digo, y en eso seamos sinceros, señor embajador, de todas maneras las organizaciones están conformadas por hombres.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Y los hombres se resienten y es humano que ha ya un resentimiento de un lado, de otro lado. Así como ha podido haber una re sentimiento (?). Entonces él se está recuperando (?) embajador, ¿no?, ésa es la idea.	MONTESINOS
El señor Dennis Jett	Ahora, por eso, la conferencia de prensa, de mi parte, no he preparado ningún enfoque para la prensa. Las declaraciones que hacia el presi dente ayer precisamente en (?).	DENNIS
El señor Vladimiro Montesinos	Pero, por eso, por eso justamente yo le decía al doctor Costa Bauer que nosotros no sabíamos bien lo que iba a declarar el presidente cuando conversamos. Pero ya, debemos evitar que siga a mayores, señor embajador. Teníamos inclusive una idea que yo le estaba refiriendo al doctor Costa Bauer este, después de sacar esta nota de prensa o este comunicado, no sé cómo es la mecáni ca de la embajada, pero ¿yo creo que sacan notas de prensa?, ¿no?	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Y buscaríamos una forma en la cual esta semana el presidente lo invitara a usted a algún evento y aparecieran juntos y, bueno, aquí no pasó nada y entonces, este…	MONTESINOS
El señor Dennis Jett	(?).	DENNIS
El señor Vladimiro Montesinos	En la Escuela Militar de Chorrillos. Entonces, ésa es una gran oportunidad en la cual va a estar la prensa, va a estar el Presidente de la República y, entonces, allí podemos. Entonces, cualquier comentario, no paso nada, aquí estamos normal.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Eso es, justamente, lo que le estaba diciendo, señor embajador. Porque, obviamente, ya debemos de parar esto, señor embajador, no nos conviene que sigan.	MONTESINOS
El señor Dennis Jett	Pero el comunicado tendría que reflejar la realidad y hasta hemos visto un problema (?) exactamente la (?) Marina de Guerra.	DENNIS
El señor Vladimiro Montesinos	Sí, sí, sí. Mire, señor embajador, por eso le digo justamente esto lo plantee ahorita (?). Tenga usted la plena certeza de que hoy día, en estos momentos, entonces salimos de acá y todo vuelve a la normalidad. Obviamente, lo que queríamos era conversar.	MONTESINOS
El señor Dennis Jett	Claro.	DENNIS
El señor Vladimiro Montesinos	Conversando nos entendemos, señor embajador.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Lo que queremos es solucionar este asunto y que todo vuelva a la normalidad.	MONTESINOS
El señor Dennis Jett	Hay otro problema, creo que no tiene nada que ver con este asunto, pero he estado (?) no le va a decir (?). Alguien que está hablando sin, sin (?) pero este señor se apareció...	DENNIS
BACKGROUND	[El señor Jett entrega al señor Montesinos una tarjeta.]	BACKGROUND
El señor Vladimiro Montesinos	(?) Suárez?	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	No lo ubico.	MONTESINOS
El señor Dennis Jett	Apareció en el aeropuerto Jorge Chávez diciendo que es un funcionario del SIN.	DENNIS
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Dennis Jett	Y (?) a los tipos (?) ellos han dado (?) a un Aincionario de la embajada diciendo, ¿cómo se llama?, el nombre (?) del funcionario del servicio de migraciones (?).	DENNIS
BACKGROUND	[El embajador hace una anotación en una tarjeta.]	BACKGROUND
El señor Vladimiro Montesinos	Podría (?) el nombre.	MONTESINOS
El señor Dennis Jett	Bueno, éste es el señor que fue acusado por Canal 2.	DENNIS
El señor Vladimiro Montesinos	Ah, ¿Sigmund Markevich?	MONTESINOS
El señor Dennis Jett	No, éste es otro señor. Yo creo (?) éste es un funcionario de la embajada.	DENNIS
El señor Vladimiro Montesinos	Ah, ya, actualmente es funcionario de la embajada.	MONTESINOS
El señor Dennis Jett	No, es nuevo porque han puesto un funcionario del servicio de inmigración.	DENNIS
El señor Vladimiro Montesinos	Ah, ya. Ya.	MONTESINOS
El señor Dennis Jett	(?) no son (?) son ex funcionarios consulares. Pero ese señor es el (?) en (?) hubo un, bueno era un tipo que estaba (?) de venta de servicio o algo así.	DENNIS
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Dennis Jett	Parece que lo que quiso este señor, un peruano, le prome tió a alguien, te puedo conseguir una visa. Obviamente él tenía que hablar con diez mil dólares, (?) y se fue y este señor rechazando (?) en su oficina información sobre una, un grupo de venta de visas, un grupo de inmigración ilegal, y el señor dijo que no, que no se (?) de carta y no vamos a darle la visa (?). Bueno, él salió, reclamó a esta persona que pago para este (?) y ahora este señor está diciendo a Canal 2 que este señor estaba (?).	DENNIS
El señor Vladimiro Montesinos	Le han hecho llegar la máxima alerta de que es absolutamente falso.	MONTESINOS
El señor Dennis Jett	Sí, era, exactamente, falso era.	DENNIS
El señor Vladimiro Montesinos	Ya, pero este señor, no. Primero no conozco ningún (?) Suárez y que no trabaja en el SIN (?) trataré de ubicar quién es y le co municaré. No hay...	MONTESINOS
El señor Dennis Jett	Es probable que haya sido un (?).	DENNIS
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Dennis Jett	Se han identificado dos personas, somos del SIN…	DENNIS
El señor Vladimiro Montesinos	Mire, señor embajador, fíjese acá todo el mundo es del SIN, todo el mundo es del SIN. Le voy a contar, señor embajador, un caso que me ha pasado.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Un día me llama un amigo, un juez, que había sido mi compañero de estudios en la universidad, a quién no lo veía, porque usted sabe que vivo encerrado en las instalaciones del SIN, yo allí duermo y trabajo las 24 horas.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"Me llamó y, bueno, le contesté y entonces me dice: ""Ya te he servido en lo que me has pedido""."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"Y yo le digo, ""¿Y qué te he pedido?, ""¡Cómo qué te he pedido!"" Si tu secretaria ha venido y me ha pedido sobre la libertad de una persona"". ""Mi secretaria"", le digo, ""es increíble, cómo va mi secretaria si está acá conmigo . Y, entonces, me dice: ""Pero si me ha dejado hasta tu tarjeta""."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"""No puede ser"", le digo yo, ""¿me puedes pres tar la tarjeta?"", ""Sí, por supuesto"" dice. Envié a una persona, y en su tarjeta decía un nombre de una mujer, secretaria del doctor Montesinos, y abajo había un teléfono."	MONTESINOS
El señor Dennis Jett	Ya.	DENNIS
El señor Vladimiro Montesinos	Entonces, inmediatamente me puse a averiguar de dónde era ese teléfono, resulta que el teléfono pertenecía a una cebichería en la avenida Petit Thouars.	MONTESINOS
BACKGROUND	[Risa del señor Jett.]	BACKGROUND
El señor Vladimiro Montesinos	"Entonces, mando al personal a la cebichería y preguntamos al dueño del establecimiento si conocía a esta persona. Y entonces dice, Ah, sí, es una señora que viene y, de cuando en cuando, me alquila el teléfo no , Y, ¿el teléfono de acá es de usted?"", ""Sí, bueno, yo soy dueño del estableci miento . Y, ¿cuándo viene la señora?"" ""Bueno, no puedo decirle"". Así es que dejamos una vigilancia allí varios días, cuando un día me llama y me di ce que ya llegó la señora. Entonces, Bueno, no le digan nada, a ver, observen qué hace"". Entonces, la mujer agarró y le dijo ""Señor, alquíleme el teléfono, le pago por las llamadas"", y empezó a hacer sus llamadas. Cuando terminó de hablar me avisa ron, Ya terminó de hablar Bueno, quédate con ella"", entonces conversaron con ella y le dijeron ¿Usted es la señora fulana de tal? Señora, por favor, ¿podría usted acompañarnos? Disculpe, ¿ésta es su tarjeta?"", ella miró, ""No, ésa no es mi tarjeta, señor, es imposible, le digo"". Entonces la llevaron a las oficinas del SIN."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"Entonces, yo baje y conversé con ella le dije: ""Se ñora, ¿usted es mi secretaria?"", ""¿Quién es usted, señor? Yo no lo conozco"" me dice. ""Pero si acá usted se ha identificado ante un juez con esta tarjeta"". ""No señor, ¿quién lo ha engañado a usted?, ésa es una infamia, es una mentira, es una calumnia"". ""Entonces, muy bien, señora, si usted dice que es así, tenga usted la bondad de es perar"". ""Cuidado que acá me están deteniendo, que esto es..."" ""No, señora, dete niendo no, solamente quiero saber cómo es"". (?) mi amigo el juez y le digo: ""¿Tendrías la gentileza de venir?"", me dice ""Por supuesto"". Envié un carro, vino el juez, me dijo, ""Bajamos"", cuando bajamos me dijo: ""Ah, ésta es tu secretaria"", el juez me dijo. ""Señora, ¿en qué quedamos?, ¿reconoce usted que es mi secretaria o no es mi secre taria"". Entonces la mujer me dijo: ""Bueno, la verdad sí, pero, ¿sabe?, tenía proble mas con mis hijitos, me faltaba dinero"". Pero fíjese, embajador, ¡cómo llegan al extremo de tomar el nombre! Ahora, si el juez no me hubiera llamado estaría perfectamente creído que yo le he pedido el favor y la mujer hubiera continuado así."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"Ahora todo el mundo dice, ""Somos del SIN, so mos del SIN, somos del SIN"", y entonces este… Ahora mire, embajador, por ejemplo, hay infiltraciones del SIN en la RENIEC."	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Nosotros, embajador, no tenemos ni una sola persona en la RENIEC.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Han habido dos o tres que son del SIE, el SIE es diferente al SIN, el SIE es el general Hermoza.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Nadie se ha ido preso, lamentablemente paga mos justos por pecadores.	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	"Ah, tenemos que quedarnos callados, porque no vamos a decir: ""No soy yo, señor, sino son los de acá"". Tenemos que guardar pues obviamente los (?) del silencio por mis colegas."	MONTESINOS
El señor Dennis Jett	Ya.	DENNIS
El señor Vladimiro Montesinos	"Pero alguien dice por ahí, ""somos del SIN, so mos del SIN, somos del SIN"", y la gente le cree, van a creer que son del SIN, porque… Si usted desde la época que está acá, señor embajador, y lo puede (?) por la (?) de algunos funcionarios (?) embajada y durante estos años no hay ninguna, primero, fuga de informaciones, no hay ningún dato de ningún personal del SIN que haya estado involucrado en violación de derechos humanos, en actos de corrupción, de inmoralidad, de chuponeo telefónico, que pueda haber salido hacia el exterior, no hay ninguno, ni uno solo, señor embajador (?). ¡Qué culpa tenemos nosotros!, el caso de Leonor La Rosa, ¿qué tiene que hacer el SIN? Nada, señor embajador, absolutamente nada, pero sin embargo todo nos lanzan a nosotros, y nosotros tenemos que guardar silencio porque no vamos a decir, sacar un comunicado, decir ""No somos nosotros, es tal institución"". Pero, tenemos que guardar, cargar el activo y el pasivo de lo que hacemos y de lo que no hacemos, ¿no es cierto?"	MONTESINOS
El señor Dennis Jett	Sí.	DENNIS
El señor Vladimiro Montesinos	Pero...	MONTESINOS
El señor Marino Costa	Ahora, señor embajador, aquí está el texto que pensába mos que podría ser, que queríamos compartirlo contigo.	COSTA
