speaker	speech	speaker_std
El señor Patricio Arancibia	Hemos tenido unos días preciosos realmente, yo estoy muy agradecido, en forma especial a mi querido amigo el almirante. Esta visita nuestra tiene unas características que son particulares, siempre para uno es algo muy es pecial, por ser el Primer Comandante en Jefe que viene de visita oficial al Perú.	ARANCIBIA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Patricio Arancibia	Tiene un sentido muy, más trascendente para noso tros, yo he querido hacerlo y de alguna manera me las ingenié para mandarles el recado de mi primera visita oficial como Comandante en Jefe me gustaría hacerla al Perú y se de que ese sueño se ha cumplido, ¿no?	ARANCIBIA
El señor Vladimiro Montesinos	Por supuesto.	MONTESINOS
El señor Patricio Arancibia	Y esto para expresar una intencionalidad muy fuer te que estamos desarrollando en el país, en el sentido de darle una preeminencia o privilegiar la relación vecinal con Perú y con Argentina. Nosotros durante muchos años jugamos a la relación paravecinal. Nuestros intere ses estaban principalmente en los países paravecinales, no habría ningún problema de ningún tipo, la amistad fluía a eso. Pero, nos dimos cuenta de que, siendo todo eso una realidad, el interés nacional, el futuro, la integración, la complementación, no estaban en los paranacionales, sino, están en los vecinales.	ARANCIBIA
El señor Vladimiro Montesinos	Así es. En lo mediato.	MONTESINOS
El señor Patricio Arancibia	Y nos ha venido cambiando la actitud general del país, hemos iniciado un proceso que yo creo que más adelantados que con ustedes, con Argentina, y que partiendo por aspectos políticos, incluidos aspectos económicos; y en estos momentos estamos en la fase militar, que siempre tiene que haber un componente de ese tipo. Y ahora estamos ciertamente con una política nacio nal que apunta a estrechar los vínculos con Perú. Y, ciertamente la expresión militar de eso o una de las actuaciones militares de eso es la presencia mía con ustedes, que le hemos dado un significado muy especial en Chile, y que representa la voluntad física de avanzar en una relación mejor, de mejorar definitivamente la relación. Yo he tenido la suerte de participar en estos en cuentros de confianza mutua a lo largo del tiempo.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, eso lo venimos haciendo hace diez años.	MONTESINOS
El señor Patricio Arancibia	Y yo participé en cinco de ellas.	ARANCIBIA
El señor Vladimiro Montesinos	En cinco reuniones.	MONTESINOS
El señor Patricio Arancibia	Hemos estado cinco años de Jefe de Estado Mayor y he conocido a Arnaiz, estuve con Arnaiz.	ARANCIBIA
El señor Vladimiro Montesinos	Con Giampietri.	MONTESINOS
El señor Patricio Arancibia	Con Giampietri, estuve con Martínez, estuve con. Es decir, me he...	ARANCIBIA
El señor Vladimiro Montesinos	Ha conocido mucha gente.	MONTESINOS
El señor Patricio Arancibia	Y también fui (?) acá y el general del Ejército como Cabrejos. Así es que tengo un montón de amigos acá. Pero lo que queremos darle nosotros ahora, y lo estábamos conversando con Antonio, es un nuevo aire, un impulso.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, yo creo que las relaciones entre nuestros dos países, entre nuestras Fuerzas Armadas en general y nuestras marinas en paeticular están en el punto más óptimo (?) que mantengamos no solamente lazos de confraternidad castrense, sino de una amistad humana con los mandos, de poder llamarse por teléfono directamente o hacer una conversación abierta, franca transparente, donde se vea que estamos justamente para la colaboración y para apoyar todo lo que sea... Y esto, naturalmente, se materialice en el ámbito mimar sino también en el ámbito político, diplomático. Usted ve que incluso hemos defendido...	MONTESINOS
BACKGROUND	[Ingresa el mozo con los aperitivos.]	BACKGROUND
El señor Vladimiro Montesinos	Hemos defendido el tema de Andrade con Lucchetti, yo me reuní con Andrónico, los hemos apoyado bastante en la solución de los problemas ¿no?	MONTESINOS
El señor Patricio Arancibia	Ellos están encantados. Yo viajé, justamente cuáce me venía acá, venía con uno de los empresarios, Menéndez.	ARANCIBIA
El señor Vladimiro Montesinos	Claro.	MONTESINOS
El señor Patricio Arancibia	Que está muy contento, muy reconocido del esfuerzo y del apoyo que usted le había brindado.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, yo solamente lo he hecho por la coope ración que no solamente está en el plano militar, sino en el plano...	MONTESINOS
El señor Patricio Arancibia	No, yo creo que lo militar viene a consecuencia de, yo veo que aquí mi país ha iniciado una unión para la aproximación armónica y política.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, muy grande.	MONTESINOS
El señor Patricio Arancibia	Y como (?) política, hay una fase militar que no pue de quedar marginada.	ARANCIBIA
El señor Vladimiro Montesinos	No, no, tiene que ser así.	MONTESINOS
El señor Patricio Arancibia	Yo ahora, antes de venirme, le decía al almirante Ibárcena que le íbamos a ir a pedir al Presidente que hable con el canciller. Pues, bueno, voy tengo este plan, mis intenciones son esta, esta y esta, y él me ha dicho que le interesaba mucho conversar con ellos para tener...	ARANCIBIA
El señor Vladimiro Montesinos	El punto de vista.	MONTESINOS
El señor Patricio Arancibia	El punto de vista. Y me han dado una señal muy po sitiva en el sentido de que (?) frente a la contingencia que se está viviendo, y que sepan antes de que yo viniera acá, tenía una implicancia especial, ellos me apoya ban definitivamente; y en los mensajes que me ha dicho una vez, si usted va a ir allá y va hablar con el almirante, manténgase y su expresión muy clara en el senti do de que Chile como país tiene su virtud de garante del...	ARANCIBIA
El señor Vladimiro Montesinos	Protocolo.	MONTESINOS
El señor Patricio Arancibia	Se ciñe absolutamente a las normas...	ARANCIBIA
El señor Vladimiro Montesinos	(?).	MONTESINOS
El señor Patricio Arancibia	Y al derecho internacional bajo el aspecto técnico jurídico. Y esto dígaselo a quien le pregunte, con una preferencia y claridad absoluta, porque obedece esto no sólo a una función pragmática sino que a un principio de Estado. Yo aprovecho el contárselo, que esa fue la expresión directa del Presidente y del canciller; y así lo sentimos. O sea, creo que no podría adoptarse otra actitud distinta, porque nosotros estamos perfectamente ceñidos a esa norma.	ARANCIBIA
El señor Vladimiro Montesinos	Eso es lo que aconsejo bastante porque inclusive en la Cumbre de las Américas cuando el Presidente estaba en Santiago, yo he te nido que recurrir a (?) y con nuestro canciller, el canciller Ferrero también en las múltiples reuniones y conversaciones, nosotros lo asesoramos con mucha simpatía en la posición principista que tiene el gobierno actual de ustedes y la cancillería en particular, una posición de respeto a los tratados internacionales y un respeto a jc que es el Derecho Internacional (?) los principios técnicos jurídicos, que es lo que debe normar en las relaciones internacionales entre los Estados. Si un país garante (?) mantiene una posición de principios muy importante, ya eso demuestra, diga mos, el equilibrio y la armonía en un principio de equidad. Para el Perú es...	MONTESINOS
El señor Patricio Arancibia	Y creo que eso, hay otra forma de hacerlo.	ARANCIBIA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Patricio Arancibia	O sea, cuando le digo yo que es el principio de : es porque creo que no hay otra forma de hacerlo, si nosotros metemos el ingredien te político o cualquier cosa.	ARANCIBIA
El señor Vladimiro Montesinos	Se desnaturaliza..	MONTESINOS
El señor Patricio Arancibia	Se puede llegar a cualquier cosa.	ARANCIBIA
El señor Vladimiro Montesinos	Hay una desnaturalización en el proceso de las relaciones, entonces ya escapa ya a lo técnico, ¿no? Ya viene el lineamiento, feliz mente estamos yendo por buen camino, hay optimismo.	MONTESINOS
El señor Patricio Arancibia	Nosotros en ese sentido y como expresión de ratifi cación de esto que le digo, en nuestra historia reciente tuvimos un diferendo con Argentina que se resolvió en Laguna del Desierto y que nosotros decimos que tu vo un resultado de cuatro a cero; es decir, nuestras pretensiones que podían haber sido A, B, o C no se obtuvo nada, o sea, cero. Y Argentina obtuvo absolutamente todo lo que ellos habían postulado que era de ellos, y Chile lo acató y le hizo el al cance correspondiente. Yo digo, por qué esa...	ARANCIBIA
El señor Vladimiro Montesinos	La posición es, acá hay una posición.	MONTESINOS
El señor Patricio Arancibia	También hay un ejemplo reciente.	ARANCIBIA
El señor Vladimiro Montesinos	Acá hay todo una tradición.	MONTESINOS
El señor Patricio Arancibia	De haber acatado una situación para nosotros abso lutamente desfavorable.	ARANCIBIA
El señor Vladimiro Montesinos	Pero prima el principio que es más importante, ¿no? Prima el principio y eso es lo fundamental en las relaciones entro los Estados, donde muchas veces los Estados sacrifican los intereses internos por respetar los principios del Derecho Internacional.	MONTESINOS
El señor Patricio Arancibia	(?) tenga la oportunidad de transmitir que ése es el tema que nosotros hemos conversado entre nosotros, la posición de mi país es en ese sentido, exactamente clara y transparente; y si alguien percibe algo distinto, no guarda relación con lo que nosotros estamos haciendo o con la postura que tene mos definida desde el gobierno.	ARANCIBIA
El señor Vladimiro Montesinos	Bueno, almirante, hacemos un alto para brin dar este trago por usted y la armada chilena por la cual guardamos una profunda simpatía, por los amigos chilenos y en particular por el gran honor de tenerlo acá en estas instalaciones, con el respeto y admiración por la Fuerza Armada Chilena y en particular por el general Pinochet.	MONTESINOS
BACKGROUND	[El señor Montesinos Torres hace un brindis.]	BACKGROUND
El señor Patricio Arancibia	Muy agradecido.	ARANCIBIA
El señor Vladimiro Montesinos	¡Bienvenido al Perú!, ¡que no sea la primera vez!	MONTESINOS
BACKGROUND	[Risas.]	BACKGROUND
BACKGROUND	[Diálogo ininteligible.]	BACKGROUND
El señor Patricio Arancibia	Me han atendido con un cariño tan grande que si es más largo no vuelvo, me quedo acá y no voy para Chile. No, ha sido una amabilidad extrema. Anoche que vine con el general Hermoza Ríos.	ARANCIBIA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Antonio Ibárcena	Yo lo voy a dejar al señor en la embajada.	IBÁRCENA
El señor Patricio Arancibia	Yo a Nicolás lo conozco...	ARANCIBIA
El señor Vladimiro Montesinos	Él llega a las rondas.	MONTESINOS
El señor Patricio Arancibia	Desde las primeras rondas.	ARANCIBIA
El señor Vladimiro Montesinos	Claro.	MONTESINOS
El señor Patricio Arancibia	El año 90.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, él iba con el Estado Mayor.	MONTESINOS
El señor Patricio Arancibia	Ahí nos encontramos la primera vez.	ARANCIBIA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Patricio Arancibia	Y él en broma, esas bromas que hace uno, ¿no? Él decía: Yo no sé, hermano, aquí todo el mundo dice que llevo un montón de tiem po, y todavía (?) para levantar el ánimo.	ARANCIBIA
BACKGROUND	[Risas.]	BACKGROUND
El señor Vladimiro Montesinos	Se encuentra con un (?).	MONTESINOS
El señor Patricio Arancibia	Tenemos tantos años y lo veo.	ARANCIBIA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Patricio Arancibia	Le veo más simpatía a mi...	ARANCIBIA
El señor Vladimiro Montesinos	Pero, por ejemplo, fíjese, nosotros siempre he mos seguido la evolución de los acontecimientos en nuestro país desde los famosos años 70, cuando se acuerda usted la famosa revista Punto Final.	MONTESINOS
El señor Patricio Arancibia	Claro.	ARANCIBIA
El señor Vladimiro Montesinos	Armó todo este lío con la armada, incitando a los marineros y esas cosas. Y bueno, veíamos ese proceso político con gran preocu pación y compartíamos las inquietudes de la Fuerzas Armadas. Por decir, de una u otra manera estamos metidos en estos menesteres que lo requiere la defensa nacio nal, vemos las posiciones principistas que adoptan las Fuerzas Armadas, ¿no? Y une de los puntos medulares, creo yo, que es para la forma del 11 de setiembre del añe 73, obviamente hablando con la perspectiva del tiempo, pero es un hecho real y ad mirable y encomiable en las Fuerzas Armadas de tomar en ese momento esa deci sión, fue el tema de lo que pasó en ese momento.	MONTESINOS
El señor Patricio Arancibia	Sí, ;esa fue una época negra nuestra.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, usted me imagino que estaría recién en los inicios.	MONTESINOS
El señor Patricio Arancibia	Yo en el año 70, en el año 70 que fue cuando asu mió el Presidente Allende, era teniente 1.° en mi último año.	ARANCIBIA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Patricio Arancibia	En lo últimos años, estaba en la Escuela Naval.	ARANCIBIA
El señor Vladimiro Montesinos	Ya.	MONTESINOS
El señor Patricio Arancibia	De teniente de la Escuela Naval. Y si me permite, yo le cuento: cuando asumió la Fuerza Armada que no tenía nada de izquierda, era de centro derecha, fue un balde de agua fría. Y esto empezó a andar el gobierno de (?). Y yo diría que fue una de las estrategias que siguió el presidente Allende, fue el de inyectar dinero a la economía para movilizar esa capacidad ociosa productiva v generaron una dinámica de movimiento y de justicia social importante. Nosotros ¡nicialmente quedamos sorprendidos. Cuando usted tiene una capacidad ociosa, ie mete plata, se defiende hasta que se agota, o sea, llega un momento en que hay más plata que la capacidad de producir. Yo estuve el año, el 70 asumió él, el 71 lo tuve todo el tiempo, el 72 hice un viaje en La Esmeralda, me fui del país por nueve meses, porque cuando yo volví de La Esmeralda nueve meses después de haberme ido, en mi país no había nada, no había qué comprar	ARANCIBIA
El señor Vladimiro Montesinos	Claro, si habían los racionamientos, las colas.	MONTESINOS
El señor Patricio Arancibia	Había racionamientos, las colas.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, me acuerdo mucho.	MONTESINOS
El señor Patricio Arancibia	Mi señora me escribía unas cartas, que yo estaba via jando, (?) tráeme, por favor, una caja con esas lacas para el pelo. Cuando uno via ja al extranjero compra televisores.	ARANCIBIA
El señor Vladimiro Montesinos	Y uno está pensando todavía en las cosas.	MONTESINOS
El señor Patricio Arancibia	"En una oportunidad me manda dentro de un viaje tan largo y me dice: ""Y no olvides, cómprate una caja de papel (?)"". Lo que le estoy diciendo es la verdad absoluta. ¡Cómo voy a comprar papel (?) en el extranjero!"	ARANCIBIA
El señor Vladimiro Montesinos	Así es. Y ha habido también el caso de la muerte del edecán, el marino Saravia me acuerdo mucho, lo mataron en el balcón.	MONTESINOS
El señor Patricio Arancibia	Lo mataron en el balcón. La cosa era siniestra, us ted se acuerda ahora, se acordó hace unos minutos de Punto Final, el atentado ese de los marineros. Le puedo contar en primera persona. En ese momento, el año 73 debe haber sido por ahí por julio, cuando se montó ese atentado, el día del atentado yo era el jefe de ser vicio de la cuadra. Iba de sábado a domingo, y se iba recogiendo a esta gente en la noche, iban a liquidar a los oficiales, iban a tomar el control de los buques, tenían un plancito. Atemorizar a las dotaciones, sacar los buques y bombardear a la población de oficiales que están en esa línea, con lo cual generaban una situación...	ARANCIBIA
El señor Vladimiro Montesinos	De caos.	MONTESINOS
El señor Patricio Arancibia	Complejísima. Yo era el jefe de servicio, o sea, yo era el jefe de todos los buques responsable, esa tarde, del sistema. Pero sabíamos quiénes eran, el Servicio de Inteligencia funcionó muy bien, sabíamos quiénes eran, nosotros no nos movimos para nada, nosotros éramos como blancos de ellos, al ti ro; y cuando esta gente se recogió, porque cuando se recogió los tomaron y la pa saron muy mal a partir de ese minuto. Se le hizo una acusación a dos grandes culpables, Altamirano, que era uno.	ARANCIBIA
El señor Vladimiro Montesinos	Claro	MONTESINOS
El señor Patricio Arancibia	Un izquierdista, un socialista; y (?) que era otro, en este momento (?) es un hombre riquísimo, fue presidente de la Compañía de Teléfonos de Chile.	ARANCIBIA
El señor Vladimiro Montesinos	(?).	MONTESINOS
El señor Patricio Arancibia	Y se olvidaron de sus tiempos de guerrillero.	ARANCIBIA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Patricio Arancibia	Pero se produjo eso, ahí es donde se produjo, dini yo, el momento del quiebre nacional, doctor. Terminaron esa situación, el gobier no que estaba muy en crisis, porque estaba muy mal.	ARANCIBIA
El señor Vladimiro Montesinos	Ya no daba más.	MONTESINOS
El señor Patricio Arancibia	Nombró ministros de Estado a los jefes de las Fuerzas Armadas.	ARANCIBIA
El señor Vladimiro Montesinos	Nombraron a Prats.	MONTESINOS
El señor Patricio Arancibia	Y a Prats lo nombró del Interior, o sea, que al almi rante (?) en Hacienda y (?) los puso a costas del ministerio; y cuando los nombra aparecen en el balcón de La Moneda, sale Allende, tenía una buena muñeca politica, se asoma al balcón y les toma las manos a estos almirantes.	ARANCIBIA
El señor Vladimiro Montesinos	"""Yo tengo el apoyo de la Fuerza Armada""."	MONTESINOS
El señor Patricio Arancibia	El apoyo de la Fuerza Armada, ahí fue donde a la Fuerza Armada la perdieron.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, porque vieron que era (?).	MONTESINOS
El señor Patricio Arancibia	No, (?) el almirante mío está allá en el balcón cuando a mí me habían tratado de cortar la cabeza...	ARANCIBIA
El señor Vladimiro Montesinos	Así es. No hacía caso.	MONTESINOS
El señor Patricio Arancibia	Ese almirante dejó de mandarnos.	ARANCIBIA
El señor Vladimiro Montesinos	Lógico, perdió.	MONTESINOS
El señor Patricio Arancibia	Perdió y de ahí se empezó a crear el golpe de Estado	ARANCIBIA
El señor Vladimiro Montesinos	Porque además vino el famoso, el asunto del movimiento en Santiago, el regimiento ese de Tacna.	MONTESINOS
El señor Patricio Arancibia	El tacnazo.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, el 30 de junio.	MONTESINOS
El señor Patricio Arancibia	Claro.	ARANCIBIA
El señor Vladimiro Montesinos	El 73.	MONTESINOS
El señor Patricio Arancibia	"Pero cuando los jefes militares reunieron la conducción de su fuerza, fue en el balcón de La Moneda, y eso es algo que no debiera pasar nunca. Y cuando nosotros hablamos ahora, cuando yo hablo con el Presidente, con el ministro, etcétera, le digo ""Mira, yo acabo de ser nominado Comandante en Jefe."""	ARANCIBIA
El señor Vladimiro Montesinos	O sea, que (?).	MONTESINOS
El señor Patricio Arancibia	Lo más que a ustedes les debe preocupar es que yo tenga la capacidad de mandar mis fuerzas; el día en que yo deje de tener esa fuer za y esa conducción de la fuerza, ustedes están liquidados.	ARANCIBIA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Patricio Arancibia	No se preocupen de cómo yo me mueva en la me dida en que estoy mandando mi fuerza, yo con ustedes, en la relación que tenemos establecida, ustedes tranquilos, porque no hay ningún problema. Que no se (?) que está en el balcón de La Moneda.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, ya el (?).	MONTESINOS
El señor Patricio Arancibia	Porque quedamos sin cabeza; o sea, el Estado no (?).	ARANCIBIA
El señor Vladimiro Montesinos	O sea, ya no le ha quitado nada ya.	MONTESINOS
El señor Patricio Arancibia	El punto es el siguiente, doctor. Nosotros tuvimos un proceso de recuperación nacional muy fuerte, yo diría que muy exitoso, tuvo baches intermedios, una crisis intermedia en el año 82 que fue muy dura.	ARANCIBIA
El señor Vladimiro Montesinos	No aprobaron la economía.	MONTESINOS
El señor Patricio Arancibia	Pero el resultado final al año 90 es un éxito absoluto.	ARANCIBIA
El señor Vladimiro Montesinos	Así es, y se nota.	MONTESINOS
El señor Patricio Arancibia	Y yo le contaba a Antonio de esto, y de eso nos sen timos todos muy orgullosos y muy satisfechos. Pero el problema a partir de ese mi nuto, dos problemas se generan: uno, que habiendo sido tan exitoso el gobierno militar, desde el punto de vista político se hacía necesario que no fuese una alter nativa tan fuerte. Yo creo que es claro.	ARANCIBIA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Patricio Arancibia	Había que buscar alguna forma de bajarle el perfil a las Fuerzas Armadas, porque lo tenía muy alto.	ARANCIBIA
El señor Vladimiro Montesinos	Claro.	MONTESINOS
El señor Patricio Arancibia	Y eso es una de las (?) no hay vuelta que darle. Y lo segundo, es que, habiendo sido nuevamente tan exitosos en la conducción del país y en la economía y en todo el fenómeno chileno que se genera a partir de ese me mentó, a esto se le pida, no voy a decir un manto del río, se reconoce eso, pero reconoce ahí como un antecedente, y el centro de acción sobre las Fuerzas Arma das apunta al tema de los derechos humanos (?).	ARANCIBIA
El señor Vladimiro Montesinos	Claro, eso es lo que hoy día está muy de moda y sobre esa base atacan.	MONTESINOS
El señor Patricio Arancibia	Y eso está ahora, mañana, pasado, ayer.	ARANCIBIA
El señor Vladimiro Montesinos	Así será siempre.	MONTESINOS
El señor Patricio Arancibia	Y yo se lo digo porque eso es un...	ARANCIBIA
El señor Vladimiro Montesinos	Es un caballito de batalla que ustedes lo han ex perimentado, porque me acuerdo cuando ustedes sacaron el Libro Blanco, inme diatamente los soviéticos sacaron el famoso Libro Negro. Yo he leído el famoso Libro Negro.	MONTESINOS
BACKGROUND	[Ingresa a la sala un mozo a atender a los presentes.]	BACKGROUND
El señor Patricio Arancibia	Claro.	ARANCIBIA
El señor Vladimiro Montesinos	Y todo orientado al tema de derechos humarlos. Y eso que en esa época todavía no habían las ONG.	MONTESINOS
El señor Patricio Arancibia	No habían.	ARANCIBIA
El señor Vladimiro Montesinos	No, ni American Watch, ninguno de esos organismos. Hubiera sido terrible.	MONTESINOS
El señor Patricio Arancibia	Pero eso es terrible.	ARANCIBIA
El señor Vladimiro Montesinos	Sí.	MONTESINOS
El señor Patricio Arancibia	Y ustedes que están teniendo un éxito muy notab'e en ese punto.	ARANCIBIA
El señor Vladimiro Montesinos	Es un punto en que…	MONTESINOS
El señor Patricio Arancibia	Es un punto que tienen que considerar porque ese va a ser el… Ustedes no se van a salvar de eso, hay una cultura internacional, hay un sistema que se mueve Hace unos minutos yo estaba leyendo las noticias por fax que me llegan e mi país, acaba de asumir un obispo que era buenísimo, Monseñor De (?) lo acaban de nombrar arzobispo de Santiago, que viene a ser como el jefe, la cabeza de la Iglesia Católica (?) sobre derechos humanos, y es una rareza, porque nos conocíamos de antes, hablamos contactado con él, yo lo conozco personalmente	ARANCIBIA
El señor Vladimiro Montesinos	Tiene una postura crítica.	MONTESINOS
El señor Patricio Arancibia	Crítica.	ARANCIBIA
El señor Vladimiro Montesinos	(?) están libres (?) está de moda.	MONTESINOS
El señor Antonio Ibárcena	(?)	IBÁRCENA
El señor Patricio Arancibia	Es impresionante, o sea ...	ARANCIBIA
El señor Vladimiro Montesinos	Sí, sí, ha salido como si fuera, qué te digo, un Bambarén agresivo.	MONTESINOS
El señor Patricio Arancibia	¡Ujum!	ARANCIBIA
El señor Vladimiro Montesinos	Mantuvo una posición equilibrada y ecuánime, como Durand del Callao, y de la noche a la mañana se transforman.	MONTESINOS
El señor Antonio Ibárcena	Se transforman.	IBÁRCENA
El señor Vladimiro Montesinos	Se transforman.	MONTESINOS
El señor Patricio Arancibia	Fue impresionante.	ARANCIBIA
El señor Vladimiro Montesinos	Hay una metamorfosis en estos curas, y que co mo el tema de los derechos humanos está hoy día muy usado en el mundo y la ad ministración norteamericana, los demócratas siempre desde la época, cuando estu vo en los años 75 el presidente que sucedió a Nixon, ¿cómo se llama?	MONTESINOS
El señor Antonio Ibárcena	Reagan.	IBÁRCENA
El señor Vladimiro Montesinos	No, no.	MONTESINOS
El señor Patricio Arancibia	Ah, no, Cárter.	ARANCIBIA
BACKGROUND	[Diálogo.]	BACKGROUND
El señor Vladimiro Montesinos	Cárter, que armó todo el asunto de los derechos humanos en la década del 70, 75, 76. Y de ahí los demócratas han seguido con el tema de derechos humanos y ahora como tenemos esta administración que es demócrata.	MONTESINOS
El señor Patricio Arancibia	Ahora, los derechos humanos ¿donde no intervienen ellos, ah?	ARANCIBIA
El señor Vladimiro Montesinos	No, no, pero ellos...	MONTESINOS
El señor Patricio Arancibia	Porque ellos los pueden violar tranquilamente.	ARANCIBIA
El señor Vladimiro Montesinos	Bueno.	MONTESINOS
El señor Antonio Ibárcena	Sí. Recuerdas en la época en que teníamos el terrorismo aca.	IBÁRCENA
El señor Vladimiro Montesinos	Así es.	MONTESINOS
El señor Antonio Ibárcena	Los derechos humanos lo usaban contra nosotros, pero no decían nada sobre los derechos humanos, porque los subversivos te ponian una bomba que mataban una gran cantidad de gente, y para ellos quiere decir que era normal.	IBÁRCENA
El señor Vladimiro Montesinos	Era normal, pues. Por ejemplo, fíjese: hay un grave...	MONTESINOS
El señor Patricio Arancibia	Pero esto es por definición, ah.	ARANCIBIA
El señor Vladimiro Montesinos	Claro, por principio.	MONTESINOS
El señor Patricio Arancibia	Ellos definieron el tema de los derechos humanes la violación a los derechos humanos cuando ya se les (?).	ARANCIBIA
El señor Vladimiro Montesinos	Así es, pero no solamente (?).	MONTESINOS
El señor Patricio Arancibia	No, es que es bárbaro sobre el resto.	ARANCIBIA
