"speaker","speech","speaker_std"
"El señor Ketín Vidal","En la mañana le he dicho, ni siquiera yo he esperado que : a me digas qué es lo que debo hacer. Yo he decidido de una manera espontánea, rque me di cuenta que ése no era mi mundo y, bueno, nunca me he portado mal : con el gobierno, pues. Le he tratado bien, eso es lo que ha querido hacer de mí la oposición.","VIDAL"
"Desconocido","Claro, (?).","DESCONOCIDO"
"El señor Ketín Vidal","Que yo salga como un francotirador y diga (?), ¿no?","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Y por eso es que Hildebrandt cuántas veces me ha querido llevar a la televisión, y como yo no le he hecho caso, hace días me está chicoteando.","VIDAL"
"Desconocido","Sí, te está jodiendo.","DESCONOCIDO"
"El señor Ketín Vidal","Me está chicoteando, ¿no?","VIDAL"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Ketín Vidal","Yo no le hago caso, pero supongo que ellos sabrán valorar etc. Por lo menos ahora, yo no soy un adversario político ni nada. Estoy en una si tuación de tranquilidad, todos me han buscado, todos, todos, para ofrecerme lo mejor y ahorita, (?) Castañeda Lossio, Andrade, Toledo, el mismo Rey Rey, todos, que yo aparezca lo menos como número uno de sus listas al Congreso, y suficiente. “Sin propaganda entras"", dicen.","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Pero me he mantenido distante de eso. Distante (?) estoy desesperado por el Ministerio del Interior. ""No"", le he dicho, ""no es broma, yo cuarteto asumo un rol lo hago seriamente"". Seriamente, entonces, otra cosa es… Claro, yo no le he dicho, ¿no?, pero otra cosa que es mi amigo, ¿no?, puras..., son luces artificiales (?).","VIDAL"
"Desconocido","Claro, lógico.","DESCONOCIDO"
"El señor Ketín Vidal","Son parchecitos, ¿no?","VIDAL"
"Desconocido","Son paliativos.","DESCONOCIDO"
"El señor Ketín Vidal","Claro, entonces, el otro trabajo, cuando tú tomas en serio el trabajo eso demora en producir sus efectos, pero es consistente. Es de largo pla zo, llegas si no a resolver, pero a paliar el problema, pero seriamente, no por mo mentos.","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Por ejemplo, estas salidas a la..., eso del repotenciamiento (?) dicen que es un cuentazo.","VIDAL"
"Desconocido","Claro, para nosotros que conocemos eso, no, y eso se le dice a la gente.","DESCONOCIDO"
"El señor Ketín Vidal","Claro, entonces, pero ¿qué pasa (?), ahorita qué pasa? Que de acá a unos meses, el problema es si (?) igualito o peor.","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Entonces, revienta en la cara y (?) ¿dónde está (?) dónde es tá el repotenciamiento, dónde está (?)? Entonces, a base de publicidad se logra me jorar la imagen, pero eso es una mejora efímera, artificial, no es real. El apoyo ver dadero es el que se logra como ocurría antes en el plano de la investigación de la PIP, tener confianza de la profesión, que resolvía los problemas grandes y el orden público era de la Guardia Civil, los huayruros, gente respetable que tenía una au toridad sobre las comunidades, en provincia y donde sea. Eso, ahora, está totalmen te deteriorado.","VIDAL"
"Desconocido","Sí, definitivamente sí, ya se ha perdido, ya perdió su imagen.","DESCONOCIDO"
"El señor Ketín Vidal","Y, entonces, tú para mejorar (?) tienes que reeducarlos, si no tienes también que darles bienestar.","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Si no tienen, hermano, que se dediquen a otras cosas.","VIDAL"
"Desconocido","Claro, como están haciendo ahora, pues, ¿no? Y ellos...","DESCONOCIDO"
"El señor Ketín Vidal","Se van a dormir.","VIDAL"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Ketín Vidal","Yo rengo mi personal de seguridad y se van a dormir, por que en su franco trabajan en otras cosas de amanecida, y como les interesa, como cenen que vivir…","VIDAL"
"Desconocido","Claro, definitivamente.","DESCONOCIDO"
"El señor Ketín Vidal","Bien bravo es.","VIDAL"
"BACKGROUND","[Ingresa el señor Vladimiro Montesinos.]","BACKGROUND"
"El señor Vladimiro Montesinos","Antonito.","MONTESINOS"
"El señor Ketín Vidal","Hola, Vladi. ¿Cómo estás, hermano? ¿Qué dices? ¿Cómo te va?","VIDAL"
"BACKGROUND","[Se retira la persona que conversaba con el señor Ketín Vidal.]","BACKGROUND"
"El señor Vladimiro Montesinos","¡Antonito, qué milagro, cómo estás!","MONTESINOS"
"El señor Ketín Vidal","Oye (?).","VIDAL"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Ketín Vidal","Si nos pudieras apoyar con una agüita mineral, pues.","VIDAL"
"El señor Vladimiro Montesinos","Claro, pero por qué no pides... agua mineral, ¿quieres?, ¿Helada o sin helar?","MONTESINOS"
"El señor Ketín Vidal","Sin helar, Vladi, por favor.","VIDAL"
"El señor Vladimiro Montesinos","Con el mayor gusto.","MONTESINOS"
"BACKGROUND","[El señor Montesinos pide al personal que está afuera que traigan agua mineral.]","BACKGROUND"
"El señor Vladimiro Montesinos","Dos aguas minerales, una helada y una sin he lar. Creo que está haciendo calor, ¿no?","MONTESINOS"
"El señor Ketín Vidal","Sí, un poco.","VIDAL"
"El señor Vladimiro Montesinos","¿Quieres que prenda el aire?","MONTESINOS"
"El señor Ketín Vidal","No, no, depende de ti, ah.","VIDAL"
"El señor Vladimiro Montesinos","Está bien.","MONTESINOS"
"El señor Ketín Vidal.","Para mí da lo mismo.","VIDAL"
"El señor Vladimiro Montesinos","Da lo mismo.","MONTESINOS"
"El señor Ketín Vidal","Sí, sí, sí, sí. Yo uso el..., ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Da sed.","MONTESINOS"
"El señor Ketín Vidal","Da el bochorno.","VIDAL"
"El señor Vladimiro Montesinos","Sí, hay mucho bochorno. Te cuento que estoy con un dolor acá, ¡carajo! Medio jodido estoy también con la hernia, hermano, acá en el estómago. Tengo que hacerme una operación, pero no hay tiempo, no ha ha bido tiempo.","MONTESINOS"
"El señor Ketín Vidal","No, pero la salud es la salud.","VIDAL"
"El señor Vladimiro Montesinos","Pero son siete días que tienes que tirarte a la cama.","MONTESINOS"
"El señor Ketín Vidal","Está bien, pues, acá que te operen. No hablo... las hernias las operan así, como te operaron la vesícula.","VIDAL"
"El señor Vladimiro Montesinos","Con...","MONTESINOS"
"El señor Ketín Vidal","Laparoscopía.","VIDAL"
"El señor Vladimiro Montesinos","No, no, no, tienen que (?).","MONTESINOS"
"El señor Ketín Vidal","Ah, tiene que haber abertura, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Tiene que haber abertura. Entonces, yo que me iba a operar de la vesícula (?) y el tejido va a quedar debilitado, ¿no? Entonces con el tiempo, como vengo haciendo fuerza, se ha roto uno de los puntos.","MONTESINOS"
"El señor Ketín Vidal","Ah, se ha herniado.","VIDAL"
"El señor Vladimiro Montesinos","Se ha herniado, entonces, se ha salido un poquito así. Entonces, cada vez que estás metiendo sale una bolita y esto es como una media de nylon, la media de nylon cuando empieza un huequito empieza a correrse, a correrse. Entonces, con el tiempo un puntito pasa al otro puntito y, después, ya se hace una pelota, pero duele, pues, ¿no? Entonces, obviamente no hay riesgo, todo, pero el médico dice que hay que tirar el corte y poner una mallita, luego una malla madre, ponen encima la malla ma dre, la cosen (?). Eso tiene para siete días.","MONTESINOS"
"El señor Ketín Vidal","Llega un momento en que uno siente que la vida se va de teriorando, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Bueno, inevitablemente.","MONTESINOS"
"El señor Ketín Vidal","La salud y los órganos.","VIDAL"
"El señor Vladimiro Montesinos","Las operaciones que tuve, tú te acuerdas, ¿no?","MONTESINOS"
"El señor Ketín Vidal","Claro.","VIDAL"
"El señor Vladimiro Montesinos","De allí, ya bueno, me cosieron, me cortaron, pero los músculos se debilitan y cuando pasan los años ya es más difícil, queda de bilitado el músculo.","MONTESINOS"
"El señor Ketín Vidal","Sí, es difícil, pero tienes que cuidarte, pues.","VIDAL"
"El señor Vladimiro Montesinos","No, lo que pasa es que a veces esas operaciones, pues, dan un poco de temor, hermano, ¿no?","MONTESINOS"
"El señor Ketín Vidal","Sí.","VIDAL"
"El señor Vladimiro Montesinos","¡Ah!","MONTESINOS"
"El señor Ketín Vidal","Es que siempre hay una dosis de riesgo.","VIDAL"
"El señor Vladimiro Montesinos","Sí, pues, hermano, hay una dosis de riesgo, por ejemplo, la anestesia.","MONTESINOS"
"El señor Ketín Vidal","Y los efectos postoperatorios.","VIDAL"
"El señor Vladimiro Montesinos","Claro, la vez pasada, cuando me operaron no me gustó porque cuando salí a la sala de recuperación, de repente, o sea, tomé conciencia y no podía abrir los ojos, yo dije, ""De repente me he pasado, no sé"". Tocan la puerta e ingresa el mozo con las aguas minerales.","MONTESINOS"
"El mozo","Permiso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero de repente abrí un ojo, luego abrí el otro y al poco ratito...","MONTESINOS"
"El mozo","Con hielo, ¿es para usted? ¿no, señor?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Para el señor, mineral es, ¿no?","MONTESINOS"
"El mozo","Sí, señor.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, gracias.","MONTESINOS"
"El mozo","¿Para usted, señor? ¿Con hielo?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sin hielo, si fuera tan amable.","MONTESINOS"
"El señor Ketín Vidal","Para mí con hielo. Gracias.","VIDAL"
"El señor Vladimiro Montesinos","Las dos son minerales, ¿no?","MONTESINOS"
"El mozo","Sí, señor.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Salud, hermano, aunque sea con agüita.","MONTESINOS"
"El señor Ketín Vidal","Sí, sí, sí, lo que pasa es que yo no había desayunado, entonces me he ido de acá con bastante hambre y tú sabes... el almuerzo del día, el almuerzo del... me tienen, pues, pavito... Te están llamando, creo.","VIDAL"
"El señor Vladimiro Montesinos","No, no, no, siempre llaman.","MONTESINOS"
"El señor Ketín Vidal","Así que me (?) estaba allí en la casa. Oye, Vladi, entonces he conversado...","VIDAL"
"El señor Vladimiro Montesinos","¿Con Gladys?","MONTESINOS"
"El señor Ketín Vidal","Con Gladys y compartimos la idea. Yo creo que tú has precipitado algo también, indirectamente, por supuesto, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Uhum.","MONTESINOS"
"El señor Ketín Vidal","A decidir hacer una vida, ya, quizás, ajena de la política. De una manera global, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Uhum.","MONTESINOS"
"El señor Ketín Vidal","Global y dedicarme, pues, hermano, a la vida familiar, de dicarme a la vida familiar.","VIDAL"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Ketín Vidal","Sí, dedicarme a la vida familiar. De todas maneras, yo siem pre lo recordaré, lo mantendré en estricto silencio.","VIDAL"
"El señor Vladimiro Montesinos","En reserva.","MONTESINOS"
"El señor Ketín Vidal","Por supuesto, ¿no? Yo soy así. La propuesta y me alegra que lo recibas así con bondad, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Bueno, pero...","MONTESINOS"
"El señor Ketín Vidal","Con bondad, ¿no? Lo que sí creo que es de verdad, es que..., como amigos, siempre estaré cerca de ti, sobre todo a ti, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Porque contigo somos amigos, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Con el señor Presidente.","VIDAL"
"El señor Vladimiro Montesinos","Bueno, ha sido una relación de trabajo.","MONTESINOS"
"El señor Ketín Vidal","Pero también con gratitud.","VIDAL"
"El señor Vladimiro Montesinos","Claro, claro.","MONTESINOS"
"El señor Ketín Vidal","Con gratitud, gratitud a los dos y darles la amistad. De repente en algo yo puedo apoyarte en el trabajo, una cosa, más adelante, ¿no?, por un lado. Por otro lado, quiero que estés convencido, conforme te dije en la mañana...","VIDAL"
"El señor Vladimiro Montesinos","Aja.","MONTESINOS"
"El señor Ketín Vidal","Que no voy a entrar al juego tampoco de la oposición.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","No voy a entrar al juego de la oposición. No por el cálculo político de que son perdedores, no por eso Vladi, sino porque no he visto consistencia.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","En sus propuestas, no he visto consistencia en su amistad..., entonces todo es un juego, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Totalmente.","MONTESINOS"
"El señor Ketín Vidal.","Tú te has dado cuenta, han querido utilizarme muchas veces.","VIDAL"
"El señor Vladimiro Montesinos","¿le acuerdas del pacto de gobernabilidad que a toda costa querían que vayas?","MONTESINOS"
"El señor Ketín Vidal","Y yo no fui.","VIDAL"
"El señor Vladimiro Montesinos","No, pero ¡cómo presionaban, pues!","MONTESINOS"
"El señor Ketín Vidal","Cómo presionaban, ¿no? El uno, el otro, así es. Tengo yo las ofertas extendidas para formar parte de la lista del Congreso pero...","VIDAL"
"El señor Vladimiro Montesinos","Eso, eso...","MONTESINOS"
"El señor Ketín Vidal","Pero eso tampoco me... No juegues conmigo (?), ¿no?","VIDAL"
"El señor Vladimiro Montesinos","No, esas cosas son tonteras.","MONTESINOS"
"El señor Ketín Vidal","Entonces voy a dedicarme a...","VIDAL"
"El señor Vladimiro Montesinos","Exclusivamente, al plano familiar.","MONTESINOS"
"El señor Ketín Vidal","Plano familiar y quizás, un poco, al estudio del tema de la violencia.","VIDAL"
"El señor Vladimiro Montesinos","Nada más.","MONTESINOS"
"El señor Ketín Vidal","Seguridad ciudadana, a través de un instituto, otras lectu ras, ese tipo de cosas. Y de vez en cuando hacerte llegar a través de Pablito, quizás, algunas sugerencias mías para que tú ya las evalúes.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Ya, y veas si de algo puede servir eso y nada, pues, Vladicito, nada más.","VIDAL"
"El señor Vladimiro Montesinos","No quieres pasar por política, nada.","MONTESINOS"
"El señor Ketín Vidal","No, no quiero, no quiero, hermano, y mi esposa está de acuerdo. También yo mucho tiempo he estado lejos, pues.","VIDAL"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"El señor Ketín Vidal","Lejos y ahora...","VIDAL"
"El señor Vladimiro Montesinos","Digamos, si una oportunidad se presentara para...","MONTESINOS"
"El señor Ketín Vidal","Eso nadie reconoce, a ti nadie te reconoce eso, nadie sabe que tú... Eso yo lo comento a veces en rueda de amigos donde me preguntan por ti, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","¡Hum!","MONTESINOS"
"El señor Ketín Vidal","De tu sacrificio, eso nadie te reconoce, te insultan.","VIDAL"
"El señor Vladimiro Montesinos","Bueno, pero siempre hay gratitud.","MONTESINOS"
"El señor Ketín Vidal","Pero mira cuántos años. Diez años que tu relación, tu tra to con la familia no es como tú quisieras, ¿no? Yo te he visto, hermano, hasta perder unas lágrimas en una oportunidad.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Y allí asomó el hombre, el ser humano, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Algunos tienen una imagen equivocada de ti.","VIDAL"
"El señor Vladimiro Montesinos","Sí, pues, no saben que también uno es de car ne y hueso.","MONTESINOS"
"El señor Ketín Vidal","Eres humano, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","¡Hum!","MONTESINOS"
"El señor Ketín Vidal","Tienes emociones y tú eres un hombre sensible, y esas cosas que me has contado de ese coronel del Ejército.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Zevallos, creo, ¿no es cierto?","VIDAL"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"El señor Ketín Vidal","Entonces, son rasgos de tu personalidad que no las cono cen, más bien, quizá...","VIDAL"
"El señor Vladimiro Montesinos","Yo te cuento una anécdota más en el terreno de .a privacidad, hermano, (?). Para que tú veas, cuando falleció la esposa del general (?) yo pagué el entierro, hermano.","MONTESINOS"
"El señor Ketín Vidal","Y ahora mira lo que me hace.","VIDAL"
"El señor Vladimiro Montesinos","Pero fíjate, hermano, él pidió que le dieran el entierro a 12 meses; el mortuorio del ejército le había dado 12 meses. Cuando me enteré yo, que estaba pidiendo 12 meses, llamé a la intendencia y le dije: ""Compadre, (?) al general y pásame la factura"". Yo tuve la factura, nunca, de re pente... no le cobraron y allí quedó. Pero ¿tú crees que voy a ir donde él y decirlo le pagué, acá está la factura? . Eso no, tomé yo la iniciativa porque había "" tema humano.","MONTESINOS"
"El señor Ketín Vidal","Humano.","VIDAL"
"El señor Vladimiro Montesinos","Y eso ha sido antes de que pasaran estas cosas y el ha venido acá, acá ha estado conmigo en la oficina. Aquí donde estás sentado, él ha estado conmigo conversando cuatro o cinco veces. Ha venido él y otro coronel, ha venido con él y con Remigio y le he explicado el tema del Ecuador y todas esas cosas, y bueno, ya ves cómo salen las cosas así. Pero hermano, yo soy, con cojudeces, yo no tengo, pon la otra mejilla para que te den la cachetada y no decir absolutamente nada. Te cuento esto como anécdota no más, para que tú sepas esas cosas.","MONTESINOS"
"El señor Ketín Vidal","Sí, pero hay gente que no (?), tienen una imagen tuya como si fueras un hombre muy duro, infranqueable y no es así. Yo conozco, en la vida, tengo entendido dentro del trabajo y varias veces te he notado a ti emocionarte, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Puede ser, ayudar... ¿Te acuerdas cuántas veces...? ¡ayúda les!, ya, pobrecitos.","VIDAL"
"El señor Vladimiro Montesinos","No, no, mientras se puede se ayuda, pues, hermano.","MONTESINOS"
"El señor Ketín Vidal","Se ayuda, ¿no? Se ayuda y al menos, hermano, yo más allá de los incidentes del trabajo, que a veces son normales, yo vivo tranquilo, herma no, y muy reconocido por todo lo que me has apoyado, me has ayudado en mi ca rrera. Yo no lo olvido.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Y seguramente habrá oportunidad de que yo, esto, lo ex prese porque está pendiente (?) quieren hacerme una entrevista a mí.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","No la he dado, pero...","VIDAL"
"El señor Vladimiro Montesinos","Lógico, así es.","MONTESINOS"
"El señor Ketín Vidal","Lo humano, ahí de cajón me tienen que preguntar sobre mis relaciones contigo.","VIDAL"
"El señor Vladimiro Montesinos","Claro, es una relación de...","MONTESINOS"
"El señor Ketín Vidal","Yo... la vez pasada, La República quiso hacerme, me man daron un pliego de preguntas. Allí está, ¿qué relación tengo con Montesinos? ¿De qué edad lo conozco? ¿Qué concepto tengo de ti? Y todo eso, ¿no? O sea, ésa es de cajón y tú tienes que estar, Vladi, por ese lado seguro que siempre me portaré como amigo.","VIDAL"
"El señor Vladimiro Montesinos","Claro, no espero menos, hermano, que...","MONTESINOS"
"El señor Ketín Vidal","Y, además, es un homenaje a la verdad, yo nunca te he visto a ti cosas malas.","VIDAL"
"El señor Vladimiro Montesinos","Tú sabes que soy un hombre sano, hermano. Yo soy ajeno...","MONTESINOS"
"El señor Ketín Vidal","Yo nunca te he visto, como yo les he dicho...","VIDAL"
"El señor Vladimiro Montesinos","A nadie, hermano.","MONTESINOS"
"El señor Ketín Vidal","Hay gente política, al mismo Tapia le digo, ""Oye no ataque así"", el otro día usted me hace comparaciones y quieren lanzarte. ""¿Qué cosas sacan ustedes?"" Lo están utilizando, por gusto, les gusta la peliculina, y en el fon do te reconoce cosas él y al mismo tiempo como que admira (?). Entonces, pero yo en la medida de mis posibilidades, hermano, lo que trato es de difundir una ima gen positiva, favorable de tu persona, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Te agradezco mucho.","MONTESINOS"
"El señor Ketín Vidal","Es mi deber, es mi deber.","VIDAL"
"El señor Vladimiro Montesinos","Sí, cada cual...","MONTESINOS"
"El señor Ketín Vidal","De repente no está bien que te lo diga porque pierde su mérito cuando tú ya dices las cosas que haces, pero en suma, hermano, no tengas ninguna duda de que siempre actuaré de una manera leal, Vladi. Te recordaré.","VIDAL"
"El señor Vladimiro Montesinos","Además, nos vamos a seguir viendo.","MONTESINOS"
"El señor Ketín Vidal","Yo sé que ya vienen días difíciles para ti.","VIDAL"
"El señor Vladimiro Montesinos","Pero nos recuperaremos.","MONTESINOS"
"El señor Ketín Vidal","No creas, yo comprendo perfectamente y dile al presidente que aun cuando ya desde ahora sé, porque ocurrirá, me alegrará su triunfo. Me alegrará su triunfo y yo sé que él va a ganar.","VIDAL"
"El señor Vladimiro Montesinos","Claro, eso lo sabemos, se da por descontado.","MONTESINOS"
"El señor Ketín Vidal","Yo sé que va a ganar y vendrán otros días, pues, Vladi.","VIDAL"
"El señor Vladimiro Montesinos","Sí, pues, (?) nosotros seguimos para adelante no más en el tema.","MONTESINOS"
"El señor Ketín Vidal","Sí claro, claro.","VIDAL"
"El señor Vladimiro Montesinos","De todas manera he cumplido...","MONTESINOS"
"El señor Ketín Vidal","Yo supongo que tiene un futuro.","VIDAL"
"El señor Vladimiro Montesinos","Sí, sí, pero digamos la primera...","MONTESINOS"
"El señor Ketín Vidal","Pero ha sido un honor para mí, Vladi. La sola designación ha sido un honor, no lo he consultado con nadie, sólo con mi esposa, que ella un poco asiente lo que yo digo.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","También vale su opinión de mujer y, sobre todo, que su sa lud está deteriorada.","VIDAL"
"El señor Vladimiro Montesinos","Sí, hay esa prioridad, hermano.","MONTESINOS"
"El señor Retín Vidal","Sí, tú sabes, hermano, que mi familia es pequeña, tenemos un solo hijo, tú conoces mi historia.","VIDAL"
"El señor Vladimiro Montesinos","Sí, sí, sí.","MONTESINOS"
"El señor Ketín Vidal","Y en fin, entonces, le dices al señor presidente que Vidal está muy agradecido por el honor que me ha conferido al invitarme, ¿no? Esta vez sí, no me ha sido tan fácil decidir como en los demás casos.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","En los demás casos, ya, casi matemáticamente, ¿no? Matemáticamente. Acá no, acá se juega a ganador.","VIDAL"
"El señor Vladimiro Montesinos","Sí, claro, se juega a ganador.","MONTESINOS"
"El señor Ketín Vidal","Aquí se juega a ganador y él juega a ganador.","VIDAL"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Ketín Vidal","Y, de vez en cuando, procura hacer lo que comenzaste, Vladi. Salir un poco a la televisión.","VIDAL"
"El señor Vladimiro Montesinos","Claro, lógico.","MONTESINOS"
"El señor Ketín Vidal","(?) de lanzarte al circo.","VIDAL"
"El señor Vladimiro Montesinos","No, por qué, pues, hermano, ni que fuera (?)","MONTESINOS"
"El señor Ketín Vidal","Al circo. Lo que buscan es la exclusividad periodística, como tú lo sabes.","VIDAL"
"El señor Vladimiro Montesinos","Así es, yo lo sé.","MONTESINOS"
"El señor Ketín Vidal","Eso es todo, ¿no? Pero de vez en cuando unas declaraciones por ahí, se te ve muy sonriente.","VIDAL"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Ketín Vidal","No, sonriente. La otra vez pasaron un corto, estás firme en tu saludo.","VIDAL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Ketín Vidal","Yo observo, pues, yo observo.","VIDAL"
"El señor Vladimiro Montesinos","Claro, por algo eres analítico.","MONTESINOS"
"El señor Ketín Vidal","Estás bien, está un marino allí y le estrechas la mano tipo (?). Ah, Vladi, están bien tus salidas.","VIDAL"
"El señor Vladimiro Montesinos","Yo evito también la televisión de salir, herma no, tú sabes que...","MONTESINOS"
"El señor Ketín Vidal","Es, hermano, así en una ceremonia.","VIDAL"
