speaker	speech	speaker_std
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible). Dile, pues.	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 Bueno, en la mañana...	SALGADO
El señor MONTESINOS TORRES.—	 Ayer Anselmo Revilla lo lanzó de la oficina, lo sacó en la televisión, caramba, haciendo la (Inintelegible) sobre la cuestión de teléfono, del lío Del Castillo.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	Hoy día ya se vio...	SALGADO
El señor MONTESINOS TORRES.—	 Al jefe del poder (Inintelegible)	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	¿Es el coordinador? Que disculpe por si acaso. (Inintelegible) En la mañana estábamos muy molestos (Inintelegible) ¿Qué pasa? Anselmo no ha presidido la subcomisión. Realmente yo meto la pata y él mismo, se me tiran 4 lobos encima. ¿Qué está pasando?, ¿por qué lo estamos dejando a Anselmo....	SALGADO
El señor MONTESINOS TORRES.—	 No, pero él lo está utilizando a Anselmo.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Por eso, él lo está saboteando..	SALGADO
El señor MONTESINOS TORRES.—	 Ahí es yo lo llamo a Anselmo. Oiga usted, por qué me está echando la televisión en vivo al declarar de que, carajo, Del Castillo es una víctima y la vaina porque Carlos Torres me ha dicho, me ha ordenado que salte de un  (Inintelegible) por qué no (Inintelegible), le digo, porque esta es una operación, carajo, descubro que es una manipulación, porque Del Castillo de idiota pasa ahora a víctima. Ese es el objetivo y ha logrado su objetivo porque Anselmo le dio el pie de entrada.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Una pregunta, ¿ustedes han pedido que pasen los militares por la subcomisión?	SALGADO
El señor MONTESINOS TORRES.—	 No, nadie. Él ha ordenado.	MONTESINOS
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible).	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 Yo le pregunto a Carlos Torres, Carlos, ¿por qué los servicios (Inintelegible) pasen por (Inintelegible); ¿por qué los militares han (Inintelegible) tanto les ha costado instalarse (Inintelegible) y ahora se están levantando? Parece que (Inintelegible) Disculpa, le digo. Yo no te creo y, ¿sabes por qué?, porque yo sé que Anselmo es un hombre de trabajo y esto ha sido enviado por Del Castillo. ¿Alguien le ha pedido cuenta Anselmo de lo que me está haciendo? Porque Anselmo es nuevo y Del Castillo lo está llevando de la nariz.	SALGADO
El señor MONTESINOS TORRES.—	Haciendo lo que le da la gana. (2)	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Yo no creo. (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 No sé quién. Eso es una barbaridad.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Es una locura, es una locura, porque a ahí tranquilamente han podido hasta, a mí me han tirado huevos, piedras, lo que sea. Mejor hubiera sido la víctima.	SALGADO
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor VASQUEZ VILLANUEVA.—	 No podemos permitir  en el gobierno a cualquier  (Ininteligible). Es la paz, es el costo de la paz que ahora tenemos que  recorrer.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Para qué hermano, además yo (ininteligible) llamar carajo al Hospital Militar, no, yo recién el domingo, cuando empezaba (ininteligible).	MONTESINOS
El señor VÁSQUEZ VILLANUEVA.—	 La prensa, los medios, ahora, ahorita recibí un comunicado ahí, todo un chongo  se ha armado (ininteligible). 	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Ahora, por ejemplo, el de los vídeos, todo lo que está saliendo (ininteligible). Valdivia, es el asesor de prensa, ése es el que ha sacado toda la información, Valdivia.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Él golpea, Juan Carlos Valdivia.	SALGADO
El señor MONTESINOS TORRES.—	 Claro él es el que maneja toda la página. Entonces, el asunto está en que él ¿qué está buscando ahorita?, primero es el asunto ¿para qué?, para tratar de limpiar un poco su imagen del asunto de (ininteligible). Generalmente Del Castillo va a ir personalmente.	MONTESINOS
El señor VASQUEZ VILLANUEVA.—	 Ya, correcto. (Ininteligible).	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Me olvidé de decirte, discúlpame, sino que estoy, porque acabo de  dictar orden de captura a Guido Pennano; sí sí,  acabo de ordenar orden de captura (ininteligible).	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Por qué?	SALGADO
El señor MONTESINOS TORRES.—	 Por evasión tributaria. Entonces, mañana ya tengo mis titulares: “Por tramposo a la cárcel”. Entonces, tenemos que centrar escenario para tratar.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Para  tratar el tema tributario hay un montón. (Ininteligible) Estaba Shultz, declarando.	SALGADO
El señor MONTESINOS TORRES.—	 ¿El abogado de Shultz?	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 El abogado de Shultz, y entonces estaba yo con el Director de Panamericana,  (ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Y para eso habría una contraparte, entonces, (ininteligible) quinientos y una garantía, pero a su vez de él pedimos una cosa.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Una  pregunta.  	SALGADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 A la hora que se hace el contacto. 	SALGADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Porque es mi interés pues.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Ya, correcto.	SALGADO
El señor MONTESINOS TORRES.—	Ahora  tenemos que plantear, le tenemos que plantear: “mira ve, te hemos llamado acá para tener esta reunión contigo para conversar ya formalmente sobre el asunto de las Elecciones Municipales del 98 y queremos saber (3) si estás dispuesto tu a presentarte a la alcaldía de Lima, si esto es así, nosotros estamos dispuestos a ayudarte, vamos a conversar. Si él está dispuesto con nosotros, desarrollamos la conversación, y sino se queda en el Callao, no pasó nada, un saludo, ahora yo sé por lo que me interesa.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	No, no, yo no sé, mi posición para que Andrade no pase por nada para el 2000 para presidente.	SALGADO
El señor MONTESINOS TORRES.—	 Lógico, pero la clave está en  que no salga Andrade alcalde o que gane con una inmensa Lima, por eso que puse esta situación hacia delante como que la ciudad de Lima va a tener esta foto. No, no, a nosotros somos, podemos ayudarlo a este es otra cosa. Esta conversación es una conversación de opti récord el contenido de la conversación por eso lo estamos haciendo acá, tenga la plena garantía que no y mañana bla, bla, el video, hay que evitar, por el cargo del Presidente. Tenemos el interés y el deseo de parte de apoyar la candidatura sobre esa base conversar. Si dice, bueno si estoy dispuesto, pero yo necesito esto tu confías, y él acepta a tus planteamientos, nosotros tenemos que determinar eso lo va cumplir con el compromiso que cumplir  (ininteligible) yo me lanzo.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Perdón, doctor, si (ininteligible) 	SALGADO
El señor MONTESINOS TORRES.—	 Bueno, si no sale o no sale entonces hay alternativas de tener algunas responsabilidades que no esté en el gobierno que le permitirían ver una plataforma para las próximas elecciones, una alternativa, o sea, o por angas o por mangas no pierde, pero si no saliera tienes las posibilidades de ocupar un cargo importante que se mantenga la presencia de esto para que recién puedas tener una representación, eres una persona joven, eres una persona joven de proyección.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Claro, claro, hay que decirle que eres una persona joven, un muchacho muy hábil, entonces  este es una persona que después tendrá una responsabilidad mayor.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Claro, entonces sobre esta base tenemos que desarrollar la conversación y no solamente intervenimos como las ideas, etc., yo mi tarea fundamental es ver cómo garantizo.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDEDES.—	 Cómo garantiza, cuál será el planteamiento de los.	SALGADO
La señora MONTESINOS TORRES.—	 Pero, primero hay que hablar de lo que le interesa a él, no de lo que nos interesa a nosotros.	MONTESINOS
El señor VÁSQUEZ VILLANUEVA.—	 (ininteligible).	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Claro, las futuras reuniones a través del doctor, el doctor ya verá como contacta, yo ya tengo. (diálogo) O sea, la próxima reunión que tengamos por favor, piénsalo, contéstanos ahora, tres días, dos días, mañana.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Tómate un tiempo y danos un tiempo, tómete un tiempo entonces nos dices cuando y coordinas con.	MONTESINOS
El señor VÁSQUEZ VILLANUEVA.—	(ininteligible). El señor MONTESINOS TORRES.- No, yo me encargo de traerlo acá, yo tengo ya el contacto, claro. Ahora, la ventaja, felizmente es de que él es desubicable. (4)	VILLANUEVA RUESTA
El señor VILLANUEVA VÁSQUEZ.—	 Claro, claro.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Es un punto, porque en otras circunstancias no hubiese.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 Pero ustedes lo vigilaban, porque tenías bien pensado.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Claro, por supuesto, porque sino no viene (Ininteligible), porque hay treinta mil maneras de gritarles. El Kouri vino acá (Ininteligible). No, ¡pucha diabla, oye! Tú me vayas a ver ni en malagua.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 ¿No me van a...?	SALGADO
El señor MONTESINOS TORRES.—	 No, no.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 ...traer la seguridad, ni nada?	SALGADO
El señor MONTESINOS TORRES.—	 No, no, lo estoy haciendo entrar por una zona donde nadie sabe.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 No, pero ¿y esto es con (Ininteligible)?	SALGADO
El señor MONTESINOS TORRES.—	 No, no, laa seguridad, no. Pero de repente, no. Él no va a entrar por la puerta principal, va a entrar por un sitio donde nadie sabe. Entra a un garaje, ¡pum! le tiro la puerta y en dos minutos está acá.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Ya, ya.	SALGADO
El señor MONTESINOS TORRES.—	 O sea, no entra por el patio de allá, nada, O sea, nadie entra al cuartel, he hecho sacar a toda la gente que...	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Oye, es que quiero pensar.	SALGADO
El señor VILLANUEVA VÁSQUEZ.—	 ¿Y por cuánto entra a casa?	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 El monto exacto no lo sé. Pero ya esta con su orden de captura.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 ¿Pero, está adentro?	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 No, no, ahorita lo está buscando la policía para que entre sin mayores titulares. Y como vivo es Andrade. Hay que demolerlo al gordito ese. Ha despertado y ya el gordo ha descontado, porque con la salida del Pablito Gutiérrez, ya entonces ya.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 Ya sale a las calles.	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y Pablo Gutiérrez va a ir por el Vamos o?	SALGADO
El señor MONTESINOS TORRES.—	 No, no, no.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 ¿El loco (ininteligible)?	SALGADO
El señor MONTESINOS TORRES.—	 El loco, sí.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Primero le dijo (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Ah sí, y le he sacado hoy día un (Ininteligible).	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Un (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Un (Ininteligible). Claro, pues, ni regalado.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible) qué huachafo.	SALGADO
El señor MONTESINOS TORRES.—	 Tira de homosexuales.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 El pobre Pablo, sí. Bueno y cómo vuelan, y hace como la muchacha (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 No, pero en sí eso son...	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Convenios.	SALGADO
El señor MONTESINOS TORRES.—	 Esos son contratos.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Contratos.	SALGADO
El señor MONTESINOS TORRES.—	 Claro, él dirá pues una figura de pantallazo nomás y la otra persona le comienza a resultar.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Ah, para que lo mande a (Ininteligible) su hermana. Su hermana es una minusválida, pero (Ininteligible) ¡Ay Dios mío!	SALGADO
El señor MONTESINOS TORRES.—	Bueno, allí Carlitos felizmente ya se ha pasado 6 meses de la actitud de Carlos, porque si hacemos una evaluación de daños de lo que nos ha implicado.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 Es terrible.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Carajo, la presencia de él  este año ha sido o el año pasado y en lo que va hasta ahora. Un tipo gelatinoso insidioso, carajo, y además no quiere que se hable con nadie porque le choca, le arde.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 (Ininteligible).	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Ya les va a prometer.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Él, se salva él nomás y de pasada te embarra.	SALGADO
El señor MONTESINOS TORRES.—	 Te apuesto que está...	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).	SALGADO
Background	—Diálogo ininteligible.	BACKGROUND
El señor MONTESINOS TORRES.—	 Claro, eso, lógico, pero para el trampolín.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Claro, pero por eso lo que tiene que hacer el Presidente es anunciar quién va a estar el nuevo (Ininteligible), así cono lo hizo con Joy Way.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Con Joy, que lo fregó al pobre Joy.	SALGADO
El señor MONTESINOS TORRES.—	 Claro, porque el dinero te acuerdas que le di.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Pobre Joy, nos fregó ahí, ya nadie lo respetaba.	SALGADO
El señor MONTESINOS TORRES.—	 Por eso, cómo es esto, que el Presidente tiene que decirle ahora quién va a ser el nuevo (Ininteligible). Ya de una vez él también ya baje la (ininteligible).	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Y lo deja sin piso. De verdad que si quieres lanzarlo esta es la mejor forma, a Víctor con su propia (silba)	SALGADO
El señor VILLANUEVA VÁSQUEZ.—	 Claro, ya quedarían (Ininteligible).	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 No, ya allí.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Todo el mundo ya está (Ininteligible) no obedecen. (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Ahora la ley esa de los magistrados no hay que modificarla pero ni una letra.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Claro.	SALGADO
El señor MONTESINOS TORRES.—	 Nada, nada.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Se está jugando. Tú sabes que yo (Ininteligible).	SALGADO
El señor MONTESINOS TORRES.—	 Un día he hablado con él que ya se dio la ley, ya se aprobó, ya pasó, ya asumimos el costo.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Y ahí quedó.	SALGADO
El señor MONTESINOS TORRES.—	 Ahí quedó.	MONTESINOS
La señora SALGADO RUBIANES DE PAREDES.—	 Lo único que quiero saber es qué pasa con cartelones y todo. Ya habíamos aprobado la ley y queríamos primero que se vieran nuestros proyectos.	SALGADO
El señor MONTESINOS TORRES.—	 Lo que diga, si quieren seguir con los cartelones, que sigan pues. Además hay una cosa, agarra el señor Oficial Mayor del Congreso, que venga la fuerza pública y que saque los cartelones.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 Y los sacan, pues.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Sacan, pues, vuela pues la policía.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 O en la noche que lo limpien.	VILLANUEVA RUESTA
El señor MONTESINOS TORRES.—	 Que lo limpien y se acabó.	MONTESINOS
El señor VILLANUEVA VÁSQUEZ.—	 Mañana traen el cartelón. y mañana en la noche vuelta lo quitan. Creo que Martha quiere un plan conciliador.	VILLANUEVA RUESTA
Background	—En este momento se retira momentáneamente el señor Montesinos Torres y se produce un diálogo ininteligible entre la señora Luz Salgado y el señor Absalón Vásquez.	BACKGROUND
La señora SALGADO RUBIANES DE PAREDES.—	Tu con todo, pues, quieres que salgan con nombre, con prensa y con censura que él no (5) quería ni irse (ininteligible) nadie, nadie.	SALGADO
El señor VÁSQUEZ VILLANUEVA.—	 (Ininteligible)	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 A mí, personalmente, (ininteligible)	SALGADO
El señor VÁSQUEZ VILLANUEVA.—	 (ininteligible)	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible)	SALGADO
El señor MONTESINOS TORRES.—	 En dos minutos está acá.	MONTESINOS
El señor VÁSQUEZ VILLANUEVA.—	 No, lo que pasa es que lamentablemente (ininteligible) el Presidente del Gobierno (ininteligible) el piensa que como el Presidente (ininteligible).	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	Sabes qué (ininteligible) sabemos que a él le pidieron una censura (ininteligible) Entonces todo presidente debe saber, hasta con 14, 15 (ininteligible)	SALGADO
El señor VÁSQUEZ VILLANUEVA.—	 Porque es parte de los cambios.	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 Es parte pues, es parte.	SALGADO
El señor VÁSQUEZ VILLANUEVA.—	 O sea, ahí dijeron que (ininteligible)	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 Él quiso cambiar, establecer otro estilo y con todas las evidencias que tenía públicamente (ininteligible) mejor, y lo estaba haciendo mejor, pero no acosta de todos nosotros.	SALGADO
El señor MONTESINOS TORRES.—	 No, acosta de quemar (ininteligible) nadie.	MONTESINOS
El señor VÁSQUEZ VILLANUEVA.—	 No creer en nadie. ¿A ustedes sí le decían?	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 A nosotros nos (ininteligible) a mí con el Tribunal (ininteligible) ¿Cómo se puede contar con esta? (ininteligible) ah, verdad, no, pero claro (ininteligible) entonces personas que fueron se quedaron (ininteligible) cómo se (ininteligible).	SALGADO
La señora SALGADO RUBIANES DE PAREDES.—	 ¡Hola!	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 ¡Hola!	KOURI
El señor VÁSQUEZ VILLANUEVA.—	 ¡Hola!	VILLANUEVA RUESTA
La señora SALGADO RUBIANES DE PAREDES.—	 ¡Cómo estás Alexito! ¡Cómo te va!	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 Que gusto de saludarte.	KOURI
La señora SALGADO RUBIANES DE PAREDES.—	 También.	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 Bien, gracias. La señora SALGADO RUBIANES DE PAREDES.— ¿ Cómo va tu Callao?	KOURI
El señor KOURI BUMACHAR, Alexander.—	 Ahí estamos en la batalla.	KOURI
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y tu playa?	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 Bueno, algo deterioradas por los problemas estos de la corriente marina que hay en San Miguel.	KOURI
La señora SALGADO RUBIANES DE PAREDES.—	 Sino no, O sea, si se cae toda la (ininteligible).	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 San Isidro, Magdalena y  (ininteligible)	KOURI
El señor MONTESINOS TORRES.—	 Si pues (ininteligible)	MONTESINOS
El señor KOURI BUMACHAR, Alexander.—	 Por eso era (ininteligible) y en eso estamos, ya hay diligencias preparatorias.	KOURI
El señor VÁSQUEZ VILLANUEVA.—	 Más o menos, pero bien equipada.	VILLANUEVA RUESTA
El señor KOURI BUMACHAR, Alexander.—	 ¿Ah?	KOURI
El señor VÁSQUEZ VILLANUEVA.—	 Pero te ha llevado buena maquinaria.	VILLANUEVA RUESTA
El señor KOURI BUMACHAR, Alexander.—	 No, a lo de casco del mar (ininteligible) tan sólo es el efecto no la causa, (ininteligible) una proyección, pero la maquinaria está dando una cobertura a algunos distritos de Lima y bueno a toda la Provincia (ininteligible).	KOURI
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y Cantolao?	SALGADO
El señor KOURI BUMACHAR, Alexander.—	 (Ininteligible)	KOURI
La señora SALGADO RUBIANES DE PAREDES.—	 Se puede ir a bañarse todavía?	SALGADO
