speaker,speech,speaker_std
El señor Ketín Vidal,"Aló, aló. Sí, sí, sí (?).",VIDAL
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ketín Vidal,"(?) abandonados (?) que ellos, pues, se asustarán (?) tema político.",VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,¿Y en dónde se reunían?,MONTESINOS
El señor Ketín Vidal,"(?) ahora, por ejemplo, ese tema político más bien pertene ce a Javier Pérez de Cuellar.",VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,"Seriedad, claro.",VIDAL
El señor Vladimiro Montesinos,"Lo estaban filmando para que expusiera con Belaúnde y Morales Bermúdez, inmediatamente.",MONTESINOS
El señor Ketín Vidal,"Así es, y me ha llamado Manuel.",VIDAL
El señor Vladimiro Montesinos,Un hombre ponderado (?).,MONTESINOS
El señor Ketín Vidal,Pero está bien preocupado (?).,VIDAL
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Ketín Vidal,"Y yo no entré en la primera reunión, y ha quedado pen diente, pensando en el lunes o martes.",VIDAL
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ketín Vidal,"Yo le dicho (?) es decisión personal, que es lo que quiere de cir y eso también, ¡caray!, es cuestión de lectura. Pero de alguna manera, dando a en tender que es parte de la imprudencia y que de alguna manera ataca al gobierno.",VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,(?) apartado.,VIDAL
El señor Vladimiro Montesinos,¿Tú sabes cuánto te cuesta hacer una interna ción y una (?)?,MONTESINOS
El señor Ketín Vidal,(?) Castañeda Lossio me ha hablado desde la Argentina.,VIDAL
El señor Vladimiro Montesinos,¿Sabes una cosa? También viene bien grave en nuestro país.,MONTESINOS
El señor Ketín Vidal,"Hace poco que han ido a Lateo, desde ahí, porque desde ahí ya tenía…",VIDAL
El señor Vladimiro Montesinos,Tengo todo (?) de gobierno.,MONTESINOS
El señor Ketín Vidal,"Desde ahí, después habló con Rodríguez (?) por favor, que La patria... Entonces es cosa común, ciertos empresarios me han usado, piensan que no sé, (?) Rey Rey, como tú sabes.",VIDAL
El señor Vladimiro Montesinos,"Mira, mira, por ejemplo, Boloña es totalmente diferente, hermano.",MONTESINOS
El señor Ketín Vidal,Es realista.,VIDAL
El señor Vladimiro Montesinos,Ah.,MONTESINOS
El señor Ketín Vidal,Realista.,VIDAL
El señor Vladimiro Montesinos,"Rey (?) está buscando, compadre, ¿qué cosa es? Es ir al Congreso.",MONTESINOS
El señor Ketín Vidal,Este hombre es (?) congresista.,VIDAL
El señor Vladimiro Montesinos,"Pero no va a sacar, pues, gran cosa, sacará el 3%.",MONTESINOS
El señor Ketín Vidal,"No, pero para eso quiere buscar a alguien que jale, lo má ximo que pueda (?).",VIDAL
El señor Vladimiro Montesinos,"Pero eso está mal, hermano.",MONTESINOS
El señor Ketín Vidal,"Yo no he aceptado. Para mí en este momento es facilísimo, cero como número uno en la lista congresal.",VIDAL
El señor Vladimiro Montesinos,"Pero eso no es, el congreso es...",MONTESINOS
El señor Ketín Vidal,"No, pero lo que yo te digo es como posibilidad, como po sibilidad (?) no importa, aunque sea en el Congreso vas a encabezar la lista, ya tú eres testigo, porque creo que él va a ir como Primer Vicepresidente, el que sí va a llegar a redondear es Salas.",VIDAL
El señor Vladimiro Montesinos,"Sí, pero es un simplón del sombrero, hermano. Oye, me da pena por Rey porque Rey es un hombre culto.",MONTESINOS
El señor Ketín Vidal,¿Cómo puede perder (?)?,VIDAL
El señor Vladimiro Montesinos,"(?) le ponen a Salas. Salas es un simplón, hermano, es un tipo más elemental que Castañeda, hermano.",MONTESINOS
El señor Ketín Vidal,Así es.,VIDAL
El señor Vladimiro Montesinos,"Más elemental, hermano. Tiene una visión (?).",MONTESINOS
El señor Ketín Vidal,"Yo no sé, pero el que más ha empujado ahí es Barba, más que Rey Rey es Barba. Rey Rey es un poco más cercano al (?).",VIDAL
El señor Vladimiro Montesinos,¿Y ahora qué (?)? no puede ir (?).,MONTESINOS
El señor Ketin Vidal,"Entonces Vladi, yo quiero que sepas que no te voy a sor prender, verás, pues, hacer la lucha (?) a mí no me llame el presidente por una am bición, ni interés político.",VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,"Finalmente, hermano, está mi familia, está mi esposa, (?) dile al presidente también que no vaya a preocuparse de que yo, por mi presencia, de alguna manera...",VIDAL
El señor Vladimiro Montesinos,"No, no, eso ya está descartado, hermano, la vez (?).",MONTESINOS
El señor Ketín Vidal,"Yo soy consecuente Vladi, (?) tú me conoces.",VIDAL
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ketín Vidal,Agradecido también de usted y su colaboración.,VIDAL
El señor Vladimiro Montesinos,"Ahora también la Policía (?) tal cual la conversamos, ¿no?, con una pequeña cosita que hay, pero ha sido tal cual la leíste tú, lo único que hemos puesto es titulación porque a cada artículo se pone un título, ¿no?",MONTESINOS
El señor Ketín Vidal,Claro.,VIDAL
El señor Vladimiro Montesinos,"Porque ahora yo no me acordaba de que hay una disposición de resolución legislativa de que todas  las leyes cada tres o cuatro ar tículos deben tener una titulación, ¿no?, para poder definir (?). Pero la ley salió tal cual la leíste tú, tal cual la leíste tú, y la otra para el Ministro del Interior eso ya sa le simplemente por analogía porque para el Ministro de Defensa le corresponde (?) que esté en actividad o en retiro, le corresponde al general de...",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"O sea, y es la misma figura que se da, o sea que ya no necesitamos de leyes, simplemente una resolución suprema nada más.",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"Además ya hay una, ahora sí hay una estructu ra formal y oficial de la entidad, ¿no?",MONTESINOS
El señor Ketín Vidal,"Sí, está bien (?) la imagen de la policía.",VIDAL
El señor Vladimiro Montesinos,Notablemente (?) el tema del tránsito implica (?) un buen papel.,MONTESINOS
El señor Ketín Vidal,Está trabajando bien y eso va dejar un (?).,VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,"(?) eso también es importante, ¿no?",VIDAL
El señor Vladimiro Montesinos,"Claro, porque, digamos, en este quinquenio el :ema grave es la seguridad ciudadana porque ya no hay terrorismo; pero la seguridad ciudadana es, digamos, un eje central del quinquenio entrante, ¿no? O quizá de la década, porque tú sabes que la evolución de la sociedad conlleva a una de las variaciones de (?), por ejemplo, ahora ya viene el robo de la tarjetas de crédito, el robo (?) de cajeros automáticos y esas cosas nunca (?).",MONTESINOS
El señor Ketín Vidal,También se va perdiendo el encanto.,VIDAL
El señor Vladimiro Montesinos,"Claro, si se meten a la computadora los hackers, compadre, se meten a los sistemas y roban cosas.",MONTESINOS
El señor Ketín Vidal,Yo pienso que va incluido en tu agenda de problemas (?).,VIDAL
El señor Vladimiro Montesinos,"Todo eso es sistema de informática, todos.",MONTESINOS
El señor Ketín Vidal,"Es tema de la violencia. La seguridad ciudadana concreta mente, ¿no?",VIDAL
El señor Vladimiro Montesinos,"Aunque Estados Unidos, tú sabes que (?), o sea a ios ocho años producen cuatro muertes de niños. O sea, a los ocho años ya la vio lencia está, mano, ya empiezan, agarran una pistola y empiezan a dispararse, es una sociedad violenta. Hay una cultura de violencia muy acelerada, pero eso también proviene del tema del consumo de drogas y que los padres van integrando eso y van inoculando los genes, es un problema ya genético, ¿no?",MONTESINOS
El señor Ketín Vidal,Muy delicada esa (?) la seguridad en estos momentos (?) en camino de ir ya (?) la ley orgánica.,VIDAL
El señor Vladimiro Montesinos,Ahora viene el tema de la organización de la ley.,MONTESINOS
El señor Ketín Vidal,"Sí, y el manejo institucional, ¿no?",VIDAL
El señor Vladimiro Montesinos,"Tienes que ayudar ahí, pues. Ahora ya no se puede hacer nada porque son 90 días y...",MONTESINOS
El señor Ketín Vidal,"Después de esto de las elecciones, tienen que tomar medi das importantes porque hay mucha gente (?).",VIDAL
El señor Vladimiro Montesinos,"(?) ya después vendrán, pues.",MONTESINOS
El señor Ketín Vidal,Hay gente que ya no tiene condición de profesional.,VIDAL
El señor Vladimiro Montesinos,"No, pero ¿qué hacen?, no tienen mayor nivel.",MONTESINOS
El señor Ketín Vidal,Eso sinceramente (?) la parte.,VIDAL
El señor Vladimiro Montesinos,"Pero si tú (?) la ley, ¿te acuerdas o no?",MONTESINOS
El señor Ketín Vidal,"Sí, pues, pero yo te dije.",VIDAL
El señor Vladimiro Montesinos,"Hubiera sido mejor sacarlo, ¿no?",MONTESINOS
El señor Ketín Vidal,Pero también es bueno que vayan preparando cuadros.,VIDAL
El señor Vladimiro Montesinos,"No, tienes que preparar los cuadros.",MONTESINOS
El señor Ketín Vidal,(?) líderes.,VIDAL
El señor Vladimiro Montesinos,"Porque tú sabes que no necesariamente (?) que la gente, la situación varía, hermano, también cansa, pero la renovación es importante.",MONTESINOS
El señor Ketín Vidal,"Así es, pues, Vladimiro. ¿Tu esposa?, ¿bien?",VIDAL
El señor Vladimiro Montesinos,"Sí, está todo bien, hermano. Anoche cuando te llamé estaba en el carro.",MONTESINOS
El señor Ketín Vidal,Me imaginaba que te ibas para allá (?).,VIDAL
El señor Vladimiro Montesinos,"Yo ya tengo que estar acá, ya hablé con (?) e! número de (?). Mira hermano, anoche hemos estado hablando con el presidente y me dijo que conversara hoy día contigo formalmente, hemos conversado siempre como amigos en el plano de la amistad, ¿no es cierto?, y el presidente ha estado in formado de cada reunión que hemos tenido, ¿no? Sí, pero yo le he informado, ni sabes que tengo que informarle porque él es (?).",MONTESINOS
El señor Ketín Vidal,Y es tu estilo.,VIDAL
El señor Vladimiro Montesinos,"Es mi estilo y, sobre todo, porque en los diez años que trabajo con él, a pesar de que yo no soy de origen japonés, se ha produ cido una simbiosis por la forma que yo tengo de decirle todo, contarle a él.",MONTESINOS
El señor Ketín Vidal,Es la mejor forma.,VIDAL
El señor Vladimiro Montesinos,"Es la mejor forma, entonces, por eso que él con fía en mí y me defiende a pesar de los ataques y las cosas, porque él sabe que tiene un hombre leal que trabaja con él, entiendes, ¿no? Acá es fundamental, ¿no? Quizás, a veces es más importante que la capacidad.",MONTESINOS
El señor Ketín Vidal,Así es.,VIDAL
El señor Vladimiro Montesinos,"Y bueno, eres un hombre leal y bueno, si eres capaz mejor, ¿no? Siempre nos hemos mantenido bien y él inclusive me sugirió la vez que nos reencontramos, me dijo. ""¿Por qué no conversas con Ketín Vidal?, es bueno"" nosotros, se ha tomado ya sus vacaciones, te conté, pues, ¿no?",MONTESINOS
El señor Ketín Vidal,Sí.,VIDAL
El señor Vladimiro Montesinos,"Ha tomado sus vacaciones y bueno, pues, ya creo que (?) las vacaciones para él (?) y es importante que él haya estado fuera por que le ha permitido también ver el mundo que es una selva, ¿no? En realidad es una selva.",MONTESINOS
El señor Ketín Vidal,Difícil.,VIDAL
El señor Vladimiro Montesinos,"Mira, el otro día hablé con (?) lo llamé para saludarlo por el día de su cumpleaños, y él mismo me dice, ""¡Caramba, yo he tenido un error, nunca me prepare para retirarme!"", me dice, ""y ahora pago las consecuen cias, hay la crisis en mi partido y esas cosas, tengo que buscar salir en el Congreso porque no tengo de qué vivir y no tengo un oficio"".",MONTESINOS
El señor Ketín Vidal,"Es cierto, es cierto.",VIDAL
El señor Vladimiro Montesinos,"""Yo no tengo ningún oficio, yo estaba en la calle y me moría de hambre; mal o bien he tenido que estar subordinado y a recibir (?) y acosos y las complicaciones internas en el partido"", me dijo. Bueno, entonces, es un hombre humanamente bueno, ¿no?, con el que tú puedes conversar, puedes discrepar de muchas cosas, ¿no? Pero siempre ha sido bueno y el gordo nunca ha atacado, hermano.",MONTESINOS
El señor Ketín Vidal,(?) él también se ha portado siempre muy bien y aquí (?).,VIDAL
El señor Vladimiro Montesinos,Yo pienso que...,MONTESINOS
El señor Ketín Vidal,"Después conversamos, (?) un poquito por la negativa.",VIDAL
El señor Vladimiro Montesinos,"Perdón, perdón.",MONTESINOS
El señor Ketín Vidal,Pero él tiene que comprender.,VIDAL
El señor Vladimiro Montesinos,Pero él entendió porque él habló conmigo.,MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"""Sí, entiendo"", me dijo, ""yo comprendo no por usted y además recuerde que el 5 (?) actividad (?)"", ""¿te acuerdas?""",MONTESINOS
El señor Ketín Vidal,Claro.,VIDAL
El señor Vladimiro Montesinos,Entonces…,MONTESINOS
El señor Ketín Vidal,"Y ya te dijeron por qué no, cuál fue su exposición en esa fecha.",VIDAL
El señor Vladimiro Montesinos,"Claro, (?) ""pero al margen de eso somos ami gos, ¿no?"", me dijo eso, ¿no?, ""las discrepancias..."", me dice, ""pero en el plano hu mano tienes un amigo"", me dijo.",MONTESINOS
El señor Ketín Vidal,Yo me he dado cuenta de que él te permite (?).,VIDAL
El señor Vladimiro Montesinos,"No, hermano.",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"Ya, sí.",MONTESINOS
El señor Ketín Vidal,"(?) y cuando salían de la suite me abrazo o sea, ése es un hombre (?).",VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,"Me abrazó como un padre y me acompañó hasta la salida, ¿no?",VIDAL
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ketín Vidal,"""Doctor"", le dije, ""mucha suerte en las contiendas políti cas que van venir (?)"", hay gente clase muy mala, oye, con una grandeza, igual que ahora, ¿no? (?) pero algo hay que hacer, usted tiene (?) su imagen, tiene que esta: asociada a este grupo es tan importante, tú sabes (?) yo le dije mi punto de vista. Pero tu (?) Castañeda.",VIDAL
El señor Vladimiro Montesinos,Es soberbio.,MONTESINOS
El señor Ketín Vidal,Y hace como cinco días estuvo (?) agradable (?).,VIDAL
El señor Vladimiro Montesinos,"No, el hijo.",MONTESINOS
El señor Ketín Vidal,"Y un amigo que estaba también procurando que apoye Castañeda, por coincidencia no más llega Castañeda, y Castañeda ahí con sus dos (?) hubiéramos conversado (?) le falta clase. Él no sabe que viene febrero y él comienza a bajar, y por lo menos va a necesitar una lista consistente para el Congreso para formar una fuerza política en el Congreso que lo apoye (?).",VIDAL
El señor Vladimiro Montesinos,"Mira, no más, él tiene visión de tres metros hermano.",MONTESINOS
El señor Ketín Vidal,"Exactamente, por eso que estamos mal, mira cómo ha per dido terreno.",VIDAL
El señor Vladimiro Montesinos,"Pero fíjate, hermano (?).",MONTESINOS
El señor Ketín Vidal,Puede hacer una ventaja (?) 40 a 16.,VIDAL
El señor Vladimiro Montesinos,"¡Es una barbaridad, hermano!",MONTESINOS
El señor Ketín Vidal,Como él decía (?) tú súmate a los tres.,VIDAL
El señor Vladimiro Montesinos,"No llega, ni aunque sumaran los tres, no llegan hermano.",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"Ya, el tema ya está. Mira, el tema ya está hecho; lo que falta, hermano, nada más es consolidar en función del interés. Acá, trabaja mos en función de los objetivos nacionales, ¿no? Entonces, (?) tú te pones a pensar. Al final, hermano, me atacan, me insultan, ¡puta!, me dicen lo que me dicen.",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,"Claro, bueno, pero hay una cosa, yo no aspiro a ser candidato al Congreso, a nada hermano; yo siempre acá, ni siquiera a la Jefarara del (?) ni siquiera a eso, hermano, porque mi trabajo es un trabajo anónimo (?). Y al final me pongo a veces a pensar, hermano, así en un momento de (?) ¿y qué ganas de tanta vaina? Al final, digo, yo me saco la mugre y ¿para qué? Pero eso es cuando uno piensa en su pellejo, pero cuando tú piensas en función del objetivo, de los intereses nacionales. No. Pero justifica que alguien tenga que hacer ese trabajo en aras de la mejoría nacional del país y alguien tiene que poner la cara, pues, el pecho, hermano. Entonces, ya cuando tú te concentras en función nacional, ves el interés nacional, los objetivos nacionales, das tu (?) y haces la cuota de sacrificio y esa gota de sacrificio te conlleva sinsabores, amarguras, pero uno siempre tiene el corazón en alto y nunca mira los resentimientos (?).",MONTESINOS
El señor Ketín Vidal,"Y además, tú sabes que eso es pasajero.",VIDAL
El señor Vladimiro Montesinos,"Tú sabes que me lleva para un lado y para otro, pero en cambio ellos miden con la pasión, con el odio. Tú te das cuenta, per ejemplo, ahora cómo Andrade está con odio, con cólera; hacen una política con odio, hermano.",MONTESINOS
El señor Ketín Vidal,Pero ésa es una desventaja.,VIDAL
El señor Vladimiro Montesinos,"Total, pues, porque incluso...",MONTESINOS
El señor Ketín Vidal,(?).,VIDAL
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ketín Vidal,El presidente sale con una (?).,VIDAL
El señor Vladimiro Montesinos,"Bueno, pues, es que sale ganándose a la gente.",MONTESINOS
El señor Ketín Vidal,Ahí ha aprovechado.,VIDAL
El señor Vladimiro Montesinos,"No, bueno, pero esto si es una década (?) es como si tú tuvieras tres personas, uno tiene diez años que ha pasado por la universidad y tiene título profesional, y otro recién está pretendiendo ingresar a la universidad y están los tres haciendo un concurso para entrar a un pues to en una empresa ""x"". Si tú eres el empresario (?) ¿a quién, pues, hermano, al que tiene título profesional después de 10 años o al que recién aspira a ingresar a la universidad, pero quiere ocupar el puesto? No lo piensas dos veces, hermano.",MONTESINOS
El señor Ketín Vidal,Claro.,VIDAL
El señor Vladimiro Montesinos,"Y el pueblo, pues, es hábil (?) el presidente que está con cuarenta y pico (?).",MONTESINOS
El señor Ketín Vidal,"(?) va a subir porque hay un sector (?) que lo acompaña, entonces hay inauguraciones, hay novedades, porque va a haber inversión.",VIDAL
El señor Vladimiro Montesinos,"Esto en 30 días, hermano, esto se dispara.",MONTESINOS
El señor Ketín Vidal,"Sí, pero va a ganar en primera vuelta",VIDAL
El señor Vladimiro Montesinos,¿Y los otros?,MONTESINOS
El señor Ketín Vidal,"Yo no sé qué hay (?) nuevo pueda ocurrir como para que cambien las cosas, ¿no?",VIDAL
El señor Vladimiro Montesinos,"Nada, hermano, absolutamente nada, ya ahí las cartas están echadas, hermano; como decía Julio César, ya están las cosas echadas. Oye, hermano para el quinquenio tenemos que trabajar en dos ejes centrales. En el plano externo y en el plano interno. En el plano externo, necesitamos que el Perú en América Latina cuaje una fór mula de ser el país más estable en la región, que no es en estos momentos. Por que tú haces una comparación, ¿cómo está Colombia, Venezuela, cómo está el propio Ecuador, cómo está Panamá, cómo está Argentina?, toda la región está convulsa. El único país con estabilidad es el Perú, está con una estabilidad, con un gobierno firme, con objetivos firmes, ya la etapa de la violencia se ha superado, el tema fron tera se ha superado, la economía está estabilizada. Hemos pasado por una etapa de una recesión y una situación económica muy di fícil, estamos saliendo de ese proceso, pero en comparación al resto de países de América Latina el Perú es el país más viable para el proceso de (?). Eso requiere un buen trabajo en el campo externo, donde haya una persona que pueda hacer contacto con los organismos internacionales y ser una especie de em bajador itinerante que tome contacto con organismos de crédito internacionales y con las grandes empresas de inversión, para alentar el tema de inversión, porque es te quinquenio es el quinquenio de la creación de empleo y del desarrollo. Superado el tema de la violencia, superado el tema de la frontera, ya están dadas las condiciones para entrar a la etapa de generación de empleo, de trabajo, que es lo que la población reclama en estos momentos. La gente quiere, lo que se dice vulgarmente, chamba, chamba, y que le aumenten el sueldo; eso es lo que quiere la gente. Y, entonces, el trabajo se genera con la inversión y con el fortalecimiento del empresariado nacional, ¿no? Por eso la ley de reestructuración empresarial que se ha cado el otro día, eso (?) que las empresas puedan reestructurar la deuda después del problema de la crisis y puedan ser objeto, sujeto de créditos. Reestructuran todo el sistema y ponen la deuda, un punto pendiente y en coordi nación con el banco y entonces el banco entra en sociedad contigo para esa parte de deuda pero te dan el crédito, tú sales del proceso y con el tiempo tú en cuatro o cinco años empiezas a pagar el tema pero ya tienes (?) moviendo la empresa, mo viendo la economía, generas fuentes de trabajo y sale el empresario de esa situación. Eso está marchando muy bien, pero hay que hacer una cuestión más ahora, una cuestión mucho más intensa en el campo externo; y para eso se requiere de una per sona que tenga vinculación en el campo internacional. Y el segundo eje es el tema que tú dominas muy bien, es el tema de la (?).",MONTESINOS
El señor Ketín Vidal,No tanto como dominar el tema.,VIDAL
El señor Vladimiro Montesinos,"Pero, pero, lo conocemos, pero, pero, digamos, cu tienes una ventaja que eres una persona que ha sido (?) en toda tu carrera pro cesional, los 30 y pico años que has estado en la Policía vinculado al quehacer de la seguridad interna, (?) un hombre que es policía, hermano, está, pues, siente el con tacto con la sociedad; y la sociedad desde que tú eres alférez o cadete ha ido evolu cionando el tema del delito y el tema… Hace 20 años la inseguridad no era la inseguridad de hoy día, y seguramente den tro dos o tres años la inseguridad que vendrá no será la misma de hoy, ¿no? Entonces, hay que adecuar la institución a la iniciativa operacional que la institu ción emana a esos nuevos requerimientos. Entonces, creo que ésos son los dos gran des, los dos grandes retos (?). Y como yo te he comentado, pues, el presidente quie re que tú seas el Ministro del Interior a partir del 28 de julio del otro año, o si las circunstancias lo ameritan, incluso podríamos (?) esto hasta después del resultado de las elecciones porque el país no está para esperar, digamos, las formalidades, dos, tres meses; o sea dejar pasar los tres meses por una formalidad. Te das cuenta, ¿no? Entonces, ésa es una tarea importante, digamos, (?) sugerido el otro día, ¿no? te lo había, te lo había sugerido. El otro asunto, el ocho ya conversamos porque (?) me dijo que te manifestara que es necesario presentar un equipo coherente de trabajo firme donde se note un pre sidente dedicado, ¿a qué? A dirigir los dos ejes centrales que son el problema de la captación de la inversión para la generación de empleo, para el tema de mejorar la inversión, mejorar el desarrollo; y el tema de la seguridad que son los dos grandes problemas que afrontamos en esta década. Entonces, para eso se requieren dos colaboradores que sean de primera línea que se arroguen esos procesos porque el Jefe de Estado no tiene esa capacidad de estar di rectamente (?) problema. ¿Por qué? Porque tiene que ordenar y dirigir la empresa; tú necesitas dos buenos ejecutivos, dos buenos gerentes que te acompañen en ese concepto. Entonces, el primer aspecto es que ya él ha elegido una persona, te la voy a mani festar dentro de un rato, que reúne todas las condiciones; te vas a sorprender cuan do te diga quién es, que reúne todas las condiciones para estar en esa actividad ene tiene que ser muy agresiva porque de las evaluaciones que hemos hecho, hermano, este quinquenio es la gran oportunidad en la historia que tiene el Perú, hermane, de hacer lo que hizo Chile cuando tuvo a Pinochet. Acuérdate cuando estuvo Pinochet, después de que trajo a los Cowboys, ¿recuerdas cuando trajo a los Chicago Boys y al (?) todas esas cosas? ¿Qué pasó con la economía chilena? Un país de 11 millones de habitantes, hermano, se consolidaba económicamente, no te estoy hablando de este momento, en esa época, se consolida. ¿Y los capitales a dónde salen.~ Salen hacia América Latina. Y tú tienes, hoy día tienes inversiones chilenas acá. a los chilenos...",MONTESINOS
