"speaker","speech","speaker_std"
"La señora","Saca los taper, Carmen, la bolsa del costado.","DESCONOCIDO"
"BACKGROUND","[Bullicio.]","BACKGROUND"
"El señor Meza Rodríguez","No, porque nosotros hemos estado trabajando en el negocio de comida.","DESCONOCIDO"
"Desconocido","La cocina del interior de la casa de la calle Universo N° 152, La Campiña, Chorrillos. Éste es el domicilio ubicado en el N.° 152, hemos reali zado la diligencia correspondiente. La lavandería de Meza Rodríguez, ésta es la cocina. El que habla ha terminado de hacer la diligencia con resultado negativo en esta parte de la cocina. [Risas.] La cocina con la lavandería (?) los dormitorios que se encontraba utilizando Meza Rodríguez. Luego el personal de haber realizado la búsqueda correspondiente con resultados negativos hasta el momento. Se concluyó de realizar en el interior del domicilio de Meza Rodríguez el acta de Registro con resultados negativos hasta el momento. Éste es el patio que se encuentra abandonado, es usado como tendedero por la familia de Meza Rodríguez . El patio cuenta con dos puertas, una que va al dormi torio de Meza Rodríguez y la otra que va al dormitorio de sus hijos. Éste es el interior, el cuarto de sus menores hijos. Señora, yo voy saliendo, un ratito. Después de concluir de hacer el registro de do micilio con resultados negativos. Gracias, señora. Éste es el interior del pasaje de la casona que estaba utilizando Meza Rodríguez, se encuentra sin número, es la última casa entrando por el callejón signado con el nú mero 152, calle Universo. En este momento estamos llegando al domicilio de Santos Cenepo Shapiama en Villa Municipal, Chorrillos, para hacer el registro correspondiente. Fachada del domicilio de Santos Cenepo Shapiama, la Manzana F, Lote 16, Villa Municipal, Chorrillos, en momentos en que se está haciendo el registro dentro del inmueble de Santos Cenepo Shapiama. Se está revisando la sala, la cocina, los dormitorios, revisan maletas, tomaron una cinta negra de cásete, sigue atrás la azotea. Dos horas con 13 minutos.","DESCONOCIDO"
"El señor Santos Cenepo","Todos son casetes de…","CENEPO"
"Desconocido","Escuela de Paracaidistas. Proceso de Admisión a la Escuela Militar de Chorrillos (?). Promoción 1994.","DESCONOCIDO"
"El señor Santos Cenepo","Ahí postuló mi hijo.","CENEPO"
"Desconocido","Esto, ¿qué es?","DESCONOCIDO"
"El señor Santos Cenepo","Esto es un cásete, pero está en inglés, hay que traducir lo, mandarle sacar.","CENEPO"
"Desconocido","Esto, RICC, ¿qué es?","DESCONOCIDO"
"El señor Santos Cenepo","Es mi hijo.","CENEPO"
"Desconocido","¿Su hijo es cadete de la Escuela Militar?","DESCONOCIDO"
"El señor Santos Cenepo","No. Los papeles que habían ya se los han llevado.","CENEPO"
"Desconocido","Ésta es una habitación separada, una de sus hijas duerme acá.","DESCONOCIDO"
"El señor Santos Cenepo","¿Quién le mandó a hacer esto?","CENEPO"
"Desconocido","¿Quién vive acá?","DESCONOCIDO"
"El señor Santos Cenepo","Una de mis hijas.","CENEPO"
"Desconocido","¿Cómo se llama?","DESCONOCIDO"
"El señor Santos Cenepo","Profesora. Elvira.","CENEPO"
"BACKGROUND","[Siguen revisando los dormitorios, contemplan fotos.]","BACKGROUND"
"Desconocido","Podemos observar a Víctor Ivachine con otro sujeto, al parecer de la misma nacionalidad, conversan y van caminando por el parquecito.","DESCONOCIDO"
"Desconocido","Todos muy bien desordenaditos. Siguen caminando abajo, siguen caminando abajo por el parquecito.","DESCONOCIDO"
"La señorita","Momentos en que Víctor Ivachine retorna de la playa y esta ingresando con su vehículo a su domicilio. 20 horas y 15 minutos, sale Víctor Ivachine de su domicilio y se dirige hasta este lugar, Contralmirante Villar 766 Miraflores, donde ingresa con su vehículo a la cochera de este inmueble. Posteriormen te llegan tres vehículos más, vehículos con placa diplomática, al parecer se trataría de una reunión con personal de la embajada Rusa.","DESCONOCIDO"
"Desconocido","Como podemos apreciar, la placa de uno de los carros es la CD-253 y CD-255 en el interior (?) carro de Ivachine. Fíjate si me ves, ¿se nota? Se encuentra en Contralmirante Villar, es probable haya entrado Ivachine a la casa signada con el 766. En el interior de la misma podemos observar el vehículo que ha venido manejando Ivachine, podemos observar el número de la placa, la placa diplomática.","DESCONOCIDO"
"BACKGROUND","[Por una ventana se ve a dos hombres.]","BACKGROUND"
"Desconocido","(?) Comandante Villar 566.","DESCONOCIDO"
"La señorita","Observamos el vehículo de placa CD-185, vehículo de placa 596. Observamos el inmueble y observamos los tres vehículos estacionados en el frontis. [Ruidos de grabación.] Ahí observamos los tres vehículos de placa CD-596, 185 era, ¿no? Placa CD-596 y el vehículo de placa 185 que está en el medio Todos estacionados, los tres esta cionados en el frontis de este inmueble. Ahí observamos el otro vehículo de placa CD-253 que se encuentra adelante.","DESCONOCIDO"
"Desconocido","Toño, están saliendo. Son personas adultas, son personas adultas que están saliendo ahorita, son personas adultas y dos mujeres, estoy vien do ahorita, están saliendo por la puerta principal, atentos. En un momento llega mos. No, están en su carro. Está en su carro, Iván. Toda la familia (?) en este momento salen, el otro. Uno llevaba una camioneta, los otros tres carros se han que dado acá, cambio. ¿Ya salieron? Conversa toda la familia en la puerta. (?) un carro gris, una camioneta gris, cambio.","DESCONOCIDO"
"La señorita","Vista panorámica del domicilio de Víctor Ivachine, en este momento Víctor Ivachine se encuentra en su domicilio, después de la reunión que tuvo en Contralmirante Villar 766 Miraflores, donde se reunió con personas del cuerpo diplomático, al parecer de la embajada rusa.","DESCONOCIDO"
"La señorita","Aquí podemos apreciar al otro ruso que vino a visitar a Víc tor, (?). Aquí observamos la puerta de servicio de la avenida Dos de Mayo, donde se encuentran Víctor Ivachine con otro sujeto, con el que se encontró el día de ayer en la playa, ambos paseándose en carro. Este sujeto viene con la placa CD188, un vehículo diplomático. Aquí podemos apreciar a los dos amigos que se encuentran en una óptica en el centro de Lima.","DESCONOCIDO"
"Desconocido","Fíjate por allá, pásate por allá. Al parecer uno de ellos se trataría de Cocovich y el otro es (?) Ivachine.","DESCONOCIDO"
"La señorita","Aquí observamos que las señoras volvieron a encontrarse, és tas son las dos señoras y el sujeto que llegó en el automóvil. Aquí observamos a los cuatro sujetos, nuestro amigo Víctor Ivachine, su esposa, al parecer su esposa, el su jeto del auto diplomático con su esposa también, estamos en la Plaza Mayor en el día y fecha indicada. Aquí lo vemos pasear libremente, ahí salen. Aquí observamos ingresar a Ivachine y a su esposa.","DESCONOCIDO"
"La señorita","En este momento nos encontramos en la avenida Huaylas cuadra dos, donde podemos observar el vehículo de Víctor Ivachine.","DESCONOCIDO"
"Desconocido","NO-4200 viene conducido por Ivachine. En el mismo lugar y en la misma fila se puede apreciar otro vehículo con placa diplomática CD-702, asimismo, Ivachine ha ingresado a la cevichería Punta Arena. En este momento acaba de llegar en su vehículo Ivachine, podemos apreciar a Ivachine que se encuentra con una fémina. Podemos apreciar a Ivachine con una femina. Podemos apreciar a Ivachine que ha llegado con la fémina a la playa de La Herradura, podemos apreciar que está con su perrito. Podemos apreciar a Ivachine que ha llegado al Circuito de Playas, a La Herradura, a la playa de La Herradura, habiendo estacionado su vehículo. Ahí lo podemos apreciar contemplando el mar con su esposa.","DESCONOCIDO"
"Desconocido","Vista panorámica de la calle Pedro de Osma, cuadra cuatro, en este lugar ha ingresado justo al 423 de la calle Pedro de Osma, al museo del mismo nombre, Pedro de Osma, conjuntamente acompañado de una fémina, cuadra cuatro. Pedro de Osma, lugar donde Ivachine ha descendido de su vehículo y da ingresado al Museo Pedro de Osma. Su vehículo de placa diplomática CD-896. Ve mos que salen del museo nuestro amigo Ivachine con su esposa, podemos apreciar a una de la familia que lo está acompañando. Suben a su vehículo después de haber permanecido por más de media hora dentro del Museo Pedro de Osma. Ivachine salió a comprar cigarros en Santa Isabel y vuel ve a su (?) en la cuadra 13 de la avenida dos de Mayo 1320, Miradores, lugar donde domicilia Ivachine, podemos ver estacionado el vehículo de placa NO-4200. La parte posterior del departamento tiene una salida para afuera, puerta falsa. Vamos a apreciar, siempre hay interrupciones.","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"BACKGROUND","[Estamos dentro de la casa de la familia Ivachine.]","BACKGROUND"
"Desconocido","Siendo las 15 y 15. Se está (?) el acta de registro correspondiente en el interior del domicilio de Ivachine.","DESCONOCIDO"
"Desconocido","Tú, Jorge Huilca Ordóñez.","DESCONOCIDO"
"Desconocido","Ordóñez.","DESCONOCIDO"
"Desconocido","Ordóñez.","DESCONOCIDO"
"Desconocido","Jorge Huilca Ordóñez, brigadier.","DESCONOCIDO"
"La señora","¿Tú eres? Pase, señora. Usted tiene que estar ahí presente.","DESCONOCIDO"
"BACKGROUND","[Revisan los clósets y maletas en los dormitorios.]","BACKGROUND"
"Desconocido","Porfavor, su nombre.","DESCONOCIDO"
"Desconocido","Antenor Córdova Díaz","DESCONOCIDO"
"Desconocido","La 13.° Fiscalía. Puedo (?).","DESCONOCIDO"
"La señora","Sí, sí. No hay ningún problema.","DESCONOCIDO"
"La señora","Está trabajando.","DESCONOCIDO"
"Desconocido","Ivachine.","DESCONOCIDO"
"La señora","Ya comienza (?).","DESCONOCIDO"
"BACKGROUND","[Siguen revisando las cómodas, las camas y debajo de las camas en los dormitorios.]","BACKGROUND"
"BACKGROUND","[Direcciones en idioma inglés, muestran cartas del Banco Santander, certificado de la sección consular de la embajada de la Federación Rusa de Victoria V. Ivachine, la hija. Certificado de la hija, Ivachine Borowinskaya, Victoria, de la Universidad Católica, Economía.]","BACKGROUND"
"Desconocido","El amigo Francois manifiesta que es la dirección del novio de su hija.","DESCONOCIDO"
"La señora","Está trabajando por dos años.","DESCONOCIDO"
"Desconocido","¿El número de su teléfono?","DESCONOCIDO"
"La señora","4405552","DESCONOCIDO"
"Desconocido","Cuatrocientos cuarenta, cincuenta y cinco, cincuenta y dos.","DESCONOCIDO"
"BACKGROUND","[Revisan libretas, pasaportes de Ivachine, de su esposa y de su nieto.]","BACKGROUND"
"Desconocido","¿Es usado o antiguo? Antiguo, ¿no? Es actual.","DESCONOCIDO"
"La señora","Es mi pasaporte, yo soy de (?). Es mi nieto. Es por nuestro matrimonio, es mi diploma.","DESCONOCIDO"
"Desconocido","¿Qué finalidad tiene ese sello?","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"Desconocido","He encontrado cuatro sellos. ¿Éste para qué es?","DESCONOCIDO"
"El señor Ivachine","Éste es campaña de Puerto Maldonado. Yo tengo mina, 240 hectáreas.","IVACHINE"
"Desconocido","¿Qué? ¿Tiene mina?","DESCONOCIDO"
"El señor Ivachine","Sí, y los demás de Madre de Dios.","IVACHINE"
"Desconocido","¿Cuántas hectáreas?","DESCONOCIDO"
"El señor Ivachine","240 hectáreas.","IVACHINE"
"BACKGROUND","[Revisan los pasaportes en su cama del dormitorio, encontrándose él al lado de su señora espo sa. Hay videos en la cama, fotochecks. Se muestran unos documentos en idioma extranjero. Se muestra una licencia de conducir de Ivachine, Víctor - AB-0118539.]","BACKGROUND"
"Desconocido","Usted consigna como domicilio avenida del Parque Sur 788. Departamento 304, San Borja.","DESCONOCIDO"
"Desconocido","Un ratito, señor.","DESCONOCIDO"
"Desconocido","Revise la agenda.","DESCONOCIDO"
"Desconocido","¿La agenda también, suboficial?","DESCONOCIDO"
"Desconocido","Después se lo vamos a devolver.","DESCONOCIDO"
"BACKGROUND","[Los señores continúan haciendo la revisión.]","BACKGROUND"
"Desconocido","Han encontrado algunos videos.","DESCONOCIDO"
"Desconocido","¿Videos de qué son?, ¿qué películas son?","DESCONOCIDO"
"El señor Ivachine","Una propaganda de helicópteros y propaganda de turismo de la República de (?).","IVACHINE"
"Desconocido","¿De qué República?","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","¿Tú eres de ahí, no?","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"Desconocido","También hemos encontrado la agenda donde se consignan va rias direcciones. Banco de Lima, Carabaya 698, Lima, Cuenta (?) Banco de Crédito. Tenemos la oportunidad de ver un escrito, pero una letra casi ilegible (?).","DESCONOCIDO"
"Desconocido","Ya;","DESCONOCIDO"
"Desconocido","Vemos planos de aviación. Has trabajado tú hace 30 años.","DESCONOCIDO"
"El señor Ivachine","Sí, 30 años antes.","IVACHINE"
"Desconocido","¿Dónde?","DESCONOCIDO"
"El señor Ivachine","Aeroflot.","IVACHINE"
"Desconocido","Una compañía.","DESCONOCIDO"
"El señor Ivachine","Antes yo era representante de Corporación Trans, invertí aquí 250,000 dólares en el 93. Después justicia con socio, socio robarme dinero.","IVACHINE"
"BACKGROUND","[Grabación ininteligible.]","BACKGROUND"
"Desconocido","Vemos una computadora, impresiones de (?).","DESCONOCIDO"
"BACKGROUND","[Depositan los documentos en bolsas para el análisis correspondiente.]","BACKGROUND"
"Desconocido","Ésa es Corporación SAC, ¿no?","DESCONOCIDO"
"Desconocido","Corporación Trans.","DESCONOCIDO"
"Desconocido","Van a evaluarlos, señora, después se los devuelves.","DESCONOCIDO"
"Desconocido","Sí, se los devuelves.","DESCONOCIDO"
"Desconocido","(?) todo el mundo dice, ¿dónde es?","DESCONOCIDO"
"El señor Ivachine","Puerto Maldonado (?) muestran fotos.","IVACHINE"
"Desconocido","Tienen cordones (?).","DESCONOCIDO"
"Desconocido","Ése es otro pasaporte, ¿no?","DESCONOCIDO"
"El señor Ivachine","Es licencia de pilotaje antigua.","IVACHINE"
"Desconocido","Licencia de pilotaje, primera clase.","DESCONOCIDO"
"Desconocido","¿La última vez que volaste? ¿En el año 1986?","DESCONOCIDO"
"El señor Ivachine","No, la última vez volé año 1991, aquí en Perú .","IVACHINE"
"Desconocido","Año 91.","DESCONOCIDO"
"Desconocido","¿De Iquitos a Ayacucho?","DESCONOCIDO"
"El señor Ivachine","Caballococha. Yo (?) de Amazonas. Yo trabajo aquí de instruc tor de compañía peruana particular.","IVACHINE"
"Desconocido","Licencia de Piloto Comercial de Primera Clase de Aviación N.° 003965 de la Unión de las Repúblicas Socialistas Soviéticas, expedida a nom bre de Víctor Ivachine… ¿Cómo es tu apellido ?","DESCONOCIDO"
"El señor Ivachine","¿Ah?","IVACHINE"
"Desconocido","Tu segundo, tu otro apellido, ¿cómo es? ¿Ivachine qué?","DESCONOCIDO"
"El señor Ivachine","No tengo otro apellido.","IVACHINE"
"Desconocido","¿Y acá qué dice?","DESCONOCIDO"
"El señor Ivachine","Víctor Ivachine, no más. No tengo otro apellido.","IVACHINE"
"Desconocido","5 de Junio de 1991.","DESCONOCIDO"
"Desconocido","(?) en la parte posterior.","DESCONOCIDO"
"Desconocido","Está la bolsa, la cómoda, los tocadores y los demás documentos. Bueno.","DESCONOCIDO"
"Desconocido","Banco, ¿de dónde?","DESCONOCIDO"
"El señor Ivachine","Banco de Crédito.","IVACHINE"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"Desconocido","Si, claro.","DESCONOCIDO"
"Desconocido","¿Cómo se abre esto? Disculpe.","DESCONOCIDO"
"Desconocido","Documentos varios.","DESCONOCIDO"
"Desconocido","Esto, ¿qué es? ¿Este libro? Español en inglés, francés, italiano.","DESCONOCIDO"
"BACKGROUND","[Siguen echando en la bolsa documentos para el análisis correspondiente.]","BACKGROUND"
"Desconocido","El cajoncito de la parte posterior.","DESCONOCIDO"
"Desconocido","Documentos de análisis.","DESCONOCIDO"
"Desconocido","En los tocadores. Disculpe, ¿cómo se abre esto?","DESCONOCIDO"
"Desconocido","Así es.","DESCONOCIDO"
"Desconocido","[Habla en inglés.]","DESCONOCIDO"
"Desconocido","¿Tiene joyas de oro?","DESCONOCIDO"
"Desconocido","No tengo.","DESCONOCIDO"
"Desconocido","Ya, está bien","DESCONOCIDO"
"Desconocido","¿Tu tienes fax acá, no? Ese negro. El mío no es de Telefónica","DESCONOCIDO"
"Desconocido","Ha cambiado.","DESCONOCIDO"
"Desconocido","¿Qué número? Teléfono fax.","DESCONOCIDO"
"Desconocido","¿Qué dice ahí? Más planos, guías personales.","DESCONOCIDO"
"Desconocido","Ahí hay paneles, ese letrero es L-7","DESCONOCIDO"
"Desconocido","Éstos son clasificados: Con la L, L-l, L-2, L-3, L-7, L-llEl señor hasta la L-11.","DESCONOCIDO"
"Desconocido","L-l 9.","DESCONOCIDO"
"Desconocido","Y el número 19 y H-l.","DESCONOCIDO"
"Desconocido","¿No van a llevar eso?","DESCONOCIDO"
"Desconocido","Sí. Muestran mapas.","DESCONOCIDO"
"Desconocido","Mapas del Perú.","DESCONOCIDO"
"Desconocido","¿No es agenda?","DESCONOCIDO"
"Desconocido","Es nueva, si quieres sácala.","DESCONOCIDO"
"Desconocido","Calculadora es. Página (?) él dice, ¿no?","DESCONOCIDO"
"BACKGROUND","[Se llevan un VHS.]","BACKGROUND"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Su transformador también.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","De todos modos.","DESCONOCIDO"
"BACKGROUND","[Siguen metiendo cosas en las bolsas.]","BACKGROUND"
"Desconocido","Sí, un carrito, placa de registro del carro L02400, fichado por Víctor Ivachine.","DESCONOCIDO"
"Desconocido","Está garantizando la intervención policial junto al intervenido Víctor Ivachine.","DESCONOCIDO"
"BACKGROUND","[Muestran documentos de fecha 16 de abril.]","BACKGROUND"
"Desconocido","(?) Brasil, Natalio Sánchez 125 altura de la cuadra seis de la avenida Arequipa y el teléfono (?) AirTravel del Perú, y donde asegura (?) puede ser adquisición o proforma compra de pasajes, ¿no?","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","(?) ha comprado un par de (?).","DESCONOCIDO"
"Desconocido","En el interior de la maletera se encontró un chaleco usado por la Policía de Tránsito.","DESCONOCIDO"
"BACKGROUND","[Refiere el intervenido que son billetes antiguos y su esposa dice que los tiene para darlos cuan do vienen amistades rusas.]","BACKGROUND"
"Desconocido","Hay que grabar esa contradicción inicial.","DESCONOCIDO"
"Desconocido","La testigo.","DESCONOCIDO"
"Desconocido","Para darles a las personas que vienen de visita como un recuerdo de Rusia.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","¿Carecen de valor todos esos billetes? ¿No son de valor?","DESCONOCIDO"
"El señor.","No tienen valor.","DESCONOCIDO"
"Desconocido","¿No tienen?","DESCONOCIDO"
"El señor Ivachine","Antiguos, todos antiguos.","IVACHINE"
"Desconocido","El señor Ivachine se encuentra presente y manifiesta que ese dinero carece de todo valor.","DESCONOCIDO"
"Desconocido","Señor Víctor Ivachine.","DESCONOCIDO"
"Desconocido","¿Les regala a todos tus amigos que vienen, Ivachine?","DESCONOCIDO"
"Desconocido","La mujer dijo eso.","DESCONOCIDO"
"Desconocido","Él manifiesta que los regala.","DESCONOCIDO"
"Desconocido","Los entrega, no los regala; no ha dicho ""regala"".","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"Desconocido","Alzando el acta de incautación en presencia del intervenido Víctor Ivachine.","DESCONOCIDO"
"Desconocido","(?) Uno no es mío, ahora podemos mirar.","DESCONOCIDO"
"Desconocido","No se preocupe, señora, todo se le va a regresar.","DESCONOCIDO"
"Desconocido","No, todo no importa, pero eso no es mío.","DESCONOCIDO"
"Desconocido","¿Cómo se llama eso? Carta de navegación aérea, ¿no?","DESCONOCIDO"
"El señor Ivachine","Sí.","IVACHINE"
"Desconocido","Aérea.","DESCONOCIDO"
"El señor Ivachine","Su nombre es Jepson.","IVACHINE"
"Desconocido","38. Carta de navegación.","DESCONOCIDO"
"Desconocido","¿Jepson es su significado?","DESCONOCIDO"
"Desconocido","Carta de navegación aérea.","DESCONOCIDO"
"Desconocido","¿Su traducción?","DESCONOCIDO"
"El señor Ivachine","No, es emblema.","IVACHINE"
"Desconocido","Eso ya lo revisó. Ya lo revisó. No, no lo he visto conveniente, es un texto.","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"El señor Ivachine","Mi pasaporte de (?). Pasaporte antiguo, acá está mi pasaporte del exterior, es mi permiso de manejar avión.","IVACHINE"
"Desconocido","Cuatro sellos. ¿Tienes una hoja ahí? Una hoja en blanco.","DESCONOCIDO"
"Desconocido","Dos sellos redondos y dos postfirmas. De tu empresa es eso, ¿no?","DESCONOCIDO"
"El señor Ivachine","Sí. De otra y de otra, porque yo trabajo aquí 11 años.","IVACHINE"
"Desconocido","(?) que tiene once años, según refiere el intervenido.","DESCONOCIDO"
"El señor Ivachine","Todavía no he podido, este programa de (?).","IVACHINE"
"Desconocido","Cuatro en ruso y uno en inglés.","DESCONOCIDO"
"Desconocido","4200","DESCONOCIDO"
"Desconocido","4200","DESCONOCIDO"
"Desconocido","¿De qué color es tu carro?","DESCONOCIDO"
"El señor Ivachine","Verde oscuro. Éste no es mío carro.","IVACHINE"
"Desconocido","¿La tarjeta de propiedad?","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Una agenda ploma estaba con inscripciones. ¿Quién ha escrito esto? ¿Tú?","DESCONOCIDO"
"El señor Ivachine","Sí","IVACHINE"
"Desconocido","Con inscripciones de puño gráfico del intervenido.","DESCONOCIDO"
"Desconocido","Hay dos cuentas, una del Banco de Lima y otra del Banco de Crédito.","DESCONOCIDO"
"El señor Ivachine","Ésta, ¿qué?, ¿qué cosa?","IVACHINE"
"Desconocido","¿Esto también o no?","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","Con instrucciones del intervenido.","DESCONOCIDO"
"Desconocido","Practicamos el registro respectivo con los siguientes resultados. Ya pusiste ahí todo. ¿Lo has puesto ahí? Al señor fiscal.","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Dos puntos, guión.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","¿Qué cargo más trajeron? Nada.","DESCONOCIDO"
"Desconocido","El chaleco no.","DESCONOCIDO"
"Desconocido","Tiene unos documentos de ella.","DESCONOCIDO"
"El señor Ivachine","Yo compra carros, especialidad.","IVACHINE"
"Desconocido","Cuando te pregunte, hablas. Un chaleco fosforescente de material sintético, color de fondo naranja, con vivos amarillos, con la inscripción ""POLICIA"" en letras negras, en la parte posterior, an terior y posterior, en la parte posterior o en ambas caras, igual es. Según refiere in formalmente el intervenido, dicho chaleco... Lo compraste, ¿en dónde? El chaleco.","DESCONOCIDO"
"El señor Ivachine","¿Qué chaleco?","IVACHINE"
"Desconocido","¿Cómo lo tienes tú en tu carro?","DESCONOCIDO"
"El señor Ivachine","No sé, compro carro y el chaleco está adentro.","IVACHINE"
"Desconocido","Correcto. ¿Lo encontró? Lo encontró.","DESCONOCIDO"
"El señor Ivachine","Debajo de la alfombra.","IVACHINE"
"Desconocido","Debajo de la alfombra. Parte anterior, parte delantera, del chofer, copiloto atrás.","DESCONOCIDO"
"El señor Ivachine","Yo no sé.","IVACHINE"
"Desconocido","¿De la maletera o de abajo?","DESCONOCIDO"
"El señor Ivachine","Yo compro carro y no sé.","IVACHINE"
"Desconocido","Debajo de la alfombra. De la maletera, ¿no?","DESCONOCIDO"
"Desconocido","Debajo de la alfombra.","DESCONOCIDO"
"El señor Ivachine","Posible debajo de la alfombra, yo no sé dónde, más concreto.","IVACHINE"
"Desconocido","No, no está indicando.","DESCONOCIDO"
"El señor Ivachine","¿Dónde tu sacar?","IVACHINE"
"Desconocido","Debajo de la alfombra.","DESCONOCIDO"
"Desconocido","Ya de donde lo sacaron, ¿quién sacó el chaleco?","DESCONOCIDO"
"Desconocido","De la maletera.","DESCONOCIDO"
"Desconocido","¿Y qué hacían con esto?, ¿para qué lo usabas?","DESCONOCIDO"
"El señor Ivachine","No. Yo no toqué nada de esto.","IVACHINE"
"Desconocido","No tocándolo, cierto.","DESCONOCIDO"
"Desconocido","Cierro.","DESCONOCIDO"
"Desconocido","Ya.","DESCONOCIDO"
"El señor Ivachine","Capuchas para jugar, ésta ligada para mí, deportistas rusos que viaje aquí. Rublos ucranianos, rusos, ucranianos. Antiguos.","IVACHINE"
"Desconocido","Ocho billetes de mil.","DESCONOCIDO"
"La señora","Es tres soles en Perú. Ahora lo cambian.","DESCONOCIDO"
"Desconocido","Ponle uno más. Otros.","DESCONOCIDO"
"Desconocido","Una tarjeta de propiedad del vehículo LO-412 a nombre de Victoria Ivachine.","DESCONOCIDO"
"Desconocido","¿Quién es la señora?, ¿cuándo lo has comprado?","DESCONOCIDO"
"El señor Ivachine","Esta es mi hija.","IVACHINE"
