"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Domingo Palermo","Es un discurso que tienes que hacer.","PALERMO"
"El señor Vladimiro Montesinos","Y lógico, es comprensible.","MONTESINOS"
"El señor Domingo Palermo","Pero eso es más o menos. Cualquier otra cosa adi cional que tú quieras saber, pregúntame con toda confianza.","PALERMO"
"El señor Vladimiro Montesinos","La idea, por ejemplo, una preocupación, no vaya a entrar Hildebrandt, una cosa así.","MONTESINOS"
"El señor Domingo Palermo","¡Por favor... eso!","PALERMO"
"El señor Vladimiro Montesinos","Bueno, eso ya lo doy por descontado, cono ciéndote como eres tú jamás permitirías una cosa así, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Yo cuido mucho.","PALERMO"
"El señor Vladimiro Montesinos","Claro. Y evitar, digamos, porque estoy viendo la televisión en general está tranquila, cada uno tiene sus problemas.","MONTESINOS"
"El señor Domingo Palermo","Sí, exacto.","PALERMO"
"El señor Vladimiro Montesinos","Sí. Bueno, es porque entramos a una etapa...","MONTESINOS"
"El señor Domingo Palermo","Faltando 90 días.","PALERMO"
"El señor Vladimiro Montesinos","Y eso.","MONTESINOS"
"El señor Domingo Palermo","Y ahí vamos a ver quiénes son y quiénes no son.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Ahí vas a ver de verdad.","PALERMO"
"El señor Vladimiro Montesinos","Sí, claro, yo lo sé. Bueno, ya lo vamos a ver porque, y lo hemos vivido el 95 además, acuérdate.","MONTESINOS"
"El señor Domingo Palermo","La gente se cambia de camiseta. Yo te digo con toda honestidad, no te doy cinco años en (?).","PALERMO"
"El señor Vladimiro Montesinos","En este negocio (?)","MONTESINOS"
"El señor Domingo Palermo","Y tengo, sí, muchos defectos, pero jamás he sido un desleal, jamás. Esto lo dice mucha gente que me conoce.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, nadie lo comenta.","MONTESINOS"
"El señor Domingo Palermo","Yo puedo tener diferencias, te puedo discutir.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Pero no las saco a ventilar en público.","PALERMO"
"El señor Vladimiro Montesinos","Claro, en las...","MONTESINOS"
"El señor Domingo Palermo","[Parte testada].","PALERMO"
"El señor Vladimiro Montesinos","Claro, sí, por eso (?). Son cuestiones (?) lamen tables las que pasaron, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Pero (?) mismo.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","[Parte testada].","PALERMO"
"El señor Vladimiro Montesinos","[Parte testada].","MONTESINOS"
"El señor Domingo Palermo","Claro, pero, pero es mi amigo. Entonces le digo: ""Ove, es... puede ser una preocupación para mí, pero no puedo hacer nada. O sea...""","PALERMO"
"El señor Vladimiro Montesinos","Bueno, también no puedes responder por daños de terceros tampoco, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Claro, yo le digo.","PALERMO"
"El señor Vladimiro Montesinos","Tú puedes haberle hecho reflexionar pero, no... ¿Qué vas a hacer?, no le vas a poner una mordaza en la boca.","MONTESINOS"
"El señor Domingo Palermo","Un poquito complicado.","PALERMO"
"El señor Vladimiro Montesinos","Es un hombre difícil. Bueno, pero, en fin, creo que superamos esa etapa, ¿no?","MONTESINOS"
"El señor Domingo Palermo","No, no, no, y ahora voy a hablar de nuevo con él porque parece, parece que hay alguien que está alrededor.","PALERMO"
"El señor Vladimiro Montesinos","Claro, tratando de jalar. Pero, en fin, cada uno debe tomar las opciones que quiere, ¿no?, pero en el caso de él tiene una personalidad que es muy diferente a la tuya.","MONTESINOS"
"El señor Domingo Palermo","Ah, no, pero...","PALERMO"
"El señor Vladimiro Montesinos","Muy difícil.","MONTESINOS"
"El señor Domingo Palermo","Pero…","PALERMO"
"El señor Vladimiro Montesinos","Pero es una persona muy introvertida. Tú eres, tú eres una persona, de una naturaleza, de un perfil psicológico muy prudente, muy ponderado, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Respecto a este tema del mes de enero, esto es lo que he hecho.","PALERMO"
"El señor Vladimiro Montesinos","Uhmm.","MONTESINOS"
"El señor Domingo Palermo","Voy a estar muy atento.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Muy, muy atento. Por ahí alguien si se me cuela lo voy a... tarde o temprano lo voy a detectar.","PALERMO"
"El señor Vladimiro Montesinos","Claro. No, no, pero con el equipo que tienes no hay problema, mayormente.","MONTESINOS"
"El señor Domingo Palermo","Ellos pueden, de lo que está Raúl Romero que es...","PALERMO"
"El señor Vladimiro Montesinos","Bueno, es buena gente el muchacho.","MONTESINOS"
"El señor Domingo Palermo","Es un muchacho que como no tiene el rating que debiera tener...","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Estoy conversando con él para ponerlo a las 6 de la tarde, hacer lo que la gente quiere ver...","PALERMO"
"El señor Vladimiro Montesinos","Sí, de él.","MONTESINOS"
"El señor Domingo Palermo","De él.","PALERMO"
"El señor Vladimiro Montesinos","Claro, la gente quiere ver..","MONTESINOS"
"El señor Domingo Palermo","Quiero mezclar eso con un personaje (?).","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Que ayude.","PALERMO"
"El señor Vladimiro Montesinos","Y es lógico.","MONTESINOS"
"El señor Domingo Palermo","Entonces, juegos, así, pero siempre con un, con una...","PALERMO"
"El señor Vladimiro Montesinos","Un toquecito de la... un toque de la política.","MONTESINOS"
"El señor Domingo Palermo","De lo que ha aprendido, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Sí, claro, porque él ha aprendido bien porque las entrevistas que hace las hace amenas.","MONTESINOS"
"El señor Domingo Palermo","Sí, (?) la gente lo quiere ver en otra nota.","PALERMO"
"El señor Vladimiro Montesinos","Claro, pero él no da para esas cosas, ¿no? Tú ya has descubierto, él tiene una limitación y además tiene una bondad, que es la bon dad del entretenimiento y otras cosas.","MONTESINOS"
"El señor Domingo Palermo","Carismático.","PALERMO"
"El señor Vladimiro Montesinos","La cara lo ayuda notablemente.","MONTESINOS"
"El señor Domingo Palermo","Sí, es genial, porque le salen las cosas, las muecas (?) un personaje de peso.","PALERMO"
"El señor Vladimiro Montesinos","No, pues, no es.","MONTESINOS"
"El señor Domingo Palermo","Cuando le ponga un personaje de peso se quiebra.","PALERMO"
"El señor Vladimiro Montesinos","Lo apagas, se apaga. Bueno, empieza así tam bién, necesitas siempre tener una contrapartida en el humor, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Es parte de su, de su esquema.","PALERMO"
"El señor Vladimiro Montesinos","Claro, es parte de su esquema.","MONTESINOS"
"El señor Domingo Palermo","Bueno.","PALERMO"
"El señor Vladimiro Montesinos","Yo te agradezco mucho por, por estos datos.","MONTESINOS"
"El señor Domingo Palermo","Tú quieres... cuando tú quieras, mira, de mí es del que menos tienen que preocuparte.","PALERMO"
"El señor Vladimiro Montesinos","No, pero es bueno tener una conversación para cener una idea, porque tú sabes cómo son esos que...","MONTESINOS"
"El señor Domingo Palermo","Ahora, tú vas a ver el... tú vas al canal.","PALERMO"
"El señor Vladimiro Montesinos","Uhm, Uhm.","MONTESINOS"
"El señor Domingo Palermo","Lo que yo necesito saber...","PALERMO"
"El señor Vladimiro Montesinos","Uhm, uhm.","MONTESINOS"
"El señor Domingo Palermo","Porque se van a armar debates y cosas.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Alguien tienes que, alguien tienes que decirme…","PALERMO"
"El señor Vladimiro Montesinos","Uhm, uhm.","MONTESINOS"
"El señor Domingo Palermo","¿A quién...?","PALERMO"
"El señor Vladimiro Montesinos","Debes invitar, esas cosas. O sea, eso coordinaré contigo, pues.","MONTESINOS"
"El señor Domingo Palermo","Cuando tú quieras, a la hora que tú quieras, pero...","PALERMO"
"El señor Vladimiro Montesinos","No tenía, no tenía tu teléfono, por eso le pedí a Tito Pandolfi que te...","MONTESINOS"
"El señor Domingo Palermo","Ya.","PALERMO"
"El señor Vladimiro Montesinos","Que te pasara la voz porque...","MONTESINOS"
"El señor Domingo Palermo","Porque, fíjate, el domingo en la noche probable mente nosotros hagamos con Güido (?).","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Ese programa se va a llamar... estoy discutiendo un nombre, se llamaría ""Cara a Cara"".","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Entonces, pero hay alguien dentro del debate. ","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Entonces, yo quisiera saber, oportunamente…","PALERMO"
"El señor Vladimiro Montesinos","Uhmm.","MONTESINOS"
"El señor Domingo Palermo","Quiénes son las personas y los temas en los que son fuertes.","PALERMO"
"El señor Vladimiro Montesinos","Para que vayan ellos.","MONTESINOS"
"El señor Domingo Palermo","Yo quedé sorprendido...","PALERMO"
"El señor Vladimiro Montesinos","Uhm, uhm.","MONTESINOS"
"El señor Domingo Palermo","De la entrevista que dio, no sé cómo se llama (?) con él, pero la entrevista en El Comercio de Absalón.","PALERMO"
"El señor Vladimiro Montesinos","Absalón Vásquez es un buen (?).","MONTESINOS"
"El señor Domingo Palermo","Pero ¡cómo sabía del tema!","PALERMO"
"El señor Vladimiro Montesinos","Él domina el tema agrario.","MONTESINOS"
"El señor Domingo Palermo","Pero la gente no lo sabe.","PALERMO"
"El señor Vladimiro Montesinos","No, (?) es una persona...","MONTESINOS"
"BACKGROUND","[Se escucha ruidos.]","BACKGROUND"
"El señor Domingo Palermo","(?) que no mata una mosca.","PALERMO"
"El señor Vladimiro Montesinos","No, pero es un hombre que tiene un conocimiento del agro.","MONTESINOS"
"El señor Domingo Palermo","Pero, yo he estado en muchas reuniones, cua tro, tres.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Todos han hablado de él: ""¡Caramba, qué bien este cata!"" Y él tenía al frente a Carlos Ferrero.","PALERMO"
"El señor Vladimiro Montesinos","Y a Lourdes Flores.","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","Que son pesos pesados.","MONTESINOS"
"El señor Domingo Palermo","Así es, por supuesto (?). Entonces yo... te pongo esto como ejemplo, pero no se trata específicamente de él.","PALERMO"
"El señor Vladimiro Montesinos","No, no.","MONTESINOS"
"El señor Domingo Palermo","Sino de ejemplo.","PALERMO"
"El señor Vladimiro Montesinos","Pero tener, tener, digamos (?).","MONTESINOS"
"El señor Domingo Palermo","Porque yo no quisiera que vaya una persona y la revuelquen.","PALERMO"
"El señor Vladimiro Montesinos","No, no, lógico.","MONTESINOS"
"El señor Domingo Palermo","Entonces, ahí no estoy haciendo nada bueno.","PALERMO"
"El señor Vladimiro Montesinos","No ayuda para nada.","MONTESINOS"
"El señor Domingo Palermo","Eso, eso en su momento.","PALERMO"
"El señor Vladimiro Montesinos","Claro, pues, el tema se va a calentar, como tú dices, en enero, definitivamente.","MONTESINOS"
"El señor Domingo Palermo","Después de navidad esto se convierte en...","PALERMO"
"El señor Vladimiro Montesinos","... en una olla de grillos a partir de eso, porque va empieza a tener...","MONTESINOS"
"El señor Domingo Palermo","Así es.","PALERMO"
"El señor Vladimiro Montesinos","Porque desde enero ya se arranca la campaña, porque, en fin, ahora, mañana se lanza Andrade y todo, pero noviembre y diciem bre la gente…","MONTESINOS"
"El señor Domingo Palermo","Viene navidad.","PALERMO"
"El señor Vladimiro Montesinos","La gente está pensando...","MONTESINOS"
"El señor Domingo Palermo","La gente está en otra nota.","PALERMO"
"El señor Vladimiro Montesinos","En otra nota. Están pensando en la fiesta, la navidad, los regalos, si hay plata, si no hay plata. Eso es lo (?).","MONTESINOS"
"El señor Domingo Palermo","Entonces, ahí, ¿a partir de la Bajada de Reyes?","PALERMO"
"El señor Vladimiro Montesinos","Así es, 6 de enero o 7 de enero (?). Pero eso es a full time, son 90 días, porque no da tampoco para más la campaña.","MONTESINOS"
"El señor Domingo Palermo","No da para más.","PALERMO"
"El señor Vladimiro Montesinos","No da para más, tú lo sabes perfectamente, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Entonces ahí voy a hacer lo que te toca hacer. ","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Ya tú sabes, más o menos, cuál es el procedimiento.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Si tú ves algo házmelo saber.","PALERMO"
"El señor Vladimiro Montesinos","Claro, te paso la voz, inmediatamente.","MONTESINOS"
"El señor Domingo Palermo","Pero tú tienes gente que está (?).","PALERMO"
"El señor Vladimiro Montesinos","Sí, sí, los vemos todos los días en el canal. Yo a veces no tengo tiempo de ver todos los canales...","MONTESINOS"
"El señor Domingo Palermo","No, no, obviamente que es así.","PALERMO"
"El señor Vladimiro Montesinos","No, si hay gente que está todo el día mirando esas cosas. Y te paso la voz por cualquier, cualquier cosa que hubiera una entrevista y cuando hayan los debates, esas cosas, sugerirte o recomendarte...","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","Que alguien pudiera ir o ""invita al fulano"", ¿no?","MONTESINOS"
"El señor Domingo Palermo","Claro, porque los temas van tomando actualidad. El señor Vladimiro Montesinos.—Claro.","PALERMO"
"El señor Domingo Palermo","Entonces ahí, en ese caso... Ahora, probablemente, cuando empecemos a grabar En la mañana van a invitar a algunos miembros del gabinete.","PALERMO"
"El señor Vladimiro Montesinos","Claro, lógico.","MONTESINOS"
"El señor Domingo Palermo","Pero no hay debate, es entrevista.","PALERMO"
"El señor Vladimiro Montesinos","No, no, es entrevista personal sobre la situación.","MONTESINOS"
"El señor Domingo Palermo","Unas entrevistas muy bonitas, el esquema lo hemos diseñado parecido al de Radio Programas.","PALERMO"
"El señor Vladimiro Montesinos","Ah, ya, ya.","MONTESINOS"
"El señor Domingo Palermo","Con varios periodistas que...","PALERMO"
"El señor Vladimiro Montesinos","¿Eso es como un panel?","MONTESINOS"
"El señor Domingo Palermo","Es como un panel, pero tiene su, su dinámica, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Ya, claro.","MONTESINOS"
"El señor Domingo Palermo","Algo así como, como Ampliación de Noticias.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Por ahí va.","PALERMO"
"El señor Vladimiro Montesinos","Para que sea ágil, también, pues, porque si no, medio que se (?).","MONTESINOS"
"El señor Domingo Palermo","(?)","PALERMO"
"BACKGROUND","[Ruidos externos.]","BACKGROUND"
"El señor Vladimiro Montesinos","Hay tantos canales ahora, caramba, muchos canales hay.","MONTESINOS"
"El señor Domingo Palermo","Y mi competencia estando trabajando con ustedes se ha tenido un poco... voy a tener que recobrar.","PALERMO"
"El señor Vladimiro Montesinos","Siempre es bueno, pero también un poco que cejaste de lado la televisión y lo que era tu actividad, ¿no?, por dedicarte...","MONTESINOS"
"El señor Domingo Palermo","Mi constructora...","PALERMO"
"El señor Vladimiro Montesinos","Y te metiste de lleno a esto, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Es que no había otra manera, no se podía...","PALERMO"
"El señor Vladimiro Montesinos","No, te podías dedicar.","MONTESINOS"
"El señor Domingo Palermo","El presidente, mucho me acuerdo, me dice...","PALERMO"
"El señor Vladimiro Montesinos","Uhmm.","MONTESINOS"
"El señor Domingo Palermo","Yo lo necesito a usted. Dale, pues, por tres años.","PALERMO"
"El señor Vladimiro Montesinos","Darle duro, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Tres años... Bueno, pero era (?).","PALERMO"
"El señor Vladimiro Montesinos","No, ahorita te llaman; pero aparte de eso los momentos que hemos vivido. Acuérdate.","MONTESINOS"
"El señor Domingo Palermo","Nunca.","PALERMO"
"El señor Vladimiro Montesinos","Que nunca se repetirán, sólo queda el recuerdo...","MONTESINOS"
"El señor Domingo Palermo","Pero marcaron.","PALERMO"
"El señor Vladimiro Montesinos","Imagínate, pues.","MONTESINOS"
"El señor Domingo Palermo","Yo me acuerdo de esa vez (?) y no me acuerdo (?).","PALERMO"
"El señor Vladimiro Montesinos","(?) estábamos sentados ahí conversando, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Ah.","PALERMO"
"El señor Vladimiro Montesinos","Todo, todas las cosas.","MONTESINOS"
"El señor Domingo Palermo","¿No sé si alguna cosa más, Vladimiro?","PALERMO"
"El señor Vladimiro Montesinos","No, era exclusivamente eso nada más para tener una idea.","MONTESINOS"
"El señor Domingo Palermo","Yo en lo personal, te reitero, estoy observando al muchacho.","PALERMO"
"El señor Vladimiro Montesinos","El Beto Ortiz.","MONTESINOS"
"El señor Domingo Palermo","Pero no es un enemigo.","PALERMO"
"El señor Vladimiro Montesinos","No es un enemigo.","MONTESINOS"
"El señor Domingo Palermo","Si tuvieras alguna información te ruego que de alguna forma me lo hagas saber.","PALERMO"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"El señor Domingo Palermo","Pero, no lo es. Y algo más, éste tiene una gran cul tura y eso es algo, pues... Lo que pasa es que no me junto mucho con ellos, porque tengo que mantener un cierto nivel...","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Lamentablemente en estos medios (?).","PALERMO"
"El señor Vladimiro Montesinos","Uhmm.","MONTESINOS"
"El señor Domingo Palermo","(?) la productora, o sea, de la persona que dirige; pero el tipo es un profesional, universitario, es un egresado de La Católica, o sea, no es cualquiera.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Y entonces, por ejemplo, le soltaron una pregunta -porque yo veo las grabaciones- sobre el hombre más antiguo del Perú. Entonces, el tipo lo sabe; entonces, son cosas que normalmente los profesionales no sabemos.","PALERMO"
"El señor Vladimiro Montesinos","Claro, pero el tipo (?) cómo contestaste.","MONTESINOS"
"El señor Domingo Palermo","El otro día le hicieron unas preguntas a Carlos Perrero y habló de un... tocó a Ferrero un tema, y él habló de un editorial escrito ñor Ferrero o por otra persona en Expreso o no sé en qué periódico...","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","En tal época. Entonces, tú te das cuenta que es alguien que está...","PALERMO"
"El señor Vladimiro Montesinos","...haciendo un seguimiento y es un lector.","MONTESINOS"
"El señor Domingo Palermo","Está haciendo un trabajo profesional.","PALERMO"
"El señor Vladimiro Montesinos","No, pero él era uno de los mejores investi gadores que tenía Lúcar en la, la Revista Dominical.","MONTESINOS"
"El señor Domingo Palermo","Lo que pasa es que son gente complicada, (?) complicada.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, es que tienen sus prejuicios.","MONTESINOS"
"El señor Domingo Palermo","Es un mundo.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, ahí están.","MONTESINOS"
"El señor Domingo Palermo","(?).","PALERMO"
"El señor Vladimiro Montesinos","Es como el caso de Álamo Pérez Luna, que estaba en permanente conflicto, como son medio anacoretas.","MONTESINOS"
"El señor Domingo Palermo","¡Y son patas!","PALERMO"
"El señor Vladimiro Montesinos","Ah, sí, bueno, son íntimos (?).","MONTESINOS"
"El señor Domingo Palermo","Pero parece una manera de (?) en vigencia.","PALERMO"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"El señor Domingo Palermo","Son estilos singulares; pero, en fin, esto en determinadas (?).","PALERMO"
"El señor Vladimiro Montesinos","Él hace su programa liviano y un poco ameno, jocoso, con las llamadas y esas cosas.","MONTESINOS"
"El señor Domingo Palermo","Un poquitito subidito de tono, pero...","PALERMO"
"El señor Vladimiro Montesinos","Pero, es parte de...","MONTESINOS"
"El señor Domingo Palermo","Pero la televisión peruana también es... Y nosotros estábamos pensando...","PALERMO"
"El señor Vladimiro Montesinos","Uhm.","MONTESINOS"
"El señor Domingo Palermo","Estábamos observando, estábamos pensando que en la noche al pasar Raúl a hora, él podría tener una media hora en la noche. Estamos evaluando eso.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Pero las reglas son claras.","PALERMO"
"El señor Vladimiro Montesinos","Sí, lógico.","MONTESINOS"
"El señor Domingo Palermo","(?) un trabajo, para que venga alguien a aprovechar de nuestro trabajo.","PALERMO"
"El señor Vladimiro Montesinos","Por supuesto.","MONTESINOS"
"El señor Domingo Palermo","Para hacer daño a quienes nosotros queremos favorecer. Por eso...","PALERMO"
"El señor Vladimiro Montesinos","Eso está claro.","MONTESINOS"
"El señor Domingo Palermo","No se puede de ninguna (?).","PALERMO"
"El señor Vladimiro Montesinos","Sí, sí, eso yo lo daba por descontado.","MONTESINOS"
"El señor Domingo Palermo","Hay maneras...","PALERMO"
"El señor Vladimiro Montesinos","De manejar el tema sutilmente, sin necesidad de decir a la gente...","MONTESINOS"
"El señor Domingo Palermo","Claro.","PALERMO"
"El señor Vladimiro Montesinos","Porque ya la gente sabe. Güido Lombardi sabe lo que tiene que hacer.","MONTESINOS"
"El señor Domingo Palermo","Y los periodistas (?) la última entrevista en La República a Güido, entonces, le dicen...","PALERMO"
"El señor Vladimiro Montesinos","Uhm","MONTESINOS"
"El señor Domingo Palermo","¿Usted cree que (?) independiente?, ¿y qué condi ciones le han puesto para (?)? Ninguna. ¡Cómo, no puede ser! La gente no lo cree, es que no es necesario.","PALERMO"
"El señor Vladimiro Montesinos","Es que él ya sabe, pues, desde el momento que esto trabajando con (?) tiene que saber...","MONTESINOS"
"El señor Domingo Palermo","(?).","PALERMO"
"El señor Vladimiro Montesinos","Y sabe cuál es tu norte. No le vas a decir: ""Oye, haga tal cosa.""","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","A él no le vas a decir.","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","Le puedes decir al chico Del Pomar, que aún tampoco no necesitas decirle...","MONTESINOS"
"El señor Domingo Palermo","Uhmm","PALERMO"
"El señor Vladimiro Montesinos","Porque ya sabes que el chico tiene una línea, es anti Alan.","MONTESINOS"
"El señor Domingo Palermo","Ya sabe.","PALERMO"
"El señor Vladimiro Montesinos","Sabe, entonces, ya sabe que esto es, es el, es lo correcto, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Así lo estamos haciendo.","PALERMO"
"El señor Vladimiro Montesinos","Sí, me parece es un buen muchacho.","MONTESINOS"
"El señor Domingo Palermo","Pero cualquier cosa, te reitero...","PALERMO"
"El señor Vladimiro Montesinos","Coordinamos, pues.","MONTESINOS"
"El señor Domingo Palermo","Yo voy a dar la orden (?).","PALERMO"
"El señor Vladimiro Montesinos","Te agradezco muchísimo, por esa, la atención esa que has tenido de venir.","MONTESINOS"
"El señor Domingo Palermo","No, encantado.","PALERMO"
"El señor Vladimiro Montesinos","Es una nueva oportunidad de haberte visto y alegrarme que estás muy bien.","MONTESINOS"
"El señor Domingo Palermo","Y yo he quedado muy bien, hombre, ah.","PALERMO"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Bueno.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Domingo Palermo","¡Qué gusto me da!","PALERMO"
"El señor Vladimiro Montesinos","Así que saludos a la familia.","MONTESINOS"
"El señor Domingo Palermo","Muchas gracias. Ya tengo una hija, todavía no tiene familia pero...","PALERMO"
"El señor Vladimiro Montesinos","Ya eres, eres...","MONTESINOS"
"El señor Domingo Palermo","Tenía que estar en mi casa mientras su depar tamento lo...","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","[Parte testada.]","PALERMO"
"El señor Vladimiro Montesinos","Se (?).","MONTESINOS"
"El señor Domingo Palermo","No.","PALERMO"
"El señor Vladimiro Montesinos","Claro, lógico.","MONTESINOS"
"El señor Domingo Palermo","Pero es que todo tiene su...","PALERMO"
"El señor Vladimiro Montesinos","Todo tiene su tiempo, pues, ahí, ya se fue.","MONTESINOS"
"El señor Domingo Palermo","Eh.","PALERMO"
"El señor Vladimiro Montesinos","Es un poco fastidioso, ¿no?, doloroso ver que el hijo se vaya, ¿no?","MONTESINOS"
"El señor Domingo Palermo","No, pues; así es la vida.","PALERMO"
"El señor Vladimiro Montesinos","Y, bueno, pero es que los padres nos resistimos a eso.","MONTESINOS"
"El señor Domingo Palermo","Me voy a quedar con un hijo que me está ayudando.","PALERMO"
"El señor Vladimiro Montesinos","Pero uno se aferra a los hijos, así es la vida, uno se aferra, uno no quiere que se vayan.","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","Pero se van, pues, así como nos fuimos nosotros.","MONTESINOS"
"El señor Domingo Palermo","Sí, claro. Entonces se cumple, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Se cumple inexorablemente. Al final te quedas sólo con (?).","MONTESINOS"
"El señor Domingo Palermo","Ah, totalmente.","PALERMO"
"El señor Vladimiro Montesinos","Pero también es otra fase de la vida que tienes otras satisfacciones de ver a los nietos que te vienen a visitar, ""Que abuelito..."" Te ¿a otro tipo de satisfacciones. Ya estás preocupado en el nieto, que el nieto, que te hablo, se vuelve un poco a retroceder el ritmo, en el nido, que está en el colegio, cómo le va en el colegio, ahí.","MONTESINOS"
"El señor Domingo Palermo","Ah...","PALERMO"
"El señor Vladimiro Montesinos","Vuelves a revivir las épocas cuando eras el padre de...","MONTESINOS"
"El señor Domingo Palermo","Es un ciclo, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Sí, es un ciclo; pero es la parte más importante del ser humano porque ya es la cosecha de lo que es la (?).","MONTESINOS"
"El señor Domingo Palermo","Es importante, porque mi padre, por ejemplo...","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Fue militar.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Cuando él pasó al retiro...","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Después de que pasó al retiro vivió como 30.","PALERMO"
"El señor Vladimiro Montesinos","¡Uf, una barbaridad!","MONTESINOS"
"El señor Domingo Palermo","Él me dijo, siempre me dijo: ""No (?)""","PALERMO"
"El señor Vladimiro Montesinos","No (?) más, ésa es la verdad, (?).","MONTESINOS"
"El señor Domingo Palermo","Cuántos... yo me encuentro con cuántos amigos o alumnos de mi papá... me encontré con Juan (?) Barreda el otro día.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Juan Ernesto es de la Promoción Junín.","PALERMO"
"El señor Vladimiro Montesinos","Claro, del 47 ó 57 ha sido eso, Junín.","MONTESINOS"
"El señor Domingo Palermo","Junín, después está (?).","PALERMO"
"El señor Vladimiro Montesinos","Gallegos.","MONTESINOS"
"El señor Domingo Palermo","Hoyos.","PALERMO"
"El señor Vladimiro Montesinos","Hoyos, está Hoyos; Gallegos, De la Flor.","MONTESINOS"
"El señor Domingo Palermo","Claro.","PALERMO"
"El señor Vladimiro Montesinos","Pedro Ruiz.","MONTESINOS"
"El señor Domingo Palermo","Pedro.","PALERMO"
"El señor Vladimiro Montesinos","A él lo conocemos.","MONTESINOS"
"El señor Domingo Palermo","Pero ¿cuánto tiempo están en retiro (?)?","PALERMO"
"El señor Vladimiro Montesinos","Están de retiro del 70 y picos, a la fecha ya tienen casi 30 años.","MONTESINOS"
"El señor Domingo Palermo","Ya ves.","PALERMO"
