"speaker","speech","speaker_std"
"Desconocido","(?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","Acto de presencia, el viernes en la noche","MONTESINOS"
"Desconocido","(?) te dejó el problema.","DESCONOCIDO"
"Desconocido","Más fácil es ubicarte por teléfono.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no. Lo que tienes que decir: no hay secreto, carajo es su familia y responsable es su señora (?).","MONTESINOS"
"El señor Carlos Boloña","Silvia se enteró que yo era ministro, carajo, cuando una amiga (?).","DESCONOCIDO"
"Desconocido","Entonces, cómo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, pues, si la juramentación va a ser el día sá bado no hay ningún problema, se enterará esa noche mirándote.","MONTESINOS"
"Desconocido","Oye, cuando ya hablaron los ministros, ya.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahí ya lo puedes llamar: oye, así está la jarana, ya no hay problema.","MONTESINOS"
"Desconocido","O sea, que (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Incluso, no hay ningún problema.","MONTESINOS"
"Desconocido","Acá podemos dormir.","DESCONOCIDO"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Vino a quedarse acá, pues, (?) a la familia, acá también vino Schütz (?) a su apartamento.","MONTESINOS"
"Desconocido","Tenerlo preparado para…","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, ya el viernes (?) acá pasaremos el día y toda la noche.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y el día sábado de acá ya salen nomás para el Palacio y después toda la noche te quedas ahí.","MONTESINOS"
"Desconocido","Es una (?).","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","No te creas que los primeros siete van a ser, ¡carajo...!","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, jodidos.","MONTESINOS"
"Desconocido","Cuando estén pasando por aquí (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Vamos a tener acá la escuela, va a funcionar las 24 horas.","MONTESINOS"
"Desconocido","La escuela va a estar (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora vas a venir a apoyarme.","MONTESINOS"
"Desconocido","¿Para la próxima semana no habrá una noticia, algún narco, algo grande?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No podemos distraer a…","MONTESINOS"
"Desconocido","A quién le puede agarrar ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Le hacemos capturar al cojudo de Marcelo, pues. Ya está ubicado","MONTESINOS"
"Desconocido","Para bajar, para distraer un poco.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lo podemos capturar en 10 ó 15 días.","MONTESINOS"
"Desconocido","Con eso prácticamente (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) el programa de Guzmán.","MONTESINOS"
"Desconocido","Damos la vuelta al mundo la noticia (?) un cable(?).","DESCONOCIDO"
"Desconocido","El lunes 23, (?) ni siquiera en agosto porque (?).","DESCONOCIDO"
"Desconocido","Marzo 23.","DESCONOCIDO"
"Desconocido","Marzo 23.","DESCONOCIDO"
"Desconocido","Pero (?) en la nota, en el cable que ha salido pone agosto. Se ha equivocado.","DESCONOCIDO"
"Desconocido","Se ha equivocado.","DESCONOCIDO"
"E1 señor","Pero el del 23 de agosto (?) unos días nada más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nada más, pues.","MONTESINOS"
"Desconocido","O sea, (?).","DESCONOCIDO"
"Desconocido","Y me dejó una reportera porque ella pone unos gritos de...","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, está jodido.","MONTESINOS"
"Desconocido","No, yo soy muy duro, quería tirarle una patada.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no.","MONTESINOS"
"Desconocido","(?) la reportera (?).","DESCONOCIDO"
"Desconocido","Porque ella ve el tema mitológico. No sé, pero era la que estaba ese día (?) y estaba emocionada.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Y allá.","DESCONOCIDO"
"Desconocido","Sabe los pasos del que me renta, un paso extraño, por ejemplo me van a visitar (?) o algo va a pasar.","DESCONOCIDO"
"BACKGROUND","[Uno de los presentes habla por teléfono.]","BACKGROUND"
"Desconocido","Aló, ya voy, no te preocupes, chau.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Bien (?).","DESCONOCIDO"
"Desconocido","(?) me han llamado de (?).","DESCONOCIDO"
"Desconocido","No, pues.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El sábado o domingo no voy a poder, el lunes es el día.","MONTESINOS"
"Desconocido","El lunes, martes o miércoles.","DESCONOCIDO"
"Desconocido","(?) el martes.","DESCONOCIDO"
"El señor Vladimiro Montesinos","La semana va a ser bien larga, la cosa ha sido bien brava.","MONTESINOS"
"Desconocido","El martes.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora puede salir un golazo si es que el propio Benavides, tengo que llamarlo también al Ministro (?) el sábado lo llamo en la ma ñana (?) a gente de la banca justificando la (?) para ellos (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) es brava esa vaina.","MONTESINOS"
"Desconocido","Más rápido traerle la plata, ¡carajo!","DESCONOCIDO"
"Desconocido","Pero qué día es que se ha quedado (?) como para hacerles la consulta del alto mando, ¿puede ser el viernes en la noche?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Viernes en la noche, el viernes en la noche.","MONTESINOS"
"Desconocido","No, apenas tenemos tiempo","DESCONOCIDO"
"El señor Vladimiro Montesinos","Viernes en la noche.","MONTESINOS"
"Desconocido","Y este tema, ¿piensas llamar por teléfono?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se le llama, pues, a provincias.","MONTESINOS"
"Desconocido","Llama, pues.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, se llama por teléfono.","MONTESINOS"
"Desconocido","¿Para que vengan acá?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro (?).","MONTESINOS"
"Desconocido","He preguntado (?) a la hora que sea...","DESCONOCIDO"
"El señor Vladimiro Montesinos","El viernes a las 6 de la mañana, el sábado a las 6 de la mañana tienes (?) ya está casi la mayoría. Lo ideal sería que en 12 días fundamente (?) toditos (?) toditos, cosa que (?) nue vo gobierno, el día domingo salen los decretos leyes","MONTESINOS"
"Desconocido","Doctor disculpe, el día domingo o aguantamos el domingo para agilizar de nuevo esa área.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) el conjunto de dispositivos","MONTESINOS"
"Desconocido","Enseñarle el mensaje de julio y después especifican reglas.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Los dispositivos (?).","MONTESINOS"
"Desconocido","Mucha responsabilidad.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Debemos de buscar algunas medidas de carác ter oficial, el tema del Profam y la captura de (?).","MONTESINOS"
"Desconocido","Sería bueno que...","DESCONOCIDO"
"El señor Vladimiro Montesinos","La perspectiva de (?).","MONTESINOS"
"Desconocido","¿Cuándo empezarán a entregar algunos lotes?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya están listos ya. Esta semana, yo le voy a com prar a mi suegra, lo voy a mandar porque...","MONTESINOS"
"BACKGROUND","[Cambio al lado B del cásete.]","BACKGROUND"
"El señor Vladimiro Montesinos","... (?) del Profam (?) está lista para ser entrega da a las primeras familias (?).","MONTESINOS"
"Desconocido","Voy a estar en el despacho donde tramitan.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) 31 mil (?) y ahí está el error. Es una (?).","MONTESINOS"
"Desconocido","Claro (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Siéntenlo al medio.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, ya no.","MONTESINOS"
"Desconocido","Diario El popular.","DESCONOCIDO"
"Desconocido","No, ya en la playa.","DESCONOCIDO"
"Desconocido","¿Voy a estar totalmente con eso?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Mira, compadre, si hasta Santa María va a ver va a ser Embajador (?) y ahora tú estando, para que no estén, carajo, con celos (?) pueden sacarme mi mierda. Ya no, ya.","MONTESINOS"
"Desconocido","Ahora qué haces, hermano. (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No pues, ya las playas son…","MONTESINOS"
"Desconocido","¿Tú vas a la playa?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, ¡qué voy a ir a la playa! (?).","MONTESINOS"
"Desconocido","Te felicito, hermano(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) antes que se vaya me lo firme. Ya han deja do firmado toda la vaina.","MONTESINOS"
"Desconocido","Todito.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, lo han dejado firmado, pero yo les dije: si yo guardo los papeles acá es mejor que tú vengas para acá.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"Desconocido","¿Y después?","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) se ha estado haciendo por resultado por si acaso.","MONTESINOS"
"Desconocido","Sí (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No haga caso a la historia personal de uno.","MONTESINOS"
"Desconocido","(?) ya hemos pasado (?) segundo golpe.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Segundo golpe, quiere decir que todo estaba bien.","MONTESINOS"
"Desconocido","Está bien (?).","DESCONOCIDO"
"Desconocido","Tuvo otro momento, ¿no?","DESCONOCIDO"
"Desconocido","Fue otro momento, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Otro momento.","MONTESINOS"
"Desconocido","Esto suena raro.","DESCONOCIDO"
"Desconocido","Pero ahí lleva de interés…","DESCONOCIDO"
"Desconocido","4 días antes van a llamar a (?) italianos, dicen que van a llamar.","DESCONOCIDO"
"Desconocido","(?) en la noche.","DESCONOCIDO"
"Desconocido","Pero Blacker en ese momento se movía detrás del comandante general ¿no?","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Si, pero no estaba concentrado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero así debe ser.","MONTESINOS"
"Desconocido","Hay que recordar que había un director.","DESCONOCIDO"
"Desconocido","No estaba detrás de nosotros.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, pero es más loco que una cabra.","MONTESINOS"
"Desconocido","Era muy (?).","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"Desconocido","Es un loco.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Estaba trabajando (?).","DESCONOCIDO"
"Desconocido","Ah, ya.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Él fue amigo de…","MONTESINOS"
"Desconocido","De Hurtado.","DESCONOCIDO"
"Desconocido","De Hurtado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","De Hurtado.","MONTESINOS"
"Desconocido","Hurtado lo ha llevado también (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Claro, por supuesto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Tenemos un problema que…","MONTESINOS"
"Desconocido","Habían convocado para prensa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Hugo Chauca está con (?).","DESCONOCIDO"
"Desconocido","Sácalo de Hurtado.","DESCONOCIDO"
"Desconocido","Tiene un buen manejo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) está bien.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, está bien; porque en realidad no hubiera si do, no está con el ministro ¿cómo se llama?","MONTESINOS"
"Desconocido","Behr (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ese se le ha dado. Pero sabe qué cosa, que per demos una pieza clave para iniciar el programa.","MONTESINOS"
"Desconocido","(?) Carlos Orellana es el Secretario de...","DESCONOCIDO"
"El señor Vladimiro Montesinos","... de prensa.","MONTESINOS"
"Desconocido","Ah, de prensa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","De prensa.","MONTESINOS"
"Desconocido","Claro, pero aparte es Secretario del presidente también, ¿o no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, el Secretario de la Presidencia es familia, ese que ve todo el despacho que llega ahí a la Presidencia, que llegan una serie de (?).","MONTESINOS"
"Desconocido","Y como Secretario de las comisiones tiene que ser un abogado, digamos, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"Desconocido","¿No necesariamente?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No presenten los 10 informes (?) acción mejor porque serían 20 mil escritos y el presidente tiene que contestar.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) mándale saludos con Elmer. Él quiere una persona que tenga criterio y contesta por encargo del Presidente, tiene que ser una persona de confianza. Vladimiro te manda un, como se va Fernando, te manda un chizito. Imagínate pone unos chizitos chinos y manda (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) en Palacio (?).","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Hay que saber usar un buen vocablo, pero no se puede.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora al otro le tuvimos que (?) está trabajan do (?) para que esta revista no me joda (?) mejor hay que llamarlo.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque Caretas nos va a joder.","MONTESINOS"
"Desconocido","Ah, ese va a joder.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nos va a joder, pero en Si, mi agente (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Mientras menos periódicos nos vendan.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Qué?","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Hay que ver (?) qué hacemos y no hagamos con (?) El Comercio (?).","MONTESINOS"
"Desconocido","Entonces, mejor hay que traerlo acá.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Que él mismo ayude a encontrar una solución.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, (?) tenemos esta perturbación, porque la razón (.) usted es una solución al tema.","MONTESINOS"
"Desconocido","¿Cuál es el tema?","DESCONOCIDO"
"El señor Vladimiro Montesinos","El (?) es mejor dar la solución a la (?). Ahora el otro día comienzo a escuchar (?) estaban pensando los de El Comercio has ta el 9 de abril y (?) que ya no van a hacer sus negocios (?) saldría muy fuerte.","MONTESINOS"
"El señor ","(?)antes de rechazarte, el gobierno tiene que (?) y dispone de autonomía (?) a Delgado Parker.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Bernal también.","DESCONOCIDO"
"Desconocido","Pero no aceptan con licencias.","DESCONOCIDO"
"Desconocido","Entonces, mañana (?) no le han renovado.","DESCONOCIDO"
"Desconocido","Ya, él sí vendrá aquí.","DESCONOCIDO"
"Desconocido","¿Oíste? El viejo ya quiere (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y en Palacio lo logramos, compadre, (?) y hablar con Zanett, porque si no nos compramos, te agarran y nos jodimos!","MONTESINOS"
"Desconocido","No, se compra, porque ya se le mete (?) solamente películas.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero, por eso debes hablar con los españoles, de repente también le agarramos y encontramos a los españoles.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","¿Para comprarle el carro?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, el saldo de El Comercio quiere vender el carro.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cuál, ¿el documento?","MONTESINOS"
"Desconocido","Con quien debe (?) empresario.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) 18 puede estar (?) nos jode.","MONTESINOS"
"Desconocido","Absalón. Absalón (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nos jode, carajo, ¿ah?","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","No.","DESCONOCIDO"
"Desconocido","Guillermo…","DESCONOCIDO"
"Desconocido","Thorndike","DESCONOCIDO"
"Desconocido","No, no es Thorndike.","DESCONOCIDO"
"Desconocido","Algo parecido.","DESCONOCIDO"
"Desconocido","Thomberry.","DESCONOCIDO"
"Desconocido","Thomberry, Thomberry.","DESCONOCIDO"
"Desconocido","Bueno, si lo tiene aprobado es la COFOPRI.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Al de Sedapal también hay que sacarlo ¿ah?","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Está amarrado con Lanatta.","MONTESINOS"
"Desconocido","¿Con quién?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nos puede joder mucho, ahora con el tema del agua, esa vaina.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nos puede cagar. (?).","MONTESINOS"
"Desconocido","Hasta cuando (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Un imbécil es.","MONTESINOS"
"Desconocido","Ese no mata una mosca.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) está en contacto con Alan García.","MONTESINOS"
"Desconocido","¿Ah, sí?","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro que sí, porque ése también es peligroso.","MONTESINOS"
"Desconocido","Por jodido.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","¿Ah?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se dinamiza (?) vale.","MONTESINOS"
"Desconocido","Vale.","DESCONOCIDO"
"Desconocido","Claro, es su abogado personal de Miguel.","DESCONOCIDO"
"Desconocido","(?),","DESCONOCIDO"
"Desconocido","Lo tiene bien cuidado (?).","DESCONOCIDO"
"Desconocido","Eso de Palacio.","DESCONOCIDO"
"Desconocido","Tiene razón.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora, (?).","MONTESINOS"
"Desconocido","No es que (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","El día viernes…","MONTESINOS"
"Desconocido","La primera que (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","... a las 10, a las 10 de la noche.","MONTESINOS"
"Desconocido","Oye, cuando pase esa vaina yo la voy a llamar (?).","DESCONOCIDO"
"Desconocido","¡Carajo!, (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No me va a llamar ahí mismo (?) tranquilo nomás, no pasa nada. Conviene mantenerlo aquí mismo.","MONTESINOS"
"Desconocido","No, (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lo mantengo.","MONTESINOS"
"Desconocido","No, no.","DESCONOCIDO"
"Desconocido","Hay muy buena relación, muy buena.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y seguirían con el mismo tema del manejo. Entonces, yo estaba definiendo el tema del presupuesto para este 30 de diciembre, el mismo (?) todas las obras del tema de carreteras y otras cosas hay que reorientar (?) incluso ahora se ha incluido el tema de (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Ajá.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero pasado el tema electoral ya no puede tra bajar desde febrero. El presupuesto tienes que reorientar (?) porque ellos tienen (?) esta espontánea respuesta por (?) Está bien, enero, febrero y marzo, ahora ha sali do abril, mayo, junio. Se han contabilizado 3 meses. Entonces, hay que ver ahora cómo van a hacer el gasto para hacer una reprogramación de esos 6 meses porque sino, carajo, hasta julio se hace más bravo.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Inclusive, debiéramos hacer un aumento del presupuesto de julio para adelante.","MONTESINOS"
"Desconocido","De julio para adelante.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No puede ser, pues, pero hay que hablar con ellos.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Después tuve 2, 3 horas de sueño, nada más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Esta noche para dormir va a ser fregado.","MONTESINOS"
"Desconocido","No, anoche no has debido dormir.","DESCONOCIDO"
"Desconocido","No, anoche no, ¿has dormido?","DESCONOCIDO"
"Desconocido","había un matrimonio que habían preparado. No he dormido, dormí parado.","DESCONOCIDO"
"Desconocido","No te digo, nunca perdí el sueño. El sábado 5 de abril, carajo, (?) pero nunca he perdido el sueño.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, tenía que atender (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Porque tienes que dormir, pues.","DESCONOCIDO"
"Desconocido","Todo el training que tenía (?).","DESCONOCIDO"
"Desconocido","(?) gratuito.","DESCONOCIDO"
"Desconocido","Hago un surmenage.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, es peligroso.","MONTESINOS"
"Desconocido","Ya pasó la buena (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","4 horas más (?).","MONTESINOS"
"Desconocido","Lo llama.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Usted ha visto como trabajamos duro, y es bravo.","MONTESINOS"
"Desconocido","(?) como 10 minutos.","DESCONOCIDO"
"Desconocido","Ahora ya no, pero hace un mes que (?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","La ventaja es que no tenemos el problema Ecuador, no tenemos problemas con Chile, (?) imagínate, tuvimos un tema pendiente con Ecuador…","MONTESINOS"
"Desconocido","El terrorismo ha bajado (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","...(?) todo ese avance, el tema (?).","MONTESINOS"
"Desconocido","Colombia no, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Colombia (?).","MONTESINOS"
"Desconocido","En Colombia tienen su problema ellos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, pero, además, a los gringos no les convie ne desestabilizar al Perú, porque (?) región, carajo, se van al diablo.","MONTESINOS"
"Desconocido","(?) tienen bastante con Ecuador, con Colombia y Chile.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora te digo una cosa, este paso (?) lo pones también, carajo, en la punta de la picota porque es más fácil convivir en pleito con Tacna.","MONTESINOS"
"Desconocido","Claro, y teniendo a Pinochet ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nada tiene que hacer (?) no cabe la menor du da. Hemos sabido todo el tiempo lo de Novoa, imagínate, sigue con el sistema de la dolarización y están amenazando (?) para volver nuevamente, es jodido. Pero el modelo de acá (?) mérito ¿no? Imagínate que la jornada de empleados a un grupo de ciudadanos (?) intempestiva. Eso es más elegante…","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","... más decente y más transparente. ¿Te das cuenta? Cada vez irá la cosa explosionando.","MONTESINOS"
"Desconocido","Ya no es (?).","DESCONOCIDO"
"El señor Vladimiro Moñtesinos","No, ya no, pues, (?) justamente para la nueva forma de defender lo que el señor ha dejado.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Antes no, porque (?).","MONTESINOS"
"Desconocido","No.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, hermano (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, no pasa nada.","MONTESINOS"
"Desconocido","(?) si trasciende ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","(?) movilidad (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Además, la gente está (?).","MONTESINOS"
"Desconocido","Sí. (?) es cuando ha empezado (?).","DESCONOCIDO"
"Desconocido","O sea, que no te pueden madrugar.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, carajo, (?) económicamente (?).","MONTESINOS"
"Desconocido","(?) una, un escrito pero así tomando (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Tú (?) ¿no? Iban a montar.","MONTESINOS"
"Desconocido","Claro, (?) venían los (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Estaba bien jodido ¿no?","MONTESINOS"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Cuando yo vi, dije: no, estos no son (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","(?) tan tranquilo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, tú sabes con Fujimori (?).","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"Desconocido","Que buen dato(?) compadre.","DESCONOCIDO"
"Desconocido","De todo.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) estas viendo ahí.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","De todos.","DESCONOCIDO"
"Desconocido","Eran uniformes de policía.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es que tú no puedes andar con uniforme de militar ahí (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Esto supone una cosa, creo.","DESCONOCIDO"
"Desconocido","Tirar las bombas ahí, no tienen dónde desplazarse, es bien peligroso (?) Una cosa es estar en campo abierto, si es para algo (?).","DESCONOCIDO"
"Desconocido","Están hacinados.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No hay otra forma de (?) se hubieran dado bien las medidas y ahí tendrías que hacer (?) puta madre, pero en la parte (?) más por que ya no se atreven a devolver (?).","MONTESINOS"
"Desconocido","Pero tú sabes de (?) de donde vino (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"Desconocido","Pero de la fundación.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nada, todo tiene su efecto programado para crear caos, eso no es una sociedad que bien fácil van allí y hablan (?) con los fula nos esos que arman.","MONTESINOS"
"Desconocido","Invasión.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se ha tenido que sacar 100 fulanos de Lurigancho, han tenido que buscar salir. Los que han sido escogidos suman 99, uno está en el mortuorio.","MONTESINOS"
"Desconocido","Y esto, manipulado por quién.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Por la izquierda nomás, pues.","MONTESINOS"
"Desconocido","Claro, ahora se lanzan los narcos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, con (?) hay gente que son desordenados, carajo, (?) esos tienen armas, más los familiares que hacen motín de acá pa'llá (?).","MONTESINOS"
"Desconocido","No te van a tocar ahora que están en elecciones, no pueden (?) así no vas a ganar a alguien.","DESCONOCIDO"
"Desconocido","(?) igual.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, pero ahora Artemio está que rápido, pues, se mueve. En su mensaje tiene que tocar el tema (?) porque sino, carajo, el martes ¿qué va a hacer la Izquierda y el Apra? Van a ir al Profam a decir: ""carajo, es fácil"". Tendremos nuevamente, carajo, cualquier cantidad de invasiones.","MONTESINOS"
"Desconocido","En provincias ya no hay que cuidar.","DESCONOCIDO"
