speaker,speech,speaker_std
El señor Vladimiro Montesinos,"Bueno, el procedimiento de obtención de infor maciones en el campo de la inteligencia es a través de fuentes humanas o de fuentes técnicas. A través de esas dos vías el oficial del caso que lleva a su cargo la tarea de hacer el seguimiento recopila la información que proviene de esas dos vías y luego la pasa a los analistas. Esa información procesada es convertida a inteligencia y es suministrada al señor Presidente de la República para su conocimiento y para la toma de decisiones. Porque la inteligencia es un medio, no es un fin simplemente sirve para dar los sumos a quien toma las decisiones a efectos de que esté enterado de la situación.",MONTESINOS
El señor Álamo Pérez,"Nosotros hemos visto algunas imágenes suyas en una ca dena japonesa -si no me equivoco- hará un año, un poco tiempo más, en la que erraban ustedes dos, tanto el doctor Vladimiro Montesinos como usted, evaluando situación, estaban -si no me equivoco- ante una maqueta. Ustedes nos podrían contar cómo es que se producía -de alguna manera- este Uálogo que me imagino que podría ocurrir a cualquier hora del día, de la noche, : de la madrugada? ¿Cómo es que se producía esta tormenta de ideas alrededor de a réplica y de todo lo que podía esto generar?",PEREZ
El señor Alberto Fujimori,"Claro, teníamos puntos de vista, por supuesto no necesariamente coincidente; la parte militar tenía su concepción, con sus etapas, desde el punto de vista militar bastante fijas. Perdón, creo que he hecho mucho ruido como siempre.",FUJIMORI
El señor Álamo Pérez,"Muy bien repetimos esa parte, entonces. No tenemos níngún cuestionario pero estamos improvisando, creo que lo estamos haciendo bastante bien. Me querías decir algo?",DESCONOCIDO
Desconocido,"No, (?).",DESCONOCIDO
El señor Álamo Pérez,"Sí, sí, sí, por supuesto.",DESCONOCIDO
Desconocido,"(?) al Presidente la parte humana, ¿no? (?).",DESCONOCIDO
El señor Álamo Pérez,"Sí, sí, a eso vamos, justo a llegar. Justamente esta pregun ta creo que da pie a eso, ¿no?",PEREZ
El señor Alberto Fujimori,Claro.,FUJIMORI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Álamo Pérez,Va a derivar mucho. Me avisas.,PEREZ
Desconocido,(?).,PEREZ
El señor Álamo Pérez,"Me imagino que el trabajo era absolutamente integrado entre el doctor Vladimiro Montesinos y usted. Nosotros hemos visto algunas imágenes de la televisión japonesa en la que están alrede dor de una maqueta, de una réplica, en la que ustedes están -me imagino- discutien do, analizando información, procesando; había algunos militares también alrededor. Este trabajo, esta tormenta de ideas alrededor de esta maqueta me imagino que ocurría en cualquier momento.",PEREZ
El señor Alberto Fujimori,"Permítame decir esto, antes, y en otros temas así tan delicados, quien dirige, conduce la estrategia y la operación y en todos los detalles soy yo personalmente, lo hago personalmente.",FUJIMORI
El señor Álamo Pérez,Uhm.,PEREZ
El señor Alberto Fujimori,"¿No? Confío en las personas, confío en las informa ciones, pero quiero procesarla yo mismo.",FUJIMORI
El señor Álamo Pérez,Uhm.,PEREZ
El señor Alberto Fujimori,"Entonces, claro, inteligencia me proporciona una in ormacion, la parte militar me hace alguna propuesta, tengo mis propios reparos y entonces se abre una discusión, un intercambio de ideas bastante amplio. No estaba de acuerdo en algún momento con (?) de toda esta discusión en que se hiciera una operación, por ejemplo, cinco fases sin abreviar la a través de los túneles.",FUJIMORI
El señor Alberto Fujimori,"Uhm. Y entonces por ahí... Y entonces se requiere elementos de ingeniería, elementos técnicos.",FUJIMORI
El señor Álamo Pérez,Claro.,PEREZ
El señor Alberto Fujimori,Se convoca también a gente técnica.,FUJIMORI
El señor Álamo Pérez,"Me imagino que estas discusiones eran acaloradas a veces, ¿o no?",PEREZ
El señor Alberto Fujimori,"No, no. Siempre muy razonado está, cada uno venía con sus propuestas e informaciones. Muchas veces las recogía, no daba ninguna opinión, ninguna decisión. Ya lo he contado algunas veces. Entra a mi sistema cerebral y de repente en la madru gada sale una nueva idea; la consulto, si es viable o no, y me dan la respuesta.",FUJIMORI
El señor Alamo Pérez,Uhm.,PEREZ
El señor Alberto Fujimori,"Esto quiere decir, pues, que, o sea, podríamos estar durmiendo pero estábamos trabajando permanentemente.",FUJIMORI
El señor Alamo Pérez,"Claro. En el caso de usted, doctor Montesinos, me imagino que recibir la información, procesarla, entregársela al presidente de manera constante a lo largo de estos los cuatro meses que duró la operación, me imagino que provocaba en usted de repente tener una dedicación exclusiva al tema, ¿es probable?, ¿a cualquier hora, en todo momento?",PEREZ
El señor Vladimiro Montesinos,"Bueno, estábamos las 24 horas disponibles corno lo estaba el señor Presidente de la República, él nos daba el ejemplo de espíritu de sacrificio y de trabajo; y obviamente quienes estamos laborando a su la do seguimos el ejemplo de nuestro jefe, y no podemos estar menos, si él está 24 horas del día, nosotros debemos estar las 24 horas del día atentos porque era nuestra responsabilidad y era nuestra obligación, y además era la disposición del Jefe de Estado.",MONTESINOS
El señor Alamo Pérez,"Uhm. En cuanto a los túneles, creo que podemos entrar no sé si a mucho detalle, pero por lo menos es un tema evidentemente importante. Algunos piensan que el tema de los túneles fue vital para el éxito de la operación, 3 sin la idea, sin el trabajo que se hizo acerca de hacer estos túneles, probablemente la operación no hubiese tenido el éxito que tuvo. ¿Usted nos podría contar algumos detalles acerca de los túneles? ¿Acerca de cómo es que finalmente se toma es ra decisión y se hace el trabajo (?) dos meses como máximo?",PEREZ
El señor Alberto Fujimori,"La objeción que le puse es que podría haber alguna mina o algún cazabobo en el trayecto y eso también lo confirmaba inteligencia, los propios militares indicaban que había ese riesgo; y que el operativo de aproxi mación podría demorar 2 ó 3 horas. Entonces, la cosa no era muy segura. Y si se detectaba, ahí si podía fracasar y con _n gran número de muertos de parte de los rehenes.",FUJIMORI
El señor Alamo Pérez,"Uhm. Me imagino que se tomaron algunas medidas, de repente soltaron algunas trampillas para ver si es que había realmente cazabobos.",PEREZ
El señor Alberto Fujimori,"Bueno, que habían, sí, porque hubieron algunas explosiones, ¿no?",FUJIMORI
El señor Álamo Pérez,Hubo algunas explosiones.,PEREZ
El señor Alberto Fujimori,"En algunos momentos. La idea surge cuando se quiere hacer un plan de rescate, el llamado ""Plan Papá Noel"". Eso consistía en batir por la ventana que da a la escalera circular mediante lanzagranadas; pero para aproximarse a ese punto era importantísimo el no ser identificado. Y entonces, se da la idea de cavar un túnel relativamente corto, ¿no?, pero de mucho trabajo, 3 metros de profundidad fue la primera experiencia, eso... De ahí surge después la idea de tomar una de las cinco casas que estaban a la espalda para iniciar la excavación.",FUJIMORI
El señor Álamo Pérez,"Uhm. Usted cree... También coincide en esa idea de que los túneles fue..., el hecho de la construcción de estos túneles fue vital para el éxito de la operación, usted lo cree.",PEREZ
El señor Alberto Fujimori,"Es fundamental; si no, la operación no hubiera podido hacerse, ¿en cuánto?, en cuestión de segundos o minutos, ¿no? El factor sorpresa fue fundamental, la efectividad, el impacto fue tal -y así estaba previsto- para que ninguno de los rehenes tuviera algún daño. Y además, ya inteligencia tenía la información de que podíamos actuar precisa mente ese día 22 a las 3 de la tarde.",FUJIMORI
El señor Álamo Pérez,"Antes de ir al punto mismo de la toma de la decisión del 22, permítame preguntarle al doctor Montesinos lo siguiente. Algunos piensan que después de los túneles, el segundo punto más importante fueron los micrófonos. ¿Usted coincide con que el hecho de saber exactamente y de escuchar, y de saber exactamente todo lo que ocurría dentro de la residencia fue importantísimo para ustedes y para su trabajo específicamente?",PEREZ
El señor Vladimiro Montesinos,"Bueno, la información es vital tanto como lo acaba de decir el señor Presidente, para la salida pacífica como para la hipótesis de contingencia. Sin información no se puede tomar decisiones el señor Presidente acaba de men cionar que él recibe las informaciones, las procesa, y toma sus decisiones después de recibir la información.",MONTESINOS
El señor Álamo Pérez,Claro. ¿Y usted cree que los micrófonos fueron vitales? ¿Fueron muy importantes?,PEREZ
El señor Vladimiro Montesinos,Fueron uno de los elementos vitales en la parte del campo de la inteligencia.,MONTESINOS
El señor Alamo Pérez,(?).,PEREZ
El señor Alberto Fujimori,"Y yo le agregaría algo también que creo puede ilus trar esto. El Servicio de Inteligencia es reconocido aquí en América Latina y creo que en el mundo en esta precisión las informaciones. Y la preocupación nuestra era que no hubiera una sola baja. Estábamos reunidos con monseñor Cipriani y Domingo Palermo, eran como aproximadamente 11 de la noche cuando recibo la llamada del doctor; me dice que es importante que alguien acuda inmediatamente al local de la residencia porque hay un incidente grave con... primero fue con el general, un general de la policía.",FUJIMORI
El señor Vladimiro Montesinos,Rivas.,MONTESINOS
El señor Alberto Fujimori,El general Rivas.,FUJIMORI
El señor Álamo Pérez,Uhm.,PEREZ
El señor Alberto Fujimori,"Entonces, bueno, recibo la llamada, se envía, creo que fue el monseñor estaba, Cipriani, se logró salvar en realidad la situación y estaba él muy mal, se logró evacuar al hospital. Pero el segundo incidente fue con el embajador Gumucio, nuevamente recibo la llamada del doctor que: ""Es necesario ahorita enviar a alguien porque la situación es muy crítica y puede haber una muerte, y puede haber entonces todo un descalabro.""",FUJIMORI
El señor Álamo Pérez,"Se había producido, si no me equivoco, una discusión muy fuerte entre el embajador Gumucio y un miembro del MRTA.",PEREZ
El señor Alberto Fujimori,"Ah, fuertísimo, y bueno, y esos detalles, ¿no?, que me convence de que había que enviar a...",FUJIMORI
El señor Álamo Pérez,"Y eso evidentemente se pudo hacer gracias a los micrófonos, si no, hubiese sido imposible saberlo.",PEREZ
El señor Alberto Fujimori,"Bueno, en general a la inteligencia, bueno, dicho sea, la inteligencia como lo dice el doctor, no solamente...",FUJIMORI
El señor Álamo Pérez,Estoy simplificando el tema.,PEREZ
El señor Alberto Fujimori,... no solamente fue el micrófono.,FUJIMORI
El señor Álamo Pérez,Por supuesto.,PEREZ
El señor Alberto Fujimori,Claro.,FUJIMORI
El señor Alamo Perez,"Estoy simplificando el tema de los micrófonos, como me imagino que hay muchos otros (?).",PEREZ
El señor Alberto Fujimori,"Fíjese usted que desde el primer día le indiqué aquí al SIN que alquilara la mayor cantidad de departamentos y de viviendas que esta ban con visión y con audición accesibles al lugar, ¿no? Entonces estábamos compitiendo con los canales de televisión, incluso, y pagando, pues, lo que pedían los propietarios.",FUJIMORI
El señor Álamo Pérez,¿Que a veces era mucho?,PEREZ
El señor Alberto Fujimori,"Bueno, ¿qué íbamos a hacer? Primero era la vida de los cautivos.",FUJIMORI
El señor Álamo Perez,"Claro. Pasemos al punto de la llamada, de la que tanto se ha hablado, esa llamada en la que el doctor Montesinos -si no me equivoco- lo llama a usted telefónicamente y le pide su autorización para hacer la intervención y entrar a la fase final del rescate. Por eso dividimos esta pregunta en dos. ¿Cómo es que usted llama al presidente Fujimori? Ésa era de alguna manera... el Presidente sabía que usted... era algo evi dentemente procesado y acordado, usted tenía que hacerle la consulta de alguna manera antes de entrar a la residencia.",PEREZ
El señor Vladimiro Montesinos,"Obviamente, la única persona que podía tomar la decisión era el jefe de estado, como lo ha manifestado, él desde el primer día asu mió directa y personalmente la conducción no solamente política sino estratégica de la operación.",MONTESINOS
El señor Álamo Pérez,"¿Qué elementos, digamos, coincidieron para que usted haga esa llamada y consulte esta posibilidad?",PEREZ
El señor Vladimiro Montesinos,"El Presidente Fujimori nos había puesto ciertos requerimientos, nos había dado ciertas exigencias que nosotros teníamos que cumplir, y cuando esas exigencias se diesen, nosotros teníamos que informarle para que él tomara la decisión. Ese día se dieron y se cumplieron los requerimientos y los planteamientos que había pospuesto el señor Presidente, entonces le comuniqué que las condiciones estaban dadas, es decir, que se había dado el ""Día D"" y la ""Hora H"", para que el señor Presidente tomara la decisión.",MONTESINOS
El señor Álamo Pérez,"¿Usted nos podría revelar cuáles eran estos requerimien tos, a grosso modo?",PEREZ
El señor Vladimiro Montesinos,"Bueno, tenía que estar en el primer piso jugan do Cerpa, Kiko, El Arabe, Conet y el 22.",MONTESINOS
El señor Alamo Pérez,5 miembros del MRTA que estaban ahí.,PEREZ
El señor Vladimiro Montesinos,Los elementos fundamentales y ellos estaban : ufando fútbol y en ese momento se cumplían los planteamientos y las exigencias...,MONTESINOS
El señor Alberto Fujimori,.Y El Salvador.,FUJIMORI
El señor Vladimiro Montesinos,. Y El Salvador.,MONTESINOS
El señor Álamo Pérez,".Claro, y El Salvador también tenía...",PEREZ
El señor Vladimiro Montesinos,"... Nosotros deberíamos estar en condiciones de noder informar al Presidente para que tomara la decisión, que se habían dado esas condiciones y esos requisitos.",MONTESINOS
El señor Álamo Pérez,"Ése era, digamos, el requerimiento básico, el primero.",PEREZ
El señor Vladimiro Montesinos,"Fundamental, ésa fue la condición que el Presidente, nos dio la responsabilidad de poder informarle a él cuando se daban estas condiciones.",MONTESINOS
El señor Álamo Pérez,Usted lo llamó y me imagino que de inmediato se puso en contacto con él.,PEREZ
El señor Vladimiro Montesinos,"Bueno, ahí hay una anécdota que ya la ha expli cado el señor Presidente de la República, él se encontraba en una diligencia.",MONTESINOS
El señor Álamo Pérez,Judicial.,PEREZ
El señor Vladimiro Montesinos,Judicial.,MONTESINOS
El señor Álamo Pérez,Claro.,PEREZ
El señor Vladimiro Montesinos,"En el Ministerio, ex Ministerio de Educación, cuando tengo conocimiento por las informaciones de que se estaban dando las condiciones dadas, mi preocupación y mi obligación, porque así había sido la orden que yo había recibido del Presidente. Inmediatamente me comuniqué con el edecán de servicio que lo acompañaba; y como el edecán no conocía absolutamente nada de la situación le dije: ""Por favor, páseme con el señor Presidente que tengo urgencia de hablar con él."" Y el edecán me contestó: ""El Presidente está en el despacho de la señorita juez y no se le puede interrumpir en la diligencia."" Entonces yo volví a insistir, le dije: ""Por favor. Usted páseme el asunto"". Entonces un poco, como dice el Presidente, le exigí que me pasara urgentemente, a exigencias mías el señor Presidente recibió mi llamada y le dije se han cumplido los requi sitos, o sea le dije: Chancho, chanchitos no se encuentran...""",MONTESINOS
El señor Álamo Pérez,.En el primer piso.,PEREZ
El señor Vladimiro Montesinos,"En el primer piso y el Presidente me mencionó una palabra que como hombre frío y hombre de inteligencia me emocionó como peruano y me dio la satisfacción de recibir la orden del jefe, me dijo: ""Proceda"". Esa palabra para mí fue muy impresionante, a pesar de ser un hombre curtido en el campo de la inteligencia, con mucha experiencia en esas cosas, pero primera vez en mi vida que recibía una orden de esa naturaleza.",MONTESINOS
El señor Álamo Perez,Me imagino que usted no estaba enterado en absoluto que Vladimiro Montesinos se estaba tratando de comunicarse con usted y que el edecán no podía pasar porque una señorita jueza se lo impedía.,PEREZ
El señor Alberto Fujimori,"No, este, yo estaba a la espera.",FUJIMORI
El señor Álamo Pérez,Estaba usted a la espera.,PEREZ
El señor Alberto Fujimori,"A la espera de la llamada, porque habíamos calcula do que podría ser ese día 22.",FUJIMORI
El señor Álamo Pérez,Y esa hora.,PEREZ
El señor Alberto Fujimori,"Y esa hora. Incluso días antes quería suspender esa dili gencia, y entonces desde el punto de vista legal, judicial, hicimos nuestra consulta.",FUJIMORI
El señor Álamo Pérez,No se podía.,PEREZ
El señor Alberto Fujimori,"No se podía porque... Bueno, quería estar un poco más cerca, sin esta distancia del teléfono.",FUJIMORI
El señor Álamo Perez,"Uhm. Recibo la llamada, pero yo estaba al tanto desde las 3. ""¡Qué raro, qué raro que no...!""",PEREZ
El señor Álamo Pérez,Que no llame.,PEREZ
El señor Alberto Fujimori,"... que no llame."" Hasta que bueno, pues, el edecán me pasa la llamada, un poco nervioso, puesto que me estaba interrumpiendo una diligencia judicial. Bueno, recibo la llamada, ya un tanto relativamente aliviado porque estaba angus tiado por no recibir la llamada.",FUJIMORI
El señor Álamo Pérez,Ya. Y usted ya más o menos sabía qué tipo de pregunta le iban a hacer.,PEREZ
El señor Alberto Fujimori,Sí.,FUJIMORI
El señor Álamo Pérez,Que tipo de consulta.,PEREZ
El señor .Alberto Fujimori,"Entonces le pregunté: ""¿Cómo es la situación, todo,¿están ¡as cosas en orden?"" Además de que el MRTA estaba en el primer piso, los rehenes todos arriba, o sea la explosión ya no iba a afectar a ninguno de los rehenes. Y habíamos calculado que la operación debía tener 100% de éxito. Por eso es que di la orden. Por supuesto, la orden no es fácil de dar, ¿no?",FUJIMORI
El señor Álamo Pérez,Usted muchas veces ha dicho...,PEREZ
El señor Alberto Fujimori,"Uno puede ser Presidente de la República y dice que nene poder y esto que el otro, pero son decisiones complejas, difíciles.",FUJIMORI
El señor Álamo Pérez,"Usted siempre ha dicho que en este caso, me pareció haberlo escuchado alguna vez, en este caso no le tembló la mano y que sabía usted que tenía que tomar esa decisión.",PEREZ
El señor Alberto Fujimori,"Bueno, ¿sabe por qué? Porque habíamos tenido un cuidado, como lo dije al comienzo.",FUJIMORI
El señor Álamo Pérez,Muy extremo.,PEREZ
El señor Alberto Fujimori,"Entrando a los detalles. Personalmente he contado los segundos cuando se hacían las prácticas. Personalmente veía los efectos del impacto de las explosiones. Por ejemplo, en los ladrillos del techo, en los ladrillos puestos de cabeza, en las puertas, etcétera. A también había previsto que no era posible el ingreso por la parte posterior del jardín. Es decir, teníamos vistos los detalles y la operación se iniciaba si es que había 100% de seguridad, de eso estaba convencido, si no, no iba a dar la orden. Casi, casi se cumplió, lamentablemente, bueno entre todos los preparativos, pues, siempre hay un perito que falla.",FUJIMORI
El señor Álamo Pérez,"Me imagino que esos minutos deben haber sido quizás los más largos de su vida, ¿no?",PEREZ
El señor Alberto Fujimori,"La espera fue larga, la espera de la llamada fue larga, también cuando lo vuelvo a llamar porque transcurre algunos minutos, y le pregunto al doctor Montesinos: ""¿Empezó el operativo?"" ""Necesito algunos minutos."" ""Pero, ¿por qué? Tienen que empezar ahora."" Me dice: ""Necesito -no recuerdo si- 2, 3 minutos."" ""No, no, no, tienes que hacerlo ahora.""",FUJIMORI
El señor Álamo Pérez,Hubiera terminado el partido de fulbito y se acababa todo.,PEREZ
El señor Alberto Fujimori,"Entonces, claro, ése era el riesgo; pero claro, había todavía algunos preparativos, entre, ellos por ejemplo, estaba previsto que un grupo de personas tenía que abrir la puerta de la reja del segundo piso en donde estaban el canciller, el embajador Aoki y mi hermano; porque por ahí iba a salir.",FUJIMORI
El señor Álamo Pérez,Por supuesto.,PEREZ
El señor Alberto Fujimori,Los comandos no podían brechar por ese lado.,FUJIMORI
El señor Álamo Pérez,Si esa puerta estaba cerrada.,PEREZ
El señor Alberto Fujimori,"Estaba, ¡caray!, ya no había salida.",FUJIMORI
El señor Álamo Pérez,"No había forma, claro.",PEREZ
El señor Alberto Fujimori,"Entonces, todas esas coordinaciones fueron hechas muy finamente.",FUJIMORI
El señor Álamo Pérez,"¿Se puede saber, doctor Montesinos -si es que se puede-, se puede saber qué es lo que faltaba, qué engranaje era el que faltaba, era una pieza muy importante por la cual usted le pide algunos minutos de tiempo al señor Presidente?",PEREZ
El señor Vladimiro Montesinos,"Bueno, este, desde el momento que el Presidente da la orden para que los comandos ocupen la zona de posiciones, es decir la zona de empleo, requiere 2; 3 minutos. Y obviamente para el señor Presidente eso era una eternidad.",MONTESINOS
El señor Álamo Pérez,Claro.,PEREZ
El señor Vladimiro Montesinos,Yo entendí su preocupación y entendí funda mentalmente la necesidad de que esto saliera inmediatamente.,MONTESINOS
El señor Álamo Perez,Era simplemente una cuestión…,PEREZ
El señor Vladimiro Montesinos,... de tránsito.,MONTESINOS
El señor Álamo Pérez,De traslado físico.,PEREZ
El señor Vladimiro Montesinos,Así es.,MONTESINOS
El señor Álamo Pérez,"Inevitable, me imagino.",PEREZ
El señor Vladimiro Montesinos,Inevitable porque la gente ese día estaba en sus ubicaciones pero tenía que desplazarse hasta la entrada de los túneles y eso demo raba más o menos dos minutos.,MONTESINOS
El señor Alamo Pérez,¿Usted estuvo en comunicación permanente con el Presidente durante la operación?,PEREZ
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alamo Pérez,"Digamos, con un teléfono permanentemente prendido, o algo así.",PEREZ
El señor Alberto Fujimori,Un teléfono y con (3) una radio.,FUJIMORI
El señor Alamo Pérez,"Con una radio también. Y usted -o sé si recuerdo mal- además observaba en la televisión, si no me equivoco, las imágenes ¿o no?",PEREZ
El señor Alberto Fujimori,"Eh, bueno, también tengo un televisor en el carro, pero inmediatamente después del juzgado, terminado, le dije: ""Señorita, jueza, ¿hemos terminado?"" Me dijo que sí, ""Muchas gracias. Yo me tengo que despedir inmediatamente porque he ordenado el operativo de rescate de la embajada (?)"" La jueza me miró, ¿no? Me...",FUJIMORI
El señor Alamo Pérez,Absolutamente sorprendida.,PEREZ
El señor Alberto Fujimori,"Sorprendida, estaba atendiendo la respuesta, yo no sé ni cómo salió mi respuesta.",FUJIMORI
El señor Alamo Pérez,"Han pasado dos años, ¿no?",PEREZ
Desconocido,(?).,DESCONOCIDO
El señor Alamo Pérez,"Sí, okay.",PEREZ
