speaker	speech	speaker_std
"El señor	.—"	 (ininteligible) a las 8.	SENOR
El señor MONTESINOS TORRES.—	 Claro, iba con el periódico.	MONTESINOS
"El señor	.—"	 No, lo había escuchado por televisión.	SENOR
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
"El señor	.—"	 Dame La República , dame La República. Pero yo lo había leído, pero no lo comenté, porque ya lo han comentado en la (ininteligible)	SENOR
El señor MONTESINOS TORRES.—	 Si, si, lo han comentado.	MONTESINOS
"El señor	.—"	 Muestran ahí lo titulares primera plana.	SENOR
El señor MONTESINOS TORRES.—	 (ininteligible). Felizmente no hay ningún problema.	MONTESINOS
"El señor	.—"	 Yo le dije al (ininteligible) le digo: “Mira, esto es (ininteligible) del sector (ininteligible) coronel se va a retrasar, (2) le dije: ¿Algún problema? “Ninguno”, me dice. Yo le agradezco, después (Ininteligible) me gustaría un agua mineral, le dije. Delante de él (Ininteligible) Así que le digo: “Si ,e (ininteligible) bueno no se avanza nada”. Así que (Ininteligible).  Entonces, usted se va con el general Yanqui, acaba el memorándum que le habían dado primero. (Ininteligible).	SENOR
El señor MONTESINOS TORRES.—	 Claro, lógico, está bien.	MONTESINOS
"El señor	.—"	 No sé (ininteligible)	SENOR
El señor MONTESINOS TORRES.—	 Ya, perfecto-	MONTESINOS
"El señor	.—"	 Entonces, contragolpe ya. Entonces, eso no lo han, lo puede (ininteligible)	SENOR
El señor MONTESINOS TORRES.—	 ¿El comunicado?	MONTESINOS
"El señor	.—"	 Sí.	SENOR
El señor MONTESINOS TORRES.—	 Sí, léelo. Se lo he pasado al presidente, ahorita van a leerlo, seguramente hay que hacer alguna corrección y lo sacamos ahorita.	MONTESINOS
"El señor	.—"	 Sáquenlo.	SENOR
El señor MONTESINOS TORRES.—	 Sí, no, no, sí. Ahora, yo tengo acá el movimiento migratorio del general Hermoza. Ha salido entre el 2.11.98, 2 de noviembre de 1998 está en el extranjero.	MONTESINOS
"El señor	.—"	 ¿Ya ves? O sea que eso que habla de la casa.	SENOR
El señor MONTESINOS TORRES.—	 Falso, pues, mi hermano. Pero, por eso es que hay que ponerle con fechas.	MONTESINOS
"El señor	.—"	 Con fechas, pues, mejor. Y lo bueno es que...	SENOR
Background	—Alguien toca la puerta	KOURI
El señor MONTESINOS TORRES.—	 ¿Sí?	MONTESINOS
"El señor	.—"	 Ya vino el caballero (ininteligible) quiere hablar con usted. (Pausa)	SENOR
El señor     .—	" Dice: “El Ministerio de Defensa ante la publicación aparecida el día de hoy en un medio escrito de la capital en que se informa que el señor General de División (r), don Nicolás de Bari Hermoza Ríos se encontraría sometido a un arresto domiciliario en la llamada Casa Rosada, así como 2 oficiales generales y un oficial del Ejército Peruano, bajo otra forma de detención, cumple con informar a la opinión pública lo siguiente: (Pausa) El señor	.— Sigue, sigue. El señor      .— Primero.— El señor General de División, EP don Nicolás de Bari Hermosa Ríos, ex Comandante General del Ejército, desde el día 2 de noviembre del presente año por decisión personal, se encuentra en el extranjero sometido a un tratamiento médico, sin tener fecha para su retorno al país. Por su parte, el señor general de brigada E.P. Renzo Rejas Olivares, por disposición de su comando, está cumpliendo una misión castrense en el extranjero. En cuanto al general de brigada Angel Paz Yactayo y el coronel Luis César *Abt* Torres, igualmente están desempeñando normalmente sus funciones y responsabilidades castrenses. En tal virtud, las versiones difundidas por dicho medio de comunicación en el sentido de que los mencionados oficiales generales y superior del Ejército Peruano se hayan detenidos en diversas instalaciones militares y sometidos a investigación son absolutamente falsas y carecen de toda seriedad. Las actividades del Ejército Peruano se vienen desarrollando con toda normalidad, dentro de un clima de armonía y cohesión, cumpliendo las misión que señala la Constitución Política del Perú y las tareas concretas asignadas por el señor Presidente de la República en su calidad de Jefe Supremo de las Fuerzas Armadas. Lima, 31 de diciembre de 1998.” (Ininteligible) “En tal virtud, las versiones difundidas por dicho medio de comunicación en el sentido de que los mencionados oficiales generales y superior del Ejército Peruano se hallan detenidos en diversas instalaciones militares y sometidos a investigación son absolutamente falsas y carecen de toda seriedad.”"	SENOR
"El señor	.—"	 ¿Está bien, no?	SENOR
"El señor	.—"	 Sí, está bien, es lo más general.	SENOR
"El señor	.—"	 Está bien, todito está bien.	SENOR
"El señor	.—"	" El señor	.— lo mismo (Ininteligible)"	SENOR
"El señor	.—"	 (ininteligible) la yuca, compadre.	SENOR
"El señor	.—"	 Claro, está bien. Contundente es.	SENOR
"El señor	.—"	 Bueno, la primera reacción ha sido (Ininteligible) porque hay mucha (Ininteligible) en aceptar una noticia de ese tipo.	SENOR
"El señor	.—"	 Mira, compadre, sobre todo que le hacen daño al general Hermosa. Le hacen daño al general Hermosa y...	SENOR
"El señor	.—"	 Y quieren hacer.	SENOR
"El señor	.—"	 Siembran discordia.	SENOR
"El señor	.—"	 Si, discordia entre usted y él. Eso es importante. Y usted representa a la institución y es siempre la institución, y él no.	SENOR
"El señor	.—"	 Quisiera que me lo...	SENOR
"El señor	.—"	 Claro. (Pausa)	SENOR
Background	—Diálogo ininteligible.	KOURI
"El señor	.—"	 General, buenos días. Muy buenos días.	SENOR
"El señor	.—"	 ¿Buenos días, cómo está?	SENOR
"El señor	.—"	 ¿Cómo está, señor?	SENOR
Background	—Diálogo de bienvenida ininteligible, risas.	KOURI
"El señor	.—"	 Jodidos, son.	SENOR
"El señor	.—"	 Sí, bravos.	SENOR
"El señor	.—"	 O sea, es muy político.	SENOR
"El señor	.—"	 Pero felizmente, es lo que le decía a (Ininteligible). Suerte que ha salido la información hoy día, que estamos todavía dentro de la chamba, (3) (ininteligible) o sale mañana.	SENOR
"El señor	.—"	 (Ininteligible) el hombre está (ininteligible) a todo el mundo. Nos estamos durmiendo.	SENOR
"El señor	.—"	 Te das cuenta. (ininteligible). Si hubieras venido mañana.	SENOR
"El señor	.—"	 ¡A su madre!	SENOR
"El señor	.—"	 Ha vuelto a insistir en reafirmar que está detenido (ininteligible).	SENOR
"El señor	.—"	 ¿Quién ha dicho?	SENOR
"El señor	.—"	 “Cuquín” lo entrevista a Páez otra vez.	SENOR
"El señor	.—"	 Pero a quién, pues.	SENOR
"El señor	.—"	 (Ininteligible) Lo entrevista a Páez. “De acuerdo a la información que se publica hoy en el diario La República , el General Hermoza Ríos estaría con detención domiciliaria. ¿Bajo qué cargo y por qué motivos recuerda la información tú tienes?”, le dice Páez, Páez dice: “Bueno, ésta es una indagación que hemos seguido hace más de dos meses. Era un rumor existente y luego de una serie de verificaciones que hemos obtenido, con cruce de información inclusive comprendida fuentes en Washington, New York, Miami, donde hay unos amigos del general....”	SENOR
El señor MONTESINOS TORRES.—	 Ya lo aprobó el Presidente, me ha dado algunas correcciones que las voy a hacer ahorita ya.	MONTESINOS
"El señor	.—"	 Bien hermano. “Con otras nuevas fuentes, se llegó a determinar que existen indicios razonables para suponer que el General Hermoza se encuentra detenido”. O sea el hombre hace todo un subterfugio de una serie de informaciones que tiene de Washington, New York, pero insiste en que el General Hermoza está detenido, pues. Yo le digo, doctor, el que miente dos veces pues, ya hay que denunciarlo.	SENOR
"El señor	.—"	 Está bien una vez quizás, por las formas	SENOR
"El señor	.—"	 Y varias veces.	SENOR
"El señor	.—"	 Si quiere yo le dejo esto, una copia.	SENOR
"El señor	.—"	 El P]residente dice que ha hablado(ininteligible), pero ¿no ha salido?	SENOR
"El señor	.—"	 ¿Ahorita ha hablado?	SENOR
"El señor	.—"	 Dice que va a prestar declaraciones.	SENOR
Background	—Diálogo ininteligible. —Se enciende un televisor. (Pausa)	KOURI
"El señor	.—"	 Eso de Internet, qué le parece?	SENOR
"El señor	.—"	 Está usted bien, ¡ah!	SENOR
"El señor	.—"	 ¿Bien, no?	SENOR
"El señor	.—"	 Sí. Sirvió mucho para el proceso de paz.	SENOR
"El señor	.—"	 Sí.	SENOR
"El señor	.—"	 ¿Pero no te dan tu reporte?	SENOR
"El señor	.—"	 Voy a preguntar. (Pausa)	SENOR
"El señor	.—"	 Está bien	SENOR
"El señor	.—"	 (Ininteligible) (Pausa)	SENOR
"El señor	.—"	 Ya la mandé a poner un marquito de plata.	SENOR
"El señor	.—"	 Ya, compadre.	SENOR
"El señor	.—"	 La fotografía.	SENOR
El señor MONTESINOS TORRES.—	 Es histórica esa foto. (Pausa)	MONTESINOS
El señor MONTESINOS TORRES.—	 Oye, hermano, así va a salir el comunicado. Lo ha leído el Presidente y me dice de que sea más escueto.	MONTESINOS
"El señor	.—"	 Ah, más escueto.	SENOR
Background	—Lectura rápida de documento. (4)	KOURI
El señor MONTESINOS TORRES.—	 Sí, me dice el Presidente, mejor es que sea más castrense, porque eso me da entrada, porque ahorita yo voy a remachar y voy a hacer que me repregunten detalles del comando, de esas huevadas, para desmentir. Yo le he dicho que ningún comando ha salido de Chavín de Huántar, tajante. Si en algún momento te preguntaran a ti también, falso.	MONTESINOS
"El señor	.—"	 Sí, sí.	SENOR
"El señor	.—"	 ¿Ya?	SENOR
"El señor	.—"	 Pobre Ángel Páez (ininteligible) afecta.	SENOR
"El señor	.—"	 Su familia, sobre todo, ¿no? (Ininteligible). Que él se vaya a la China.	SENOR
"El señor	.—"	 Más bien, el día el sábado (ininteligible).	SENOR
"El señor	.—"	 Claro, para que lo vean.	SENOR
"El señor	.—"	 Lo ven (ininteligible) vamos a invitarlo a la casa. Después de eso (ininteligible) le pueden preguntar ... vamos a conversar ... Tú tienes que (ininteligible) porque no sale pues en ningún lado, página reducida (ininteligible) o escondida, por ahí ¿cómo es no?	SENOR
"El señor	.—"	 Un titular sería bueno en primera plana ... El Comercio.	SENOR
"El señor	.—"	 Eso, pues, se paga, ¿no?	SENOR
"El señor	.—"	 Eso se paga.	SENOR
"El señor	.—"	 No, me refiero para que salga adelante.	SENOR
"El señor	.—"	 Sí, sí.	SENOR
"El señor	.—"	 Claro, pues, compadre.	SENOR
"El señor	.—"	 Sí.	SENOR
"El señor	.—"	 (Ininteligible) ahora que venga yo le voy a decir	SENOR
"El señor	.—"	 Ya.	SENOR
"El señor	.—"	 (Ininteligible) primera plana del diario Expreso.	SENOR
"El señor	.—"	 En Expreso. “Desmiente”.	SENOR
"El señor	.—"	 En Expreso creo que sale.	SENOR
"El señor	.—"	 (Ininteligible) el presidente no dijo nada.	SENOR
"El señor	.—"	 Más bien yo lo remaché ¿te acuerdas?	SENOR
"El señor	.—"	 Sí.	SENOR
"El señor	.—"	 Yo no iba a declarar, pero felizmente yo había leído el periódico temprano antes de la ceremonia de la Escuela militar. Entonces, una periodista ahí ya en el Casino de los cadetes: “General”. “No, le digo, está el Presidente y cuando está el Presidente no puedo. también está el Ministro”. “Pero después”, “bueno, si después se puede”. Total, (ininteligible) el Presidente ... el general Salazar se va ahí mismo y la prensa: “General, ya pues, usted ha ofrecido”, Ahí justo me pregunta y yo remaché.	SENOR
"El señor	.—"	 Sí, sí. Y yo estaba ya pues en Quito, y en Quito salió también un titular y (ininteligible) con embajadores ... el embajador de Chile, me dijo: “General, ¿qué ha pasado con el Presidente?”. “No, le digo, son especulaciones periodísticas nomás, porque ya el comandante general del Ejército...”	SENOR
"El señor	.—"	 Ah, también dijo. ¿Salió allá?	SENOR
"El señor	.—"	 Sí. Sí salió.	SENOR
"El señor	.—"	 Ah, ya.	SENOR
"El señor	.—"	 El comandante General del Ejército también ha ratificado lo que estamos diciendo nosotros. Entonces, estaba preocupado (ininteligible) .	SENOR
"El señor	.—"	 Inclusive, Trazegnies también dijo.	SENOR
"El señor	.—"	 Sí.	SENOR
"El señor	.—"	 Trazegnies no desmintió. (5) Tal como el Presidente. El presidente lo que dijo fue: “No interesa quien haya puesto mi nombre, lo que me interesa es que acabe la amenaza”.	SENOR
"El señor	.—"	 Está bien ahí, Ángel Páez que se vaya a la China..	SENOR
"El señor	.—"	 Muy bien, esto dijo el Presidente en CPN.	SENOR
"El señor	.—"	 ¿En radio?	SENOR
"El señor	.—"	 En Radio. (Ininteligible) el Presidente (Ininteligible) al ingeniero Durán es una información totalmente inexacta. Primero no sé quién controla (Ininteligible) terrorismo después del tratamiento médico en Washington, aproximadamente no le puedo decir, son 30 días de tratamiento en la rodilla. Muy bien. Ya tiene dos meses allá.	SENOR
"El señor	.—"	 Quieres una copia de esto.	SENOR
"El señor	.—"	 Ya. También quieren mandar al extranjero.	SENOR
"El señor	.—"	 Sí, a las agencias extranjeras ¿no?	SENOR
"El señor	.—"	 Porque qué tal si rebotan en los periódicos de Estados Unidos.	SENOR
"El señor	.—"	 Y por Internet también lo pasamos.	SENOR
"El señor	.—"	 ¿Tú tienes el teléfono del General Paz?	SENOR
"El señor	.—"	 No.	SENOR
"El señor	.—"	 En Miami dijo su hermano que estaba. Porque no vaya a preguntar el Presidente dónde está.	SENOR
"El señor	.—"	 ¿Qué número es el teléfono?	SENOR
"El señor	.—"	 367410.	SENOR
"El señor	.—"	 Está ocupado.	SENOR
"El señor	.—"	 Ése el directo.	SENOR
"El señor	.—"	 No, hay otro. (Se efectúa una llamada telefónica.)	SENOR
"El señor	.—"	  Aló, Linares, necesito saber exactamente en qué hospital y dónde está el General Hermoza, dígale (Ininteligible) el general (Ininteligible) y que me llame al celular ahorita. Exactamente dónde está y en qué hospital. Ahorita, ah..	SENOR
"El señor	.—"	 Ahí debe ser, porque está sometido a una investigación ¿o decía?	SENOR
"El señor	.—"	 Solamente se está desmintiendo. (Pausa)	SENOR
"El señor	.—"	 Ayer estuvo en mi oficina (ininteligible)...	SENOR
"El señor	.—"	 Ah, ya, sí. Bueno, hay que controlarlo está hecho un (ininteligible).	SENOR
"El señor	.—"	 Sí, ya le he dicho yo.	SENOR
"El señor	.—"	 Mas bien ahora.	SENOR
"El señor	.—"	 No, como para ubicarlo, sino...	SENOR
"El señor	.—"	 La unidad de investigación, porque tiene una unidad de investigación...(ininteligible) Escuchas Radio Victoria ¿no?	SENOR
"El señor	.—"	 Sí, sigo escuchando, todo el país escucha. (ininteligible)	SENOR
"El señor	.—"	 Que lo chanque a La República	SENOR
"El señor	.—"	 Sí, sí, sí le da.	SENOR
"El señor	.—"	 ¿Sí?	SENOR
"El señor	.—"	 Cuando se le dice. Yo lo voy a tener bien chequeado a ése, para emplearlo bien,	SENOR
"El señor	.—"	 Pero ya tenemos le vamos a pagar mensual ¿no?	SENOR
"El señor	.—"	 Sí, mensual era el pago.	SENOR
"El señor	.—"	 ¿Pero tiene llegada? Yo nunca lo escucho.	SENOR
Desconocido	 Es que él solamente sale en AM, no sale en FM, y tiene onda corta ¿no? Y tiene, hay gente que así como unos escuchan RPP, (Ininteligible) tiene horas.	SENOR
"El señor	.—"	 Ah ¿sí?	SENOR
"El señor	.—"	 Y la gente lo pone, ahí sale la voz “Juan el Pueblo”, “Juan opina” no sé cuánto, entonces, él mismo lo hace todo, pero con un seudónimo.	SENOR
"El señor	.—"	 Ah, ya, ya.	SENOR
"El señor	.—"	 En ésta y Radio Unión que también es de nosotros..	SENOR
"El señor	.—"	 Ah, también. ¿Y cómo está Radio Unión?	SENOR
El señor       .—	 Radio Unión está (6) desde hace como cinco años en un juicio con la frecuencia modulada que lo alquilaron cuando estaba (ininteligible); entonces, está en un proceso que está siguiendo. Hay un estudio de abogados que está viendo eso, es una empresa privada; entonces, ahora solamente está saliendo en AM. Pero ya se ha ganado en una primera instancia. (ininteligible). En abril de este año recuperamos todo. (ininteligible) Servicio de Inteligencia (ininteligible) en cambio estos (ininteligible) oficina de información, de ahí sacamos todo estas cosas. El Presidente (ininteligible) reportera que siempre la lleva el Presidente, es que le hacía su campaña (ininteligible) .	SENOR
"El señor	.—"	 Pero antes Radio Unión se escuchaba nada.	SENOR
"El señor	.—"	 Es que por FM, porque ahorita está en juicio, la tiene otro, un particular.	SENOR
"El señor	.—"	 ¿Y no se la pueden quitar?’	SENOR
"El señor	.—"	 No se la quitan todavía.	SENOR
"El señor	.—"	 ¿Y cómo fue que se la quitaron?	SENOR
El señor       .—	 La (ininteligible) le hizo un contrato de (ininteligible); entonces el señor pagaba creo dos mil dólares mensuales por el uso de la frecuencia modulada. Cuando la (ininteligible) la quiso ya quitar el contrato, (ininteligible) no, no, y enjuició a Radio Unión (ininteligible) y le dio la razón y él está (ininteligible), él difunde, todo.	SENOR
"El señor	.—"	 ¿Hasta ahora?	SENOR
"El señor	.—"	 Hasta ahora, así es.	SENOR
"El señor	.—"	 Qué jodida es la gente ¿no?	SENOR
El señor MONTESINOS TORRES.—	 Cesar.	MONTESINOS
"El señor	.—"	 ¿Sí?	SENOR
El señor MONTESINOS TORRES.—	 Ha venido Ferrero, el congresista, a hablar un ratito (ininteligible). (Pausa con ruido)	MONTESINOS
"El señor	.—"	 Ya está todo listo ya.	SENOR
El señor MONTESINOS TORRES.—	 ¿Y dónde está el doctor?	MONTESINOS
"El señor	.—"	 (ininteligible)	SENOR
El señor MONTESINOS TORRES.—	 Hazlo pasar por acá nomás. (Pausa con ruido)	MONTESINOS
"El señor	.—"	 ¿Desea tomar algo usted? ¿una gaseosa?	SENOR
El señor FERRERO COSTA, Carlos.—	 Ya pedí.	FERRERO
"El señor	.—"	 ¡Ah! Ya. Tome asiento. (Pausa prolongada con ruido.) (7)	SENOR
Background	—El señor Montesinos Torres ingresa a la sala.	KOURI
El señor MONTESINOS TORRES.—	 Hola, Carlitos, ¡qué gusto de verte!	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 ¡Qué tal! ¿cómo estás?	FERRERO
El señor MONTESINOS TORRES.—	 Un Feliz Año, hermanito. Asiento. Ponte cómodo.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Igualmente. Tuviste la gentileza de enviarme una canasta.	FERRERO
El señor MONTESINOS TORRES.—	 Bueno, tú sabes que siempre me acuerdo de los buenos amigos.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Sinceramente me sorprendió.	FERRERO
El señor MONTESINOS TORRES.—	 ¿Por qué te va a sorprender?	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Porque hace año y medio que estuve acá...	FERRERO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 ...entonces, después de conversar, al despedirnos, tú me dijiste: “Bueno, hay que seguir hablando, vamos a vernos; además hay unas noches que estoy solo con el Presidente y el Presidente me ha dicho: tráigase a alguien así de vez en cuando, yo te voy a llamar”.	FERRERO
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Nunca lo hiciste. Entonces, el año pasado cuando yo llamé a agradecer la canasta que enviaste, el otro año, el 97.	FERRERO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	" Yo le dije al señor Ramos: ""Dígale al señor Montesinos que le agradezco mucho la canasta, (8) pero que me dé la cita que le he pedido."	FERRERO
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Estoy hablando del año pasado. O sea, yo he llamado a pedir cita en octubre del noventa...	FERRERO
El señor MONTESINOS TORRES.—	 Pero sabes qué cosa, había un...Esto que estamos conversando lo estamos conversando...	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 En privado.	FERRERO
El señor MONTESINOS TORRES.—	 En privado...	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Sí.	FERRERO
El señor MONTESINOS TORRES.—	 ...off the record, ¿no? Entonces, obviamente yo jamás voy a declarar. Tú muchas veces has tenido la gentileza cuando has hablado, has dicho: “bueno, hay cosas que no puedo hablar porque son reservadas” ¿no? Yo la verdad es que Carlos Torres, nuestro común amigo Carlos Torres, no quería que los congresistas vengan acá. Entonces, yo he tenido que respetar su decisión de él; por eso es que me inhibí de invitarte a ti y a cualquier otro colega tuyo.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Pero me hubieras podido decir. Yo no voy, y hubieras venido a mi casa.	FERRERO
El señor MONTESINOS TORRES.—	 ¡Ah! Bueno, hubiera sido.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 O al Congreso.	FERRERO
El señor MONTESINOS TORRES.—	 Claro. Pero él me dijo: “Sabes que no quiero que vaya ningún congresista al SIN, yo tengo mi manera de ser”, me dijo. Bueno, entonces, como era el Presidente del Congreso y esa política tenía él, había que respetarlo yo, yo lo único que he hecho es respetar el sistema.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Ya, ya.	FERRERO
El señor MONTESINOS TORRES.—	 Entonces, te explico y te aclaro que no es que no haya querido yo, sino ha sido como a una... él me llamó expresamente y me dijo: “Sabes, no quiero que estés llamando a los congresistas, porque me los llamas pa´ca, pa´lla”. “Bueno, yo, en primer lugar, nunca los he llamado  —le dije— Simplemente a título de amigo yo puedo hablar con ellos”. Pero me dijo: “Mira, la verdad es que yo te pediría que, por favor, no converses con ellos allá”. “Bueno, voy a respetar. Tú eres el Presidente del Congreso, eres el presidente de un poder del Estado y si eso es lo que me dices, lo voy a hacer”.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Él sentía, pues, de repente, que perdía el control.	FERRERO
El señor MONTESINOS TORRES.—	 Bueno, pero en realidad conversar no es nada, porque podemos conversar de muchas cosas y de ninguna manera va a influir en lo que ustedes tengan que ver allá, porque yo no tengo nada que hacer con ustedes.	MONTESINOS
El señor FERRERO COSTA, Carlos.—	 Además él ha estado presente, de las cinco reuniones que he tenido contigo, él ha estado presente en dos.	FERRERO
