speaker	speech	speaker_std
El señor HURTADO MILLER.—	 Correcto.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Y el otro día también hablábamos lo del aprobado con 11, debido a que se le atribuyen defectos como la prepotencia, la injusticia, la falta de preocupación, la mala administración, arbitrios —que saltó en todo— que compiten contra sus virtudes de manera muy seria, que son parques, criollo y alegre. O sea, lo tangible compite contra lo intangible, ¿no?	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Es jodido. H. Miller, creo que lo vamos a llamar así,desde ahora.	BOROBIO
El señor HURTADO MILLER.—	 Sí, sí. Porque la gente dice eso.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Ya? Creo que vamos a poner H. Miller. Si bien tiene un bajo nivel de conocimiento, de conocimiento quiero decir de recordación, no que usted no tenga conocimiento.	BOROBIO
El señor HURTADO MILLER.—	 Sí, sí.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No presenta aspectos negativos a nivel personal ni profesional, por lo que podemos ser optimistas en el proceso, ya que contra la especulación general. O sea, la especulación general es que Andrade (?).	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Ya? Yo creo que sí se le puede detener, se puede hacer un alto, yo hablo de crecimiento. Yo personalmente hoy (?) once de la noche con (?). ¿Y cómo viste la cosa? Bueno, en este momento te digo que si la tendencia de lo cualitativo se mantiene, yo el lunes en la noche te digo: ganamos las elecciones. Pero si tomamos el control total de las elecciones, o sea, si no se me dispara un (?) por algún lado a hacer una barrabasada, o no me salta un narcotraficante o cosas por el estilo, ¿no?	BOROBIO
El señor HURTADO MILLER.—	 ¿Qué dijo Fujimori?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Acá tengo la recomendación de él. Esta es la recomendación.	BOROBIO
El señor HURTADO MILLER.—	 Desde que Andrade asumió...	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Desde que Andrade asumió siempre hemos escuchado que se queja de la falta de apoyo, que no tiene plata; pero nunca ha dicho cuál es el presupuesto de Lima y en qué gasta. Los arbitrios se han incrementado enormemente y nadie sabe qué se hace con toda esa plata. Y no puede ser que sólo haya servido para hacer tres parques; ¿qué pasa con lo demás?, ¿no? O sea, que diga dónde está la plata; por lo tanto, Lima no puede esperar al debate, porque él tiene que decir qué ha hecho con toda esa plata.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Ya.	BOROBIO
El señor HURTADO MILLER.—	 Ése es un punto muy importante.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Ya. Mire que, fíjese una cosa para que vean el olfato del Presidente. Él habla de esto.	BOROBIO
"El señor		.—"	 Es que él es (?) ordenadísimo.	SENOR
El señor BOROBIO GUEDE.—	 Y lo primero que saltó en los focus group son los arbitrios.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Y él no estuvo en los focus group, ¿ya?, ya, pero ...	BOROBIO
El señor HURTADO MILLER.—	 Sigamos, sigamos.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Sigamos con este orden. Entonces, estamos,  que sí le podemos ganar, hoy siento que sí le vamos a ganar las elecciones a Andrade. Además, por su obsesión presidencial, que lo está desposicionando de su figura de alcalde. Queda confirmado que Vamos Vecino debe bajar su presencia como nombre, es una (?). Vamos Vecino, acá lo dice tanto lo gráfico como en el discurso. Se recomienda cambiar urgente paneles, pintas en las calles.	BOROBIO
El señor HURTADO MILLER.—	 Una pregunta, perdón que tome un tema personal. Leí que iban a hacer polos.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Acá están.	BOROBIO
El señor HURTADO MILLER.—	 ¿Hay algún inconveniente que los haga una sobrina mía que trabaja en eso?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Yo no tengo ningún inconveniente, pero seguramente van a pedir los presupuestos.	BOROBIO
El señor HURTADO MILLER.—	 No, no, que compare con esos (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, yo no hago presupuestos.	BOROBIO
El señor HURTADO MILLER.—	 ¿A quién le pide el Presidente?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, no, los entregó acá y ellos se encargan, no manejo dinero.	BOROBIO
El señor HURTADO MILLER.—	 Ah, ¿pero entonces a quién le digo?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 A Vladimiro.	BOROBIO
El señor HURTADO MILLER.—	 No, pues (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 (?) ¿Cómo se llama la chica?	BOROBIO
El señor HURTADO MILLER.—	 Clorinda de Cossío.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno.	BOROBIO
El señor HURTADO MILLER.—	 Es una sobrina mía que vive de eso, que hace. El otro día me dijo: tío, seguro van a hacer polos, yo quiero hacerlos. No, voy a preguntar, hijita, yo no me meto en esas cosas, pero voy a preguntar.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Hágame un favor, que ella me mande a mí mañana el presupuesto, y yo lo presento como: “Oye, ahí está mi propuesta.	BOROBIO
El señor HURTADO MILLER.—	 Listo. Le agradezco mucho, porque lo necesita (Parte testada).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Está bien.	BOROBIO
El señor Tiene HURTADO MILLER.—	 (Parte testada).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Le digo, mire, el tema de los presupuestos, el tema de los polos es que aquí se han hecho campañas, entonces más o menos (2) saben cuánto cuesta, se han hecho 100 mil polos, un millón de polos, no sé cuánto se ha hecho. Entonces, si ella tiene la capacidad, ella sola no va a poder hacer, quizás pueda agarrar una parte.	BOROBIO
El señor HURTADO MILLER.—	 Que haga un contrato. Yo ni idea tengo. (?) voy a ver si te puedo ayudar.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Usted me da a mí y yo me comprometo a ponerlo como si fuera mío. Lo que sí, lo que tenemos que hacer es averiguar cuánto (?) los precios y (?) más bajo.	BOROBIO
El señor HURTADO MILLER.—	 Claro, se puede regresar y decir: te has subido mucho, bájalo.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Sí, claro, exactamente. Bueno, queda confirmado que Vamos Vecino va a bajar. Y acá, pongo en los paneles hay que cambiarlos urgente, pintas, polos y el discurso. En el discurso hay que hablar del tractor, de la fuerza del tractor. Ha saltado que el tractor significa fuerza, empuje y trabajo. Yo creo que su definición de lo que significa un tractor en la vida es acertada, pero para mí.	BOROBIO
El señor HURTADO MILLER.—	 Larga.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Para mi es acertada.	BOROBIO
El señor HURTADO MILLER.—	 ¿Para qué?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Para mí.	BOROBIO
El señor HURTADO MILLER.—	 Sí, muy larga.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Yo de todo esto manejo, no sé, mil 500 vocablos, o sea; pero estos patas manejan 100, ¿no?	BOROBIO
El señor HURTADO MILLER.—	 Sí.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Entonces, el tractor significa tres cosas: fuerza, empuje y trabajo, ¿ya?	BOROBIO
El señor HURTADO MILLER.—	 Sí.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Entonces, hay que irnos por ese lado. Y la otra cosa que nos ha arrojado esto es que estamos en la obligación de arranque, para tener credibilidad, de soltar tres cosas sólidas. Bueno, pero usted mucho que Andrade liga, que Andrade no liga; pero usted, de repente, qué piensa hacer una cosa así van a decir. Van a decir: solucione a la seguridad ciudadana. Usted tiene la solución a la seguridad ciudadana.	BOROBIO
El señor HURTADO MILLER.—	 Ahí tengo una cosa que puede ser utilísima. Me he conseguido la posibilidad del que hizo la reforma...	HURTADO MILLER
El señor BOROBIO GUEDE.—	 En Nueva York.	BOROBIO
El señor HURTADO MILLER.—	 Acá tengo todos los modelos, lo podemos traer por dos días, tengo las publicaciones, tengo acá el Selecciones lo que dicen de él; pero eso hay que hablarlo.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, aquí él ha desarrollado toda una propuesta (?) ciudadana, que yo me siento incapaz, porque yo no sé ...	BOROBIO
El señor HURTADO MILLER.—	 (?), no vale.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, yo sé que es buena, pero me siento incapaz de hacer el discurso sobre esa propuesta, porque yo creo que zapatero a sus zapatos. Yo sé hacer lo que sé hacer.	BOROBIO
El señor HURTADO MILLER.—	 Bueno, le voy a dar esto a ver si le interesa. Si me dice: no me interesa.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Él ahorita viene acá, ah.	BOROBIO
El señor HURTADO MILLER.—	 Si me dice: no me interesa, está bien (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Él está aquí al frente, me dijo que vayamos aunque sea para nosotros (?). Usted tiene la solución a la seguridad ciudadana, usted va a tener la preocupación por la gente; o sea, la preocupación por el aspecto social, o sea, el discurso de que a los ambulantes está bien sacarlos, pero hay que ponerlos en un lugar donde ganen plata, y ahí entra su familia, ¿no? Su preocupación por el tema de la nutrición, el aspecto social, todo el aspecto social que usted tiene como excusa es importante. Y después, el tercer punto, considero yo, es la correcta administración. La correcta administración involucra a lo siguiente: yo sé cómo conseguir plata sin pedirle al gobierno.	BOROBIO
El señor HURTADO MILLER.—	 Yo sé cómo conseguir.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Conseguir dinero...	BOROBIO
El señor HURTADO MILLER.—	 Claro.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ... sin pedirle al gobierno.	BOROBIO
El señor HURTADO MILLER.—	 Así es, perfecto.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Ya? No se olvide, señor Lúcar, que fui Ministro de Economía y ayudé a estabilizar un país en quiebra. Entonces, yo sé cómo conseguir plata; por lo tanto, si usted sabe cómo conseguir plata, tendrá el dinero suficiente para hacer mejores pistas, mejores veredas, para arreglar el zanjón; o sea son cosas...	BOROBIO
El señor HURTADO MILLER.—	 Que después adornan.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ...que después adornan. Pero hay tres ejes fundamentales: este soluciona la seguridad ciudadana, preocupación por lo social y yo sé cómo conseguir plata. Yo no voy a estar pataleando, ¿ya? Bueno, los temas para La Revista Dominical . El estudio cualitativo lo sacamos con las cosas muy importantes que debemos explotar, ¿ya? Dice: los éxitos de Andrade se remiten a Lima cuadrada, todos sin excepción hablaban de la recuperación del Centro Histórico.	BOROBIO
El señor HURTADO MILLER.—	 Fue lo primero que me (3) dijo mi hijo. Un día conversando, me dijo: papá todo es Lima cuadrada.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Por lo tanto, hay que demostrar que sólo se ha preocupado por su cuadra ¿no? Yo a esto le pongo su cuadra, usted dígalo como quiera.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿No?	BOROBIO
El señor HURTADO MILLER.—	 La sala de su casa.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 La sala de su casa. Al alcalde de Lima lo eligen todos los que viven en Lima y a todos se les ve por igual. O sea, el señor que vive en San Juan de Lurigancho vota para alcalde de Lima y merece tener el apoyo del alcalde de Lima.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 El alcalde de Lima no se puede preocupar solamente por hacer un parque frente a su casa ¿no?, sino que tiene que preocuparse por ¿qué pasa en San Juan de Lurigancho?, ¿qué pasa en Ate-Vitarte?, ¿qué pasa en Villa El Salvador?, ¿qué pasa con la gente que vive ahí?, ¿qué problemas tiene?, ¿cómo solucionarlos? Y ahí usted tiene un discurso donde los caga. Porque usted acá, yo percibí acá que todos comienzan a hablar Breña, bueno, etc., etc., Chorrillos, etc., etc., La Victoria, todo bien, y a Lima lo remite el alcalde, Andrade lo remiten al éxito de su gestión en ese cuadradito.	BOROBIO
El señor HURTADO MILLER.—	 (¿?)	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Y usted tiene que demostrar que su obligación no está en ese cuadradito, sino que está en toda esta área. ¿Le parece correcto?	BOROBIO
El señor HURTADO MILLER.—	 Claro. Y lo he dicho ya varias veces.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno, ahí usted le pega un...	BOROBIO
El señor HURTADO MILLER.—	 Un mazazo.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Sí, exacto.	BOROBIO
El señor HURTADO MILLER.—	 Todos decían ayer tres cosas, decían parques. Aquí hay cositas que decir.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Parques, recuperó Centro Histórico, que es lo mismo, y ubicó ambulantes; pero, al mismo tiempo.	BOROBIO
El señor HURTADO MILLER.—	 (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Maltratados.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Ya? ¿Y los hombres qué dijeron de Andrade? Que es bueno ...	BOROBIO
El señor HURTADO MILLER.—	 Es simpático.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Que embelleció, ordenó a los ambulantes, el tráfico un poquito mejor pero después dicen que está mal, y más cultura. Todo es intangible, la Bienal, las cositas; pero lo real, el problema de Lima...	BOROBIO
El señor HURTADO MILLER.—	 Cero.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ...cero.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Acá, como decía, de la seguridad ciudadana.	BOROBIO
El señor HURTADO MILLER.—	 Que es ahí donde un poco Mariela pone ¿no? ¿Qué nota le pondría a la?, “jalada”.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Ahora, el tema de la seguridad ciudadana, él es el, vamos a suponer, el inventor del Serenazgo de Lima ¿ya? Pero nosotros tenemos que decir: mire, en la propuesta que voy a presentar voy a presentar la solución al problema de la seguridad ciudadana. Esto es dentro de seis días. No sé cuándo se presenta nuestra propuesta.	BOROBIO
El señor HURTADO MILLER.—	 El mensaje del cierre.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno, pero ahí es nuestra propuesta, ahí va la propuesta. Entonces, ahí es donde sabemos, donde se va a saber cómo es la vaina. Y que está demostrado, porque basta con ver los informes que ha hecho su competencia o que hacer todos los días ustedes sobre las pandillas, pirañas, violaciones, etc., etc.	BOROBIO
El señor HURTADO MILLER.—	 ¿Éstos son los datos de seguridad ciudadana exactamente?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Porque el serenazgo no tiene capacidad coercitiva.	BOROBIO
El señor HURTADO MILLER.—	 Tengo el 14 de la Universidad de Lima.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Oiga, ¿qué pasó con lo de Apoyo?	BOROBIO
El señor HURTADO MILLER.—	 Esto es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Las encuestas.	BOROBIO
El señor HURTADO MILLER.—	 Ah, bueno, tengo que (?) con Rómulo Grados. El lunes (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, pero (?) una cosa.	BOROBIO
El señor HURTADO MILLER.—	 Sí, pues, pero no estaba Felipe. Llega esta noche; entonces, no quiso hacerlo Alfredo Torres sin orden de Felipe. Hablamos con él el viernes, dijo: Sin orden de Felipe, no puedo, porque es un gasto.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 (?).	BOROBIO
El señor HURTADO MILLER.—	 Entonces, no se (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 No, pero (?).	BOROBIO
El señor HURTADO MILLER.—	 Le dije: “Hazme un favor, Alfredo, hazla y en la grande que te vamos a encargar, cargas ésta”. No le dio la gana. “No —me dijo— nosotros somos muy estrictos con las órdenes de Felipe”. Ya, le dije, no importa, compadre. La próxima semana vamos a hacer una grande, le dije, una muy grande. Entonces, el lunes se va a juntar Leo Rojas con el Cholo Grados para hacer un diseño para traérselo para que, después voy a juntar los tres para que vean el diseño.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Ya, bien. Bueno, okey, teníamos, estábamos en el tema de Lima cuadrada, donde lo tenemos que encuadrar al pata éste; entonces, yo que soy un heladero de Huaycán.	BOROBIO
El señor HURTADO MILLER.—	 Acá está la efectividad de los serenazgos municipales. Hay un número de serenazgos municipales, en Lima se ha extendido, mientras que el 95 sólo habían 13 serenazgos focalizados (?) cuentan con mayores recursos; en el 97 esa cifra había crecido a 24 serenazgos, ubicados también en algunos distritos cuyos municipios disponen de menores egresos. La importancia que ha adquirido este servicio en la tarea de seguridad ciudadana hace necesario un análisis sobre su eficiencia e impactos en términos de reducción de delitos en su jurisdicción. Este análisis hay que (4) contemplarlo en dos aspectos centrales: la inexistencia de un marco legal que regula la actividad del serenazgo, punto básico, y la relación entre los serenazgos y la Policía Nacional en materia de seguridad ciudadana.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno, lo que usted va a proponer es el tema de la participación de la comunidad en la seguridad.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Usted lo sabe, ya.	BOROBIO
El señor HURTADO MILLER.—	 Así es. Ya lo hemos hablado.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno, entonces, repito, disculpe que sea reiterativo. Primer punto fuerte es enmarcar a este pata en su cuadradito, él no es alcalde de todo Lima, es alcalde de cuatro gatos. Dos. Presupuesto, faltaba algo, le voy a leer nuevamente: Desde que Andrade asumió siempre, siempre hemos escuchado su queja de falta de apoyo, que no tiene plata; pero nunca le ha dicho a los limeños cuál es el presupuesto, cuánto necesita y en qué gasta la plata, señores.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Por qué?, todos sabemos, porque todos en Lima vivimos, todos pagamos, los arbitrios cómo se han incrementado ¿no?, se han incrementado enormemente. Puede incluir ahí más los ingresos que tiene por concepto de peaje, es un montón de plata y nadie sabe lo que se hace con esa plata. No puede ser que con toda esa plata se puedan haber hecho tres parques.	BOROBIO
El señor HURTADO MILLER.—	 Claro.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿No? ¿Y qué pasa con la limpieza? Lima está sucia. No me vengan a decir que la ciudad de Lima está limpia, puede estar limpia cuatro cuadras de Lima cuadrada; pero la ciudad de Lima no está limpia ¿ya? Las calles y las pistas no están bien. El apoyo social no existe, el apoyo al empleo de los ambulantes, generar microempresa no existe, y lo que es muy importante, no hay un comino de seguridad ciudadana. Fíjese en mi vocabulario, porque yo soy muy tajante.	BOROBIO
El señor HURTADO MILLER.—	 Eso está bien, es bueno.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Ya? No hay seguridad ciudadana. Entonces, señores, es importante —decimos— que este señor nos diga en qué cosa usa el dinero de los limeños.	BOROBIO
El señor HURTADO MILLER.—	 ¿Estaba contento el Presidente?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Sí.	BOROBIO
El señor HURTADO MILLER.—	 Con Lucho (?).	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Yo no hablé con él; pero lo que yo percibí por teléfono que estaba conforme, estaba conforme. Entonces, ahí usted tiene, venimos de acá de Lima cuadrada, pasamos al presupuesto, falta de explicaciones. Todos sin excepción van a decir: tiene razón este señor; ¿en qué gasta este gordo? Además, usted acá si quiere hacerle daño, porque no va a ser cosa de que los gastos se vayan.	BOROBIO
El señor HURTADO MILLER.—	 El coliseo hace agua.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 (?).	BOROBIO
El señor HURTADO MILLER.—	 Este coliseo de Miraflores se está cayendo, ¿no?	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Claro, (?).	BOROBIO
El señor HURTADO MILLER.—	 Porque, ¿qué cosa hizo en Miraflores? El Parque de Miraflores, el Parque del Amor y el coliseo. Y el coliseo está cayéndose (?), todas las pistas aledañas están hechas una porquería.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Claro, él cuida su casa nomás, su proyecto está demostrado. Ahora, hay que tener mucho cuidado con el alcalde. Acá yo tengo algo que lo he escrito sobre el tema del dinero. Nosotros vemos cómo solamente se ha preocupado por un pedacito ¿no?, tres parques y estas cositas; pero también vemos cómo ha ido expandiendo sus oficinas por todo el país, en su carrera desesperada por ser el Presidente, y llega hasta acá,  de dónde sale?	BOROBIO
El señor HURTADO MILLER.—	 Claro, ya es contestarle igual que La República .	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Pero, se lo dejo por si usted tiene...	BOROBIO
El señor HURTADO MILLER.—	 En algún momento.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ...si usted tiene alguna de esas salidas risueñas que tienen esos dichos que le salen a usted o esas salidas de improviso.	BOROBIO
El señor HURTADO MILLER.—	 El sacristán que vende cera y no tiene cerería, ¿de dónde pecata mea sino de la sacristía?	HURTADO MILLER
El señor BOROBIO GUEDE.—		BOROBIO
El señor HURTADO MILLER.—	 Exacto. Una cosa así.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Y se le va. Por lo expuesto hasta ahora, creo, no hablo por usted, que si nadie sabe en qué se gasta el dinero, es ridículo esperar 60 días para presentar las propuestas, ¿no? Podríamos decir que es una maniobra política; casi esto sería, esperar las propuestas, esperar 60 días es una maniobra política, ¿ya?, (5) por eso se sugiere hacerlo cuanto antes. Nosotros dentro de “X” días, porque van a correr cuántos días hay, presentamos nuestra lista, esto es el 7, y tendremos listo el programa y los limeños merecen saber de qué se trata, tanto tu programa con el otro y hacer las comparaciones. Sería (?) una falta de respeto hacer esto a los limeños ¿no?  O sea, por qué vamos a tenerlos en pindinga durante 60 días, para qué.	BOROBIO
El señor HURTADO MILLER.—	 Cinco días antes de las elecciones.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Pero para qué.	BOROBIO
El señor HURTADO MILLER.—	 Claro.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Para qué, para poder formatear la política.	BOROBIO
El señor HURTADO MILLER.—	 Así es.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Sí el alcalde de Lima como dice ha hecho las cosas tan bien, y yo no sé.	BOROBIO
El señor HURTADO MILLER.—	 Ya, vamos.	HURTADO MILLER
El señor BOROBIO GUEDE.—	" Como dice él, él dice yo no sé, yo no sé por qué no hay debate,	que se supone que debería empezar por é, el debate."	BOROBIO
El señor HURTADO MILLER.—	 Claro.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 O sea, al contrario tendría que ser yo el que le escapara.	BOROBIO
El señor HURTADO MILLER.—	 Por eso le dije, que es un tonto.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Tendría que ser yo quien el que se escapa al debate. Si usted hace eso la gente va a decir: “Tiene razón”. Si el otro sabe tanto y dice que este no sabe, por qué le tiene miedo al debate. Algo tiene escondido este gordo ¿verdad?	BOROBIO
El señor HURTADO MILLER.—	 Claro.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Muy bien. Alberto Andrade candidato a alcalde o Presidente. Esto apoya a todo lo anterior.	BOROBIO
El señor HURTADO MILLER.—	 A eso hay que darle más.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Claro. Otro punto importante en esta definición es esta definición, ya que de lo contrario al él no querer debatir cosas, al no mostrar cuál es su presupuesto, ¿ya; acá también no está mostrando.	BOROBIO
El señor HURTADO MILLER.—	 En el debate también, se me ha ocurrido terminar así. Oiga, señor Lúcar, si no quiere debatir voy a tener que invitarlo a una carrera de motociclistas como ha hecho el primer ministro Valle Riestra, para ver si me acepta alguna competencia. Pero no quiere ninguna competencia.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Está bien.	BOROBIO
El señor HURTADO MILLER.—	 (?) o creas, se me ocurrió ayer.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Está bien.	BOROBIO
El señor HURTADO MILLER.—	 Voy a decirle a Valle Riestra cómo hizo con el embajador americano, para invitarlo siquiera a alguna competencia, porque no quiere nada saber conmigo hasta el final.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Bueno, ahí usted ha tocado un tema que ahorita vamos a entrar a Valle Riestra, cuidado porque lo quieren ...	BOROBIO
El señor HURTADO MILLER.—	 Juntar.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Juntar.	BOROBIO
El señor HURTADO MILLER.—	 Lo que pasa es que quieren juntar, lo que Mariela insiste muchísimo, y lo que Caretas ha puesto que lo mío y lo de (?) es una estrategia del gobierno en busca de una alternativa de Fujimori, que eso es gravísimo, eso es sumamente grave, porque es mezclarse con el propio Presidente. Por eso es que yo me excedí quizás con Mariela Balbi, presidente fuera, yo no quiero saber nada como presidente, no me interesa el planteamiento. Es su problema.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 Mire, acá decimos, otro punto importante es esta definición, ya que de lo contrario también le estaría engañando al pueblo ya que se dedicaría. O sea, si el pueblo votara por él para alcalde y él fuera a la presidencia, estaría votando por un alcalde de seis meses.	BOROBIO
El señor HURTADO MILLER.—	 Sí.	HURTADO MILLER
El señor BOROBIO GUEDE.—	 ¿Se da cuenta?	BOROBIO
El señor HURTADO MILLER.—	 Eso es importantísimo.	HURTADO MILLER
