speaker,speech,speaker_std
El señor Vladimiro Montesinos,"De nada. Porque mañana yo agarro, por ejem plo, lo llamo a su celular y le dejo en su casilla de voz un mensaje. Digamos, Llama un tercero y yo digo: ""Esa es la voz del señor Kouri que lo llamó"", chalaquito se guro, y le dijo ""Oiga, ya cumplí su encargo, ya se produjo el asesinato del señor Hochschild"". Entonces, aparece esa grabación de su casillero y esas cosas, ¿eso qué prueba?",MONTESINOS
El señor Alex Kouri,"Primero, quiero decirle.",ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"Como antesala, como ejemplo.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,"Primero, es real que este señor Carranza ha llamado. Es su voz, eso lo sabemos todos.",ALEX KOURI
El señor Vladimiro Montesinos,Primero.,MONTESINOS
El señor Alex Kouri,"Perdón, que le haga el corte.",ALEX KOURI
El señor Vladimiro Montesinos,"Ya. Yo no estoy atendiéndole al tipo, sino...",MONTESINOS
El señor Alex Kouri,Entiendo hacia donde va su análisis.,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"Pero lo que le quiero explicar es lo siguiente, el hecho es real, es real la conexión, yo le puedo detallar; pero son cosas de otro nivel sobre quién es el contacto, el enlace, cómo se arreglan los problemas de la entrega de di nero, cómo se resuelven las cosas a nivel de Corde; no sólo a instancia de Vamos Vecinos, sino a instancia del entorno del gobierno. Kouri, ¿quieres averiguar quién es familiar de quién? ¿qué congresistas tienen a su familia en el partido. Ése es un tema que no viene al caso, el hecho para mí es muy concreto y es el siguiente: Se ha producido un hecho involuntario, suscitado por una persona negligente, como es el (?) de Vamos Vecino, una persona con antece dentes sumamente dudosos.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Sumamente dudosos y totalmente desprestigiado, me parece. A tal punto que hoy me llegado la encuesta CPI.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,Que es la última que se ha propalado o que se ha realizado desde el día sábado pasado hasta el día lunes o martes de esta semana.,ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Lo cancelaron. El susodicho tiene total ponderado general 5,2 %, me parece.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"El señor Woll tiene 3,7%.",ALEX KOURI
El señor Vladimiro Montesinos,Está todo...,MONTESINOS
El señor Alex Kouri,(?) Woll ha caído.,ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,Entonces...,ALEX KOURI
El señor Vladimiro Montesinos,"Usted, ¿en cuánto está?",MONTESINOS
El señor Alex Kouri,"En esa encuesta estamos con 77,9.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,Según CPI.,ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Entonces, para mí, le digo lo siguiente, mi problema no es Carranza, para que se dé cuenta de la consecuencia, nada más.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,"Va a haber una confrontación política de otro nivel, y cier tamente va a ser con el gobierno. Estos son hechos que se revisaron o que se coordinaron o se suscitaron, previamente la posibilidad (?). Nada más. Y se lo digo por una razón, que tengo que ser bien claro en mis posiciones y empezar a dialogar Y el gobierno, y se lo dije en una oportunidad (?) una actitud sumamente, no hable de desleales cuando no había ninguna lealtad contigo.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,Pero sí sumamente contradictorios.,ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Por eso mi posición fue muy firme, muy clara. Soy consciente que mucha gente del círculo del gobierno no confía en mi persona, creer, que yo soy como una especie de francotirador, que juego mis fichas en función ce mi propio manejo del tablero. Lo cual de ninguna manera sobreestima (?) mucho más cauto, tranquilo.",ALEX KOURI
El señor Vladimiro Montesinos,"No, no. Claro. Yo tengo su perfil de personalidad y el análisis que ha hecho usted, yo sé sus proyecciones futuras y me las ha ce do usted perfectamente. Dice que no es para el 2000, probablemente a parrir del 2005 para adelante están sus alternativas. Entonces, eso yo ya lo sé perfectamente quizás la gente no lo tenga claro; pero yo lo tengo muy claro.",MONTESINOS
El señor Alex Kouri,"Con esa misma claridad, para mí la posición de manejo ce coyuntura es muy claro.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,"En estas circunstancias, yo creo en este momento, creo qc se comienza a actuar con medidas constitucionales para hacerlo que hacemos en c Callao y nada más. También están (?), que podría ser la tercera opción del país.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,"Sí yo estoy creando una tercera opción, ¡yo! Redondeo todo (?)...",ALEX KOURI
El señor Vladimiro Montesinos,"Son partidas, ¿no?",MONTESINOS
El señor Alex Kouri,"O sea, ¿que sucede? Si podemos conversar mañana cocí c presidente (?)..., el presidente de Cordelica, espero que ya no esté mal o ¿sigue con su descanso? (?) se produce una investigación ¿qué va a suceder? Un solo hecho, 5 (?), seguro que sale fortalecido el alcalde del Callao (?); pero el alcalde del Calilo mañana da una conferencia de prensa...",ALEX KOURI
El señor Vladimiro Montesinos,"Perdón, el tema ya lo tengo decidido. Entonces, este sería el cronograma. Mañana se haría un anuncio, pero a través ce. gobierno, probablemente el Primer Ministro a la salida del Congreso indicando Por eso, de lo que conversemos ahora, esto depende. ¿Cuál sería mi esquema? Mañana sale el señor Pandolfi que va al Congreso a las 12 del día o una de la tar de y le vamos a hacer la pregunta: ¿qué opina usted de la denuncia que ha hecho el señor Kouri sobre el fulano? Entonces, el Primer Ministro va a decir lo siguiente: ""Bueno, señores, esto es un hecho que amerita una investigación, se ha dispuesto que la Inspectoría del Ministerio haga una investigación y que la Contraloría haga una auditoría. Mientras tanto, han cesado en el cargo los funcionarios"". Entonces, eso demuestra que el gobierno tiene una capacidad de investigar estos hechos. En tonces. ante esa declaración que usted la va a escuchar, nosotros pensamos que, au tomáticamente, usted tiene que salir con tres esquemas: el primero, reconociendo que le parece correcto la actitud asumida por el gobierno.",MONTESINOS
El señor Alex Kouri,Lógico.,ALEX KOURI
El señor Vladimiro Montesinos,"En segundo lugar, y aquí viene lo que decía, aprovechar esa coyuntura y ahí decir que Andrade engaña a los vecinos, o a los li meños. Porque su gran propósito es candidatear al 2000 y abandonar el municipio de Lima, y que la ciudad de Lima no se merece eso. El señor tiene el legítimo de recho a ser presidente, nadie se lo impide, pero lo que no puede hacer es burlarse de la ciudad de Lima, o es alcalde o es presidente. Si quiere ser presidente, perfecto. Que se presente para ser presidente, pero no en gañe a la vecinos y se quede cuatro meses. Ése sería el punto. Y el tercer punto sería, usted ha dicho el otro día en su declaraciones que es lamen table que no haya una confrontación, no de ideologías, sino de planteamientos de programas de alcaldes, porque la ciudad de Lima quiere saber ¿cuáles son los programas de los alcaldes? Entonces, el señor, se niega a un debate, ¿no? Le piden el manejo de su presupuesto, le piden el manejo, por ejemplo, del tema de todo lo que es el asunto de los arbitrios, uno no sabe cómo se maneja el tema de los arbitrios, no hay una actitud clara de producir un debate sobre ese tema. Esos serían :Os tres esquemas.",MONTESINOS
El señor Alex Kouri,Yo le hago...,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"Una precisión, un comentario y volver a la figura, el térmi no de la contundencia que eso pueda suscitar.",ALEX KOURI
El señor Vladimiro Montesinos,"Ah, ya.",MONTESINOS
El señor Alex Kouri,Más que un replanteo del cronograma es una adecuación para ver en paquete.,ALEX KOURI
El señor Alex Kouri,"Inclusive, el hecho que el Primer Ministro señala. Primera que se va a hacer una investigación en la Contraloría y el ministerio.",ALEX KOURI
El señor Vladimiro Montesinos,"Bueno, la Inspectoría del Ministerio entra como gobierno, como Contraloría y entra como Estado.",MONTESINOS
El señor Alex Kouri,"Perfecto, ése es un tema.",ALEX KOURI
El señor Vladimiro Montesinos,"O sea, para investigar si hay los malos mane que se han denunciado, y si hay responsabilidades que se denuncien.",MONTESINOS
El señor Alex Kouri,¿Y los ceses?,ALEX KOURI
El señor Vladimiro Montesinos,"Y mientras tanto se ha removido del cargo a la¿ dos personas, o sea a Rubio y al otro señor, no sé cómo se apellida.",MONTESINOS
El señor Alex Kouri,"Bueno, ya. Frente a eso, automáticamente, cosa que me pa rece muy bien, yo salgo a declarar saludando la decisión del gobierno. Yr me pare ce que es una muestra de transparencia que merece el reconocimiento de la opinión pública.",ALEX KOURI
El señor Vladimiro Montesinos,Perfecto.,MONTESINOS
El señor Alex Kouri,"Y con la misma firmeza que nosotros declaramos Que este hecho era irregular, con la misma transparencia, reconocemos esa actitud, se cice mucho del ministro y que el ministro tatatá. Y segundo, tengo que amarrarlo cor el tema Andrade.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"El día de hoy queremos presentar, o mañana temprano, el recurso por el cual nos adherimos a la apelación presentada por Andrade a la reso lución nuestra, a la que ganamos en el Callao. Entonces, el día lunes nos debe ci tar cediendo el uso de la palabra el Jurado Nacional de Elecciones.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,Y yo he solicitado hacer uso de la palabra.,ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Entonces, mi sugerencia es la siguiente...",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Yo creo que el tema Andrade, en términos de ir de frente al golpe tiene que ir amarrado. ¿Cómo puede ir amarrado? Muy sencillo y se lo voy a explicar.",ALEX KOURI
El señor Vladimiro Montesinos,¿Cuándo lo han citado para el uso de la palabra en el Jurado?,MONTESINOS
El señor Alex Kouri,"No. Lunes o martes pero son tres días, máximo.",ALEX KOURI
El señor Vladimiro Montesinos,"No. Pero, es que el tema es que esto se diluye mucho en el caso de Lima, la ¡dea era este...",MONTESINOS
El señor Alex Kouri,Hacemos una cosa mucho más puntual.,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"El día domingo antes del programa, ¿recuerda usted?",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"En el cual hablamos sobre el tema Cordelica, rápidamente tenemos conocimiento que usted va a ir al Jurado Electoral a sustentar una tacha presentada por el señor Andrade.",ALEX KOURI
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Alex Kouri,"Entonces, yo hago las declaraciones (?) y digo lo siguiente: Pri mero, que creemos que es una actitud prepotente por parte del Alcalde de Lima.",ALEX KOURI
El señor Vladimiro Montesinos,"¿Y por qué no hacemos una cuestión así? Por que la idea más o menos se ha debido de tratar, o sea el primer punto; o sea, por que el anuncio por el Primer Ministro tiene un peso muy grande. No lo va a hacer Tomás Gonzales Reátegui, porque usted inclusive le ha hecho un cuestionamiento a él, ¿no? Bueno, pero no es un elemento tangencial.",MONTESINOS
El señor Alex Kouri,"(?) lo ha recogido en el sentido real de la magnitud de la propuesta, diciéndome que el cese ya se realizó por el Ministro.",ALEX KOURI
El señor Vladimiro Montesinos,"Sí, sí, claro, pero a la hora que sale el Primer Ministro tiene un mayor peso, ¿no? Entonces, si eso se produce mañana y mañana toca usted el tema, pero como correlato hacemos la mecánica de que un periodis ta le pregunte: ""Oiga, señor, le han hecho a usted, le han formulado tachas a su asunto; o sea, no tocamos exclusivamente esto. Porque usted, no va a salir solamen te para decir correcto esto, sino a hacer la pregunta, manejada la pregunta. Y, oiga, usted, tenemos conocimiento aparte, cambiando de tema, cambiando de tema hay esto, y ¿que hay de esto? Efectivamente, le han puesto la tacha.",MONTESINOS
El señor Alex Kouri,"Quisiera decirle lo siguiente: Yo voy a actuar como víctima, ¿no es cierto?",ALEX KOURI
El señor Alex Kouri,"¿Sabe qué? No se le está pasando que voy a narrarlo para, to do Lima.",ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"Que a raíz de mi declaración del domingo pasado, en el sen tido de un no apoyo a la candidatura presidencial de Andrade.",ALEX KOURI
El señor Vladimiro Montesinos,Sí. Se ha producido...,MONTESINOS
El señor Alex Kouri,Se han producido hechos que realmente desdicen mucho…,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"De una actitud democrática por parte de él. ¿Qué clase de presidente quiere ser?... alcalde y que incluso lo pueda demostrar o no al puebla «de Lima. Es una cosa completamente diferente. Pero, realmente la actitud de Andra de hacía nosotros..., tenemos una actitud prepotente, en primer lugar; segunde una actitud con aspiración presidencial; y tercero, aquellos que no estamos alinea dos al frente que él representa, sufren las consecuencias de una (?).",ALEX KOURI
El señor Vladimiro Montesinos,"Claro, pero aquí lo que hay que remarcar er que como ciudadano o como alcalde, yo, por ejemplo, aspiro a ser un alcalde, v: ser una gestión de cuatro años mas. Yo, pienso que Lima no puede merecerse. .",MONTESINOS
El señor Alex Kouri,Yo lo que sugiero...,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,Que la persona que me va a entrevistar...,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,Me induzca hacia eso.,ALEX KOURI
El señor Vladimiro Montesinos,"No, no. Por eso es que lo estamos coordinando para que a usted le pregunte y allí lanza usted el esquema de que Lima no se mere ce que haya un alcalde para cuatro meses. Si el señor quiere ser presidente, nene le gítimo derecho a serlo, que se presente, lo ampara la ley. Pero lo que no me parece bien, y ese es el engaño a los vecinos de Lima, de que yo prometa ser alcalde y después de cuatro meses me vaya.",MONTESINOS
El señor Alex Kouri,"Pero, le voy a decir algo más.",ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,Si usted recuerda.,ALEX KOURI
El señor Alex Kouri,"Y sale en todas mis entrevistas, cuando lancé la posibilidad de una candidatura a Lima.",ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,"Yo, justamente me fundé; o sea, yo sostuve mi tesis sobre esa base.",ALEX KOURI
El señor Vladimiro Montesinos,"Claro, pero justamente hoy día la refuerzan, porque hoy día cobra más vigencia eso, y ahí engancharía usted con el tercer tema, es que el señor se niega al debate cuando justamente un alcalde, ¿sabe qué cosa es debate? Usted nunca se ha negado, nadie le ha planteado un debate a usted, per fecto; pero es tiempo de que me plantee un debate, con quien quiera el señor, si no se corre a los debates y no maneja el tema de...",MONTESINOS
El señor Alex Kouri,"Eso sí le digo, tengo las ideas bien claras sobre el tema.",ALEX KOURI
El señor Vladimiro Montesinos,"Entonces, ¿cuál sería? Sería la declaración ma ñana y eso motivaría después que el día domingo, para que usted tenga más pre sencia, lo haga invitar en un programa. Y en un programa que puede ser el Canal 2 o en el mismo 4, de repente, o en el 5, o ya voy a ver, o en RPP el día sábado...",MONTESINOS
El señor Alex Kouri,Se desarrolla...,ALEX KOURI
El señor Vladimiro Montesinos,"Ya desarrolla en extenso. Entonces, le damos mañana, tiene usted presencia mañana en los medios y tiene usted presencia el do mingo en un programa...",MONTESINOS
El señor Alex Kouri,Lo que para mí es fundamental y...,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,Es el hecho de que yo quiero...,ALEX KOURI
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Alex Kouri,Quedar como víctima frente a la actitud prepotente de Andrade.,ALEX KOURI
El señor Vladimiro Montesinos,"Claro, ésa es la...",MONTESINOS
El señor Alex Kouri,"Sobre que Andrade ha ido en contra de nosotros, por no alinear a su candidatura presidencial.",ALEX KOURI
El señor Vladimiro Montesinos,"Claro. Entonces, es un prepotente, en fin, pero agregue usted a la prepotencia el tema que le parece -¿cómo se llama esto?-, no ¿tico en una persona que aspire ser Presidente de la República y que quiera burlar se de los vecinos de la capital, yo no haría eso. Eso es una burla para los vecinos de Lima, ése es el tema, ¿no? Si el señor quiere ser presidente, perfecto, tiene legítimo derecho, que lo diga, que quiere ser presidente y que postule o, por lo menos, que no engañe a sus vecinos.",MONTESINOS
El señor Alex Kouri,"A mí no me asusta demasiado esforzado aceptar esas pro puestas, porque estoy de acuerdo con ellas.",ALEX KOURI
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Alex Kouri,"Yo le he dicho, no las he abandonado.",ALEX KOURI
