speaker	speech	speaker_std
El señor MONTESINOS TORRES.—	" Bueno, el chico del Pomar cómo sale hablando que fue un error que fuera Valle Riestra porque se ha expuesto, porque él sabía que se iba a exponer a una marcha que estaba contraria a él. Bueno, entonces, Lúcar le dice ""pero dialogó desde que llegó"". ""Bueno, pues, dialogó porque nosotros somos pacifistas"", dice. Entonces, ahí él parte de una falacia el muchacho este, porque si va un Primer Ministro con toda una parafernalia entonces sí podía (ininteligible). Pero si va desarmado, entonces las dos únicas armas solamente son la fortaleza de las palabra y el hecho de la moralidad del hombre de tener coraje de ir a presentarse ante una turba que puede o no descontrolarse. Entonces el muchacho no puede decir que este ha sido un error, que no ha debido ir, que se ha expuesto  y que las consecuencias hubieran sido impredecibles. Bueno, ¿al final pasó? No pasó nada."	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Además, yo tengo un amigo que decía que fueron impredecibles y metió una bomba.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 claro, entonces esas cosas son...	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Eso está bien. Los artículos de prensa, salvo Rospigliosi que ha demostrado desde un comienzo.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Bueno, Rospigliosi es un enano mental.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 O Patricio Rickets Rey de Castro que siempre quiere ser Primer Ministro.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Bueno, sale con sus críticas.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero todas son unas críticas muy bien escritas.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero finas, Patricio, no vamos a poner a Patricio.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No, pero para (ininteligible), es un amargado.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Rospigliosi es una rareza, es un tipo, ese tipo...	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Después, todo, por El Comercio.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Ahora, la Delia Revoredo.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Una grosera.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Una grosera.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ahora cree que yo voy a ir a recibirla.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 es un acto de cortesía con una dama.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y no le va a pasar nada.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Y no le va a pasar nada y sale con una pachotada. Pero está usted viendo cómo es esta gente realmente, es una gente destructiva, no es una gente constructiva, es una gente mala. O sea, la pregunta es ¿qué pasaría si en el año 2000 el Perú cae en manos de esta gente? !Qué horror!	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No, si lo sabemos.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Es decir, ya tenemos un acto de conciencia nosotros. Usted ya conoce un poco, y va a ir conociendo a medida que va pasando el tiempo, cómo es el aparato y el Gobierno por dentro.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero, no me refiero a eso, me refiero para parar al desarrollo. Las pequeñas pasiones.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Por ejemplo, (ininteligible) y lo lanzó con sueldo y medio.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Felizmente él se fue.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Se fue espontáneamente sin ver ni escribir a nadie y ya mandó a un tipo a preguntar cuáles eran los sueldos de los ministros, esa es para una anarquía que ha habido (ininteligible). Comenzó a poner dos o tres personas ahí, ya se fueron todos en masa.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 En buena hora, en buena hora que se le fueron y después las otras personas.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Para ser honestos, por ejemplo, digamos para preguntarle sobre esas cifras, etcétera y después dice de noche en la televisión que ya he firmado un decreto de urgencia transfiriendo organismos técnicos al sector de economía. Le dije, claro, porque ya ha quedado en firmar el Presidente, ¿te parece bien?	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, lógico.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Porque el objetivo es desmantelarme de cosas porque si no yo no puedo hacer nada.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero este ha tenido la infidencia, la traición y la bajeza de ir a decírselo a Hildebrandt.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero claro, es una gentuza. Los mismo, por ejemplo esto que le hacen a Puno...	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ha sido un chico estupendo.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero lógico. Pero cómo es la intriga, como son gente que se quiere subir al coche y se  mueven en función de sus intereses personales. Pueden ser parientes.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Yo ni agarro el celular, lo cargo y lo he dejado allí.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Sí, claro, porque como usted tiene otro.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	" Ellos me dicen: ""No, no renuncies, Javier, porque vas a perder la oportunidad de nombrar directores. A mí no me importa nombrar director a nadie."	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero lógico.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Yo he venido a (ininteligible) acá.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, pero la gente lo ve.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Además, yo tengo un poder prestado, mezquino, me lo han prestado y tengo que hacerlo con consecuencia, con dignidad y con honradez. Y soy una especie de José Luis Bustamante. (risas) Soy un comodatario del poder.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Entonces, tenemos dos retos, doctor, uno es...	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Yo sé que tengo que hablar de cifras, sé que tengo que hacer (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Es que, doctor, el problema está en que a mí me gustaría ir. Mire, yo le voy a decir. Ante todos los primeros ministros yo iba todos los días al premierato, a las oficinas. ¿Cómo hacía? Entraba con un vehículo, entraba a la cochera esa, se cierra la cochera y de frente entraba al despacho y ahí conversaba. Y nunca nadie se ha enterado que yo iba a hablar con el señor Pandolfi. Nadie ¿por qué? Porque el núcleo que estaba, el interior del núcleo, muy cerrado, un núcleo de mucha convicción, entonces nunca se filtraba. Entonces, el señor Pandolfi tenía en mí una persona que conocía (4) todo el aparato del Estado y lo ayudaba a que haga a una buena gestión.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero tampoco podían haber (Ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Es imposible, entonces, mi idea es ir y tratar de ayudarlo, usted no va a estar viniendo todos los días acá, yo tengo que ir allá, me es más fácil. Porque usted tiene, por las funciones del cargo, tiene usted que (ininteligible) llama a un embajador, a una persona (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Hay que erradicar ahí a todos los sospechosos.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Hay que erradicar a todos los sospechosos y dejar (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ahí Aljovín si es un hombre de honor.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Bueno, él podría quedarse, Aljovín es un hombre de honor, pero los dos parientes que tiene usted, eso tiene (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Si ha habido, se han metido (ininteligible) Es decir, yo envíe a la señora Vergara.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 A la señora Vergara.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Vergara. Es decir, (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 (Ininteligible) y entonces, quién  debe estar mi despacho, en ese cargo, Santander, debe estar la señora Rosario que debe ir cuando ella crea conveniente ir, para que vaya a ayudar, etcétera, para conversar algunas cosas, y tiene usted a la chinita, esa que trabaja ahí de secretaria.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ya se ha ido.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 ¿Se ha ido la chinita?	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Se ha ido por dos razones, porque quiere irse a Economía. Se ha ido con Cayetana Aljovín.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Con Cayetana Aljovín. Ha servido, porque esa chinita, nos era útil. No, bueno, uno lo llega a descubrir y la hacemos volver por el sueldo.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Sí, de acuerdo.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Sino a última hora yo por acá le pago. Entonces, a de mandar dos. ¿Por qué? Porque esa es así. Oiga, llámeme a Juan Pérez, ella lo ubica, pero ponte una secretaria.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (Ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 (Ininteligible) le ha recibido, usted sugiere, le hemos suplicado.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Lo que pasa que son gentes que se han colado ahí el primer día en medio de (ininteligible) de todo mundo.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 No. Y además gente vinculada a la UPP, incluso (ininteligible). Claro, eso es lógico. Entonces están tratando de aprovecharse todas estas circunstancias para qué, para llevar agua a sus molinos.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 La (ininteligible) se juega pero no sabemos que ha llegado al atrevimiento (ininteligible) con Alva Castro.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, o puedes tener dos tipos de relaciones, en el momento que está divorciada de él, pero amante de Venero no sabemos si (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (Ininteligible) Rolando Zevallos, ahí sí pero Roberto Sánchez la vez pasada.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Bueno, qué le digo. Aparte si puede si pueden aproximarlo a las personas.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Hoy día ha habido un crimen de (ininteligible) porque desapareció Julianita y desaparecieron un montón de gente.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Entonces, ya, mire usted, quién debe quedarse ahí, manejando el gabinete de asesores con Aljovín y punto. Voy yo y lo ayudo. Todas las mañanas una dos o tres horas.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Dos o tres horas de (ininteligible). Yo quiero decir entre paréntesis, le tengo mucha admiración pero siempre se ve conmigo. Ahora, este gobierno (ininteligible) que seguirá (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Porque pareciera usted pase (ininteligible) sus ejercicios. No, sí, nadie lo aguanta una bicicleteada.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No, (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 No, claro.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No, no eso. (ininteligible) no, tengo la actitud (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, una actitud de don de gente.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Claro. Si pues, pero yo me dejar encerrado, váyanse ustedes.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro. Lo que pasa es que usted tiene don de gente. (ininteligible)	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Lo único que hicimos así despótico fue el hijo de Rosario, tenía que ir a una, recogiendo en una fiesta y (ininteligible) nadie recoge a este chico, se fueron a recoger, la novia se quedó impresionada.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Le cuento unos detalles, sin criticar a nadie. A Dulcinea le gusta la pintura y esas cosas, es artista, la brocha. (Risas.)	MONTESINOS
El señor MONTESINOS TORRES.—	 ¿Usted sabe qué le dicen al doctor Aljovín?	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Media naranja.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Por qué.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Porque solamente deja calentar el cuerpo. (Risas.) Bueno, entonces, agarra ella y dice la seguridad, vamos al Congo. Uy, le dije. Tu sabes que el doctor es un hombre muy pasivo. Está sentado en el carro (ininteligible) llama, haber, venga el mayor, el de la seguridad. Viene el mayor, sí, señor (ininteligible) póngame todos los carros en línea ahí en el malecón y todo el mundo baje a mirar el ocaso del sol, (5) pues todo el mundo va a ver. Sí, qué hacemos, señor: Todo el mundo mire (ininteligible) y todo el mundo va a mirar. Todos están mirando; y el Fiscal de la Nación, déjenlo tranquilo en un carro que se duerma el viejito. Entonces, bajan todas la escoltas, están dos horas ahí mirando. En consecuencia, son exquisiteces que se dan (ininteligible)	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (Ininteligible) la habrás gritado para eso.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Lógico, entonces qué pasa, lo mandan en los caballos en la oportunidad al doctor, ¿por qué?, porque el mayor de la escolta comenta: No, el doctor fiscal (ininteligible) el viejito sentado en el carro así como (ininteligible) el viejito, sentado en el carro dos horas ¿y ella?, con toda la escolta. Oiga, mire para acá, venga uno sosténgame (ininteligible) estoy pintando, el otro no; mire usted para allá, a ver diga cómo va el Sol. Entonces, esos detalles que lo puede hacer en el (ininteligible) así hablen de quien, es la imagen del hombre, porque el hombre tiene el carro y no la mujer, entonces parece que hay una ginecocracia ¿no?, esas son los detalles. Claro, yo no tengo la confianza como para decir doctor, pero tampoco él no tiene el valor de ponerse los pantalones y de poner en su sitio, porque ella es la que tiene el timón. Entonces cositas así que son diferentes y en contraposición a lo que a usted hace que hay escolta hay que darle su propina, su almuerzo, sus cosas, la gente se siente contenta porque son seres humanos como nosotros.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y ahí hay una ... yo voy ahorita, salgo a la calle almorzar y yo pago mi yo pago mi (ininteligible) hoy tengo que llevar un funcionario, puede ser que escoja la alternativa, (ininteligible)	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Y es mucho mejor para usted porque es en lo personal, pero cuando ellos organizan así almuerzos esas cosas, le conviene eso como para el bolsillo.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ah, no, el almuerzo (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 No paga, pues ahí. Entonces, doctor, hay muchas posibilidades de...	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Yo creo que se han portado un criterio democrático que era bueno porque era democrático, entonces hay que hacer algunas correcciones a ese tratamiento.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, por eso las posiciones es, cuáles son posiciones, digamos, indultos.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Indultos.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Toda la gama de indultos, (ininteligible) de indultos, pendientes... mañana sorpresa.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (ininteligible) indultos, porque no sacamos mañana esos (ininteligible)	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Por eso es cuestión, ahora que usted más tarde va a conversar con el Presidente, sacamos el tema.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 ¿Está molesto conmigo?	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 No.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 O el (ininteligible) primero que dice como ha estado fuera puede...	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 No, no, claro, porque le llegan pues las versiones (ininteligible) pero es un hombre amplío. Lo que he conversado en la mañana es: yo quiero trabajar, (ininteligible) tiene que entrar a trabajar, porque qué cosa pasa, estamos viendo cual es el problema número uno del país (ininteligible) el número uno del país no es pues que se restablezca el Tribunal Constitucional, pues eso (ininteligible) el cómo. Qué cosa quiere el hombre de Huaycán, qué cosa quiere el hombre de Villa el Salvador, pero nosotros tenemos que pensar en esa gente, porque es el Perú profundo. La elite privilegiada, que somos nosotros, que somos culta o que tenemos una posibilidad de acceso a ciertos niveles de comodidad económica, es el 0.5% del 99.9 de la población empobrecida, marginada, es el Perú profundo marginado, es el Perú de tristezas, el Perú de miseria, de pobreza a la cual nos han agregado los grandes males, como fueron el tema del terrorismo, como fue el tema de narcotráfico, como ha sido el fenómeno de El Niño y como es ahora el crimen organizado y como es el tema del Ecuador. Entonces, nosotros tenemos grandes retos que hemos pasado, que estamos pasando y vamos a pasar; entonces, tenemos que proyectar eso para adelante, o sea, el hombre que ha venido  veo lo poco que han hecho unas personas, habla del hábeas Corpus, habla de la democracia; pero la gente dice: yo no como con la democracia.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (ininteligible)  pero cuántos los agitadores.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Se desatan los agitadores, pero los agitadores cuánto son, pero son 10, 15.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ahí tenemos parlamentarios  a gente (ininteligible)...  son gente que ha llevado sus asuntos a la Corte Interamericana, que es una porquería la Corte Interamericana, pero mueve y agita.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero mueve y agita, doctor, en la superestructura, como decía Márquez, ni que fuese la superestructura.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Por qué, porque siempre ha estado trabajando, (ininteligible) habla ahora habla bien de mí.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Por supuesto	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Yo lo conozco bien (ininteligible) sus palabras	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Pero es un movimiento en la superestructura.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero tiene eco internacional.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro, pero si ponemos ese eco internacional de lo que está pasando en Colombia con el tema de la desarticulación con las FARC.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 No es el problema de los intelectuales ni de los (ininteligible), es un problema de trabajo, de ocupación, de proteínas, de calorías, de escuelas	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Eso es lo que tenemos que conocer.	MONTESINOS
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Pero como eso no se hace inmediatamente, porque es difícil. (6)	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Bueno, no. Pero es que justamente ya el aparato económico está listo para (ininteligible) sobre todo, ya están los mil 800 millones (ininteligible) están listos ya para el problema de la (ininteligible) de la reconstrucción. Entonces, un Primer Ministro le debería decir: Señor, este es el mensaje. Y, entonces, empezamos la tarea de la (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALEZ OLAECHEA.—	 Cuando yo salí de la sesión anoche (ininteligible).	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Claro. Pero eso es lo que hay que ir también metiéndolo en la opinión pública, porque sino la opinión pública dice ¿por qué aparece? Usted está viendo que las encuestas dicen: ¿Fue positiva la presencia de Valle Riestra en esto? Hay un porcentaje mayoritario que no. Pero, ¿por qué? Porque hay un desbalance entre las expectativas de los sectores C y D con lo que significa el mensaje que usted está dando. Entonces, no hay una empatía. Entonces, nosotros lo que tenemos que hacer es esa empatía. ¿Y la empatía qué cosa es? Ellos reclaman —lo que decía Haya de la Torre— pan y libertad.	MONTESINOS
El señor VALLE RIESTRA GONZALEZ OLAECHEA.—	 Bueno, yo quiero tener un poquito más de libertad.	VALLE RIESTRA
El señor MONTESINOS TORRES.—	 Sí. Pero el problema está en que como decía Napoleón: los ejércitos andan sobre qué. (Ininteligible). Si el pueblo no tiene alimento, no tiene empleo, no funciona eso. El problema número uno es el empleo. Entonces nosotros tenemos que orientar nuestros mensajes a eso. Ahora podemos hacer una cosa. El alcalde de Lima y Lima está, caramba, con todo el problema de la inseguridad ciudadana, terriblemente, y eso no es un problema del Ejecutivo, es un problema de todos los ciudadanos, y se va al mundial de fútbol. Cómo, ¿y eso no es una irresponsabilidad? Es una irresponsabilidad, por eso usted el día miércoles vaya usted, usted no sabe que se ha ido a (ininteligible), vaya a saludarlo a la Municipalidad. He venido a saludar al señor alcalde y me doy con la gran sorpresa que (ininteligible) al mundial de fútbol. Y, bueno, lamento mucho que acá no estemos preocupados por el tema de la seguridad ciudadana y por la pobreza; he venido a coordinar para ver estas cosas y no lo he encontrado. Será en otra oportunidad (ininteligible).	MONTESINOS
El señor VALLE RIESTRA GONZALEZ OLAECHEA.—	 El otro día cuando yo le dije voy a ir a verlo, creo que está de viaje (ininteligible).	VALLE RIESTRA
