speaker	speech	speaker_std
El señor SCHÜTZ LANDÁZURI.—	 Pero ahí estamos viendo (?) Yo voy a comunicarme con (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 No, claro.	SENOR
Background	—Diálogo ininteligible.	KOURI
El señor SCHÜTZ LANDÁZURI.—	" No, pero yo lo haré yo o ustedes me lo ven. Lo único que tengo, lo único que he dejado ahí un poco, digamos (?). Entonces ya digamos que si, han quedado 20, o sea una persona no puede decir ""oye ven"" y ya, así es, digamos que sí."	SENOR
El señor DELGADO PARKER, Manuel.—	 Claro, su opinión es importante. (2)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y ahora es importante, porque (?) para qué me dices que  (?) nos hubiéramos quedado así o asá o está bien, o piña también, para qué fastidia	SENOR
Background	—Diálogo ininteligible.	KOURI
El señor SCHÜTZ LANDÁZURI.—	 (?) Como veintitantas mil personas que hay.	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿Qué?	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Sí.	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿De ese nivel?	SENOR
El señor SCHÜTZ LANDÁZURI.—	" Claro, todos los días así,  veintitantas mil personas. Y el tipo se le acerca, la ve y dice: ""He hablado con ella"". Lo que pasa es que eso (?)"	SENOR
El señor DELGADO PARKER, Manuel.—	 La ayudaba.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 La ayudaba (?). Sin embargo logró hablar conmigo y me pidió hablar contigo que quería contarte. Quién te ha contado, (?) claro que estuve hablando con él. Entonces le llamé y (?) y su vida hasta donde quiera, darte cuenta de lo que él representa nunca se encuentra así como así (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿Cuál, el padre?	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Ni verlo, pareciera que tiene una cara media así, debe transmitir una cosa	SENOR
El señor DELGADO PARKER, Manuel.—	 Porque en las fotos, no son fotos, no da esa comunicación. Tal vez tú, indudablemente.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Qué bonita (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Es una minimujer, pero indudablemente....	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Grandazo.	SENOR
Background	—Diálogo ininteligible.	KOURI
El señor DELGADO PARKER, Manuel.—	 Debe tener algo.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Pero chillará, pues, y que te haga una...	SENOR
Background	—Diálogo ininteligible.	KOURI
El señor DELGADO PARKER, Manuel.—	 Sí, pues y él está con su mente en esto, entonces para cualquier otro asunto...	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Ya no le interesa llegar, pues, hermano, porque tenía que haber llamado la semana pasada a... Todos en la fábrica están diciendo ¿oye y no ha llamado? Nada. Es decir, yo llamé al hotel, (?) Anoche le digo a nadie ha llamado (?) no ha llamado a la fábrica, no ha llamado (?) Todo el mundo está y él es el que maneja todo esto. Claro, yo he agarrado y le dije, por el momento yo voy a resolver. (?) ¿las cosas de Ernesto? Hemos coordinado y cuando él se iba, él se llevaba su lap top y de ahí seguía...	SENOR
El señor DELGADO PARKER, Manuel.—	 Claro, pero ahí él ya no tiene nada, dicen que no hay Internet, no hay radio, no hay televisión, no hay nada.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Están en un sitio de media caña, medio dólar o un sol cincuenta.	SENOR
El señor DELGADO PARKER, Manuel.—	 Y tiene dos cuartos.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Dos cuartos tienen.	SENOR
El señor DELGADO PARKER, Manuel.—	 Tú no lo puedes llamar.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 No, ojalá.	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿No tienes su nuevo teléfono?	SENOR
El señor SCHÜTZ LANDÁZURI.—	 No, ya me han dicho que (?) pero dicen que acá no entra la llamada.	SENOR
Background	—Ingresa un mozo trayendo el servicio.	KOURI
El MOZO.—	 Caballeros, buenos días.	HERMOZA RIOS
El señor SCHÜTZ LANDÁZURI.—	 Buenos, qué tal.	SENOR
El señor DELGADO PARKER, Manuel.—	" La reina del pueblo, qué injusticia se ha cometido con esta chica caramba, no es posible. Hoy día entrevisté al Padre Lanssiers y se mandó un, en fin, diciendo que lo que se había dicho de esta chica era un asunto sensible, pero totalmente desproporcionado. El  temperamento peruano, las costumbres en el estilo peruano es un estilo muy de mentiras chiquitas, medianas, regularcitas; o sea, es un desmadre. ""Sí, ya, nos vemos mañana"", una serie de cosas que están ligadas de la comunicación normal. Entonces, no se puede ser tan (?). Es una chica que ha estado."	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?), que son jóvenes.	SENOR
El señor DELGADO PARKER, Manuel.—	 Que no está conformada todavía, se ve claramente que no está formada y de vuelta ha pasado a ser (3) una segura, que si ella (?) se sienta.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y regalan cosas.	SENOR
El señor DELGADO PARKER, Manuel.—	 Y esto qué, allá yo soy.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Luego de un tiempo a (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Está faltando cariño.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada).	SENOR
El señor DELGADO PARKER, Manuel.—	 Muy bien, muy bueno ha sido el programa, efectivamente.	SENOR
El señor SCHÜTZ LANDÁZURI .—	 (?) y el resto (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 (Parte testada).	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Hubieras comunicado al canal por (?) yo tengo que ver (?) qué (?) me han bajado la señal (?) pasa si te ama (?) o sea, me mandaron una falla que me iban a disponer los (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿Quién te mandó la carta?	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Este, Castro.	SENOR
El señor DELGADO PARKER, Manuel.—	 Ya.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Porque yo (?) la junta de facultades  que ellos (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Y ha habido un aumento de capital que no ha hecho que.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Que no ha hecho (?) He tenido acciones, o sea, el resultado subió (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Aval.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y yo era minoritario, o sea, él tenía 30 y (?) y ahora lo mantiene (?) el 20% del capital.	SENOR
El señor DELGADO PARKER, Manuel.—	 Sí, sí.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Dejo mis (?) porque alquilaremos o estamos fregados.	SENOR
El señor DELGADO PARKER, Manuel.—	 Estamos conectados al negocio (?) Antes no, antes era tan imprecisa, pero ahora (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Como yo lo tengo y para diez años y efectivamente necesita satélite que suba (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Vas a pagar un satélite de en tu compañía, del que tienes accionistas.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Seguro, pues, me darán una parte un precio especial (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Entonces, claro, o sea, que el caso de mi hijo te devolvió la plata que se sacó de Panamericana del interés.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?) dinero de la antena si el programa lo ha hecho con este Závala.	SENOR
El señor DELGADO PARKER, Manuel.—	 Sí, claro.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?) le van a decir (?) qué casualidad hermano(?) Le pregunto “¿De dónde vienes?” “Vengo de (?)” He visto una carta que me mandaron. Cuando quieren hacer un escándalo, porque se tiró 400 mil dólares y se tiró el satélite de Panamericana (?) Ahí si que ya crédito total para terminar (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 A ti más que nada va a llegar, ellos aceptaron. Su realidad ¿cuál es? Su realidad es aceptar (?) panamericana (?) tienes que retirar sus fondos, devolver todo el canal (?) y darte una (4) satisfacción a ti, en todo caso (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Nos ha fregado su cargo de director, nos ha perjudicado (?) un todos costo de los (?) que él se hacía el loco (?) paga con dinero, no (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Independientemente de esas cosas.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?) más claro para (?) y las acciones están todas bien hechas (?) Toda su familia (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 (?) qué hago (?) entonces tampoco no puedo creer en nadie (?) consolidan varias compañías que forman parte de estas radios, por decir, en su origen una zona, y de hecho así de principio (?)de cosas, pagaderos en es una buena operación, y un flujo de 7 años (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 No sé, eso es el manejo, pero queremos ahora y todavía (?) pero muy fácil (?) Este es muy buena pregunta, la otra.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Cuál, la de la...	SENOR
Background	—El señor Schütz Landázuri recibe una llamada telefónica.	KOURI
El señor SCHÜTZ LANDÁZURI.—	 Sí. Ya. Ya está ¿Por qué le han cortado el teléfono? Ya, bestial, ya mañana recibimos todo. Okey, listo ya (?)	SENOR
Background	—El señor Schütz termina su conversación telefónica.	KOURI
El señor SCHÜTZ LANDÁZURI.—	 Claro, que las cosas indica, claro. Yo dije no pago nada ahora, pero resulta que (?) no puede pagar.	SENOR
El señor DELGADO PARKER, Manuel.—	 Claro, no, el propio negocio genera las ganancias para cubrir sus operaciones. Y en el momento de hacerse la compra de alimentos (?) ¿Entiendes? 7 años (?) en ese momento el problema son las cantidades de operaciones y la cantidad de tiempo (?) te van a echar de (?) de cabeza esto, se van a descuidar (?) cuidado (?) Son pocos los que mueren viejo, frente a los muchachos qué (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Se van abriendo. Te conviene tener una posición legal.	SENOR
El señor DELGADO PARKER, Manuel.—	 A nivel de tasa 25% de la posibilidad (?) Tengo que avanzar con Hugo y con Zavala.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Claro, está bien, pero.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Hermano, tú estas con muchos problemas, deja que el Ministro vaya avanzando, (?) que te mande una cartita y que te firme (?) ¿qué ganas...?	SENOR
Background	—En ese estado, el señor Vladimiro Montesinos Torres hace su ingreso a la sala.	KOURI
El señor MONTESINOS TORRES.—	 Hola, hermano, ¿cómo estás?	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 ¿Cómo te va?	SENOR
El señor DELGADO PARKER, Manuel.—	 ¿Cómo estás? Gusto de verte.	SENOR
El señor MONTESINOS TORRES.—	 Hace tiempo que no nos vemos. Siéntate, hermano. Bien, en general.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Qué bonita oficina, no la conocía, pero está bonita tu oficina.	SENOR
El señor MONTESINOS TORRES.—	 Es bien práctica.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 (?) No, está (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Está acá (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 No, lo ha visto en un directorio.	SENOR
El señor MONTESINOS TORRES.—	 ¡Ah!, ya.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Pero acá no, es bien amplio. Espérate voy a apagar esto.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 ¿Cómo te va a ti?	SENOR
El señor MONTESINOS TORRES.—	 Bien. Mira, en el asunto ese de la cautelar, ha subido el expediente, tienes que presentar al mediodía urgente un escrito en la sala.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Ya.	SENOR
El señor MONTESINOS TORRES.—	 Pidiendo. Te voy a dejar el papelito.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Ya.	SENOR
El señor MONTESINOS TORRES.—	 Esto sería la señal para el 27 de setiembre, entonces he hablado con el Presidente de la Sala y me ha dicho que presente un escrito para que señale la primera semana de setiembre.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 ¿Qué es esto? ¡Ah! La cautelar.	SENOR
El señor MONTESINOS TORRES.—	 La cautelar que perdiste.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Tengo que presentar un escrito.	SENOR
El señor MONTESINOS TORRES.—	 Ahí estoy poniendo: presentar urgente. Ahora mismo que te vas, van y presentan un escrito, me faxeas el escrito, entonces hago que señale la segunda fecha, el día desde la otra semana, setiembre ya; entonces, lo vemos hoy mismo ya. Ahí está la copia y todo, con eso ya (?)	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 va avanzando la cosa.	SENOR
El señor MONTESINOS TORRES.—	 va avanzando la cosa.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (?) del Amauta.	SENOR
El señor MONTESINOS TORRES.—	 Del Amauta, ah, sí, sí, el tema del Amauta.	MONTESINOS
"El señor SCHÜTZ LANDÁZURI	.—"	 Que lo quise agarrar rápido, se esconde un juez, no me dieron el cautelar y bueno, pues, ahí.	SENOR
El señor MONTESINOS TORRES.—	 Se ha dilatado un poco.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Se ha dilatado, quiero ir, pues (?)	SENOR
El señor MONTESINOS TORRES.—	 Pero con esto lo solucionamos.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Sí, sí.	SENOR
El señor MONTESINOS TORRES.—	 Con esto lo solucionamos.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Ya llegó la hora de la revolución.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Todo lo tengo, todo lo tengo ahí en lo penal, el careo que están haciendo. En el segundo juzgado penal ya empezó.	SENOR
El señor MONTESINOS TORRES.—	 Está dentro de los procesos de investigación. Lo que pasa que este señor no está acá, está en el extranjero, no ha venido a da dar la manifestación.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Falta él ¿no?	SENOR
El señor MONTESINOS TORRES.—	 Falta él.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Pero están todos los demás, pues.	SENOR
El señor MONTESINOS TORRES.—	 Ah, sí, ya les ha dado, ya les ha tomado (?), sí.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Es el tema del satélite.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Satélite.	SENOR
El señor DELGADO PARKER, Manuel.—	 Por eso es que se han hecho esos términos.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Bueno, han mandado una carta diciendo que querían devolver la plata que se tiraron, pero yo no quiero la plata, quiero el satélite.	SENOR
El señor MONTESINOS TORRES.—	 Pero dentro del derecho (?) está consumado.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Y además es satélite.	SENOR
El señor DELGADO PARKER, Manuel.—	 Claro, todavía tiene arreglo.	SENOR
El señor MONTESINOS TORRES.—	 Si yo me agarro una cosa y después la usufructo indebidamente ni siquiera, o sea, inicias una expropiación ilícita y te hacen la denuncia, entonces yo digo, te devuelvo  o te pago, ya no ya, ya se consumó el hecho.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Y además yo (?), nos ha hecho perder, porque nosotros hicimos un aumento de capital que era 30 mil dólares y teníamos derecho a mantener 70%, del 20% es el 14% de todo y ahora nos ha dejado fregado, ahora tenemos creo el 6%.	SENOR
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Tiene que ir hasta el final.	SENOR
El señor MONTESINOS TORRES.—	 No, sí, vamos ya. El tema avanza, ya el final, el penal también está en el juzgado ya.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Sí, pues, ya está en el juzgado.	SENOR
El señor MONTESINOS TORRES.—	 Ya está en el juzgado.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (?) Que sea rápido nomás.	SENOR
El señor MONTESINOS TORRES.—	 Sí, bueno, ya sigue, pues, su curso.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Sabes una cosa, eso es exactamente uno de los juicios más complicados que pueda haber (?).	SENOR
El señor MONTESINOS TORRES.—	 Bueno, en primer lugar, que no puede salir del país sin permiso del juez, te sientes mortificado, (?), por más que no seas detenido ya no puedes salir de Lima y este cojudo no es viajero, va a (?).	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Además eres un hombre que se siente libre, un hombre muy entero.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y haces lo que te da la gana.	SENOR
El señor MONTESINOS TORRES.—	 No, se queda acorralado, la mujer no va a poder venir acá (?) y una cosa es estar en Miami y otra cosa es estar en Lima, puede ser causal de divorcio.	MONTESINOS
Background	—Risas.	KOURI
El señor DELGADO PARKER, Manuel.—	 Con todas sus complicaciones.	SENOR
El señor MONTESINOS TORRES.—	 Si, pues, claro, (?), tiene problemas la mujer, porque a la mujer no le gusta vivir acá.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 No le gusta.	SENOR
El señor MONTESINOS TORRES.—	 No le gusta, entonces vendrá a acompañar un tiempito y a la hora que no pueda salir y la jarana, la mujer se va.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada).	SENOR
Background	—Risas.	KOURI
El señor MONTESINOS TORRES.—	 Tranquilo (?)	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Ese es un serio problema de los viejos, cuando se casan con jóvenes	SENOR
Background	—Risas.	KOURI
El señor MONTESINOS TORRES.—	 (?)	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Ya, tranquilo.	SENOR
El señor MONTESINOS TORRES.—	 Sí, pues, eso es mal de uno.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Mal de uno.	SENOR
El señor MONTESINOS TORRES.—	 (?)	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada) te mandó besos, dicen.	SENOR
El señor MONTESINOS TORRES.—	 (?)	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 ¿Qué me aconsejas?	SENOR
El señor MONTESINOS TORRES.—	 Hay que tener cuidado porque esa en pantalla te puede decir cualquier barbaridad, hermano, ni loco.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Sí y en lugar de ir positivo va negativo.	SENOR
El señor MONTESINOS TORRES.—	 No, no, no.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Sí. Yo la estuve viendo el otro día, tuvo partes buenas el especial, tuvo partes buenas, pero tuvo partes exageradas. (6)	SENOR
El señor MONTESINOS TORRES.—	 Tú sabes qué cosa, me pareció demasiado...dos horas es mucho para un programa.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (?)	SENOR
El señor DELGADO PARKER, Manuel.—	 Es excesivo, el tema no abarcaba sino 20 minutos.	SENOR
El señor MONTESINOS TORRES.—	 No, no.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 72 puntos.	SENOR
El señor MONTESINOS TORRES.—	 ¿72 puntos tuvieron?	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 La sirvieron completita, además para ver ya cómo es (?)	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?) como es...	SENOR
El señor DELGADO PARKER, Manuel.—	 Tocó un tema que no tiene nada que ver con la política	SENOR
El señor MONTESINOS TORRES.—	 Que era la actualidad.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Que eso le encanta a la gente.	SENOR
El señor MONTESINOS TORRES.—	 Claro, y eso está en todos los titulares.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 No tiene nada que ver con la política.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Carajo,  barrimos a la Laura.	SENOR
El señor MONTESINOS TORRES.—	 Sí, claro.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Pero era otra, pues. Sabes qué, se pone en un plan que en lugar de ayudar, friega al gobierno más bien, hermano.	SENOR
El señor DELGADO PARKER, Manuel.—	 Porque es muy exagerada.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y, además, es antipática porque como ella tiene un currículum, se pasó de aquí, se pasó de aquí, se pasó de aquí y ahora tanta alabanza...yo ya sé.	SENOR
El señor MONTESINOS TORRES.—	 Más prudente.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Más prudente.	SENOR
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Pero es loca ¿ah?	SENOR
El señor DELGADO PARKER, Manuel.—	 No, ella es una...	SENOR
El señor MONTESINOS TORRES.—	 No la puedes controlar	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 No la puedes controlar.	SENOR
El señor DELGADO PARKER, Manuel.—	 Por eso es que...Ella es muy buena en lo que sabe hacer.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Qué me vas a decir, si trabajó conmigo...trabajaba conmigo todos los días y yo estaba hasta acá.	SENOR
El señor DELGADO PARKER, Manuel.—	 Ella es muy buena en lo que sabe hacer.	SENOR
El señor MONTESINOS TORRES.—	 Muy ignorante, muy difícil. El señor SCHÜTZ LANDÁZURI.— ¡ Uff!	MONTESINOS
El señor MONTESINOS TORRES.—	 ¿Ah?	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Que éste, que el otro. Te dice una cosa, te dice la otra, y que te ama, que te odia y al otro día te quiere, el otro día otra vez te odia. ¡Pucha madre!, es difícil.	SENOR
El señor MONTESINOS TORRES.—	 Es inestable emocionalmente.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Inestable.	SENOR
El señor DELGADO PARKER, Manuel.—	 Es una estrella	SENOR
El señor MONTESINOS TORRES.—	 Sí, pues...	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Y ahora se siente, pues.	SENOR
El señor MONTESINOS TORRES.—	 Ahora, su programa que...ella está bien en su programa de una a dos.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Pero	SENOR
El señor MONTESINOS TORRES.—	 Darle otra cosa ya no.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Ahí nomás.	SENOR
El señor DELGADO PARKER, Manuel.—	 Ahí saca 40 puntos, está excelente, ahí está muy bien; y desde ahí puede trabajar indirectamente para la causa. Pero en primer plano, en mi primera posición...	SENOR
El señor MONTESINOS TORRES.—	 Ya no.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 No sirve.	SENOR
El señor MONTESINOS TORRES.—	 No sirve, sí, sí.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 No sirve, ¿por qué? Porque no hay tema, es un tema muy directo. Entonces, indirectamente...	SENOR
El señor SCHÜTZ LANDÁZURI.—	 Y ella ya se parcializó, ya dijo algo, ya se fregó, no debe...	SENOR
El señor DELGADO PARKER, Manuel.—	 Ahora, como está tuvo cosas buenas, algunas revelaciones buenas, lo que es la parte ya (?) buena.	SENOR
El señor MONTESINOS TORRES.—	 Bueno, de todos los reportajes, esta (?) estuvo bueno porque son cosas novedosas, además de...	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Sí, sí.	SENOR
El señor MONTESINOS TORRES.—	 Pero las entrevistas muy largas.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Claro, no daba para dos horas.	SENOR
El señor MONTESINOS TORRES.—	 No. Una entrevista a una persona no puede ser más de (?) minutos.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 No hay un tema que aguante dos horas, no existe.	SENOR
El señor MONTESINOS TORRES.—	 La gente se aburre.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Ni el cine, hora y media.	SENOR
El señor DELGADO PARKER, Manuel.—	 Porque es un argumento.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 (?).	SENOR
El señor DELGADO PARKER, Manuel.—	 Con un desenlace al final, bueno, tiene un argumento. Pero una cosa de un tema de actualidad 20 minutos era suficiente.	SENOR
El señor MONTESINOS TORRES.—	 Era programa de hora nada más, máximo.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 (?) está fregado el 4.	SENOR
El señor MONTESINOS TORRES.—	 Sí, sí. El señor SCHÜTZ LANDÁZURI.— ¡ Pasu madre! (?) más gente, más (?) no paga.	MONTESINOS
El señor MONTESINOS TORRES.—	 No pagan y encima están fuera los... padre e hijo están fuera, paran en Miami nomás.	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 Pero ¿qué estarán...por qué estarán afuera?	SENOR
El señor MONTESINOS TORRES.—	 Y, no sé por qué estarán afuera, su papá también está templado.	MONTESINOS
El señor DELGADO PARKER, Manuel.—	 Tiene sus problemas, pues, con los (?) aparte con su problema, tiene una demanda de divorcio.	SENOR
El señor SCHÜTZ LANDÁZURI.—	 75 millones de dólares.	SENOR
El señor DELGADO PARKER, Manuel.—	 Y tiene que atenderlo.	SENOR
El señor MONTESINOS TORRES.—	 Debe ¿no?	MONTESINOS
El señor SCHÜTZ LANDÁZURI.—	 No.	SENOR
El señor DELGADO PARKER, Manuel.—	 No, la demanda que le ha puesto....	SENOR
