speaker,speech,speaker_std
Desconocido,(?).,DESCONOCIDO
El señor Vladimiro Montesinos,"Oye, hermano (?) sancochado (?). Ya. Claro.",MONTESINOS
Desconocido,"Y, después, cuando lo vio, dijo que no (?). La aduana ha venido acá (?).",DESCONOCIDO
El señor Vladimiro Montesinos,(?).,MONTESINOS
Desconocido,"No, ahí se murió (?).",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"(?) se decidió. Iba a demorar, pero si me decía vente, ahí se cagaba. Sonaba.",DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,(?) en este momento.,DESCONOCIDO
BACKGROUND,[No se percibe diálogo.],BACKGROUND
Desconocido,(?) toda la documentación al respecto.,DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,Justamente esto era todo lo que él tenía.,DESCONOCIDO
El señor Vladimiro Montesinos,Ya. Y desordenado.,MONTESINOS
Desconocido,Y agarran...,DESCONOCIDO
El señor Vladimiro Montesinos,Se los llevan.,MONTESINOS
Desconocido,(?),DESCONOCIDO
El señor Vladimiro Montesinos,Y se llevan todito.,MONTESINOS
Desconocido,Y se llevan absolutamente todos los documentos habidos y por haber.,DESCONOCIDO
Desconocido,Y (?) los recibos y los contratos de mutuo...,DESCONOCIDO
El señor Vladimiro Montesinos,Todos los recibos y los contratos.,MONTESINOS
Desconocido,Tienen que ser todos.,DESCONOCIDO
El señor Vladimiro Montesinos,"Sí, sí.",MONTESINOS
Desconocido,"Entonces, yo los acomodé en la caja.",DESCONOCIDO
El señor Vladimiro Montesinos,¿En desorden?,MONTESINOS
Desconocido,"(?) en realidad, yo he estado acomodándolos desde el inicio (?) una renuncia, ¿no? (?) renunciar. Y todo eso lo tenían.",DESCONOCIDO
El señor Vladimiro Montesinos,"¿Y todo eso lo tenía?, ¿todo eso tenían?",MONTESINOS
Desconocido,Todo eso lo tenía. Y éstos son los borradores que hacemos para que el presidente pueda hacer las car tas al extranjero.,DESCONOCIDO
El señor Vladimiro Montesinos,"Ya. Se habrán sacado fotocopia y se lo habrán devuelto, seguro.",MONTESINOS
Desconocido,"No creo. Eso fue justamente el compromiso que yo tuve con otra persona (?) y él me dijo: ""Tráeme toda la documentación, copia y originales"".",DESCONOCIDO
El señor Vladimiro Montesinos,Ya. ¿Están todas las cartas de compromiso?,MONTESINOS
Desconocido,"Están... Lo comencé a revisar, están las entregas de DHL, los depósitos del banco...",DESCONOCIDO
El señor Vladimiro Montesinos,Todo.,MONTESINOS
Desconocido,"Las cartas de respuesta; o sea, todo estaba revisando y cada uno en sus folderes.",DESCONOCIDO
El señor Vladimiro Montesinos,Todo ordenadito.,MONTESINOS
Desconocido,"Yo ya lo he ordenado acá, ¿no?",DESCONOCIDO
El señor Vladimiro Montesinos,"Está completo ya, están hasta los recibos, todo.",MONTESINOS
Desconocido,"Todo. Los documentos, las fotocopias, los cargos...",DESCONOCIDO
El señor Vladimiro Montesinos,Ya está recuperada toda esa vaina.,MONTESINOS
Desconocido,"Todo, todo. Cuando a ellos le caen, le hacen este requerimiento, le hacen por lavado de plata. Y está con orden de captura.",DESCONOCIDO
El señor Vladimiro Montesinos,¿Está con orden de captura?,MONTESINOS
Desconocido,"Y con ese documento se le hace, con eso se generó la (?).",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya. Claro, ¿y?",MONTESINOS
Desconocido,Entonces esos son todos los documentos que ellos tienen en su poder.,DESCONOCIDO
El señor Vladimiro Montesinos,"Ya. ¿Lo de la SUNAT, de allá?",MONTESINOS
Desconocido,Lo de la SUNAT.,DESCONOCIDO
El señor Vladimiro Montesinos,"Evidentemente, han sacado fotocopias, porque esos cojudos nos han entregado los originales, pues ellos se han quedado con foto copias.",MONTESINOS
Desconocido,"Señor, ellos... Cómo ellos me decían: ""Yo no puedo actuar con fotocopias"".",DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"Bueno, si han sacado fotocopias (?) no puedo hacer nada con fotocopias, yo te pido a ti como empresa que me entregues los documentos originales.",DESCONOCIDO
Desconocido,Y éstos son documentos originales.,DESCONOCIDO
El señor Vladimiro Montesinos,"Y, ¿cómo recuperaste los originales?",MONTESINOS
Desconocido,"Entonces él me dijo: ""Revísamelo"". Lo he grabado todo, ¿no? Todo he dicho que me lo grabe. Grábate todo, le he mandado a grabar todo.",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya. ¿Hiciste la resolución, ya?",MONTESINOS
Desconocido,Hice la resolución que ellos dictaminaron.,DESCONOCIDO
El señor Vladimiro Montesinos,"Ya, ¿está firmada?",MONTESINOS
Desconocido,Y aquí están los tres puntos importantes. Aquí dice...,DESCONOCIDO
El señor Vladimiro Montesinos,Requerimiento (?) fiscalización (?) por agravio (?). [Lectura rápida del documento.] ¿Como requerimiento salió esto?,MONTESINOS
Desconocido,"(?) lo ayudamos al tipo, ¿no?.",DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,Con este documento.,DESCONOCIDO
BACKGROUND,[Corte en el audio.],BACKGROUND
Desconocido,"Con este original, este documento original con éste lo hemos comparado. Esto es fotocopia del original.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Esto es un documento original, no te lo puedo dar, jamás. Te doy la copia certificada de este documento.",DESCONOCIDO
El señor Vladimiro Montesinos,De esto.,MONTESINOS
Desconocido,"Que hoy día le estamos entregando allá justamente, le están sacando la copia. Le envían la resolución.",DESCONOCIDO
El señor Vladimiro Montesinos,Le mandan a él.,MONTESINOS
Desconocido,"A requerimiento de (?), lógicamente. Entonces, le están sacando dos copias certificadas de este documento. Inclusive, la última firma faltante.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,La de él.,DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,Lo está llevando (?) está sin firmarla.,DESCONOCIDO
El señor Vladimiro Montesinos,¿Cuál? ¿Ésta?,MONTESINOS
Desconocido,O sea mañana...,DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,"Él termina de efectuar la cancelación, todo, y va para que le den toda... Claro, después de irse a la negociación (?). Lo que pasa, ¿sabes qué?, te digo...",DESCONOCIDO
El señor Vladimiro Montesinos,Le falta plata.,MONTESINOS
Desconocido,"Se ha distorsionado (?) no hay otro asesor, nadie lo recoge (?).",DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"Y cómo va a ganarse esto, cuando éste pida que se cierre la empresa, y para cerrar la empresa, han ido seguramente a revisar cómo hacen acá y ahí han revisado con detenimiento…",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Y lo vinculan como lavado de plata, no sé.",DESCONOCIDO
Desconocido,"Lavado de dólares. Narcotráfico, ése es el fundamento.",DESCONOCIDO
Desconocido,Ahora está con orden de captura y la casa con...,DESCONOCIDO
El señor Vladimiro Montesinos,Embargo.,MONTESINOS
Desconocido,Embargo.,DESCONOCIDO
El señor Vladimiro Montesinos,"Ya levantaron esa vaina, ¿no?",MONTESINOS
Desconocido,"Con ese papel, mañana se muere todo, ¿no? Justamente, es ya con esta copia que estamos viendo.",DESCONOCIDO
El señor Vladimiro Montesinos,"El otro es Cabrera, ¿no?",MONTESINOS
Desconocido,Ése se está moviendo (?). Ellos envían de acá a las dos instituciones para que le levante (?). Él con este papel puede viajar.,DESCONOCIDO
El señor Vladimiro Montesinos,(?) fiscalización (?). Hemos recuperado toda la vaina.,MONTESINOS
Desconocido,"Todo. Si quiere, acá, se ha presentado tal (?).",DESCONOCIDO
El señor Vladimiro Montesinos,Ya. Todos los recibos hemos (?).,MONTESINOS
Desconocido,La suerte es que...,DESCONOCIDO
El señor Vladimiro Montesinos,(?) exactamente toda la cojudez.,MONTESINOS
Desconocido,"Todo original, todo (?) carta notarial.",DESCONOCIDO
El señor Vladimiro Montesinos,"Como han pensado, por lavado de dinero (?).",MONTESINOS
Desconocido,"(?) es que lo que él ha escuchado lo ha asustado, cuando ha dicho, lavado, te vas a ir en cana"", el cojudo se (?) todo.",DESCONOCIDO
Desconocido,"Le dijeron, se le va a aplicar la Ley 18010, creo que es allá. Que es narcotráfico (?) que son 25 años de cárcel…",DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,"Presenta todos los documentos originales que tengas para tu descargo. Entonces, agarró y presentó todo (?).",DESCONOCIDO
El señor Vladimiro Montesinos,"Pero han visto que esto es formal y legal, el em pleado (?).",MONTESINOS
Desconocido,"Claro, está legal, sí.",DESCONOCIDO
Desconocido,"¡Sabes también, cuál ha sido mi suerte!, para bien o para mal (?) es que la doctora esa; o sea la que vio la primera vez, ésa fue la que dejamos pa ra (?) los jueces (?) y esa misma...",DESCONOCIDO
El señor Vladimiro Montesinos,"... Y, ahora ya no existe esa empresa ""Moreno"" si van pregúntale quién te ha dado.",MONTESINOS
Desconocido,(?).,DESCONOCIDO
El señor Vladimiro Montesinos,"Ahora que hacemos con ¿este juicio?, ¿Liliana es abogada?",MONTESINOS
Desconocido,"Yo creo que esta vez no preferiría que yo le suelte, no, lo reviento a...",DESCONOCIDO
El señor Vladimiro Montesinos,"Ahora bien. Y lo que pagamos la vez pasada de los intereses, ya no interesa.",MONTESINOS
Desconocido,"Pero, felizmente, está pagado, porque sino nos acosarían; (?) término el punto de oro sería, pero ahí figura en la computadora que hemos can celado, te di...",DESCONOCIDO
El señor Vladimiro Montesinos,¿Ah?,MONTESINOS
Desconocido,... el anterior documento...,DESCONOCIDO
El señor Vladimiro Montesinos,¿Y cuánto es la (?)?,MONTESINOS
Desconocido,"El problema no es lo que hemos dejado de pagarle, el problema es el desbalance, en su día él la va a botar.",DESCONOCIDO
El señor Vladimiro Montesinos,¿Cuándo hay que pagar esta huevada?,MONTESINOS
Desconocido,"No, ésta ya la he cancelado.",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya sé, ¿cuánto te ha costado esto?",MONTESINOS
Desconocido,105 mil. Me ha pedido 200 mil.,DESCONOCIDO
El señor Vladimiro Montesinos,¡Y qué mierda! Hay que pagarlo no más.,MONTESINOS
Desconocido,"Tú sabes, ¿cuánto me cuesta la abogada, también?",DESCONOCIDO
El señor Vladimiro Montesinos,"Bueno, a la abogada le tengo que dar yo.",MONTESINOS
Desconocido,"Lo que pasa es que a la abogada (?) ahí donde sea, (?) pero a Pedro Digman tengo que darle 50 mil dólares (?) solo no vas a solucionar el pro blema; o sea, cuando hemos llamado, él estaba con su nosotros.",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya pagaron, ya.",MONTESINOS
Desconocido,"Unos reales, no... (?) yo le dije de él a mi vieja (?).",DESCONOCIDO
Desconocido,A la abogada.,DESCONOCIDO
Desconocido,"(?) futuro negocios, todo.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"A la hija. La hija debe estar metida en todo, pues. Ella trabajó acá, su hija está en la SUNAT",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,También el municipio...,DESCONOCIDO
El señor Vladimiro Montesinos,¿Del Rimac?,MONTESINOS
Desconocido,"No, no. Allá, en la SUNAT de allá.",DESCONOCIDO
El señor Vladimiro Montesinos,Estos han ajustado la huevada.,MONTESINOS
Desconocido,Eso…,DESCONOCIDO
El señor Vladimiro Montesinos,"(?) están haciendo lo mismo, pues, 200 mil, quién le iba a conseguir a levantar el embargo; la tranquilidad no tiene precio.",MONTESINOS
Desconocido,"Yo te juro, que ayer. Yo, no fui de parte de ese tío (?) Zuzunaga yo le dije: ""por adentro no está Willy; yo qué le voy a decir a Willy, porque los días pasan y una preocupación más (?) estamos, pero de todas maneras yo pensé que con 50...",DESCONOCIDO
El señor Vladimiro Montesinos,... no.... ¡Olvídate!,MONTESINOS
Desconocido,"Además, no podía ofrecer más. Cómo fueron (?) tres, cada uno llevó 17 mil dólares.",DESCONOCIDO
El señor Vladimiro Montesinos,"Ahora te falta reembolsar todavía. Entonces, te hace más plata con ella.",MONTESINOS
Desconocido,"No, a mí me dijeron que (?) para empezar eran, pues 200 mil; o sea sin necesidad de...",DESCONOCIDO
El señor Vladimiro Montesinos,"¿Ya han pagado su plata? Ya, para…",MONTESINOS
Desconocido,"Posible, sí, sí. Además, le hemos grabado toda la conversación...",DESCONOCIDO
El señor Vladimiro Montesinos,¿A la mujer?,MONTESINOS
Desconocido,A la mujer y al de la SUNAT.,DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Esto también tenemos que borrarlo. Ponte, cualquier cosa pase allá. (?) segundo piso, tal puerta, tal color de puerta, al lado izquierdo hay tan tas personas.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya te dijeron cuando arreglamos esto(?) si lo van a arreglar o…,MONTESINOS
Desconocido,"(?) por acá y por allá. Igual me atendieron, pero después de…",DESCONOCIDO
Desconocido,"(?) sin compromiso de negociar la suma, me dijeron: ""Bueno, mira acá (?) lo que pasa (?) tu nombre (?) veo los libros (?)"".",DESCONOCIDO
El señor Vladimiro Montesinos,¿Cuáles son (?)?,MONTESINOS
Desconocido,Tres.,DESCONOCIDO
El señor Vladimiro Montesinos,¿Qué?,MONTESINOS
Desconocido,"Son tres, para mí son tres instancias, (?) después pasaba a tributos acá (?) después pasaba a documentales para ver si los documentos eran lega les y de ahí a la comisión, terrible. Ya, con plata...",DESCONOCIDO
El señor Vladimiro Montesinos,"Bueno, lo importante es que hemos recupera do todo.",MONTESINOS
Desconocido,"Lo importante es que quizás esto, mañana, con el saldo que le va a dar, esto vamos a tenerlo legalizado y firmado.",DESCONOCIDO
El señor Vladimiro Montesinos,"Claro, porque si no, no vale esta huevada, tú sa bes que una fotocopia…",MONTESINOS
Desconocido,"Claro, para que tenga un grado de fuerza y esto legalizado y firmado, ya murió.",DESCONOCIDO
El señor Vladimiro Montesinos,El proceso de investigación es así.,MONTESINOS
Desconocido,"Porque, por qué no pone tal como está la gente en el archivo; eso es problema de ellos.",DESCONOCIDO
Desconocido,"También que le dijeron narco y, ¡puta! le (?).",DESCONOCIDO
El señor Vladimiro Montesinos,"Todos esos cojudos, ¿no?",MONTESINOS
Desconocido,"Aquí tienes la copia del documento, de los papeles que necesitaban fechas, éstas son fotocopias del contrato.",DESCONOCIDO
El señor Vladimiro Montesinos,"Bueno, ya hay que guardarlo donde están los recibos, todo, todas las huevadas.",MONTESINOS
Desconocido,"Yo creo que esto debemos guardarlo con el cásete porque en cualquier momento que pase... no, pero esto ya está saneado, no? Pero, ¡puta!, es tu mujer. Estamos curados. Pero tú sabes, carajo",DESCONOCIDO
El señor Vladimiro Montesinos,... Ahora estamos curados.,MONTESINOS
Desconocido,"Estamos curados. Solicité el arreglo con Vilchez y Duran y Liliana Nuñez (?) pero necesito (?) ayudar a Wong, (?) Lucy lo podemos sacar en El Peruano, y no sacar la copia, pero el banco lo puede certificar sin...",DESCONOCIDO
El señor Vladimiro Montesinos,Pero esto ya está…,MONTESINOS
Desconocido,"Después, mira, hemos estado analizando tus datos.",DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,"Una situación (?) para que no pase como en la votación, que por 400 soles hemos perdido toda una millonada que hemos invertido.",DESCONOCIDO
El señor Vladimiro Montesinos,¿En cuál?,MONTESINOS
Desconocido,"En la falsificación de firmas, pues.",DESCONOCIDO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
Desconocido,"Todo fue una. Te explico, en estas cintas que estamos hacien do, grabadas en un espacio de 15 minutos, son 15 personas que tienen su libreta de ahorro, que van a tener bonos hasta casi un mes, de un millón.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Me dejo entender; o sea, esas mismas personas (?) tiene que ser utilizado a nombre de alguien.",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya, ¿hay que pagar eso también?",MONTESINOS
Desconocido,"Sí, esas 15 personas tienen libreta.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,Esas personas que Absalón ve.,DESCONOCIDO
El señor Vladimiro Montesinos,Quieren más plata.,MONTESINOS
Desconocido,"Son de confianza nuestra (?) pero ahora, ¿es de confianza o no es de confianza? Entonces, mejor es decirle la idea. Hazme esta operación porque he repatriado, ya está mandando con Muller (?) en su poder. Bueno, el dinero lo tenemos para dar le nosotros.",DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"Pero ellos pueden pedir un duplicado de un millón de dólares en su libreta, más su nombre.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Entonces, yo quiero tener (?) legalizado (?) creo que es más en caz... Mira, yo lo he pensado para que sea todo saneado. Mira, darles sus diez mil dólares a cada uno.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Porque son de ida y vuelta; o sea, él ha traído y ha regresado.",DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"Y al cajero, el cajero sabe que diez o 15 millones se está jugan do el país, y esto es un mal comienzo que tiene fehacientes cifras (?) desarrollada (?) esa misma fehactón sigue en pleno, se ha hecho esto la vez pasada, al final toda la gente esta contenta.",DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"Pero, si en cambio (?) por una cojudez, mañana, podrían, no creo que vayan a hablar en público, pero no te lo puedo asegurar. Sé que no lo van a hacer, pero porque mejor que se dedique a sanear el tema.",DESCONOCIDO
El señor Vladimiro Montesinos,"¿Y la otra?, todo el día.",MONTESINOS
Desconocido,La otra operación es tan severa como ésa.,DESCONOCIDO
El señor Vladimiro Montesinos,"Bueno, que registre.",MONTESINOS
Desconocido,Mis oficinas están cerradas o todas mis fábricas.,DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Mira, por ejemplo, yo tengo (?) constituí allá una empresa que tiene seis millones para poder sacar, para comprar máquinas, ponte.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"En cambio él viene y me dice: ""Yo saco doscientos millones. Entonces, yo los seis millones; o sea ya los seis millones...",DESCONOCIDO
El señor Vladimiro Montesinos,... Lo recuperan.,MONTESINOS
Desconocido,"Pero que te generen impuestos hermano, tú los pagas.",DESCONOCIDO
El señor Vladimiro Montesinos,"Claro, pues.",MONTESINOS
Desconocido,"¡Qué cojudo!, pero, ¿qué pasa?, son seis millones que van a salir de allá totalmente saneados.",DESCONOCIDO
El señor Vladimiro Montesinos,Y la diferencia te la damos acá no más.,MONTESINOS
Desconocido,La diferencia la das acá. Pero no hay otra forma de sacarse si no nueva (?) cerramos el déficit y estamos seguros.,DESCONOCIDO
El señor Vladimiro Montesinos,Acá traes los quinientos dólares.,MONTESINOS
Desconocido,Estamos saneando nuestras dos operaciones.,DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Todo el mundo se va al Banco de la Reserva, donde la caja Aguada ¿dónde, qué esto? ¿En el distrito norte? San Martín.",DESCONOCIDO
El señor Vladimiro Montesinos,O sea que (?).,MONTESINOS
Desconocido,"(?) los que están en el banco, todos los que están manejando directamente, el gerente (?) sabe, ¿me entiendes?",DESCONOCIDO
El señor Vladimiro Montesinos,¿El gerente entra y sale?,MONTESINOS
Desconocido,"El gerente va, recibe la plata y ya...",DESCONOCIDO
El señor Vladimiro Montesinos,"Le contastes sobre Bertini en el banco, ¿no? ¡te conté!",MONTESINOS
Desconocido,Justamente me ibas a contar pero no me contaste... (?) te voy a terminar de contar.,DESCONOCIDO
El señor Vladimiro Montesinos,"(?) Tío, esta pendejada te la han querido hacer a ti. Ya.",MONTESINOS
Desconocido,"Primero, ha querido ser tu pata.",DESCONOCIDO
El señor Vladimiro Montesinos,El Bertini.,MONTESINOS
Desconocido,"Te ha querido ganar, ¡pum!, que pises el palito. Tú, felizmente, eres pendejo y le adelantaste; tú le puedes decir: ""Uy, sí, hermano, te jodiste"".",DESCONOCIDO
El señor Vladimiro Montesinos,Me jodí.,MONTESINOS
Desconocido,"No sabes que jodias con eso, porque hubiera pensado que la cartera que yo tengo es un infierno.",DESCONOCIDO
El señor Vladimiro Montesinos,"Así, de hecho.",MONTESINOS
Desconocido,¿Me entiendes?,DESCONOCIDO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
Desconocido,"En cambio, quieres que lo haga, tú me has dicho (?) porque ya llega Julio.",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Y al igual, ellos se han ido al fresco Valencia, Arana y yo...",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Valencia ha dicho ""mano... por favor, repite en mi cara que no estoy fumando (?)"".",DESCONOCIDO
El señor Vladimiro Montesinos,Sí,MONTESINOS
Desconocido,"Yo me quede al hielo, mano (?).",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,"Cómo crees tú que voy a hacer semejante barrabasada. Sí, además tú has escuchado cuando yo le he dicho: ""Hermano, tengo 15 chocolates...""",DESCONOCIDO
El señor Vladimiro Montesinos,"Habla por teléfono, no más.",MONTESINOS
Desconocido,"Claro, primero habló por teléfono...",DESCONOCIDO
El señor Vladimiro Montesinos,sácalo al frente…,MONTESINOS
Desconocido,"(?) ""Hermano, tengo de diez a 15 chocolates...""",DESCONOCIDO
El señor Vladimiro Montesinos,"Pero el pendejo me dice, ""Dice que han venido por encargo tuyo para depositarle 15 millones de dólares"", ella (?).",MONTESINOS
Desconocido,Piensa que es una obligación.,DESCONOCIDO
El señor Vladimiro Montesinos,"Yo le dije, ""Hay problemas; pero lo segundo, si no se puede hacer"", yo creí que lo segundo que no se podía hacer, en que los certificados…",MONTESINOS
Desconocido,Los que hemos (?).,DESCONOCIDO
El señor Vladimiro Montesinos,"""Los certificados estaban en custodia y, ¿por qué? si usted ha autorizado para lo de los certificados"". ""No"", me dijo, eso ya está todo afuera, el problema está en lo efectivo"". ""¿Cuál efectivo?"" En el efectivo, ha venido tu segundo a hablar con mi segundo y eso sí no se puede hacer"". ""Y yo que tengo que hacer con esa vaina, hermano (?) pero dicen que es... Por en cargo mío, están locos, yo no tengo nada que ver en eso"". ""Ah, ya, me quitas un peso de encima"", me dijo. Ahí quedó la conversa y ya no quise nada con ese cojudo, ¿no?, y hay que dejar así la huevada.",MONTESINOS
Desconocido,"Mire, me están dando los papeles suyos...",DESCONOCIDO
El señor Vladimiro Montesinos,Ya.,MONTESINOS
Desconocido,Yo personalmente lo veo.,DESCONOCIDO
El señor Vladimiro Montesinos,"No, no, los míos, los personales nada más.",MONTESINOS
Desconocido,"Pero él me lo ve (?). Pero tengo que hablar sobre los clientes, con el mes porque justamente viene, como ha venido él (?).",DESCONOCIDO
El señor Vladimiro Montesinos,"Ya no debes, pues, quemar tú, ya, ya saben que nos vinculan.",MONTESINOS
