speaker	speech	speaker_std
El señor BEDOYA DE VIVANCO.—	 Totalmente, un enfoque equivocado o sea el cargo y el carácter plebiscitario en las elecciones de Miraflores, es un error de cálculo.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Siendo un distrito más de los otros que ya tenía, pero que Miraflores era para él un distrito limático, entonces salió de allí, entonces era un distrito símbolo, que pierden el distrito símbolo donde él...	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Pero dado ese carácter, ahora le va a costar caro.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Le va a costar terriblemente caro, no va a pagar tanto el que ha perdido sino él, y además se ha deslegitimado un poco como la autoridad edilicia de la ciudad, es un tipo que está más empeñado en las cosas de orden personal y político, que en el problema de Lima.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Lima está en un problema grave de tránsito, que no reconoce, está con un grave problema de la basura, hay un grave problema con la seguridad ciudadana,  tenemos el  problema de los arbitrios con Kouri, que no quiere colaborar, no quiere apoyar en nada. Entonces, todas esas cosas, materia que la gente presumiblemente se ha ido dando cuenta, porque van a parar en algunas palabras ponderadas. Se ha visto el equilibrio de una persona seria, decente, de una persona que no se altera aun pudiéndole haber sido adverso el resultado, mantiene un equilibrio y fundamentalmente un aplomo de un tipo, que no es usual. Y  bueno, los hechos al final dieron  las cuestiones de principios.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Aun así, con el triunfo, uno ha mostrado la modestia, la transparencia, la tranquilidad, y esas cosas  que son parte de una personalidad, de un estilo de trabajo y creo que es una buena ocasión,  para que podamos plasmar lo que hemos conversado varias veces, sobre como armar el esquema de la seguridad ciudadana.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Es un problema serio, que hay que resolverlo.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Hay que resolverlo y nosotros vamos, así más o menos con las medidas que tomé la vez pasada para llevar adelante, y de frente  en una coordinación con las autoridades formales del Estado. ¿Por qué prescindir de la policía o de otros organismos del Estado?. Si quienes van a sufrir las consecuencias son los vecinos.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Además yo lo he dicho en mis declaraciones de hoy día, cuando fuí Alcalde le toqué la puerta a Belaúnde, conseguí maquinaria para Miraflores y cuando entró Alan García igual le toqué la puerta para que ayudara. O sea, yo no tengo ningún problema, ninguno. Si se trata de servir a mi distrito, no creo que pare de tocar la puerta a nadie.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro. Ahora, obviamente este es un paso muy importante, y las declaraciones que hizo su papá ayer también fueron muy oportunas, haciendo docencia  política siempre él ¿no?.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Pienso de que esta es una faceta en la carrera política de usted y eso ya lo pone en la línea para la Alcadía de Lima, o sea hay que hacer un buen trabajo en Miraflores.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Vamos a buscar la meta después.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Sí claro, hay que plantearnos metas.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Lo que hay que hacer definitivamente es transformar Miraflores.	MONTES DE OCA
El señor MONTESINOS TORRES.—	" Totalmente y en eso vamos a darle todo el apoyo para que Miraflores se transforme, vamos a resolver el problema del  comercio y unas cuantas cosas más, para que realmente los vecinos sientan el cambio, porque si sigue un mismo estilo de trabajo, de cosas, sino dirán "" es lo mismo, o sea no pasó nada"". Aquí no hay diferencia, hay que entrar con el ruido de siempre, mover para aquí, para allá."	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ahora el problema es más delicado.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Bueno, el problema es más difícil, porque ha crecido más y hay una mayor inseguridad, hay mayor movimiento del parque automotriz, más delitos, contaminación, delincuencia.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 No entiendo, no entiendo, en algún tema voy a necesitar del apoyo de la policía.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Sí, todo eso nosotros lo vamos a coordinar permanentemente e incluso estamos reponiendo, están llegando 1 mil 500 patrulleros.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ah, qué bien.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y ahí pondremos una dotación para Miraflores para que complemente el tema del Serenazgo, yo pienso esto de que hay 2 ó 3 comisarías, hay que reforzarlas y hay que hacer el servicio, donde la propia población también colabore haciendo los desplazamientos con perros, etc, etc. Y establecer en la propia Municipalidad una oficina donde puedan reclamar y hacer los vecinos el turno de 24 horas del día o por lo menos funcionarios o personal de la propia municipalidad.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Yo tengo un servicio de 24 horas al día.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Eso es un servicio de 24 horas al día, 24 horas al día, por lo menos un telefonista y ya una persona que tiene que irse con el personal policial, de manera de generar el municipio una respuesta rápida o inmediata. Todo este asunto yo creo que hay que implementarlo, creo que Andrade se descuidó, porque se durmió en sus laureles, ellos pensaron que iban a ganar. Y bueno Salinas, ya desde el primer momento...	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Hasta ahora no ha levantado cabeza.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 No ha levantado cabeza porque definitivamente ni apareció en el escenario para nada, totalmente.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Yo he tenido estrategia de no mencionarlo e ignorarlo totalmente. Porque él se levanta en la confrontación, entonces, mientras no se le confronte no ha tenido ámbito a donde moverse.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Así es. Yo creo que ha sido una posición bastante inteligente de ignorarlo, y en cuento a lo otro mantener una posición ahí, eso lo ha llevado al fracaso. En realidad el hermano mayor ha hecho fracasar al hermano menor.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 El municipio adecuado, aún cuando se consideren ganadores, no fue el gordo sino el flaco.	MONTES DE OCA
El señor MONTESINOS TORRES.—	" Claro, porque ""el gordo"" se sentía como que él era, porque él estaba soberbio."	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Totalmente.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y estaba con unos aires de ganador, es como si él hubiera ganado. Y al final todos le den y quedó en el aire.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Al final, han hecho un papelón.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Digno, porque se han pasado, se pasaron en el Canal 10, en Jaime de Althaus, y el nuevo canal en el 8, toda la tarde. Realmente es ridículo lo que está diciendo.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Yo quería agradecerle.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 No. Esta ayuda que le hemos proporcionado lo hemos hecho sin ningún interés. Lo hemos hecho simplemente porque es el momento, que usted es la persona que tiene condiciones y cualidades. Y bueno, a mi me da muchísima alegría que hayamos logrado el objetivo. Lo cual demuestra, que siempre cuando se aunan esfuerzos...	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ha sido con mucho sufrimiento.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro. (risas). Pero nos ayudó el último spot, en el último spot nos ha ayudado bastante, porque eso yo he conversado con varias personas, fijó el esquema del problema.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es, y teniendo la seguridad fue vital.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Fue vital,  y para que los operativos bastante ruidosos en la radio, complementó el primer spot. Como le hemos dado una pausa fuerte, eso permitió todo.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ha estado bien la publicidad, la campaña.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y además ha sido una publicidad prudente, no hemos caído en el exceso de hacer una publicidad de exageración, porque eso genera rechazo. Muy bien, identificado el problema se ha orientado la estrategia de Marvin en función del problema. Y creo que ese spot potenció bastante, forzó bastante, porque el otro fijaba el símbolo, entonces ya había uno, se tenía que contraatacar.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Estaba estructurado sobre el símbolo. Faltaba algo del tema.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 El tema central del problema de seguridad y además la forma como ellos lo elaboraron, el problema es pues ya la explicación,  la seguridad  y otros. Eso ha servido bastante.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y bueno también, el trabajo de hormiga, de casa en casa, teléfono, visitas. Ahí nomás nos descuidamos un poco, del tema de Santa Cruz.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Es que Santa Cruz está masivamente dolido. Yo he tenido todos los miércoles reunión en Santa Cruz, o sea Santa Cruz yo he trabajado en otra forma, digamos habían cocinas, ya lo teníamos trabajando.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Yo pensaba que no habían hecho un buen trabajo.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 No, no, Santa Cruz ha votado por nosotros. Lo que pasa es que Andrade contrarrestó ese apoyo incluyendo en su lista a la administradora del vaso de leche, a la organizadora de todos los solares. Entonces era una candidata de fuerza, pero aún así Santa Cruz estaba con nosotros.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Ya en ese sentido, ha sido importante porque era meritorio.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Sí claro, que era meritorio, nuestro voto en realidad, ha sucedido como la vez pasada. Nosotros hemos subido en la tarde, o sea entre los votantes que acostumbran votar en la tarde. Igual, ocurrió en la elección de octubre, en la elección de octubre de una a cuatro de la tarde, subimos 4 puntos y ahora las encuestas a la una de la tarde nos indicaban un resultado favorable a Andrade.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro, porque era la gente que él había movido. Por eso es que en función de eso, ellos han jugado con el tema de las 4 horas, y darse por ganadores.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Claro.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Cuando la gente ya después ha concluido en votar, a pesar que han metido el volante y todo. Pero que tales pícaros estos para actuar de esa forma, realmente es increíble y luego se quejan de guerra sucia. Usted ha visto que hemos trabajado con toda transparencia, porque ni siquiera hemos actuado con volantes, ni nada en absoluto. Al contrario, de lo que piensan, que lo satanizan  y esas cosas ¿no?.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Nuestra actitud ha sido absolutamente correcta, o sea, de planteamiento, de afirmación, no hemos entrado para nada a la guerra sucia.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Así es, yo creo que es importante el tema y la colaboración lo hacemos con mucha satisfacción, hazme el favor de saludar a tu papá.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Como no.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Tengo una gran admiración y por ende además la palabra de ayer y la forma cómo habló, no solamente trasuntan que tenga docencia política, que el siempre ha hecho, sino fundamentalmente representan lo que significan la dignidad y lo que debe ser la contienda  política.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Así es.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Es importante.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Por eso es que he estado.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro es un señor que sabe, es un caballero, lo que dice siempre lo dice con mucha altura y con bastante clase, y por último, y obviamente por su capacidad profesional, lo respetamos y lo queremos mucho, y esperamos que nos acompañe por muchos años.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Muchas gracias..	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Se tiñe el pelo, le gusta hacer deporte, ¿cuántos años tiene?.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 80 años.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 80 y con toda su vitalidad, y la chispa de siempre.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Siempre, no pierde ese espíritu.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 No pierde ese espíritu, debe estar feliz usted.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Claro, por supuesto	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Me imagino, es una manera también de sentirse nuevamente realizado ahora en el tema de Lima, ya sé que la Alcaldía de Miraflores, es un salto para la Alcaldía de Lima.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Sí.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Mire usted, Kouri no tiene interés por ser Alcalde de Lima, Kouri tiene otras miras.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 El aspira a ser candidato a la Presidencia.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro, entonces no le conviene la Alcaldía. Después de Andrade,  que básicamente ahora, va a tener una elección desastrosa y como está con el problema de la contienda electoral. El próximo año, se estudia la ciudad todo este año, de repente no va a tener el éxito que el espera, y entonces se va a frustrar y va a sufrir la consecuencia. Se necesita un nuevo Alcalde que priorice, que tenga experiencia, y sobre todo que proyecte los problemas que tiene la ciudad, como son los problemas del agua, del desague, etc, Lima nada más, hay que hacer un diseño y una reestructuración. ¿Qué va a pasar con el crecimiento poblacional que hay? ¿y la falta de viviendas, el problema sanitario?. No consiste en que se construyan edificios y más edificios. En San Isidro por ejemplo, está saturado ya, en Lince.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Redes de agua, desagüe, servicios.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Todas esas cosas.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Muy bien, efectivamente.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Bueno doctor, yo lo felicito nuevamente y quedamos para en cualquier momento vernos.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Cuente conmigo.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y la otra cosa, como le digo el apoyo para hacer de Miraflores, el distrito modelo en Seguridad Ciudadana, y que se note que efectivamente ha habido un cambio. 	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Para la realización de eso, tendremos desde el primer día.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Desde el primer día, usted me ubica a través del amigo común, usted tiene también un teléfono acá.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Creo que sí.	MONTES DE OCA
Background	—El Señor Montesinos, se levanta y se dirige al escritorio.	KOURI
El señor MONTESINOS TORRES.—	 Aquí tiene el teléfono, para cualquier asunto.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Por quien se pregunta.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Pregunte usted por la señora Maruja, es la secretaria, se llama Maruja. Le dices quisiera hablar con su jefe, ella me pasa a mí y conversamos, hago una cita del caso y en fin hacemos la coordinación, para ver el tema  de la asignación de patrulleros.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	  ¿ Cuándo llegan los patrulleros?.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Deben estar llegando dentro de 2 ó 3 meses, pero del primer lote que lleguen, nos van a llegar de aquí a diciembre, 1 mil 500 patrulleros van a venir para todo el país. Más o menos van a quedar en Lima un promedio de unos 600 a 700 y el resto va a ser distribuído a nivel nacional. Entonces, voy a ver para que a Miraflores le den pues, unos 10 ó 15 patrulleros, con eso solucionamos el problema. Así tenemos un patrullaje permanente. Y, además, hay que hacer un cuadrillaje en el distrito, para ver las áreas de conflicto para poner una vigilancia fija y una vigilancia móvil, porque la presencia del patrullero, tiene un efecto disuasivo, sí en las zonas críticas ponemos un patrullero permanente, estático, y más complementado con la ronda móvil y personal motorizado, y aparte de eso la ronda a pie en ciertas áreas, solucionamos el problema.	MONTESINOS
El señor BEDOYA DE VIVANCO, Luis.—	 Porque realmente es, no se llega usted a imaginar el clamor de la gente, el clamor de la seguridad porque el pedido es generalizado.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro. Vale la pena, entonces. Bueno, doctor, mucho gusto.	MONTESINOS
El señor BEDOYA DE VIVANCO, Luis.—	 Bueno, muchas gracias. A dónde recupero a Tomás.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Has venido en carro con él, ¿no?	MONTESINOS
Background	—El señor Montesinos y el señor Bedoya se retiran de la sala. —Después de haber transcurrido 1 hora y 17 minutos aparecen en pantalla una persona no identificada en un escritorio.	KOURI
El señor B.—	 Jefe.	SENOR
El señor A.—	 ¿Cómo estás de salud? ¿Estás mejor?	SENOR
El señor B.—	 Ya un poco mejor.	SENOR
El señor A.—	 ¿Ustedes tienen todas mis (?)?	SENOR
El señor B.—	 ¿Para?	SENOR
El señor A.—	 Con relación a los viajes. (?).	SENOR
El señor B.—	 Hay tres versiones.	SENOR
El señor A.—	 Hasta ahora nadie confirma, compadre.	SENOR
El señor B.—	 Sí, hay tres versiones	SENOR
El señor A.—	 Pero, un ratito (?) Gustavo no va a llegar. Gustavo quedó en venir jueves en la tarde o viernes en la mañana. Dime, ¿cómo está la vaina de las pistas ahí en el norte chico?	SENOR
El señor B.—	 (?)	SENOR
El señor A.—	 (?) Paramonga, eso.	SENOR
El señor B.—	 Ahora, que viaje a Huaraz nosotros vamos a ir por tierra (?).	SENOR
El señor A.—	 Claro, por tierra	SENOR
El señor B.—	 (?) miércoles.	SENOR
El señor A.—	 Ya.	SENOR
El señor B.—	 Éste es el programa que ya está cambiando ya y creo que todavía no se debe (?) con fecha, nada, hasta que se tome decisiones respecto a la (?). Esto lo está haciendo el Ministro de —¿cómo se llama?— el regional de Agricultura allá, ya está poniendo fechas, horas, todo. Creo no debe todavía adoptarse medidas.	SENOR
El señor A.—	 Todo está bien, mejor de una vez que hagan una vaina así.	SENOR
El señor B.—	 ¿Usted ha visto eso?	SENOR
El señor A.—	 No.	SENOR
El señor B.—	 Bueno, (?) llegué temprano, íbamos como (?). Creo que puede ampliarse eso inclusive en varios lugares, no solamente ahí.	SENOR
El señor A.—	 No, pero esto es con respecto a la Agricultura, pero también está yendo Pandolfi. Manolo es el que va a hacer el recorrido de la carretera, de Carhuaz, esa vaina; pero, en helicóptero quiere. Creo que era lo que estaba mencionando eso ahora al mediodía. Los dos van a ir en helicóptero.	SENOR
El señor B.—	 (?) eso en helicóptero (?).	SENOR
El señor A.—	 No, la parte de la carretera, pues, no sé. Allí en el Ejército, pues, allí hay helicóptero.	SENOR
El señor B.—	 (?)	SENOR
El señor A.—	 Sí.	SENOR
El señor B.—	 (?) del campesinado que hay allá.	SENOR
Background	—Ingresa a la oficina un secretario.	KOURI
El señor B.—	 Eduardo, saca copia de esto, dos de cada uno ¿ya? Tres. Cuidado con la electoral (?).	SENOR
El señor A.—	 A esto también hay que sacarle copias. (7)	SENOR
El señor B.—	 Ya (?). El miércoles hay que ir temprano.	SENOR
El señor A.—	 Claro, sí, sí, sí.	SENOR
El señor B.—	 Estoy haciendo reconocimiento a todas las carteras.	SENOR
El señor A.—	 Anda haciéndome para mañana temprano el cuadro de fondo para...	SENOR
El señor B.—	 (?) 6 de la mañana para...	SENOR
El señor A.—	 Ahora, vamos a hacer el trabajo ese.	SENOR
El señor B.—	 Sí, a toditos les voy a sacar la mugre yo. De una vez para...	SENOR
El señor A.—	 Claro. Ya. Entonces, vienes antes de la una.	SENOR
El señor B.—	 Porque no quiero salir más temprano, quiero salir a las 7 y media u 11 (?). Estaré acá, pues, 6 y media. El señor A .— Y el miércoles está yéndose temprano para allá. Vas parándote inclusive para hacer una evaluación para ver como está Huacho, otra vez como está Barranca.	SENOR
El señor B.—	 (?).	SENOR
El señor A.—	 Ah, también. No hay problema.	SENOR
El señor B.—	 Yo viajo con dos (?) no hacemos nada. Ahora, como vamos a ir en mancha, con concha, sentados.	SENOR
El señor A.—	 Claro.	SENOR
El señor B.—	 Nadie se mete.	SENOR
El señor A.—	 No, no. Pero, sería bonito que el miércoles, compadre, te dediques de nuevo a evaluar para ver como está Huacho, como está Barranca, Pativilca o Chancay, Supe también ¿ah? Quiero ver en Supe cómo está la vaina, compadre.	SENOR
El señor B.—	 Ya.	SENOR
El señor A.—	 Supe pueblo, Supe puerto.	SENOR
El señor B.—	 Ya.	SENOR
El señor A.—	 Y ahí entras a Barranca, pues.	SENOR
El señor B.—	 Claro, hasta Chimbote.	SENOR
El señor A.—	 No, Chimbote es muy lejos.	SENOR
El señor B.—	 No, Chimbote. Hay que entrar por Chimbote de todas maneras.	SENOR
El señor A.—	 ¿Para qué?	SENOR
El señor B.—	 Claro, por Pativilca entro.	SENOR
El señor A.—	 No, pues, de ahí, de Pativilca, hay... de Paramonga nomás ya a la derecha ya.	SENOR
El señor B.—	 Claro, claro. Tiene razón. Pativilca y Paramonga. Ya. Ya tengo periodistas (?) prácticamente tres. Acá tengo dos. Y todos éstos son los medios de comunicación que hay allá, pues.	SENOR
El señor A.—	 (?)	SENOR
El señor B.—	 (?) Televisor. Hay un Canal 2 que llega primero. Sería bueno que de acá, pues, ¡caramba! ordene.	SENOR
El señor A.—	 Que ordene ¿no?	SENOR
El señor B.—	 Claro.	SENOR
El señor A.—	 A ver (?) sácame una copia ahora.	SENOR
El señor B.—	 Ya, pues, ya van dos, dos cartas.	SENOR
El señor A.—	 Canal 9, no hay nada que hacer. Canal 13 (?). El 7.	SENOR
El señor B.—	 El 7 también (?).	SENOR
El señor A.—	 (?)	SENOR
El señor B.—	 Hay otra cosa. El PRONAA hay... ahorita hay 3 mil bolsas. Son pocas. Nada más que (?).	SENOR
El señor A.—	 ¿Dónde, en Huaral?	SENOR
El señor B.—	 Sí.	SENOR
El señor A.—	 Ahora ¿sabe algo ya el de PRONAA para repartir?	SENOR
El señor B.—	 (?).	SENOR
El señor A.—	 Todavía no se le ha dicho nada.	SENOR
El señor B.—	 (?).	SENOR
Background	—Ingresa a la oficina un secretario.	KOURI
El señor A.—	 Saca esto ¿ya?	SENOR
El señor B.—	 Saca dos copias. Tres.	SENOR
El señor A.—	 ¿Ya tienes tú esto?	SENOR
El señor B.—	 Ya mañana conversamos.	SENOR
El señor A.—	 ¿Con quién?	SENOR
El señor B.—	 Con el jefe de (?).	SENOR
El señor A.—	 Ya. Tenemos que hacerlo mañana cuando venga ya.	SENOR
El señor B.—	 No, olvídate de eso ya. Hoy día me encargo yo de hacer las coordinaciones y todo (?).	SENOR
El señor A.—	 Ya, hermanón.	SENOR
El señor B.—	 Bueno, eso es todo.	SENOR
El señor A.—	 ¡Ten cuidado, ah!	SENOR
El señor B.—	 ¿Está con fiebre usted?	SENOR
El señor A.—	 Sí, esto con calentura, oye.	SENOR
Background	—Fin de los Videos Núms. 1601 y 1602. —Transcripción: lunes 16 de Abril de 2001.	KOURI
