speaker	speech
El señor HUAMÁN AZCURRA.—	" Ya, cualquier cosita estoy para servirle. Encantado."
El señor VÁSQUEZ VILLANUEVA.—	" Chau, chau."
La señora SALGADO RUBIANES DE PAREDES.—	 Gracias.
Background	—Se retira el Coronel Huamán Azcurar de la sala .
El señor VÁSQUEZ VILLANUEVA.—	 ¿Qué tal te parece?
La señora SALGADO RUBIANES DE PAREDES.—	 Está bien.
El señor VÁSQUEZ VILLANUEVA.—	 ¿Está bien?
La señora SALGADO RUBIANES DE PAREDES.—	 Sí.
—	 CONVERSACIÓN IMPERCEPTIBLE.
La señora SALGADO RUBIANES DE PAREDES.—	" Mira, ¿sabes qué?, han aparecido de los informes que  (Inintelegible)"
El señor VÁSQUEZ VILLANUEVA.—	 (Inintelegible) porque él ha venido a Lima urgente.
La señora SALGADO RUBIANES DE PAREDES.—	 Quise evitarle a Lourdes Flores la (Inintelegible) . Entonces lo que me dio a entender a mí...
El señor VÁSQUEZ VILLANUEVA.—	 No defenderla a ella. (Inintelegible).
La señora SALGADO RUBIANES DE PAREDES.—	 No defenderla.
El señor VÁSQUEZ VILLANUEVA.—	 (Inintelegible).
La señora SALGADO RUBIANES DE PAREDES.—	 Además (Inintelegible) es algo como un puente...
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible)... y punto. Acá se ha armado un círculo y no más vamos a permitir que la gente...
La señora SALGADO RUBIANES DE PAREDES.—	" Claro, que concluya.."
El señor VÁSQUEZ VILLANUEVA .—	 Así es.
La señora SALGADO RUBIANES DE PAREDES.—	 (Inintelegible) Ha revivido todo (Inintelegible) en el CCD y... (Inintelegible)
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible)
—	 CONVERSACIÓN IMPERCEPTIBLE.
El señor VÁSQUEZ VILLANUEVA .—	 ¿Cómo lo ves?
El señor SALGADO RUBIANES DE PAREDES.—	" Muy bien, muy bien, perfecto."
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible).
La señora SALGADO RUBIANES DE PAREDES.—	 (Inintelegible)
—	 Ingresa a la sala el señor Montesinos Torres .
El señor MONTESINOS TORRES.—	 No me ponga nada ahí. Mejor nos sentamos ahí. Es bueno que esto quede registrado.
La señora SALGADO RUBIANES DE PAREDES.—	" Está bien, ah."
El señor MONTESINOS TORRES.—	" Como conceptos para manejar nosotros, porque acá el problema que yo veo es el siguiente, me parece..."
El señor VÁSQUEZ VILLANUEVA .—	" (Inintelegible). Dile, pues."
La señora SALGADO RUBIANES DE PAREDES.—	" Bueno, en la mañana..."
El señor MONTESINOS TORRES.—	" Ayer Anselmo Revilla lo lanzó de la oficina, lo sacó en la televisión, caramba, haciendo la (Inintelegible) sobre la cuestión de teléfono, del lío Del Castillo."
La señora SALGADO RUBIANES DE PAREDES.—	Hoy día ya se vio...
El señor MONTESINOS TORRES.—	 Al jefe del poder (Inintelegible)
La señora SALGADO RUBIANES DE PAREDES.—	"¿Es el coordinador? Que disculpe por si acaso. (Inintelegible) En la mañana estábamos muy molestos (Inintelegible) ¿Qué pasa? Anselmo no ha presidido la subcomisión. Realmente yo meto la pata y él mismo, se me tiran 4 lobos encima. ¿Qué está pasando?, ¿por qué lo estamos dejando a Anselmo...."
El señor MONTESINOS TORRES.—	" No, pero él lo está utilizando a Anselmo."
La señora SALGADO RUBIANES DE PAREDES.—	" Por eso, él lo está saboteando.."
El señor MONTESINOS TORRES.—	" Ahí es yo lo llamo a Anselmo. Oiga usted, por qué me está echando la televisión en vivo al declarar de que, carajo, Del Castillo es una víctima y la vaina porque Carlos Torres me ha dicho, me ha ordenado que salte de un  (Inintelegible) por qué no (Inintelegible), le digo, porque esta es una operación, carajo, descubro que es una manipulación, porque Del Castillo de idiota pasa ahora a víctima. Ese es el objetivo y ha logrado su objetivo porque Anselmo le dio el pie de entrada."
La señora SALGADO RUBIANES DE PAREDES.—	" Una pregunta, ¿ustedes han pedido que pasen los militares por la subcomisión?"
El señor MONTESINOS TORRES.—	" No, nadie. Él ha ordenado."
El señor VÁSQUEZ VILLANUEVA .—	 (Inintelegible).
La señora SALGADO RUBIANES DE PAREDES.—	" Yo le pregunto a Carlos Torres, Carlos, ¿por qué los servicios (Inintelegible) pasen por (Inintelegible); ¿por qué los militares han (Inintelegible) tanto les ha costado instalarse (Inintelegible) y ahora se están levantando? Parece que (Inintelegible) Disculpa, le digo. Yo no te creo y, ¿sabes por qué?, porque yo sé que Anselmo es un hombre de trabajo y esto ha sido enviado por Del Castillo. ¿Alguien le ha pedido cuenta Anselmo de lo que me está haciendo? Porque Anselmo es nuevo y Del Castillo lo está llevando de la nariz."
El señor MONTESINOS TORRES.—	Haciendo lo que le da la gana. (2)
La señora SALGADO RUBIANES DE PAREDES.—	 Yo no creo. (Ininteligible).
El señor MONTESINOS TORRES.—	 No sé quién. Eso es una barbaridad.
La señora SALGADO RUBIANES DE PAREDES.—	" Es una locura, es una locura, porque a ahí tranquilamente han podido hasta, a mí me han tirado huevos, piedras, lo que sea. Mejor hubiera sido la víctima."
El señor MONTESINOS TORRES.—	 Claro.
El señor VASQUEZ VILLANUEVA.—	" No podemos permitir  en el gobierno a cualquier  (Ininteligible). Es la paz, es el costo de la paz que ahora tenemos que  recorrer."
El señor MONTESINOS TORRES.—	" Para qué hermano, además yo (ininteligible) llamar carajo al Hospital Militar, no, yo recién el domingo, cuando empezaba (ininteligible)."
El señor VÁSQUEZ VILLANUEVA.—	" La prensa, los medios, ahora, ahorita recibí un comunicado ahí, todo un chongo  se ha armado (ininteligible). "
El señor MONTESINOS TORRES.—	" Ahora, por ejemplo, el de los vídeos, todo lo que está saliendo (ininteligible). Valdivia, es el asesor de prensa, ése es el que ha sacado toda la información, Valdivia."
La señora SALGADO RUBIANES DE PAREDES.—	" Él golpea, Juan Carlos Valdivia."
El señor MONTESINOS TORRES.—	" Claro él es el que maneja toda la página. Entonces, el asunto está en que él ¿qué está buscando ahorita?, primero es el asunto ¿para qué?, para tratar de limpiar un poco su imagen del asunto de (ininteligible). Generalmente Del Castillo va a ir personalmente."
El señor VASQUEZ VILLANUEVA.—	" Ya, correcto. (Ininteligible)."
El señor MONTESINOS TORRES.—	" Me olvidé de decirte, discúlpame, sino que estoy, porque acabo de  dictar orden de captura a Guido Pennano; sí sí,  acabo de ordenar orden de captura (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Por qué?
El señor MONTESINOS TORRES.—	" Por evasión tributaria. Entonces, mañana ya tengo mis titulares: “Por tramposo a la cárcel”. Entonces, tenemos que centrar escenario para tratar."
La señora SALGADO RUBIANES DE PAREDES.—	" Para  tratar el tema tributario hay un montón. (Ininteligible) Estaba Shultz, declarando."
El señor MONTESINOS TORRES.—	 ¿El abogado de Shultz?
La señora SALGADO RUBIANES DE PAREDES.—	" El abogado de Shultz, y entonces estaba yo con el Director de Panamericana,  (ininteligible)."
El señor MONTESINOS TORRES.—	" Y para eso habría una contraparte, entonces, (ininteligible) quinientos y una garantía, pero a su vez de él pedimos una cosa."
La señora SALGADO RUBIANES DE PAREDES.—	 Una  pregunta.  
El señor MONTESINOS TORRES.—	 Sí.
La señora SALGADO RUBIANES DE PAREDES.—	 A la hora que se hace el contacto. 
El señor MONTESINOS TORRES.—	 Sí.
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Porque es mi interés pues.
La señora SALGADO RUBIANES DE PAREDES.—	" Ya, correcto."
El señor MONTESINOS TORRES.—	"Ahora  tenemos que plantear, le tenemos que plantear: “mira ve, te hemos llamado acá para tener esta reunión contigo para conversar ya formalmente sobre el asunto de las Elecciones Municipales del 98 y queremos saber (3) si estás dispuesto tu a presentarte a la alcaldía de Lima, si esto es así, nosotros estamos dispuestos a ayudarte, vamos a conversar. Si él está dispuesto con nosotros, desarrollamos la conversación, y sino se queda en el Callao, no pasó nada, un saludo, ahora yo sé por lo que me interesa."
La señora SALGADO RUBIANES DE PAREDES.—	"No, no, yo no sé, mi posición para que Andrade no pase por nada para el 2000 para presidente."
El señor MONTESINOS TORRES.—	" Lógico, pero la clave está en  que no salga Andrade alcalde o que gane con una inmensa Lima, por eso que puse esta situación hacia delante como que la ciudad de Lima va a tener esta foto. No, no, a nosotros somos, podemos ayudarlo a este es otra cosa. Esta conversación es una conversación de opti récord el contenido de la conversación por eso lo estamos haciendo acá, tenga la plena garantía que no y mañana bla, bla, el video, hay que evitar, por el cargo del Presidente. Tenemos el interés y el deseo de parte de apoyar la candidatura sobre esa base conversar. Si dice, bueno si estoy dispuesto, pero yo necesito esto tu confías, y él acepta a tus planteamientos, nosotros tenemos que determinar eso lo va cumplir con el compromiso que cumplir  (ininteligible) yo me lanzo."
La señora SALGADO RUBIANES DE PAREDES.—	" Perdón, doctor, si (ininteligible) "
El señor MONTESINOS TORRES.—	" Bueno, si no sale o no sale entonces hay alternativas de tener algunas responsabilidades que no esté en el gobierno que le permitirían ver una plataforma para las próximas elecciones, una alternativa, o sea, o por angas o por mangas no pierde, pero si no saliera tienes las posibilidades de ocupar un cargo importante que se mantenga la presencia de esto para que recién puedas tener una representación, eres una persona joven, eres una persona joven de proyección."
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).
El señor MONTESINOS TORRES.—	" Claro, claro, hay que decirle que eres una persona joven, un muchacho muy hábil, entonces  este es una persona que después tendrá una responsabilidad mayor."
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).
El señor MONTESINOS TORRES.—	" Claro, entonces sobre esta base tenemos que desarrollar la conversación y no solamente intervenimos como las ideas, etc., yo mi tarea fundamental es ver cómo garantizo."
La señora SALGADO RUBIANES DE PAREDEDES.—	" Cómo garantiza, cuál será el planteamiento de los."
La señora MONTESINOS TORRES.—	" Pero, primero hay que hablar de lo que le interesa a él, no de lo que nos interesa a nosotros."
El señor VÁSQUEZ VILLANUEVA.—	 (ininteligible).
El señor MONTESINOS TORRES.—	" Claro, las futuras reuniones a través del doctor, el doctor ya verá como contacta, yo ya tengo. (diálogo) O sea, la próxima reunión que tengamos por favor, piénsalo, contéstanos ahora, tres días, dos días, mañana."
La señora SALGADO RUBIANES DE PAREDES.—	 (ininteligible).
El señor MONTESINOS TORRES.—	" Tómate un tiempo y danos un tiempo, tómete un tiempo entonces nos dices cuando y coordinas con."
El señor VÁSQUEZ VILLANUEVA.—	"(ininteligible). El señor MONTESINOS TORRES.- No, yo me encargo de traerlo acá, yo tengo ya el contacto, claro. Ahora, la ventaja, felizmente es de que él es desubicable. (4)"
El señor VILLANUEVA VÁSQUEZ.—	" Claro, claro."
El señor MONTESINOS TORRES.—	" Es un punto, porque en otras circunstancias no hubiese."
El señor VILLANUEVA VÁSQUEZ.—	" Pero ustedes lo vigilaban, porque tenías bien pensado."
El señor MONTESINOS TORRES.—	" Claro, por supuesto, porque sino no viene (Ininteligible), porque hay treinta mil maneras de gritarles. El Kouri vino acá (Ininteligible). No, ¡pucha diabla, oye! Tú me vayas a ver ni en malagua."
La señora SALGADO RUBIANES DE PAREDES.—	 ¿No me van a...?
El señor MONTESINOS TORRES.—	" No, no."
La señora SALGADO RUBIANES DE PAREDES.—	" ...traer la seguridad, ni nada?"
El señor MONTESINOS TORRES.—	" No, no, lo estoy haciendo entrar por una zona donde nadie sabe."
La señora SALGADO RUBIANES DE PAREDES.—	" No, pero ¿y esto es con (Ininteligible)?"
El señor MONTESINOS TORRES.—	" No, no, laa seguridad, no. Pero de repente, no. Él no va a entrar por la puerta principal, va a entrar por un sitio donde nadie sabe. Entra a un garaje, ¡pum! le tiro la puerta y en dos minutos está acá."
La señora SALGADO RUBIANES DE PAREDES.—	" Ya, ya."
El señor MONTESINOS TORRES.—	" O sea, no entra por el patio de allá, nada, O sea, nadie entra al cuartel, he hecho sacar a toda la gente que..."
La señora SALGADO RUBIANES DE PAREDES.—	" Oye, es que quiero pensar."
El señor VILLANUEVA VÁSQUEZ.—	 ¿Y por cuánto entra a casa?
El señor MONTESINOS TORRES.—	 El monto exacto no lo sé. Pero ya esta con su orden de captura.
El señor VILLANUEVA VÁSQUEZ.—	" ¿Pero, está adentro?"
El señor MONTESINOS TORRES.—	" No, no, ahorita lo está buscando la policía para que entre sin mayores titulares. Y como vivo es Andrade. Hay que demolerlo al gordito ese. Ha despertado y ya el gordo ha descontado, porque con la salida del Pablito Gutiérrez, ya entonces ya."
El señor VILLANUEVA VÁSQUEZ.—	 Ya sale a las calles.
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y Pablo Gutiérrez va a ir por el Vamos o?
El señor MONTESINOS TORRES.—	" No, no, no."
La señora SALGADO RUBIANES DE PAREDES.—	 ¿El loco (ininteligible)?
El señor MONTESINOS TORRES.—	" El loco, sí."
La señora SALGADO RUBIANES DE PAREDES.—	 Primero le dijo (Ininteligible).
El señor MONTESINOS TORRES.—	" Ah sí, y le he sacado hoy día un (Ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	 Un (Ininteligible).
El señor MONTESINOS TORRES.—	" Un (Ininteligible). Claro, pues, ni regalado."
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible) qué huachafo.
El señor MONTESINOS TORRES.—	 Tira de homosexuales.
La señora SALGADO RUBIANES DE PAREDES.—	" El pobre Pablo, sí. Bueno y cómo vuelan, y hace como la muchacha (Ininteligible)."
El señor MONTESINOS TORRES.—	" No, pero en sí eso son..."
La señora SALGADO RUBIANES DE PAREDES.—	 Convenios.
El señor MONTESINOS TORRES.—	 Esos son contratos.
La señora SALGADO RUBIANES DE PAREDES.—	 Contratos.
El señor MONTESINOS TORRES.—	" Claro, él dirá pues una figura de pantallazo nomás y la otra persona le comienza a resultar."
La señora SALGADO RUBIANES DE PAREDES.—	" Ah, para que lo mande a (Ininteligible) su hermana. Su hermana es una minusválida, pero (Ininteligible) ¡Ay Dios mío!"
El señor MONTESINOS TORRES.—	"Bueno, allí Carlitos felizmente ya se ha pasado 6 meses de la actitud de Carlos, porque si hacemos una evaluación de daños de lo que nos ha implicado."
El señor VILLANUEVA VÁSQUEZ.—	 Es terrible.
El señor MONTESINOS TORRES.—	" Carajo, la presencia de él  este año ha sido o el año pasado y en lo que va hasta ahora. Un tipo gelatinoso insidioso, carajo, y además no quiere que se hable con nadie porque le choca, le arde."
El señor VILLANUEVA VÁSQUEZ.—	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Ya les va a prometer.
La señora SALGADO RUBIANES DE PAREDES.—	" Él, se salva él nomás y de pasada te embarra."
El señor MONTESINOS TORRES.—	 Te apuesto que está...
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).
Background	—Diálogo ininteligible.
El señor MONTESINOS TORRES.—	" Claro, eso, lógico, pero para el trampolín."
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible).
El señor MONTESINOS TORRES.—	" Claro, pero por eso lo que tiene que hacer el Presidente es anunciar quién va a estar el nuevo (Ininteligible), así cono lo hizo con Joy Way."
La señora SALGADO RUBIANES DE PAREDES.—	" Con Joy, que lo fregó al pobre Joy."
El señor MONTESINOS TORRES.—	" Claro, porque el dinero te acuerdas que le di."
La señora SALGADO RUBIANES DE PAREDES.—	" Pobre Joy, nos fregó ahí, ya nadie lo respetaba."
El señor MONTESINOS TORRES.—	" Por eso, cómo es esto, que el Presidente tiene que decirle ahora quién va a ser el nuevo (Ininteligible). Ya de una vez él también ya baje la (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	" Y lo deja sin piso. De verdad que si quieres lanzarlo esta es la mejor forma, a Víctor con su propia (silba)"
El señor VILLANUEVA VÁSQUEZ.—	" Claro, ya quedarían (Ininteligible)."
El señor MONTESINOS TORRES.—	" No, ya allí."
La señora SALGADO RUBIANES DE PAREDES.—	 Todo el mundo ya está (Ininteligible) no obedecen. (Ininteligible).
El señor MONTESINOS TORRES.—	 Ahora la ley esa de los magistrados no hay que modificarla pero ni una letra.
La señora SALGADO RUBIANES DE PAREDES.—	 Claro.
El señor MONTESINOS TORRES.—	" Nada, nada."
La señora SALGADO RUBIANES DE PAREDES.—	 Se está jugando. Tú sabes que yo (Ininteligible).
El señor MONTESINOS TORRES.—	" Un día he hablado con él que ya se dio la ley, ya se aprobó, ya pasó, ya asumimos el costo."
La señora SALGADO RUBIANES DE PAREDES.—	 Y ahí quedó.
El señor MONTESINOS TORRES.—	 Ahí quedó.
La señora SALGADO RUBIANES DE PAREDES.—	 Lo único que quiero saber es qué pasa con cartelones y todo. Ya habíamos aprobado la ley y queríamos primero que se vieran nuestros proyectos.
El señor MONTESINOS TORRES.—	" Lo que diga, si quieren seguir con los cartelones, que sigan pues. Además hay una cosa, agarra el señor Oficial Mayor del Congreso, que venga la fuerza pública y que saque los cartelones."
El señor VILLANUEVA VÁSQUEZ.—	" Y los sacan, pues."
El señor MONTESINOS TORRES.—	" Sacan, pues, vuela pues la policía."
El señor VILLANUEVA VÁSQUEZ.—	 O en la noche que lo limpien.
El señor MONTESINOS TORRES.—	 Que lo limpien y se acabó.
El señor VILLANUEVA VÁSQUEZ.—	 Mañana traen el cartelón. y mañana en la noche vuelta lo quitan. Creo que Martha quiere un plan conciliador.
Background	—En este momento se retira momentáneamente el señor Montesinos Torres y se produce un diálogo ininteligible entre la señora Luz Salgado y el señor Absalón Vásquez.
La señora SALGADO RUBIANES DE PAREDES.—	"Tu con todo, pues, quieres que salgan con nombre, con prensa y con censura que él no (5) quería ni irse (ininteligible) nadie, nadie."
El señor VÁSQUEZ VILLANUEVA.—	 (Ininteligible)
La señora SALGADO RUBIANES DE PAREDES.—	" A mí, personalmente, (ininteligible)"
El señor VÁSQUEZ VILLANUEVA.—	 (ininteligible)
La señora SALGADO RUBIANES DE PAREDES.—	 (Ininteligible)
El señor MONTESINOS TORRES.—	 En dos minutos está acá.
El señor VÁSQUEZ VILLANUEVA.—	" No, lo que pasa es que lamentablemente (ininteligible) el Presidente del Gobierno (ininteligible) el piensa que como el Presidente (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	"Sabes qué (ininteligible) sabemos que a él le pidieron una censura (ininteligible) Entonces todo presidente debe saber, hasta con 14, 15 (ininteligible)"
El señor VÁSQUEZ VILLANUEVA.—	 Porque es parte de los cambios.
La señora SALGADO RUBIANES DE PAREDES.—	" Es parte pues, es parte."
El señor VÁSQUEZ VILLANUEVA.—	" O sea, ahí dijeron que (ininteligible)"
La señora SALGADO RUBIANES DE PAREDES.—	" Él quiso cambiar, establecer otro estilo y con todas las evidencias que tenía públicamente (ininteligible) mejor, y lo estaba haciendo mejor, pero no acosta de todos nosotros."
El señor MONTESINOS TORRES.—	" No, acosta de quemar (ininteligible) nadie."
El señor VÁSQUEZ VILLANUEVA.—	 No creer en nadie. ¿A ustedes sí le decían?
La señora SALGADO RUBIANES DE PAREDES.—	" A nosotros nos (ininteligible) a mí con el Tribunal (ininteligible) ¿Cómo se puede contar con esta? (ininteligible) ah, verdad, no, pero claro (ininteligible) entonces personas que fueron se quedaron (ininteligible) cómo se (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	 ¡Hola!
"El señor KOURI BUMACHAR, Alexander.—"	 ¡Hola!
El señor VÁSQUEZ VILLANUEVA.—	 ¡Hola!
La señora SALGADO RUBIANES DE PAREDES.—	 ¡Cómo estás Alexito! ¡Cómo te va!
"El señor KOURI BUMACHAR, Alexander.—"	 Que gusto de saludarte.
La señora SALGADO RUBIANES DE PAREDES.—	 También.
"El señor KOURI BUMACHAR, Alexander.—"	" Bien, gracias. La señora SALGADO RUBIANES DE PAREDES.— ¿ Cómo va tu Callao?"
"El señor KOURI BUMACHAR, Alexander.—"	 Ahí estamos en la batalla.
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y tu playa?
"El señor KOURI BUMACHAR, Alexander.—"	" Bueno, algo deterioradas por los problemas estos de la corriente marina que hay en San Miguel."
La señora SALGADO RUBIANES DE PAREDES.—	" Sino no, O sea, si se cae toda la (ininteligible)."
"El señor KOURI BUMACHAR, Alexander.—"	" San Isidro, Magdalena y  (ininteligible)"
El señor MONTESINOS TORRES.—	 Si pues (ininteligible)
"El señor KOURI BUMACHAR, Alexander.—"	" Por eso era (ininteligible) y en eso estamos, ya hay diligencias preparatorias."
El señor VÁSQUEZ VILLANUEVA.—	" Más o menos, pero bien equipada."
"El señor KOURI BUMACHAR, Alexander.—"	 ¿Ah?
El señor VÁSQUEZ VILLANUEVA.—	 Pero te ha llevado buena maquinaria.
"El señor KOURI BUMACHAR, Alexander.—"	" No, a lo de casco del mar (ininteligible) tan sólo es el efecto no la causa, (ininteligible) una proyección, pero la maquinaria está dando una cobertura a algunos distritos de Lima y bueno a toda la Provincia (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	 ¿Y Cantolao?
"El señor KOURI BUMACHAR, Alexander.—"	 (Ininteligible)
La señora SALGADO RUBIANES DE PAREDES.—	 Se puede ir a bañarse todavía?
"El señor KOURI BUMACHAR, Alexander.—"	" Sí, en Cantolao."
El señor MONTESINOS TORRES.—	" Si hablan de playas, la de Cantolao es la más linda."
La señora SALGADO RUBIANES DE PAREDES.—	 La más linda.
El señor MONTESINOS TORRES.—	 (Ininteligible)
La señora SALGADO RUBIANES DE PAREDES.—	 Sí (ininteligible).
"El señor KOURI BUMACHAR, Alexander.—"	 Ni la (ininteligible) una cantidad impresionante (ininteligible) creo que no había menos de (ininteligible).
El señor MONTESINOS TORRES.—	 ¿Y el estacionamiento? Usan la calle también.
"El señor KOURI BUMACHAR, Alexander.—"	" Claro. El problema que iban en combis, en micros (ininteligible)."
La señora SALGADO RUBIANES DE PAREDES.—	 Y Ventanilla ¿cómo está?
"El señor KOURI BUMACHAR, Alexander.—"	" Bueno, Ventanilla tiene otro problema que es la desembocadura del río Rímac, que las corrientes marinas van a (ininteligible) la llevan. El Callao está perjudicado por ambos lados."
El señor VÁSQUEZ VILLANUEVA.—	 Las aguas turbias. Tu lo has vivido siempre esa problemática que ahora surge. (ininteligible).
La señora SALGADO RUBIANES DE PAREDES.—	" Bien, amigo."
"El señor KOURI BUMACHAR, Alexander.—"	 ¿Cómo va la batalla en el (ininteligible).
La señora SALGADO RUBIANES DE PAREDES.—	 ¡Ah! No te quiero decir como van las batallas pero tu también porque realmente al (ininteligible) por mi libertad.
"El señor KOURI BUMACHAR, Alexander.—"	 Me parece que ha mantenido una medida (ininteligible).
La señora SALGADO RUBIANES DE PAREDES.—	 Más de la cuenta.
El señor MONTESINOS TORRES.—	 Al no estar en condiciones (ininteligible).
La señora SALGADO RUBIANES DE PAREDES.—	" Escapar un poco de (ininteligible). Bueno, amigo, qué planes para la municipalidad."
"El señor KOURI BUMACHAR, Alexander.—"	"Bueno, entiendo que hay por parte del Gobierno una, no sé si hay una política definida, tengo (ininteligible) muy, no contradictorias pero algo distintas de cuál ha sido la estrategia o cuál es la persepción del gobierno del próximo del próximo proceso, pero en lo personal, nuestro (ininteligible) me permiten entrar a una apreciación inicial de cuál mi idea sobre el tema Lima-Callao que lo veo como una unidad, no lo veo como algo separado. Yo creo lo normal sería un error del Gobierno para que de una manera directa o indirecta (ininteligible) por dos motivos, en el caso de Lima, Callao Provincias, no (ininteligible) una razón inicial es que se estaría adelantando eventual referéndum de un desgaste innecesario de un mejor resultado negativo que podría remitirse aún en mejores condiciones con el 95, con la candidatura de Yoshiyama y Woll, en un proceso electoral el año 98 sería mucho más difícil ante un proceso presidencial de 2000, pero no podemos cerrar o separar un proceso del 98 con el del 2000, necesariamente hay vaso comunicante. Esa es una primera situación que yo creo que podría crearle problemas al Gobierno; y, un segundo motivo es (6) el siguiente: el enemigo común de la mayoría parlamentaria o del gobierno y de la oposición parlamentaria de Andrade por una razón evidente. Las mayorías porque se entiende que las banderas de oposición frente al régimen, o sea le están quitando a Andrade, mediante un eventual proceso electoral municipal, fortalecido a Andrade y a lanzarlo en términos de oposición en el año 2000, no ha había opción ni para el Apra ni para la izquierda ni para Acción Popular"
La señor SALGADO RUBIANES DE PAREDES.—	 Ni para mí.
"El señor KOURI BUMACHAR, Alexander.—"	 Ellos saben que lo tienen que hacer crecer a Andrade en la medida que hay una contradicción frente al régimen.
El señor MONTESINOS TORRES.—	 Andrade es un boomerang.
