speaker,speech,speaker_std
El señor Vladimiro Montesinos,"José (?) fue muy claro (?). Yo tenía ya listo el tema, quería coordinarlo contigo, mira cómo es la mecánica que hemos hecho, pues Ayer el Presidente, a la una de la tarde hizo una declaración contundente y que quie re ver como puede mantenerse el tema del embargo, entonces ¿qué hice? y agarré v el procurador del Ministerio del Interior presentó un escrito al juzgado porque ce rno motivo del tema, porque en el juzgado no puede nombrar de propia iniciativa y los otros están prófugos no pueden admitir escritos, entonces dice ""Becerra Procuradora Publica, Cargos de Tráficos de Drogas a efectos de garantizar el pago de la re paración civil a favor del Estado y no afectar el normal desarrollo económico de la empresa, y esto además de empresas sociedades comprendidas en la (?) social, laboral y económico en relación a los trabajadores acreedores así como (?) económica mente de la compañía en vigencia de irse de esa empresa y dada la excepción de la misma que se encuentra en la CEFALA en sus comisiones y administraciones y se solicita al Despacho se sirva disponer la intervención judicial de dichas empresas. Otro si, (?) se sirva nombrar en el siguiente evento de que asumía la administración de las mismas"". Entonces ante este pedido, el Juez hace que en esta resolución que hoy día la voy a soltar que agarra atendiendo y dicta la medida cautelar de embargo en forma de administración, o sea los nombra administradores y les da las facultades para que los administradores puedan manejar las cuentas y delegar poder.",MONTESINOS
El señor Dionisio Romero Seminario,No todos pasan dos días (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, no, no delegar poder, le dan todas las facultades.",MONTESINOS
El señor Dionisio Romero Seminario,Esto estuvo empezando (?) aquí.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, no",MONTESINOS
El señor Dionisio Romero Seminario,"Los administradores, no, lo podemos delegar",ROMERO SEMINARIO
El señor Vladimiro Montesinos,No.,MONTESINOS
El señor Dionisio Romero Seminario,"Nada, entonces ya firmaron los chequecitos (?).",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No le da poder en el tema, y entonces ni requiere al representante del estado encargado del ejercicio Judicial del Ministerio del Interior relativo al Tráfico de Drogas para que le proponga al Juzgado la relación de las personas que harán cargo de esta obligación encargada al (?). Entonces no aparece como que la (?) si yo le presento esto o no, le pide al juzgado (?).",MONTESINOS
El señor Dionisio Romero Seminario,Ve estos motivos.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro,",MONTESINOS
El señor Dionisio Romero Seminario,Pero no (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Entonces hoy día, entonces ya continuamos (?).",MONTESINOS
El señor Dionisio Romero Seminario,Y lo que ha publicado el Presidente,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, ya pues, ya está el tema ya listo, no me acuerdo, pero lo importante era ponerme hoy día de acuerdo contigo con (?).",MONTESINOS
El señor Dionisio Romero Seminario,Ahora toca las direcciones.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Eran cinco, tú me dijiste la vez pasada ""Vi un quinto nombre"".",MONTESINOS
El señor Dionisio Romero Seminario,No.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Desde el momento (?) como es uno de los que tenía el (?) me pusistes (?).,MONTESINOS
El señor Dionisio Romero Seminario,¿Es que no sé si me creíste cinco?,ROMERO SEMINARIO
El señor Vladimiro Montesinos,No te puedo dar el quinto nombre tal como (?) porque me dijiste que te diera uno más para que tú (?).,MONTESINOS
El señor Dionisio Romero Seminario,"Bueno, mira entonces las empresas.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Acá tú me dijiste todo por (?) acá tenemos una, expliqué hay (?).",MONTESINOS
El señor Dionisio Romero Seminario,Esa es la importante.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Es la que estoy a cargo (?).,MONTESINOS
El señor Dionisio Romero Seminario,Ésa es la que (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Después, sabes que tenemos que nombrar en todas pues.",MONTESINOS
El señor Dionisio Romero Seminario,"Si, pero creo que eran cuatro en el distrito del Juez donde (?).",ROMERO SEMINARIO
El señor Vladimiro Montesinos,En el distrito del Juez donde (?).,MONTESINOS
El señor Dionisio Romero Seminario,(?),ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Ah, ya.",MONTESINOS
El señor Dionisio Romero Seminario,"Donde interviene. Ojalá que todos hayamos queda do en que me dijiste ""Dame cinco para (?)"".",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Bueno no importa todos los cuatro si necesitamos uno más (?).,MONTESINOS
El señor Dionisio Romero Seminario,No es fácil porque les da miedo. Tiene miedo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Acá está. (?) Así como la Empresa Pesquera (?) So ciedad Anónima, la Empresa Pesquera Santa Rosa,",MONTESINOS
El señor Dionisio Romero Seminario,No está. Fibras Marinas.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,La Empresa Fibras Marinas.,MONTESINOS
El señor Romero Seminario,Está Empresa Corporación Agro Industrial (?),ROMERO SEMINARIO
El señor Vladimiro Montesinos,Ya. Acá. Hay una Empresa Pesquera (?) Sociedad Anónima.,MONTESINOS
El señor Dionisio Romero Seminario,Acá está. Empresa Pesquera (?),ROMERO SEMINARIO
El señor Vladimiro Montesinos,Ya perfecto.,MONTESINOS
El señor Dionisio Romero Seminario,Y Empresa Pesquera Santa Rosa,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Ya, Santa Rosa.",MONTESINOS
El señor Dionisio Romero Seminario,Ya. No ha puesto uno para los dos,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Entonces, una para los dos.",MONTESINOS
El señor Dionisio Romero Seminario,Son chiquitas.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Son chiquititas, ¿no?, entonces uno solo puede estar con los dos.",MONTESINOS
El señor Dionisio Romero Seminario,José Sarmiento.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Y con eso cumplimos todo dictamen (?) uno para los dos eso serían los nombres (?) ¿Ellos están de acuerdo?,MONTESINOS
El señor Dionisio Romero Seminario,De acuerdo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No hay ningún problema, bajo sus responsabi lidades, no te olvides.",MONTESINOS
El señor Dionisio Romero Seminario,(?) pero de acuerdo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No hay problema porque el poder lo va a nombrar, le va a dar las facultades y esto es entonces ellos parecen los que van a administrar.",MONTESINOS
El señor Dionisio Romero Seminario,"Yo te los mencioné, no había conversado contigo.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro, evidentemente han conversado pues, en tonces ellos no van a (?) dos cosas, primero que levanten, lo primero que tiene que hacer una vez juramentado pedir al Juez que levanten los embargos, el Juez ya ha pedido de ellos mañana o pasado mañana.",MONTESINOS
El señor Dionisio Romero Seminario,"Perdón, eso que tengo que decir que levanten los embargos.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Es que ya coordino contigo.,MONTESINOS
El señor Dionisio Romero Seminario,Okay.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Hoy día di algo, que el Procurador me presen te hoy día mismo el escrito al Juez, ya porque tenemos que ser coherentes con lo que ha dicho el Presidente, me parece (?) que se esté afectando todo esto (?).",MONTESINOS
El señor Dionisio Romero Seminario,El Procurador (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"El Procurador (?) señor, estos son los nombres que propongo sin decirle para tales empresas, yo corrijo como Juez, yo le digo a es te me lo pones en (?) a éste, en éste a éste, en éste, a éste en éste.",MONTESINOS
El señor Dionisio Romero Seminario,Okay.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Si sale la ley de la razón a uno o en dos.,MONTESINOS
El señor Dionisio Romero Seminario,¿En uno o en dos?,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"En dos (?) entonces el Juez los notifica con :: para que se personen al Juzgado, se apersonan al Juzgado, toman el tema dei jura mento y los posesiona allá, entonces una vez posesionado que será entre mañana, pasado mañana. En ellos inmediatamente que hacen, se apersonan al Juzgado di ciendo, señor se levanta el embargo para (?)",MONTESINOS
El señor Dionisio Romero Seminario,El Juez levanta porque él mismo los ha nombrado.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Después el levantamiento se le rinde en cuenta a él, y el juicio sigue su propio (?) no hay ningún problema .",MONTESINOS
El señor Dionisio Romero Seminario,Porque un poquito más y ya no van a empezar a : ya estamos a tiempo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Ya estamos a tiempo, yo creo que él trabajo lo hemos hecho sobre el mismo tema, no siguieron los consejos tuyos a través mi: Pero porque siempre esta gente es así.",MONTESINOS
El señor Dionisio Romero Seminario,"Entonces, de que yo me recuerde (?) solo (?) a favor de dos clientes de Buenaventura (?) de que personalmente he actuado mi influen cia y en este caso que yo no los conozco (?).",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Claro,MONTESINOS
El señor Dionisio Romero Seminario,Entonces como no utilizaron los consejos tuyos a través mío.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Dionisio Romero Seminario,Ya la segunda vez me molestaba.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Dionisio Romero Seminario,"Yo no hablo con ellos porque no los conozco, pero habla.(?)..Habla de renuncia. Yo hago una gestión especial por un cliente, lo unicc que tiene que hacer es agradecer al Banco de Crédito .",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Que se está jugando por ellos.,MONTESINOS
El señor Dionisio Romero Seminario,Y le dan el Consejo ahora desde que existe El Peruano pero me siento un poquito más contento porque no importa el tema porque en lo personal ellos seguirán (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Apoyando.,MONTESINOS
El señor Dionisio Romero Seminario,Apoyando esta actuación que se le ha dado.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Y eso es problema por (?) tercos, porque mira, por eso es que dio una norma en la cual... y le habían sido procuradores a favor del estado, no podían estar litigando contra el Estado, y en el estudio tratamos sobre este señor agarra ¿qué pasa? Va a parecer, plata acá, plata acá, plata allá. Si usted cree que con plata se resuelve y el problema no es así.",MONTESINOS
El señor Dionisio Romero Seminario,Ya implica que quien ha dado plata (diálogo) ganas coimeando todo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Coimeando, entonces si tú vas de frente al Juez y dices ""Acá tengo plata para ti (?)"", dice ""Acá hay algo raro"", porque una persona que se siente inocente no alega eso, jamás, ahora hay otra cosa que te quería dar, se ¡untaron en Holanda cuatro toneladas de drogas, no, salía en la misma modalidad de las dos toneladas que se descubrieron y se (?) acá (?). Los embarques provienen (?) no necesariamente quiere decir que (?) esté metido pues (?).Es una cosa curiosa que los americanos nuevamente le llaman la atención porque tiene que aparecer el nombre de la empresa y nunca lamento de ella sino admite cuatro toneladas de clorhidrato de cocaína, entonces eso nos hace (?) los gringos, los gringos nos piden a nosotros, ahora evidentemente esto es una cosa ajena a la circunstancia personal que van a escoger, qué tienen que hacer con eso los acreedores, qué tienen que ha cer con esos los bancos.",MONTESINOS
El señor Dionisio Romero Seminario,"Los pagos se hacen, pagos con las acciones.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Por supuesto. Eso ya será pues en el tema del juicio, ya, lo harán (?) y hasta son burlas como te digo, porque cambiando ellos de abogado, poniendo un abogado que sea menos visible y menos imagen de coime ro, tiene más posibilidad que le den y cambio a través de remonto le he sugerido, no me han hecho caso.",MONTESINOS
El señor Dionisio Romero Seminario,"Yo ya en el Banco dije ""Ya me he fastidiado, ya"", di je a estos señores, yo ya no hago más gestión.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro, ¿para qué, para qué estamos perdiendo el tiempo en estas cosas? Mira, y acá mira como te digo, yo lo conversaba ayer con el presidente porque en la mañana me llamó y me dijo: ""Bueno, vengo de (?) por que el 29 es el Día del Pescador y obviamente hay que tener una buena noticia pa ra los pescadores"".",MONTESINOS
El señor Dionisio Romero Seminario,Ya se resolvió el problema.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Y ya se resolvió el problema, por eso que tengo que resolver entre hoy y mañana el tema, porque inclusive mi idea es que vaya el Ministro de Pesquería a Chimbóte y (?) tranquilos, etcétera, etcétera.",MONTESINOS
El señor Dionisio Romero Seminario,El administrador es gente buena.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Gente buena, y ayer el Presidente ya ha daoc e_ mensaje de que es inadmisible que se haya trabado los embargos en las cuenzai",MONTESINOS
El señor Dionisio Romero Seminario,"Porque se trata así con la ley, claro sería más claro occ una ley.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Sí. Él tiene la capacidad para poder ciiscerim pero lamentablemente cuando se trata, claro cuando se trata de temas de drogan viene más aún de la (?) te embargan todo.",MONTESINOS
El señor Dionisio Romero Seminario,Te embargan todo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Hasta clarificar y a ellos no les importa si gene ran problemas sociales, (?) todo, porque lamentablemente ésa es la maquinaria ct la (?) como puedes tu en el lavado del dinero, en el lavado del dinero están en una empresa determinar que diez por ciento (?).",MONTESINOS
El señor Dionisio Romero Seminario,Faltaba lavar todo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Diferente es que si nos encontrara (?).,MONTESINOS
El señor Dionisio Romero Seminario,Hay que pagar todo.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Ésa es la mecánica.,MONTESINOS
El señor Dionisio Romero Seminario,"Claro, comprendo.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Les comprendo, pero tampoco no podemos no sotros por esa morosidad de la ley generar un conflicto como lo están pasando v ce acuerdo lo que estamos viendo ahí, es una deuda terrible, el tema bancario que ec este momento lo estamos (?).",MONTESINOS
El señor Dionisio Romero Seminario,"Ahorita Banco Wiese se lo tira, dime.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Te hacen un forado bien grande, por eso es que el Presidente ayer estaba preocupado y me dijo, me respondió (?).",MONTESINOS
El señor Dionisio Romero Seminario,"Y trabajadores, lanchas.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro, ayer me dijo.",MONTESINOS
El señor Dionisio Romero Seminario,(?) paralizada en (?),ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Ayer cuando conversamos en la mañana ante; de que vaya a sus declaraciones me dijo ""¿Ya tiene usted la solución?"", le dije ""Sí, ya la solución es ésta"". Tú ves es el escrito del Procurador, y el escrito del Procurador vi en televisión el dia 17 de (?) el día (?) ya lo había presentado y esto está con el mismo 17 (?) está la resolción, y el Juez ya está la resolución, está firmada, lo que pasa es que no la he soltado porque quería que el Presidente me hiciera la declaración. O sea yo ya la tenía firma da, pero yo le dije al Presidente ""Déle usted el impulso para que esto salga (?)"".",MONTESINOS
El señor Dionisio Romero Seminario,"Quería preguntarte, Vladimiro, ¿por qué crees que está subiendo tanto Castañeda?",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No es que esté subiendo tanto, Castañeda es un tema, cómo se llama.",MONTESINOS
El señor Dionisio Romero Seminario,No dice nada.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No dice nada, pero tú ves una cosa, por ejem plo, hace una declaración en el Expreso y comete tres grandes errores, uno vuelve a hablar sobre el tema de fondo que dice que solamente puede ser un convenio por un año, segundo, que está en desacuerdo con el tema del Ecuador, dice que él no hubiera hecho eso y que tampoco hubiera entregado a Tiwinza y tercero que estoy de acuerdo con que se vuelva a hacer un nuevo juicio al tema de los terroristas. En esto yo te quiero clarificar lo siguiente: aquí hay dos aspectos, el aspecto formal, procesal que dice que se declare nulo y se haga un nuevo juicio y porque no ha ha bido debido proceso que le faltó derecho a la defensa o no hubo instancia plural, bueno es una cuestión técnica jurídica que la gente no entiende. Lo grave del tema está en que la Corte está ordenándole al Estado Peruano que los juicios no se ha gan en el Tribunal Militar sino en el Fuero Común; ahora para poder hacer en el Fuero Común tienes que modificar la Constitución del 93, porque dicen que los civiles son juzgados en el Fuero Militar por traición a la patria.",MONTESINOS
El señor Dionisio Romero Seminario,Este es el fuero (?) por traición a la patria.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Entonces, la pregunta es, cómo modifica la Constitución , de dos formas, una vía referéndum o sea tendríamos que hacer un referéndum que cuesta diez millones de dólares para acatar lo que dice la Corte, y si en el referéndum el pueblo dice ""No"", ¿qué pasa? No se acata la Corte.Entonces no podemos subordinar a la voluntad (?).",MONTESINOS
El señor Dionisio Romero Seminario,¿La Constitución no se puede cambiar también en dos legislaturas?,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Pero por 80, esa es la segunda (?), con 80 con gresistas, pero la pregunta es, entonces los congresistas tendrían que, por todo, de cir ""Señor tengo que votar por que dice la Corte"", cuando ellos no están sujetos a mandato imperativo alguno por la Constitución sino están sujetos a lo que dice las elecciones, o los electores y la conciencia, pero ¿qué implicaría?, que hacemos el re feréndum o ponerlo en el congreso y poner (?), pero que los congresistas se pierdan o (?) que jamás. Si quieren la verdad (?) entonces eso es una utopía, no podemos modificar entonces yo traía por ejemplo una hojita aquí de la comisión, pero por que son papanatas. Pero es un tema de Lima.",MONTESINOS
El señor Dionisio Romero Seminario,De Lima.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"De Lima, nada más, en las provincias (?).",MONTESINOS
El señor Dionisio Romero Seminario,Sólo por que la (?) es (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Mira porque no han venido.,MONTESINOS
El señor Dionisio Romero Seminario,No dice nada.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Nada, mira, fíjate tu. APOYO, mira cómo esta el tema de Andrade, fíjate cómo viene acá, tiene su pico más alto, que fue en julio del año pasado.",MONTESINOS
El señor Dionisio Romero Seminario,Va de caída (?). Ya sé (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Ya, ya. Entonces, fíjate, mira tú, la evolución át enero, de enero lo han pasado a junio. Mira la posición del Presidente, el Presiden te tiene 23, 28, 30, (¿) 33 ha tenido sus picos, llegó hasta 18 (?) en noviembre, claro, y bueno, siguió después siguió, 28, 28 y 29 encabezando el asunto (?) ha em pezado 8, 10, 12, 14, 17, 18, 19 (?).",MONTESINOS
El señor Dionisio Romero Seminario,(?) La gente aún no se expresa (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Bueno, pero el tema está en lo siguiente: de que él ha jugado a la política del mudo, a la política del mudo le ha dado éxito no de cir nada y entonces toda la confrontación está entre Andrade y el Presidente. Pero ya Andrade está ya en (?) desestabilizando.",MONTESINOS
El señor Dionisio Romero Seminario,(?) agarrando (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,Que se está agarrando (?) se está agarrando ot ro no le está aplicando al Presidente. El Presidente está (?).,MONTESINOS
El señor Dionisio Romero Seminario,Está subiendo poco a poco (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro. Bueno, pero acá viene la otra cosa, fíjate, mira. En segunda vuelta, mira cómo están en APOYO, Fujimori 30 , Andrade 29, Castañeda 29.",MONTESINOS
El señor Dionisio Romero Seminario,"No, ésa es en primera.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,En segunda vuelta.,MONTESINOS
El señor Dionisio Romero Seminario,En primera vuelta.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"En segunda vuelta 29, Andrade 25, 24 (?).",MONTESINOS
El señor Dionisio Romero Seminario,"Cómo puede ser, cómo puede ser Olivera en segun da vuelta, si hay tres. En la segunda vuelta tienen que ser dos.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, no, en segunda vuelta, estamos hablando en segunda vuelta, sí.",MONTESINOS
El señor Dionisio Romero Seminario,Pero sólo van dos.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, por eso te digo, si se presentara a Fujimori con Andrade, Andrade (?) y si se presentara con Castañeda 29.",MONTESINOS
El señor Dionisio Romero Seminario,"Hecho, hecho el resumen acá de Lima, acá de Lima.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"O sea, está el Presidente punteando en la (?) es tá con su sólido 29.",MONTESINOS
El señor Dionisio Romero Seminario,"Desde ya, (?) porcentaje no puede ser sólo 59 en la segunda vuelta .",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"No, no, es que está con los (?) así, porque él no sabe, él no opina, pues. Él no sabe, él no opina, no sabe que no (?). Ahora en el ca so de los chilenos, fíjate, el 68% está a favor de la oposición. Ahora, en el tema de las provincias (?).",MONTESINOS
El señor Dionisio Romero Seminario,Ahí si barremos.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Totalmente, totalmente, salvo Iquitos. En ¡qui tos, si hemos estado mal sobre el tema del Ecuador, pero nos cayó la cosa de peri lla que fue el tema del desastre que hubo antes.",MONTESINOS
El señor Dionisio Romero Seminario,Que ahora estamos apoyando.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"El Presidente no fue a Cartagena, se fue allá, se quedó, llegó y vio una gran aceptación. Se quedó a dormir y repartió víveres a la gen te. Dispuso que dos ministros estén durante dos meses todos los días permanente mente ahí con la gente. Ha vuelto a ir el día sábado allá a Iquitos; está permanente. Y entonces ahora de una posición negativa, todavía seguimos una posición negati va. Pero una negativa de (?) posición mejorando.",MONTESINOS
El señor Dionisio Romero Seminario,"Entonces, ¿cómo fue que Iquitos se volteó?",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Por el tema de que (?).,MONTESINOS
El señor Dionisio Romero Seminario,La oposición la agarró (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"La oposición la agarró, claro (?).",MONTESINOS
El señor Dionisio Romero Seminario,(?) Que habíamos cedido.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro, la comisión la agarró, claro, además Hildebrandt agarró. Entonces, se publica de que era un acto de traición a la patria todo los detalles, entonces movió al Frente Patriótico de allá.",MONTESINOS
El señor Dionisio Romero Seminario,Prendió una llamita.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Claro, prendió una llamita y generó un tema tí convulsión. Pero esos votantes, tú no sabes cuántos son.",MONTESINOS
El señor Dionisio Romero Seminario,Poquísimos. No sé cuantos.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Son 133 000 votantes. Pero tampoco no convienen perderlos, no conviene perderlos. La idea es ganarlos. Entonces estamos trabajando poco a poco para lograr voltear. Entonces el tema provincias lo tenemos volteado. El trabajo, en fin, hermano. Te pongo un ejemplo simple. El día sábado Castañeda hizo dos eventos, porcue su cumpleaños es hoy día. Hizo dos eventos, uno en el cono norte y otro en el corre sur. Entonces, en el cono norte, llegó y en el ambiente donde estaba, y solamente habían 300 personas. De las 300, 150 que él había movilizado, y 50 que pudo (?). Nosotros a 200 metros, armamos con el alcalde un evento para festejar el Día del Padre, que era en paralelo; le puse unos parlantes más grandes que los de la embajacr me concentré 7 000 personas, les regalé 500 cajas de cerveza y me puse un conjunte criollo con Rossy War y la gente feliz, ""Que presidente para acá"". Y en el otro, en ar rálelo a los 200 metros, tenía 300 personas, estuvo 20 minutos y se las picó. De ahí, se fue ya desmoralizado, se fue al otro cono. En el otro cono, la cosa le fue peor. ¿Por qué? Porque se (?).",MONTESINOS
El señor Dionisio Romero Seminario,Le fue peor.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Si, le fue peor a él. Llegó allá y encontró cotn; 200 y pico de personas, de las cuales, la mayoría eran niños, estaban con sus globitos. Y nosotros teníamos como 12 000 personas que estaban igualito con la ca, por el Día del Padre y la cerveza y los víveres, esto y el otro. Eso le ha pegado una desmoralizada terrible. Ayer tuvo una comida en el hotel María Angola que estaba calculando iban a ha ber 1500 personas, han habido 300 personas. La cuota eran 25 dólares. Entonce ¿quién te paga 25 dólares para ir a una comida? Nadie te paga para ir a una cor., da. Entonces, tú veías el ambiente, las tres cuartas partes para (?).",MONTESINOS
El señor Dionisio Romero Seminario,Para conseguir fondos o para que (?).,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Bueno, el tema era para empezar, la presencia y obviamente también conseguir un tema de fondo. O sea, no es que esté cuajando una cuestión, o sea, él ha llegado ya a su tope en Lima.",MONTESINOS
El señor Dionisio Romero Seminario,"Nos hace bien el tener la voz que se lee así, me dios mediocres.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Por supuesto. Porque hoy día acaba de salir Alan García. Por supuesto, hoy día acaba de salir Alan García, ahorita en el RPP hermano, y ¿has escuchado?",MONTESINOS
El señor Dionisio Romero Seminario,No.,ROMERO SEMINARIO
El señor Vladimiro Montesinos,"¿Sabes lo qué ha dicho? Que lo mejor que le puede pasar es que tengamos a un señor Andrade y a un señor Castañeda, porque son eficientes administradores y ellos pueden ser buenos gobernantes.",MONTESINOS
El señor Dionisio Romero Seminario,"Los ha reventado. Los otros dirán ""No me apoyes"".",ROMERO SEMINARIO
El señor Vladimiro Montesinos,Los ha reventado (?) los ha...,MONTESINOS
El señor Dionisio Romero Seminario,"Porque si juntaran en uno, es peor, dos es mejor que peleen entre ellos.",ROMERO SEMINARIO
El señor Vladimiro Montesinos,"Mejor que estén peleados. Ahora, la informa ción que yo tengo es Andrade, tú sabes, que ahorita está en Madrid.",MONTESINOS
