speaker	speech
El señor MONTESINOS TORRES.—	 Él está al tanto de estos problemas.
El señor GONZALO.—	 Esta oportunidad de estar con usted para mí es muy importante, para expresarle en definitiva, nosotros hemos cumplido con la ley de manera irrestricta, a lo mejor puede haber un problema puntual chico, que papelito acá, cosa que hemos revisado y no es así.
El señor MONTESINOS TORRES.—	 Que puede ser subsanable.
El señor GONZALO.—	 Nos han creado comisiones especiales, nos han pedido cosas que no están contempladas en la ley. Dije yo: “hagámoslo, no importa”. Entonces, los abogados nos decían: “esto no, no importa”. Después de este largo proceso, parándonos la fábrica en la tercera semana de octubre, llegamos al día 16 de diciembre. Lo aprueba este Consejo: 25 votos, 5 estuvieron por la demolición, 5 por pedir mayores antecedentes y 2 se abstuvieron. Maciza mayoría. Estos señores que hablan de democracia, esos señores que critican o los critican ¿no es cierto?, y que también criticaron al gobierno del General Pinochet un día, bueno, en definitiva, nosotros hemos tomado una decisión absoluta: hemos cumplido con la ley, hemos ido mucho más allá de la ley; aquí se mueven otros intereses. Yo no me meto en la política interna. Este señor legítimamente apoderado, porque así es la democracia, no necesariamente los mejores tienen las pretensiones de llegar y llegan, de llegar a ser Presidente o abrir la coalición de oposición. Ése es su problema, pero no es el mío, y no tiene por qué a mí, por Camet. Porque como este señor visualiza que ahí hay aderezo, ¿no es cierto?, y dice: la empresa constructora de JJ Camet está metido, por lo tanto está Camet, está el gobierno, ¿no es cierto? En nuestros países lamentablemente siempre hay un sesgo de xenofobia.
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 O sea, hasta en eso es ignorante el chileno, ¿no es cierto? Nosotros también lo tenemos. Tenemos un pelotudo, cojudo, como dicen ustedes, en Arica de alcalde que con el Chinchorro hace muchas imbecilidades. Entonces, esto tiene dos cositas simpáticas: la ecología, los Pantanos de Villa, que se han convertido en una cosa magnífica, maravillosa, un suntuario enorme.
El señor MONTESINOS TORRES.—	 De la noche a la mañana.
El señor GONZALO.—	 De la noche a la mañana, en circunstancias que yo me digo, lo conocí, y créame que sin perjuicio...
El señor BOROBIO GUEDE.—	 Ah, de los orígenes de los Pantanos de Villa.
El señor GONZALO.—	 ...de la parte verde. Si me permite, (?) un poco porque he venido chocando mucho, hoy día en el Colegio de Ingenieros, con el Presidente de la Corte Suprema, ayer con la señora Fiscal de la Nación, donde he tenido una excelente acogida. Porque, sabe, es tan distinto porque cuando me cuentan el origen de los Pantanos de Villa es tan agradable, es tan fácil cuando uno tiene la verdad y va con la justicia. Yo no vengo a pedir nada especial. Yo lo único que digo: él, que nos hace declaraciones públicas, con fondos públicos ¿no es cierto?, de que no cumplimos la ley, él era el que no cumple la ley, y eso también hay hacérselo presente. Porque hemos llegado a un límite en que no aceptamos más. Y si hay que gastar millones, los vamos a gastar. Yo lo único que quiero, como lo dije a don Daniel ayer, yo quiero una guerra corta, sangrienta y decisiva, como se gana las batallas. (Risas.)
El señor MONTESINOS TORRES.—	 ¿El abogado de ustedes es el doctor Valle Riestra, o un pool de abogados?
El señor GONZALO.—	 Nosotros armamos un equipo, en el cual el rol fundamental en nuestros recursos ante los tribunales, porque llega un minuto en que no hay nada más que hacer, lo juega el doctor Valle Riestra con el doctor Aníbal Quiroga, a quienes —supongo— usted los ubica, conoce; nos han dado excelentes referencias de ellos y estamos muy contentos. Junto con ellos está el estudio Roselló, de Rafael Rosselló, que es abogado nuestro desde años de la compañía y de algunas, de otras nuestras compañías. Hemos incorporado al estudio Echecopar, al doctor Vásquez, Renato Vásquez, que ellos son también abogados nuestros del Banco del Sur. Tenemos a otro constitucionalista que se llama García Belaúnde, ¿puede ser?
El señor MONTESINOS TORRES.—	 Sí, Domingo García Belaúnde.
El señor GONZALO.—	 Domingo García Belaúnde que nos colabora. También está colaborando el doctor Alberto... Maturana no es. (4)
El señor MONTESINOS TORRES.—	 ¿Quimper?
El señor GONZALO.—	 Alberto Bustamante y la doctora Chozama Sima, de un estudio; sin perjuicio del Estudio Roselló y los apoyos pocos que podamos dar nosotros desde Chile con nuestros abogados.
El señor MONTESINOS TORRES.—	 Claro.
El señor GONZALO.—	 Usted es doctor en leyes, hay ciertos patrones comunes a veces...
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 Hemos presentado hoy día un recurso de amparo.
El señor MONTESINOS TORRES.—	 Ah!, ya han presentado la acción de amparo ante el Poder Judicial.
El señor GONZALO.—	 Hoy, hoy.
El señor MONTESINOS TORRES.—	 ¿Quién está firmando, Valle Riestra o...
El señor GONZALO.—	 Está firmando Anibal Quiroga.
El señor MONTESINOS TORRES.—	 ¿La acción de amparo?
El señor GONZALO.—	 La acción de amparo.
El señor MONTESINOS TORRES.—	 ¿Contra el alcalde?
El señor GONZALO.—	 Contra el alcalde, contra la municipalidad, contra el alcalde, contra Chorrillos también, porque es parte del proceso. Y después presentan otro recurso mañana porque nos está provocando un daño. A nosotros nos hicieron parar, por ejemplo, en el momento en que el pozo que estamos haciendo en la recepción del trigo, tenemos que tener dos bombas para sacar el agua porque no nos dejaron echar el concreto. Entonces, corremos el riesgo de que no saquemos el agua y que nos puedan hasta hundir. Después va una hábeas data, va a pedir el vídeo del escándalo ¿no es cierto?, de la información y una serie de otros procedimientos jurídicos. Yo no soy abogado, doctor, no lo capto muy bien. Yo lo único que he dicho, con la defensa de nuestros legítimos derechos vulnerados y conculcados, yo quiero que le den con todo y en todos los frentes. Tenemos un penalista, es el doctor Ugaz.
El señor MONTESINOS TORRES.—	 José Ugaz.
El señor GONZALO.—	 José Ugaz, porque aquí disparan y dicen muchas falsedades; entonces, no sé, uno viene y dice cómo yo me voy a quedar impertérrito que me basuree.
El señor BOROBIO GUEDE, Daniel.—	 Creo que le va a poner una acción penal a ellos por falsificación de planos.
El señor MONTESINOS TORRES.—	 ¿A quién? O sea, la municipalidad.
El señor BOROBIO GUEDE, Daniel.—	 Sí, Blume lo ha denunciado.
El señor MONTESINOS TORRES.—	 Blume no sabe eso. La denuncia va a ser la Fiscalía.
El señor BOROBIO GUEDE, Daniel.—	 (?) días.
El señor MONTESINOS TORRES.—	 No, no, nosotros(?)
El señor GONZALO.—	 Bueno, en lugar de sentar (?) y bueno, que lo haga. Yo quiero que haga cosas, que siga metiéndose en su mentira.
El señor MONTESINOS TORRES.—	 ¿Blume ha declarado que puede ser una denuncia penal?
El señor BOROBIO GUEDE, Daniel.—	 Sí, no sé si lo declaró pero lo hizo por (?)
El señor MONTESINOS TORRES.—	 ¿Y el señor Camet lo ha conectado con el señor Jaime Yoshiyama?
El señor GONZALO.—	 No, la verdad que el señor Camet me mencionó a un señor...
El señor MONTESINOS TORRES.—	 ¿Vicente Silva?
El señor GONZALO.—	 Ese, señor.
El señor MONTESINOS TORRES.—	 Vicente Silva.
El señor GONZALO.—	 Sí. Yo conversé con el señor Silva para que se preocupara del tema de algunos medios puntuales que él dijo tener contacto, y yo no tengo por qué dudar.
El señor BOROBIO GUEDE, Daniel.—	 Bueno, tuve una reunión con Jaime también.
El señor GONZALO.—	 Yo le voy a explicar.
El señor BOROBIO GUEDE, Daniel.—	 Ya.
El señor GONZALO.—	 Esto fue antes de ayer que yo lo conocí a este señor.
El señor MONTESINOS TORRES.—	 ¿A Vicente Silva?
El señor GONZALO.—	 A Vicente Silva, donde me pidió una entrevista para el día de ayer fue ¿no?
El señor BOROBIO GUEDE, Daniel.—	 Ayer habló conmigo.
El señor GONZALO.—	 No, no eso me quedó claro, en la tarde. Lo que pasa es que yo parto desde temprano, llegó en la mañana con el señor Yoshiyama a quien yo no conocía. Él los llevó.
El señor MONTESINOS TORRES.—	 ¡Ah! ¿Vicente Silva los llevó?
El señor GONZALO.—	 No, el señor Camet jamás me habló del señor Yoshiyama. Llegó, el señor Silva me presentó al señor Yoshiyama.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Le dije mucho gusto, yo entiendo que usted fue ministro de Energía o algo así. Sí, me dijo, doctor, la verdad no quise cometer el mal gusto de preguntarle usted fue candidato que perdió contra este gallo, Andrade.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Y la verdad que estuvo 20 minutos conversando. Mencionó que creía era importante mover y aglutinar a las fuerzas políticas del Cambio 90, ¿creo que se llama?
El señor MONTESINOS TORRES.—	 Sí, Cambio 90.
El señor GONZALO.—	 De Cambio 90 y él iba a tratar de trabajar ese aspecto. Eso fue lo que me dijo.
El señor MONTESINOS TORRES.—	 ¿Y le hizo ese ofrecimiento?
El señor GONZALO.—	 Me hizo ese ofrecimiento. Me dijo, yo le dije que en materia de política interna no me meto. Yo, naturalmente que cualquier esfuerzo de apoyo a lo que es justo es bienvenido. Le expuse lo mismo que le acabo de exponer a usted, de que el señor Andrade tendrá que  asumir la consecuencia de sus actos. Se retiró, me quedé yo con el señor Silva y apareció un periodista Rafael Hidalgo, de...
El señor MONTESINOS TORRES.—	 De Caretas.
El señor GONZALO.—	 Yo le dije, ¿usted es de Caretas? Sí. Me dicen que usted nos puede ayudar. Sí, claro que tengo la obligación de decirle que esto se va a ver antes de que se leyera en el Caretas de hoy día.
El señor MONTESINOS TORRES.—	 Claro, porque...
El señor GONZALO.—	 Salió el Caretas de hoy día, no sé que le digo.
El señor MONTESINOS TORRES.—	 Lógico.
El señor GONZALO.—	 Entonces, le dije lo que he visto antes. Me da la sensación de que no es muy ecuánime. Me dijo que el señor dueño o director tiene, además de tener una hija media ecologista.
El señor BOROBIO GUEDE, Daniel.—	 Media no, del todo.
El señor MONTESINOS TORRES.—	 (?)
El señor GONZALO.—	" Dijo que era muy pro Andrade realizando el siguiente comentario, además no sé por qué está por Andrade porque nunca ha recibido nada de Andrade (5) positivo. (?) pero a mí lo que me interesa es cómo me puede instruir algo (?). Solamente dijo: ""Mire, mañana va a salir un reportaje más o menos mal."" La verdad que se equivocó en esto porque era una bazofia el reportaje. De tal manera que yo instruí a Francesco hoy día cuando ya supe esto que sí, que este señor, que ya es periodista, me dijo: ""Bueno, qué acciones concretas va a hacer para ayudar porque, sino..."""
El señor BOROBIO GUEDE.—	 Francesco, para Francesco es el gerente general.
El señor MONTESINOS TORRES.—	 Ya. ¿Hidalgo no se presentó independientemente de Vicente Silva ni de Jaime Yoshiyama?
El señor GONZALO.—	 No, no, no. Lo trajo...
El señor MONTESINOS TORRES.—	 Sí. Ah, Vicente Silva trajo a Hidalgo, ¿junto con Yoshiyama?
El señor GONZALO.—	 No, no, no. Ya se había retirado Yoshiyama.
El señor MONTESINOS TORRES.—	 O sea, llegó primero Vicente Silva. Primero habló Vicente Silva con usted recomendado por el señor Camet.
El señor GONZALO.—	 Un día antes.
El señor MONTESINOS TORRES.—	 O sea, ¿el señor Camet le dice que va a hablar con usted Vicente Silva?
El señor GONZALO.—	 Vicente Silva.
El señor MONTESINOS TORRES.—	 ¿Vicente Silva va con Jaime Yoshiyama?
El señor GONZALO.—	 No, no, no. Primero habló solo yo.
El señor MONTESINOS TORRES.—	 Primero usted habla con Vicente Silva.
El señor GONZALO.—	 Primero me reúno solo con mi hombre, que se llama Fernando Pacheco, con el señor Silva.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Entonces, dice que él va a pensar qué puede hacer y pide una reunión al otro día. Ahí va el señor...
El señor MONTESINOS TORRES.—	 Yoshiyama.
El señor GONZALO.—	 Yoshiyama, que yo no conocía.
El señor MONTESINOS TORRES.—	 ¿Y ahí también aparece Hidalgo, de Caretas ?
El señor GONZALO.—	 Aparece después que se va Yoshiyama, aparece un minuto después del señor que me había anunciado Silva el día anterior.
El señor MONTESINOS TORRES.—	 Que iba a ver.
El señor GONZALO.—	 Él tenía un muy buen periodista que tenía mucha llegada en las páginas económicas de El Comercio , que era un tema que a mí me preocupaba mucho El Comercio .
El señor MONTESINOS TORRES.—	 El diario El Comercio.
El señor GONZALO.—	 Ahora, me preocupaba porque lo asociaba a El Mercurio. Ahora, no sé si pesa tanto. Yo le contaba a Daniel que yo cuando en octubre traté de hacer una pequeña apreciación de situación cómo se comportan las fuerzas acá estuve.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Respecto a El Comercio me mencionaron cómo puedo acercarme a El Comercio. Me mencionaron que una hija era casada con Emilio Rodríguez Larraín, que era abogado.
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 Que conocía a gente excelente, yo dije: contrátenmelo.
El señor MONTESINOS TORRES.—	 Así es. (Risas.)
El señor GONZALO.—	 Lamentablemente, no me cumplieron la instrucción. Así que cuando le ofrecieron hace unas dos semanas atrás, ya la cosa estaba muy llana. Pero yo hablé con él y le hablé a nuestro embajador.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Pancho Pérez Walker lo conoce de niño.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Y como todos son del ambiente, medio cosa, y eso del ambiente social, le pedimos formalmente que sacaran un editorial y El Comercio tuviera una actitud distinta, cosa que felizmente hizo hace 48 horas atrás.
El señor MONTESINOS TORRES.—	 Ya.
El señor GONZALO.—	 Ésa es la historia. Ahora, a mí lo que me interesa mucho —yo quiero hablarle con mucha franqueza, doctor— son dos cosas que me interesan: sus visiones, su consejo y su apoyo.
El señor MONTESINOS TORRES.—	 Bueno, desde luego que estamos acá precisamente para eso, conversarlo, para escucharlo. Porque, en primer lugar, tener la oportunidad y la suerte de conocerlo. Borobio me había hablado de usted. Ya conozco, por los antecedentes, de la trayectoria no solamente personal, sino empresarial de ustedes, no solamente en el Perú, sino en vuestro país, a quien yo tengo bastante admiración por Chile y en especial por el General Pinochet.
El señor GONZALO.—	 Los mandos castrenses chilenos que yo tengo la suerte de tener yo —no el grupo— una relación personal y familiar con los tres comandantes en jefe durante el General Pinochet, el general y (?) el nuevo comandante en jefe de la Armada, el Almirante Arancibia.
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 Almirante. Créame que también hay gran respeto y admiración por lo que ustedes han hecho en el Perú.
El señor MONTESINOS TORRES.—	 Bueno, entonces, esta oportunidad de conocerlo me ha permitido de cerca saber el punto de vista de ustedes porque una cosa es lo que aparece en los medios, otra cosa es lo que dice el señor Andrade y otra cosa es conocer también el punto de vista. Aunque ahora tengo una idea bastante clara y, en ese sentido, créame que estamos con ustedes y estamos para...
El señor GONZALO.—	 Muchas gracias, muchas gracias. Yo pido nomás que justicia, no pido más que eso, yo no le voy a pedir nada que se aparte... Se han dicho sólo falsedades. Se ha dicho que no presentamos estudio medioambiental. Falso. El año 96 cuando llegamos por primera vez a Chorrillos le presentamos un estudio medio ambiental de una firma que se llama (?). No fue culpa nuestra que nos enteramos tres meses después que no había pagado las cuotas, entonces, no podía dar informe. Pero no quita validez el informe que no haya pagado la cuota del colegio o del Inrena, porque nos pidieron un informe Inrena. Perdón, contratamos a SGS para que nos hiciera otro estudio, tenemos dos estudios de medioambiental. Después fue uno a Inrena, lo cual no es legal. La ley decía y dice hasta el cambio en noviembre...
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 ...que sólo se presentaba, no que se esperara aprobaciones específicas. Pues bien, (6) la doctora Elva Gómez aprobó el estudio, en setiembre salió una extraña resolución, se arma todo este follón político agitado por Andrade y sus acólitos.
El señor MONTESINOS TORRES.—	 No, pero el hombre clave de ahí, el cerebro es Blume Fortini, Ernesto Blume es el abogado que va direccionando esto.
El señor GONZALO.—	 Pero claro, porque he podido detectar que está haciendo hincapié en dos o tres cosas. Uno que nosotros no cumplimos con las normas legales. Porque su gran slogan es: “Queremos la inversión extranjera, pero hay que cumplir con la ley”.
El señor MONTESINOS TORRES.—	 Claro, pero eso es una falacia pues.
El señor GONZALO.—	 Esa es una falacia que se va a demostrar punto por punto y después nos mete lo de la zonificación.
El señor MONTESINOS TORRES.—	 Así es. Que es un elemento complementario para poder apuntalar la primera premisa.
El señor GONZALO.—	 Usted debe saber mejor que yo, que lo decía el General Ibáñez. Nosotros antes de comprar el terreno, usted comprenderá que este conglomerado, podemos ser de repente  tontos, incautos o imbéciles, pero no siempre. Antes de comprar un terreno lo primero que preguntamos es si era industrial.
El señor MONTESINOS TORRES.—	 Así es.
El señor GONZALO.—	 Nos contestan por escrito de que la zona donde estamos comprando el terreno es I-2, por lo tanto es industrial. A continuación cuando compramos el terreno le colocamos la cláusula suspensiva y nos vamos a la Municipalidad de Lima y le preguntamos si la fábrica de pastas y Molino para hacer semolina y fideos, es industria liviana que es I-2, nos contesta por escrito el señor Juan Bautista Bardelli que sí y ahora viene a decir que no.
El señor MONTESINOS TORRES.—	 Contradiciendo  sus propios documentos.
El señor GONZALO.—	 Además que de acuerdo a la norma nosotros somos industria liviana y le quiero agregar: Nicolini, Alicorp, La Fabril, Molitalia y le podría nombrar muchas otras compañías, están todas ubicadas en zonas I-2.
El señor MONTESINOS TORRES.—	 Así que no hay fundamentos para…
El señor GONZALO.—	 Les puedo armar un escándalo con los planos, eso denota además de ignorancia, mala fe.
El señor MONTESINOS TORRES.—	 Ahora, la parte administrativa básicamente ya casi está agotada, ¿no es cierto?, porque ya ustedes han presentado la reconsideración ahí
El señor GONZALO.—	 El pobre Ruiz de Somocurcio, que es un buen hombre, pero muy incauto —escúseme que use esa expresión—, me llama y me dice: Gonzalo, por qué no insistes, manda una carta diciendo que te den la habilitación urbana definitiva, si eso fue lo que acordamos y se aprobó en el concejo, pero no queremos hacerlo porque nos pueden trabar el proceso judicial, no ve que si entramos a la máquina de él...
El señor MONTESINOS TORRES.—	 Se quedan amarrados.
El señor GONZALO.—	 Nos quedamos amarrados ahí.
