speaker	speech	speaker_std
El señor MONTESINOS TORRES.—	 Un día estábamos en la oficina de Hermoza, carajo, los tres y, puta, entró el Almirante y me dijo: “¿Por qué están hablando sobre el tema de la ONPE?” Y me lo dijo así, estando (ininteligible) como si fuera el muchacho (ininteligible) “Carajo, puta, pónganme papeles, porque, carajo, puta, hay gente que no tiene por qué escuchar” ¿no? Puta, y el cojudo... Entonces, yo me acerqué al teléfono: “Ah, ya, ya, sí, sí, sí.” “¿Doctor, va a salir lo de la ONPE?” me dijo. “No sé”. “Que no vaya a salir lo de la ONPE porque, sino voy al Congreso otra vez más y yo, no sé, porque nosotros no manejamos lo de la ONPE; en cambio, como el tuyo, como Inteligencia, tienes que estar sabiendo, si salió o no salió.” (Ininteligible) puta, carajo... Entonces, al Presidente le dijo: “Presidente, sí sale lo de la ONPE, yo no voy al Congreso por una cosa... Mejor renuncio.” Y el Presidente te llamó a ti, te llamó a ti. Entonces, te llamé. Sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) la ONPE es autónomo.	MELLADO
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Independiente. Lo que ellos necesitan (ininteligible). Es una demostración que tienen las Fuerzas Armadas.	MELLADO
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) totalmente, y además, le digo, es una primera instancia, tiene que apelar.	MELLADO
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Y la apelación por autos a lo mejor dice que no.	MELLADO
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Pero lo tuyo es voluntad. De eso despreocúpate. Yo te garantizo, le digo, te garantizo. (Diálogo.)	MELLADO
El señor MONTESINOS TORRES.—	 Que salga lo de la ONPE, hermano, o no salga ninguno ¿cuál era la diferencia, hermano? Ninguna. Yo he visto, que salió, carajo, y ha pasado como mantequilla. Ha pasado, hermano. Ahora, otra cosa. Portillo me decía: “Hermano, no puedo aguantar. Afuera la presión es muy fuerte, hermano.” Y yo lo he estado aguanta y aguanta. Me dice: “Me van a denunciar a mí.” Entonces, puta, se la ha jugado Portillo. ¿Es así o no es así? Se la ha jugado, carajo, y ha sacado... Ahora, entonces, está que cada uno cuida su función, su puesto sin ver, carajo, el trabajo en equipo. Qué chucha, al que le interesaba quedar bien en el Congreso no le interesaba, carajo...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Es que creen que ser Ferrero es primero que (ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 No, pues, nosotros... Acá, el objetivo número uno es el Presidente, para ti para mí, ése es el objetivo. Entonces todo lo que sea esto para nosotros es el 100% de prioridad, hermano.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 En absoluto.	MELLADO
El señor MONTESINOS TORRES.—	 Carajo, yo no puedo... yo no puedo, por Ferrero, sacrificar esta cojudez, hermano.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Exactamente. Entonces, (ininteligible) yo diría voy a hablarle.	MELLADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Para que sepa que no es que se la estamos pasando fácil.	MELLADO
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Ésta es una cosa. Ahora, la otra cosa (ininteligible)	MELLADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Esto sí es un tema crucial, le digo. Esto sí tiene que ser.	MELLADO
El señor MONTESINOS TORRES.—	 Eso sí son asuntos graves.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 ¿Te mantienes en tu posición? Pero no te lo voy a pedir (ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Entonces hay que encontrar (ininteligible) que va a votar probablemente que voten a favor (3) del referéndum, qué vamos hacer... Lo que hay que asegurar es a esta gente, no más.	MELLADO
El señor MONTESINOS TORRES.—	 No, no, pero ese tema lo paso ahorita yo encuentro la plata de esta cojudez. Y lo de ciencia (ininteligible) para pagar el abogado, me he enganchado, hermano. Oye hermano, si yo... ¿por qué yo no lo he cotizado en Indecopi, el Indecopi yo no lo he hecho la...?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No, todavía no. ¿Y por qué no lo hacen...?	MELLADO
El señor MONTESINOS TORRES.—	 Para engancharnos, de una vez, en la huevada, hermano; para engancharnos de una vez en la cojudez.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Ya.	MELLADO
El señor MONTESINOS TORRES.—	 Enganchan de una vez la cojudez. Ahora, el (ininteligible) tiene en la mano que está metido una (ininteligible) Entonces carajo (ininteligible) saquémonos afuera en la...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Ahora, vamos a acercar, pero con estos tres.	MELLADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Con estos tres, estos tres suman 47.	MELLADO
El señor MONTESINOS TORRES.—	 Sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 47, 47. Incluyendo a... asumiendo que el (ininteligible) no vota y que vota el (ininteligible) vota así y que Ferrero vota así habrían 47. Bien, pero yo no (ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 No, por eso, hermano, ahorita tú tienes que decirle: “Oye, compadre, tienes 3 mil dólares que te doy a ti y 3 mil dólares para (ininteligible)” 3 más 3 más su pasaje más sus viáticos. Entonces tú... Y de esto que te firme un recibito...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 ¿Tienes algo así? Porque...	MELLADO
El señor MONTESINOS TORRES.—	 Sí, sí tengo recibo.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Algo como para que no se me vaya tampoco a correr.	MELLADO
El señor MONTESINOS TORRES.—	 No, no.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Ah, ya.	MELLADO
El señor MONTESINOS TORRES.—	 “Recibí la cantidad de tantos, recibí la cantidad de tanto dinero, correspondiente a un pasaje más los viáticos.” Y acá: “Recibí la cantidad de 6 mil dólares” y la fecha y su nombre. Nada más, nada más. Recibí, no dice quién recibió. Tú tienes el recibo, nada más. No dice ni quién lo recibió. No le pongo (ininteligible) ni Congreso. Tiene que firmarme un recibito porque, obviamente, hermano, es un dinero que yo tengo que dar una cuenta; es una cosa personal, mía también (ininteligible) ¿O va a pagar para firmarte la vaina?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No sé, pues.	MELLADO
El señor MONTESINOS TORRES.—	 O dale sin recibo, pues, ¿cuál es el problema? (Ininteligible).	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Que esté en el proceso de (Ininteligible) bien serio. (Ininteligible) él estaba (Ininteligible) yo le estaba pagando a su esposa, incluso nos invitaban (Ininteligible) no tenían plata ni para comprar (Ininteligible) de comprarse cosas (Ininteligible) digamos, la multa, (Ininteligible) pasaje (Ininteligible) te presto ¿no?; o sea, ya hay una relación a tal punto que él mismo se ha aceptado (Ininteligible) hermano no te puedo (Ininteligible) por el Congreso porque lo que me estás pidiendo algo que (Ininteligible) yo te lo resuelvo. Ah, ya, el lunes te doy.	MELLADO
El señor MONTESINOS TORRES.—	 Mira, entonces, hermano, hagamos una cosa. El lunes resuelvo esto (Ininteligible) hermano, para que (Ininteligible) trabajos (Ininteligible) y yo voy a pagar 3 mil dólares. (Ininteligible).	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Por los medios de comunicación (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 No, hermano, yo tengo algunos recursos.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No te preocupes hermano.	MELLADO
El señor MONTESINOS TORRES.—	 No te preocupes que yo tengo algunos ahorros, carajo, de los cuales yo voy a compartir contigo.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Así es. Para que no se sienta que (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 No, no. (Ininteligible) entonces tú ya sabes: “Hermano, aquí tienes, esto es lo del mes de agosto. (4) Estamos ahora a 15, te estoy dando. A fin de mes te doy, carajo, los otros 3.” Entonces, tú me vas informando (Ininteligible) a fin de mes me presente un informe de cómo va la situación de la economía y luego un informe mensual. Y por eso yo me voy a...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Claro. Y entonces (Ininteligible) y, carajo, (Ininteligible) de 3 mil dólares (Ininteligible)	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Por eso, hermano (Ininteligible).	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) al principio.	MELLADO
El señor MONTESINOS TORRES.—	 Al principio, claro. Cuando ya a la segunda, a la tercera dices: “Para mi contabilidad, hermano, necesito tal cosa. Es una cosa interna mía, nada más, no te preocupes (Ininteligible) una cosa mía interna.” ¿Te parece?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Claro.	MELLADO
El señor MONTESINOS TORRES.—	 Entonces, ya lo tienes al tipo; o sea, ya tienes autoridad sobre él porque cuando una persona empieza a depender económicamente, pues, hermano, ya está jodida.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Hay que hacerlo ahorita.	MELLADO
El señor MONTESINOS TORRES.—	 No. Ahorita no ...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No lo decía por eso (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 No.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No vaya a ser que él sale el martes y el miércoles y estos desgraciados empiezan a (Ininteligible)	MELLADO
El señor MONTESINOS TORRES.—	 No, por supuesto.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Entones, yo te estoy diciendo que el martes él se va de viaje.	MELLADO
El señor MONTESINOS TORRES.—	 El martes se va de viaje.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Está regresando... Son 3 días (Ininteligible) por día. Ahora lo que me falta contabilizar eso. Se dice que es el número de asistentes ¿no?	MELLADO
El señor MONTESINOS TORRES.—	 Sí, 48 votos son.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No. Eso es cuando son 120.	MELLADO
El señor MONTESINOS TORRES.—	 Sí, con dos tercios de...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) qué pasa si son 118 ¿cuánto sería? Parece que sería menos, ah. Me parece que sería menos.	MELLADO
El señor MONTESINOS TORRES.—	 Siempre que haya contado con el voto favorable de no menos de dos quintos de los votos del número legal, del número legal, el número legal es 120, del número legal de los miembros del Congreso.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 O sea, que no me pueden decir nada. Los asistentes son 115 y necesito, por tanto, 46. Me vas a chequear eso, ah.	MELLADO
El señor MONTESINOS TORRES.—	 No. Ya está chequeado acá.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Ya. El número legal dice ése.	MELLADO
El señor MONTESINOS TORRES.—	 Dice: del número legal de los miembros del Congreso, 120.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Son 48. Está bien. Entonces, puedo hacer, para que también no tenga muchos problemas de presiones, que se (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 (Ininteligible) nos podemos tirar, carajo. Oye, hermano, mira, te voy a mandar un mes (Ininteligible) clínica (Ininteligible) 20 mil dólares (Ininteligible) ¿te das cuenta?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Claro. Porque si es así, entonces, ya (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Se va la Chuchi, el Chino, carajo...	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Porque siempre le van a hacer cargamontón los terroristas, la oposición...	MELLADO
El señor MONTESINOS TORRES.—	 Entonces, a esta etapa tenemos que tirarnos, carajo. Por eso, tú tienes... Mañana sería conveniente que te reúnas con Medelius para ver como hacer el procedimiento, cuánto mierda vas a meter y de una vez aplicamos la operación que se vaya su semana a Miami.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Eso está ya confirmado.	MELLADO
El señor MONTESINOS TORRES.—	 Sí, sí, sí.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Antes, tenía otra cosa.	MELLADO
El señor MONTESINOS TORRES.—	 ¿Sí?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Tenía un tema.	MELLADO
El señor MONTESINOS TORRES.—	 ¿Cuántos están vendiendo?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Espera, primero te voy a enseñar (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 El dueño son los dos hijos de...	MELLADO
El señor MONTESINOS TORRES.—	 De Wolfenson.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 De Azi Wolfenson, que también es amigo mío.	MELLADO
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Es Alex y el otro hermano.	MELLADO
El señor MONTESINOS TORRES.—	 Sí, lo conozco, pues.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Alex, el hijo de Azi Wolfenson, está de novio con la hija de (Ininteligible).	MELLADO
El señor MONTESINOS TORRES.—	 Así es. Y el otro está casado con la hija de (Ininteligible).	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Entonces, éstos cagan plata. Entonces, Alex no quiere que su futuro yerno esté metido en la vaina de... porque les han dado treta que si estuvieran metidos en medio de (Ininteligible). Entonces, él mismo (Ininteligible) los dueños de CPN se lo han vendido.	MELLADO
El señor MONTESINOS TORRES.—	 ¿En cuánto lo quiere vender?	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No me ha dicho ninguna referencia Alex, dijo: “Mira —dijo— nosotros vendemos entre 90 y 80 mil El Chino y unos 60 a 70 mil Todo Sport.	MELLADO
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Incluso, me dijo: “Yo no puedo vivir, no puedo manejar. Todos me presionan, la oposición. Si me llaman (Ininteligible) estoy asustado todo el día.”	MELLADO
El señor MONTESINOS TORRES.—	 Puta... El Chino está rosqueteado.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Lo que pasa es que está en otra onda y está metido en cosas grandes y está asustado.	MELLADO
El señor MONTESINOS TORRES.—	 Así es.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) ¿Sabes lo que dicen? “Bueno, porque Maraví también es un periódico chiquito.” Me dice: “¿A ti te interesa?” Yo le digo: “Podría ser. Llegan a un acuerdo y vamos a ver cómo lo financiamos en bancos”; o sea, como diciendo: “Yo no quiero saber”.	MELLADO
El señor MONTESINOS TORRES.—	 Entonces lo compramos nosotros. Nosotros somos un periódico de pegada. Ahora ese periódico sale, El Chato.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 (Ininteligible) otra rotativa en el norte y todo lo demás. Entonces, me ha dicho: “No lo trates con nadie hasta que yo te diga.” Dijo, solamente.	MELLADO
El señor MONTESINOS TORRES.—	 Azi habló contigo.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Sí, Azi y lo llamó a su futuro yerno.	MELLADO
El señor MONTESINOS TORRES.—	 A su futuro yerno, a Moisés.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 No quiere que su hijo...	MELLADO
El señor MONTESINOS TORRES.—	 Ya.	MONTESINOS
El señor JOY WAY ROJAS (C90-NM).—	 Su futuro yerno esté ahí de estos bienes pues 300 ó 400 millones de dólares, que es una fortuna.	MELLADO
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
