speaker	speech	speaker_std
El señor MONTESINOS TORRES.—	 Sinvergüenza. Y tampoco el otro, chileno del Salinas, por lo que significa el padre, un tipo altamente negativo ¿no? Entonces, yo le quiero hablar antes de conversar un poco el horizonte para ver un poco también su punto de vista, yo le voy a dar el punto de vista de la situación, más que nada para hacer un análisis macro del problema que pasa en América Latina y de la relación bilateral entre, no digo el Perú, sino entre Estados Unidos que es la potencia económica (?) mundo y América Latina, y dentro de ese contexto el rol que le queda, que juega el Perú. Para eso, partir de lo general y llegar a lo particular y determinar cuál es nuestra ubicación de aquí para adelante como Estado-Nación. Desaparecida la bipolaridad y salido del escenario el Pacto de Varsovia y estando fuera de escena también —valga la reiterancia— la ex Unión Soviética, Estados Unidos se queda como potencia hegemónica militar, económica y políticamente. Entonces, es la única potencia que domina el mundo. América Latina es un área de interés muy importante para la seguridad nacional de los Estados Unidos por el tema del narcotráfico. Estados Unidos en este momento tiene 24 millones de consumidores habituales. De una población de 120 millones tiene 24 millones de personas que son hombres plantas; o sea, eso ¿que significa? Le significa que tiene que invertir anualmente 3 mil millones de dólares para mantener a esa gente para que no sean un peligro en la sociedad, pero son 24 millones de personas que están ya irrecuperables.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 El 20%.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 El 20% de la población. Por eso que, hoy día el problema número uno para la seguridad nacional de los Estados Unidos es el narcotráfico, problema número uno para su seguridad nacional. Ya no es la Unión Soviética, ya no es Cuba, Cuba ya no les interesa un comino, no les interesa China, nada.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 La desintegración interna.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Es la desintegración interna vía el narcotráfico. Entonces, problema número uno: narcotráfico. El problema número dos es el tema del terrorismo. Y usted me dirá: “Y, doctor, sobre ese contexto ¿qué tiene que hacer Sendero o el MRTA? No tiene que hacer nada, (?) el Departamento de Estado, ya que son organizaciones criminales a nivel mundial, hay una Declaratoria de la comunidad de las Naciones Unidas. Pero hay una organización que sí pone en peligro la seguridad de Estados Unidos que son la organización del Ben Lavin . El Ben Lavin , que son los fundamentalistas islámicos, unos que volaron las Embajadas. ¿Recuerdan que pusieron los coches bombas en dos Embajadas de Estados Unidos? Ésas organizaciones sí le hacen un daño grave a los intereses norteamericanos. ¿Por qué? Porque están planificando en diversos países del mundo atentados contra las embajadas, contra las (2) residencias del personal diplomático, militar y contra de los principales empresas Norteamericanas. Y en América Latina, la mayor efervescencia del Ben Lavin la mayor, aunque tú no lo creas, está acá en Lima .	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 ¿Así?	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y nadie sabe, los políticos ni idea tienen qué cosa es el Ben Lavin , usted le pregunta qué es el Ben Lavin y yo le aseguro que desde Popa Olivera hasta Lourdes Flores Nano no tienen la noción de qué cosa es el Ben Lavin . El Ben Lavin tiene su centro ahora, aquí en Lima, pero es un centro real no de acciones terroristas, sino es un centro de descanso, de planificación de operaciones para hacer atentados, ¿dónde? En Argentina, para hacer atentados en Brasil, Paraguay, Chile, es decir, en toda América Latina. Entonces, eso sí les preocupa notablemente a los Estados Unidos de América por eso es que necesitan mucho de la cooperación bilateral del Perú, porque no pueden venir los funcionarios americanos, los gringos, a hacer acciones de inteligencia acá y poder hacer acciones de operaciones abiertas porque es entrar en un problema de soberanía nacional ¿no? Para ello requieren del apoyo local. Y el tercer problema es el tema de la proliferación de armas químicas y nucleares, y en eso usted está viendo el problema de Husein que bombardea con armas químicas y el tema de Kosovo que es un problema y el tema de China que les preocupa, que China pueda, le está robando... Ésos son los tres problemas que tiene la potencia que domina el mundo, narcotráfico, terrorismo y la proliferación de armas químicas y nucleares. Muy bien, ahora vemos qué tiene que hacer el Perú con esos tres casos. En el tema número uno, en el tema del narcotráfico, el mejor aliado que han tenido ellos, no digo la administración del Presidente Clinton, sino el Estado Americano; o sea, el Gobierno de los Estados Unidos, el Estado o Nación, estuvo Bush una época, después estuvo el Presidente Clinton y probablemente ahora vendrán los republicanos a tomar el poder el próximo año, una administración mejor. Pero Estados Unidos tiene en el Perú el mejor aliado desde la década del 90 a la fecha, y desglosamos un poco y remontémonos a la época del gobierno de Morales Bermúdez. El año 78 el general Morales Bermúdez dio un Decreto Ley N.° 22095 que es un decreto para reprimir el tráfico de drogas, porque había una ley que databa de la época de Odría, que era una ley 11 mil no sé y tantos, una ley sumamente benigna y detuvieron a uno de los hijos de Morales Bermúdez en Miami y lo agarraron con droga, no a Remigio, sino a otro, no a ... sino al ...lo agarraron con droga en Miami y entonces, bueno, Morales era Presidente del Perú y obviamente hizo las gestiones y los Americanos aceptaron devolverlo al Perú pagando una fianza, pero le pusieron como condición, pues, que sacara una ley, esa ley fue el Decreto Ley N.° 22095. La persona que hizo la negociación con los Americanos el año 78 fue el general Quevedo Farfán, que era el Jefe de DIRCOA, Carlos Quevedo Farfán, que vive...	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Yo lo veo todas la semanas a él.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Y pregúntele usted a ver cómo fue las negociaciones que hizo para sacar al hijo de Morales Bermúdez, así como a ver si le cuenta la verdad, para sacar el hijo, tuvo que dar el Decreto Ley N.° 22095, Carlos Quevedo Farfán, entonces Jefe de DIRCOA. De allí, llegamos a la administración del Presidente Belaunde, el año 80 y el Presidente Belaunde dio el Decreto Legislativo N.° 122 facultades delegadas que le dio el Congreso, modificando algunos artículos de ese Decreto Ley N.° 22095, el Decreto Ley N.° 22095 siguió funcionando como ley represora del narcotráfico, pero con algunas modificatorias con el Decreto Legislativo N.° 692. Eso fue todo lo que hizo el quinquenio del Presidente Belaunde. Pasamos al quinquenio de Alan García, que no dio absolutamente ninguna ley en materia de narcotráfico, nada. Entonces, tenemos 10 años de gobiernos constitucionales y democráticos con dos administraciones del Presidente Belaunde y del Presidente García, donde la voluntad política de lucha contra el narcotráfico crearon ya un problema que se siente en América Latina, el Presidente Belaunde da una norma, el Presidente García no da ninguna  y llegamos así al año 90. El año 90, muchos se acordarán de que entra el Presidente Fujimori y estamos con el problema del terrorismo y el Congreso le da facultades delegadas al Ejecutivo para la legislar en materia del terrorismo y el narcotráfico y sacamos 127 famosos decretos legislativos, que fueron promulgados en noviembre del 91; de esos 127 decretos legislativos, gran parte eran para terrorismo y gran parte era para el narcotráfico. O sea, toda la legislación antiterrorista (3) que siguen viniendo con algunas publicaciones, como era el tema de los jueces sin rostro, esas cosas que se han ido derogando a medida que la cosa ha ido ya disminuyendo, hubieron 3 leyes importantes en materia de narcotráfico, una que es la Ley sobre el lavado del dinero. La otra fue la ley que castigaba con penas de cadena perpetua a los funcionarios policiales o militares, representantes del Ministerio Público y jueces, y en general funcionarios del Estado, encargados de la represión del delito, que encubrieran a los funcionarios o que incurrieran en la comisión de esos delitos. Y el tercero era la obligatoriedad que tenían los miembros de las fuerzas del orden y en general autoridades que tengan que ver con esta materia a hacer declaraciones juradas, no solamente ellos sino sus familiares directos, colaterales y tanto ascendientes como descendientes, como una manera de determinar los probables enriquecimientos ilícitos. Ésos son los tres decretos legislativos que fueron derogados por el Congreso a iniciativa del doctor Alva Orlandini. Ésa fue una de las razones del movimiento del 5 de abril. Y si usted revisa un poco la legislación tendrá decretos leyes y la Ley de Bases del Gobierno de Emergencia y Reconstrucción Nacional. Y el segundo decreto ley, es que se pone en vigencia la ley que deroga la Ley de lavado de dinero, que esa está vigente hasta el día de hoy. Y que después ya con el Congreso Constituyente, que puede formalizar y legalizar. Entonces, del 92 a la fecha en materia de narcotráfico se han expedido 27 dispositivos legales, entre esos tenemos la pena de cadena perpetua para los dirigentes y cabecillas del narcotráfico. Tenemos la Ley de lavado de dinero, que los americanos llaman el money laundering , que es la ley más drástica que hay en América Latina incluyendo Estados Unidos, para reprimir los delitos de narcotráfico. Bueno, entonces yo le he hecho un recuento de 3 minutos nada más, del tema del narcotráfico y vemos que los mejores logros para evitar que Estados Unidos implemente esa cuota de los decretos ha sido la administración del Presidente Fujimori. ¿Por qué? Porque ellos han visto de que las Fuerzas Armadas, la Policía Nacional, los órganos de Inteligencia, el Ministerio Público, el Poder Judicial, el Congreso de la República han tenido una voluntad política que se ha traducido en un soporte jurídico y en un hecho concreto de resultados, que han sido reconocidos por el gobierno americano y a la hora del gobierno nuestro, llamamos el Ejecutivo, estamos hablando de las diversas agencias como son el Departamento de Estado, como son el Pentágono, el Congreso, el Consejo de Seguridad Nacional, como es la DEA, como es el FBI, la como es la Central de Inteligencia Americana; o sea, el status medio, el aparato que es permanente, que no cambia, porque cambian las personas, tienen la absoluta confianza que esta administración es la que les ha permitido a ellos no incrementar los 24 de nivel de los hospitales. Entonces, si usted en este momento pone un analista, con un consultorio o un asesor del Consejo de Seguridad Nacional, ahora en estos momentos junio del año de 1999 y le pregunta el Presidente Clinton, señor que dentro de 12 meses hay un cambio de gobierno en el Perú, y le dice, ¿qué es lo que nos conviene más para nuestros intereses, un aliado que nos ha significado 10 años de una continuidad y de evitar esto o de entrar a una incertidumbre que no sabemos si el que viene, es como tirar los dados? ¿Qué le recomendaría usted?	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Bueno, la respuesta sería seguir apoyando al Presidente Fujimori.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro, ésa es la respuesta simplista, pero vamos a la situación realista porque a simple vista es seguir apoyando al Presidente Fujimori, pero si entramos un poco a la profundidad de temas, vamos a ver. ¿Qué cosa? El aparato que lucha contra el narcotráfico fundamentalmente son las Fuerzas Armadas, son los órganos de inteligencia. Entonces, vamos a ver, si nos dedicamos a analizar un poco más, cómo son las relaciones de estos aparatos como los probables candidatos que son el señor Andrade y el señor Castañeda. El señor Andrade, usted ha visto durante todo el tiempo que él ha sido Alcalde de Lima, no ha sido invitado a una sola ceremonia de las Fuerzas Armadas, nunca se lo ha visto, ¿usted lo ha visto en alguna ceremonia de las Fuerzas Armadas? (4)	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Nunca.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Jamás, a pesar que él estudió en el CAEM no ha sido invitado nunca a la Fuerza Armada porque no tiene vasos comunicantes, es un tipo que sale permanentemente a atacar a la Fuerza Armada; o sea, no es una persona que demuestre tener una relación buena con la Fuerza Armada y acá hay más, no nos seamos puritanos, en el Perú se puede gobernar con la Fuerza Armada, pero no sin la Fuerza Armada. Ésa es una realidad, es un hecho real. Entonces, pretender asumir un Gobierno, estando peleado con la Fuerza Armada, estoy partiendo de cero, porque definitivamente (?) o sea yo le estoy hablando así a calzón quitado, estamos hablando descarnadamente porque creo que ése debe ser el lenguaje para poder plantear (?) de aquí para adelante. El otro señor, Castañeda Lossio, usted lo conoce como lo conozco yo, como puede conocerlo el señor Tomás Gonzales Reátegui, tampoco es un hombre que tenga nivel para ser un estadista. No tiene las condiciones para administrar un Estado, ni tiene las condiciones de lograr los problemas nacionales que vamos a tener en este momento y que vamos a tener en el futuro. Y hay una cosa que nadie se está dando cuenta ni nadie está viendo el gran problema que vamos a tener en los próximos meses cuando los americanos tengan que hacer una invasión a Colombia y las FARC y el ELN se pasen a nuestro territorio. Entonces, ¿quién va a tener el coraje de enfrentar a 70 mil o a 80 mil fulanos que tienen experiencia de combate, no es Sendero, que es, pues, bueno pues, Sendero, no, no. Ya éstas son guerrillas tipo Vietnam, que se nos meten a la selva peruana y se nos meten 70 mil fulanos, entonces eso sí es un combate real. Entonces, si un Estado no tiene una autoridad fuerte, no tiene una buena comunicación con la Fuerza Armada, le va a pasar lo que le está pasando al Presidente Pastrana. Entonces, vamos a ver (?). El segundo tema, el tema del terrorismo. Los americanos están con esta preocupación, entonces tienen los vasos comunicantes con la Fuerza Armada, órganos de Inteligencia con intervención por supuesto del poder político, si el Presidente no da la autorización no hay relación. Son relaciones muy estrechas, esas relaciones, en el supuesto negado que el Presidente tenga que irse dentro de un año, esas relaciones se van a cortar. Entonces, y para volver a rehacerse una continuidad de trabajo de Inteligencia demora dos, tres años, y ellos no tienen dos, tres años del tiempo para precaver y garantizar la seguridad de sus funcionarios diplomáticos que no quieren trabajar en América Latina porque saben que podrán recibir el riesgo de la vida de ellos, de los familiares. Es más, ya hay una disposición que ningún funcionario norteamericano que viene a América Latina traer a la familia, vienen solamente, los funcionarios y los que voluntariamente quieren traen a las esposas, pero no traen a los hijos. Entonces, en esas condiciones es bien difícil la situación. Entonces, estamos viendo que de los tres problemas que tiene Estados Unidos en dos el Perú, que a través del Perú estamos hablando de las Fuerzas Armadas Peruana, de los órganos de Inteligencia y la administración del Presidente Fujimori, Estados Unidos tiene el mejor aliado. Entonces, ellos no van de ninguna manera, desde el punto de vista del interés geopolítico y estratégico, a jugarse un albur y decir: “muy bien, señores, que salga el señor Andrade o que salga el señor Castañeda Lossio y veremos cómo le planteamos nuestra seguridad nacional en función de estas cosas” cuando ellos, después de hacer una evaluación como usted dice simplista porque nos conviene, así fulano de tal, pero ya cuando hace un análisis de posibilidad de perfiles de personalidades, de análisis de personajes que van a... podrían conducir el Estado, me cuentan que estos dos señores no reúnen las condiciones para administrar los intereses estratégicos de ellos. Y hay un tercer condicionante, está el tema de Colombia. En el tema de Colombia, usted sabe que es inviable, eso ya no tiene solución como país. Estamos viendo el secuestro de 150 personas en la iglesia, el robo del avión, el Presidente en serio les ha dado 50 mil kilómetros. A ésos él solamente es Presidente en la Capital nada más, es Presidente para Bogotá y ni siquiera para Bogotá porque en Bogotá a las 7 de la noche se cierran todas las tiendas y nadie sale por el temor a los secuestros, al robo, a los cupos; o sea, de democracia no tiene nada, eso sí es caos, anarquía. Y hay dos caminos: o los militares dan el golpe de Estado que no están en condiciones porque no tienen la fuerza para poder oponerse a la guerrilla, ya hubieran dado el golpe de Estado, entonces, esa alternativa no hay. Y la segunda alternativa que es la que se va a dar, es que van a venir 100 mil, 200 mil Infantes de Marina y se van a meter a Colombia, porque los Americanos no van a arriesgar que la región se descomponga por un clima de desgobierno interno de un país. O sea, si se han atrevido a ir a Irak y le han metido misilería, han hecho (5) Kosovo y le han metido misil, cómo que no van a venir, por supuesto que se vienen. Nos mandan un portaviones, ahí le mandan 20 misiles, después desembarcan. Pero cuando se metan los infantes de marina, ¿qué van a hacer las FARC y el ELN?, se van a pasar al Perú, eso es lo natural y lógico, ¿por qué?, porque hay una simbiosis entre carteles del narcotráfico con las organizaciones terroristas y con las organizaciones y las firmas de traficantes peruanos. Entonces, se pasan para acá, esa es la salida natural. Por eso, nosotros hemos tomado una serie de previsiones para hacer una contención en caso de que eso suceda. Pero son previsiones que tienen limitaciones, como sea que son un mil 500 kilómetros de selva, esto se lo digo, yo puedo poner a medio Perú en la selva y en la selva no es nada y en la selva no es nada usted conoce mejor que yo la selva, la zona del Alto Putumayo es una zona terrible... Se meten, se cruzan, porque es imposible, poder controlar ahí ... tienen líneas de abastecimiento... se meten, se meten. Y es más, fíjese ha llegado a tales niveles que los puestos de vigilancia que están ahí, las propias tropas del Ejército Colombiano, cuando viene las FARC, dicen: déjenlos tranquilos nomás aquí, crucen la frontera, pasen, entran y salen, porque tienen, prefieren salvar la vida. Entonces, yo le he pintado un cuadro de situación para ver cómo está el panorama con la potencia de Estados Unidos. A Estados Unidos, yo le digo, realmente como están las cosas no le conviene un cambio de administración en el Perú. A sus intereses geopolíticos... no le conviene Muy bien, entonces, yo le he pintado ese esquema, usted conoce a Andrade, Andrade lo conoce mejor que yo.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Lo conozco bastante.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Perfectamente sabe usted que.	MONTESINOS
El señor GONZALES REÁTEGUI.—	 Ha ido al PPC.	SENOR
El señor MONTESINOS TORRES.—	 Claro, usted fue el responsable de traerlo. Claro, lógico. Sin embargo, ahora, cómo le paga en esas cosas, por eso que ese dicho de “cría cuervos y te sacarán los ojos”. Entonces, pues, no vamos a permitir nunca, ni vamos a dejar de que este señor pretenda ser Presidente del Perú y el hermano menos toda la fechoría que está haciendo en la Municipalidad de Miraflores. Entonces, desde esa perspectiva...	MONTESINOS
El señor GONZALES REÁTEGUI.—	 ¿Y por qué ha tomado Gonzales...? En todo... me mete, sus asesores... en todo me meten a mí. Que sea más hombre, pues, que se defienda, así como... yo, calladito nomás.	SENOR
El señor MONTESINOS TORRES.—	 Pero es que él siempre la ha pegado de víctima . Claro, pero eso ya ha llegado a un límite y la gente ya se ha dado cuenta de eso.	MONTESINOS
El señor GONZALES REÁTEGUI.—	 eso tiene que salir en pero contexto...Soluciones el problema, que sea más hombrecito.	SENOR
El señor MONTESINOS TORRES.—	 Y el otro señor, bueno, Castañeda Lossio también es un hombre con serias limitaciones, o sea, es un tipo medianamente capaz.	MONTESINOS
El señor GONZALES REÁTEGUI.—	 ... compañero en la universidad...	SENOR
El señor MONTESINOS TORRES.—	 O sea, no es, pues, una lumbrera, es un muchacho ahí en la Universidad Católica, qué sé yo, bueno, pues, un muchacho común y corriente. Tampoco no tiene condiciones para ser estadista, ni menos para administrar un Perú como el de hoy día que afronta un problema de esas consecuencias, como el tema del narcotráfico, como es el tema del problema de Colombia que son las cosas paradójicas de la vida, estamos saliendo del problema con el Ecuador, se supone que ya entramos a una tranquilidad, todos los Estados, Naciones de América Latina y tenemos a un problema peor que el problema en Ecuador, que es el tema de Colombia, que sí puede poner en peligro la viabilidad del Perú como Estado-Nación porque a la hora se mete la FARC acá y el ELN y hacen alianzas con organizaciones terroristas y Sendero y el MRTA, sumado a los narcotraficantes y las Fuerzas Armadas, entonces, no hay Fuerzas Armadas que puedan afrontar con tantos problemas. Entonces, si no tenemos un Presidente de tipo fuerte y duro que no gobierne un Estado unido entramos en una situación de crisis. La gente no ve ese problema; o sea, ve la cosa doméstica, interna, ve la situación del gobierno que conversa con la gente del Pentágono, del Departamento de Estado, del Consejo, que ya estamos nosotros viendo un problema macro que una cosa doméstica, entonces, no puede ser, el país que es, para ellos una maravilla es el Perú con todos los desencuentros y las situaciones difíciles que tengamos en términos de trabajo, de empleo, de cosas. ¿Cómo está Colombia, cómo está Brasil con aquello del empleo, cómo (6) está Ecuador?, el tema no da, fíjese él está queriendo implementar un programa económico, y le pide facultades delegadas al Congreso, el Congreso no se lo da, no puede implementar el programa económico; o sea le conviene estar colapsando, eso va a terminar en un golpe de estado, más tarde más temprano. En Chile, ¿qué está pasando con la crisis de Pinochet?, la salida de Lagos en Chile, ¿qué significa? En diciembre, Zubieta da golpe de estado en Chile, que no quepa la menor duda, ¿qué ha dicho Lagos?. No, yo asumo y revivo los juicios a los militares del 73 a la fecha, usted cree que la Fuerza Armada después de toda la afrenta que ha pasado, va a permitir que Lagos y aparece ahí en la lista la mujer de Allende, para ser candidata al Congreso, van a permitir que haya (?) no van a permitir; o sea, el peritaje se abre y se va abrir nuevamente, y se va a abrir, se va abrir pasando por Chile, va a seguir pasando por Ecuador y va a pasar por el tema de Colombia. Ésa es la realidad de América Latina, el país más tranquilo es el Perú, a pesar de todas las cosas que nos dicen, que Derechos Humanos, nos importa un pito. (?) el narcotráfico, el terrorismo y punto no ingresa más de la boca hacia fuera, que el Departamento de Estado haga declaraciones y muchas cosas. Cuando Pinochet dio el golpe de estado, salió el Departamento de Estado a hacer la condena, pero Kissinger estaba por lo bajo apoyando, están las propias memorias de Kissinger, ahí están los documentos que se hacen accesible al público después de 30 años; o sea, que cada 30 años al gobierno le bloquea su documentación, su información secreta la hace accesible, y bueno ya no tiene ningún interés ni valor para la seguridad nacional de ellos porque pasó el año 70 (?)en la que los americanos hicieron un doble lenguaje. El lenguaje formal es lo que dicen los voceros, pero el lenguaje real es lo que maneja el Consejo de Seguridad Nacional, el Pentágono, maneja la Casa Blanca maneja el Comité de los 40 que es un grupo que maneja todos los aparatos de seguridad del Gobierno Americano, donde concluyen ahí, es el equipo de asesoramiento directo y prácticamente la toma de decisiones de cualquiera que sean las administraciones; o sea, bien sea el Presidente Clinton, como bien haya sido en el pasado el Presidente Bush o bien sea en el futuro, el hijo del ex Presidente Bush, y ésa es la situación.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 ¿Cómo es lo de Miraflores, en este tema?.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Bueno en Miraflores, no he querido contar, primero para saber un poco de coordenadas. En Miraflores nosotros vemos de que no debe salir el hermano de Andrade; o sea, coincidimos en eso totalmente. En segundo lugar, tampoco no debe salir el hijo de Salinas, como ya conversamos la vez pasada, entonces la persona más idónea no solamente por la cuestión profesional, sino personal, por decencia es usted. Entonces, estamos decididos a darle un apoyo como lo hicimos la vez pasada, en que trabajamos duro, le dimos al hijo de Salinas toda la campaña vinculándolo a Alan García y todo y lo desestabilizamos ¿no?	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 El tema es de que no ha vuelto a levantar cabeza.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 No ha vuelto a levantar, pero ahora yo tengo unas informaciones que les voy a ir dando. Ellos están trabajando, Salinas está trabajando con Mohme. Entonces, ¿cuál es la estrategia? La estrategia de Salinas en el consejo de Mohme, teme que usted y Andrade tengan un programa de confrontación y él se mantenga en silencio y lleve un trabajo (?). Entonces, ése es el consejo que le da Mohme, le da Mohme al General Salinas y el General Salinas, aquí tengo los detalles, le transmite a su hijo, no entres al debate con ellos, haz un trabajo político y deja que ellos se peleen, entonces tu ponte de espectador. Y yo, por lo pronto, entre lunes y martes le estoy entregando la relación de todas las personas que van a votar en Miraflores, las direcciones para que usted pueda mandarle las cartas, porque hay gente que no vive en Miraflores, que votan y que son importantes para que usted pueda llegar a ellos. Entonces, yo le voy a entregar esa información, que es muy valedera. Entonces, con esa información usted va a poder mandarles una carta y en lo que yo le pueda ayudar, le ayudaré el tema de comunicaciones por lo pronto, yo sé que ya has hablado con la gente de canal 4, con Crousillat. Bueno, entonces, vamos a dar apoyo con el 4, vamos a dar apoyo con el 5, no lo vamos a hacer con el 7 para que no sea evidente (7) porque no se ve bien que sea un canal del Estado. Después por los medios le vamos a dar duro, en todos los medios le vamos a da duro y a partir de eso, vamos a utilizar pues los procedimientos de levante y las cosas de Miraflores ¿no? Y cualquier otro tipo de apoyo que usted requiera estamos listos para hacerlo. En los sondeos que tenemos nosotros usted van adelante, claro, no por mucha diferencia, pero por eso es que tenemos que trabajar estas dos semanas en un trabajo, un trabajo que, la elección se va a definir la última semana. Ahora, es importante esta comunicación de usted a cada uno de los sectores de estas cosas.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Estábamos trabajando la base de datos pero en una forma imperfecta.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Bueno, yo le voy a dar una información precisa y la nuestra va a ser ahora, hay mucha gente que tiene Internet, entonces, vamos a usar también el Internet.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Yo ya ahí he... una página web.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ya lancé una página web.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Claro, pero, pero, pero nadie sabe que usted tiene la página web. Ése es el problema. Entonces, de repente vamos a tener que hacer algunos spots del tema para poder primero que la gente sepa que tiene usted la página web y sepa que entrando pueden saber... porque sino, si no saben... ni que fueran adivinos ¿no? Pero no solamente eso, sino también vamos a ver porque yo estoy sacando del Internet todas las personas que domicilian en Miraflores o que no domicilian en Miraflores, que votan en Miraflores pero que tienen Internet para poder ingresar a sus éstos y mandarles el mensaje. Es también otra forma de hacer propaganda... y después tenemos que hacer pues de casa a casa, buscar casa a casa, en las puertas el programa y el detalle, más o menos. Eso es más o menos lo que tengo pensado para el apoyo de usted y en los medios lo que usted quiera.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Ahora, yo ya tengo los spots ...	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Ya. ¿Quién lo está apoyando en la asesoría de imagen para hacer los spots?.	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Todo lo que es producción es Oscar *Tafur*, de *Hidrandina*.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Ah, Oscar ..	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Sí, me ha abierto muchas puertas, me ha conseguido mucha publicidad gratuita ... en los periódicos ... lo que nos está costando son las radios, la radio, la televisión. Todavía no he cerrado trato ni con el 13 ni con el 2. Me han dicho que me van a apoyar pero no han precisado en qué términos.	MONTES DE OCA
El señor MONTESINOS TORRES.—	 Yo voy a hablar con la gente del 2 también para que le haga...	MONTESINOS
El señor BEDOYA DE VIVANCO.—	 Si va a ver directamente con Mendel Winter, le agradecí que me hubiera apoyado en la campaña anterior.	MONTES DE OCA
