speaker	speech
El señor CALMELL DEL SOLAR DÍAZ.—	 Y a la hora que (?) es cuando vende periódico. Entonces (?) y cada uno manda su (?).
El señor MONTESINOS TORRES.—	 Ya .
El señor CALMELL DEL SOLAR DÍAZ.—	 Y las cartas vienen dirigidas a los que están atacando a ti.
El señor MONTESINOS TORRES.—	 Ya, (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Porque (?) tenemos estos periódicos (?)
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?) por el movimiento mismo.
El señor MONTESINOS TORRES.—	 Es fundamental.
El señor CALMELL DEL SOLAR DÍAZ.—	 Porque hay que (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Bueno, ahí (?).
El señor MONTESINOS TORRES.—	 Ya está muerto.
El señor CALMELL DEL SOLAR DÍAZ.—	 Tenemos que agarrar a Castañeda del cuello.
El señor MONTESINOS TORRES.—	 Sí, pues, a Castañeda, el siguiente paso es a Castañeda.
El señor CALMELL DEL SOLAR DÍAZ.—	 Pero todavía hay que (?).
El señor MONTESINOS TORRES.—	 Hay que tratar de derrotarlo, ya lo han (?). (Risas.)
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 El resultado ha sido genial, el (?).
El señor MONTESINOS TORRES.—	 No claro, así es. Porque Castañeda está pasando de mudo, no habla nada.
El señor CALMELL DEL SOLAR DIAZ.—	 Sí, hay que agarrarlo (?).
El señor MONTESINOS TORRES.—	 (?), pero, en fin,  todavía con el gordo...
El señor CALMELL DEL SOLAR DIAZ.—	 La idea es que nos traigan a Olivera.
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DIAZ.—	 Yo pienso que Olivera va a ser un factor importante con Castañeda.
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DIAZ.—	 Porque (?) lo mismo que Andrade hacía en la televisión (?) es un pleito.
El señor MONTESINOS TORRES.—	 Claro, es un pleito entre ellos, pues. Todos saben que Castañeda es un sinvergüenza. (Risas.)
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 En la Caja del Pescador y además en Paramonga también tiene...
El señor CALMELL DEL SOLAR DÍAZ.—	 Me comentó Olivera (?) en Tacna, le había dicho (?) que eran amigos, que no sé qué; o sea, que ahí hay un buen contacto.
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Mira, el día 24 es el día de las Fuerzas Armadas, entonces estamos haciendo invitaciones a los dueños de los medios; entonces, yo te voy a dar la invitación para Ulloa.
El señor CALMELL DEL SOLAR DÍAZ.—	 Ya.
El señor MONTESINOS TORRES.—	 Tuya y la de Ulloa.
El señor CALMELL DEL SOLAR DÍAZ.—	 Ya.
El señor MONTESINOS TORRES.—	 Para que, vamos a (?) y al almuerzo.
El señor CALMELL DEL SOLAR DÍAZ.—	 Ya, y ahí podemos nosotros, de repente, ganarnos los (?).
El señor MONTESINOS TORRES.—	 Sí, claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Sí, claro. Pero lo de Ulloa vamos a definirlo antes de esa fecha.
El señor CALMELL DEL SOLAR DIAZ.—	 Ya.
El señor MONTESINOS TORRES.—	 A lo que me refiero es como para que Ulloa se sienta invitado.
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, sí, por eso te digo; o sea, para la parte social de...
El señor MONTESINOS TORRES.—	 Claro, va a la ceremonia oficial, si quiere ir, y después hay un almuerzo.
El señor CALMELL DEL SOLAR DIAZ.—	 Ya.
El señor MONTESINOS TORRES.—	 En el mismo (?), en el costado para que tengan ahí los (?). No quiero hacer (?), sino que vayan también los dueños de los medios de comunicación, amigos. Por supuesto, no los vamos a invitar a los que nos atacan, pues, (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 ¿Cuál? A Manuel.
El señor MONTESINOS TORRES.—	 A Manuel se le manda un tarjeta para que venga él, ahí está la tarjeta. Lo invitas para que vea que hay una relación.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?) a veces nomás está (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Yo sé, yo lo conozco, todos los que son flaquitos son (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Me decía Vicente que en lo del canal también yo ando (?).
El señor MONTESINOS TORRES.—	 Sí, claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Así es.
El señor CALMELL DEL SOLAR DÍAZ.—	 Que no puedo más allá (?).
El señor MONTESINOS TORRES.—	 (?). De todas maneras tenemos que solucionar; entonces, el 24 tenemos que tenerlo por lo menos perfilado. Lo que yo necesitaría es que (?) una información básica que tuvieras ahí, digamos.
El señor CALMELL DEL SOLAR DÍAZ.—	 Qué tiene, dónde está...
El señor MONTESINOS TORRES.—	 Qué tiene, dónde está, etcétera, para ver el activo, el pasivo y esas cosas.
El señor CALMELL DEL SOLAR DÍAZ.—	 No tiene pasivo.
El señor MONTESINOS TORRES.—	 Bueno, el activo.
El señor CALMELL DEL SOLAR DÍAZ.—	 Yo tengo lo mismo que tenía Vicente (?).
El señor MONTESINOS TORRES.—	 ¿Tiene toda la información, Vicente?
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí
El señor MONTESINOS TORRES.—	 ¿Entonces tengo que pedirle a él?
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí. Yo lo que le he comentado a Vicente es que (?) un grupo de empresarios (?) directamente a través de (?). ¿Y por qué a través de (?)? Porque (?).
El señor MONTESINOS TORRES.—	 No puede, pues, entonces no puede.
El señor CALMELL DEL SOLAR DÍAZ.—	 Entonces (?) pero (?) desde el momento en que (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Lógico.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Yo le voy a decir que ha tenido un compromiso con (?).
El señor MONTESINOS TORRES.—	 (?), como una fórmula de pago (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 No, no, yo creo que (?).
El señor MONTESINOS TORRES.—	 Claro, (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?) y el otro te lo van a dar en tres partes (?).
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Vamos al objetivo, hermano, lo que interesa es el objetivo, ándate con el objetivo, a la fuerza, hermano.
El señor CALMELL DEL SOLAR DÍAZ.—	 Ha habido un cambio de importancia.
El señor MONTESINOS TORRES.—	 Claro, hermano. El tema está ahora mantenernos, tampoco no (?). Entonces, el objetivo es ahora a Castañeda bajarlo.
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, bueno, yo creo que lo que pasa es que ahí vamos a tener en cuenta mucho más dejando un poquito de respiro para evitar que (?) muy peligroso también (?).
El señor MONTESINOS TORRES.—	 Lógico.
El señor CALMELL DEL SOLAR DÍAZ.—	 Hay que darle un poquito, pero, en fin, yo creo que (?) se puede.
El señor MONTESINOS TORRES.—	 Suficiente vamos a formar un esquema de cómo, porque es el mudo, el tipo es mudo, no habla, no dice nada, no habla sobre el programa de economía, no habla sobre equipos de...
El señor CALMELL DEL SOLAR DÍAZ.—	 Pero dicen que su presentación en televisión es el mejor?
El señor MONTESINOS TORRES.—	 No, no, como dice Vicente, todo el mundo le puede haber creído que lo que él dice es cierto, pero es tan desastroso que nadie quiere este tipo de Presidente.
El señor CALMELL DEL SOLAR DÍAZ.—	 De Presidente, claro.
El señor MONTESINOS TORRES.—	 Porque (?):”oye, Pedro, cámbiame la cinta. No, no, tú no, Pedro. Tú no sabes. Tu Juan ya, Juan. Este oye, ¿dónde estamos? ¿en qué sitio? No, no, ponle en la iglesia. No, no, no pares en la iglesia. Pero para en la iglesia. Un momento, hay un forado ahí en la iglesia (?) y la camioneta (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?) hay que hacerlo con cuidado, pero hay que hacerlo ¿no?
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 Y esa diferencia que había con Andrade.
El señor MONTESINOS TORRES.—	 No, ya está (?) lo volteamos.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?) está limpiando (?).
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Claro, igualito (?)
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Sí (?) oye el sábado hay que (?) le han hecho puré (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 ¿Qué están haciendo de trabajo en la municipalidad?
El señor MONTESINOS TORRES.—	 Nada, la municipalidad está abandonada.
El señor CALMELL DEL SOLAR DÍAZ.—	 ¿Qué pasó con esa obra?
El señor MONTESINOS TORRES.—	 No, no, no hay nada, de enero a la fecha no se ha hecho nada en la municipalidad. La municipalidad está totalmente abandonada.
El señor CALMELL DEL SOLAR DÍAZ.—	 Yo he hecho (?) dejé una obra, al día siguiente o dos días después otra obra, ¿qué pasó? (?).
El señor MONTESINOS TORRES.—	 La otra cosa que vamos a hacer contigo es que, digamos, yo te puedo poner un equipo, o sea tú me dices, oye hermano, investígame sobre tal cosa (?) una unidad de investigación de (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Perfecto. (?), podemos hacerlo.
El señor MONTESINOS TORRES.—	 Para que tú ganes tiempo, (?); entonces, te doy la información (?). Me dice Juan Pérez, te doy de Juan Pérez.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?)
El señor MONTESINOS TORRES.—	 Entonces, ya (?) como eres un tipo hábil ya le das la vuelta, todo, te doy la materia prima, te doy la tela (?). (Risas.)
El señor CALMELL DEL SOLAR DÍAZ.—	 A los muchachos del periódico (?) que aún (?) entonces (?) doctor (?).
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 Bueno, pero por ahí (?) entonces, (?).
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 Antes de diciembre.
El señor MONTESINOS TORRES.—	 Bueno, pero nos convendría que sea candidato.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Es preferible ir con un Andrade que con un Castañeda, porque todavía Castañeda ahorita está mudo.
El señor CALMELL DEL SOLAR DÍAZ.—	 Tengo la impresión que él se siente respaldado.
El señor MONTESINOS TORRES.—	 Sí.
El señor CALMELL DEL SOLAR DÍAZ.—	 Por Genaro Delgado.
El señor MONTESINOS TORRES.—	 Claro, Genaro Delgado Parker.
El señor CALMELL DEL SOLAR DÍAZ.—	 Pero yo me encontré con Genaro hace pocos días.
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DÍAZ.—	 Y creo que Genaro  ha perdido también las ganas de apoyarlo. Me da esa sensación porque primero es un tipo que está con una novia (?) está en Miami (?) la televisión (?) ha perdido el juicio (?) estoy con problemas (?). Dice Castañeda que lo está apoyando, yo no lo estoy apoyando (?) no, no, de ninguna manera (?) yo no quiero saber nada (?) de repente como está enamorado (?) debe estar planeando la partida.
El señor MONTESINOS TORRES.—	 A Genaro tienes que creerle el 10% de lo que te dice.
El señor CALMELL DEL SOLAR DÍAZ.—	 ¡Y eso! (Risas.)
El señor MONTESINOS TORRES.—	 Claro.
El señor CALMELL DEL SOLAR DÍAZ.—	 Pero hay que asustarlo, de repente te puede decir algo.
El señor MONTESINOS TORRES.—	 Sí, a Genaro no puedes creerle. Bueno, está Piccini (?) los dos Piccini están dando plata.
El señor CALMELL DEL SOLAR DÍAZ.—	 ¿Los dos?
El señor MONTESINOS TORRES.—	 Claro, (?) los dos Piccini. Te acuerdas que (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, claro, que estuvo aquí con Alan García.
El señor MONTESINOS TORRES.—	 Claro. (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 El tema de los pantanos.
El señor MONTESINOS TORRES.—	 Claro, ellos son los que están (?) los Piccini están ahí metidos.
El señor CALMELL DEL SOLAR DÍAZ.—	 Esos tienen que ver con el APRA.
El señor MONTESINOS TORRES.—	 Claro (?), ya estuvo con Acción Popular.
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, pero él tiene relación con los apristas.
El señor MONTESINOS TORRES.—	 Claro, si Piccini era el engreído de Alan García.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 (?), por eso es que Alan García juega  a dos caballos, le mandó a Rómulo León Alegría vía Silva Ruete para que sea el nexo con Andrade (?); pero, por otro lado, con Castañeda (?) vía Piccini.
El señor CALMELL DEL SOLAR DÍAZ.—	 A ese Piccini lo podemos agarrar.
El señor MONTESINOS TORRES.—	 Claro, lo podemos agarrar (?) y el contacto sería el general Silva Tuesta, que fue Jefe de la Casa Militar, es el contacto con Piccini y Piccini contacta con Mantilla .
El señor CALMELL DEL SOLAR DÍAZ.—	 Ahí está el nexo, hay que armarle (?).
El señor MONTESINOS TORRES.—	 En su momento que salga el otro a hablar, porque mientras no hable está mudo; entonces.
El señor CALMELL DEL SOLAR DÍAZ.—	 Vamos a forzarlo de alguna manera.
El señor MONTESINOS TORRES.—	 Claro, hay que forzarlo (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 El ha pensado eso, él ha pensado que (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 De alguna manera vamos a.  Yo he preguntado un poco a la gente que lo conoce y en algún momento lo vamos a agarrar (?). A mí me preocupa menos Castañeda que Andrade.
El señor MONTESINOS TORRES.—	 Sí, Andrade es más peligroso (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Porque Andrade tiene organización y esas cosas (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?), no sé cuál es el lado importante entre Castañeda y Rodión Cavero.
El señor MONTESINOS TORRES.—	 No, Pero Rodión Cavero no estaba en la Caja del Pescador.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro, porque antes estuvo con él, tuvo una época de (?) Yo lo voy a chequear.
El señor MONTESINOS TORRES.—	 Está metido con él en la Caja del Pescador.
El señor CALMELL DEL SOLAR DÍAZ.—	 Vamos a intentar meternos en una cosa de (?).
El señor MONTESINOS TORRES.—	 Rodión Cavero es hombre de confianza de él, porque sabe los (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, pero yo creo que lo podemos asustar, (?).
El señor MONTESINOS TORRES.—	 Sí, bueno.
El señor CALMELL DEL SOLAR DÍAZ.—	 Andrade tiene (?).
El señor MONTESINOS TORRES.—	 Pero tenemos acá a Burgos, Burgos es de una acción política fuerte (?)entre Lima y el Callao(?).
El señor CALMELL DEL SOLAR DÍAZ.—	 He visto en el Callao que han comenzado a llegar cartas, porque la seguridad en el Callao ha mejorado notablemente y la gente se empieza a quejar de la de Lima.
El señor MONTESINOS TORRES.—	 Claro, pero ahora van a llegar 1 mil 500 patrulleros en el mes de diciembre.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro, porque la gente se está quejando fuerte en la Javier Prado, en la (?).
El señor MONTESINOS TORRES.—	 Claro, pero ahora que lleguen 1 mil 500 patrulleros, que vienen en diciembre, imagínate, al Callao van a ir 50 patrulleros, para Lima van 300 y pico, y el resto va para todo el país.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro, para que vea la gente que están entrando patrulleros.
El señor MONTESINOS TORRES.—	 Con 300 patrulleros para Lima, hay tipos de patrulleros para áreas, pues el patrullero que va a Villa El Salvador no es el mismo que el que va a San Isidro; entonces, tiene que tener otro tipo de cilindraje, esas cosas.
El señor CALMELL DEL SOLAR DÍAZ.—	 He escuchado casos de denuncia de robos en la Javier Prado, dicen que en San Isidro y San Borja no están haciendo patrullaje, habría que reforzar esa zona.
El señor MONTESINOS TORRES.—	 Bueno, hay un reforzamiento del tema, sino que es micro robo.
El señor CALMELL DEL SOLAR DÍAZ.—	 Es el de la cartera, esas cosas.
El señor MONTESINOS TORRES.—	 Pero los asaltos en grande ya eso desapareció. Es una vaina el tema de los injertos (?) dio resultados.
El señor CALMELL DEL SOLAR DÍAZ.—	 Dio resultado.
El señor MONTESINOS TORRES.—	 Porque 4 ó 5 cadenas perpetuas, pum bajó (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 Porque ya (?).
El señor MONTESINOS TORRES.—	 Ahora lo que hay son los monras, los escaperos y también esos que te tocan el carro así, tú te volteas y te jalan el reloj; cuando están en la calle te jalan la cartera.
El señor CALMELL DEL SOLAR DÍAZ.—	 Eso está bien. Te comenté el otro día (?) en la facturación (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Asuntos patrimoniales (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 ¿Y cuántas empresas han quebrado, caramba, que con la plata que han llevado al Wiese han podido ayudar a 100 empresas. Claro que eso también tiene un correlato, ese que si tú fortaleces la entidad bancaria y ganas, tú puedas ayudar a esas 100 empresas que (?). Esa ha sido la filosofía, por eso los banqueros salen más beneficiados.
El señor CALMELL DEL SOLAR DÍAZ.—	 Pero de qué manera le hago (?).
El señor MONTESINOS TORRES.—	 Tienen que hacer algo, pues.
El señor CALMELL DEL SOLAR DÍAZ.—	 Por ejemplo, Interbank con (?) publicidad en La República , para que La República no mencione nada raro ni la situación en la cual está, pregunto porque igual (?) con los demás (?). Cuando Madeleine me preguntó (?) de repente Manuel se va a ir a Nueva York 1 día ó 2, yo le dije encantado (?) quería saludarlo.
El señor MONTESINOS TORRES.—	 Claro, va a estar 2 días en Nueva York nada más, 20 y 21.
El señor CALMELL DEL SOLAR DÍAZ.—	 20 y 21.
El señor MONTESINOS TORRES.—	 Porque tiene que estar para el día de la Fuerza Armada.
El señor CALMELL DEL SOLAR DÍAZ.—	 Le ha ido bien.
El señor MONTESINOS TORRES.—	 Sí, le ha ido bien, ha ido a conversar con Clinton, con (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Claro, para que no se vea que tiene pretensiones, ni nada.
El señor CALMELL DEL SOLAR DÍAZ.—	 Y para bajar la presión.
El señor MONTESINOS TORRES.—	 Los viajes que se va, son de 2 días (?), tiene el tema del Ecuador, eso es positivo porque va a ser recibido por Mahuad.
El señor CALMELL DEL SOLAR DÍAZ.—	 (?), hay un entendimiento total de los peruanos (?).
El señor MONTESINOS TORRES.—	 Ya el tema. Por ejemplo, Andrade y Castañeda cómo estuvieron en desacuerdo con la paz con el Ecuador.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro.
El señor MONTESINOS TORRES.—	 “Nosotros estábamos en desacuerdo”, y Castañeda salió diciendo de que cuando hubo el conflicto en el Cenepa, en el año 95, él estaba en el Seguro (?) y cómo puede ser posible que hayamos firmado la paz con el Ecuador y que habíamos entregado Tiwinza.
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, pues. ¿Qué paso con este General Molovich? A este tipo lo mandaban (?).
El señor MONTESINOS TORRES.—	 Estaba en la MOMEP.
El señor CALMELL DEL SOLAR DÍAZ.—	 Y en un momento determinado nos llevaba notas, muy respetuoso.
El señor MONTESINOS TORRES.—	 El tipo es un tipo, que te digo yo, bastante cuerdo, lo que pasa es que (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Bueno no sé (?) estuvo 3 años a cargo de la MOMEP y 3 años a cargo de la oficina (?).
El señor CALMELL DEL SOLAR DÍAZ.—	 (?).
El señor MONTESINOS TORRES.—	 Nunca ha tenido durante los 3 años últimos que ha estado en el Ejército, los tres, cuatro años, porque un año salió y estuvo (?). Los últimos cuatro años no ha tenido problema de nada con el tema del Comando de tropa, él cómo puede saber lo que pasa en la línea de combate si estaba acá en Lima (?). Como estaba en la MOMEP estaba en Basilea o en las reuniones que había en Quito o en Estados Unidos, porque formaban parte del tema de la MOMEP; o sea, jamás ha ido a la zona de combate.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro. Tú sabes que yo lo ayudé, pero no sabía que había entrado en retiro. Me llamó un día, (?), pidió, parece que la República iba a sacar un informe mío (?). Me pidió que yo hablara con Mohme, lo llamé a Mohme y le dije: “plantea un tema de lucha armada contra un general. (?)General Hermoza me parece un tipo serio, además el que su hijo haya tenido algún inconveniente, qué importa, dile que no va a salir, pero que (?). “General, te adelanto que no va a salir nada sobre lo del (?). Después, de su vida ya nunca más supe de él, hasta que de repente lo veo en la República, él estaba agradecido. El señor 
MONTESINOS TORRES.—	 Claro. Bueno, (?) entre todos los miembros de La República, está en la lista de Andrade.
El señor CALMELL DEL SOLAR DÍAZ.—	 Por eso, podemos contactarlo.
El señor MONTESINOS TORRES.—	 Podemos contactar. Pero,  mira, te voy a decir lo que decía el General Montagne. ¿Te acuerdas del General Montagne?
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, claro.
El señor MONTESINOS TORRES.—	 Más vale un sargento en actividad que un general en retiro. (Risas.) ¿Ya? Y te voy a decir por qué. Él era el Ministro de Guerra en la época de Velasco, del 68 al 72.
El señor CALMELL DEL SOLAR DÍAZ.—	 Sí, claro.
El señor MONTESINOS TORRES.—	 Entonces el despacho del Ministerio de Guerra quedaba donde queda el despacho del Ministro de Defensa, en la Avenida Arequipa.
El señor CALMELL DEL SOLAR DÍAZ.—	 Claro, claro.
