speaker,speech,speaker_std
El señor Neil Lewis,¿Usted sabe qué es lo que hace el señor Percovich?,LEWIS
El señor Javier Alva,"La profesión de Percovich es Químico-Farmaceútico, ha si do diputado entre 1963 y 1968 y entre 1980 y 1985; además en el segundo perío do, durante poco más o menos dos años, cerca de dos años, ha sido el primer Mi nistro de Pesquería y, posteriormente, Ministro del Interior y Presidente del Consejo de Ministros. También fue Presidente de la Cámara de Diputados entre 1981 y 1982, en ese lapso yo fui también Presidente de la Cámara de Senadores.",ALVA
El señor Neil Lewis,¿Usted conoce al señor Sigmund Markovich?,LEWIS
El señor Javier Alva,"Personalmente lo conozco más o menos 12 años, pero por referencias mucho más tiempo.",ALVA
El señor Neil Lewis,¿Cómo conoce usted al señor Markovich?,LEWIS
El señor Javier Alva,"Lo conocía por las actividades que él cumplía en el Perú co mo funcionario del gobierno de los Estados Unidos de América y también fúi su abogado durante poco más o menos dos años, dos o tres años.",ALVA
El señor Neil Lewis,¿Lo conoce en un plano social y en plano profesional?,LEWIS
El señor Javier Alva,Así es.,ALVA
El señor Neil Lewis,¿Durante la época que usted ha conocido al señor Marko vich alguna vez él le indicó que él era agente para el Centro de Inteligencia de los Estados Unidos?,LEWIS
El señor Javier Alva,Tenía conocimiento que la presencia del señor Markovich en el Perú estaba vinculada a actividades para prestar ayuda al gobierno peruano en la lucha antidrogas.,ALVA
El señor Neil Lewis,Yo sé que hay ciertas cosas que son confidenciales en su po sición gubernamental...,LEWIS
BACKGROUND,[Corte en el video.],BACKGROUND
El señor Javier Alva,... con el gobierno peruano y con la embajada de los Esta dos Unidos de América en el Perú.,ALVA
El señor Neil Lewis,¿Usted conoce a Alan García?,LEWIS
El señor Javier Alva,Personalmente lo conozco.,ALVA
El señor Neil Lewis,Él anteriormente fue Presidente del Perú ¿correcto?,LEWIS
El señor Javier Alva,"Sí. Primero fue Diputado por Lima en el período 1980 y 1985 y Presidente del Perú entre 1985 y 1990, precisamente yo competí con él en 1985.",ALVA
El señor Neil Lewis,¿Usted está al tanto de las razones por las cuales se fue Alan García del Perú?,LEWIS
El señor Javier Alva,"En el Senado hubo una acusación formulada por la Cámara de Diputados por delito de enriquecimiento ilícito, y el Senado, el cual yo estaba in tegrándolo, acordó que había lugar a formación de causa y pasó el asunto al Minis terio Público para que formulara denuncia ante la Corte Suprema de Justicia.",ALVA
El señor Neil Lewis,¿Su estado ahora es el de un fugitivo?,LEWIS
El señor Javier Alva,"Sí. Elay una serie de hechos que atribuyen a Alan García Circulados a su gestión como Presidente del Perú, que ha motivado que se abra, que se amplíe, el proceso penal contra él; y ésa es la razón por la cual ha salido del país en un exilio un tanto irregular.",ALVA
El señor Neil Lewis,"Si él regresara al Perú ahora, ¿habría una persecución en contra de él?",LEWIS
El señor Javier Alva,El proceso judicial está abierto y tiene orden de detención.,ALVA
El señor Neil Lewis,"¿El señor García, si usted sabe, él era miembro del Partido Aprista?",LEWIS
El señor Javier Alva,Sí.,ALVA
El señor Neil Lewis,"Como miembro de este partido, ¿tuvo algún alegato que usted sepa del tráfico de drogas, o beneficio del tráfico de drogas por ese partido o por el señor García?",LEWIS
El señor Javier Alva,"Yo no puedo dar fe respecto de los delitos que son materia del proceso penal que se sigue actualmente en la Corte Suprema, hay varios deli tos, pero se le atribuyen una serie de hechos que hacen suponer que puede eventualmente estar vinculado al narcotráfico.",ALVA
El señor Neil Lewis,¿Usted estaba enterado que se había incendiado la casa del señor Markovich?,LEWIS
El señor Javier Alva,"Sí, algún diario de Lima informó sobre este hecho.",ALVA
El señor Neil Lewis,¿Usted recuerda cuándo podría haber sido eso?,LEWIS
El señor Javier Alva,"No puedo precisar, pero hace poco más o menos dos años.",ALVA
El señor Neil Lewis,"Si yo le dijera que fue en un momento en agosto del 1994, ¿eso le refrescaría su memoria?",LEWIS
El señor Javier Alva,"Sí podría haber sido, un poco más o menos dos años.",ALVA
El señor Neil Lewis,¿Alguna vez el señor Markovich habló con usted los hechos que estaban alrededor del hecho de que habían incendiado su casa?,LEWIS
El señor Javier Alva,En uno de sus viajes me comentó que había quedado des truida su casa como consecuencia del incendio.,ALVA
El señor Neil Lewis,¿Él le indicó quién creía que estaba detrás de eso?,LEWIS
El señor Javier Alva,"Me parece que él comentó que podría ser cualquier, alguna represalia respecto de sus actividades en el Perú.",ALVA
El señor Neil Lewis,¿Usted sabía si el señor Markovich y Alan García eran amigos?,LEWIS
El señor Javier Alva,"No tengo conocimiento que hayan sido amigos, podrían ha ber sido conocidos, pero el grado de amistad es una cosa muy íntima.",ALVA
El señor Neil Lewis,"En cuanto a su conocimiento sobre el señor García, ¿él tie ne o tenía la habilidad de controlar o dirigir a otras personas, incluso ahora para actuar a su nombre?",LEWIS
El señor Javier Alva,"Sí, sin ninguna duda.",ALVA
El señor Neil Lewis,"¿Él tiene la habilidad de vengarse, usa a la gente que él cree pueden haber causado sus problemas políticos o haber dado información con res pecto a sus actividades?",LEWIS
El señor Javier Alva,Es posible que haya algunos hechos que inducen a creer que ha tenido un comportamiento de ese tipo.,ALVA
El señor Neil Lewis,¿Usted puede contarnos algunos de esos incidentes?,LEWIS
El señor Javier Alva,"Hizo aprobar en el Congreso una ley para estatizar la ban ca y mandó a la policía para que, con engaños, penetraran en algunos locales de los bancos que estatizaba, maltratando físicamente a los directores o gerentes de esos bancos. Incluso en una ocasión un Ministro de Justicia de Alan García, según sos pechas que tenemos, dispuso que el señor Markovich fuera detenido en el hotel Sheraton, poco más o menos en 1989, como represalia de carácter político.",ALVA
El señor Neil Lewis,¿Usted sabe personalmente que esto sucedió?,LEWIS
El señor Javier Alva,"Me consta. Por esa época yo era abogado justamente del señor Markovich y tuve que protes tar, y fui al local policial para hablar con el Jefe de la Policía que no, que no se presentó, de manera que me quedé varias horas acompañando al señor Markovich. Fue un claro abuso policial, pero cumpliendo órdenes del gobierno.",ALVA
El señor Neil Lewis,Esos cargos se desecharon después que al señor Markovich lo dejaron en libertad.,LEWIS
El señor Javier Alva,Fue puesto en libertad.,ALVA
El señor Neil Lewis,"En cuanto a su posición en el gobierno, ¿usted está familiarizado con una operación contra los traficantes de drogas, llamada Operación Cóndor?",LEWIS
El señor Javier Alva,Tengo conocimiento de la Operación Cóndor que se realizó con la intervención de la Fuerza Armada del Perú y con apoyo de organismos especializados de los Estados Unidos de América.,ALVA
El señor Neil Lewis,¿Tiene conocimiento de quiénes eran las personas que esta ban involucradas o esto está fuera de su área política?,LEWIS
El señor Javier Alva,"Sí, está fuera de mi conocimiento político.",ALVA
El señor Neil Lewis,¿Usted tenía conocimiento si el señor Markovich se encon traba involucrado en esa operación?,LEWIS
El señor Javier Alva,"No me consta, pero sospecho.",ALVA
El señor Neil Lewis,¿Usted se ha encontrado con el señor Markovich en los Es tados Unidos en algún momento?,LEWIS
El señor Javier Alva,En dos o tres ocasiones.,ALVA
El señor Neil Lewis,"Durante esas ocasiones, ¿alguna vez le ha mostrado una identificación o ha tratado de utilizar cualquier tipo de influencia a su nombre?",LEWIS
El señor Javier Alva,No. Nunca he visto ninguna identificación del señor Markovich como funcionario.,ALVA
El señor Neil Lewis,¿Alguna vez visitó usted el hogar del señor Markovich?,LEWIS
El señor Javier Alva,"Sí, en dos ocasiones.",ALVA
El señor Neil Lewis,¿Usted vio el interior de su hogar?,LEWIS
El señor Javier Alva,"Sí, y admiré el mobiliario chino muy valioso.",ALVA
El señor Neil Lewis,¿También observó usted algunos artículos de jade o de mar fil cuando se encontraba allí?,LEWIS
El señor Javier Alva,"Sí, muchos.",ALVA
El señor Neil Lewis,¿Usted recuerda cuándo fue la última vez que usted se en contraba en los Estados Unidos y vio al señor Markovich en esa casa?,LEWIS
El señor Javier Alva,"Será, pues, hace unos tres años o algo más, algo más de tres años.",ALVA
El señor Neil Lewis,No tengo más preguntas.,LEWIS
BACKGROUND,[Se inicia una nueva secuencia de preguntas con otro entrevistador.],BACKGROUND
El señor Carl Burnet,"Señor Alva Orlandini, tengo algunas preguntas para usted, si me permite.",BURNET
El señor Javier Alva,Con todo gusto.,ALVA
El señor Carl Burnet,Se me indicó que usted ha trabajado como el abogado del señor Markovich.,BURNET
El señor Javier Alva,Sí. he trabajado poco más o menos unos dos o tres años.,ALVA
El señor Carl Burnet,¿Era en relación a qué?,BURNET
El señor Javier Alva,"A un problema familiar, vinculado a los bienes de la sociedad conyugal que había formado y que está disuelta.",ALVA
El señor Carl Burnet,¿Su esposa anterior?,BURNET
El señor Javier Alva,Con su esposa anterior.,ALVA
El señor Carl Burnet,¿Y su nombre era Lilian Edelberg?,BURNET
El señor Javier Alva,Sí.,ALVA
El señor Carl Burnet,¿Usted tiene una referencia específica con una fábrica llamada Chicle Glacial?,BURNET
El señor Javier Alva,"Sí, básicamente eso.",ALVA
El señor Carl Burnet,Dígame cuál ha sido la relación en cuanto a la fábrica Chicle Glacial.,BURNET
El señor Javier Alva,¿La relación?,ALVA
El señor Carl Burnet,¿Cómo estaba representando usted?,BURNET
El señor Javier Alva,"La fábrica de Chicle Glacial había sido constituida durante el matrimonio del señor Markovich y, de acuerdo con las leyes peruanas, al disol verse la sociedad conyugal debió distribuirse todo bien entre ambos cónyuges. Y como el señor Markovich se ausentó del Perú, la señora Lilian, esposa, ¿no?, tomo a su cargo la administración de la fábrica de chicle, la fábrica y la distribución, y ella naturalmente hizo suyas las utilidades del negocio.",ALVA
El señor Carl Burnet,"¿Y qué estaba desafiando el señor Markovich? ¿Él dijo que eso no era correcto?, ¿qué estaba desafiando el señor Markovich? ¿Él decía que eso no era correcto?",BURNET
El señor Javier Alva,La controversia era respecto de la propiedad de la fábrica y de la distribución de las utilidades.,ALVA
El señor Carl Burnet,¿Cuál fue el resultado final en cuanto a la distribución de las utilidades?,BURNET
El señor Javier Alva,El proceso yo no llegué a concluirlo por mis actividades políticas; intervino otro abogado.,ALVA
El señor Carl Burnet,"Al momento, cuando usted estuvo envuelto en esto por última vez, ¿qué es lo que pasaba?",BURNET
El señor Javier Alva,"Que estaba en trámite el proceso, en etapa de pruebas.",ALVA
El señor Carl Burnet,"¿En qué año fue eso, por favor?",BURNET
El señor Javier Alva,Poco más o menos en 1987-88.,ALVA
El señor Carl Burnet,"Y en este caso, ;su ex esposa Lilian estaba recibiendo todas las ganancias de Chicle Glacial?",BURNET
El señor Javier Alva,Sí.,ALVA
El señor Carl Burnet,¿Usted sabe si eso cambió alguna vez?,BURNET
El señor Javier Alva,Me parece que no ha cambiado.,ALVA
El señor Carl Burnet,"En el divorcio, ¿su esposa tenía que recivir parte o toda, toda la fábrica?",BURNET
El señor Javier Alva,"Según mi recuerdo sobre la fábrica de Chicle Glacial, no hubo específicamente ningún convenio. De mandera que tenía que aplicarse la ley peruana y distribuirse por partes iguales los bienes.",ALVA
El señor Carl Burnet,"Bajo, básicamente la ley peruana, ¿debería haberse distri buido entre los dos?",BURNET
El señor Javier Alva,Sí.,ALVA
El señor Carl Burnet,Obviamente su esposa anterior estaba tomando todas las ganancias. ¿También ella reclamaba que era propietaria de toda la compañía?,BURNET
El señor Javier Alva,Sí.,ALVA
El señor Carl Burnet,¿En qué se basaba para decir eso?,BURNET
El señor Javier Alva,En que ella había trabajado en la fábrica de Chicle Glacial mientras estuvo ausente del Perú el señor Markovich.,ALVA
El señor Carl Burnet,¿Eso envuelve un período de tiempo en que el señor Mar kovich se encontraba en la cárcel?,BURNET
El señor Javier Alva,Me parece que sí.,ALVA
El señor Carl Burnet,"¿Ella reclamó que mientras él se encontraba en la cárcel, él había firmado un papel otorgándole toda la compañía?",BURNET
El señor Javier Alva,"No recuerdo detalles, pero la ley tiene en este caso fuerza imperativa.",ALVA
El señor Carl Burnet,¿Al final ella se quedó con toda la fábrica?,BURNET
El señor Javier Alva,"Es verdad, hasta donde yo conozco.",ALVA
El señor Carl Burnet,¿Por qué razón se encontraba el señor Markovich en la cár cel en ese momento?,BURNET
El señor Javier Alva,Yo no fui su abogado anteriormente y no conozco detalles.,ALVA
El señor Carl Burnet,¿Qué le dijo el señor Markovich al respecto?,BURNET
El señor Javier Alva,"El señor Markovich me dijo que él asumió una responsabi lidad más allá de lo que le correspondía, en atención a que quería que no fuera in cluido en el proceso un amigo que él aprecia mucho.",ALVA
El señor Carl Burnet,"Lo siento, no entiendo, no le entiendo. ¿Por qué, de qué crimen lo acusaron?",BURNET
El señor Javier Alva,"Yo no conozco el proceso, porque, si no me equivoco, los hechos datan de hace poco más de unos 30 años, y yo asumí la defensa del señor Markovich en un caso concreto hace 12 años.",ALVA
El señor Carl Burnet,"Pero cuando le explicó la razón por la cual había estado en la cárcel, ¿cuál fue la naturaleza general por la cual lo habían puesto en la cárcel?",BURNET
El señor Javier Alva,"Ni me dio explicaciones ni detalles, ni yo tampoco le hice preguntas sobre la materia.",ALVA
El señor Carl Burnet,"Sin detalles, asumo que en algún momento se hizo una de claración general de que él se encontraba en la prisión por alguna razón ¿Hay algo que usted recuerde, por ejemplo, una razón general por la cual se encontraba en la cárcel?",BURNET
El señor Javier Alva,"Lo que yo recuerdo es que en los escritos que presentaba su esposa hacía referencia, en aspectos generales, a que había estado preso, pero no, no conozco las razones por las cuales estuvo preso.",ALVA
El señor Carl Burnet,Si usted recuerda si fue porque no pagó los pases o por contrabando.,BURNET
El señor Javier Alva,"Yo no podría dar sobre esto una explicación técnica certificada porque no intervine en un proceso anterior, pero aparentemente fue, un po co me recuerdo del proceso, habría sido porque no hubo pago de algún impuesto.",ALVA
El señor Carl Burnet,¿Al señor Markovich lo han arrestado por otros cargos?,BURNET
El señor Javier Alva,"Que yo sepa, no.",ALVA
El señor Carl Burnet,"Bueno, no, en esa oportunidad en que lo habían arrestado aquí en el Sheraton.",BURNET
El señor Javier Alva,"Fue una detención breve y arbitraria, sin proceso judicial.",ALVA
El señor Carl Burnet,¿Por qué cargos lo habían arrestado?,BURNET
El señor Javier Alva,"Yo no sé, no recuerdo exactamente por qué, porque lo lleva ron con gran despliegue policial, no sé si eran 15 ó 20 policías, lo sacaron de ese ho tel y lo llevaron a la delegación policial; y no sé si fue un día, al día siguiente —me parece— que salió, ¿no? Me parece que al día siguiente lo pusieron en libertad.",ALVA
El señor Carl Burnet,"¿Usted tiene alguna idea por qué se le toma el cargo? ¿De be haber sido por robo de un banco, algún problema de impuestos, pero qué era?",BURNET
El señor Javier Alva,"No hubo ni problema de impuestos ni asalto a bancos, fue un acto arbitrario, derivado de ese juicio que tenía con su esposa... [corte en el video]... pero además también tenía el asesoramiento de un congresista del Partido de Alan Gar cía que tenía influencia y poco tiempo después llegó a ser Ministro de Justicia.",ALVA
El señor Carl Burnet,¿O sea que usted no recuerda el cargo?,BURNET
El señor Javier Alva,No recuerdo el cargo.,ALVA
El señor Carl Burnet,"En cuanto usted, lo que usted sabe, ¿a él alguna vez lo han arrestado en otras oportunidades?",BURNET
El señor Javier Alva,No tengo conocimiento.,ALVA
El señor Carl Burnet,"Cuando me dijo anteriormente que usted conocía al señor Sigmund Markovich como funcionario del gobierno de los Estados Unidos, ¿cuál fue su entendimiento sobre su posición con el gobierno norteamericano?",BURNET
El señor Javier Alva,"Me parece que su intervención era la de prestar apoyo de ca rácter técnico, mas que todo para la lucha contra el narcotráfico.",ALVA
El señor Carl Burnet,¿El señor Markovich se presentaba él mismo como si se hubiera conectado con el Gobierno norteamericano?,BURNET
El señor Javier Alva,"No me lo dijo explícitamente, pero tenía suficientes infor maciones diversas que me llevaban a tener la convicción de que él era y que sigue siendo funcionario del gobierno de los Estados Unidos.",ALVA
El señor Carl Burnet,"¿Y eso se basa, usted se basa en la forma cómo se presentó él mismo y cómo actuó?",BURNET
El señor Javier Alva,No. A través de diversos otros elementos de información.,ALVA
El señor Carl Burnet,"Puede decirme, ¿qué otros, qué y cuáles son esos otros ele mentos?",BURNET
El señor Javier Alva,"En conversaciones con diversos funcionarios, entre ellos el Dr. Percovich.",ALVA
El señor Carl Burnet,"¿Ellos indicaron que ellos asumían de que él era un oficial, o un funcionario del gobierno norteamericano?",BURNET
El señor Javier Alva,Tengo entendido que sí.,ALVA
El señor Carl Burnet,"En su conocimiento, ¿el señor Sigmund Markovich algu na vez ha sido un funcionario del gobierno del Perú?",BURNET
El señor Javier Alva,"Eh, no, no tengo conocimiento de que haya sido un fun cionario del Perú.",ALVA
El señor Carl Burnet,"En términos de cualquier actividad, el hecho es que Sig mund Markovich en conexión con cualquier gobierno, ¿la única conexión que Ud. conoce o Ud. entiende que existe, es aquella con el gobierno norteamericano?",BURNET
El señor Javier Alva,"Sí, sí, sí incluso me parece que en alguna ocasión me co mentó el señor Markovich que había sido portador de alguna valija importante.",ALVA
El señor Carl Burnet,¿En nombre del gobierno norteamericano?,BURNET
El señor Javier Alva,Así es.,ALVA
El señor Carl Burnet,¿De dónde a dónde?,BURNET
El señor Javier Alva,"Eh, probablemente de Estados Unidos al Perú. Digo probablemente porque no tengo la seguridad.",ALVA
El señor Carl Burnet,¿Y el destino de él es estar o estaba actuando con una ca pacidad oficial?,BURNET
El señor Javier Alva,"De sus expresiones yo deduje que sí, pero él nunca me lo dijo.",ALVA
El señor Carl Burnet,"A Ud. le preguntaron sobre Alan García y el hecho que él se encuentre ahora fuera del país, ¿usted tiene algún conocimiento verdadero de que Sigmund Markovich estaba conectado, en alguna forma, con el hecho de que Alan García se fue del país?",BURNET
El señor Javier Alva,No tengo yo certeza sobre este hecho.,ALVA
El señor Carl Burnet,¿Tiene algún conocimiento que él estaba envuelto en eso?,BURNET
El señor Javier Alva,Él era probable que estuviera de alguna manera vinculado.,ALVA
El señor Carl Burnet,¿Por qué dice eso?,BURNET
El señor Javier Alva,Porque no tengo yo ninguna constancia del hecho.,ALVA
El señor Carl Burnet,"Es una, ¿está adivinando nada más?",BURNET
El señor Javier Alva,"Es una, una conjetura sobre todo de las actividades que cumplía el señor Markovich en el Perú.",ALVA
El señor Carl Burnet,Eso es asumiendo que el señor Markovich se encontraba acá luchando contra las drogas en nombre del gobierno norteamericano.,BURNET
El señor Javier Alva,"En la época de Alan García estuvo acá el señor Markovich varias veces. No sé, no me consta si se entrevistó o no con el señor Alan García.",ALVA
El señor Carl Burnet,"Pero como usted me dijo que está asumiendo que puede ha ber estado conectado con García, se basa esta suposición que ha estado actuando en el Perú en nombre del Gobierno Norteamericano para luchar contra las drogas.",BURNET
El señor Javier Alva,Mi convicción es que el señor Markovich era funcionario del gobierno de los Estados Unidos y que tenía su actividad en relación con la lucha antidrogas.,ALVA
El señor Carl Burnet,"Y aparte de lo que usted me ha dicho, de lo que acaba de decir usted, ¿sabe algo que pueda conectar en alguna forma a Sigmund Markovich con Alan García?",BURNET
El señor Javier Alva,"En una forma directa me parece que no hay ninguna vin culación, podría haber alguna forma indirecta de llevar esto al señor Markovich en una actividad en el Perú y en que pueda aparecer el ex Presidente.",ALVA
El señor Carl Burnet,¿Usted está especulando al respecto?,BURNET
El señor Javier Alva,"Es especulación, simplemente.",ALVA
El señor Carl Burnet,"Usted me indicó que cuando habló con el señor Sigmund Markovich después de su incendio, él le dijo que pensaba que era una revancha por sus actividades en el Perú y usted tiene algún conocimiento verdadero que usted mismo, que esto es verdadero, ¿es cierto?",BURNET
El señor Javier Alva,No me consta a mí que haya sido consecuencia directa y ne cesaria de las actividades que cumplía el señor Markovich en el Perú.,ALVA
El señor Carl Burnet,"La pregunta para usted es la siguiente, ¿usted tenía cono cimiento que es cierto o simplemente usted nos está diciendo simplemente lo que el señor Markovich le dijo?",BURNET
El señor Javier Alva,No entiendo la pregunta.,ALVA
El señor Carl Burnet,"Sí señor. Le estoy preguntando si usted sabe algo sobre al guna conexión entre el incendio y sus actividades en el Perú, aparte de lo que el se ñor Markovich le había dicho.",BURNET
El señor Javier Alva,No tengo yo conocimiento. No tengo conocimiento de que eso sea posible porque el incendio fue en Miami y yo vivo en Lima.,ALVA
El señor Carl Burnet,"La única oportunidad que usted está haciendo alguna co nexión entre el incendio y sus actividades en el Perú, ¿es de parte del señor Marko vich en sí?",BURNET
El señor Javier Alva,El señor Markovich me comentó que tenía sospechas de que el incendio era consecuencia de sus actividades en el Perú.,ALVA
El señor Carl Burnet,"Discúlpeme, señor, por decir esto, pero es que quiero que usted confirme la única vez que escuchó que le dijeran eso y la única persona que le dijo eso es Sigmund Markovich, ¿es esto correcto?",BURNET
El señor Javier Alva,Es correcto.,ALVA
El señor Carl Burnet,"Es correcto. Gracias. Aparte del negocio conocido como Chicles Glacial , ¿tiene conocimiento sobre otros intereses o negocios del señor Markovich acá en el Perú?",BURNET
El señor Javier Alva,"De los años, entre los diez o doce o diez o quince años o de ahora último, no sé nada.",ALVA
El señor Carl Burnet,"Cuando usted lo vio hace diez o quince años, ¿él tenía al gún tipo de interés aparte de ""Chicles Glacial""?",BURNET
El señor Javier Alva,"Solamente los ""Chicles Glacial"" y unos inmuebles en donde funcionaba la fábrica.",ALVA
El señor Carl Burnet,"Usted sabe, escuchó hablar de algún tipo de interés de ne gocios que tenga su esposa Sara, ¿es su esposa actual aquí en el Perú?",BURNET
El señor Javier Alva,No tengo conocimiento.,ALVA
El señor Carl Burnet,¿Usted conoce un libro llamado Mundo de Maquiavelo'i,BURNET
El señor Javier Alva,Claro,ALVA
El señor Carl Burnet,¿Quién escribió el libro?,BURNET
El señor Javier Alva,"El Mundo de Maquiavelo me ha puesto Ud. en, un tanto, un tanto difícil. No recuerdo. No recuerdo.",ALVA
El señor Carl Burnet,Lo que sucede es que fue escrito por Alan García.,BURNET
El señor Javier Alva,¡Ah sí!,ALVA
El señor Carl Burnet,Muy bien.,BURNET
El señor Javier Alva,"Recientemente. Yo he leído comentarios sobre el libro pero no, no, no he leído el texto completo.",ALVA
El señor Carl Burnet,¿Usted ha visto el libro?,BURNET
El señor Javier Alva,"No, no he visto el libro.",ALVA
El señor Carl Burnet,¿Solamente escuchó hablar de él?,BURNET
El señor Javier Alva,He escuchado hablar y he leído comentarios periodísticos.,ALVA
El señor Carl Burnet,¿Ese libro se publicó acá en el Perú?,BURNET
El señor Javier Alva,No. Me parece que fue publicado en Colombia.,ALVA
El señor Carl Burnet,¿Lo vendieron después que lo publicaron acá en el Perú?,BURNET
El señor Javier Alva,En el Perú se ha vendido.,ALVA
El señor Carl Burnet,"¿Usted sabe si alguna vez han prohibido, por alguna razón, que se venda este libro acá?",BURNET
El señor Javier Alva,"No, no hay prohibición.",ALVA
El señor Carl Burnet,"¿Y se habla abiertamente en los periódicos, en la televisión?",BURNET
El señor Javier Alva,"Sí, sí se habla.",ALVA
El señor Carl Burnet,"Desde el momento que el libro estuvo publicado, ¿sí?",BURNET
El señor Javier Alva,Sí.,ALVA
El señor Carl Burnet,Nada más. No tengo más preguntas. Gracias.,BURNET
El señor Neil Lewis,"Dr. Alva, ¿usted conoce a Fernando de la Vera?",LEWIS
El señor Javier Alva,"A Fernando, no.",ALVA
El señor Neil Lewis,"Fernando de la Vera, Fernando de Olivera.",LEWIS
El señor Javier Alva,"¡Ah! ¡Olivera, Fernando Olivera!",ALVA
El señor Neil Lewis,¿Ud. conoce a Fernando Olivera?,LEWIS
El señor Javier Alva,Sí.,ALVA
El señor Neil Lewis,¿Y quién es él?,LEWIS
El señor Javier Alva,"Es un político, actualmente es miembro del Congreso, ha sido anteriormente, en dos ocasiones, también miembro del Congreso.",ALVA
El señor Neil Lewis,¿Usted estaba enterado que el señor Markovich lo había asistido para encontrar cualquier tipo de dinero involucrando a Alan García?,LEWIS
El señor Javier Alva,¿Cuál es la pregunta?,ALVA
El señor Neil Lewis,"¿Usted está familiarizado, a partir del libro que acabamos de hablar, Maquiavelo, si hay algún alegato que el señor Markovich ayudó al congre sista en tratar de encontrar los fondos ilícitos de Alan García?",LEWIS
El señor Javier Alva,"Estoy informado de que se hace referencias, de que se hace re ferencia a que el señor Markovich ayudó a Olivera en la investigación a Alan García.",ALVA
El señor Neil Lewis,No tengo más preguntas.,LEWIS
BACKGROUND,[El señor Neil Lewis se presenta al señor García Belaúnde.],BACKGROUND
El señor Neil Lewis,"Buenos días. Mi nombre es Neil Lewis, soy el abogado de Sigmund Markovich, con respecto al proceso en cuanto se encuentra usted con no sotros acá. Si en algún momento le hago una pregunta acá y usted no entiende, o si la conversación que usted no pueda entender, tómese la libertad de decírmelo y yo voy a tratar de hacer la pregunta en forma distinta. Si en algún momento tiene usted una pregunta en cuanto a lo que estamos haciendo, por favor pregunte. ¿Podría decirme su nombre, por favor, para el registro?",LEWIS
El señor Víctor Andrés García,Víctor Andrés García Belaúnde.,ALVA
El señor Neil Lewis,¿Dónde vive?,LEWIS
El señor Víctor Andrés García,En Lima.,GARCIA
El señor Neil Lewis,"¿La dirección, por favor?",LEWIS
El señor Víctor Andrés García,"Calle Orion 355, Surco, Lima.",GARCIA
El señor Neil Lewis,¿Me puede decir alguna de las posiciones que ha tenido en el gobierno peruano?,LEWIS
El señor Víctor Andrés García,"Yo he sido Secretario del Consejo de Ministros, de 1980 a 1985 y he sido diputado por Lima de 1985 a 1990 en el primer perío do y reelegido para el período 90-95, que no terminé por el golpe de Estado del se ñor Fujimori, que cerró el Congreso el 5 de abril del año 92.",GARCIA
El señor Neil Lewis,"Desde esa época, ¿qué ha estado usted haciendo?",LEWIS
El señor Víctor Andrés García,"Bueno, asuntos privados personales, tengo una empresa aquí en Lima, textil, y otra de plásticos en la ciudad de Trujillo, al norte de Lima.",GARCIA
El señor Neil Lewis,¿Usted está familiarizado con la fábrica conocida como Tanteza y Ramoza?,LEWIS
El señor Víctor Andrés García,No.,GARCIA
