speaker,speech,speaker_std
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,"Ahí te pinta él cómo es, él jura que con esto nos va a fregar.",SCHüTZ
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ernesto Schütz,Y el comentario es pues que.,SCHüTZ
BACKGROUND,[El señor Schütz le hace una seña al señor Montesinos para que cierre la puerta.],BACKGROUND
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,"El comentario es éste, pues, que dice: ""Él se pinta ahí, se le canta ahí, todo (?) cuál es el (?) que está dando ahí (?). Tengo (?) que va a tumbar todo. Y él lo anda diciendo en los bancos y en todas par irte dan la copia, que no me den publicidad, tratando de fregarme económicamente; él lo que me quiere... es tumbarme (?) como no puede (?). Yo le contesté Eso que yo te mandé, con la carta esa que... no te vayas, que hay el famoso Calila que le ha garantizado y le ha dicho"". Éste es el juicio principal, hermano, que usted ha colmado.",SCHüTZ
El señor Vladimiro Montesinos,"Ya, que está en la Corte Suprema, está pendiente.",MONTESINOS
El señor Ernesto Schütz,Pendiente.,SCHüTZ
El señor Vladimiro Montesinos,Con esto bajamos todo.,MONTESINOS
El señor Ernesto Schütz,"Con eso baja bastante. Con eso baja a 70 millones. Ahí le sigue esto, N.° 2.",SCHüTZ
El señor Vladimiro Montesinos,¿Dónde está eso?,MONTESINOS
El señor Ernesto Schütz,Eso está en…,SCHüTZ
El señor Vladimiro Montesinos,Eso está (?).,MONTESINOS
El señor Ernesto Schütz,"Sí que es una de las acciones (?) que complementa, és te con éste.",SCHüTZ
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
BACKGROUND,[El señor Joy Way se retira de la sala.],BACKGROUND
El señor Ernesto Schütz,"Éste y éste son los básicos, después sigue este de acá que ya dice (?) éste ya está; mira, es una zoncera (?) éste es una ratificación (?) de incau tación que Genaro quiere para que...",SCHüTZ
El señor Vladimiro Montesinos,No contraten.,MONTESINOS
El señor Ernesto Schütz,"Entonces ahí está todo, se tiene que simplemente ratifi car, ¿me entiendes? Le piden a él ya que ratifique, pues, lo que en su mayoría y el (?).",SCHüTZ
El señor Vladimiro Montesinos,(?) es abogado (?).,MONTESINOS
El señor Ernesto Schütz,"Es el abogado que él presentó. Acá está, hermano, la demanda de cumplimiento de contrato que presentó tu tocayo; (?) éste está en un proceso iniciado el juicio en el (?) juzgado. Éste esta iniciado este juicio por 30 millones de dólares, esto no sé si se lo va admitir. Quizás no lo admita, está todo medio asustado.",SCHüTZ
El señor Vladimiro Montesinos,El juez.,MONTESINOS
El señor Ernesto Schütz,"Y éste, éste es otra cosa; el juez es un tal Soberón, está asustado, hasta ayer me decían que iba a firmar. Como tú me dijiste ""Tráeme todo"", y esto es urgente para los Registros Públicos. Es una llamadita: ""Oye, (?) es asunto de Panamericana"".",SCHüTZ
El señor Vladimiro Montesinos,¿Tienes lapicero?,MONTESINOS
El señor Ernesto Schütz,"Cortamos, le cortamos, le cortamos, hermano, la posibilidad de que me tire el local. Y eso, Medelius ha estado viendo eso, o sea que tú puedes preguntarle; yo lo vi a Medelius y me estuvo ayudando.",SCHüTZ
El señor Vladimiro Montesinos,"No, no, no, así no más.",MONTESINOS
El señor Ernesto Schütz,"Éste es una ayuda memoria (?). Ésta es la demanda (?). Claro, éste es el, éste es esto.",SCHüTZ
El señor Vladimiro Montesinos,"Ah, ya, ya.",MONTESINOS
El señor Ernesto Schütz,"Le hemos aumentado, ¿qué pasa? Cuando..., él está queriendo registrar esto, cuando nosotros le metimos iniciamos este juicio.",SCHüTZ
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,"Nosotros le hemos metido un adicional en donde me temos, tenemos que al querer comprar este local, lo ha comprado por sólo... para, para, aumentar (?).",SCHüTZ
BACKGROUND,[El señor Joy Way regresa a la sala.],BACKGROUND
El señor Víctor Joy Way,"(?) se puede, ¿no?",JOY WAY
El señor Vladimiro Montesinos,Claro.,MONTESINOS
El señor Ernesto Schütz,"Oye, y acá está éste, tú tienes que darle el pase de este penal.",SCHüTZ
El señor Vladimiro Montesinos,"Ah, éste es el clave.",MONTESINOS
El señor Ernesto Schütz,"Éste es el que tú me dijiste ""Dame el proyecto"".",SCHüTZ
El señor Vladimiro Montesinos,"Sí, sí, sí.",MONTESINOS
El señor Ernesto Schütz,"Ya, éste es el proyecto.",SCHüTZ
El señor Vladimiro Montesinos,"Ya, perfecto.",MONTESINOS
El señor Ernesto Schütz,"Tú solamente me dices, yo ya tengo el abogado, que es un abogado Leguía, creo se llama Leguía, no sé.",SCHüTZ
El señor Vladimiro Montesinos,"Está bonito, ah.",MONTESINOS
El señor Ernesto Schütz,"Ureta, Ureta.",SCHüTZ
El señor Vladimiro Montesinos,"No, no, lo que interesa es que sea abogado.",MONTESINOS
El señor Ernesto Schütz,"Tú me dijiste de eso, pues, tú solamente de acá me guías; esto es paseíto (?).",SCHüTZ
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,"(?) No aparezco yo, yo le doy el poder a él, que cobre.",SCHüTZ
El señor Vladimiro Montesinos,"¿Quién es el apoderado? No, en lo penal ¿quién es el apoderado de Panamericana? O sea, representó...",MONTESINOS
El señor Ernesto Schütz,"No, yo le doy. Mira cómo es la.",SCHüTZ
El señor Vladimiro Montesinos,¿Le das poder a quién?,MONTESINOS
El señor Ernesto Schütz,Yo le doy poder al abogado para que cobre.,SCHüTZ
El señor Vladimiro Montesinos,"No, no, no, pero en este proceso penal ¿quién va a anunciar Panamericana (?) por su apoderado?",MONTESINOS
El señor Ernesto Schütz,"No, no, yo le doy, yo no; yo le doy el apoderado a és te, al abogado.",SCHüTZ
El señor Vladimiro Montesinos,"Ah, (?).",MONTESINOS
El señor Ernesto Schütz,"No, no, todavía yo estoy, tú me tienes que decir, tú lo miras; mira y el planteamiento es que yo le doy a él",SCHüTZ
El señor Vladimiro Montesinos,El poder.,MONTESINOS
El señor Ernesto Schütz,El poder para que cobre.,SCHüTZ
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,"Y él para cobrar le mete el juicio penal, los 400 mil dó lares por este fundamento. Ya es problema de él, pues (?).",SCHüTZ
El señor Vladimiro Montesinos,Tú le das poder a él para iniciar las acciones pe nales y civiles (?) entonces ahí.,MONTESINOS
El señor Ernesto Schütz,"Para cobrar, en cobranza yo le doy a él que cobre, na da mas. Y le doy poder para que haga las acciones que crea conveniente, y él carajo!, se (?).        '",SCHüTZ
El señor Vladimiro Montesinos,Se mete con él.,MONTESINOS
El señor Ernesto Schütz,Entonces y él es que aparece (?). ¿Lo entiendes?,SCHüTZ
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,"Ya ahí ya no me meto yo personalmente con él. El abogado, pues, se metió a la cana, mano. Después esto ya son (?) acá está todo, tienes dos más que están allí (?). Y estás de acá codas las de Manuel.",SCHüTZ
El señor Vladimiro Montesinos,Ya.,MONTESINOS
El señor Ernesto Schütz,"Sin embargo, esto es plata, hermano; que lo chocamos con el bolsillo, a este pata lo obligamos. Parece no le ha salido una vaina, pero pa rece que han ido por otro lado, creo que van a (?) y este, hermano, él, bueno de ha ce años (?).",SCHüTZ
BACKGROUND,[El señor Montesinos Torres se pone de pie y sale de la sala.],BACKGROUND
El señor Víctor Joy Way,Ya.,JOY WAY
El señor Ernesto Schütz,(?) entramos juntos.,SCHüTZ
El señor Víctor Joy Way,(?) Genaro.,JOY WAY
BACKGROUND,[El señor Montesinos Torres regresa a la sala.],BACKGROUND
El señor Ernesto Schütz,"(?) a Genaro, (?) yo no soy aliado de Manuel, su padre v éste es el de Manuel, que es bueno y que lo quiere quitar, pues (?) 80 millones en todos los juicios, ¿no? En todos los juicios lo arrinconamos (?). El 4 sí se está mandando, está (?).",SCHüTZ
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,"Sacó a Utilísimas (?), después lo sacó a (?).",SCHüTZ
El señor Víctor Joy Way,"Esa parte ya está, ya hemos cuadrado.",JOY WAY
El señor Ernesto Schütz,¿Ya lo han cuadrado ya?,SCHüTZ
El señor Víctor Joy Way,Claro (?).,JOY WAY
El señor Ernesto Schütz,"Desahuévenlo, que se dasahueve, porque el papá se la da de bacán, lo lleva a Genaro, hace cojudeces, se la quiere dar de...",SCHüTZ
El señor Víctor Joy Way,Esto es una buena forma de manejar.,JOY WAY
BACKGROUND,[El señor Joy Way muestra el titular de un periódico.],BACKGROUND
El señor Ernesto Schütz,Eso es.,SCHüTZ
El señor Víctor Joy Way,Marcan acá y le meten el titular.,JOY WAY
El señor Vladimiro Montesinos,Para ver.,MONTESINOS
El señor Ernesto Schütz,Pero yo lo llevé a éste y le sacó la mierda a Andrade.,SCHüTZ
El señor Víctor Joy Way,"Mira, ahí está titular y (?).",JOY WAY
El señor Ernesto Schütz,"Bueno, ya tú no me dejas. Yo le metí y con este mismo en Buenos Días le sacó la mierda, le dijo que era un farsante y que tenían (?).",SCHüTZ
El señor Víctor Joy Way,Cuando tú fuiste a (?) que ya lo estaban cochineando a Andrade en el (?).,JOY WAY
El señor Ernesto Schütz,Sí.,SCHüTZ
El señor Víctor Joy Way,"Claro, entonces, uno va agarrando",JOY WAY
El señor Ernesto Schütz,"Poquito, poquito a poco. Bueno, yo voy a empezar (?).",SCHüTZ
El señor Víctor Joy Way,Ese de Armas es un programón. ¡Es un programón que llega no te imaginas cuánto! Es (?) bien manejadito es un arma buenísima. Yo estoy (?).,JOY WAY
El señor Ernesto Schütz,Eso lo hago yo cuando nací (?).,SCHüTZ
El señor Víctor Joy Way,Tú tienes para (?).,JOY WAY
El señor Ernesto Schütz,"(?) en el manejo, estamos bien en pareja, ¿no? Nos apo yamos, ¡carajo!, Panamericana y RPP es una empresa de la (?).",SCHüTZ
El señor Víctor Joy Way,"(?) Todo, todo.",JOY WAY
BACKGROUND,[Timbra el teléfono y contesta el señor Schütz.],BACKGROUND
El señor Ernesto Schütz,Aló.,SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,Sí.,SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,"No oye. No, no.",SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,"Tú tendrías que llevarla, pues, mañana a Bucarén.",SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,Mi oficina allá en Camacho.,SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,"Bucarén 598 a las 9, pues, ¿ya? 598.",SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,"A partir de las 9 y media, pues.",SCHüTZ
El señor Interlocutor,(?).,LOCUTOR
El señor Ernesto Schütz,"Es en la cuadra 52 de la avenida Javier Prado, en esa esquina. [termina la conversación telefónica.] Bueno, ahí está todo, oye (?) todos mis problemas, pues, hermano (?) hoy día me retiñí con mi gente (?) algunas cosas.",SCHüTZ
El señor Víctor Joy Way,Habla bien de dónde (?).,JOY WAY
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,"Yo le dije que entro y salgo poco a poco. Yo le dije ""Mi ne "" primero que ya esta vaina (?) a Panamericana le entregan un terreno"".",SCHüTZ
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Ernesto Schütz,"De 2 metros, en canje que cambie de una expropiación ce hace un huevo de años. Yo voy a hablar con él hace 13 años, con (?) es un cerro pasando La Molina; ahí le había dado su adjudicación (?) 3 años (?) trabajar, tengo un montón de tiempo. . Quién llama?, ¿quién vuelve? (?) que quiere que no se haga nada (?).",SCHüTZ
El señor Víctor Joy Way,(?) Cuando no haya (?).,JOY WAY
El señor Ernesto Schütz,"No, no, no, él se llama, él dice ""Voy a inaugurar tal cosa y (?)""",SCHüTZ
El señor Víctor Joy Way,"Ah, ya, ya, claro. Se llama a...",JOY WAY
El señor Ernesto Schütz,"Pero él tiene (?) una observación, la otra vez pasada hablamos. Yo le digo ""Oiga, ¿qué pasa?"" Le digo si hoy día el gobierno no está inau gurando nada, no está haciendo nada (?) no hay gobierno. Usted no ve qué está haciendo, ¡carajo!, los ministros, qué está haciendo Salud, que le informe (?). Claro, me ha dicho que... instala nada, no dice nada...",SCHüTZ
El señor Víctor Joy Way,(?).,JOY WAY
El señor Ernesto Schütz,"Oye, ya hay una actividad, bueno ¿no? (?).",SCHüTZ
El señor Víctor Joy Way,Pero también es verdad que...,JOY WAY
El señor Ernesto Schütz,"Nada, porque el ministro dice ""Oye, que el ministro va para tal lado, que inauguró, tal vaina qué está haciendo (?)"", el otro no hace nada.",SCHüTZ
El señor Víctor Joy Way,Hoy día el Presidente ha inaugurado dos tramos buenos.,JOY WAY
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Víctor Joy Way,"No, está bien. Me refiero (?).",JOY WAY
El señor Ernesto Schütz,"(?) diferente es una actividad (?) y yo le digo ""¡Cómo, no hay nada!""",SCHüTZ
El señor Vladimiro Montesinos,"No, no, pero, pero ahí, ahí no se puede decir la recordación, eso es el activo del gobierno.",MONTESINOS
El señor Ernesto Schütz,Eso es otro (?) son las noticias diarias. Estábamos ha blando con (?) que hay que golpear poquito a poco (?).,SCHüTZ
El señor Vladimiro Montesinos,Sorpresivamente.,MONTESINOS
El señor Ernesto Schütz,"Y tú por tu lado el Congreso acá allá, entonces ¿qué pa sa?, 20 noticias buenas, dos, tres malas, pero 20 buenas.",SCHüTZ
El señor Vladimiro Montesinos,"¿Yo, por qué? ¿Vas a decir?",MONTESINOS
El señor Ernesto Schütz,"Nada, nada, sólo lo que hace el Presidente, el Presidente, nada más que el Presidente (?) ""... que ha hecho esto, que ha hecho el otro"". Pezúa me decía que se había ido por caballo, no sé cuánto por el otro lado (?) hace poco y yo le digo ""Oye, ¿y tú has dicho la (?)? ¡Carajo, todo subterráneo! ""Bueno es que yo le dije a no se quién que no sé"". Está bien (?) si no sacan ustedes, ¿de dónde (?) yo lo voy a inventar? Después, ahora sí (?) ya te voy a ir armando toda tu vaina (?). Yo lo que tenía, yo lo que quiero es primero que me apoyen fuerte, pues, acá.",SCHüTZ
El señor Vladimiro Montesinos,"No, la clave está en esto, en enero, y tú sabes que no falta nada.",MONTESINOS
El señor Ernesto Schütz,¿Quiénes van? (?).,SCHüTZ
El señor Vladimiro Montesinos,"No, no, no el 2 de enero (?).",MONTESINOS
El señor Víctor Joy Way,"Tal vez (?) la trampa del off side, después que iba a me ter el gol, queda en off side.",JOY WAY
BACKGROUND,[El señor Montesinos Torres se retira de la sala.],BACKGROUND
El señor Ernesto Schütz,"Claro, lo sacamos de allí los dos, bueno esos dos prin cipales, después ya bueno en la medida que vamos… Después ¿qué posibilidades le ve usted a lo de la deuda? (?)",SCHüTZ
El señor Víctor Joy Way,(?) Acá también hay que ser un poquito...,JOY WAY
El señor Ernesto Schütz,"No, no, pero estás viendo, ¿no? (?) el único que habla es Víctor Joy Way, Víctor Joy Way y el Presidente. ¡Por Dios! ¿No hay otro señor, cómo usted quiere que traigamos más notas? Nada, nada, pero nada, compañero, nada, nada.",SCHüTZ
El señor Víctor Joy Way,(?) ya está en el Proyecto N.° 31000.,JOY WAY
El señor Ernesto Schütz,"Parece que estuviese, pues, en otro lado. Un cacareo lo que hace, señor, pero todos tienen su departamento de prensa. Te puede llamar ""Se ñor, está yendo el ministro, están yendo a tal sitio, (?)"" o en todo caso el Presiden te quiera (?) tú vas a lo tuyo, ¿no? Poder Judicial lo tuyo, tú poquito a poco, toda la semana (?) noticia, hermano, yo te la voy a poner, aparte de lo que tú (?). Tú me dijiste que yo como administré (?).",SCHüTZ
El señor Víctor Joy Way,(?).,JOY WAY
El señor Ernesto Schütz,Después dice que le han dado el 4 a un (?).,SCHüTZ
BACKGROUND,[3 señor Schütz recibe una llamada telefónica en su celular.],BACKGROUND
El señor Ernesto Schütz,"Alo. Si. No, yo ya hablé con su papá. Muchas gracias, zracias.",SCHüTZ
BACKGROUND,[in de la conversación telefónica.],BACKGROUND
El se+A205ñor Víctor Joy Way,(?) en la forma (?).,JOY WAY
El señor Ernesto Schütz,"Pero esto es más, porque esto es escrito.",SCHüTZ
El señor Víctor Joy Way,Claro.,JOY WAY
El señor Ernesto Schütz,"El otro se lo lleva el viento, el otro se lo lleva el viento, tú no lo ves, pues; pasa, pasa, pasa, queda. Lo que pasa es que esto lo leen 80 mil...",SCHüTZ
El señor Víctor Joy Way,Claro (?).,JOY WAY
El señor Ernesto Schütz,"(?) toda la noche lo ven 800 mil. (?) y comenta, ¿no? O sea, yo soy el mal. Oye, fulano me ha dicho tal cosa. La cosa que quería ver. Bueno, yo tengo eso, tenía la... quiero ir con todo. Lo del Canal 13 yo sigo, ¿no?",SCHüTZ
El señor Víctor Joy Way,Ah ya.,JOY WAY
El señor Ernesto Schütz,Tú sabes (?) con los españoles (?) no hay otra forma de arreglar con los españoles.,SCHüTZ
El señor Víctor Joy Way,¿Y con Gonzales?,JOY WAY
El señor Ernesto Schütz,"¿Gonzales? (?). ¡Cuidado con Gonzales, ah! Sí, hay que tener cuidado; quería decirle justamente acá porque Domingo Palermo y Gonzales andan juntos. Pero Gonzales es un tipo bien (?) ni Palermo lo va a poder contro lar, porque le está tratando de vender el 25% del 13 y nada. Y se ha comprado el 9; o sea, ha agarrado el 9.",SCHüTZ
El señor Víctor Joy Way,"Ah, ya.",JOY WAY
El señor Ernesto Schütz,"Ah, el 9. ¿Te acuerdas que yo te decía (?) ""Hablé con Julio"", lo hice venir y todo, lo hice venir y todo.",SCHüTZ
BACKGROUND,[Ingresa el señor Vladimiro Montesinos Torres con un maletín y un fólder.],BACKGROUND
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,Los dos meses.,MONTESINOS
El señor Ernesto Schütz,"No, (?).",SCHüTZ
BACKGROUND,[El señor Vladimiro Montesinos Torres abre el maletín y saca un papel.],BACKGROUND
El señor Ernesto Schütz,Yo lo llevo acá.,SCHüTZ
El señor Vladimiro Montesinos,"No, de acá lo puede llevar ahí.",MONTESINOS
El señor Ernesto Schütz,¡Uyuyuy!,SCHüTZ
BACKGROUND,"[El señor Vladimiro Montesinos Torres saca tres fajos de 100 mil, uno de 40 mil y otro de 10 mil dólares.]",BACKGROUND
El señor Vladimiro Montesinos,Esto es 100.,MONTESINOS
El señor Ernesto Schütz,"¡Una vaina, qué tal vaina!",SCHüTZ
El señor Vladimiro Montesinos,Acá 200; 300; 10; 20; 30; 40 y 50. Son dos meses. ¿Te ha servido la...?,MONTESINOS
El señor Ernesto Schütz,"Sí, sí, (?).",SCHüTZ
El señor Vladimiro Montesinos,"No, la bolsita te ha servido (?) ahí.",MONTESINOS
El señor Vladimiro Montesinos,Está más disimulada que este maletón negro.,MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,Está llevando vino.,MONTESINOS
El señor Ernesto Schütz,Sí.,SCHüTZ
El señor Vladimiro Montesinos,Y me favorece porque me dejas mi maletincito.,MONTESINOS
El señor Ernesto Schütz,"Sí, (?).",SCHüTZ
El señor Vladimiro Montesinos,"Entonces, acá estamos al día.",MONTESINOS
El señor Ernesto Schütz,"Sí, estamos al día.",SCHüTZ
El señor Vladimiro Montesinos,Noviembre y diciembre.,MONTESINOS
El señor Ernesto Schütz,Ya.,SCHüTZ
El señor Vladimiro Montesinos,"Noviembre y diciembre. O sea, estamos cum pliendo contigo, y encima de eso...",MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,"Claro, encima de eso (?).",MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,"... me voy a responsabilizar de estas dos cosas. Este... en el mes de enero, los primeros días vemos lo que más nos interesa, lo de Sala Civil Permanente, que es el fondo del asunto.",MONTESINOS
El señor Ernesto Schütz,"Claro, los dos, A y B (?).",SCHüTZ
El señor Vladimiro Montesinos,"Claro. Se ve el tema de la casación sin entrar a — putar, entra al fondo el tema y eso se solucionó casi el 60 ó 70% (?).",MONTESINOS
El señor Ernesto Schütz,Claro. (?) pero lo de la ley queda cero.,SCHüTZ
El señor Vladimiro Montesinos,Ya queda cero.,MONTESINOS
El señor Ernesto Schütz,"Bueno, queda la otra; ésta es la que te estoy diciendo, esta es la que te estoy pidiendo.",SCHüTZ
El señor Vladimiro Montesinos,"Claro, ya.",MONTESINOS
El señor Ernesto Schütz,(?) ésta que (?).,SCHüTZ
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,(?).,MONTESINOS
El señor Ernesto Schütz,¿(?) en detalle todo eso?,SCHüTZ
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,"No, no, sí. Yo voy a hablar con él.",MONTESINOS
El señor Ernesto Schütz,"O sea, él conoce cómo es eso. (?) él sabe cómo hizo to das sus cuestiones. Oye, dime una cosa, ¿él siempre (?)?",SCHüTZ
El señor Vladimiro Montesinos,"Sí, siempre está.",MONTESINOS
El señor Ernesto Schütz,"Está hablando con Manuel y eso; ¿no hay problema, no?",SCHüTZ
El señor Vladimiro Montesinos,"No, no hay problema.",MONTESINOS
El señor Ernesto Schütz,"Yo no he hablado con él, porque...",SCHüTZ
El señor Vladimiro Montesinos,"No, no, no hay problema, porque ya me estás hablando a mí, ya yo...",MONTESINOS
El señor Ernesto Schütz,(?).,SCHüTZ
El señor Vladimiro Montesinos,"Ahora, con Manuel también te vamos a citar, porque también hemos llegado a un...",MONTESINOS
El señor Ernesto Schütz,Un acuerdo.,SCHüTZ
El señor Vladimiro Montesinos,... a un acuerdo con él y...,MONTESINOS
El señor Ernesto Schütz,Yo no le he contado nada.,SCHüTZ
El señor Vladimiro Montesinos,"No, no, no, nada. Pero...",MONTESINOS
El señor Víctor Joy Way,(?).,JOY WAY
El señor Ernesto Schütz,"No, él me pregunta a mí, yo le digo ""Hermano, yo no tengo nada de nada"".",SCHüTZ
El señor Vladimiro Montesinos,Pero te contamos para que veas…,MONTESINOS
El señor Ernesto Schütz,"Ya, sí, sí.",SCHüTZ
El señor Vladimiro Montesinos,... que también nosotros somos serios y no solámente (?) a él.,MONTESINOS
El señor Ernesto Schütz,"No, yo sé, yo sé.",SCHüTZ
El señor Vladimiro Montesinos,"Entonces, vamos a conversar con él. Ya hemos conversado con Víctor.",MONTESINOS
El señor Ernesto Schütz,"Bueno, no, prefiero más que...",SCHüTZ
El señor Vladimiro Montesinos,Pero él no tiene por qué saber las magnitudes m niveles de los detalles.,MONTESINOS
El señor Ernesto Schütz,"Nada, nada. No, no (?) nada.",SCHüTZ
El señor Vladimiro Montesinos,"Nada. Mira, hermano, (?) contigo ya hemos conversado, ni tiene por qué hablar de ti ni de nadie.",MONTESINOS
El señor Ernesto Schütz,"Nada, nada. Ni le digas nada. Oye, mira.",SCHüTZ
El señor Vladimiro Montesinos,Sí.,MONTESINOS
El señor Ernesto Schütz,¿Por qué la SUNAT y el IPSS golpean tanto a Panamericana?,SCHüTZ
El señor Vladimiro Montesinos,"¿Quién es la IPSS, ah?",MONTESINOS
