speaker	speech
El señor MONTESINOS TORRES.—	 Estaba trabajando, porque el tema de la publicidad con los medios no se ha querido monopolizar en una persona.
El señor HURTADO MILLER.—	 Así es.
El señor MONTESINOS TORRES.—	 Ni en una empresa. El criterio es la pluralidad para que no se diga después de que uno sólo tiene el control, la hegemonía. Entonces, uno de ellos era Vininsky, estaba y un segundo no se quien será y el tercero era Borobio . Entonces, ha habido 33, 33, 33.
El señor HURTADO MILLER.—	 Perfecto.
El señor MONTESINOS TORRES.—	 Entonces, no hay un monopolio, no hay que diga que favorecemos. De manera tal, que el manejo con los medios...
El señor HURTADO MILLER.—	 Ahora (?)
El señor MONTESINO TORRES.—	 Bueno, es que Viniski es judío.
El señor HURTADO MILLER.—	 Claro. Ahora, mi hijo político.
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 Del Canal 5 que hace editorial a Estados Unidos cuando yo recién me lancé, me dijo, suegro métete con Vininsky por imagen. Me dio la misma versión.
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 No hay mejor en el Perú. Le hablé de Daniel a mi hijo político y me dijo me dio la misma opinión que es un publicista (?) Ahora, yo  (?) estoy muy bien con Daniel ah. Muy bien, muy bien.
El señor MONTESINOS TORRES.—	 No, es que acá hay una cosa que tenemos que ver nosotros dos esquemas: Uno es el manejo operacional de campo y otro es la cosa de orden personal que se pone la casa, o no se pone. El señor HURTADO MILLER.— (?) eso lo dice.
El señor MONTESINOS TORRES.—	 Claro. Entonces, pero nosotros que estamos buscando de ganar la guerra, nosotros no estamos buscando las cuestiones tácticas sino las cosas estratégicas  la táctica te dice oiga, recórtese un poquito el bigotito.
El señor HURTADO MILLER.—	 Así es.
El señor MONTESINOS TORRES.—	 Esas cosas no, no, no van al fondo del problema. Usted ya ha entrado a un posicionamiento de imagen en los medios de comunicación, acuérdese que ese 20% generado en la encuesta es más. No es 20%, es más del 20%.
El señor HURTADO MILLER.—	 Yo, cuando estuve (?)
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 Dice que todas las visitas que hagan los alcaldes distritales los refuerce. Entonces todos quieren que vaya (?)
El señor MONTESINOS TORRES.—	 Claro. (2)
El señor HURTADO MILLER.—	 Y dije, les voy avisar a todos.
El señor MONTESINOS TORRES.—	 Claro. Ahora, el mercado eso es importante.
El señor HURTADO MILLER.—	 Claro, mañana tengo mercados.
El señor MONTESINOS TORRES.—	 Tiene que ser todos los mercados, todos los días en el mercado.
El señor HURTADO MILLER.—	 Mañana voy al mercado de frutas.
El señor MONTESINOS TORRES.—	 A todos los mercados (?) El señor HURTADO MILLER.— (?) no pueden exigir.
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 Yo no los conozco.
El señor MONTESINOS TORRES.—	 Pero todos los mercados, Jesús María, Lince, Pueblo Libre (?)
El señor HURTADO MILLER.—	 También los del mercado (?) los dirigentes de la parada también están yendo a mi oficina y voy a visitarlos y de allí avanzar donde está el mercadito.
El señor MONTESINOS TORRES.—	 Eso es clave. Bueno, le voy a traer de una vez.
El señor HURTADO MILLER.—	 Una última consulta.
El señor MONTESINOS TORRES.—	 Sí y después ya nos ponemos a conversar ya la cosa.
El señor HURTADO MILLER.—	 Ah, ya, ya, ya (?)
El señor MONTESINOS TORRES.—	 Le voy a traer un maletincito para que recién después lo hacemos venir a Borobio porque él no tiene por qué saber (?)
El señor HURTADO MILLER.—	 Perfecto, perfecto.
Background	—El Dr. Montesinos se retira con unos papeles mientras que el Sr. Hurtado Miller se quedó revisando los documentos que le había alcanzado el Dr. Montesinos quien después de unos minutos regresa con un sobre manila grande.
El señor HURTADO MILLER.—	 Está bueno, ah. Está bueno.
El señor MONTESINOS TORRES.—	 ¿Qué le parece el documento?
El señor HURTADO MILLER.—	 Muy bueno.
El señor MONTESINOS TORRES.—	 Pero puede servir de mucho.
El señor HURTADO MILLER.—	 Buenísimo, ahora el día de la presentación de la elección puedo decir acá está el plan de gobierno.
El señor MONTESINOS TORRES.—	 Claro (?)
El señor HURTADO MILLER.—	 Acá tengo el plan de gobierno, ya lo tengo hecho, cómo que no lo tengo, estoy dando un resumen nada más.
El señor MONTESINOS TORRES.—	 Lógico, pues.
El señor HURTADO MILLER.—	 Porque jueves o viernes tenemos que saltar.
El señor MONTESINOS TORRES.—	 No, ya no conviene pasar, dejar pasar más tiempo.
El señor HURTADO MILLER.—	 Ya no.
El señor MONTESINOS TORRES.—	 Acá tiene un esquema esbozado, coherente. ¿Qué le parece?.
El señor HURTADO MILLER.—	 Claro 5 es el principal. todos esos 12  minutos para (?)
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 O sea que bestial.
El señor MONTESINOS TORRES.—	 Pero ahí tiene usted ya  una columna vertebral(?)
El señor HURTADO MILLER.—	 Acá está, acá está al público, fíjese lo que dice acá, acá está, mira, no está vacío, acá está..
El señor MONTESINOS TORRES.—	 Ya. Acá está el plan de gobierno.
El señor HURTADO MILLER.—	 Acá está el plan de gobierno. Otra cosa rapidita: (?)tiene un problema en seguridad social(?)
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Vale la pena llevarlo a.
El señor MONTESINOS TORRES.—	 Claro, sí..
El señor HURTADO MILLER.—	 Poniéndole condiciones por su puesto.
El señor MONTESINOS TORRES.—	 Lógico.
El señor HURTADO MILLER.—	 Vale la pena.
El señor MONTESINOS TORRES.—	 Sí, sí, sí.
El señor HURTADO MILLER.—	 ¿Con quién hablo para que llegue a la prensa?
El señor MONTESINOS TORRES.—	 Mire.
El señor HURTADO MILLER.—	 No voy hablar.
El señor MONTESINOS TORRES.—	 No, no. Que le trasmitan el pedido de usted y lo canaliza usted a través mío para que el poder se lo den a usted.
El señor HURTADO MILLER.—	 Perfecto.
El señor MONTESINOS TORRES.—	 Porque si usted lo canaliza a  un tercero.
El señor HURTADO MILLER.—	 Claro, Lucho (?) está desesperado (?)
El señor MONTESINOS TORRES.—	 (?) un puesto de comando (?) todo el esquema.
El señor HURTADO MILLER.—	 Muy buena. Pero es de polenda Dianderas Ah.
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 No es ningún tonto,  muy despierto y sabe perfectamente que quiere y que no quiere.
El señor MONTESINOS TORRES.—	 Así es.
El señor HURTADO MILLER.—	 Fue excelente la reunición; estaba haciendo un pequeño resumen.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Y Lucho me ha dado su resumen. Es la primera cosa que ha hecho.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Se lo dejo a usted, eso es una copia. Yo tengo el vídeo, es bien preliminar.
El señor MONTESINOS TORRES.—	 No, no, sí, claro.
El señor HURTADO MILLER.—	 Se acomodó por conversar, él quería conversar.
El señor MONTESINOS TORRES.—	 Que vega mañana pues, que venga mañana en la mañana, ahí coordino.
El señor HURTADO MILLER.—	 Ah, para mañana tiene una inspección.
El señor MONTESINOS TORRES.—	 Entonces que venga en la tarde, 6 de la tarde podemos reunirnos y conversar .
El señor HURTADO MILLER.—	 Miércoles 6 p.m.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Y me dice (?) mira Juan Carlos me dice que el gobierno japonés está dando 250 millones de dólares para el tren eléctrico.
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 Y ellos han contratado a Mitsui el gobierno japonés y ellos (?) queremos darte todo, toda la información para que la tengas de primera mano, porque sabemos, me dijo, que si tú sales lo vas a hacer como gobierno.
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 Si sale Andrade, no va a salir lo va a hacer el gobierno. O sea que queremos prepararte (?) mañana con el presidente de Mitsui en el Perú y el presidente (3) (?) tomen fotos, quien es el señor (?) yo soy el presidente (?) Andrade no lo va a (?)
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 No me interesa saber quién pero (?) ella me debe cinco puntos (?)
El señor MONTESINOS TORRES.—	 Sí, sí, sí, todavía no.
El señor HURTADO MILLER.—	 Se me ocurre que iría (?)
El señor MONTESINOS TORRES.—	 No, ese es un Valle Riestra dos.
El señor HURTADO MILLER.—	 Sí, está loco Valle Riestra.
El señor MONTESINOS TORRES.—	 Parece que.
El señor HURTADO MILLER.—	 Está loco, está rayado; además dijo: Yo renuncio  no hablo una sola palabra y está hablando más que nunca.
El señor MONTESINOS TORRES.—	 No solamente eso, sino una cosa cómo renuncia en el momento más difícil para el país.
El señor HURTADO MILLER.—	 Cuando estamos en guerra con Ecuador.
El señor MONTESINOS TORRES.—	 Estamos al borde del conflicto y el tipo se va.
El señor HURTADO MILLER.—	 Sí, está loco, está loco, es bien cerrado.
El señor MONTESINOS TORRES.—	 Así es.
El señor HURTADO MILLER.—	 Dice que no ha viajado y ha ido a (?)
El señor MONTESINOS TORRES.—	 Hay una cosa, asume el cargo y se va de vacaciones.
El señor HURTADO MILLER.—	 Así es. Se ha ido a Miami.
El señor MONTESINOS TORRES.—	 No, se fue a Madrid.
El señor HURTADO MILLER.—	 Ahora se a Miami.
El señor MONTESINOS TORRES.—	 Sí, sí, sí.
El señor HURTADO MILLER.—	 Está loco.
El señor MONTESINOS TORRES.—	 Ahora, su (?) dice a lo que supuestamente llama la parte autocrática y que él lucha por eso, pero si estamos en un problema histórico que tiene que involucrar las 24 horas, dejo eso y me quedo a cumplir mi función.
El señor HURTADO MILLER.—	 Así es.
El señor MONTESINOS TORRES.—	 Pero no, él abandona el barco.
El señor HURTADO MILLER.—	 De repente demasiado pedirle a Alfonso Grados.
El señor MONTESINOS TORRES.—	 No. Es muy sobrado, es un hombre demasiado apasionado.
El señor HURTADO MILLER.—	 Es que es una figura así; bueno, Lucho Bedoya era excelente.
El señor MONTESINOS TORRES.—	 Sí, pero felizmente no quiere por edad, dice.
El señor HURTADO MILLER.—	 Tiene 69 años y está mejor que nosotros.
El señor MONTESINOS TORRES.—	 Sí, pero no quiere se siente dice cansado, entrar ahora es un poco más difícil, estamos tres semanas casi lo mismo, mala noche, mala noche, mala noche, sábado, domingo, reunidos.
El señor HURTADO MILLER.—	 Yo no sé quién se me ocurre (?)
El señor MONTESINOS TORRES.—	 Hicimos los contactos pero no.
El señor HURTADO MILLER.—	 Sería un golazo (?)
El señor MONTESINOS TORRES.—	 Pero por eso más o menos el  esquema, yo le voy anotar, acá lo que estamos pensando es el viernes, o sea, vamos el miércoles es (?) Va a haber una movilización ¿No es cierto?
El señor HURTADO MILLER.—	 Sí. Parece que va a correr.
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 De esta zona con tres tractores.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Eso es lo que dice Absalón.
El señor MONTESINOS TORRES.—	 Tres tractores. Entonces. ¿Eso qué significa? noticieros.
El señor HURTADO MILLER.—	 Porque Andrade no le dieron cabida.
El señor MONTESINOS TORRES.—	 Ya y el jueves, el jueves qué pasa, pero hay que evitar un poco la fanfarria porque mientras ¿Qué pasa? Estamos en el momento más difícil con el Ecuador ese día y el tipo festejando.
El señor HURTADO MILLER.—	 Así es.
El señor MONTESINOS TORRES.—	 Entonces, hay que darle un poco, hay que darle seriedad a eso.
El señor HURTADO MILLER.—	 Así es, así es.
El señor MONTESINOS TORRES.—	 Seriedad, entonces esos son titulares, titulares.
El señor HURTADO MILLER.—	 Y ahí en la noche, pensaba mandarme yo con el programa, con el.
El señor MONTESINOS TORRES.—	 Y acá viene el noticiero, pues.
El señor HURTADO MILLER.—	 Claro, no. Pensaba mandarme el jueves en la noche con el mensaje o el viernes.
El señor MONTESINOS TORRES.—	 Claro. Pero el viernes que estamos pensando, el viernes hacer una movilización igual que la del 27
El señor HURTADO MILLER.—	 La de respaldo.
El señor MONTESINOS TORRES.—	 Respaldo.
El señor HURTADO MILLER.—	 Perfecto, Ecuador.
El señor MONTESINOS TORRES.—	 Tema Ecuador.
El señor HURTADO MILLER.—	 Perfecto.
El señor MONTESINOS TORRES.—	 Entonces, aquí vamos a poner unas 70 mil personas.
El señor HURTADO MILLER.—	 Perfecto. Ayer se ha lanzado fuerte Fernando Olivera.
El señor MONTESINOS TORRES.—	 Claro. Pero el tema es cómo pueden hacer que el presidente Belaúnde efectivamente el 81 dio la orden pero las condiciones van variando, no estamos en el mundo del año 81, estamos en el 98. Ahora, la universalización de las relaciones internacionales han variado sustancialmente y el Perú no puede aparecer como un país agresor.
El señor HURTADO MILLER.—	 No, no, se  anula el Protocolo al día siguiente.
El señor MONTESINOS TORRES.—	 Además, toda la vida al Perú los ecuatorianos nos han acusado que somos David contra Goliat.
El señor HURTADO MILLER.—	 Así es.
El señor MONTESINOS TORRES.—	 Nosotros somos a (?) hay que sacarlos, pero no vamos a caer en el palito que ellos están buscando. Ellos lo que están buscando qué cosa es, que nosotros hagamos una agresión y los desalojemos para tener la (?)
El señor HURTADO MILLER.—	 Entonces (?)
El señor MONTESINOS TORRES.—	 Al suelo.
El señor HURTADO MILLER.—	 Para mí que ha sido un gesto de la Fuerza Armada.
El señor MONTESINOS TORRES.—	 Ah, no, claro.
El señor HURTADO MILLER.—	 Han entrando y le han dicho, oye compadre.
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 Acá mando yo.
El señor MONTESINOS TORRES.—	 Sí, sí, sí.
El señor HURTADO MILLER.—	 Así que tranquilito nomás. Se han metido, crean el conflicto, ahora arréglenlo ustedes, pero quien soy yo, eso es lo que me ha dado la impresión.
El señor MONTESINOS TORRES.—	 Bueno.
El señor HURTADO MILLER.—	 Eso es lo que han hecho, creo. El señor MONTESINOS TORRES.- Entonces, nosotros tenemos que hacer esta movilización de respaldo y, hacer las movilizaciones desde provincias. (4)
El señor HURTADO MILLER.—	 No, entonces me mando el jueves el mensaje porque no puede mezclar con el Presidente.
El señor MONTESINOS TORRES.—	 No, por eso tenemos que inventar otra cosa. Ahora, el día viernes en la movilización que vamos a poner a 70 mil personas usted tiene que ser uno más.
El señor HURTADO MILLER.—	 ¿Voy a ir mezclado?
El señor MONTESINOS TORRES.—	 En el conjunto de la gente usted se mete ahí, es uno más.
El señor HURTADO MILLER.—	 ¿En la plaza de armas?
El señor MONTESINOS TORRES.—	 En la plaza de armas. Usted es uno más, usted va .
El señor HURTADO MILLER.—	 He venido como ciudadano.
El señor MONTESINOS TORRES.—	 Es un ciudadano, está usted metido ahí, está usted caminando.
El señor HURTADO MILLER.—	 Oiga señor, acá no hay Vamos Vecinos, no hay Somos Perú, es el Perú que está de por medio.
El señor MONTESINOS TORRES.—	 ¿Qué le parece? ¿Está bien o no?
El señor HURTADO MILLER.—	 Brutal. ¿Usted está metido, por qué no va ahí? Yo no tengo nada que ver con el gobierno, señor, yo soy un ciudadano.
El señor MONTESINOS TORRES.—	 Acá es un respaldo de los ciudadanos al Estado representado en el gobierno en estos momentos. Ese es el asunto.
El señor HURTADO MILLER.—	 Punto. Nada más
"El señor	MONTESINOS TORRES.—"	 Yo soy, me van decir que no tengo que ver nada, yo he venido acá  no  a respaldar al Presidente, utilizo la palabra, al gobierno peruano, al Estado peruano, a mi país.
El señor HURTADO MILLER.—	 Así es, estoy caminando por ahí, macanudo.
El señor MONTESINOS TORRES.—	 Claro, y entonces son 70 mil personas.
El señor HURTADO MILLER.—	 Que están mirando.
El señor MONTESINOS TORRES.—	 ¿Qué le parece?
El señor HURTADO MILLER.—	 El mensaje tiene que ser el jueves.
El señor MONTESINOS TORRES.—	 El mensaje es el jueves para que haya recordación en el cambio. Entonces ahora que viene Borobio vamos a cranear bien ese asunto. Entonces, el viernes en la noche tenemos nuevamente noticieros donde aparece su imagen.
El señor HURTADO MILLER.—	 Y me van a ubicar al toque
El señor MONTESINOS TORRES.—	 Y el sábado tenemos titulares.
El señor HURTADO MILLER.—	 Perfecto.
El señor MONTESINOS TORRES.—	 ¿Está bien el esquema?
El señor HURTADO MILLER.—	 Perfecto, buenísimo.
El señor MONTESINOS TORRES.—	 Entonces eso es más o menos, ahorita que viene Borobio lo desarrollaremos más. Entonces más bien vamos a meter.
El señor HURTADO MILLER.—	 Lucho 4, La República, la del Primer Ministro, la caja de surco que ya está ahorita el almirante, demoraron mucho.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Pero hoy día ya Javier me llamó, y le dije, “Oye yo no trabajo así”, lo guapee.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Y entonces, muy cordial ese Iglesias. No lo puedo llamar al presidente porque no soy amigo de él, no soy (?) Presidente de la Caja ¿no?
El señor MONTESINOS TORRES.—	 Claro, así es.
El señor HURTADO MILLER.—	 Pero usted, no se preocupe, me llamó Javier, como 8 veces, Javier yo no puedo demorar las cosas, métete eso en la cabeza. Ya me solucionó, armó.
El señor MONTESINOS TORRES.—	 ¿Va marchando bien eso?
El señor HURTADO MILLER.—	 Ya hoy día se puso en órbita.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 ¿Quién maneja lo de la CONSEV, el Ministerio de Economía, el mismo Camet? Porque (?) es el que está fregando con la Bolsa de Productos.
El señor MONTESINOS TORRES.—	 Porque no me hace una ayuda memoria
El señor HURTADO MILLER.—	 Ya. El señor MONTESINOS TORRES.— y yo hablo mejor directamente  con el Presidente. Porque hablar ahí con.  Camet ya está fuera de eso.
El señor HURTADO MILLER.—	 Claro, ¿Es el equipo de él?
El señor MONTESINOS TORRES.—	 Es el equipo de él, todo, pero mejor es hablar con el Presidente y que él de la orden en la Aduana y que me autorice a mi que yo. Póngame usted en un papelito con la ayuda memoria.
El señor HURTADO MILLER.—	 La bolsa es un golazo de este gobierno; ahora no camina dice (?) yo le digo, Gustavo, ten paciencia, la formalización del sector agrario no es de un día para otro, nadie quiere pasar por bolsa pero formalizamos.
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 Vamos a meter derivados financieros, me estoy yendo 17 y 18 .
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Son dos días para Sao Paulo.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 ¿Sabes por qué? Porque estoy firmando una VMF que es la cuarta bolsa del mundo que va invertir en la Bolsa de Productos. Entonces, simplemente salgo en el  aeropuerto y digo, no, no si me he ido (?)  yo no puedo dejar estas cosas y eso ya es todos los periódicos, y van a invertir, va entrar el Banco Sudameris que mueve 1 mil 500 millones de dólares diarios en derivados financieros.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 El reporte, todo eso apoyan, me voy (?) a firmar el convenio, pero me voy  el 16 en la noche y regreso el 18 en la noche dos días, nada más. Porque lo importante es  traerme a la VMF la cuarta bolsa en el mundo
El señor MONTESINOS TORRES.—	 (?)
El señor HURTADO MILLER.—	 Mueve ¿sabes cuánto? 47 mil millones de dólares diarios mueven en esta bolsa. ¿Por qué? Porque lo que él quiere es agarrar mi bolsa de productos, incorporarlos a la Bolsa de Valores y  él ser el Gerente General  de la Bolsa, ya lo pesqué. Cuando en todo el mundo es al revés, se han abierto la Bolsa de Valores y han creado la Bolsa de Productos. La Bolsa de productos en Sao Paulo mueve 40 mil millones de dólares diarios, y la Bolsa de Valores 700 millones, esa es la diferencia, o sea lo que va ser mañana la Bolsa de productos.
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 Entonces yo estoy prendido de eso y no lo quiero dejar.
El señor MONTESINOS TORRES.—	 Hagamos una.
El señor HURTADO MILLER.—	 Una chiquita.
El señor MONTESINOS TORRES.—	 Una cosita chiquita
El señor HURTADO MILLER.—	 Déjame ponerle (?) como los trabajadores.
"El señor	MONTESINOS TORRES.—"	 Ya te he hecho (?)Vamos a proceder a contar.
El señor HURTADO MILLER.—	 Uy, que aburrido. Pero no todo ¿no?
Background	—El señor Montesinos abre un sobre manila que contiene dinero para entregárselo al señor Hurtado Miller.
El señor MONTESINOS TORRES.—	 No, todo no, vamos a contar billete por billete (?)
El señor HURTADO MILLER.—	 Ya, no quiere que haga una intentona (?)
El señor MONTESINOS TORRES.—	 A ver trate usted de hablar.
El señor HURTADO MILLER.—	 Con el viejo.
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 No, pero es  que el viejo (?) si me dice, que si no quiero meterme si no es necesario
El señor MONTESINOS TORRES.—	 Entonces mire, tenemos acá 1; 2; 3; 4, 5; 6; 7;8,9; 10, acá hay cien. Acá hay 50, 5; 10; 15; 20; 25; 30; 35; 40; 45; 50 ciento cincuenta. 1; 2; 3; 4; 5; o sea, acá hay doscientos.
El señor HURTADO MILLER.—	 Doscientos
El señor MONTESINOS TORRES.—	 10.
El señor HURTADO MILLER.—	 Y 20.
El señor MONTESINOS TORRES.—	 No, acá hay 5. 2; 4; 5.
El señor HURTADO MILLER.—	 95.
El señor MONTESINOS TORRES.—	 No, dos quince.
El señor HURTADO MILLER.—	 Dos quince. 
El señor MONTESINOS TORRES.—	 215
El señor HURTADO MILLER.—	 Ya.
El señor MONTESINOS TORRES.—	 Entonces, menos 215.
