speaker	speech
"El 	representante de LUCCHETTI.—"	 (?) va a costar dinero al Perú.
El señor MONTESINOS TORRES.—	 Pero, felizmente, de que no ha habido una capacidad de ahorro en el Estado muy grande y entonces, hay la disponibilidad de los medios para poder afrontar una coyuntura de crisis como la que acaba de suceder el “Niño” sin sufrir los estragos donde hay una hiperinflación ...
El representante de LUCCHETTI.—	 Pero, Andrade anda acusando de que el Presidente usa el “Niño” en su campaña política.
El señor MONTESINOS TORRES.—	 Pero, si el Presidente no se mueve quién se va a mover, porque los otros presidentes estaban aquí ordenaban ...
El representante de LUCCHETTI.—	 (?) me parece que es lógico.
El señor MONTESINOS TORRES.—	 El personalmente está yendo todos los días a la zona del desastre, se mete al agua, hasta incluso se excede un poco más allá de las atribuciones de un Jefe de Estado, pero ése es el estilo que tiene él de meterse y le da cólera que le incremente eso la popularidad.
El representante de LUCCHETTI.—	 Bueno, mi querido amigo, no le quiero quitar más tiempo.
El señor MONTESINOS TORRES.—	 Entonces, nos estamos conversando antes que se vaya el jueves, nos hablamos mañana de repente.
El representante de LUCCHETTI.—	 Claro.
El señor MONTESINOS TORRES.—	 Usted está en el .., ¿tiene el mismo teléfono?, el celular.
El representante de LUCCHETTI.—	 Sí, celular y el ...
El señor MONTESINOS TORRES.—	 Ya, cualquier cosa lo ubico en ese celular y bueno, estamos hablando.
Background	—Termina el Audio N.° 859, pero continúa el Audio N.° 860.
El representante de LUCCHETTI.—	 De todas maneras yo lo llamo para despedirme mañana.
El señor MONTESINOS TORRES.—	 Muy bien.
El representante de LUCCHETTI.—	 Ya.
El señor MONTESINOS TORRES.—	  Okay .  Y muchas gracias por  su  (?)
El representante de LUCCHETTI.—	 No, por favor.
El señor MONTESINOS TORRES.—	 Muy hermoso.
El representante de LUCCHETTI.—	 Me alegro que le haya gustado.
El señor MONTESINOS TORRES.—	 Y el lapicero.
El representante de LUCCHETTI.—	 Ajá. Sí, yo le di igualito (?)
El señor MONTESINOS TORRES.—	 Lindo. Sé que muy poca gente usa (?)
El representante de LUCCHETTI.—	 (?)
El señor MONTESINOS TORRES.—	 Ya todos se han acostumbrado a la época del colegio.
El representante de LUCCHETTI.—	 Bueno.
El señor MONTESINOS TORRES.—	 (?)
El representante de LUCCHETTI.—	 Claro pero ahora usan unos cartuchos especiales.
El señor MONTESINOS TORRES.—	 Sí, ahora ya no se necesitan, ya son con cartuchos. Okay .
El representante de LUCCHETTI.—	 Gracias.
El señor MONTESINOS TORRES.—	 Gusto de verlo.
El representante de LUCCHETTI.—	 Igual mi querido amigo.
El señor MONTESINOS TORRES.—	 Nos estamos viendo y ya cuando vaya por Santiago (?)
El representante de LUCCHETTI.—	 No pues, de todas maneras.
El señor MONTESINOS TORRES.—	 Una llamadita.
El representante de LUCCHETTI.—	 De todas maneras.
El señor MONTESINOS TORRES.—	 Sí. Adelante, por favor.
"El representante de LUCCHETTI	.—"	 Gracias.
Background	—Fin de los Audios Núms. 859 y  860. —Transcripción: domingo 3 de junio de 2001.
