speaker	speech
El señor MONTESINOS TORRES.—	 Señor General del Aire, Elesván Bello Vásquez, Comandante General de nuestra honrosa Fuerza Aérea; señor General de División, Julio Salazar Monroe, Jefe del Servicio de Inteligencia Nacional; señor Teniente General, Jefe de Estado Mayor de nuestra gloriosa Fuerza Aérea del Perú; señor teniente general, Inspector General de nuestra gloriosa Fuerza Aérea del Perú; señores oficiales generales, señores. Es para mí motivo de singular complacencia aceptar modestamente la honrosa distinción con que me ha querido distinguirme la Fuerza Aérea del Perú al concederme la condecoración Cruz Peruana al Mérito Aeronáutico en la clase de Gran Cruz. Es un gesto que reconozco agradecido a vuestra institución señor comandante general, en la medida que él enaltece sobre manera a quien les habla, de ahí mi más sincero reconocimiento a las generosas palabras que usted me ha brindado, señor General Elesván Bello. Nuestra gloriosa Fuerza Aérea del Perú se inserta en la historia peruana marcando con trazos indelebles una tradición de entrega, de valor y de heroísmo, que se inicia con el gesto singular y ejemplarizador de Luis Abelardo Quiñonez González, hombre superior y héroe epónimo de las alas peruanas aquí presentes. En la jornada de Quebrada Seca, marcó el camino a seguir por quienes visten hoy el glorioso uniforme de la Fuerza Aérea, y por qué no decirlo de todos los peruanos cuando la patria está en peligro, como lo fue en el Cenepa, en la época del terrorismo. Este gesto enaltecedor en la actualidad se ha plasmado en los resonantes éxitos obtenido por nuestra Fuerza Aérea en la lucha contra el terrorismo, lamentalmente en el decisivo accionar que ha tenido para lograr el éxito contra el flagelo del narcotráfico de intervención aérea, que ha sido reconocido no solamente en el país sino en el mundo, y tenemos como ejemplo en la Cumbre de las Américas, el propio Presidente Clinton ha exsaltado este logro reconociendo que la Fuerza Aérea Peruana está a las alturas de una de las mejores del mundo en esta lucha. En el campo externo, esta tradición de gloria y heroísmo y marcada por la presencia de Luis Abelardo Quiñonez González quien nos acompaña y nos da ejemplo y nos inspira a todos los que estamos presentes, ha enriquecido de modo significativo con su participación valerosa y decidida en la defensa de la patria, cuando su presencia fue requerida fundamentalmente el año 1995. Por ello, podemos decir sin el menor asomo de exageración,  que hoy día nuestra Fuerza Aérea cumple un rol fundamental y decisivo en la defensa de la soberanía e integridad de nuestro territorio, convirtiendo en resurgente realidad su definición con el arma de la decisión en la guerra moderna. En este sentido, quiero señalar con la mayor sinceridad que el modesto aporte que haya podido dar para que nuestra Fuerza Aérea recupere la capacidad operativa, es decir, se encuentre lista para entrar en acción cuando le sea requerida bajo el concepto de fuerza armada expedita integrada con los otros institutos de la fuerza armada, es tan solo la contribución modesta de un ciudadano que ama intensamente a su patria y que está fuertemente vinculado de manera afectiva ante las instituciones tutelares, y hoy día fundamentalmente a nuestra Fuerza Aérea del Perú. (5) A partir de hoy, señor Comandante General, señores oficiales generales y General y Jefe del Servicio de Inteligencia Nacional, quiero decirles muy modestamente que esta condecoración que gentilmente me ha sido insernida por el señor Comandante General a nombre de la institución, ocupará un lugar muy especial en mi corazón, y estén seguros que  habrá de servir como acicate  y estímulo  para seguir trabajando con mayor empeño por el engrandecimiento de nuestro querido Perú, por el fortalecimiento de nuestra Fuerza Aérea, por la unidad indestructible de nuestras Fuerzas Armadas, hermanadas en el propósito común, en la hora actual, de lograr las metas de desarrollo de bienestar y de beneficio social, que es el anhelo común de todos los peruanos (?). Muchas gracias. (Aplausos.)
Background	—El señor Montesinos Torres se acerca a saludar al Comandante General de la FAP, señor Bello Vásquez.
El señor PRESENTADOR.—	 Se invita a la distinguida  concurrencia al saludo y brindis de honor.
Background	—Los señores oficiales se acercan a saludar al señor Vladimiro Montesinos Torres.
El GENERAL DE DIVISIÓN EP, señor Salazar Monroe.—	 Vladi, Felicitaciones.
El señor MONTESINOS TORRES.—	 Muchas gracias.
Background	—Luego del saludo del señor General de División EP Salazar Monroe  se acercan a saludar al señor Montesinos Torres los demás oficiales presentes en la reunión, siendo el último en felicitarlo el señor Comandante General de la FAP Bello Vásquez.
El GENERAL DE DIVISIÓN EP, señor Salazar Monroe.—	 Excelente, Vladi, ah, muy bien merecido.
El señor MONTESINOS TORRES.—	 Muchas gracias.
"El señor		.—"	 La Cruz de Hierro.
"El señor		.—"	 La Cruz de Hierro.
El señor MONTESINOS TORRES.—	 Sí, la Cruz de Hierro, parece, ¿no?
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, señor Elesván Bello Vásquez.—	 Ahorita van a traer el champagne para...
El señor MONTESINOS TORRES.—	 Sí, sí.
"El señor		.—"	 Viuda de *Kikot, viuda de *Kikot.
"El señor		.—"	 (?) ceremonia.
El señor MONTESINOS TORRES.—	 Muy bonita la ceremonia, bien impresionante.
"El señor		.—"	 Bien trome, ¿no?
El señor MONTESINOS TORRES.—	 Claro.
"El señor		.—"	 Muy bien.
El señor MONTESINOS TORRES.—	 Nunca la gente había dado una demostración de esa naturaleza.
"El señor		.—"	 Anoche en la televisión todo lo que (?)
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, señor Elesván Bello Vásquez.—	 Bien bonito.
El señor MONTESINOS TORRES.—	 Sí, ha sido bien impactante.
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, señor Elesván Bello Vásquez.—	 Sí, sí.
"El señor		.—"	 Ha venido bastante gente.
"El señor		.—"	 Eso te iba a decir, bastante gente.
"El señor		.—"	 Buena asistencia verdaderamente.
El señor MONTESINOS TORRES.—	 Y los comentarios que hay, aunque los periodistas son el mejor termómetro (?), varios han comentado en ese aspecto. Hemos salido de lo convencional, por decir vamos a lo (?) y llevada a cabo con una (?) que la Fuerza Aérea estaba así. O sea, es un comentario de la impresión, no es... Yo me sorprendí al verlo acá y en la noche me llamó por teléfono el embajador, ¿no podemos conversar? Sí, le dije. Estaba tan impresionado por el vuelo del avión que ya no pude llamarte. (Risas)
El señor MONTESINOS TORRES.—	 ¿Ah?, ¿ah? Sí, no pudo. Me decía, yo tengo como veinte años acá en América Latina y nunca he visto una demostración de esa naturaleza, dice. Ni siquiera en las ferias de...
El COMANDANTE GENERAL DE LA FAP, señor Bello Vásquez.—	 Sí, bonito estuvo. Sabe que, y el efecto que se ha hecho con un techo más o menos (?) pies.
"El señor		.—"	 No era el más adecuado.
"El señor		.—"	 Un techo bien limitado.
El COMANDANTE GENERAL DE LA FAP, señor Bello Vásquez.—	 Claro, bien limitado porque...
El señor MONTESINOS TORRES.—	 Las condiciones meteorológicas pues no lo permitieron.
El COMANDANTE GENERAL DE LA FAP, señor Bello Vásquez.—	 Inclusive pensábamos a hacer una demostración (?).
"El señor		.—"	 Aparte de ser muy maniobrable para las maniobras de desarrollo, de vuelos, tienen un instrumental muy moderno.
"El señor		.—"	 Una de las grandes ventajas que tiene también (?)  su capacidad acrobática, porque la acrobacia permite, pues, al cadete que agarre mucha confianza en sí mismo.
El señor MONTESINOS TORRES.—	 Así es. Claro, es como el deportista, pues, que hace. El que es gimnasta tiene más, fortalece más, tiene más confianza en sí mismo.
"El señor		.—"	 Una gimnasia aérea.
El señor MONTESINOS TORRES.—	 Es una gimnasia aérea. Es una atracción sicológica, el hombre-máquina, pues ¿no? (Diálogo ininteligible) (Risas)
"El señor		.—"	 El único que se va a trabajar.
"El señor		.—"	 Dice que se va a trabajar.
"El señor		.—"	 (?) va a ser mormón, dice.
"El señor		.—"	 Es el único que va a trabajar.
"El señor		.—"	 Está trabajando, dice.
"El señor		.—"	 (?)
El señor MONTESINOS TORRES.—	 (?) más de una copa. (Risas.)
El COMANDANTE GENERAL DE LA FAP, señor Bello Vásquez.—	 Ante todo (?)
"El señor		.—"	 Ya toma tranquilo. Aquí está, está.
"El señor		.—"	 Lucho, por favor, (6) que se retiren allá los mayordomos ¿ya? Bueno, quería aprovechar, mi general, en decir unas cuantas palabras. Creo que en el caso de la Condecoración Peruana, que se ha impuesto aquí al Doctor Montesinos, es una de las pocas oportunidades en que creo que ha sido realmente lo más justo posible porque no solamente por el hecho de que el Doctor Montesinos —y creo que se lo merece— ha hecho mucho por el país. Pero como es una condecoración de la Fuerza Aérea, creo que en este momento, en mi calidad de Comandante General, es importante señalar todo el apoyo que el Doctor Montesinos está dando a la Fuerza Aérea. Yo creo que es importante, ahora que estamos reunidos el Alto Mando de la Fuerza Aérea (?) y ahora ustedes lo saben y es conveniente recalcarlo el papel importante que ha tenido el doctor montesinos en la plena regulación de la capacidad de (?) de la Fuerza Aérea. He sido testigo de excepción de la forma como el Doctor ha podido convencer al Presidente de la República para que nosotros podamos ir recuperando paulatinamente nuestra fuerza, nuestra capacidad y está en este momento en las condiciones para afrontar cualquier compromiso en el frente externo. Esto creo que es muy importante, y se lo debemos realmente al Doctor. Particularmente, el que le habla yo tengo un compromiso moral con el Doctor porque vengo trabajando hace 10 años durante el tiempo que hemos estado trabajando en Inteligencia. Yo he sido testigo también de la forma cómo comenzamos en la lucha contra el terrorismo, la forma cómo se organizó los Sistemas de Inteligencia, la manera cómo poco a poco íbamos venciendo la insania terrorista, cómo tuvimos que organizarnos para ir capturando a cada uno de los elementos de la cúpula de Sendero Luminoso, posteriormente del MRTA. Y todo bajo la Dirección del Servicio de Inteligencia, el General Salazar y el Doctor creo que han cumplido un papel importantísimo en esta derrota de la subversión. Entonces, creo que es significativo, importante y justo hacer un reconocimiento a esa labor, Doctor Montesinos. Y estoy consciente, y creo que estoy seguro que todos los oficiales que están en este momento conmigo comparten plenamente lo que estoy manifestando porque yo he ido manifestándoles acá a cada uno de ellos cuál ha sido su labor dentro de estas las tareas tanto de la pacificación como de la recuperación de la capacidad operativa de la Fuerza Aérea. Es, por ese motivo que quiero que ustedes me acompañen con un brindis porque sigan los éxitos personales, profesionales del Doctor Montesinos para el bien de la Fuerza Aérea y para el bien del Perú.
Background	—Todos los presentes brindan.
El señor MONTESINOS TORRES.—	 En realidad, ¿cómo se llama esto? Este... Antes de que pasen los...
"El señor		.—"	 Sí, que esperen ahí nomás.
El señor MONTESINOS TORRES.—	 Cuando el año 90 asumimos el reto de tratar, de poner un aporte a la solución de los grandes problemas que vivía el Perú signado fundamentalmente por tres ejes centrales: uno, que era el problema económico; o sea, nosotros habíamos convertido en un país inelegible por acción del Gobierno de Alan García, entonces, una economía colapsada, agregado a un problema de un terrorismo que tenía casi las dos terceras partes del territorio nacional en estado de emergencia y aunado a eso —valga la redundancia— el tema del narcotráfico, que era un factor de incremento del terrorismo —como siempre lo hemos llamado, eran las dos caras de la misma moneda— hacían inviable la dirigencia del Estado.
Background	—Fin del Vídeo N.° 978. —Transcripción: miércoles 13 de junio de 2001.
