speaker	speech
"El señor		.—"	 Van a tener represalias (?).
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No se llama la Ley de Arrepentimiento, se llama la Ley de Colaboración Ciudadana. ¿Por qué le hemos llamado la Ley de Colaboración Ciudadana? Porque arrepentimiento es un concepto más aplicable al tema del terrorismo, y colaboración ciudadana es que ellos deciden colaborar.
"El señor		.—"	 Dentro de los espacios había también el 50% de (?)
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 ¿De qué?
"El señor		.—"	 De oportunidad penal.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No, no. ¡Ah!, ¿para ellos? (?) Los beneficios por la colaboración ciudadana cambia (?).  ¿Qué beneficios?
"El señor		.—"	 Si yo estoy condenado y colaboro (?) y si yo estoy procesado y todavía no estoy condenado puedo quedar absuelto. Y si yo no estoy procesado, ni investigado pero me presento y proporciono la información, quedo exento de responsabilidad. Entonces, pero para eso la información tiene que ser veraz.
"El señor		.—"	 Tiene que confirmarse.
"El señor		.—"	 Indudablemente. (2)
"El señor		.—"	 Para algunos casos.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Ahora, acá vamos a ver nosotros, pero... Entonces, (?) 
"El señor		.—"	 Doctor, ¿y Camisea cómo lo ve?
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Lo de Camisea para nosotros no es sumamente positivo porque, en primer lugar, ellos han invertido hasta el momento 500 millones de dólares en el Estado.
"El señor		.—"	 Ya.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 O sea, nos han querido extorsionar poniéndonos unas condiciones leoninas, entonces les he dicho: “señor, váyase.” Pero ya dejamos 500 millones de dólares. Están como locos porque pensaron de que con las exigencias íbamos a claudicar. Les he dicho: “Ahora hay otras ofertas y ahora sí tenemos una gama pues okey.” Entonces, bueno, si ellos quisieran regresar las condiciones las ponemos nosotros, no ellos.
"El señor		.—"	 Parece que quieren regresar.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Están como locos.
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, General del Aire don Elesván Bello Vásquez.—	 Inclusive, el Grupo 3 tienen tres helicópteros alquilados para siempre, entonces él no ha dicho nada, ha dicho que no retiren nada que sigan como si nada hubiera pasado
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No, yo quisiera solucionar, ya habrán visto como es, pero ya lo concreto es que han dejado 500 millones de dólares. Entonces, ahora todo es diferente.
"El señor		.—"	 Claro.
"El señor		.—"	 Ahora es diferente.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, es una buena inversión en.
"El señor		.—"	 Tiene control y todo.
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, General del Aire don Elesván Bello Vásquez.—	 Aprovechando la atribución.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Bueno, la cosa es que yo quería comentarles un poco, en este problema de la delincuencia común, siempre hemos pensado que lamentablemente esto cuando nos caiga una conferencia la conducción central tiene que estar al mando
"El señor		.—"	 Cuando es estable.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Claro, porque no debemos afectar a (?) los malos elementos.
"El señor		.—"	 ¿Y de altos grados?
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No, no, no. Son los subalternos.
"El señor		.—"	 Pero, en retiro, pues, Comandante.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Sí, pero nosotros no podemos afectar a la Institución.
"El señor		.—"	 Pero es fácilmente, digamos, ubicable.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Sí, claro. Están en estimado.
"El señor		.—"	 O sea, les ha favorecido bien, progresivamente.
"El señor		.—"	 El mismo que denuncia en la comisaría sabe que cuando a uno le disparan en la pierna dicen, porque en la central muchas veces no sabe. Hay pocas posibilidades de que mate, pero (?).
"El señor		.—"	 Así es.
"El señor		.—"	 Hay algo más importante que es el espectador que puede avanzar progresivamente. porque también a la vez es  mucha repercusión para  los implicados
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No es que no podemos.
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Es un poco de lo que pasó en Puno, en toda la zona (?) al Cuartel ahí, a la Comandancia General de que hay en Puno y a la oficina que encuentra un cartucho (?) (Risas.)
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Además eran tan ingenuones que (?) vamos a pasar el chuchuhuasi (?) cuando habla el (?) si acá está, cuando le mete algo a su privado, ahí está. (Risas.)
"El señor		.—"	 La dinamita.
"El señor		.—"	 No le dan el peso, no carburan.
"El señor		.—"	 Jefe, lo que nos habías dado era cargada.
"El señor		.—"	 Lo mato
"El señor		.—"	 ¡Qué fregado!
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Estos tipos están acostumbrados a la buena vida porque cuál es lo que hacen, asaltan, se tiran después en un mes al trago.
"El señor		.—"	 Para pagar abogados, todo eso.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 ¡Ah! No. Claro.
"El señor		.—"	 Tienen su Cooperativa.
"El señor		.—"	 No están seguros. La Policía muchas veces protege más al delincuente que al ciudadano, por una simple razón: al ciudadano lo libra de algún problema y el ciudadano le dice únicamente: “muchas gracias” y se va y se hace el de la vista gorda con el robo y desgraciadamente le deja, pues, una parte hasta ese punto (?).
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Claro.
"El señor		.—"	 (?)  también le dejaba (?).
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Uno no conoce la verdad que dice así. Si hacemos una batida, por ejemplo, el día viernes aquí en Barranco o en el verano en el circuito de playas, se hace la DINANDRO una batida y en la batida agarran a 200 ó 300 chicos, hijos de familia, salen al día siguiente y (3) ¿quién va a querer que (?)?
"El señor		.—"	 Ni siquiera pago para (?) ¿no? 
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No, dicen que son inocentes pero (?) corrieron. (Risas.) Ahora han adoptado  una modalidad por ejemplo, me faltan 300 gramos.
"El señor		.—"	 Yo estoy listo.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Están entre 4 ó 5 cada uno se pasa 10; 10; 10; son 15 cuando los agarran dicen, eso es mi consumo. (Risas.) Consumo más responsabilidad ¿no? sumado entre todos medio kilo.
El señor COMANDANTE GENERAL DE LA FUERZA AÉREA DEL PERÚ, General del Aire don Elesván Bello Vásquez.—	 ¿Para que haya delito son 300 gramos? 
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Para que haya delito tiene que haber más de 100 gramos. 100 es consumo. Entonces, ¿qué hacen? Somos 5 son medio kilo. Yo tengo medio kilo acá que lo voy a vender, pero como son vivos ¿qué hacen?  Se ponen 100; 98, 90 y tanto, total 450 y van transportando llega el acuerdo para la venta, juntan todo entre ellos.
"El señor		.—"	 Suben el precio seguramente.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Pero sí los agarra la policía. No, éste es mi consumo. Los traficantes son pícaros.
"El señor		.—"	 ¿Pero esto está por modificarse doctor?
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 La modificatoria que se va a poner ahora es encontrados dos o más personas con cantidades de consumo ya implica la comisión de delito. ¿Tú qué has hecho para evadirlo? (Risas.)
"El señor		.—"	 Otra cosa buena ha sido  la comida italiana.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Ah sí.
"El señor		.—"	 Muy buena.
"El señor		.—"	 Ha sido pero riquísima .
"El señor		.—"	 La otra vez hablaba con Sánchez Meza, ¡Uf! Ha sido pero increíble.
"El señor		.—"	 Y sigue la recompensa ¿no?
El señor MINISTRO DE DEFENSA, General EP don Julio Salazar Monroe.—	 Y sigue.
"El señor		.—"	 La recolección de armas ha sido la de todos los tipos, todos los calibres.
"El señor		.—"	 ¿Pero está dando resultados?
"El señor		.—"	 A parte de todas las que deben haber (?)
"El señor		.—"	 Les dan 10 mil 20 mil.
"El señor		.—"	 Claro.
"El señor		.—"	 20 mil dólares por una arma, una metralleta.
"El señor		.—"	 Así vamos a almorzar poco las cosas que han preparado.
"El señor		.—"	 Están ricos los bocaditos. (Risas).
"El señor		.—"	 Está bueno esto.
"El señor		.—"	 En general pero son dos  problemas originales: uno que es el empleo y el otro que es el sueldo.  Entonces, habría que ver la forma de cómo.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Claro, pero la encuesta que ha sacado en la mañana la Universidad Nacional de Ingeniería.
"El señor		.—"	 No.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 No, pero esas encuestas no son confiables. No obedecen a la realidad. Yo agarro y por ejemplo, me contrato a Apoyo, pago 10 mil dólares no (?) saca por 25 como, entonces ellos dicen: “oye, ¿por qué ha sacado 25?” Pero éste es el modelo que me ha dado el muestreo y ellos se han ganado 10 mil dólares. Entonces, eso es intolerable.
"El señor		.—"	 La encuesta es manejable.
"El señor		.—"	 Manejadas son.
"El señor		.—"	 ¿Cuál es, dentro de las encuestadoras, cuál es la más seria?
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 ¿La más seria? Apoyo. Pero todas son con dinero.
"El señor		.—"	 Al final pagas.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Depende cómo le pregunto uno. Por ejemplo, si yo agarro y le digo: “diga usted, ¿usted qué prefiere, que se gaste 20 millones de dólares en hacer un referéndum o que se aumenten los sueldos con los 20 millones?” (Risas.) Si yo le hago esa pregunta ¿cuál sería? El 99% dice: “no, prefiero que aumenten.”
"El señor		.—"	 (?).
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Lógico, pues, eso depende del ambiente.
"El señor		.—"	 Que le aumenten el sueldo a los profesores también.
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, van orientando la pregunta en un sentido malicioso. Hay una cosa fíjense: El aumentar 100 soles a los jubilados, 100 soles, que no es nada, significan 4 mil millones al año. Y el Presupuesto de la República es 24 mil millones, o sea nos quedarían 20 mil para todo el problema del Estado; entonces es imposible.
"El señor		.—"	 Por más que griten y todo.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Es imposible.
"El señor		.—"	 Pero va haber unas bonificaciones ¿no?
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 La modificación está en que todo —digamos— sacrificio tiene su recompensa al final ¿no? ¿Qué ha pasado? Hemos tenido 8 años de un manejo económico (4) duro para poder consolidar la economía, y recién a partir del año 99 el Presupuesto Anual de la República del año 99 ya va a ser manejado exclusivamente por el Gobierno sin injerencia del Fondo Monetario ni del Banco Mundial porque hasta este año el Fondo Monetario te dice: “A ver, ¿cuál es su presupuesto?” “Bueno, yo tengo tanto para acciones sociales, de servicio.” “Un momentito, el 40% es para el pago de la deuda externa.”
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 “El 20% solamente lo puedes utilizar en esto, y el resto en esto.” Entonces el Fondo nos pone las condiciones ¿no? entonces no podemos salirnos de eso, ¿por qué? Porque sino no podemos refinanciar el tema legal. Hemos llegado este año a la circunstancia que al otro año el 100% del presupuesto lo podemos manejar sin injerencia del Fondo. La idea es mantener una escala así ascendente, o sea, empezar el primer trimestre con un aumentito, el siguiente otro y entonces —digamos— en octubre a septiembre 3 ó 4 aumentos escalonados.
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces va el esquema así. ¿Por qué? Porque el presupuesto da para pagar.
"El señor		.—"	 Lógico
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Pero si no hubiéramos tenido un manejo impecable de la economía no hubiéramos podido aumentarles ni éste, ni el otro, ni el 2002, ni el 2003.
"El señor		.—"	 (?).
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Ahora, por ejemplo, a mí, mi responsabilidad, ¿qué pasaría si nosotros decimos: “bueno, auméntese 500 soles a la Fuerza Armada.”?
"El señor		.—"	 No.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Es decir, al año se colapsa todito.
"El señor		.—"	 Así es.
"El señor		.—"	 Como hizo Alan García que un año fue de felicidad para el país, pero las reservas se vinieron abajo.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, en año y medio estamos en una crisis pero imparable y eso generaría una situación de inestabilidad económica terrible.
"El señor		.—"	 En realidad la solución es de apurar el referéndum y lo otro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Acá el tema está de que... es bueno que ustedes sepan: nosotros tenemos que regirnos por lo que dice la ley ¿no? Entonces,... y no la ley que la sacamos ahorita porque somos mayoría en el Congreso y podemos adecuar en función de nuestro capricho. Por eso alguien decía: “son unos vivos. Claro, tienen el Congreso, sacan las leyes y van cambiando la reglas de juego.” No. La ley que ha sido dada la Ley de Participación Ciudadana que está vigente hace tres años atrás, establece como condición sine qua non para llevar a cabo un referéndum, de que previamente haya una iniciativa del Congreso que sea desaprobada para hacer el referéndum por 48 votos. Me explico: si yo quiero hacer un referéndum, ¿qué tengo que hacer? Tengo que dar la iniciativa en el Congreso y 48 congresistas tienen que votar.
"El señor		.—"	 Estar de acuerdo.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Sí, 48 están de acuerdo, recién se inicia el trámite del referéndum. Entonces, en ese momento el Congreso remite al Jurado, le dice: “ya se ha cumplido con la desaprobación por 48. “ Entonces el Jurado expide una resolución y le ordena al ONPE que inicie el trámite. En ese momento, le presentan el millón 200 mil firmas o las firmas que sean y el hombre procede a la verificación. Si han logrado el millón 200 mil firmas comunican al Jurado y el Jurado hace la convocatoria; si no han logrado el millón 200 mil firmas tienen 30 días para completarlas. Si no la completan en esos 30 días, quedó sin efecto el referéndum; o sea, ése es el procedimiento.
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, en este momento, ¿qué es lo que falta?  No hay la iniciativa legislativa del Congreso derogada.
"El señor		.—"	 Ya.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, el Congreso no... 48 congresista no hay. Entonces, es como si me dijeran que yo quiero construir el segundo piso sin tener los cimientos o me quiera comer la sopa o el postre sin haber pasado la entrada, para hablar así en términos más simples.
"El señor		.—"	 Pero de la manera como lo presentan...
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Es que ellos son mañosos. ¿Por qué? Porque la gente no entiende los mecanismos (5) de la legalidad y esas cosas, entonces confunden a la gente. Ahora ellos han presentado una solicitud muy mañosa a la ONPE y le dicen: “Proceda a la verificación de firmas” y el ONPE les dice, pues: “no, ¿por qué voy a verificar y en base a qué voy a verificar?” Yo para verificar tengo que recibir la decisión del Jurado que me dice que se ha cumplido con el requisito del Congreso y recién lo verifico. Pero así son las reglas de juego, las reglas de juego dadas por ellos en el Congreso. Ahora, la otra cosa es de que en la Constitución del Estado que está vigente, en el artículo 32.° se habla de tres requisitos para llevar a cabo el referéndum o, mejor dicho, tres causales para poder hacer el referéndum —uno— para modificar la Constitución: yo puedo hacer un referéndum para modificar la Constitución, puedo hacer un referéndum para aprobar cualquiera ley y puedo hacer un referéndum para hacer cualquier ordenanza municipal; o sea, ésos tres son los requisitos.
"El señor		.—"	 Esos tres.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Tres temas que la Constitución no da. Cuando se hizo la ley que les acabo de decir que se llama de Participación Ciudadana, a esos tres le agregaron, por ley, no por Constitución, un requisito más que se llama que yo puedo hacer un referéndum para desaprobar leyes, le agregaron un cuarto tema. Bueno, eso se le ocurrió al Doctor Carlos Torres y Torres Lara. No sé por qué fue más allá de la Constitución, porque lo único que han debido repetir es lo que dice la Constitución (?). Entonces, ellos se agarraron de esa ley, de ese inciso que desaprobaron y dijeron: “muy bien, vamos a iniciar una recolección de firmas para desaprobar la ley.” Entonces, ¿qué se hizo? Se derogó hace dos años ese inciso. O sea, ya no existe la posibilidad legal de ir a un referéndum para desaprobar una ley; o sea, yo no tengo el fundamento de derecho para hacer la petición; es decir: “señor, yo pido que me reconozcan tantos años de servicio basado en la Ley de Situación Militar en el artículo tal.” Pero, si me han derogado el artículo, ¿con qué derecho reclamo?
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Entonces, en este momento ellos presentan al Jurado, dicen: “ya tengo el millón 200 mil firmas, quiero hacer el referéndum” ¿pero basados en qué fundamento? El fundamento de hace 3 años ya no existe y la Constitución solamente me dice 3 y ninguno de esos 3 me dice: “desaprobado.” Entonces yo tengo que hacer el petitorio con un fundamento de derecho y el fundamento de firmas. Entonces, el Jurado no puede aplicar eso porque la ley está derogada, si ellos aplican una ley derogada estarían incurriendo en una nulidad.
"El señor		.—"	 Claro.
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Y las leyes tienen efecto retroactivo solamente en materia penal favorables al reo. Pero, en materia electoral o de otra naturaleza no tienen (?) Muy bien, ellos dicen que han recolectado un millón 200 mil firmas para que se haga el referéndum. Un millón 200 mil firmas no pueden poner a voluntad pues a 11 millones 700 mil personas, porque se supone que si todos quisieran cambiarlas, ellos debían haber juntado pues 10 millones de éstos ó 6 millones. Entonces, basados en un millón 200 mil, que no significa sino el 10% del electorado; o sea, el 90 está ajeno, al margen.
"El señor		.—"	 Y con las justas, porque allí debe haber (?)
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Claro, es imposible que...
"El señor		.—"	 En todo caso, (?).
"El señor		.—"	 La moral está por lo suelos.
"El señor		.—"	 Ese Menem ha hecho tremendo daño a la Fuerza Armada ¿ah?
"El señor		.—"	 (?)
El señor ASESOR DE LA ALTA DIRECCIÓN DEL SERVICIO DE INTELIGENCIA NACIONAL (SIN), Doctor don Vladimiro Montesinos Torres.—	 Por eso el Segundo Cuerpo del Ejército, que quedaba ahí en Palermo, como decir la Segunda Región Militar, la desaparecieron. O sea, ¿qué tienen en Buenos Aires? Solamente tienen el regimiento este de caballos, como decir el Regimiento Escolta del Presidente. De  Fuerza no tienen absolutamente nada, desaparecieron el Segundo Cuerpo del Ejército, ahí no hay nada.
"El señor		.—"	 La Fuerza Aérea también tiene problemas.
"El señor		.—"	 Han privatizado su servicio de mantenimiento ellos (?)
"El señor		.—"	 Es una pena.
