speaker	speech
El señor MONTESINOS TORRES.—	 Bueno, y además hay una cuestión, por ejemplo, cuando a mí me echan la responsabilidad del Grupo Colina y esas cosas. Estamos hablando de acá, como abogados, y la amnistía es el perfecto silencio. Yo puedo moralmente estar en desacuerdo, pero jurídica y constitucionalmente, eso está, pues.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Incluso el Tribunal Constitucional ha declarado constitucional esa ley.
El señor MONTESINOS TORRES.—	 Así es, el propio Tribunal.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Cuando estaba integrado por siete personas.
El señor MONTESINOS TORRES.—	 Así, es, o sea que ya eso ya, de eso no hay que hablar. Y encima de eso, la otra cosa que era importante. a mí no me ha procesado en ese caso, ni me han mencionado.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y además la amnistía no se refiere a personas sino al hecho, los hechos.
El señor MONTESINOS TORRES.—	 Los hechos y los hechos han quedado. Pero es una mujer, una cosa es ser periodista de oposición y otra cosa es ser ya una mujer.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	" En la última para fue donde yo le pregunté: ""no me sigas hablando tanto de Vladimiro, porque voy a creer que estás enamorada de él."""
El señor MONTESINOS TORRES.—	 Eso, por ejemplo.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Al toque nos desviamos.
El señor MONTESINOS TORRES.—	 Porque eso hubiera sido el remate. Y lo vas a poner celoso a Cruz.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Claro, yo le dije esto de la llamada del presidente, le dije que es romántica.
El señor MONTESINOS TORRES.—	 Pero fue, colosal estuvo la.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Sí, estuvo bien. Claro, tiene poca audiencia creo, tendrá 3% ó 4%.
El señor MONTESINOS TORRES.—	 No, tiene 3% ó 4%, pero seguramente ayer por la presencia suya puede haber subido a un doble por ciento. Porque, mire, Hildebrandt ahora está con 5 de rating.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 ¡Qué bueno!
El señor MONTESINOS TORRES.—	 5 de rating. Esta está con 3, pero ayer tiene que haber subido por la cuestión esta, para balancear el tema de Gibson, cómo se llama, que último no hay ya nada. Ya la gente está cansada y está harta de esta cuestión. todos los días que dale y dale y dale. O sea, acá usted ha venido a hacer pedagogía política.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Claro, esa es mi misión.
El señor MONTESINOS TORRES.—	 Esa es la pedagogía política.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Me dan una tribuna para que hable de pedagogía política, no voy. ¿No voy? Y la pedagogía que me he metido en la calle ayer.
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor SANTANDER.—	 ¿Qué le pareció, doctor?
El señor MONTESINOS TORRES.—	 Yo le dije ¿te acuerdas? Estuvimos de acuerdo totalmente, me pareció muy bien, excelente.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Además, ha resultado en la interpretación popular superior a lo que calculábamos.
El señor MONTESINOS TORRES.—	 Claro, porque en primer lugar, cómo se llama, el hecho de ir solo, solamente con las armas, de qué, de la virilidad y de la presencia física, y sobre todo con la solvencia moral de hablar, eso es más importante que ir rodeado de 5 de seguridad.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Claro, pues, y de ahí, si no hubiera sido.
El señor MONTESINOS TORRES.—	 Pero ¿usted ha visto la marcha de ayer? Es decir, se desinfló, no hay nada.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y La República no dice una sola palabra.
El señor MONTESINOS TORRES.—	 Nada, y cuando llegaron a la Plaza de Armas se encontraron con dos hileras de mujeres.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Dándoles garantías.
El señor MONTESINOS TORRES.—	" Dándoles garantías. Con mujeres, le digo, ¿Pero cómo, entonces qué policías han ido? ""No, ellos son los policías, mujeres femeninas""."
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y cantaron y se fueron.
El señor MONTESINOS TORRES.—	 Y cantaron y se fueron.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y encima algunos chicos han declarado pidiéndome disculpas.
El señor MONTESINOS TORRES.—	 Y ahí estaba de dirigente el hijo de Del Pomar.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Ese es el que hablaba hasta por los codos.
El señor MONTESINOS TORRES.—	 Él es el hijo de Del Pomar, y el otro que estaba ahí es el hijo de este de la UPP, cómo se llama, Guerra creo que es. De la UPP, uno gordito que es uno de los dirigentes de la UPP.
El señor SANTANDER.—	 ¿Forsyth?
El señor MONTESINOS TORRES.—	 No, Forsyth, no.
El señor SANTANDER.—	 ¿Chipoco?
El señor MONTESINOS TORRES.—	 Tampoco.
El señor SANTANDER.—	 ¿Guerra-García?
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 ¿Grados Bertorini?
El señor MONTESINOS TORRES.—	 No, Grados Bertorini no, Róger Guerra, creo que es.
El señor SANTANDER.—	 Ah, ya es el médico. El médico que fue rector de la universidad.
El señor MONTESINOS TORRES.—	 Su hijo era otro de los agitadores.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Me ha parecido de lo más candente lo del día de ayer, aparte de todo
El señor MONTESINOS TORRES.—	 Ah lógico, un buen manejo estable. (2)
El señor VALLE RIESTRA GONZALES-OLAECHEA.—	 De la Fuerza Armada de la justicia.
El señor MONTESINOS TORRES.—	 Claro, lógico,  pero además hay una cosa, doctor, viendo la perspectiva. Nosotros podemos reatribuir de que el gobierno tiene una serie de errores como todo gobierno tienen los errores, pero si hacemos el balance de lo positivo y de lo negativo, más es positivo
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Hoy día que el doctor Blancas que es socialista y radical.
El señor MONTESINOS TORRES.—	 Sí.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (?) y me reconoció lo que es el terrorismo.
El señor MONTESINOS TORRES.—	 Claro, donde el perfil.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Todo el mundo, el embajador de Canadá, todo el mundo y ahora también con experiencia. Entonces, yo convoqué a un almuerzo, tuve que hacerlo para coordinar qué cosa se podía hablar. Me llevé una gran impresión.
El señor MONTESINOS TORRES.—	 Claro.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 El ministro Baca, excelente; Mirian Schenone ni que decir.
El señor MONTESINOS TORRES.—	 Así es.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Hokama, estupendo.
El señor MONTESINOS TORRES.—	 Así es.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Es un equipo de gente valiosa.
El señor MONTESINOS TORRES.—	 Es un equipo de gente valiosa.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Inclusive no saben nada política, que no opina, que no están ahí con el Gobierno porque (?) el país.
El señor MONTESINOS TORRES.—	 Nada más, porque ninguno de ellos va por una cuestión de percepción, porque usted sabe que son desconocidos en política ni hablan, son mudos.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Hablan cuestiones técnicas. Yo he hablado en estos siete días por todo lo que ellos no han hablado mucho antes. (Risas.)
El señor MONTESINOS TORRES.—	 Los mudos.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Y Fujimori hasta ahora no me desautoriza ¿no?
El señor MONTESINOS TORRES.—	 No, pero si está bien, el esquema de trabajo está bien ¿por qué? Porque justamente se requería una persona que salga a la televisión, haga la autocrítica, diga lo bueno y lo malo del gobierno, porque esto es lo malo, ¿para mí cuál es lo malo? Cuando hay ciertos errores y yo con mi posición y mi vocación democrática es flexibilizar el asunto, es una cosa correcta. Ahora, la pregunta es ¿y por qué participan ustedes? Señor, y por qué no puedo participar de una gestión que tienen sus errores pero también tienen sus virtudes, y entonces yo discrepo de los errores y voy a colaborar para que esos errores se enmienden, pero estoy de acuerdo. Quién no puede estar de acuerdo con que no haya terrorismo, con que ahora podamos andar tranquilamente, usted señor periodista y yo por las calles de Lima, que ya no hayan los apagones, no hayan los coches bombas, no haya más taratas.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Eso es lo que le dije a Alfonso (?) de todas maneras de interpretar el terrorismo.
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Una interpretación académica, le decía que conocía el terrorismo social, la gente que está en la calle tiene fe y orden
El señor MONTESINOS TORRES.—	 Así es.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 La gente no quiere estén matando cambistas.
El señor MONTESINOS TORRES.—	 Por supuesto, y además cuando utilizan metodología paramilitar, una metodología paramilitar con armas de guerra o los seguimientos de combate de la guerrilla o del terrorismo de la violencia subversiva y el Estado tiene que tener un mecanismo de defensa y fuerte, coyuntural hasta que desaparezca. Lo ha dicho el Presidente, es bien claro.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 El doctor Guido que fui a visitarlo.
El señor MONTESINOS TORRES.—	 Sí me dijo, sí me dijo. Muy simpático el doctor, pero no me invito a su juramentación de ley.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 (?) Vladimiro, porque me dijo que estaba usted ahí (Risas) muy amable, no quería que me fuera ¿no?, si tengo que hacer esto no sé qué, fui para limar asperezas sobre cualquier cosa que lo pueda asustar.
El señor MONTESINOS TORRES.—	 Es bueno estar y saludar a tirios y troyanos, así comenzó con el cardenal, por ejemplo, ahora el cardenal está calladito, el Defensor del Pueblo está calladito, el ombudsman ya dejó, pasó hacer (?)
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Habría que sacar una serie de indultos o sigue en vigente.
El señor MONTESINOS TORRES.—	 Claro, ya tengo el paquete de los otros 30 listos. El domingo viene el Presidente y los hago firmar y la próxima semana otro.
El señor VALLE RIESTRA GONZALES OLAECHEA.—	 Otra presentación ahí a (?)
El señor MONTESINOS TORRES.—	 Claro, así es, entonces los errores se van corrigiendo y en el camino vamos andando, en el camino vamos andando. Entonces, el aparato del Estado va corrigiendo los errores, y entonces el aporte es justamente ese, el aporte es subsanar los errores y apoyar lo bueno que se está haciendo. Quien puede estar en contra de la lucha contra el terrorismo, quien puede estar en contra de que la inflación y el manejo de la política económica tenga el resultado que tiene hoy día el país. Si decir con Alan García éramos país inelegible en el mundo, se había declarado perromuertero, no quería pagar la deuda externa; sin embargo, nosotros hemos honrado nuestros compromisos. Ahora, evidentemente, pero sí hay mucho por hacer, evidentemente y es imposible que en 8 años se puede agarrar y dar de comer y empleo a todo el mundo porque el Estado no da para más, (3) pero está mejor como dice Camet al próximo año se tiende a un crecimiento y veamos ahora cual es la política. Ahora que vamos ha hablar de construcción después de la destrucción del Fenómeno del Niño, a la generación de empleo porque está bien la mención de los 1800 millones a que dejó Camet que van a ser dedicados para dar trabajo y van a dar trabajo, ya pensemos de ahora en adelante, no solamente en el programa porque ¿Qué buscamos? La consolidación del Estado de Derecho y el Levantamiento Pleno de lo que es una Democracia completa, pero también veamos como desarrollo del país
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Claro.
El señor MONTESINOS TORRES.—	 Son objetivos, educamos porque nos hace educar otro y ¿Por qué participo? Porque tengo una opción como dice la historia de vida, a uno no le corres, es una buena frase y aparezco en otra frase.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Esa es otra frase que también me ha dicho el señor Fujimori, está bien o no.
El señor  MONTESINOS TORRES.—	 Claro, pues,
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Uno busca la historia es cuestión de tontos perseguir la historia y a la cual a uno no la afecta entonces ahí estamos.
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor SANTANDER.—	 Ahí se levantó muy bien el Presidente Fujimori como cuando explicó, cuando dijo sobre la reelección y destacó con su maqueta, como Belaúnde.
El señor SANTANDER.—	 Como Belaúnde.
El señor MONTESINOS TORRES.—	 Claro, claro. Nosotros estamos bien en eso, si está bien.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Es verdad, y lo bueno es que cuando sale de eso y cuando dije y ya me voy, todo el mundo se molesta conmigo.
El señor MONTESINOS TORRES.—	 No, no, no.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Ya conoces que yo soy así medio decente.
El señor MONTESINOS TORRES.—	 Claro, ese día por ejemplo dices, tengo un compromiso y me voy con todo.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Claro que raro es este tipo que se vaya.
El señor MONTESINOS TORRES.—	 Es que él es así, el Presidente como todo militar es frío, él sabe.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 El se rió de que yo le dijera que me voy.
El señor MONTESINOS TORRES.—	 Sí, sí me dijo , pero como me pareció de lo más simpático, que me dice, como esto que es una persona, viene se disculpa y dice; señor Presidente yo me voy a retirar porque, claro pues, aunque no, cual es el problema? Me dice. Usted también en algún momento también dirá, señor discúlpeme pero tengo que hacer, tengo que viajar, lo dejo en manos del señor Primer Ministro, me voy (Risas.) 
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 No estaba ni Vladimiro, no estaba Nicolás de Bari.
El señor MONTESINOS TORRES.—	 No hay nadie.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Sin embargo parece cliters. (Risas.)
El señor MONTESINOS TORRES.—	 Pero así, fíjese como estamos el primer día cuando conversamos, de la angustia, hemos pasado un día de angustia. Es así o no? Es así, hemos vivido todos, los tres hemos sido testigos de la angustia, claro de la angustia de la decisión de aceptar o no aceptar esas veinticuatro horas y en la mañana.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Yo lo hacía porque me considero en esto, porque hay temas que necesito revisar.
El señor MONTESINOS TORRES.—	 Claro.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Porque hay un poco que uno tiene que luchar por este terreno (?) es increíble. Entonces, carezco de un equipo técnico, solo dos o tres personas de mi confianza, o sea están ahí  y punto no.
El señor MONTESINOS TORRES.—	 Así es.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Santander d e todas maneras, siempre tiene que estar ahí.
El señor MONTESINOS TORRES.—	 Por las razones obvias.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Si pues, señor y a veces quería correr también.
El señor MONTESINOS TORRES.—	 ¿Quería correrse?
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Sí, sí, sí. El señor MONTESINOS TORRES.— L o quería dejar solo.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 No, quería que yo me fuera, que yo lo enfrentaba.
El señor SANTANDER.—	 No, lo que yo quería era, yo los jalé a los dos de la cintura, vamos por acá, para sacarlo al otro de la marcha sino que no se subiera a la banca.
El señor MONTESINOS TORRES.—	 Ya, por donde quieras.
El señor SANTANDER.—	 Lo jalaba y él se subió a la banca , lo bajé, pero logré bajarlo (?)
El señor MONTESINOS TORRES.—	 Estaba haciendo su escenario (?)
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Sí y fui y le tiré un codazo a uno y le dije cobarde pare. (Risas.)
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 No, se portó bien, estuvo solidaria.
El señor SANTANDER.—	 Muy buena mujer.
El señor MONTESINOS TORRES.—	 Pero fíjense si vamos haciendo un balance.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Qué les parece cuando yo les digo que no puedo criticar a mi subordinado.
El señor MONTESINOS TORRES.—	 Está bien.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Es como ironía.
El señor MONTESINOS TORRES.—	 Yo lo se, yo lo tomo así porque se que son frases fraternales.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Frases irónicas de verdad.
El señor MONTESINOS TORRES.—	 Por supuesto, porque cuando me llamó el General Hermoza y me dice, cómo va el amigo, le doy una buena noticia, cual es me dice, me ha llamado y me ha ratificado el cargo. (Risas.)
El señor MONTESINOS TORRES.—	 Se mató de la risa, muy bien me dice, entonces yo le trasmito  esto. Eso lo tomo yo en un sentido fraternal. Y así demuestra la amistad. Yo creo que es una palabra de amistad.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Claro pues, porque es un hombre misterioso y tiene que estar en la penumbra si no es un político, él no quiere balcones, no quiere ser Ministro.
El señor MONTESINOS TORRES.—	 Lógico si no estaría.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Además dice por qué no va  a las comisiones investigadoras, yo no se por qué no va, por qué no lo citan pues. Ni idiota que vaya, así como se presenta al juzgado sin citación. (Risas.)
El señor SANTANDER.—	 Y los periodistas lo que quieren es entrevistarlo.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Me entrevisten a mi.
El señor SANTANDER.—	 No el día que lo entrevisten a él ya para él van a agarrar el premio jurista.
El señor MONTESINOS TORRES.—	 Claro.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Pero yo siempre le he dicho que la diferencia es él igualito es porque no le dan bola, pero así como lo dicen pero me dan bola. (Risas.)
El señor SANTANDER.—	 El doctor le da alegría a la política, tiene que seguir en la política tiene mucha chispa, le da mucho (?)
El señor MONTESINOS TORRES.—	 Además hemos entrado en un clima donde el escenario político se ha extendido totalmente en Lima
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Aunque me dicen que yo soy un tipo de familia determinante.
El señor MONTESINOS TORRES.—	 Pero, nadie podrá decir; primero de que es un convenido que ha aceptado un cargo por conveniencia, nadie podrá decir de que está castrado, nadie podrá decir de que es un hombre oportunista, nadie podrá decir de que ha subido porque ha hecho un pacto, nada acá no hay pactos. Si hacemos un balance cómo fue, ese día yo estaba con el señor Presidente, y me dice llámelo doctor, para que lo llame por teléfono y hablamos por teléfono y entonces me empezó usted a contar el tema, el caso de proceso, que falta el tema del asunto de qué pasa si se va a lanzar ese.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Al juez. El señor MONTESINOS TORRES.—  S i el Juez este Aguirre pasa el asunto.
El señor VALLE RIESTRA GONZÁLEZ OLAECHEA.—	 Estaban muertos de miedo.
El señor MONTESINOS TORRES.—	 No ahora ya están que se mueren de miedo, qué pasa si se va a la Sala Civil, cómo detenemos el problema, entonces yo esperé a que el doctor terminara de hablar y le decimos que no le iba a plantear el problema en ese mismo momento, entonces ya después, no se preocupe doctor, queda en nada, que ya la ejecutoria de Serpa.
El señor VALLE RIESTRA.—	 Lo que tenía Serpa es que es un magistrado elegido por el Congreso. (4)
El señor MONTESINOS TORRES.—	 Claro, y es impecable, tiene una trayectoria impecable. Además las resoluciones es un acto jurisdiccional, tenemos derecho a la crítica a las resoluciones, pero no la crítica a las personas ni a la moralidad de las personas, y la Sala Plena lo ha elegido por voto mayoritario, ha sacado 27 de los 29 votos; o sea, que básicamente por consenso ha salido elegido, casi, no le digo, solamente ha sacado dos.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 A parte que existe uno de esos votos (?) que votó en contra.
El señor MONTESINOS TORRES.—	 No, fue Pantoja que estaba enfermo.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 ¡Ah!, ya.
El señor MONTESINOS TORRES.—	 Y uno que ha habido un blanco que no se sabe quién será. Entonces, de repente él mismo puede haber votado. Pero, bueno, 27 votos.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Unanimidad.
El señor MONTESINOS TORRES.—	 Es casi una unanimidad. Entonces, no podemos decir que es un tipo que ha sido impuesto por nadie. Ha sido el consenso de sus congéneres en el tema. Bueno, entonces, cuando yo hablo con usted, “doctor, se acuerda que alguna vez conversamos la cuestión para la Cancillería, para un cargo; se acuerda usted que hablamos un tema de la Cancillería. Bueno, ha llegado la oportunidad”. “¿Cómo?, ¿cómo? ¿Y cuál sería el cargo?”, usted me dijo. Yo le dije: El premierato. Entonces, me dice: “doctor, podemos hablar sobre el asunto, bueno, bueno”.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 “Déme dos horas”. “No, media hora”. “No, no puedo”.
El señor MONTESINOS TORRES.—	 Lógico. (Risas.)
El señor MONTESINOS TORRES.—	 Bueno, pero fíjese. Y nos reunimos, le dije: ¿y qué le parece entre una hora, dos horas?, y quedamos para las cinco de la tarde.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Sí, sí.
El señor MONTESINOS TORRES.—	 Cinco de la tarde. Bueno, entonces, yo estaba con el Presidente y de ahí me viene para acá. Y a esa hora ya tenía el cargo para... Ya cuando, yo le dije, ¿está con Rosario? Estoy con Rosario acá, me dijo.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Sí.
El señor MONTESINOS TORRES.—	 Porque de ahí usted se fue a almorzar.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Sí.
El señor MONTESINOS TORRES.—	 Se acuerda usted que se fue a almorzar a San Isidro.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Sí.
El señor MONTESINOS TORRES.—	 Y ahí (?), ¿dónde está doctor? No, sí estoy acá con el almuerzo.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Yo estaba almorzando en Alborocía.
El señor MONTESINOS TORRES.—	 En Alborocía, me acuerdo mucho. Bueno, de ahí viene usted a las cinco con Rosario. Yo me acuerdo que se sentaron ahí y acá estaba el general.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Sí, me enseña una caja, ¿una caja de zapatos? (Risas.)
El señor MONTESINOS TORRES.—	 Una caja es la entrega simbólica de la banda, me imagino.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Yo (?) me sentía con responsabilidad, no lo puedo negar (?)
El señor MONTESINOS TORRES.—	 Claro.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Con semejante puesto. Yo ya estaba golpeado anteriormente.
El señor MONTESINOS TORRES.—	 Claro.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Máxime, yo estoy muy agradecido por supuesto. Lo que me preocupa es poder manejar conceptos técnicos, porque no me vayan a comenzar a llamar al Congreso para hablar de tonterías, de las tarifas de la competencia.
El señor MONTESINOS TORRES.—	 No, pero esas cosas que son bien sencillas, porque, en primer lugar, el Primer Ministro va por asuntos de orden político, no va a responder por el alza de las tarifas, de derecho, de energía o el alza de la luz, porque para eso van los ministros del sector. En todo caso, si citan al Primer Ministro, va el Primer Ministro y hace tres minutos de introducción y le cede la palabra al técnico.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Claro.
El señor MONTESINOS TORRES.—	 Por ejemplo, oiga usted, ¿cómo es el tema de la situación de los hospitales para la problemática del incremento del cáncer uterino en las mujeres acá? Señores, el concepto es el siguiente. Uno de los objetivos fundamentales es avanzar en la problemática de la salud y es política del Estado, del gobierno, dar la mayor cantidad de medios para esto y desarrollar la infraestructura. Los detalles los dará el señor Ministro de Salud, entendiéndose, le cedo la palabra. Como dice, la defensa descansa, continúa el libreto ¿no?
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Si es así el magnífico.
El señor MONTESINOS TORRES.—	 Es que es así, porque...
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Dime una cosa, ¿por qué me he metido Contradrogas, por ejemplo?
El señor MONTESINOS TORRES.—	 No.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Que regrese a (?), está.
El señor MONTESINOS TORRES.—	 Sí, pero lo pusieron como una medida antes de que usted entrara.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Pero, ¿lo van a regresar?
El señor MONTESINOS TORRES.—	 Por supuesto.
El señor VALLE RIESTRA GONZALES OLACHEA.—	 Mivivienda, ¿qué tengo que hacer?
