sentence_id,label_0,label_0_prob,label_1,label_1_prob,label_2,label_2_prob
20035.0,None of them,0.4616543,Anger,0.32262403,Hope,0.041789856
20036.0,None of them,0.9059777,Anger,0.039325416,Enthusiasm,0.016227376
20037.0,None of them,0.93038344,Enthusiasm,0.01700165,Anger,0.016235135
20038.1,None of them,0.6026383,Enthusiasm,0.17569742,Hope,0.092964426
20038.0,None of them,0.95410526,Anger,0.016132943,Hope,0.010067726
20038.2,None of them,0.79654485,Enthusiasm,0.06399477,Hope,0.054812606
20039.0,None of them,0.8701794,Hope,0.047383625,Enthusiasm,0.045934804
20040.0,Anger,0.70133924,None of them,0.21798493,Joy,0.01944518
20041.1,None of them,0.80490994,Pride,0.08365354,Anger,0.02549353
20041.0,None of them,0.9547054,Pride,0.014019134,Joy,0.009388594
20042.1,Joy,0.6006861,Pride,0.22912577,Enthusiasm,0.062887274
20042.0,Joy,0.61057264,Pride,0.18022245,None of them,0.10072189
20043.0,None of them,0.42328298,Joy,0.27734405,Enthusiasm,0.09897938
20044.0,None of them,0.9368422,Anger,0.017605951,Fear,0.015831187
20045.0,None of them,0.927385,Anger,0.021984946,Enthusiasm,0.015748315
20046.0,None of them,0.924504,Anger,0.024235908,Hope,0.012798638
20046.1,Pride,0.48998976,Joy,0.22492416,None of them,0.12541293
20047.0,None of them,0.6299455,Hope,0.20932972,Enthusiasm,0.070115104
20048.0,None of them,0.33064407,Joy,0.2777043,Hope,0.16059993
20049.0,None of them,0.51017827,Anger,0.37449855,Sadness,0.06996351
20050.0,None of them,0.9116647,Anger,0.032994606,Hope,0.016644865
20051.0,None of them,0.87841576,Anger,0.04889878,Enthusiasm,0.021293607
20051.1,None of them,0.6545625,Hope,0.11627491,Enthusiasm,0.096790515
20052.11,None of them,0.512538,Hope,0.1981901,Enthusiasm,0.075617306
20052.10,None of them,0.9353176,Anger,0.033652388,Hope,0.007296483
20052.9,None of them,0.97356635,Anger,0.0068326574,Sadness,0.004223492
20052.7,None of them,0.5092489,Anger,0.40408745,Sadness,0.02987927
20052.6,Anger,0.38278744,None of them,0.34264514,Sadness,0.1753478
20052.5,None of them,0.55640167,Pride,0.20988664,Enthusiasm,0.10759484
20052.4,None of them,0.6733817,Pride,0.20841163,Joy,0.030760812
20052.3,None of them,0.906804,Pride,0.02556148,Sadness,0.01775705
20052.2,None of them,0.5818269,Anger,0.25587115,Sadness,0.0757347
20052.1,None of them,0.7921825,Hope,0.094201766,Enthusiasm,0.071149305
20052.0,None of them,0.69196004,Anger,0.12218755,Hope,0.05167222
20052.8,None of them,0.6132636,Enthusiasm,0.12088163,Pride,0.100597076
20053.0,None of them,0.9119893,Enthusiasm,0.025641426,Hope,0.019527989
20054.1,None of them,0.92616206,Enthusiasm,0.018082926,Hope,0.01736384
20054.2,Joy,0.8139733,None of them,0.07106666,Pride,0.03876676
20054.0,None of them,0.51381886,Anger,0.39433062,Sadness,0.019626668
20054.3,None of them,0.87359214,Sadness,0.031357337,Fear,0.026778892
20055.0,None of them,0.7631399,Anger,0.08464348,Enthusiasm,0.057933882
20056.0,Pride,0.777506,Joy,0.07287777,None of them,0.07270745
20056.1,None of them,0.8182616,Anger,0.13631722,Sadness,0.021165555
20056.2,None of them,0.5718269,Enthusiasm,0.18464965,Hope,0.14790338
20056.3,Hope,0.8043519,None of them,0.10773395,Enthusiasm,0.030454393
20056.4,None of them,0.7952329,Enthusiasm,0.084407434,Joy,0.043776207
20056.5,Joy,0.74210805,None of them,0.08621782,Anger,0.056191433
20057.0,Fear,0.5151128,Anger,0.3327347,None of them,0.10668078
20058.0,None of them,0.86485195,Anger,0.059494875,Enthusiasm,0.029362923
20059.1,None of them,0.748964,Anger,0.18849277,Sadness,0.018442985
20059.0,None of them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
20060.0,Anger,0.61591184,None of them,0.31709898,Fear,0.019552758
20061.0,None of them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
20062.0,Anger,0.47041413,None of them,0.45295915,Sadness,0.026824575
20062.1,Disgust,0.9011002,Anger,0.09221937,Sadness,0.002631091
20062.2,Disgust,0.57525957,Anger,0.37310472,None of them,0.029104093
20063.0,None of them,0.37433198,Hope,0.22666648,Anger,0.14777774
20064.1,None of them,0.69275695,Pride,0.12611744,Anger,0.07077427
20064.0,None of them,0.88609236,Anger,0.052395724,Joy,0.020799085
20065.0,Anger,0.4287106,Fear,0.28500628,None of them,0.18064757
20065.1,None of them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
20066.11,None of them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
20066.0,None of them,0.7194493,Anger,0.21226512,Sadness,0.022507938
20066.1,Hope,0.2965332,Joy,0.23245263,None of them,0.2307819
20066.2,None of them,0.38483658,Pride,0.29399642,Anger,0.08314471
20066.3,None of them,0.4439317,Joy,0.17704062,Pride,0.1653512
20066.4,None of them,0.6492264,Joy,0.19002724,Pride,0.06068837
20066.5,None of them,0.46222362,Joy,0.31753042,Pride,0.09549886
20066.13,None of them,0.8685419,Joy,0.045213744,Hope,0.032539807
20066.6,None of them,0.91795284,Anger,0.042256866,Joy,0.008964053
20066.7,None of them,0.591736,Anger,0.14788656,Sadness,0.13572942
20066.8,Hope,0.3750334,None of them,0.28888932,Enthusiasm,0.27685925
20066.9,Joy,0.6390604,None of them,0.27457553,Pride,0.041991405
20066.10,None of them,0.7077672,Anger,0.22520433,Sadness,0.017047727
20066.12,None of them,0.60270745,Joy,0.07109329,Anger,0.070448086
20067.0,Anger,0.48174962,None of them,0.37961936,Fear,0.04891954
20068.0,None of them,0.49078977,Joy,0.29303244,Pride,0.0780009
20069.0,None of them,0.90364325,Joy,0.025122833,Anger,0.0215305
20070.0,None of them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
20071.0,Pride,0.37888506,Joy,0.2700874,None of them,0.211944
20071.1,Anger,0.45575148,None of them,0.3298688,Fear,0.07329
20072.3,Joy,0.7875134,Pride,0.13900158,None of them,0.038577937
20072.2,None of them,0.69344324,Anger,0.20890744,Fear,0.03235696
20072.4,None of them,0.88725054,Anger,0.05782332,Enthusiasm,0.012599367
20072.1,None of them,0.69072324,Joy,0.16134933,Anger,0.047196366
20072.5,Sadness,0.33691752,Anger,0.21766111,None of them,0.20551182
20072.6,None of them,0.91394377,Anger,0.034699798,Enthusiasm,0.017102221
20072.0,Joy,0.8363054,None of them,0.08475581,Pride,0.04268694
20072.7,None of them,0.58677083,Joy,0.23335484,Anger,0.06535742
20073.0,None of them,0.68705785,Hope,0.12746496,Anger,0.07351
20074.0,None of them,0.70564234,Enthusiasm,0.098309465,Hope,0.080915794
20075.1,None of them,0.9137589,Anger,0.04472337,Hope,0.011643116
20075.0,None of them,0.6253089,Anger,0.2978411,Sadness,0.03164025
20076.0,None of them,0.7331556,Anger,0.1719762,Enthusiasm,0.04002331
20076.1,Pride,0.51339555,Joy,0.31066483,Enthusiasm,0.07490568
20077.0,None of them,0.5282607,Joy,0.22601861,Pride,0.11686456
20078.0,Pride,0.58213454,Joy,0.16720606,None of them,0.16089845
20079.1,None of them,0.88485354,Anger,0.032250445,Hope,0.022798136
20079.0,None of them,0.8268463,Anger,0.08708087,Hope,0.03136818
20080.1,Joy,0.65859777,None of them,0.14492287,Sadness,0.10373512
20080.0,Joy,0.55587673,None of them,0.332025,Hope,0.034323245
20081.0,None of them,0.5051776,Anger,0.19915591,Fear,0.10354398
20082.0,None of them,0.8870716,Enthusiasm,0.03072502,Hope,0.026182448
20083.0,None of them,0.651411,Anger,0.11674624,Joy,0.07845538
20084.0,None of them,0.71740645,Anger,0.15511844,Hope,0.035410926
20085.0,None of them,0.904909,Hope,0.029839119,Anger,0.017951114
20086.3,None of them,0.7103929,Anger,0.18099731,Sadness,0.02924066
20086.0,None of them,0.5378472,Joy,0.19491512,Pride,0.092622116
20086.2,Fear,0.9832654,Anger,0.007780279,None of them,0.003978484
20086.1,None of them,0.5334429,Anger,0.13948923,Joy,0.10880343
20087.1,Anger,0.5162919,Disgust,0.25043043,None of them,0.17900315
20087.0,Joy,0.5280603,None of them,0.28777713,Pride,0.055862863
20088.0,Anger,0.50627553,None of them,0.26305723,Sadness,0.05612189
20088.2,None of them,0.3808437,Pride,0.32761717,Joy,0.10996942
20088.1,Fear,0.989075,Anger,0.004441339,None of them,0.00349468
20089.0,None of them,0.67106515,Anger,0.16616647,Sadness,0.09112591
20090.0,None of them,0.8855566,Enthusiasm,0.027852189,Joy,0.02388801
20091.0,None of them,0.82953924,Enthusiasm,0.057303417,Anger,0.043084715
20092.0,Joy,0.46877825,None of them,0.3095386,Pride,0.10299108
20092.1,Joy,0.42792258,Pride,0.28141367,None of them,0.1635534
20093.0,None of them,0.93890846,Anger,0.018990811,Hope,0.008625641
20094.1,None of them,0.7504657,Joy,0.06755412,Pride,0.05042516
20094.2,None of them,0.64968556,Anger,0.18564633,Sadness,0.06712901
20094.4,None of them,0.35995084,Pride,0.34314367,Enthusiasm,0.16212988
20094.3,Sadness,0.8298241,None of them,0.060658243,Anger,0.054843515
20094.6,None of them,0.7128323,Hope,0.11074109,Enthusiasm,0.066308886
20094.0,None of them,0.9241815,Anger,0.015944183,Pride,0.015431348
20094.5,None of them,0.7497244,Pride,0.09132574,Anger,0.045670394
20095.2,None of them,0.8896399,Anger,0.03942388,Sadness,0.037742235
20095.0,None of them,0.5407594,Joy,0.16749552,Pride,0.16051577
20095.1,None of them,0.837444,Anger,0.06677288,Sadness,0.04027729
20096.0,None of them,0.8783045,Hope,0.032169566,Anger,0.02385276
20097.0,None of them,0.85008,Hope,0.041910816,Anger,0.030857729
20098.1,None of them,0.89146584,Pride,0.024547009,Joy,0.018635157
20098.0,Pride,0.52064294,Joy,0.38688603,Enthusiasm,0.03681226
20099.0,None of them,0.9233028,Anger,0.01987891,Joy,0.012718961
20100.1,None of them,0.7935918,Sadness,0.054203924,Anger,0.049238756
20100.0,None of them,0.93506235,Hope,0.016601687,Enthusiasm,0.015657727
20100.2,Anger,0.643386,None of them,0.18235977,Sadness,0.098191924
20101.0,None of them,0.881443,Anger,0.072119445,Hope,0.011077645
20102.1,None of them,0.9366345,Anger,0.026407465,Fear,0.010435906
20102.5,Hope,0.43619162,Enthusiasm,0.3908588,None of them,0.11629977
20102.4,Pride,0.6592977,Joy,0.18440878,None of them,0.09390196
20102.3,None of them,0.73686886,Pride,0.06832801,Sadness,0.06276483
20102.2,None of them,0.582754,Pride,0.17195289,Joy,0.12642963
20102.0,None of them,0.9257783,Anger,0.019964036,Hope,0.0123134935
20102.6,None of them,0.9315824,Pride,0.025901724,Joy,0.014238617
20103.0,None of them,0.9554271,Joy,0.012884613,Pride,0.0074652354
20103.1,None of them,0.87923896,Anger,0.045587145,Sadness,0.038332883
20103.2,None of them,0.5942987,Anger,0.3541651,Sadness,0.015793743
20103.3,None of them,0.8368061,Anger,0.038063917,Joy,0.029226543
20104.1,Enthusiasm,0.35140997,Pride,0.30419827,None of them,0.1600279
20104.0,Sadness,0.5708481,Anger,0.33825612,Disgust,0.05250107
20104.3,Joy,0.72114176,Pride,0.11817957,None of them,0.083955005
20104.2,None of them,0.87682706,Pride,0.034577943,Enthusiasm,0.022762181
20105.0,None of them,0.9367869,Anger,0.0210527,Hope,0.012442287
20106.0,None of them,0.927385,Anger,0.021984946,Enthusiasm,0.015748315
20107.0,None of them,0.86102843,Joy,0.075199015,Enthusiasm,0.025191922
20108.0,None of them,0.9579034,Pride,0.009356001,Joy,0.007436568
20109.1,None of them,0.9565823,Anger,0.013278228,Enthusiasm,0.009722658
20109.0,None of them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
20110.1,None of them,0.5924767,Anger,0.24097212,Sadness,0.05505417
20110.0,None of them,0.9587052,Enthusiasm,0.011642348,Anger,0.007953226
20111.0,None of them,0.9166036,Anger,0.019278957,Pride,0.014224124
20112.0,None of them,0.927385,Anger,0.021984946,Enthusiasm,0.015748315
20113.0,None of them,0.84122473,Anger,0.09183524,Hope,0.020900669
20114.0,None of them,0.8170954,Hope,0.09406813,Enthusiasm,0.06269071
20115.0,None of them,0.5861364,Joy,0.16497228,Pride,0.120698616
20116.0,None of them,0.9628373,Enthusiasm,0.012055397,Hope,0.009806034
20117.1,Anger,0.54033834,None of them,0.3631101,Disgust,0.034404065
20117.2,Anger,0.5193862,None of them,0.41592115,Fear,0.023590673
20117.0,Fear,0.9936854,Anger,0.0026075782,Sadness,0.0014086273
20118.0,None of them,0.7584869,Anger,0.14657786,Enthusiasm,0.031428553
20119.1,Anger,0.5596529,None of them,0.38518023,Sadness,0.02586487
20119.0,None of them,0.6917831,Anger,0.20401001,Enthusiasm,0.029328527
20120.0,None of them,0.91261345,Anger,0.04091384,Hope,0.014734432
20121.4,Anger,0.43367663,None of them,0.27723712,Sadness,0.14776935
20121.1,Sadness,0.6501447,Anger,0.16901337,None of them,0.1188043
20121.0,None of them,0.41337013,Hope,0.27478164,Enthusiasm,0.1489065
20121.5,Pride,0.34458402,Enthusiasm,0.19858547,Hope,0.18492879
20121.6,Anger,0.7224131,None of them,0.1490315,Sadness,0.09928846
20121.3,None of them,0.524749,Pride,0.252033,Anger,0.07944774
20121.2,None of them,0.71624863,Anger,0.1672825,Sadness,0.05217776
20122.0,None of them,0.92390853,Anger,0.024132432,Hope,0.018603213
20123.2,None of them,0.60324913,Joy,0.14426611,Hope,0.125908
20123.1,None of them,0.47746688,Pride,0.27490723,Enthusiasm,0.08757832
20123.0,None of them,0.5095671,Anger,0.13856016,Joy,0.12110557
20124.0,None of them,0.5276297,Anger,0.3716864,Enthusiasm,0.036970243
20124.1,None of them,0.91863245,Enthusiasm,0.023520982,Hope,0.01766091
20125.0,None of them,0.5544413,Anger,0.1619055,Hope,0.09513028
20126.0,None of them,0.7267661,Enthusiasm,0.15228951,Joy,0.031609617
20126.1,Anger,0.5480032,None of them,0.3234333,Sadness,0.08285317
20127.1,None of them,0.57345325,Anger,0.23284666,Pride,0.048891887
20127.0,Sadness,0.29625782,Joy,0.2793667,None of them,0.13640243
20128.0,None of them,0.46060756,Anger,0.26608276,Sadness,0.13625842
20129.0,None of them,0.7809189,Anger,0.091667295,Fear,0.05426861
20129.1,Anger,0.4202721,None of them,0.41583657,Sadness,0.06672537
20130.0,None of them,0.90583163,Enthusiasm,0.03047901,Anger,0.024358485
20131.1,None of them,0.69769084,Anger,0.2190805,Hope,0.018911833
20131.0,None of them,0.9709906,Anger,0.009067963,Hope,0.0050644362
20131.2,Anger,0.58652383,Fear,0.23338696,None of them,0.08754293
20132.0,None of them,0.45093372,Fear,0.25548372,Anger,0.18234605
20133.0,None of them,0.9101608,Anger,0.034399066,Enthusiasm,0.013980375
20133.1,None of them,0.8930013,Anger,0.031884167,Pride,0.029252257
20134.0,None of them,0.92008376,Enthusiasm,0.02306296,Anger,0.02130786
20134.1,None of them,0.9081002,Anger,0.033230606,Hope,0.016529124
20135.0,None of them,0.93815976,Enthusiasm,0.019697335,Hope,0.014011873
20136.1,None of them,0.4514479,Anger,0.43895626,Sadness,0.063243136
20136.0,None of them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
20137.0,None of them,0.8596472,Anger,0.074349664,Fear,0.015740117
20138.0,None of them,0.72946125,Anger,0.13438235,Sadness,0.05352649
20139.0,Joy,0.3704378,None of them,0.2289116,Pride,0.12858477
20140.0,None of them,0.9281026,Enthusiasm,0.017921833,Hope,0.017657783
20141.0,None of them,0.3919049,Anger,0.26804778,Fear,0.26150462
20142.2,None of them,0.8344598,Enthusiasm,0.044250697,Joy,0.040031787
20142.0,None of them,0.914442,Enthusiasm,0.024995286,Joy,0.017626565
20142.1,None of them,0.52129686,Anger,0.3197243,Sadness,0.05003353
20143.0,None of them,0.9137309,Anger,0.03848891,Enthusiasm,0.013222645
20144.0,None of them,0.65145475,Enthusiasm,0.10824631,Hope,0.06708837
20145.2,None of them,0.5401109,Pride,0.29804817,Sadness,0.056131106
20145.3,Anger,0.56413084,None of them,0.305025,Pride,0.03501147
20145.0,Joy,0.6546819,None of them,0.12327266,Anger,0.07692153
20145.1,Hope,0.57293785,Enthusiasm,0.16806895,None of them,0.15855496
20146.0,None of them,0.6450097,Joy,0.23431501,Hope,0.04502139
20147.1,Hope,0.3774126,None of them,0.25372705,Enthusiasm,0.2084933
20147.0,None of them,0.8819148,Enthusiasm,0.03801043,Hope,0.03522268
20148.0,None of them,0.7593138,Anger,0.09871212,Hope,0.06164635
20149.0,None of them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
20150.0,Joy,0.38221842,None of them,0.35866767,Pride,0.1023852
20151.0,Sadness,0.30395085,None of them,0.29354241,Anger,0.25535676
20152.0,Anger,0.512575,None of them,0.37639484,Fear,0.048869412
20153.0,None of them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
20154.1,None of them,0.624207,Pride,0.24818003,Enthusiasm,0.05959928
20154.0,None of them,0.9376644,Anger,0.014098021,Enthusiasm,0.012326423
20155.0,Joy,0.722365,Enthusiasm,0.080839954,Pride,0.070915535
20156.0,None of them,0.7909689,Pride,0.061495572,Anger,0.03746954
20157.0,None of them,0.7613408,Enthusiasm,0.117884524,Pride,0.05749708
20157.1,None of them,0.8546857,Enthusiasm,0.037623644,Joy,0.036649145
20158.0,None of them,0.9351527,Anger,0.020479651,Enthusiasm,0.014011848
20159.0,None of them,0.7567942,Pride,0.080569156,Enthusiasm,0.043334242
20160.0,Hope,0.34274352,None of them,0.3313291,Enthusiasm,0.15661964
20160.2,None of them,0.6097895,Hope,0.1875755,Enthusiasm,0.08225411
20160.1,None of them,0.88208956,Pride,0.055219233,Enthusiasm,0.016817546
20161.0,None of them,0.8713137,Hope,0.0518675,Anger,0.035673622
20162.0,None of them,0.50310653,Sadness,0.1850002,Pride,0.10968723
20162.1,Pride,0.7495856,Joy,0.090666324,None of them,0.07210963
20162.2,Anger,0.56455326,Disgust,0.18253334,Sadness,0.14867587
20163.0,None of them,0.9222363,Anger,0.03194861,Fear,0.01601123
20164.0,None of them,0.7052056,Pride,0.09455748,Anger,0.057893302
20165.0,None of them,0.9363633,Anger,0.016540572,Enthusiasm,0.015925575
20166.1,None of them,0.777666,Anger,0.13633776,Hope,0.026543975
20166.0,None of them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
20167.0,None of them,0.8090178,Anger,0.08587018,Fear,0.030440606
20168.1,None of them,0.810606,Enthusiasm,0.06137981,Pride,0.031749796
20168.0,None of them,0.8864078,Anger,0.068270996,Sadness,0.014935879
20168.2,Anger,0.5011123,None of them,0.33216327,Sadness,0.129863
20169.0,None of them,0.64977515,Anger,0.1638783,Hope,0.044043474
20170.0,None of them,0.63657516,Anger,0.26414213,Sadness,0.054675456
20171.1,None of them,0.940199,Enthusiasm,0.015321344,Pride,0.011257071
20171.0,None of them,0.8485015,Joy,0.071543254,Anger,0.023264812
20172.0,Enthusiasm,0.35532808,None of them,0.27607477,Pride,0.23149927
20172.1,None of them,0.60010356,Enthusiasm,0.19828464,Hope,0.11603902
20173.0,None of them,0.78344107,Anger,0.114499494,Sadness,0.040931337
20174.1,Joy,0.63559467,None of them,0.21616325,Anger,0.049541958
20174.0,None of them,0.93426764,Joy,0.015349255,Pride,0.013975243
20175.1,None of them,0.6989372,Anger,0.12069746,Hope,0.09933247
20175.0,None of them,0.9312707,Anger,0.02137101,Sadness,0.010876055
20176.0,None of them,0.91145676,Anger,0.053842455,Fear,0.008931923
20177.0,None of them,0.9614046,Enthusiasm,0.009226887,Joy,0.008824141
20178.0,None of them,0.94287694,Anger,0.02853529,Sadness,0.00770101
20178.1,None of them,0.9612995,Enthusiasm,0.010266634,Hope,0.010069438
20179.1,None of them,0.92177117,Enthusiasm,0.018790856,Hope,0.018598797
20179.0,None of them,0.8297609,Anger,0.099631146,Fear,0.027789114
20179.2,None of them,0.95773715,Enthusiasm,0.010848155,Pride,0.00967718
20180.0,None of them,0.8942297,Enthusiasm,0.033547305,Hope,0.029765915
20181.1,None of them,0.43011573,Anger,0.3868,Disgust,0.05970324
20181.3,None of them,0.6947176,Anger,0.12963822,Sadness,0.10458409
20181.2,None of them,0.9209655,Anger,0.034284525,Enthusiasm,0.009504683
20181.0,None of them,0.95208496,Enthusiasm,0.01202367,Joy,0.009810345
20182.0,None of them,0.9136709,Enthusiasm,0.020665543,Hope,0.019656587
20183.0,Anger,0.53299254,None of them,0.24323653,Disgust,0.13077512
20184.0,None of them,0.94051445,Anger,0.02043601,Hope,0.010346635
20185.0,None of them,0.6589483,Anger,0.26144814,Sadness,0.019548962
20185.1,Anger,0.46051708,None of them,0.42726165,Sadness,0.060994886
20186.0,None of them,0.8970916,Enthusiasm,0.02833434,Anger,0.026842117
20187.2,Pride,0.36378413,None of them,0.32862842,Joy,0.10537513
20187.0,None of them,0.8543518,Anger,0.06886634,Fear,0.02705322
20187.1,Pride,0.5877164,Joy,0.2883794,None of them,0.07059963
20188.0,None of them,0.9119893,Enthusiasm,0.025641426,Hope,0.019527989
20189.0,None of them,0.48057842,Anger,0.35494727,Sadness,0.12327026
20190.0,None of them,0.95249045,Anger,0.014987586,Hope,0.010155038
20191.0,None of them,0.6901402,Anger,0.21358591,Pride,0.023390627
20192.0,None of them,0.87375826,Enthusiasm,0.055195745,Hope,0.03259913
20193.0,None of them,0.9670501,Anger,0.011997103,Enthusiasm,0.006692519
20193.1,None of them,0.3742306,Pride,0.2451248,Joy,0.24435164
20194.0,None of them,0.9119893,Enthusiasm,0.025641426,Hope,0.019527989
20195.0,None of them,0.940671,Anger,0.023591908,Hope,0.008305042
20196.0,None of them,0.9613957,Enthusiasm,0.0136482855,Pride,0.005980373
20197.0,None of them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
20198.0,None of them,0.8995165,Joy,0.044671137,Enthusiasm,0.017045036
20199.0,Joy,0.69557124,Pride,0.11105314,None of them,0.10841432
20199.1,None of them,0.93380857,Hope,0.013781272,Anger,0.011108759
20200.1,None of them,0.8924861,Hope,0.02747829,Joy,0.022416592
20200.0,Disgust,0.5925797,Anger,0.34662372,Sadness,0.028118255
20201.0,Anger,0.42290977,Sadness,0.24274428,Disgust,0.13331138
20202.1,None of them,0.77814305,Anger,0.1278703,Sadness,0.031852286
20202.0,None of them,0.9431663,Enthusiasm,0.018744675,Hope,0.01302815
20203.0,None of them,0.85157853,Enthusiasm,0.047790177,Joy,0.037704468
20204.0,None of them,0.73105544,Anger,0.13252531,Sadness,0.0674441
20205.0,None of them,0.45085993,Fear,0.35913658,Anger,0.075831756
20206.0,None of them,0.8454795,Hope,0.0331412,Joy,0.030363938
20207.0,Joy,0.70247614,None of them,0.08688642,Hope,0.0814474
20208.1,None of them,0.6933516,Anger,0.19935237,Sadness,0.053288642
20208.0,None of them,0.5519401,Anger,0.23406367,Enthusiasm,0.1220061
20209.0,Anger,0.49136248,None of them,0.39306766,Sadness,0.08511252
20210.1,None of them,0.61603415,Hope,0.15098225,Enthusiasm,0.08161685
20210.0,None of them,0.8144697,Anger,0.075074695,Hope,0.03234359
20211.0,None of them,0.48411855,Anger,0.2511536,Sadness,0.14077754
20212.0,None of them,0.7505221,Enthusiasm,0.07554711,Pride,0.051407184
20212.1,None of them,0.5797193,Anger,0.17389554,Sadness,0.059708335
20213.0,Joy,0.57997805,None of them,0.19930702,Hope,0.10002704
20214.0,None of them,0.82733846,Enthusiasm,0.08070622,Hope,0.06447798
20215.1,None of them,0.92938393,Hope,0.021434043,Enthusiasm,0.017341357
20215.0,None of them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
20216.0,None of them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
20217.4,None of them,0.8547325,Enthusiasm,0.05259515,Hope,0.022665525
20217.0,None of them,0.9169042,Anger,0.03945726,Fear,0.012118092
20217.1,None of them,0.88087374,Anger,0.064006746,Fear,0.013479577
20217.2,None of them,0.88050693,Anger,0.08458909,Hope,0.00823572
