sentence_id,label_0,label_0_prob,label_1,label_1_prob,label_2,label_2_prob
10025.4,Enthusiasm,0.7293487,Anger,0.11692253,Pride,0.067389235
10025.5,Enthusiasm,0.40174216,Joy,0.34093615,Anger,0.117613636
10025.6,Enthusiasm,0.33014962,Pride,0.27629286,Hope,0.25992304
10025.7,Enthusiasm,0.7666545,Anger,0.10946213,Sadness,0.039853815
10025.2,Enthusiasm,0.55963945,Anger,0.3231613,Fear,0.03860179
10025.9,Enthusiasm,0.5683133,Anger,0.1756367,Fear,0.15634008
10025.10,Enthusiasm,0.858217,Fear,0.04235781,Anger,0.029267535
10025.11,Enthusiasm,0.89070576,None of Them,0.048181206,Anger,0.013432796
10025.12,Enthusiasm,0.9614208,None of Them,0.00840702,Joy,0.008216545
10025.8,Sadness,0.29112917,Enthusiasm,0.2318858,Anger,0.16612811
10026.0,Enthusiasm,0.7532616,Anger,0.1521523,Sadness,0.029084725
10027.1,Anger,0.6196914,Enthusiasm,0.21606608,Sadness,0.112455085
10027.0,Enthusiasm,0.94003266,Pride,0.014950348,Hope,0.013101073
10027.2,Anger,0.43466625,Enthusiasm,0.37675768,Sadness,0.093888514
10028.0,Anger,0.8252218,Enthusiasm,0.12185123,Sadness,0.025632128
10029.5,Anger,0.47932932,Fear,0.27389553,Enthusiasm,0.16278444
10029.4,Anger,0.64463377,Enthusiasm,0.24933381,Sadness,0.05352575
10029.8,Fear,0.6409151,Anger,0.20360631,Enthusiasm,0.10833153
10029.0,Enthusiasm,0.8650193,Anger,0.0581001,Fear,0.027959516
10029.2,Enthusiasm,0.2797966,Pride,0.24397495,Hope,0.15696315
10029.1,Enthusiasm,0.6694654,None of Them,0.11698734,Anger,0.059107814
10029.9,Enthusiasm,0.62071323,None of Them,0.16453236,Joy,0.12517989
10029.7,Enthusiasm,0.95674694,Anger,0.01799151,Hope,0.009490059
10029.3,Enthusiasm,0.7684009,Anger,0.10122319,Fear,0.054976195
10029.6,Enthusiasm,0.3400312,Fear,0.22702569,Anger,0.17944337
1003.0,Enthusiasm,0.85045546,Joy,0.0491263,None of Them,0.034191176
10030.3,Enthusiasm,0.36104628,None of Them,0.21677567,Hope,0.15923883
10030.2,Enthusiasm,0.5299187,Anger,0.29521558,Pride,0.075362474
10030.1,Enthusiasm,0.9616979,Anger,0.014852132,Hope,0.006997705
10030.5,Enthusiasm,0.92605805,Hope,0.025440788,Pride,0.01916441
10030.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10030.4,Anger,0.59821874,Enthusiasm,0.23198797,Sadness,0.101442516
10031.0,Enthusiasm,0.8811033,Hope,0.042868342,Pride,0.034755833
10032.0,Enthusiasm,0.67362154,Anger,0.2739181,Hope,0.012989875
10033.0,Anger,0.7283686,Enthusiasm,0.110759005,Fear,0.10534172
10034.0,Enthusiasm,0.87243414,Anger,0.05851498,Hope,0.030353306
10035.0,Anger,0.7367517,Enthusiasm,0.15017408,Fear,0.03691124
10036.0,Enthusiasm,0.73268324,Anger,0.1172054,Sadness,0.046588525
10037.0,None of Them,0.37284535,Hope,0.190395,Enthusiasm,0.17459318
10038.0,Enthusiasm,0.6828068,None of Them,0.118365996,Joy,0.06274084
10039.0,Enthusiasm,0.85157853,Hope,0.047790177,Joy,0.037704468
1004.0,Enthusiasm,0.967458,Hope,0.007822115,None of Them,0.0067481026
10040.9,Anger,0.5039141,Enthusiasm,0.16941859,Fear,0.16617163
10040.11,None of Them,0.5774312,Enthusiasm,0.18262385,Joy,0.0670233
10040.10,Enthusiasm,0.59778523,Fear,0.15856232,Anger,0.11799985
10040.0,Enthusiasm,0.6158874,Anger,0.22686768,Sadness,0.08297392
10040.4,Anger,0.5957033,Enthusiasm,0.21444711,Fear,0.10571205
10040.5,Anger,0.48475015,Enthusiasm,0.3914541,Sadness,0.051050305
10040.3,Enthusiasm,0.49291772,Pride,0.250269,Hope,0.13808908
10040.2,Enthusiasm,0.49505168,Anger,0.38720965,Fear,0.043155313
10040.1,Enthusiasm,0.78162944,Anger,0.14982226,Fear,0.018198282
10040.6,Sadness,0.70956546,Anger,0.11760733,Enthusiasm,0.07727581
10040.7,Enthusiasm,0.94025856,Hope,0.01862401,Pride,0.013810062
10040.8,Enthusiasm,0.3940594,Anger,0.28610823,Sadness,0.115096
10041.0,Joy,0.4789145,None of Them,0.35405657,Enthusiasm,0.09818014
10042.0,Enthusiasm,0.927385,Anger,0.021984946,Hope,0.015748315
10043.0,Enthusiasm,0.5213023,Pride,0.13373369,Hope,0.1292213
10044.0,Enthusiasm,0.5798751,None of Them,0.29239726,Hope,0.043806463
10044.1,Anger,0.46676338,Enthusiasm,0.4489021,Sadness,0.024857154
10045.0,Enthusiasm,0.8744276,Anger,0.06330473,Sadness,0.012117067
10046.1,Enthusiasm,0.8676181,Anger,0.03610555,Hope,0.034102213
10046.0,Enthusiasm,0.776833,Anger,0.12839869,Fear,0.027472226
10047.0,Enthusiasm,0.5529449,Anger,0.36085218,Pride,0.023981111
10048.1,Enthusiasm,0.51848334,None of Them,0.18431644,Sadness,0.108621076
10048.0,Enthusiasm,0.7152286,Hope,0.11704503,Joy,0.08711258
10049.0,Enthusiasm,0.6873914,Anger,0.116604,Fear,0.08517665
1005.0,Enthusiasm,0.85157853,Hope,0.047790177,Joy,0.037704468
1005.1,Enthusiasm,0.79162115,None of Them,0.1068391,Hope,0.032165654
10050.0,Enthusiasm,0.7152286,Hope,0.11704503,Joy,0.08711258
10051.0,Enthusiasm,0.48739263,Anger,0.25930423,Sadness,0.15111579
10052.0,Enthusiasm,0.80488175,Anger,0.08914785,Pride,0.03248127
10053.0,None of Them,0.53119165,Enthusiasm,0.24198775,Joy,0.15789632
10054.0,Enthusiasm,0.85157853,Hope,0.047790177,Joy,0.037704468
10055.0,Joy,0.39572316,Enthusiasm,0.2859208,None of Them,0.20017655
10056.0,Enthusiasm,0.85157853,Hope,0.047790177,Joy,0.037704468
10056.1,Enthusiasm,0.388299,Anger,0.37818053,Pride,0.102949716
10056.3,Enthusiasm,0.7926939,Anger,0.075167075,Pride,0.0737188
10056.2,Enthusiasm,0.8503069,Pride,0.054327242,Hope,0.039542418
10057.0,Enthusiasm,0.9674306,Hope,0.010737533,Pride,0.0077070654
10057.1,Joy,0.47542566,Enthusiasm,0.4214297,Pride,0.038105026
10058.1,Enthusiasm,0.88007665,Anger,0.06159789,Hope,0.015828552
10058.0,Enthusiasm,0.48465952,Joy,0.27304596,Pride,0.122020885
10058.2,Enthusiasm,0.34323204,Anger,0.32454702,None of Them,0.114727095
10058.6,Joy,0.47542566,Enthusiasm,0.4214297,Pride,0.038105026
10058.3,Pride,0.41755787,Hope,0.31337485,None of Them,0.1655239
10058.5,Enthusiasm,0.6389524,Anger,0.27324012,Sadness,0.03005115
10058.4,Enthusiasm,0.5921949,Anger,0.17186774,None of Them,0.0893483
10059.3,Enthusiasm,0.7040952,Hope,0.08237759,Anger,0.07393787
10059.0,Enthusiasm,0.9222483,Joy,0.027102953,Hope,0.016548961
10059.4,Enthusiasm,0.686605,Anger,0.16661981,Pride,0.051265907
10059.5,Enthusiasm,0.8628847,Pride,0.056160923,Hope,0.05065832
10059.11,Enthusiasm,0.5310016,None of Them,0.19070251,Anger,0.13854049
10059.10,Enthusiasm,0.9534186,Anger,0.022304509,Pride,0.0064797723
10059.2,Enthusiasm,0.82377183,Pride,0.059885398,Hope,0.04566352
10059.7,Pride,0.32822314,Joy,0.24302463,Enthusiasm,0.2341646
10059.8,Sadness,0.3302971,Anger,0.3158079,Enthusiasm,0.22480349
10059.9,Enthusiasm,0.80667037,Anger,0.055471744,Sadness,0.04913024
10059.1,Enthusiasm,0.6722338,Anger,0.12895502,Pride,0.06562397
10059.6,Joy,0.7458079,Enthusiasm,0.08986624,None of Them,0.088791035
1006.0,Enthusiasm,0.82319355,Joy,0.05325893,Hope,0.051712595
10060.0,Enthusiasm,0.9177122,Pride,0.02071764,Hope,0.01632197
10061.1,Enthusiasm,0.94497776,Anger,0.028119903,Hope,0.0073310467
10061.0,Enthusiasm,0.46198168,Anger,0.17629327,Hope,0.13900022
10062.0,Enthusiasm,0.9544464,Hope,0.012500809,Pride,0.009295067
10062.1,Enthusiasm,0.8149865,Pride,0.060460143,Anger,0.054128315
10063.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10064.0,Enthusiasm,0.50202185,Anger,0.27734718,Fear,0.09626371
10065.0,Enthusiasm,0.7152286,Hope,0.11704503,Joy,0.08711258
10066.0,Enthusiasm,0.93656284,Anger,0.01745235,Pride,0.017334776
10067.0,Enthusiasm,0.8615118,Pride,0.03338904,Hope,0.03156719
10068.0,Anger,0.47552106,Fear,0.2529863,Enthusiasm,0.19980863
10069.0,Enthusiasm,0.850496,Hope,0.07019119,Pride,0.0447883
1007.0,Enthusiasm,0.5548425,Anger,0.31687063,Sadness,0.062113017
10070.0,Enthusiasm,0.51191634,Pride,0.28797132,Hope,0.066780485
10071.23,Enthusiasm,0.97355413,Hope,0.008693166,Pride,0.006114155
10071.3,Anger,0.58803064,Enthusiasm,0.14851046,Sadness,0.10179548
10071.4,Disgust,0.6235293,Anger,0.18421514,Hope,0.051574707
10071.16,Enthusiasm,0.5618063,Anger,0.14842495,None of Them,0.11001965
10071.5,Enthusiasm,0.9305372,Hope,0.018182123,Pride,0.017631665
10071.15,Enthusiasm,0.90881175,Anger,0.02444462,Sadness,0.01589177
10071.14,Joy,0.47542566,Enthusiasm,0.4214297,Pride,0.038105026
10071.12,Joy,0.47542566,Enthusiasm,0.4214297,Pride,0.038105026
10071.11,Enthusiasm,0.513222,Anger,0.3004183,Fear,0.06915741
10071.6,Enthusiasm,0.65866804,Hope,0.17262314,None of Them,0.05037385
10071.7,Anger,0.44208118,Enthusiasm,0.22400814,Sadness,0.20867479
10071.9,Enthusiasm,0.3389357,Sadness,0.25909746,Anger,0.25562352
10071.8,Sadness,0.5191265,Anger,0.3157873,Enthusiasm,0.12301089
10071.13,Enthusiasm,0.7231705,Anger,0.18908209,Pride,0.02161142
10071.22,Enthusiasm,0.9403193,Anger,0.021517415,Pride,0.012066353
10071.2,Anger,0.46810827,Enthusiasm,0.168581,Disgust,0.15495075
10071.35,Enthusiasm,0.91402024,None of Them,0.019205682,Hope,0.018647432
10071.24,Enthusiasm,0.91655385,Hope,0.02528486,None of Them,0.015706293
10071.25,Anger,0.5341286,Disgust,0.43407044,Enthusiasm,0.014429954
10071.26,Disgust,0.71673936,Anger,0.2538257,Sadness,0.015623347
10071.27,Enthusiasm,0.69726783,None of Them,0.14700389,Joy,0.042048853
10071.28,Enthusiasm,0.37944135,Pride,0.2149867,Hope,0.1529275
10071.29,Enthusiasm,0.7561475,Anger,0.06586332,Pride,0.057292104
10071.30,Enthusiasm,0.57582253,Anger,0.15270784,Hope,0.11205606
10071.21,Enthusiasm,0.86937714,Joy,0.044998344,Anger,0.033129577
10071.20,Enthusiasm,0.9448204,Hope,0.015702102,Pride,0.0145785585
10071.19,Enthusiasm,0.8975423,Pride,0.038631994,Joy,0.026459841
10071.0,Enthusiasm,0.4557746,None of Them,0.17604144,Hope,0.16264278
10071.18,Enthusiasm,0.57727116,Anger,0.3547041,Sadness,0.017231891
10071.31,Enthusiasm,0.6614857,Anger,0.118953824,Hope,0.07655763
10071.32,Enthusiasm,0.75403816,Joy,0.13342507,Pride,0.03301909
10071.1,Enthusiasm,0.5742075,Anger,0.27748257,Sadness,0.043594394
10071.33,Enthusiasm,0.4559258,Anger,0.39840376,Sadness,0.073683515
10071.34,Joy,0.47542566,Enthusiasm,0.4214297,Pride,0.038105026
10071.17,Anger,0.57305163,Disgust,0.33386433,Enthusiasm,0.06490365
10071.10,Enthusiasm,0.66285264,Anger,0.09824486,Pride,0.0717595
10072.0,Enthusiasm,0.83087593,Joy,0.07206191,Hope,0.034491487
10072.1,Enthusiasm,0.9679923,Hope,0.010152888,Pride,0.0058266968
10073.9,Enthusiasm,0.6141716,Joy,0.13390233,None of Them,0.08906525
10073.8,Enthusiasm,0.7596859,None of Them,0.09673422,Anger,0.04847897
10073.10,Enthusiasm,0.815527,Pride,0.062023282,Hope,0.042391922
10073.11,Sadness,0.5415366,Anger,0.24710608,Enthusiasm,0.13740028
10073.12,Enthusiasm,0.52638215,Anger,0.21976371,Sadness,0.08719012
10073.13,Enthusiasm,0.50186163,Anger,0.21713987,Sadness,0.081644684
10073.6,Anger,0.45866972,Enthusiasm,0.2563125,Sadness,0.16008464
10073.5,Joy,0.41361913,Enthusiasm,0.37340543,None of Them,0.08373745
10073.4,Enthusiasm,0.6094255,Anger,0.16953865,Hope,0.107635595
10073.3,Enthusiasm,0.97355413,Hope,0.008693166,Pride,0.006114155
10073.18,Joy,0.52660775,Enthusiasm,0.19840686,None of Them,0.18315274
10073.1,Enthusiasm,0.57565284,None of Them,0.16816318,Joy,0.13109714
10073.2,Enthusiasm,0.71358746,Joy,0.09832603,Pride,0.08050806
10073.7,Enthusiasm,0.961154,Anger,0.013972369,Hope,0.0069280867
10073.17,Enthusiasm,0.6435046,Anger,0.13843292,Joy,0.069943905
10073.16,Enthusiasm,0.7474267,Joy,0.061424818,Anger,0.055110145
10073.15,Enthusiasm,0.7163645,Anger,0.10896643,Pride,0.059656266
10073.14,Enthusiasm,0.5638214,Anger,0.23462018,Sadness,0.16409524
10073.0,Enthusiasm,0.9054439,None of Them,0.033193957,Hope,0.020345544
10074.0,Enthusiasm,0.84279054,Hope,0.084710926,Pride,0.02202281
10075.0,Enthusiasm,0.90678555,Anger,0.045968864,Sadness,0.0114261005
10076.0,Enthusiasm,0.9395918,Hope,0.015590409,Anger,0.012470072
10077.2,Joy,0.4961692,None of Them,0.30807623,Enthusiasm,0.11240046
10077.0,Enthusiasm,0.9395918,Hope,0.015590409,Anger,0.012470072
10077.4,Enthusiasm,0.78283304,Anger,0.08027235,Sadness,0.054934032
10077.3,Enthusiasm,0.9425333,Anger,0.02411855,Hope,0.009693104
10077.1,Enthusiasm,0.6934567,Hope,0.11019659,Pride,0.061700657
10078.0,Enthusiasm,0.48083317,Anger,0.3954777,Sadness,0.078592144
10079.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
1008.0,Enthusiasm,0.85157853,Hope,0.047790177,Joy,0.037704468
10080.0,Anger,0.6052732,Enthusiasm,0.2549691,Sadness,0.10586267
10081.0,Enthusiasm,0.629745,None of Them,0.10034113,Anger,0.09562334
10082.0,Enthusiasm,0.7995758,Joy,0.06510234,Hope,0.05619836
10083.0,Enthusiasm,0.5628964,Anger,0.32905498,Sadness,0.052030243
10084.0,Enthusiasm,0.8197112,Anger,0.1271079,Sadness,0.03131509
10085.7,Enthusiasm,0.5823916,Anger,0.108961985,Hope,0.107268035
10085.22,Enthusiasm,0.9023186,Anger,0.04126704,Hope,0.015926907
10085.21,Enthusiasm,0.9547101,Hope,0.013130701,Pride,0.010545206
10085.20,Enthusiasm,0.94467086,Anger,0.018792447,Hope,0.007666851
10085.19,Enthusiasm,0.93995,Anger,0.019029425,Pride,0.014522502
10085.8,Enthusiasm,0.76621294,Hope,0.12325468,Pride,0.07408702
10085.1,Enthusiasm,0.78168535,Anger,0.1684163,Sadness,0.021070462
10085.18,Enthusiasm,0.9577007,Hope,0.015197288,Anger,0.007403379
10085.17,Enthusiasm,0.8573168,Joy,0.033040386,None of Them,0.027439171
10085.16,Enthusiasm,0.9270315,Anger,0.03936264,Pride,0.008510465
10085.0,Enthusiasm,0.95674694,Anger,0.01799151,Hope,0.009490059
10085.2,Enthusiasm,0.85636324,Anger,0.048250537,Pride,0.025877604
10085.6,Enthusiasm,0.85186744,Hope,0.062102932,Pride,0.037964508
10085.5,Pride,0.5264229,Hope,0.19036742,Enthusiasm,0.1420051
10085.15,Enthusiasm,0.78054446,Pride,0.08096889,Joy,0.05513693
10085.4,Enthusiasm,0.7802434,Hope,0.11114522,Anger,0.03780713
10085.3,Enthusiasm,0.85344577,None of Them,0.044886168,Joy,0.02553302
10085.14,Enthusiasm,0.7820989,None of Them,0.0560777,Sadness,0.050397657
10085.10,Enthusiasm,0.9501079,Hope,0.010588788,None of Them,0.009305327
10085.11,Joy,0.4305492,Enthusiasm,0.34336385,None of Them,0.0988138
10085.12,Enthusiasm,0.47006938,Anger,0.25795975,Sadness,0.08057474
10085.13,Anger,0.6988264,Enthusiasm,0.21679509,Sadness,0.045920916
10085.9,Enthusiasm,0.92034453,Hope,0.024751332,Pride,0.019144597
10086.0,Enthusiasm,0.55264646,Hope,0.22815982,Joy,0.1147175
10087.0,None of Them,0.4836081,Enthusiasm,0.17254049,Hope,0.14869955
10088.0,None of Them,0.38023517,Joy,0.28201118,Enthusiasm,0.18008421
10089.0,None of Them,0.64844257,Joy,0.21954885,Hope,0.068954304
1009.0,Joy,0.3136085,Enthusiasm,0.22976817,Pride,0.21476261
10090.0,Enthusiasm,0.97259563,Anger,0.011687521,Pride,0.0038417696
10091.0,None of Them,0.81544876,Joy,0.08010386,Enthusiasm,0.046605837
10092.4,Enthusiasm,0.47823364,Anger,0.12255608,None of Them,0.10189788
10092.2,Enthusiasm,0.4761522,Anger,0.26172528,Sadness,0.1490425
10092.1,Enthusiasm,0.9535652,Pride,0.014318435,Hope,0.012467091
10092.3,Enthusiasm,0.3187701,Joy,0.31406942,None of Them,0.17283155
10092.0,Enthusiasm,0.4808562,Sadness,0.189215,None of Them,0.1676239
10093.0,Enthusiasm,0.7601968,Joy,0.071965694,Hope,0.055789087
10094.1,Enthusiasm,0.73509014,Anger,0.0824355,None of Them,0.074425325
10094.0,Enthusiasm,0.4402176,None of Them,0.32446465,Joy,0.11363478
10095.0,Enthusiasm,0.93381464,Hope,0.016161865,None of Them,0.014217784
10096.0,Enthusiasm,0.68392956,None of Them,0.15304703,Anger,0.04699616
10096.1,Enthusiasm,0.92169625,None of Them,0.028103316,Joy,0.012808297
10097.0,Enthusiasm,0.38678512,None of Them,0.23639037,Sadness,0.08914934
10098.2,Enthusiasm,0.7939191,Anger,0.1090798,Hope,0.03334736
10098.1,Enthusiasm,0.49352998,None of Them,0.30844074,Joy,0.07428055
10098.3,Anger,0.6964051,Disgust,0.21290429,Enthusiasm,0.04571906
10098.4,Anger,0.63964766,Enthusiasm,0.17585963,Disgust,0.078643434
10098.0,Enthusiasm,0.5434664,Sadness,0.15667015,None of Them,0.11315898
10099.0,Enthusiasm,0.8793292,Hope,0.032608353,None of Them,0.02008854
101.0,Enthusiasm,0.9166098,Pride,0.044205405,Hope,0.009929387
1010.0,Enthusiasm,0.44617474,Hope,0.15492055,Pride,0.13739699
10100.2,Enthusiasm,0.82468104,Anger,0.05232246,Hope,0.046514466
10100.1,Enthusiasm,0.30829853,Sadness,0.18212898,Joy,0.1668448
10100.0,Anger,0.58474934,Enthusiasm,0.24302034,Fear,0.046085916
10101.0,Enthusiasm,0.888033,Joy,0.031820476,Hope,0.03083917
10102.1,Sadness,0.6756821,Enthusiasm,0.13250153,Anger,0.12859523
10102.0,Enthusiasm,0.8170863,Joy,0.06475075,None of Them,0.038999483
10103.0,Enthusiasm,0.8404842,Pride,0.04781861,Hope,0.044260595
10104.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10105.0,Anger,0.473072,Enthusiasm,0.39026898,Disgust,0.066473834
10106.0,Enthusiasm,0.72901624,Hope,0.11633148,Joy,0.051800698
10107.0,Enthusiasm,0.95542985,Hope,0.012137976,Anger,0.0103471745
10108.0,Enthusiasm,0.68761903,Hope,0.15503228,None of Them,0.050025944
10109.0,Enthusiasm,0.5260064,Anger,0.291315,Disgust,0.056374434
1011.1,Enthusiasm,0.7183094,Hope,0.1639948,Pride,0.05130179
1011.0,Hope,0.4115468,Enthusiasm,0.2777913,Pride,0.2469699
10110.1,Pride,0.58946335,Hope,0.11820529,Joy,0.09689109
10110.0,Enthusiasm,0.7830687,Anger,0.10422204,Hope,0.05453567
10111.0,Pride,0.3806987,Enthusiasm,0.3153579,Hope,0.16415708
10112.1,Enthusiasm,0.49880078,Anger,0.29381657,None of Them,0.07659211
10112.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10112.2,Anger,0.86084,Enthusiasm,0.053125147,Sadness,0.02800755
10113.0,Joy,0.5156286,Enthusiasm,0.32489535,None of Them,0.07321019
10114.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10115.0,Enthusiasm,0.9264686,Hope,0.026989698,None of Them,0.0177137
10115.1,Enthusiasm,0.96589833,Anger,0.0104109105,Hope,0.0074308114
10116.0,Enthusiasm,0.9239258,Anger,0.022253444,Hope,0.017226096
10117.0,Enthusiasm,0.89927304,Pride,0.028066961,Fear,0.019357936
10118.0,Enthusiasm,0.83356184,Hope,0.08173668,Anger,0.030261239
10119.0,Anger,0.45533344,Enthusiasm,0.45502764,Fear,0.032527715
1012.0,Enthusiasm,0.7052181,Anger,0.098722465,Hope,0.07466027
10120.0,Enthusiasm,0.4973031,None of Them,0.22278653,Hope,0.0898954
10120.1,Enthusiasm,0.47742602,Joy,0.18200243,Pride,0.12506661
10121.0,Enthusiasm,0.80073994,Anger,0.12112202,Pride,0.020311562
10122.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10122.1,Enthusiasm,0.47647086,Anger,0.40088016,Sadness,0.06739425
10123.0,Enthusiasm,0.8707468,Pride,0.034588974,Hope,0.029785529
10124.1,Enthusiasm,0.9464377,Anger,0.017992722,Hope,0.014014052
10124.2,Enthusiasm,0.96095526,Anger,0.017294876,Pride,0.005859257
10124.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10125.0,Enthusiasm,0.7890951,None of Them,0.08286694,Hope,0.043582186
10126.0,Enthusiasm,0.8931395,Hope,0.04158619,Pride,0.020939406
10126.1,Enthusiasm,0.95223755,Anger,0.020938905,Hope,0.008175686
10127.0,Enthusiasm,0.4566349,Anger,0.3731543,Sadness,0.058201633
10128.2,Enthusiasm,0.9109566,Anger,0.035319336,Hope,0.02300389
10128.3,Anger,0.39263195,Enthusiasm,0.32415795,Disgust,0.11857251
10128.4,Enthusiasm,0.9544464,Hope,0.012500809,Pride,0.009295067
10128.5,Anger,0.47278452,Enthusiasm,0.37069088,Sadness,0.071590506
