speaker	speech
El señor MONTESINOS TORRES.—	" Él de propio y de oficio, cómo se llama, de oficio (Ininteligible) y dice que él tendría que escuchar de mi consejo (Ininteligible) o debería de escucharse (Ininteligible) y se tira abajo todo, hermano. ¿Por qué te digo? Porque (Ininteligible) incondicional, o sea, a mí no tiene ningún problema, Rómulo Muñoz tú sabes que es comodín abogado, felizmente (Ininteligible) agarró con la mujer, el lunes se la tiene que ganar a la mujer, la tiene que enamorar y decirle: ""a ver qué necesita, a ver cómo vamos a hacer"". Puta, que le dé atención para que, como para que Rómulo se sienta bien para asegurar ese voto ¿entiendes? Además, (Ininteligible) lo pilla, pues, (Ininteligible) acá. Entonces, tenemos cuatro ya seguros, inclusive con menos es preparado la resolución, hermano. Va a salir una resolución (Ininteligible) y es probable que (Ininteligible) caso cuando vea que cuatro están en ese sentido, no va a quedarse ya él solito. (Ininteligible) con la cojudez. Entonces, (Ininteligible), los demócratas (Ininteligible), ¿por qué? Porque es bien difícil (Ininteligible) más, entonces les rompe, carajo, comenzó así a reparar (Ininteligible). Entonces, ya el lunes van, convencidos seguro, y el lunes señalan vista para el miércoles, y el miércoles ahí está la razón, porque, compadre, ¿sabes cuál es el problema? Como el tema de Ecuador ya ha terminado. (Parte testada.). Pero, carajo, mañana, el miércoles (Ininteligible) el tema del referéndum se vuelve un tema apolillado, hermano, entonces el miércoles tienen que (Ininteligible). Pero para nosotros, para nuestra evaluación, la noticia cuando ha salido de la ONPE ha pasado desapercibida, ¿es así o no es así?, todavía estamos con la efervescencia de la reseca del tema Ecuador, recién resucita. O sea, el miércoles, carajo, tranquilamente ven la causa, (Ininteligible) y es una resolución simple, hermano, así se llega a las (Ininteligible) del Jurado ."
"El señor	.—"	 (Ininteligible)
El señor MONTESINOS TORRES.—	 ¿Con quién?
"El señor	.—"	 Bringas.
El señor MONTESINOS TORRES.—	 ¿Qué pasó? Va a pedir un pase para cuatro.
"El señor		.—"	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Oye, hermano, (Ininteligible), compadre. Vamos a conversar acá, de una vez, hermano, antes de que venga Lucho Serpa.
"El señor		.—"	 Ah, ya, correcto.
El señor MONTESINOS TORRES.—	 Ya la resolución la hemos preparado bien con Rómulo Arce, y ya sabe que puede formularse (Ininteligible). Las cosas están ya hechas, hermano, es una resolución bien simple, hermano, (Ininteligible), está pero craneado, hermano.
Background	—Pausa.
"El señor 	.—"	 (Ininteligible)
El señor MONTESINOS TORRES.—	 No, no hay (Ininteligible) que llegue, hermano, los demás no (Ininteligible) la resolución de la ONPE, hermano.
"El señor		.—"	 Rómulo y (Ininteligible) están de acuerdo con esa nueva ley. El señor MONTESINOS TORRES.— (3) El 13.° que dice que la ley que se encuentra vigente, el 13.°. Pero mira, hermano, el referéndum no tienen que ver nada con la acción de amparo, la acción de amparo se ha planteado ante el órgano jurisdiccional y lo han planteado, ellos han dicho que la ley está vigente. En el referéndum no está diciendo si la ley está vigente o no está vigente, de frente lo que están queriendo hacer es ¿qué cosa? Derogar esa ley, que es diferente a decir que la ley no vale.
"El señor		.—"	 No habría referéndum si la oposición asumiese que no es vigente.
El señor MONTESINOS TORRES.—	 Claro.
El señor JOY WAY ROJAS.—	 (ininteligible) confirmar vía la ciudadanía.
El señor MONTESINOS TORRES.—	 Entonces, no hay ningún impedimento para que alguien intervenga en el asunto, o sea, ninguna razón de ser. Es más, (ininteligible) se dio en el órgano jurisdiccional con una ley orgánica, con unas atribuciones; él ha estado ahí, en uso de sus atribuciones como magistrado, ahora está, en otra entidad del Estado, con otra ley orgánica y la materia es diferente. La materia del referéndum no tiene nada que ver con la acción de amparo, son dos acepciones diferentes, tal es así que ni siquiera ellos se han atrevido a decir que se aparte del tema, porque si no hubieran dicho, señor (ininteligible). Entonces, por eso (ininteligible)
El señor JOY WAY ROJAS.—	 O está..
El señor MONTESINOS TORRES.—	 No sé por qué me manda a vapulear la prensa (ininteligible)
"El señor		.—"	 En otro tema, en el Poder Judicial
"El señor		.—"	 Claro.
"El señor		.—"	 En el Jurado, que es otro..,
"El señor		.—"	 En otra instancia, que no.., otro tema...
El señor MONTESINOS TORRES.—	 Es un tema diferente. El referéndum es una institución (ininteligible) las secciones de garantía, hermano, las secciones de garantía están normadas por otra ley y por otro procedimiento y tiene otro trámite totalmente diferente; y el referéndum tiene otro trámite y otro procedimiento. Si ejecutas (ininteligible) tu tienes 2 instituciones, 2 acciones que contempla la ley, 2 circunstancias totalmente diferentes y hay una cosa: los que han opinado como magistrado en una resolución no tienen que ver nada con la otra materia, porque esto no tiene nada que ver ... Estoy pidiendo referéndum para decir que la ley no es valida, estoy pidiendo referéndum para que la ley se derogue, ¿es así o no es así?
"El señor		.—"	 Es así.
"El señor		.—"	" Es así, (ininteligible) si ya hemos hecho un consenso con Rómulo y con Walter, hemos hecho consenso con Rómulo y con Walter, caramba, ellos no pueden... efectivamente, él me dijo, cuando él interviniera en el asunto de Martha Chávez, él me dijo: ""si intervengo acá ya no podría ir al Jurado""; entonces, la situación está dañando, hermano. Además hay una cosa, cuando conversamos contigo la vez pasada, ya estaba totalmente de acuerdo, carajo, si Rómulo Muñoz y Walter Hernández están con nosotros ahora, resulta que el hombre (ininteligible) no puede, no se puede tirar atrás porque eso desestabilizaría la  cojudez, ¿no? Entonces el temor creo que él tiene, suponiendo que en el informe fuera una denuncia, ustedes tienen derecho al antejuicio, ¿a donde iría? Al Congreso. Entonces, acá el ingeniero Joy que nos va a garantizar que eso no va a pasar."
"El señor	.—"	 (Ininteligible)
El señor MONTESINOS TORRES.—	 De que formulen primero una denuncia.
"El señor 		.—"	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Pero (Ininteligible) acaba de sacar el tema. Si hacen una denuncia, suponiendo que la hicieran, tendrían que hacerla contigo y contra Rómulo Muñoz y contra Walter Hernández, ¿es así o no es así?
"El señor		.—"	 Correcto.
El señor MONTESINOS TORRES.—	 Entonces, igual irá al Congreso, el Congreso lo archivará la cojudeza y no pasará absolutamente nada, ¿cual es el problema?
"El señor		.—"	 (Ininteligible)
El señor MONTESINOS TORRES.—	 Si, si, ahorita están viniendo para acá. Ahora cuando hablé en la mañana por teléfono ya estaban más o menos convencidos, o sea, entonces conversémoslo en la noche, porque la cojudez esa se me ha agotado, acá tenemos que venir (ininteligible) porque si la cojudez es así es mejor que hoy día presente su renuncia al Jurado y que se vaya hermano, y que venga, carajo, que venga  Alipio a conocer la vaina, porque, puta, no nos puede poner una, le estamos dando carro blindado, le hemos comprado un carro blindado nuevecito, tiene toda la seguridad y toda la cosa. Y, puta, a la hora de los loros... Se la ha jugado mil veces con nosotros, mil y una (ininteligible)
"El señor			.—"	 Y además es absolutamente, (ininteligible). Nadie lo va a cuestionar.
El señor MONTESINOS TORRES.—	 Quién lo va a cuestionar, hermano.
"El señor 		.—"	 Entonces hay una respuesta muy sencilla. Hay (Ininteligible)
El señor MONTESINOS TORRES.—	" (Ininteligible) es una institución totalmente diferente al tema del referéndum, son 2 instituciones normadas por la Constitución: una, se llama de garantías constitucionales; y, el otro se llama, los derechos de participación ciudadana que están reguladas por el referéndum. ¿Entonces el referéndum busca qué cosa? El derogar leyes. De esa forma (ininteligible) leyes, no está diciendo que la ley está vigente o no está vigente; entonces que yo haya dicho que la ley esté vigente no contrapone a que alguien me plantee que la desaprobación de la ley, porque yo lo he dicho que está vigente, yo no esté en contra de ese tema, contra de ese tema, porque el procedimiento tiene que estar bien claro. Si Rómulo Muñoz (4) , caramba, que ha firmado las resoluciones del Jurado, mantener las resoluciones del Jurado, ellos mismos, carajo, están dando una salida y lo hemos logrado (ininteligible) uno de nosotros que se chupa a la hora de la hora, hermano. Además, cuando ha pasado esto él ya me iba a ir para allá, nosotros nos reunimos acá, hermano, no hubo ningún problema, inclusive usted va a ser ponente, le damos el proyecto de ley. Le dimos más o menos la salida y está todo bien coordinado, estaba todo coordinado. Ayer como te digo estaba con Rómulo  y (ininteligible). Acá dice todo, no dice nada, no tienes por qué repetir los fundamentos de la ONPE. Lo único que tienen que hacer el día lunes es dar cuenta del expediente y señalar fecha para el día miércoles, el miércoles hacen el informe oral; ya hemos conseguido un buen equipo de abogados, carajo, que va hacer uso de la palabra por la parte de nosotros. Y por qué dice que se sentía un poco corto al hacer uso de la palabra, porque le decían que usted está con una denuncia pendiente; pero ahora qué denuncia pendiente le puede decir, carajo, si ya está archivada la huevada; y si por ahí hay alguna huevada le tira un campanillazo, señor, y se le llama severamente la atención. Tira el campanillazo, señor, y le dice: ""guarde usted la debida moderación,  porque de lo contrario lo contrario lo voy hacer desalojar de la sala"" ¿es así o no es así? Claro, pues, la cojudez es así, hermano. Ahora, no te olvides que ahí no hay réplica ni dúplica, ahí solamente hablan, carajo, el tiempo que le dan, sus  treinta minutos o su hora, y terminó la cojudez, hermano. Toca la campanilla, al voto, y ustedes ya tienen la conclusión, desalojan, carajo, la sala y la sacan la huevada. Si ya está la resolución hecha, hermano. Ya el arequipeño,  el amigo, cuando vea la cojudez así y vea la posición de ustedes cuatro, no creo que el cojudo se vaya a quedar con un voto singular en contra de esta huevada. Es más probable que se pliegue a la cojudeza, porque hermano, ¿las resoluciones anteriores versan sobre qué cosa? Una alianza sobre la entrega de bienes y  la otra tiene que ver sobre el de Código de Seguridad."
El señor JOY WAY ROJAS.—	 La resolución de la ONPE dice expresamente en su parte resolutiva (ininteligible).
El señor MONTESINOS TORRES.—	 Sí, sí. Así dice, el Jurado también dice así, el Jurado lo revoca cuando la ONPE (ininteligible). Entonces, eso no tiene que ver nada con el referéndum, hermano. Y el otro es que el Portillo (Ininteligible) el Código de Seguridad, y ellos apelaron y el Jurado lo rebota y le dice: sí, está vigente el Código de Seguridad; entonces, por eso están diciendo que la resolución  (Ininteligible) se refieren a dos temas totalmente diferentes. Entonces, no están entrando porque (ininteligible) los considerandos no interesan, lo que interesa es lo que resolvemos, lo resolutivo.
El señor JOY WAY ROJAS.—	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Y ahí ¿qué hemos resuelto? Que le entreguen los planillones, entonces, no producimos nada en donde Portillo, porque para qué vamos a producir en donde de Portillo, porque si lo estamos confirmando quiere decir que estamos de acuerdo con lo que ha dicho Portillo y el problema que lo resuelva el Congreso. Ahora, mientras más nos demoremos en esta cojudez, es peor.
El señor JOY WAY ROJAS.—	 (Ininteligible).
El señor MONTESINOS TORRES.—	 Carajo,  hoy día hemos debido sesionar para el día martes y el martes estamos con el problema terminado, resuelto, carajo; yo inclusive le dije en la mañana que estoy gestionando para que nos inviten a Panamá (Ininteligible), porque el señor (Ininteligible) se va a ir a Panamá. Y estoy gestionando yo para que la invitación sea para los cinco. Entonces, sale el miércoles la cojudeza, invitados los cinco para Panamá (ininteligible).
Background	—Diálogo ininteligible.
El señor MONTESINOS TORRES.—	 El temor por que el día que llegue a ministro no va a poder ejercer mi profesión de abogado (ininteligible). Además, ya él cumple los 70 años en noviembre del otro año y cuando cumpla 70 ya se va a su casa (Ininteligible). En cambio, tiene la opción el próximo año de regresar a la Corte y volver a ser Presidente de la Corte Suprema, hermano; ésa es la idea. La idea es que (Ininteligible) Víctor Raúl Castillo. Entonces sale de Presidente del Jurado (Ininteligible) y es Presidente de la Corte Suprema. Hasta eso le estamos garantizando, hermano. O sea, vamos a decir lo vamos a aprobar (5) algunos, estamos organizando allí, (ininteligible) aunque sea el Presidente de la Corte Suprema, hermano. Es decir,  si (ininteligible) a Rómulo Muñoz y a (Ininteligible), bueno, ya lo tenemos con nosotros, ya vienen acá, conversan, que vente, hermano, que, puta. (ininteligible). Y sobre la política de los derechos humanos en el país nos jodimos, hermano  (ininteligible).
"El señor		.—"	 (Ininteligible)
El señor MONTESINOS TORRES.—	 Claro.
"El señor 		.—"	 Los hemos estado capacitando.
El señor MONTESINOS TORRES.—	 Sí. Nos hemos jugado por ustedes. Todos los que estamos jugando somos el equipo que nos estamos jugando.  Y cuando llego al Jurado con un carro blindado, carajo, ya conseguí, hermano, un carro, un  Mercedes Benz blindado, carajo, (Ininteligible) . Y para que esté tranquilo le he puesto una seguridad redoblada, carajo,  al máximo, le mejoro el personal y todas las ventajas le he puesto. Y esta cojudez del 13.°  (ininteligible), pPero él está diciendo en el décimo tercero ha dicho de que la ley está vigente, porque el Tribunal Constitucional no lo ha declarado, la ley no lo ha declarado inconstitucional, no lo ha declarado inconstitucional, ¿qué tiene que hacer que la ley sea constitucional o inconstitucional con el referéndum que pide la derogatoria de la ley? Nada, tan es así que (ininteligible) están recurriendo al referéndum porque están reconociendo la validez de la ley. Si no recurrieran al referéndum para, para pedir que se les apruebe la ley ¿es así o no es así? Se desaprueba la ley, es una derogatoria de la ley. ¿Para qué recurren al referéndum? Para que se derogue la ley, entonces si están recurriendo para que se derogue la ley, yo he dicho que la ley es válida, de ninguna manera, cómo se llama esto, yo puedo, cómo se llama esto, decir que ya adelanté criterios. Ellos están pidiendo que la ley vale o no vale, ellos están pidiendo vía referéndum otras cosas.
El señor JOY WAY ROJAS.—	 (ininteligible) se deroga, es por eso que la Constitución (inintegible)
El señor MONTESINOS TORRES.—	 Lo importante compadre, lo importante hacerlo bien, acá tiene usted la tranquilidad que cualquier problema que hubiera contra ustedes, contra ustedes, porque que lo sepan bien, (ininteligible) tienen el respaldo del Congreso. A dónde está ese  Congreso, carajo, se archiva la huevada y termina la cojudez, ¿es así o no es así? Ahora dicen: me va a atacar a mí la prensa. Atacar, ¿atacarían a quién? No solamente a ellos, hermano, nos atacarán a todos.
El señor JOY WAY ROJAS.—	 Mira, en la oposición todo el que no esté de acuerdo con él es enemigo, es malo. El que está de acuerdo conmigo, bueno, esos son los buenos, los demócratas. Así es, así es todo, (ininteligible) de excepción.
El señor MONTESINOS TORRES.—	 El artículo dice: De las consideraciones expuestas, resulta (ininteligible) plenamente vigente la Ley de Interpretación, al no haber sido declarado inconstitucional, conforme lo dice el artículo 4.° de la Ley del Tribunal Constitucional, por lo que, sin embargo, debe ampararse. O sea, están diciendo que la ley está vigente, (Ininteligible) de quién, eso es adelanto de criterio, ¿de quién? (ininteligible) del Poder Judicial y alcanza al Jurado Nacional de Elecciones. (6) Acá se rige por una ley y por un procedimiento, acá se rige por esta ley y por otro procedimiento. Son instituciones diferentes, instituciones jurídicas diferentes ante órganos jurisdiccionales diferentes, con atribuciones diferentes. Acá están actuando como miembros del Poder Judicial y acá están como miembros del Jurado Nacional de Elecciones, en instituciones y en situaciones diferentes; acá son actos populares y acá son actos jurisdiccionales ¿es así o no es así? Entonces, no tienen una cosa que ver con la otra, hermano. Entonces, carajo, ningún magistrado podría ir, carajo, al Jurado Nacional de Elecciones con (Ininteligible). Sobre todo porque ahí hay un amplio criterio, hermano ¿es así o no es así? Claro, pues, hermano.
El señor     .—	 Présteme su Constitución.
El señor MONTESINOS TORRES.—	 Sí.
Background	—Diálogo ininteligible.
El señor MONTESINOS TORRES.—	 (Ininteligible) Además, sabía la resolución a los cuatro y el problema no va a estar referido a la persona de él ¿entiendes?,  va a ser para los cuatro. Pero una vez que se reforme el Jurado (Ininteligible) van a decir 'son autónomos', hermano. El Jurado para hacer su trabajo ¡y qué chucha tienen que decir! el Jurado falló, dirán mal o bien, falló pues, hermano ¿sí o no? Por eso, pues, falló, hermano. Estamos en desacuerdo, ha cometido abuso de autoridad, los denunciamos. ¿A dónde lo denuncian? Al Congreso y el Congreso dice: no hay delito, han fallado de acuerdo a sus atribuciones. Se archiva ¿y qué pasó? Nada. No pasó nada, hermano. Entonces, sí tienen todo el camino, lo malo seria que no tuviéramos mayoría en el Congreso y podría decir, carajo, que, puta, le ponen la denuncia y ahí en el Congreso le pueden hacer el antejuicio y la cagada. Pero si tenemos, pues, la mayoría en el Congreso.
El señor JOY WAY ROJAS.—	 En un instante.
El señor MONTESINOS TORRES.—	 ¿Ah? ¿es así o no es así?
El señor JOY WAY ROJAS.—	 El  tiempo que quieran, o sea, desde súpervelocidad hasta una cosa administrada, como mejor sea.
El señor MONTESINOS TORRES.—	 Como mejor sea, hermano. Carajo, te voy a decir, tiene tanta ventaja. Por eso yo te digo que es importante que ahora hablemos y el día lunes que dé cuenta del expediente y él dé cuenta y señale la vista para la causa para el día viernes y él diga 'yo voy a ser el ponente, yo voy a dar cuenta de este expediente.'
El señor JOY WAY ROJAS.—	 Pero él está comprometido ya.
El señor MONTESINOS TORRES.—	 Ah, sí, así se ve comprometido con nosotros y sobre esa base. Ahora yo no le he contado a Rómulo ni de a vainas nada, porque qué pasa si Rómulo se entera, carajo, que quieren dividirse, puta, pueden entrar a donde quiera, hermano. Mira todo lo que hemos armado se va a la mierda por una mariconada de un cojudo. Si ésa es la huevada así, entonces si queremos que (Ininteligible) mejor es pedirle que renuncie, hermano. Mejor renuncie usted al Jurado Nacional de Elecciones y que venga Alipio, como te digo, para hacerse cargo de la cojudez, hermano. (Ininteligible) Si no nos quiere ayudar en esta huevada, entonces mejor, carajo, porque a salir bien jodido. Si él se niega nos jode, hermano, nos desarma todo el tinglado, se va a la mierda, hermano. Si es así, entonces, mejor, carajo, que ya no le es agrado, que mande su documento a la Corte Suprema renunciando, entonces los señores de la Corte Suprema, como ya está nombrado Alipio Montes de Oca, vendrá a La Presidencia, y Alipio se hará cargo de la cojudez y programa la vista de la causa también. Pero, de preferencia hay que evitar llegar a eso, hay que evitar llegar a esa. Tiene mucho que perder, porque si él renuncia ya no puede ir a la Sala de Derecho Constitucional a ser Presidente de la Sala de Derecho Constitucional, porque no lo va a demostrar (Ininteligible), y va a ser un vocal más; y de ser Presidente del Jurado Nacional de Elecciones a ser un vocal más del montón y ya no es miembro de la Comisión Ejecutiva, está jodido. ¿Es así o no es así, hermano? Caray, qué jodido es, hermano, esta cojudez. Ustedes, según me han estado conversando, están totalmente de acuerdo.
El señor JOY WAY ROJAS.—	 Acá está El Peruano , lean. (Ininteligible)
Background	—Diálogo ininteligible.
El señor     .—	 Lo hemos trabajado con tu cuñado, Lo hemos conversado, inclusive ya acoramos.
El señor JOY WAY ROJAS.—	 Este asunto de que...
El señor MONTESINOS TORRES.—	 ¿De Martha Chávez?
El señor JOY WAY ROJAS.—	 Sí.
El señor MONTESINOS TORRES.—	 Sí, ya (Ininteligible). Ahora él me dijo, cuando ella no se entera de nada, o sea, él me dijo Fujimori, de repente no conviene con ninguno de los Martha Chávez, el cojudo me dijo, sí es verdad, tengo que reconocerlo porque si no de repente no hubiéramos podido ir al Jurado. Le dije pero no sé, el tema ahí del Jurado, además eso no tiene ninguna trascendencia. Bueno, me dijo, pero entonces me ha mandado al Jurado y definitivamente (Ininteligible), pero no tiene que ver una cosa con la otra y además cuando definimos hacer el tema lo hicimos en dos tramos (7) para que él (ininteligible) viera el tema del referéndum, y cuando entremos a aquí al (ininteligible). Entonces ¿qué pasa? El Presidente tiene que ver Jurado no pasa dos baches, pasa a un bache nada más; y éste es un bache. En cambio ahí nosotros mientras se alcance esto se pase para elaborar la tacha que va a venir en el 2000 ¿Me entiendes? Porque en el 2000 de todas maneras va a venir la tacha. Ahora, la ventaja es que (ininteligible) de todas maneras va a venir acá. Nadie pasa (ininteligible) hay que seguir cultivando nomás esa amistad y ellos ya están comprometidos con nosotros. Entonces si hicieran la tacha, carajo, de repente caramba la tacha (ininteligible) en contra. Hemos avanzado; o sea, hasta ahora no hemos recuperado el miembro del Jurado. (Ininteligible) igualito, carajo.
"El señor 		.—"	 (ininteligible) es la cosa cerrado.
El señor MONTESINOS TORRES.—	 Lógico, pues.
"El señor 		.—"	 (ininteligible)
El señor MONTESINOS TORRES.—	 Claro, de repente.
"El señor 		.—"	 Sí, sí.
El señor MONTESINOS TORRES.—	" Por eso con un (ininteligible) tal cosa, tal cosa, y punto. El señor 		.— Claro, concreto."
El señor MONTESINOS TORRES.—	 Concretito está la huevada. Por eso el miércoles me escuchan los informes y ahí mismo (ininteligible) la resolución, ahí. Oye, hermano, lo que interesa y lo que (ininteligible) es el objetivo (ininteligible) el Congreso. Lo que le pongan acá qué chucha me interesa. ¿Es así o no es así?, ¿eso no me interesa?
El señor JOY WAY ROJAS.—	 (Ininteligible) 40 casi. (Ininteligible) la prueba, ah, ya. Dictamen por mayoría. Eso es lo (ininteligible). Ahora, (ininteligible) de los programas que salió directo sobre el tema de la ONPE y del Jurado Nacional Electoral.
"El señor	.—"	 (Ininteligible)
El señor JOY WAY ROJAS.—	 Instancias autónomas, independientes que pertenecen al sistema electoral y sus decisiones las respetamos. Yo no puedo calificar por respeto a mi patria y menos como Presidente del Congreso. De acuerdo a su competencia y el cumplimiento de las leyes (ininteligible) cotejando de lo que ellos decían. Porque estaban buscando para (ininteligible) esta opinión se la dieron a la ONPE y cómo debería ser la (ininteligible). (Pausa)
"El señor 		.—"	 Claro (ininteligible)
"El señor 		.—"	 (ininteligible)
El señor JOY WAY ROJAS.—	 Ah, no, ellos se basaron siempre en eso, están convencidos que era eso. Siempre han jugado a pensar que la fuerza de opinión pública iba a presionar eso. (Ininteligible)
El señor MONTESINOS TORRES.—	 Así es.
"El señor 		.—"	 Gente.
El señor JOY WAY ROJAS.—	 Allá usted. Entonces está de acuerdo a eso, a la de querer superar las disposiciones legales por la vía de la fuerza de la opinión pública.
"El señor	.—"	 ¿Ya están llegando?
"El señor	.—"	 Sí, ya están llegando
El señor MONTESINOS TORRES.—	 (ininteligible). Es importante que aquí, hermano, yo (Ininteligible).
