speaker	speech
El General FAP.—	 Estrés pues, estrés. (?) y el Presidente todavía (?)
El señor MONTESINOS TORRES.—	 No, el Presidente se acuesta 3, 4 de la mañana todos los días. 2 de la mañana me llama.
El General FAP.—	 (?) Él duerme en el avión.
El General FAP.—	 Claro.
El General FAP.—	 Por eso le gusta viajar, dice.
El señor MONTESINOS TORRES.—	 Llama a las 2 de la mañana y me dice: ¿Está usted despierto? No le voy a decir no, pues.
El General FAP.—	 Desde el segundo ring, el segundo ring.
El señor MONTESINOS TORRES.—	 Ah.
El General FAP.—	 Yo me acuerdo que un día (?) que vine, me llamó el doctor a las 2 de la mañana y me dice ¿Y qué haces? (?)
El General FAP.—	 Si, porque en realidad el tipo de trabajo es bravísimo.
El señor MONTESINOS TORRES.—	 En la noche se trabaja con mayor tranquilidad que en el día, porque en el día el teléfono.
El General FAP.—	 Claro.
El señor MONTESINOS TORRES.—	 A uno lo vuelve loco, en cambio en el día o en la noche ya a partir de las 10 de la noche ya paran las llamadas.
El General FAP.—	 ¿Usted sale a correr, hace gimnasia?
El señor MONTESINOS TORRES.—	 Sí, claro.
El General FAP.—	 ¿Pero de noche o de día?
El señor MONTESINOS TORRES.—	 No, de día. De noche no. Si no se puede la faja nomás, pues, estacionaria.
El General FAP.—	 Y la alterna.
El señor MONTESINOS TORRES.—	 La alterno, sí.
El General FAP.—	 Y la bicicleta, esa que (?)
El señor MONTESINOS TORRES.—	 No, esa fajita que hay.
El General FAP.—	 Claro.
El General FAP.—	 La prueba del esfuerzo físico.
El señor MONTESINOS TORRES.—	 Eso sirve para hacer la prueba del esfuerzo físico.
El General FAP.—	 La bicicleta que usa el doctor Valle Riestra. (Risas)
El General FAP.—	 (?) Duró una semana internado. Se acabó (?) Se fue temprano ¿No?.
El General FAP.—	 Ah (?)
El General FAP.—	 Se fue temprano (2) estábamos en la tribuna, él estaba atrás, le digo: “Doctor, pase usted adelante”. “No, atrás, más democráticamente”. (Risas.)
El General FAP.—	 Y no veía nada.
El General FAP.—	 No veía nada. Estaba así, en una posición de artista, increíble, caray.
El señor MONTESINOS TORRES.—	 Rod Hudson.
El General FAP.—	 Pero en la ceremonia inicial también, él era el único que estaba apoyado sobre la baranda en una posición como la de Víctor Raúl.
El General FAP.—	 Nos confesó que es pariente de Jorge Chávez.
El General FAP.—	 Sobrino.
El General FAP.—	 Tiene un montón de héroes parientes.
El señor MONTESINOS TORRES.—	 Ahora en el argot de la chismografía le han puesto ahora el nombre de “Arequipeño”, sí.
El General FAP.—	 ¿Por qué?
El señor MONTESINOS TORRES.—	 Porque dicen que del 15 de agosto no pasa. (Risas.)
El señor MONTESINOS TORRES.—	 Ayer me llamó un amigo me dice: “Oye, hermano, ¿lo has visto al Valle Riestra?” “No, no, sí, ya (?) hablado con él” “Dice que es arequipeño”, “¿Arequipeño?” “Sí, va a festejar su día el 15 de agosto”. “¿por qué?”, le digo. “Dice que ese día se va”. (Risas.)
El General FAP.—	 No aguanta ahí.
El General FAP.—	 Pasta de Aljovín.
El General FAP.—	 Son buenos para hablar (?)
El General FAP.—	 ¿Ah?
El General FAP.—	 De Aljovín.
El General FAP.—	 Pasta de Aljovín.
El General FAP.—	 Aparte, sabes que Valle Riestra es un tipo que el ritmo de trabajo que él presenta no lo va a aguantar.
El General FAP.—	 No.
El General FAP.—	 No, dice “a las 9 de la noche nadie me molesta” (?)
El General FAP.—	 A las 9 de la noche se iba a acostar.
El General FAP.—	 No me interesa el teléfono dice a las 9 de la noche.
El señor MONTESINOS TORRES.—	 No, no , no aguanta.  Es un tipo que está acostumbrado al Congreso. A otra vida para ir a hablar media hora y después descansa tres días.
El General FAP.—	 Claro.
El General FAP.—	 (?) Nos contaba ayer que había estado en las Baleares, 10 días en las islas Baleares.
El General FAP.—	 En Mallorca.
El señor MONTESINOS TORRES.—	 En Palma de Mallorca. No aguanta.
El General FAP.—	 Bicicletas (?) ha llevado bicicletas a España.
El General FAP.—	 Así es.
El señor MONTESINOS TORRES.—	 Un cargo de esta naturaleza es bien difícil.
El General FAP.—	 El de él.
El General FAP.—	 Claro.
El General FAP.—	 Él de él que tiene que liderar ahí las 24 horas.
El señor MONTESINOS TORRES.—	 No, no tiene condiciones.
El General FAP.—	 No, ni hablar.
El señor MONTESINOS TORRES.—	 Ha visto su pase ah, que yo soy defensor del hábeas corpus y del amparo” el hombre de Huaycán vive sin hábeas corpus. (Risas.)
El señor MONTESINOS TORRES.—	 Ni los abogados se expresan.
El General FAP.—	 Los abogados.
El señor MONTESINOS TORRES.—	 Claro, pues, la realidad es.
El General FAP.—	 Se ayuda bastante con la prensa
El señor MONTESINOS TORRES.—	 Frente al tema del “papeo”, el hábeas corpus qué interesa.
El General FAP.—	 Claro.
El General FAP.—	 Claro.
El General FAP.—	 Se ayuda bastante con la prensa.
El General FAP.—	 Claro.
El General FAP.—	 Le gusta.
El General FAP.—	 El día que se metió con los universitarios (?)
El General FAP.—	 Su chancacazo.
El General FAP.—	 Su chancacazo.
El General FAP.—	 Le pintaron la cara (?).
El General FAP.—	 El día que salió con los universitarios (?)
El General FAP.—	 Le pintaron (?)
El señor MONTESINOS TORRES.—	 No, además, el primer día que salió se tiró contra el Ecuador (?)  una nota de protesta (?)
El General FAP.—	 Claro.
El señor MONTESINOS TORRES.—	 Qué había puesto esas declaraciones, el Embajador de (?) hizo una  nota de protesta formal. Porque ya él no habla pues a título personal ¿no?
El General FAP.—	 Claro.
El señor MONTESINOS TORRES.—	 No, pues, que es una cosa (?)
El General FAP.—	 Después se tuvo que rectificar.
El señor MONTESINOS TORRES.—	 Claro, pero vio la nota de protesta del gobierno (?) vio, pues, que había metido las cuatro. Entonces, pidió disculpas, que retire...
El General FAP.—	 Hace quedar mal, pues.
El señor MONTESINOS TORRES.—	 Es que él habla con el criterio de Congreso: “Retiro las frase”, dice. (?)
El General FAP.—	 Señor Presidente retiro la frase. (Risas.)
El señor MONTESINOS TORRES.—	 Yo tiro un bombazo y después “no, retiro la bomba” ¿no? (Risas.)
El señor MONTESINOS TORRES.—	 Le han puesto el nombre de “Sultán”, dice
El General FAP.—	 ¿Por qué?
El señor MONTESINOS TORRES.—	 Es buen preservativo. (Risas). Ah, claro. Hizo su informe me decía ¿Dónde está Sultán?
El General FAP.—	 Sultán. (?) (Risas.)
El General FAP.—	 La última. A Martha Chávez le dicen “Viagra”
El señor MONTESINOS TORRES.—	 ¿Viagra?
El General FAP.—	 Viaja Gratis. (Risas.) (3) (Risas.)
El General FAP.—	 Se jaranea todavía, viaja gratis.
El General FAP.—	 Pero, ella le contesta y se pone brava,
El señor MONTESINOS TORRES.—	 Me defiende.
El General FAP.—	 Usted sabe lo que significa viagra.
El señor MONTESINOS TORRES.—	 No, no, no.
El General FAP.—	 Viejas agradecidas. (Risas.)
El General FAP.—	 Qué es esto.
El señor MONTESINOS TORRES.—	 Lo remeda a Saucedo. (Risas) Eso es (?).
El General FAP.—	 Yo le decía, la vez pasada que estaba la Schenone la buscaba, ahí está justamente le digo. (Parte testada).
El General FAP.—	 Con la ministra Schenone. Estaba junto la Ministra Schenone a un lado y.
El General FAP.—	 La gorda.
El General FAP.—	 La Merino, la Beatriz Merino al otro lado.
El señor MONTESINOS TORRES.—	 Como él es vivo, para cualquier lado no hay problema. (Risas.)
El General FAP.—	 Tengo vuelto, tengo vuelto.
El señor MONTESINOS TORRES.—	 15 de agosto también. (Risas.)
El General FAP.—	 Todavía un poquito.
El señor MONTESINOS TORRES.—	 De agosto
El General FAP.—	 Había una gran afluencia de turistas americanos, ahí en Camaná.
El General FAP.—	 Ah, caramba en Camaná. (Risas.)
El General FAP.—	 Entonces, le recomiendan a un farmacéutico que pudiera hablar en inglés para que pueda atender a los americanos, cuántas veces hablé con él inglés, ah ya, dice, es un paisano, me llamo Gonzalo. (Risas.)
El General FAP.—	 Camaná, no. 
El General FAP.—	 Se necesita pintor experto, se pinta acá solicita. (Risas.)
El General FAP.—	 Cebichería Pollo Gordo.
El General EP.—	 El Pollo Gordo.
El General FAP.—	 Cebichería Pollo Gordo,. (Risas.)
El General FAP.—	 Pero, ya no, es más burro que la patada el pobre.
El General EP.—	 En el Aeropuerto aquí hay un campo de aterrizaje, ahí en la Moneda ha hecho una Capilla, al costadito hay una bonita Capilla. Tranquilo, para confirmar los vuelos (Risas.)
El General FAP.—	 En esa capilla dice y por eso llegaron unos (?) para los camanejos dice: “Prepara té”, Cristo llegará pronto. (Risas.)
El señor MONTESINOS TORRES.—	 Con las hostias blancas. (Risas.)
El General FAP.—	 Todas usan botas.
El señor MONTESINOS TORRE.—	 Ah,
El General FAP.—	 Las mujeres usan botas. Porque las devotas van al cielo, ha dicho el Papa. ( Risas.)
El General FAP.—	 Ah, las devotas.
El General FAP.—	 Si, las devotas van al cielo.
El General FAP.—	 Ahora llega el champagne dice que estaba con la enamorada en su departamento y le contaba a la enamorada, que el día anterior había estado caminando por la playa encontró una botella y salió un genio, salió un genio y le dice (?) yo siempre he querido tomar un champán, está bien le dice el genio, cuando llegues van a tomar champán (?) entonces yo agarré y me serví un vasito pues (?), cuñado, riquísimo, a ver, le dice, trae una copita para tomar un champán. (?) No, tu toma de a pico. (Risas.)
El General FAP.—	 Qué buena.
El General FAP.—	 Ese chiste me lo contó el gran (?)
El General FAP.—	 (?) el negro va a venir
El General FAP.—	 Dice que lo llaman pues al (?) mozo ven que tengo dos c.... Oye cojudo quédate uno porque mi mujer está en la mesa. (Risas.) (4)
El General FAP.—	 Buen chiste.
El señor MONTESINOS TORRES.—	 Calladito se ha quedado. (?)
El General FAP.—	 El de Judas cuenta. El de Judas.
El General FAP.—	 El de las confesiones. De las confesiones. Una chica va donde el curita y le dice: “Padre, sabe que yo y mi novio y se tapaba. El curita que conocía de esas cosas le dice “¿Han hecho alguna cosa (?)”, le dice: “Sí, padre”. “¿Te ha violado?” “No, no (?)” (Risas.)
El señor MONTESINOS TORRES.—	 Dice que un viejo pues, que se está yendo a confesar y de repente ve un billete de 100 dólares y lo recoge, un pata que estaba viendo ahí le dice: (hace una indicación con la mano de que él también vio el billete), el otro le dice: (hace una indicación con los pulgares en alto) va se confiesa y todo, terminó la misa y cuando estaba saliendo, el tipo se le acerca y le dice, oye el billete. ¿Cuál billete?. El billete que has recogido pues, te acuerdas cuando yo vi y te dije (indica con la mano que él también vio el billete) y tú hiciste así (hace una indicación con los pulgares en alto). Si me voy a confesar no te voy a hacer así: (hace una indicación con los índices en alto) (Risas.)
El General FAP.—	 (?) le hace así si cuando llega, risueña antes de que le meta el cuerpo (?)
El señor MONTESINOS TORRES.—	 Salud hermano
El General FAP.—	 Por ti.
El señor MONTESINOS TORRES.—	 Salud.
El General FAP.—	 Hasta luego doctor,
El señor MONTESINOS TORRES.—	 Hasta luego.
El General FAP.—	 Excelente (?), Ah muy bien.
El General FAP.—	 Muy bien. Hasta luego.
El General FAP.—	 Hasta luego, doctor.
El señor MONTESINOS TORRES.—	 Muy bien hermano, hasta luego. (Risas.)
El General FAP.—	 Uno se acuerda con la extensión directa.
El señor MONTESINOS TORRES.—	 Muchas gracias por todo.
Background	—El señor MONTESINOS Torres se despide de los señores de la Fuerza Aérea, salen juntos hasta la puerta conversando y ríendo, luego El señor MONTESINOS sube a su automóvil y se retira de las instalaciones de la FAP. —Fin del Vídeo N.° 976. —Transcripción: miércoles 13 de Junio de 2001.
