speaker	speech
El señor MONTESINOS TORRES.—	 Han trabajado bien , por eso. Es que en ocho años de estar en esta posición, pues uno va conociendo a los oficiales. Si nos ponemos hace ocho años atrás, todos ustedes tenían diferentes grados. Elesván era coronel, (?) era coronel. Vamos viendo siempre el desarrollo profesional, vamos envejeciendo un poco; el general Salazar sigue igualito. (Risas)
"El señor		.—"	 Tiene la fórmula.
El señor MONTESINOS TORRES.—	 Nunca se amarga, siempre para sereno ¿ah? Ésa es la mejor fórmula, ¿ah? (Risas)
El señor MONTESINOS TORRES.—	 Ésa es la mejor fórmula.
"El señor		.—"	 Efectivamente, es un tipo que está...
El JEFE DEL SERVICIO DE INTELIGENCIA, General de División EP Salazar Monroe.—	 No hay que quemar hígado.
"El señor		.—"	 ...permanentemente de buen humor.
El señor MONTESINOS TORRES.—	 No por eso se (?) ¿ah?
"El señor		.—"	 No, eso es magnífico.
El señor MONTESINOS TORRES.—	 En los momentos difíciles se mantiene siempre igual; ésa es la clave.
El JEFE DEL SERVICIO DE INTELIGENCIA, General de División EP Salazar Monroe.—	 La clave del éxito. (Risas)
"El señor		.—"	 La preocupación por parte de la mayoría de miembros, creo que el remedio va a ser peor que la enfermedad (4) (?).
El señor MONTESINOS TORRES.—	 No, no, no. En realidad, ya yo he conversado con ellos.
El COMANDANTE GENERAL DE LA FAP, señor Elesván Bello Vásquez.—	 Él tiene que olvidarse que ya es SUNAT, ahora es Ministro de Economía (?).
El señor MONTESINOS TORRES.—	" Yo le dije ese día, fraternalmente le digo: ""Kouri, ya no eres cajero de banco, hermano. Tú ya has pasado a ser gerente de banco.”"
El COMANDANTE GENERAL DE LA FAP, señor Elesván Bello Vásquez.—	 (?) otra perspectiva.
"El señor		.—"	 Claro.
El señor MONTESINOS TORRES.—	" Tú estás pensando como cajero: soles más, soles menos. No es así. Además, hay una cosa que es fundamental. Si yo quiero medir, te digo, ¿tú quieres medir el desbalance patrimonial y vas a comparar la declaración del año 97 con el patrimonio de la persona vas a encontrar un desbalance en el 100%. ¿Por qué? Me dice. Yo he comprado una casa el año 90 y la he ido pagando 91, 92, 93 con mis ingresos. El 97 esa casa vale —digamos— 300 y he declarado el 97 100. Entonces, tú me vas a ver un desbalance de 200. Vas a pedir, vas a pensar de que obviamente hay una situación de enriquecimiento indebido de la evaluación. Entonces, si tú me dices: ""voy a hacer una evaluación de los últimos cinco años de ingresos"" con lo que yo he comprado en los últimos cinco años sí puedes tu comparar proporciones. Pero no me puedes cobrar proporciones lo que has ganado en un sólo año que es el impuesto del 97 porque el patrimonio que tu has obtenido en toda la vida."
"El señor		.—"	 Claro.
El señor MONTESINOS TORRES.—	 Eso es irreal ¿no es cierto? Ahora, la otra, la otra observación que yo le hago. Ahora se tiene que declarar de acuerdo a norma hasta la plata que uno tiene en la billetera, tiene que declarar hasta lo efectivo. Entonces, y lo que uno tiene el banco ahorrado. Si la Constitución establece el secreto bancario como una garantía de la persona, el secreto bancario solamente se levanta por orden del juez o por una comisión del Congreso que lo mandó a investigación. No, tampoco por el Congreso, arbitrariamente. O sea, se nombra una comisión investigadora y en esa comisión se acuerda apertura el secreto bancario y no le pide al contribuyente, sino le pide al banco. El contribuyente no tiene por qué meterse, no tiene porqué... cuando él tiene el derecho a negarle. La Constitución le garantiza mantener en reserva y él la puede mantener en reserva todo el tiempo que quiera y solamente le pueden quitar ese derecho si hay una orden judicial, que no la existe. Entonces, eso es inconstitucional. El otro tema. ¿Cómo es que tú alegas y dices de que solamente han declarado 840 contribuyentes y que hay 15 mil evasores y que yo voy a recuperar mil 200 millones. Y yo te voy a poner costo-beneficio. Dices que tú quieres recuperar 200 muy bien. No vas a recuperar 200, pero vas a perder 600 millones de dólares. ¿Por qué? Porque hay una ley que te permite la repatriación de (?) sin explicar el origen. Entonces, todo lo que han repatriado del 90 al 98 es porque tenían confianza y han traído los capitales. Entonces, ahora les pides a ésos, contrariando la ley, que no te preguntan ¿por qué has traído la plata? ¿cuál es el origen de esa parte? Ésa es una contradicción.
"El señor 		.—"	 Lógico.
El señor MONTESINOS TORRES.—	 Entonces, ¿que va a ser... cuál es la conclusión?, ergo, que nadie va a traer un dinero más a partir de la fecha. ¿Por qué? Porque ya saben que si vienen acá, acá los van a obligar a declarar. El otro factor es en este momento ¿qué está haciendo la gente? En los hoteles han establecido la banca paralela clandestina. Yo voy y saco mi plata al exterior y ya no por el sistema bancario tradicional, sino por la banca clandestina , en el hotel los Delfines, en el Country Club (?) Va uno ahí y ahí hace su entrega su dinero en efectivo y ellos la sacan en avionetas hacia afuera la plata. Entonces, esto está generando el  establecimiento de una banca paralela informal...
Background	—Fin del Vídeo N.° 977. —Transcripción: miércoles 13 de junio de 2001.
