speaker	speech
"El Oficial EP		.—"	 Gracias doc (?)
El señor MONTESINOS TORRES.—	 (?) Ah.
El señor MONTESINOS TORRES.—	 Chau hermano, hasta luego.
Background	"—Felicitan y despiden al Oficial		."
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Ah. Ha venido el coronel.
El General VILLANUEVA RUESTA.—	 Ah, Ramírez Rojas de Infantería. ¿No es Ramírez Rojas?
El señor MONTESINOS TORRES.—	 No, no.
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Ah
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Si, si, por eso te digo. 52, 53, 54, (?)
Background	—Sale de la sala el señor Montesinos Torres y se queda sólo el General Villanueva. —Ingresa un Oficial del Ejército a la sala.
"El Oficial EP		.—"	 Mi general.
El General VILLANUEVA RUESTA.—	 Cómo estás. Asiento.
"El Oficial EP 		.—"	 Bien, felizmente, mi general. Gracias.
El General VILLANUEVA RUESTA.—	 ¿Dónde estás?
"El Oficial EP		.—"	 Estoy de inspector de la (?)
El General VILLANUEVA RUESTA.—	 Ah, estás de inspector en el Hospital.
"El Oficial EP		.—"	 Así es, mi general.
El General VILLANUEVA RUESTA.—	 Ya.
"El Oficial EP		.—"	 Muy bien, trabajando ahí con el General (?), se hizo, ¿cómo le digo?, algunas mejoras, digamos, básicamente referente a, de repente a la parte administrativa del manejo, un poquito ¿no? Mucha planilla, digamos, mucho, mucho egreso (?) militar, por planilla de horas extras de gente contratada que el mismo Ministerio paga (?) Entonces, se ha cerrado (?) porque el COPERE no lo asume, digamos esa, esa planilla por descuido del Hospital.
El General VILLANUEVA RUESTA.—	 Claro, no puede asumir porque no está (5) frente a su mando político, no tiene (?)
"El Oficial EP		.—"	 Así es.
El señor VILLANUEVA RUESTA.—	 No tiene (?)
"El Oficial EP		.—"	 Así es,
El señor VILLANUEVA RUESTA.—	 Y por qué los han contratado?
"El Oficial EP		.—"	 Le digo pues que los han  contratado de años que están ahí.
El señor VILLANUEVA RUESTA.—	 (?) médicos?
"El Oficial EP		.—"	 Ah, no, no, administrativos y también, por ejemplo se va, pasa al retiro por decir una enfermera, lo normal sería nombrar otra con ese dinero que hay en COPERE pero no, entonces hay una disposición que no se nombre (?)
El señor VILLANUEVA RUESTA.—	 Claro porque (?)
Background	—Ingresa a la sala el doctor Montesinos.
El Coronel RAMIREZ.—	 Gusto de saludarlo doctor.
El señor MONTESINOS TORRES,—	 Hola hermano, como estas?
El Coronel RAMIREZ.—	 Coronel Ramírez.
El señor MONTESINOS TORRES.—	 ¿Coronel Ramírez cómo estas, dónde estas prestando tus servicios Ramírez?
El Coronel RAMÍREZ.—	 Estoy de Inspector en el Hospital Militar, doctor.
El señor MONTESINOS TORRES.—	 Ah, estas ahí con Raúl.
El Coronel RAMÍREZ.—	 Si, estoy ahí.
El señor MONTESINOS TORRES.—	 Ah, muy bien. Mira Ramírez, vamos a ser concretos no más. Te hemos llamado con el general para darte una buena noticia (?) En este caso para darte una buena noticia. Tu sabes que esta semana hay un proceso de ascensos en el Ejército y es el anhelo de todo coronel ascender a general (?) es la culminación de la carrera. Hemos estado examinando tu legajo con el General Villanueva y te hemos escogido a ti como uno de los oficiales que va ascender a general.
El Coronel RAMÍREZ.—	 Muchas gracias, muchas gracias doctor, muchas gracias mi general.
El señor MONTESINOS TORRES.—	 El día viernes se va a llevar a cabo el proceso, o sea las formalidad del proceso y nosotros ya con casi una semana de anticipación ya te estamos poniendo en tu conocimiento para que estés tranquilo. Y eso si te recomendamos de que la información que te acabamos de dar la mantengas en la reserva, con nadie sólo  contigo mismo ni siquiera la comuniques a la familia porque obviamente tenemos que mantener la reserva de esto no puede trascender hasta que se haga oficial en la institución. Como tu comprenderás   las dos razones fundamentales de tu selección radican en tu capacidad profesional y la lealtad que siempre has guardado a la institución y a quien en su momento ha sido Comandante General, ayer el General Hermoza, hoy el General Saucedo, ¿mañana no sé quién será?. Siempre nosotros tenemos acá el respeto y la integridad al Comando de la institución y la lealtad. Basados en esas dos consideraciones tanto el general como yo es que te hemos elegido y por eso hoy día te comunicamos oficialmente  por los canales, agentes institucionales de esa decisión y obviamente esto para ti te conlleva que vas a tener mayores responsabilidades y obligaciones a partir de enero del próximo año. Ya te vamos a volver a invitar a una reunión para comunicarte cuál va a ser tu destino el próximo año; entonces este tendrías que representarnos, cualquier cosa, cualquier información que tengas, que tenga que ver con la disciplina inmediatamente me lo haces llegar acá al General Burgos, le comunicas al General Villanueva o haces llegar al comando por los canales (?) Así que te felicitamos hermano, que tengas éxito en tu carrera.
El Coronel RAMIRÉZ.—	 Muchas gracias. Sinceramente me siento muy emocionado porque se trata de usted que es una personalidad a nivel nacional que (?) y mi general que ha sido (?) en Puno  es que pienso que (?) les agradezco mucho a usted doctor, a usted mi General. Cómo miembro del Ejército voy a mantener mi línea, digamos de una lealtad a toda prueba hacia mi institución, hacia mis superiores, como también hacia los oficiales (?) Yo estaré, doctor, mi general  a su disposición a partir de este momento y que yo pueda hacer digamos por mi institución y por el país.
El señor MONTESINOS TORRES.—	 Muy bien. Felicitaciones.
El Coronel RAMÍREZ.—	 Un honor  doctor. Muchas gracias mi general. Gracias, gracias. (6)
Background	—Se retira El Oficial EP Ramírez.
El señor MONTESINOS TORRES.—	 Ramos.
Background	—Se acerca un civil con quien conversa.
El Civil.—	 (?) Yanquen. (¿)
El señor MONTESINOS TORRES.—	 (?) Ah sí, sí.
Background	—Se retira el civil.
El señor MONTESINOS TORRES.—	 (?) A Seminario. (?) Mañana lo podemos ver. ¿En la Policía cuando van a ser los ascensos.
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Mañana, mañana en la noche vemos contigo el cuadro.
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Mañana vemos el cuadro contigo ya (?) no tiene que ver con (?)
El General VILLANUEVA RUESTA.—	 Claro.
El señor MONTESINOS TORRES.—	 Porque sino, carajo.
El General VILLANUEVA RUESTA.—	 El, padre (?)
El señor MONTESINOS TORRES.—	 Ah.
El General VILLANUEVA RUESTA.—	 No, este ya sabe como fue.
Background	—Un civil alcanza un file a Montesinos quien a su vez se lo da al General Villanueva.
El Geneal VILLANUEVA RUESTA.—	 ¿No ha llegado el Presidente?
El señor MONTESINOS TORRES.—	 Si.
El General VILLANUEVA RUESTA.—	 Ya, okey.
Background	—El señor Montesinos sale de la Sala. —Ingresa un Oficial EP que es recibido por el General Villanueva. —Ingresa a la Sala un Oficial.
"El Oficial EP		.—"	 Mi general.
El señor MONTESINOS TORRES.—	 Pase. Un ratito no más (?)
"El Oficial EP		.—"	 Gracias.
Background	—El General Villanueva conversa con otro Oficial en la puerta de ingreso de la Sala.  Se acerca un civil al que el General Villanueva le da indicaciones.
El General VILLANUEVA RUESTA.—	 Dónde estas trabajando?
"El Oficial EP		.—"	 Estoy trabajando en (?) mi general, estuve trabajando en la Dirección de (?)
El General VILLANUEVA RUESTA.—	 Ya ¿De qué estas ahí?
"El Oficial EP		.—"	 Soy el (?) ejecutivo (?)
El General VILLANUEVA RUESTA.—	 (?)
"El Oficial EP		.—"	 Yo creo que este año se han logrado cosas muy importantes, ustedes recordarán hace una época atrás era el examen para la situación subversiva y se dejaron tomar. A partir del año 95 se han retomado, pero los exámenes sus resultados no eran muy buenos, el oficial no ha estudiado, no tenía tiempo para estudiar. Esto no es  excusa no. Entonces nuestro mayor Comandante  General tuvo un examen de autopreparación con miras a que esto le sirva como ensayo, como prueba para (?) hemos tomado exámenes de preparación para todos los oficiales (?) igual que para los técnicos  y los oficiales se habían olvidado de sus funciones, a partir del próximo año hay autopreparación para ellos y (?) la situación de los oficiales en el grado de coronel solamente tenían del CAEM (?) una (?) para la Marina, una (?) para la Fuerza Aérea y cuatro (?) a parte del CAEM.
Background	—El señor Montesinos reingresa a la Sala con un file que se lo alcanza un civil y se lo entrega al General Villanueva.
El señor MONTESINOS TORRES.—	 184 es.
El General VILLANUEVA RUESTA.—	 184.
El señor MONTESINOS TORRES.—	 Sí, 184.
"El señor		.—"	 (?)
El señor MONTESINOS TORRES.—	 Hola, hermano ¿cómo estás? ¿Dónde estas prestando tus servicios, hermano?
"El señor		.—"	 Estoy en la Dirección de Instrucción, doctor.
El señor MONTESINOS TORRES.—	 Ah, ya, ya. Mira hermano, te hemos invitado acá con el General Villanueva para darte una buena noticia dentro de tu carrera profesional y como tal te recomendamos, después de darte la buena noticia, que mantengas la reserva de la misma (7) para los días de (?) no se la comuniques a nadie. Este viernes tu sabes que es el proceso de ascensos en el Ejército y hay una gran cantidad de coroneles que están pues para ascender. Pero tu sabes que muchos son los llamados y pocos son los escogidos.
"El señor		.—"	 Cierto.
El señor MONTESINOS TORRES.—	 Y en este caso el general y yo te hemos escogido a ti como uno de los coroneles que va a ascender a General de Brigada dentro del término de la semana. Y eso por tu rendimiento profesional, tus habilidades profesionales reflejadas en tu legajo y trayectoria desde que ingresaste como oficial del Ejército en la actualidad y el otro elemento que es la lealtad a la institución y al Comandante General. Esas dos premisas más o menos me dan a mi como elemento de juicio para poder escogerte y seleccionarte como uno de los coroneles que tiene lo suficiente para ser General de Brigada del Ejército. Eso te va a obligar a ti que a partir del próximo año tienes que dar más de ti, vas a  ser un ejemplo para los oficiales y próximamente antes de navidad te vamos a volver nuevamente a invitar para comunicarte cuál va a ser tu destino dentro de la estructura orgánica del Ejército Entonces, no te olvides de que la lealtad a la institución es fundamental y al Comandante General; obviamente ya por los canales de los procedimientos de la institución, el día jueves o el día viernes el General Saucedo que es el  Comandante General y representante de la institución ya te hará conocer la decisión en forma oficial, pública y a partir de ese momento ya puedes compartir con tu familia y tus seres queridos de esta noticia. Ahora guárdala nomás para ti mantén la reserva del caso no la comuniques (?) a nadie porque obviamente corre el riesgo de la reserva.  Ese es el motivo (?) ya para comunicarte tu destino (?) Mientras tanto cualquier comunicación, cualquier cosa (?) al General Villanueva (?) si tienes alguna noticia, alguna información de valor para el instituto nos la haces llegar a nosotros o la haces llegar al Comando General del Ejército por los canales pertinentes (?)  comando (?) Un consejo  que ya te recomendamos es la lealtad al instituto  y al Comandante General, o sea, eso es (?)
"El Oficial EP		.—"	 Tenga la certeza, doctor, que no va a ser defraudado, tenga la certeza absoluta que no va a ser defraudado.
El señor MONTESINOS TORRES.—	 Por eso nosotros tenemos la convicción te lo pensábamos decírtelo personalmente pero a través de tu perfil y de tu legajo, sabemos de que esa es tu convicción y por eso conjuntamente hemos decidido promocionarte. Te felicitamos, te deseamos muchos éxitos, nuevas responsabilidades, nuevas jerarquías (?)
"El Oficial EP		.—"	 Muy bien.
El señor MONTESINOS TORRES.—	 Listo hermano, entonces misión cumplida, mañana nos vemos a la 7, mañana después de conversar con (?) vemos lo de la Policía.
El General VILLANUEVA RUESTA.—	 Ya, perfecto.
El señor MONTESINOS TORRES.—	 Contigo lo afirmamos, lo afirmamos contigo (?) no debemos.
El General VILLANUEVA RUESTA.—	 No, no (?)
El señor MONTESINOS TORRES.—	 Si ya que sino no se mueve hermano.
El General VILLANUEVA RUESTA.—	 El tipo es muy inteligente.
El señor MONTESINOS TORRES.—	 Claro.
El General VILLANUEVA RUESTA.—	 Hay que manejarlo bien.
El señor MONTESINOS TORRES.—	 Claro, tenemos que manejarlo bien (?) y como te digo él ya quiere  sacudirse (?)
El General VILLANUEVA RUESTA.—	 A mi me dijo de... (8)
El señor MONTESINOS TORRES.—	 (?) En Migraciones yo sé que  (?) Claro (?) ha hecho un buen papel (?) lo ascendemos precisamente (?) en Migraciones ha desarrollado, ha hecho una buena tarea.
Background	—Se acerca un civil que conversa con Montesinos.
El señor MONTESINOS.—	 ¿Quién? (?) Vega Seminario ¿Quién más?.
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Ah, ya, ya. De una vez.
El General VILLANUEVA RUESTA.—	 De una vez, que venga (?)
Background	—Retorna a la sala los señores Vladimiro Montesinos Torres y el General EP José Villanueva Ruesta.
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Ahora, ahí (?) donde se puede quedar este Coronel (?)
El General EP. JOSÉ VILLANUEVA RUESTA.—	 Es Javier Solís.
El señor MONTESINOS TORRES.—	 Solís. Y, además ya tú  lo conoces. Otro general no hay para ahí, ah.
El General VILLANUEVA RUESTA.—	 No hay ninguno
El señor MONTESINOS TORRES.—	 No tengo confianza en ninguno; y él ya conoce, estando ahí. (?). Sánchez Meza que se siga quedando ahí nomás y al del Hospital Hay que botarlo a ese.
El General VILLANUEVA RUESTA.—	 (?) ¿Perdón?.
El señor MONTESINOS TORRES.—	 No, el Hospital de la Policía, hay que poner a Cueva (?)
El General VILLANUEVA RUESTA.—	 Hay que defender la (?) Yo tengo la idea de potenciar el (?)
El señor MONTESINOS TORRES.—	 Claro, pero tiene que ser directo (?)
El General VILLANUEVA RUESTA.—	 Porque sino se pierde ahí.
El señor MONTESINOS TORRES.—	 No, no, la burocracia (?)
El General VILLANUEVA RUESTA.—	 Y después hay que (?) sacar a casi todos.
Background	—Ingresa a la sala un oficial del Ejército Peruano, y toma asiento en el sofá, a la derecha del General EP, José Villanueva Ruesta .
El General EP. JOSÉ VILLANUEVA RUESTA.—	 ¿Cómo estás?
El señor MONTESINOS TORRES.—	 ¿Dónde estás trabajando ahora?
"El Oficial EP		.—"	 En COPERE (?)
El General VILLANUEVA RUESTA.—	 (?)
El señor MONTESINOS TORRES.—	 Así es.
Background	—Se produce un corto diálogo ininteligible.
El señor MONTESINOS TORRES.—	 Mira hermano, te hemos llamado para darte una buena noticia. El día viernes tú sabes que es el proceso de ascensos a coroneles y generales, y obviamente el anhelo  tuyo es ser General. Para eso tienes a tus amigos que  pensamos en los amigos ¿no? Entonces,  con el General te hemos elegido a ti, (?). Y esto fundamentalmente porque tú eres un hombre que has demostrado tu apoyo en el trabajo del SIN y por condiciones, buenas cualidades como oficial etcétera , y la lealtad que siempre has tenido ¿no? Eso ha sido  una de las cosas que siempre hemos observado en ti.
"El Oficial EP		.—"	 (?)
El señor MONTESINOS TORRES.—	 Entonces, esta nueva  responsabilidad que vas a tener, la lealtad al mando de la institución, a prueba de balas. Entonces, te estamos dando  la información A-1 con el carácter de clasificada, no lo comentes con nadie. Esto recién se va a oficializar  el día viernes. El día viernes (?) la decisión (?). (9)  Pero tú ya sabes, es por tres días o cuatro días de anticipación  (?). Entonces cualquier cosa que haya, cualquier información que tú tengas, tú eres uno de Inteligencia que ha trabajado acá. (?) Y desde ahí absoluta (?). Después, ya te vamos a decir cuál va a ser tu (?) La próxima semana (?)
"El Oficial EP		.—"	 (?) Todo el mundo está comentando de que el día viernes (?) y es peligroso (?)
El señor MONTESINOS TORRES.—	 Sí.
"El Oficial EP		.—"	 (?)
El señor MONTESINOS TORRES.—	 Bueno, por eso te digo, estamos manejando esto con bastante prudencia, con bastante tacto. Ahora el General Saucedo es el Comandante General, hasta el último día el que decide es el Comandante General (?) El General Saucedo que es el Comandante General. Y ahora, nosotros te estamos ayudando para que tú seas General y cualquier cosa le comunicas al General, me comunicas a mí.
"El Oficial EP		.—"	 Muchas gracias mi General. Muchas gracias doctor.
