speaker	speech
El señor CALMELL DEL SOLAR DÍAZ.—	 Dentro de esa mecánica, es lo que yo te quería comentar, o sea.
El señor MONTESINOS TORRES.—	 Perfecto. (3)
El señor CALMELL DEL SOLAR DIAZ.—	 Con mucho gusto, lo hemos hecho, lo vamos a seguir haciendo, independientemente de la participación.
El señor MONTESINOS TORRES.—	 Independientemente de cómo se desenvuelvan (¿?). Entonces, sí creemos en lo que están haciendo, es como dicen, bueno, a veces ustedes se parcializan en tal cosa, en tal, ¿no? La operación Chavín (¿?) Para nosotros, esto es un orgullo que hubiera salido bien.
El señor MONTESINOS TORRES.—	 (¿?) hermano, Es de los peruanos, no es del gobierno, hermano.
El señor CALMELL DEL SOLAR DIAZ.—	 Y la satisfacción personal de que adopten una posición que fue buena, que el resultado fue bueno, entonces, esa parte compensa mucho más en muchos casos. Si  tuviésemos algún (¿?) Bueno, en ese caso que nos (¿?) como cualquier (¿?)
El señor MONTESINOS TORRES.—	 No había otro.
El señor CALMELL DEL SOLAR DIAZ.—	 Pero la cuestión personal. Pero la verdad es que mira, el tema está manejado bien, por ahora está en una situación bastante bien.
El señor MONTESINOS TORRES.—	 Bueno, si hubiera algún problema en el caso de urgencias...
El señor CALMELL DEL SOLAR DIAZ.—	 En el caso de que tuvieras, lo que sí te comprometo es para algunas cosas que necesitemos, algún tipo de información que nos pudiese servir.
El señor MONTESINOS TORRES.—	 La (¿?) de orientación.
El señor CALMELL DEL SOLAR DIAZ.—	 Para alguna cosa.
El señor MONTESINOS.—	 De una cosa clara.
El señor CALMELL DEL SOLAR DIAZ.—	 Para no equivocar, porque a veces te equivocas en cuanto a.
El señor MONTESINOS TORRES.—	 Por una falta de información.
El señor CALMELL DEL SOLAR DIAZ.—	 Claro, entonces.
El señor MONTESINOS TORRES.—	 Y eso te induce a una...
El señor CALMELL DEL SOLAR DIAZ.—	 Ya te comenté por ejemplo ahora el lío este que tengo con el consejo de la prensa peruana que me obligó a sacar una cuestión de Marques y que a ellos no los obliga para otra cosa.
El señor MONTESINOS TORRES.—	 Así es.
El señor CALMELL DEL SOLAR DIAZ.—	 Pues como estaba manejado (¿?) En fin, hay pequeñas cosas que (¿?) pero en líneas generales, yo creo que lo están haciendo bien en eso, salvo pequeños (¿?)
El señor MONTESINOS TORRES.—	 En eso sí.
El señor CALMELL DEL SOLAR DIAZ.—	 En algunos casos verás, como es gente amiga, esto de Carmen Higaonna es gente a la que yo le tengo tanto cariño y todo, entonces, quiere aparecer que yo ya estaba absolutamente parcializado.
El señor MONTESINOS TORRES.—	 Tenía que poner el equilibrio.
El señor CALMELL DEL SOLAR DIAZ.—	 Hizo bien ella además en no borrarme a mí de la lista, pues, no hubiera aparecido, todo el mundo se habría quedado (?) como no sale (¿?) entonces eso ha ayudado un poquito a que la cosa se diluya y que nosotros tengamos un (?) Pero ese tipo de cosas que las vamos a (¿?) en el diario, algunas ya no valen la pena ni siquiera (¿?) Pero en general eso quería decirte, nosotros estamos en la misma línea y en el mismo...
El señor MONTESINOS TORRES.—	 Mira, te voy avisando: el día lunes se va a hacer un viaje nuevamente a la frontera de Colombia, entonces, todavía no digas nada, pero yo estoy coordinando para, necesitamos para que vaya un reportero de Expreso , vamos a ir a hacer, pero nos vamos a ir a un encuentro, ya no en la zona que fuimos la vez pasada, sino o sea en un puesto de vigilancia y va a venir el homólogo colombiano para hacer una reunión de manera conjunta.
El señor CALMELL DEL SOLAR DIAZ.—	 Qué te parece yo estoy, tú sabes que yo tengo a Jorge Morelli que ha estado estudiando el tema de Colombia.
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DIAZ.—	 De repente...
El señor MONTESINOS TORRES.—	 Una conversada con él.
El señor CALMELL DEL SOLAR DIAZ.—	 Una conversada con él en algún momento para que...
El señor MONTESINOS TORRES.—	 Claro. Tú lo traes, conversamos acá, yo le explico un poco más.
El señor CALMELL DEL SOLAR DIAZ.—	 Y el reportero, perfecto. Ese tipo de cosas por ejemplo para nosotros es siempre una primicia periodística (¿?)
El señor MONTESINOS TORRES.—	 Una noticia importante (¿?)
El señor CALMELL DEL SOLAR DIAZ.—	 Que funcione ¿no?
El señor MONTESINOS TORRES.—	 Vemos allí (¿?) y entonces...
El señor CALMELL DEL SOLAR DIAZ.—	 La otra cosa es que, yo cuando veía que Manuel también estábamos en contacto casi todo el día con el teléfono, yo todos los días donde esté me comunico con ellos.
El señor MONTESINOS TORRES.—	 Tienes su teléfono, todo.
El señor CALMELL DEL SOLAR DIAZ.—	 Sí, sobre todo que después de lo que pasó con los hermanos Winter, ya ahora, hay órdenes absolutas de que tienen que llamar en alguna cosa para comunicarnos por lo menos de manera para darles alguna (¿?) Entonces, eso por supuesto en el caso del Presidente está descontado. Yo se lo dije a Orellana una vez, no sé como anda el nexo de Orellana con el Presidente pero...
El señor MONTESINOS TORRES.—	 Si va bien.
El señor CALMELL DEL SOLAR DIAZ.—	 Pero yo se lo comuniqué.
El señor MONTESINOS TORRES.—	 Sí, sí, sí.
El señor CALMELL DEL SOLAR DIAZ.—	 Me llamó para una cosa, le dije mire cualquier cosa que el Presidente necesite usted me llama a cualquier hora.
El señor MONTESINOS TORRES.—	 Ya, claro.
El señor CALMELL DEL SOLAR DIAZ.—	 Eso es una cuestión natural, independientemente de que sea amigo o no sea amigo.
El señor MONTESINOS TORRES.—	 Así es. Natural.
El señor CALMELL DEL SOLAR DIAZ.—	 Es el Presidente de la República. Pero aparte de eso, como amistad con mucho más. ¿No?
El señor MONTESINOS TORRES.—	 ¿Hablaste con Rodríguez Larraín, con Emilio?
El señor CALMELL DEL SOLAR DIAZ.—	 Hablé con Emilio.
El señor MONTESINOS TORRES.—	 ¿Qué dice Emilio?
El señor CALMELL DEL SOLAR DIAZ.—	 Hablé con él largo el lunes
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DIAZ.—	 Después lo he mandado hablar con José Ramírez Gastón que es otro amigo de nosotros. Yo lo que le he dicho es mira Emilio, tú no puedes encargar, yo mismo le dije...
El señor MONTESINOS TORRES.—	 Involucrar.
El señor CALMELL DEL SOLAR DIAZ.—	 Involucrar. Él está buscando una salida.
El señor MONTESINOS TORRES.—	 Ya.
El señor CALMELL DEL SOLAR DIAZ.—	 Y yo creo que vamos a lograr forzar una salida, por lo menos, si él no logra, que dicho de una vez tuerza (¿?) por lo menos que él esté fuera del tema.
El señor MONTESINOS TORRES.—	 Que se salga del problema.
El señor CALMELL DEL SOLAR DIAZ.—	 Sí.
El señor MONTESINOS TORRES.—	 Que renuncie a todo.
El señor CALMELL DEL SOLAR DIAZ.—	 Y estamos buscando una fórmula porque como es un terco, es absolutamente terco.
El señor MONTESINOS TORRES.—	 Igual que el padre.
El señor CALMELL DEL SOLAR DIAZ.—	 Igual que el padre.
El señor MONTESINOS TORRES.—	 Es obsesionado. (4)
El señor CALMELL DEL SOLAR DIAZ.—	 Bueno, ahora todos los aviadores te habrán contado en lo absoluto.
El señor MONTESINOS TORRES.—	 Así es, así es.
El señor CALMELL DEL SOLAR DIAZ.—	 Entonces, está (?) Ya le he dicho yo: Mira, si pues se ha ido más allá. Entonces, yo le digo: ya no eres el cliente, eres parte del proceso.
El señor MONTESINOS TORRES.—	 Así es, es parte problema, está metido en el problema, pero su problema es de él.
El señor CALMELL DEL SOLAR DIAZ.—	 Entonces, yo no sé. Yo en algún momento lo voy a convencer, yo tengo, lo ideal sería que Ivcher mismo se mande mudar, como todos.
El señor MONTESINOS TORRES.—	 Eso sería y que venda su canal. .....de ellos.......
El señor CALMELL DEL SOLAR DIAZ.—	 Que lo transfiera, que lo venda. Yo no sé si José Ramírez Gastón es abogado de Marsano, ¿ya? Y somos amigos de él, entonces yo una vez le dije por qué no hablas con Andrés y le dices a Andrés que te la compre.
El señor MONTESINOS TORRES.—	 Claro, y se terminó el problema.
El señor CALMELL DEL SOLAR DIAZ.—	 ¿No es cierto? Se lo vende a Andrés y además tenemos yo ya le dije a Emilio, por qué no convencemos a Ivcher que le venda a Andrés el canal.
El señor MONTESINOS TORRES.—	 ¿Ivcher qué cosa quiere?  ¿Quiere su dinero?
El señor CALMELL DEL SOLAR DIAZ.—	 Claro.
El señor MONTESINOS TORRES.—	 Sí ya él sabe que peleando con la Fuerza Armada acá no va a venir acá.
El señor CALMELL DEL SOLAR DIAZ.—	 Se ha peleado con todo el mundo, la verdad acá no hay nadie contento. Entonces, yo creo que ahí podría convencerse en algún momento.
El señor MONTESINOS TORRES.—	 Nadie le ha quitado su propiedades ni sus bienes, él tiene sus bienes inscritos, puede hacer transferencia de dominio en el momento que le dé la gana.
El señor CALMELL DEL SOLAR DIAZ.—	 Claro, pero lógico, lo que pasa es que yo creo que tiene la terquedad más allá de lo normal.
El señor MONTESINOS TORRES.—	 Bueno, ya es un fetichismo y una fijación.
El señor CALMELL DEL SOLAR DIAZ.—	 Bueno, además cree que es un héroe y alguno le hacen creer. Emilio yo creo que ha entendido que la situación, me dijo que había hablado con Jorge Trelles antes, hace como un mes o mes y medio y que Jorge Trelles le había recomendado. Yo, la verdad que yo le he dicho: Mira Emilio, además le dije, yo creo que este tema tienes que terminarlo, tienes que salirte del tema ya de una vez, ya no se puede más. Creo que lo va a trabajar por ahí, creo que lo va a trabajar, yo  te voy a tener noticias de eso porque yo lo estoy forzando, lo estoy forzando porque como le dije: Mira, en este caso yo soy tu abogado, como si yo fuera su abogado.
El señor MONTESINOS TORRES.—	 Así es y ese es un problema.
El señor CALMELL DEL SOLAR DIAZ.—	 Ya tienes un problema ¿no es cierto? y no hay peor burro el que tiene de abogado a uno mismo.
El señor MONTESINOS TORRES.—	 Uno mismo, uno no puede ser abogado de sí mismo, pierde la perspectiva.
El señor CALMELL DEL SOLAR DIAZ.—	 En eso yo creo que era claro siempre Ivcher es una cosa de problema, pero yo creo que el tipo va a salir bien por ahí. 
El señor MONTESINOS TORRES.—	 Ahora, Ivcher tiene mucha fe en Emilio Rodríguez Larraín.
El señor CALMELL DEL SOLAR DIAZ.—	 Espero que lo pueda convencer, yo inclusive le he dicho.. ....
El señor MONTESINOS TORRES.—	 Porque inclusive cuando hubo la primera tratativas de venta con los venezolanos, le dio poder a Emilio Rodríguez Larraín, para la venta.
El señor CALMELL DEL SOLAR DIAZ.—	 Ya.
El señor MONTESINOS TORRES.—	 Entonces, ¿eso que significa?  Para mi es un indicativo que si yo te doy poder a ti es porque estoy confiando en ti.
El señor CALMELL DEL SOLAR DIAZ.—	 Claro, yo le dije: Tú ni siquiera has cobrado, porque si tu me dijeras hay en esto un propósito, ¿no es cierto? Mira, Eduardo, me voy a ganar 5 millones, 6 millones, 7 millones pero no vale la pena. Y después al rato nomás le he dicho: El día de mañana después a que estés peleado con él no te lo va a agradecer, porque hay gente que no sirve para eso.
El señor MONTESINOS TORRES.—	 Se olvida.
El señor CALMELL DEL SOLAR DIAZ.—	 ¿No es cierto? Al  contrario, él dirá: Bueno ya... Hubieras visto cuántos clientes que no le cobran a la primera y cuando después ya están libres, ya se olvidó ya (?) ¿no es cierto?
El señor MONTESINOS TORRES.—	 Ya no, él le dice no, no hizo usted nada.
El señor CALMELL DEL SOLAR DIAZ.—	 Siga usted su escrito, no la verdad que yo hablé con el juez y por eso es que salí ¿no?
El señor MONTESINOS TORRES.—	 Así es.
El señor CALMELL DEL SOLAR DIAZ.—	 Eso es lo que le digo a Emilio va a decir que Borea o no sé quién le ganó. Entonces, yo creo que ese tema vamos a poder controlarlo, por lo menos yo te puede decir: él es un hombre, es terco como una mula, pero es un hombre consciente, es un hombre de palabra. Entonces, y eso a su vez va a sacar pues toda la presión del otro lado.
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor CALMELL DEL SOLAR DIAZ.—	 Yo voy a entrar a la Asociación de Diarios en la Presidencia en la próxima semana.  Tuve una reunión con Víctor, muy buena, no sé qué te contó él.
El señor MONTESINOS TORRES.—	" Me dijo 	que había tenido y que estaba estudiando el tema.  Yo le dije, bueno, analiza ve cuál es el  monto todas esas cuestiones para ver..."
El señor CALMELL DEL SOLAR DIAZ.—	 Estuvo la gente muy contenta.  Fíjate que el comentario de Mohme fue un comentario de Mohme hijo no, de Chicho Mohme es muy bueno, la verdad es que todos comentaron una cosa muy favorable. Víctor los manejó bastante bien, al principio estaba la gente muy celosa del tema, pero se fue soltando, se fue soltando eran las 2 de la mañana 2 y media de la mañana.
El señor MONTESINOS TORRES.—	 La hizo larga.
El señor CALMELL DEL SOLAR DIAZ.—	 Y bastante contentos. Yo creo que Lucho Miró Quesada también va a tener alguna influencia mayor en el diario como consecuencia de eso, porque claro él es el que tiene el contacto ahí le comentó a Víctor que había estado muy contento con el Presidente, que el Presidente le había dicho, le había llevado en el helicóptero a no sé dónde. Le comentó toda esta anécdota, pienso que eso va a caminar bastante bien.  Por lo demás, bueno, a tus ordenes, me avisas cuando haya alguna cosa. Quería decirte esto nomás.
El señor MONTESINOS TORRES.—	 Ya hermano, ya.
El señor CALMELL DEL SOLAR DIAZ.—	 Muchas gracias, no estoy desechando nada es una cosa pero que con absoluta lealtad y eso no implica que no..
El señor MONTESINOS TORRES.—	 No, hermano.
El señor CALMELL DEL SOLAR DIAZ.—	 No pueda discrepar o me tengas que decir, Eduardo cualquier cosa.
El señor MONTESINOS TORRES.—	 No, no te preocupes.
El señor CALMELL DEL SOLAR DIAZ.—	 Pero que fuera una cosa, que tuvieras confianza, que no fuera una cuestión de porque hay hombres, ¿no? como cualquier amigo, como si llamaras (5) cuando te peleas también con cualquier amigo... 
El señor MONTESINOS TORRES.—	 Lógico, te intercambias (risas). 
El señor CALMELL DEL SOLAR.—	 Esa es la historia, pero era una cosa de  pequeño, igual que quiso con el Presidente, que siempre lo hemos hecho de esa manera, tanto Manuel como yo.
El señor MONTESINOS TORRES.—	 A ver si mañana nos reunimos con Manuel Ulloa, pues.
El señor CALMELL DEL SOLAR.—	 Está volando hoy día, yo me iba a venir en la noche también a Miami, va a quedar yo estoy el domingo y vuelvo el martes, él se va a quedar todavía unos días, pero en cuanto vuelva, ¿alguna cosa?.
El señor MONTESINOS TORRES.—	 A ver si dispones para el día lunes, el día lunes vamos a salir temprano, a las 7 horas con 30 minutos en el Grupo N.° 8.
El señor CALMELL DEL SOLAR.—	 Sí, cualquier cosa, si yo no estoy siempre está Uribe ahí.
El señor MONTESINOS TORRES.—	 Ah, Uribe, sí yo a Uribe lo conozco, él también me conoce a mí, de Oiga .
El señor CALMELL DEL SOLAR.—	 De Oiga .
El señor MONTESINOS TORRES.—	 Claro, Uribe trabajaba con Paco Igartua.
El señor CALMELL DEL SOLAR.—	 Claro.
El señor MONTESINOS TORRES.—	 Ahí lo conocí yo a Uribe.
El señor CALMELL DEL SOLAR.—	 Ahí se me vino pues, porque Igartua se peleó con Igallpa a muerte, en un momento determinado.
