speaker	speech
El señor DELGADO PARKER, Manuel.—	 La ayudaba.
El señor SCHÜTZ LANDÁZURI.—	 La ayudaba (?). Sin embargo logró hablar conmigo y me pidió hablar contigo que quería contarte. Quién te ha contado, (?) claro que estuve hablando con él. Entonces le llamé y (?) y su vida hasta donde quiera, darte cuenta de lo que él representa nunca se encuentra así como así (?)
El señor DELGADO PARKER, Manuel.—	 ¿Cuál, el padre?
El señor SCHÜTZ LANDÁZURI.—	 Ni verlo, pareciera que tiene una cara media así, debe transmitir una cosa
El señor DELGADO PARKER, Manuel.—	 Porque en las fotos, no son fotos, no da esa comunicación. Tal vez tú, indudablemente.
El señor SCHÜTZ LANDÁZURI.—	 Qué bonita (?)
El señor DELGADO PARKER, Manuel.—	 Es una minimujer, pero indudablemente....
El señor SCHÜTZ LANDÁZURI.—	 Grandazo.
Background	—Diálogo ininteligible.
El señor DELGADO PARKER, Manuel.—	 Debe tener algo.
El señor SCHÜTZ LANDÁZURI.—	 Pero chillará, pues, y que te haga una...
Background	—Diálogo ininteligible.
El señor DELGADO PARKER, Manuel.—	 Sí, pues y él está con su mente en esto, entonces para cualquier otro asunto...
El señor SCHÜTZ LANDÁZURI.—	 Ya no le interesa llegar, pues, hermano, porque tenía que haber llamado la semana pasada a... Todos en la fábrica están diciendo ¿oye y no ha llamado? Nada. Es decir, yo llamé al hotel, (?) Anoche le digo a nadie ha llamado (?) no ha llamado a la fábrica, no ha llamado (?) Todo el mundo está y él es el que maneja todo esto. Claro, yo he agarrado y le dije, por el momento yo voy a resolver. (?) ¿las cosas de Ernesto? Hemos coordinado y cuando él se iba, él se llevaba su lap top y de ahí seguía...
El señor DELGADO PARKER, Manuel.—	 Claro, pero ahí él ya no tiene nada, dicen que no hay Internet, no hay radio, no hay televisión, no hay nada.
El señor SCHÜTZ LANDÁZURI.—	 Están en un sitio de media caña, medio dólar o un sol cincuenta.
El señor DELGADO PARKER, Manuel.—	 Y tiene dos cuartos.
El señor SCHÜTZ LANDÁZURI.—	 Dos cuartos tienen.
El señor DELGADO PARKER, Manuel.—	 Tú no lo puedes llamar.
El señor SCHÜTZ LANDÁZURI.—	 No, ojalá.
El señor DELGADO PARKER, Manuel.—	 ¿No tienes su nuevo teléfono?
El señor SCHÜTZ LANDÁZURI.—	 No, ya me han dicho que (?) pero dicen que acá no entra la llamada.
Background	—Ingresa un mozo trayendo el servicio.
El MOZO.—	 Caballeros, buenos días.
El señor SCHÜTZ LANDÁZURI.—	 Buenos, qué tal.
El señor DELGADO PARKER, Manuel.—	" La reina del pueblo, qué injusticia se ha cometido con esta chica caramba, no es posible. Hoy día entrevisté al Padre Lanssiers y se mandó un, en fin, diciendo que lo que se había dicho de esta chica era un asunto sensible, pero totalmente desproporcionado. El  temperamento peruano, las costumbres en el estilo peruano es un estilo muy de mentiras chiquitas, medianas, regularcitas; o sea, es un desmadre. ""Sí, ya, nos vemos mañana"", una serie de cosas que están ligadas de la comunicación normal. Entonces, no se puede ser tan (?). Es una chica que ha estado."
El señor SCHÜTZ LANDÁZURI.—	 (?), que son jóvenes.
El señor DELGADO PARKER, Manuel.—	 Que no está conformada todavía, se ve claramente que no está formada y de vuelta ha pasado a ser (3) una segura, que si ella (?) se sienta.
El señor SCHÜTZ LANDÁZURI.—	 Y regalan cosas.
El señor DELGADO PARKER, Manuel.—	 Y esto qué, allá yo soy.
El señor SCHÜTZ LANDÁZURI.—	 Luego de un tiempo a (?)
El señor DELGADO PARKER, Manuel.—	 Está faltando cariño.
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada).
El señor DELGADO PARKER, Manuel.—	 Muy bien, muy bueno ha sido el programa, efectivamente.
El señor SCHÜTZ LANDÁZURI .—	 (?) y el resto (?)
El señor DELGADO PARKER, Manuel.—	 (Parte testada).
El señor SCHÜTZ LANDÁZURI.—	 Hubieras comunicado al canal por (?) yo tengo que ver (?) qué (?) me han bajado la señal (?) pasa si te ama (?) o sea, me mandaron una falla que me iban a disponer los (?)
El señor DELGADO PARKER, Manuel.—	 ¿Quién te mandó la carta?
El señor SCHÜTZ LANDÁZURI.—	 Este, Castro.
El señor DELGADO PARKER, Manuel.—	 Ya.
El señor SCHÜTZ LANDÁZURI.—	 Porque yo (?) la junta de facultades  que ellos (?)
El señor DELGADO PARKER, Manuel.—	 Y ha habido un aumento de capital que no ha hecho que.
El señor SCHÜTZ LANDÁZURI.—	 Que no ha hecho (?) He tenido acciones, o sea, el resultado subió (?)
El señor DELGADO PARKER, Manuel.—	 Aval.
El señor SCHÜTZ LANDÁZURI.—	 Y yo era minoritario, o sea, él tenía 30 y (?) y ahora lo mantiene (?) el 20% del capital.
El señor DELGADO PARKER, Manuel.—	 Sí, sí.
El señor SCHÜTZ LANDÁZURI.—	 Dejo mis (?) porque alquilaremos o estamos fregados.
El señor DELGADO PARKER, Manuel.—	 Estamos conectados al negocio (?) Antes no, antes era tan imprecisa, pero ahora (?)
El señor SCHÜTZ LANDÁZURI.—	 Como yo lo tengo y para diez años y efectivamente necesita satélite que suba (?)
El señor DELGADO PARKER, Manuel.—	 Vas a pagar un satélite de en tu compañía, del que tienes accionistas.
El señor SCHÜTZ LANDÁZURI.—	 Seguro, pues, me darán una parte un precio especial (?)
El señor DELGADO PARKER, Manuel.—	 Entonces, claro, o sea, que el caso de mi hijo te devolvió la plata que se sacó de Panamericana del interés.
El señor SCHÜTZ LANDÁZURI.—	 (?) dinero de la antena si el programa lo ha hecho con este Závala.
El señor DELGADO PARKER, Manuel.—	 Sí, claro.
El señor SCHÜTZ LANDÁZURI.—	 (?) le van a decir (?) qué casualidad hermano(?) Le pregunto “¿De dónde vienes?” “Vengo de (?)” He visto una carta que me mandaron. Cuando quieren hacer un escándalo, porque se tiró 400 mil dólares y se tiró el satélite de Panamericana (?) Ahí si que ya crédito total para terminar (?)
El señor DELGADO PARKER, Manuel.—	 A ti más que nada va a llegar, ellos aceptaron. Su realidad ¿cuál es? Su realidad es aceptar (?) panamericana (?) tienes que retirar sus fondos, devolver todo el canal (?) y darte una (4) satisfacción a ti, en todo caso (?)
El señor SCHÜTZ LANDÁZURI.—	 Nos ha fregado su cargo de director, nos ha perjudicado (?) un todos costo de los (?) que él se hacía el loco (?) paga con dinero, no (?)
El señor DELGADO PARKER, Manuel.—	 Independientemente de esas cosas.
El señor SCHÜTZ LANDÁZURI.—	 (?) más claro para (?) y las acciones están todas bien hechas (?) Toda su familia (?)
El señor DELGADO PARKER, Manuel.—	 (?) qué hago (?) entonces tampoco no puedo creer en nadie (?) consolidan varias compañías que forman parte de estas radios, por decir, en su origen una zona, y de hecho así de principio (?)de cosas, pagaderos en es una buena operación, y un flujo de 7 años (?)
El señor SCHÜTZ LANDÁZURI.—	 (?)
El señor DELGADO PARKER, Manuel.—	 No sé, eso es el manejo, pero queremos ahora y todavía (?) pero muy fácil (?) Este es muy buena pregunta, la otra.
El señor SCHÜTZ LANDÁZURI.—	 Cuál, la de la...
Background	—El señor Schütz Landázuri recibe una llamada telefónica.
El señor SCHÜTZ LANDÁZURI.—	 Sí. Ya. Ya está ¿Por qué le han cortado el teléfono? Ya, bestial, ya mañana recibimos todo. Okey, listo ya (?)
Background	—El señor Schütz termina su conversación telefónica.
El señor SCHÜTZ LANDÁZURI.—	 Claro, que las cosas indica, claro. Yo dije no pago nada ahora, pero resulta que (?) no puede pagar.
El señor DELGADO PARKER, Manuel.—	 Claro, no, el propio negocio genera las ganancias para cubrir sus operaciones. Y en el momento de hacerse la compra de alimentos (?) ¿Entiendes? 7 años (?) en ese momento el problema son las cantidades de operaciones y la cantidad de tiempo (?) te van a echar de (?) de cabeza esto, se van a descuidar (?) cuidado (?) Son pocos los que mueren viejo, frente a los muchachos qué (?)
El señor SCHÜTZ LANDÁZURI.—	 Se van abriendo. Te conviene tener una posición legal.
El señor DELGADO PARKER, Manuel.—	 A nivel de tasa 25% de la posibilidad (?) Tengo que avanzar con Hugo y con Zavala. 
El señor SCHÜTZ LANDÁZURI.—	 (?)
El señor DELGADO PARKER, Manuel.—	 Claro, está bien, pero.
El señor SCHÜTZ LANDÁZURI.—	 Hermano, tú estas con muchos problemas, deja que el Ministro vaya avanzando, (?) que te mande una cartita y que te firme (?) ¿qué ganas...?
Background	—En ese estado, el señor Vladimiro Montesinos Torres hace su ingreso a la sala.
El señor MONTESINOS TORRES.—	 Hola, hermano, ¿cómo estás?
El señor SCHÜTZ LANDÁZURI.—	 ¿Cómo te va?
El señor DELGADO PARKER, Manuel.—	 ¿Cómo estás? Gusto de verte.
El señor MONTESINOS TORRES.—	 Hace tiempo que no nos vemos. Siéntate, hermano. Bien, en general.
El señor DELGADO PARKER, Manuel.—	 Qué bonita oficina, no la conocía, pero está bonita tu oficina.
El señor MONTESINOS TORRES.—	 Es bien práctica.
El señor DELGADO PARKER, Manuel.—	 (?) No, está (?)
El señor SCHÜTZ LANDÁZURI.—	 Está acá (?)
El señor DELGADO PARKER, Manuel.—	 No, lo ha visto en un directorio.
El señor MONTESINOS TORRES.—	 ¡Ah!, ya.
El señor DELGADO PARKER, Manuel.—	 Pero acá no, es bien amplio. Espérate voy a apagar esto.
El señor SCHÜTZ LANDÁZURI.—	 ¿Cómo te va a ti?
El señor MONTESINOS TORRES.—	 Bien. Mira, en el asunto ese de la cautelar, ha subido el expediente, tienes que presentar al mediodía urgente un escrito en la sala.
El señor SCHÜTZ LANDÁZURI.—	 Ya.
El señor MONTESINOS TORRES.—	 Pidiendo. Te voy a dejar el papelito.
El señor SCHÜTZ LANDÁZURI.—	 Ya.
El señor MONTESINOS TORRES.—	 Esto sería la señal para el 27 de setiembre, entonces he hablado con el Presidente de la Sala y me ha dicho que presente un escrito para que señale la primera semana de setiembre.
El señor SCHÜTZ LANDÁZURI.—	 ¿Qué es esto? ¡Ah! La cautelar.
El señor MONTESINOS TORRES.—	 La cautelar que perdiste.
El señor SCHÜTZ LANDÁZURI.—	 Tengo que presentar un escrito.
El señor MONTESINOS TORRES.—	 Ahí estoy poniendo: presentar urgente. Ahora mismo que te vas, van y presentan un escrito, me faxeas el escrito, entonces hago que señale la segunda fecha, el día desde la otra semana, setiembre ya; entonces, lo vemos hoy mismo ya. Ahí está la copia y todo, con eso ya (?)
El señor DELGADO PARKER, Manuel.—	 va avanzando la cosa.
El señor MONTESINOS TORRES.—	 va avanzando la cosa.
El señor SCHÜTZ LANDÁZURI.—	 (?) del Amauta.
El señor MONTESINOS TORRES.—	 Del Amauta, ah, sí, sí, el tema del Amauta.
"El señor SCHÜTZ LANDÁZURI	.—"	 Que lo quise agarrar rápido, se esconde un juez, no me dieron el cautelar y bueno, pues, ahí.
El señor MONTESINOS TORRES.—	 Se ha dilatado un poco.
El señor SCHÜTZ LANDÁZURI.—	 Se ha dilatado, quiero ir, pues (?)
El señor MONTESINOS TORRES.—	 Pero con esto lo solucionamos.
El señor SCHÜTZ LANDÁZURI.—	 Sí, sí.
El señor MONTESINOS TORRES.—	 Con esto lo solucionamos.
El señor DELGADO PARKER, Manuel.—	 Ya llegó la hora de la revolución.
El señor SCHÜTZ LANDÁZURI.—	 Todo lo tengo, todo lo tengo ahí en lo penal, el careo que están haciendo. En el segundo juzgado penal ya empezó.
El señor MONTESINOS TORRES.—	 Está dentro de los procesos de investigación. Lo que pasa que este señor no está acá, está en el extranjero, no ha venido a da dar la manifestación.
El señor SCHÜTZ LANDÁZURI.—	 Falta él ¿no?
El señor MONTESINOS TORRES.—	 Falta él.
El señor SCHÜTZ LANDÁZURI.—	 Pero están todos los demás, pues.
El señor MONTESINOS TORRES.—	 Ah, sí, ya les ha dado, ya les ha tomado (?), sí.
El señor DELGADO PARKER, Manuel.—	 Es el tema del satélite.
El señor SCHÜTZ LANDÁZURI.—	 Satélite.
El señor DELGADO PARKER, Manuel.—	 Por eso es que se han hecho esos términos.
El señor SCHÜTZ LANDÁZURI.—	 Bueno, han mandado una carta diciendo que querían devolver la plata que se tiraron, pero yo no quiero la plata, quiero el satélite.
El señor MONTESINOS TORRES.—	 Pero dentro del derecho (?) está consumado.
El señor SCHÜTZ LANDÁZURI.—	 Y además es satélite.
El señor DELGADO PARKER, Manuel.—	 Claro, todavía tiene arreglo.
El señor MONTESINOS TORRES.—	 Si yo me agarro una cosa y después la usufructo indebidamente ni siquiera, o sea, inicias una expropiación ilícita y te hacen la denuncia, entonces yo digo, te devuelvo  o te pago, ya no ya, ya se consumó el hecho.
El señor SCHÜTZ LANDÁZURI.—	 Y además yo (?), nos ha hecho perder, porque nosotros hicimos un aumento de capital que era 30 mil dólares y teníamos derecho a mantener 70%, del 20% es el 14% de todo y ahora nos ha dejado fregado, ahora tenemos creo el 6%.
El señor MONTESINOS TORRES.—	 Ya.
El señor SCHÜTZ LANDÁZURI.—	 Tiene que ir hasta el final.
El señor MONTESINOS TORRES.—	 No, sí, vamos ya. El tema avanza, ya el final, el penal también está en el juzgado ya.
El señor SCHÜTZ LANDÁZURI.—	 Sí, pues, ya está en el juzgado.
El señor MONTESINOS TORRES.—	 Ya está en el juzgado.
El señor SCHÜTZ LANDÁZURI.—	 (?) Que sea rápido nomás.
El señor MONTESINOS TORRES.—	 Sí, bueno, ya sigue, pues, su curso.
El señor DELGADO PARKER, Manuel.—	 Sabes una cosa, eso es exactamente uno de los juicios más complicados que pueda haber (?).
El señor MONTESINOS TORRES.—	 Bueno, en primer lugar, que no puede salir del país sin permiso del juez, te sientes mortificado, (?), por más que no seas detenido ya no puedes salir de Lima y este cojudo no es viajero, va a (?).
El señor DELGADO PARKER, Manuel.—	 Además eres un hombre que se siente libre, un hombre muy entero.
El señor SCHÜTZ LANDÁZURI.—	 Y haces lo que te da la gana.
El señor MONTESINOS TORRES.—	 No, se queda acorralado, la mujer no va a poder venir acá (?) y una cosa es estar en Miami y otra cosa es estar en Lima, puede ser causal de divorcio.
Background	—Risas.
El señor DELGADO PARKER, Manuel.—	 Con todas sus complicaciones.
El señor MONTESINOS TORRES.—	 Si, pues, claro, (?), tiene problemas la mujer, porque a la mujer no le gusta vivir acá.
El señor SCHÜTZ LANDÁZURI.—	 No le gusta.
El señor MONTESINOS TORRES.—	 No le gusta, entonces vendrá a acompañar un tiempito y a la hora que no pueda salir y la jarana, la mujer se va.
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada).
Background	—Risas.
El señor MONTESINOS TORRES.—	 Tranquilo (?)
El señor DELGADO PARKER, Manuel.—	 Ese es un serio problema de los viejos, cuando se casan con jóvenes
Background	—Risas.
El señor MONTESINOS TORRES.—	 (?)
El señor SCHÜTZ LANDÁZURI.—	 Ya, tranquilo.
El señor MONTESINOS TORRES.—	 Sí, pues, eso es mal de uno.
El señor SCHÜTZ LANDÁZURI.—	 Mal de uno.
El señor MONTESINOS TORRES.—	 (?)
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada) te mandó besos, dicen.
El señor MONTESINOS TORRES.—	 (?)
El señor SCHÜTZ LANDÁZURI.—	 ¿Qué me aconsejas?
El señor MONTESINOS TORRES.—	 Hay que tener cuidado porque esa en pantalla te puede decir cualquier barbaridad, hermano, ni loco.
El señor SCHÜTZ LANDÁZURI.—	 Sí y en lugar de ir positivo va negativo.
El señor MONTESINOS TORRES.—	 No, no, no.
El señor DELGADO PARKER, Manuel.—	 Sí. Yo la estuve viendo el otro día, tuvo partes buenas el especial, tuvo partes buenas, pero tuvo partes exageradas. (6)
El señor MONTESINOS TORRES.—	 Tú sabes qué cosa, me pareció demasiado...dos horas es mucho para un programa.
El señor SCHÜTZ LANDÁZURI.—	 (?)
El señor DELGADO PARKER, Manuel.—	 Es excesivo, el tema no abarcaba sino 20 minutos.
El señor MONTESINOS TORRES.—	 No, no.
El señor SCHÜTZ LANDÁZURI.—	 72 puntos.
El señor MONTESINOS TORRES.—	 ¿72 puntos tuvieron?
El señor DELGADO PARKER, Manuel.—	 La sirvieron completita, además para ver ya cómo es (?)
El señor SCHÜTZ LANDÁZURI.—	 (?) como es...
El señor DELGADO PARKER, Manuel.—	 Tocó un tema que no tiene nada que ver con la política
El señor MONTESINOS TORRES.—	 Que era la actualidad.
El señor DELGADO PARKER, Manuel.—	 Que eso le encanta a la gente.
El señor MONTESINOS TORRES.—	 Claro, y eso está en todos los titulares.
El señor DELGADO PARKER, Manuel.—	 No tiene nada que ver con la política.
El señor SCHÜTZ LANDÁZURI.—	 Carajo,  barrimos a la Laura.
El señor MONTESINOS TORRES.—	 Sí, claro.
El señor SCHÜTZ LANDÁZURI.—	 Pero era otra, pues. Sabes qué, se pone en un plan que en lugar de ayudar, friega al gobierno más bien, hermano.
El señor DELGADO PARKER, Manuel.—	 Porque es muy exagerada.
El señor SCHÜTZ LANDÁZURI.—	 Y, además, es antipática porque como ella tiene un currículum, se pasó de aquí, se pasó de aquí, se pasó de aquí y ahora tanta alabanza...yo ya sé.
El señor MONTESINOS TORRES.—	 Más prudente.
El señor SCHÜTZ LANDÁZURI.—	 Más prudente.
El señor MONTESINOS TORRES.—	 Claro.
El señor SCHÜTZ LANDÁZURI.—	 Pero es loca ¿ah?
El señor DELGADO PARKER, Manuel.—	 No, ella es una...
El señor MONTESINOS TORRES.—	 No la puedes controlar
El señor SCHÜTZ LANDÁZURI.—	 No la puedes controlar. 
El señor DELGADO PARKER, Manuel.—	 Por eso es que...Ella es muy buena en lo que sabe hacer.
El señor SCHÜTZ LANDÁZURI.—	 Qué me vas a decir, si trabajó conmigo...trabajaba conmigo todos los días y yo estaba hasta acá.
El señor DELGADO PARKER, Manuel.—	 Ella es muy buena en lo que sabe hacer.
El señor MONTESINOS TORRES.—	 Muy ignorante, muy difícil. El señor SCHÜTZ LANDÁZURI.— ¡ Uff!
El señor MONTESINOS TORRES.—	 ¿Ah?
El señor SCHÜTZ LANDÁZURI.—	 Que éste, que el otro. Te dice una cosa, te dice la otra, y que te ama, que te odia y al otro día te quiere, el otro día otra vez te odia. ¡Pucha madre!, es difícil.
El señor MONTESINOS TORRES.—	 Es inestable emocionalmente.
El señor SCHÜTZ LANDÁZURI.—	 Inestable.
El señor DELGADO PARKER, Manuel.—	 Es una estrella
El señor MONTESINOS TORRES.—	 Sí, pues...
El señor SCHÜTZ LANDÁZURI.—	 Y ahora se siente, pues.
El señor MONTESINOS TORRES.—	 Ahora, su programa que...ella está bien en su programa de una a dos.
El señor DELGADO PARKER, Manuel.—	 Pero
El señor MONTESINOS TORRES.—	 Darle otra cosa ya no.
El señor SCHÜTZ LANDÁZURI.—	 Ahí nomás.
El señor DELGADO PARKER, Manuel.—	 Ahí saca 40 puntos, está excelente, ahí está muy bien; y desde ahí puede trabajar indirectamente para la causa. Pero en primer plano, en mi primera posición...
El señor MONTESINOS TORRES.—	 Ya no.
El señor DELGADO PARKER, Manuel.—	 No sirve.
El señor MONTESINOS TORRES.—	 No sirve, sí, sí.
El señor DELGADO PARKER, Manuel.—	 No sirve, ¿por qué? Porque no hay tema, es un tema muy directo. Entonces, indirectamente...
El señor SCHÜTZ LANDÁZURI.—	 Y ella ya se parcializó, ya dijo algo, ya se fregó, no debe...
El señor DELGADO PARKER, Manuel.—	 Ahora, como está tuvo cosas buenas, algunas revelaciones buenas, lo que es la parte ya (?) buena.
El señor MONTESINOS TORRES.—	 Bueno, de todos los reportajes, esta (?) estuvo bueno porque son cosas novedosas, además de...
El señor DELGADO PARKER, Manuel.—	 Sí, sí.
El señor MONTESINOS TORRES.—	 Pero las entrevistas muy largas.
El señor DELGADO PARKER, Manuel.—	 Claro, no daba para dos horas.
El señor MONTESINOS TORRES.—	 No. Una entrevista a una persona no puede ser más de (?) minutos.
El señor DELGADO PARKER, Manuel.—	 No hay un tema que aguante dos horas, no existe.
El señor MONTESINOS TORRES.—	 La gente se aburre.
El señor SCHÜTZ LANDÁZURI.—	 Ni el cine, hora y media.
El señor DELGADO PARKER, Manuel.—	 Porque es un argumento.
El señor SCHÜTZ LANDÁZURI.—	 (?).
El señor DELGADO PARKER, Manuel.—	 Con un desenlace al final, bueno, tiene un argumento. Pero una cosa de un tema de actualidad 20 minutos era suficiente.
El señor MONTESINOS TORRES.—	 Era programa de hora nada más, máximo.
El señor SCHÜTZ LANDÁZURI.—	 (?) está fregado el 4.
El señor MONTESINOS TORRES.—	 Sí, sí. El señor SCHÜTZ LANDÁZURI.— ¡ Pasu madre! (?) más gente, más (?) no paga.
El señor MONTESINOS TORRES.—	 No pagan y encima están fuera los... padre e hijo están fuera, paran en Miami nomás.
El señor SCHÜTZ LANDÁZURI.—	 Pero ¿qué estarán...por qué estarán afuera?
El señor MONTESINOS TORRES.—	 Y, no sé por qué estarán afuera, su papá también está templado.
El señor DELGADO PARKER, Manuel.—	 Tiene sus problemas, pues, con los (?) aparte con su problema, tiene una demanda de divorcio.
El señor SCHÜTZ LANDÁZURI.—	 75 millones de dólares.
El señor DELGADO PARKER, Manuel.—	 Y tiene que atenderlo.
El señor MONTESINOS TORRES.—	 Debe ¿no?
El señor SCHÜTZ LANDÁZURI.—	 No.
El señor DELGADO PARKER, Manuel.—	 No, la demanda que le ha puesto....
El señor SCHÜTZ LANDÁZURI.—	 Debe más,  160 millones y va a vender 180. El de 75 millones le ha metido su mujer.
El señor MONTESINOS TORRES.—	 Su mujer allí en Miami.
El señor SCHÜTZ LANDÁZURI.—	 En Miami. Y en Estados Unidos es bien bravo.
El señor MONTESINOS TORRES.—	 Sí.
El señor SCHÜTZ LANDÁZURI.—	 Porque  él declaró que él tenía un patrimonio de 150 millones para entrar a los Estados Unidos como un rey, para acogerse en cualquier impuesto que le cobrara no era parte de su patrimonio.
El señor DELGADO PARKER, Manuel.—	 (?) muy rico.
El señor SCHÜTZ LANDÁZURI.—	 Declara y sobre esa plata no paga.
El señor DELGADO PARKER, Manuel.—	 Claro.
El señor SCHÜTZ LANDÁZURI.—	 Ya tú la trajiste, entonces tú pagas lo que te venga de más. Entonces, él se puso 150, si le llega plata, no lo paga.
El señor MONTESINOS TORRES.—	 Claro, y ahora la mujer está (?)
El señor SCHÜTZ LANDÁZURI.—	 (Parte testada).
El señor DELGADO PARKER, Manuel.—	 No vas a preferir que me hagan un juicio por perjurio.
El señor SCHÜTZ LANDÁZURI.—	 Ah, puede ser (?) Medio tarado.
El señor DELGADO PARKER, Manuel.—	 Porque prefiero ser perjuro que pagar 75.
El señor SCHÜTZ LANDÁZURI.—	 En Estados Unidos ya no vuelve a trabajar más.
El señor DELGADO PARKER, Manuel.—	 Ah, no, eso significa toda una complicación.
El señor SCHÜTZ LANDÁZURI.—	 ¡Uff!
El señor DELGADO PARKER, Manuel.—	 Pero Pepe siempre ha andado en situaciones en el borde del precipicio.
El señor MONTESINOS TORRES.—	 Toda la vida ha sido así.
El señor DELGADO PARKER, Manuel.—	 Toda la vida ha sido así. Desde que lo conozco —lo conozco 40 años— siempre ha sido así, ése es su estilo.
El señor MONTESINOS TORRES.—	 Siempre ha estado al borde del abismo.
El señor DELGADO PARKER, Manuel.—	 Al borde del abismo. (?) En realidad, lo peor que a él le puede pasar es que (?) pero es que nunca lo tuvo y nunca lo pagó. O sea que lo que le quede del cuatro es utilidad.
El señor SCHÜTZ LANDÁZURI.—	 Pero ¿qué se puede esperar?
El señor DELGADO PARKER, Manuel.—	 Un 30, 40 por ciento si le vende la mayoría a alguien.
El señor SCHÜTZ LANDÁZURI.—	 Pero ¿quién va a comprar eso, hermano, con esa deuda (?)
El señor DELGADO PARKER, Manuel.—	 Bueno, (?)
El señor SCHÜTZ LANDÁZURI.—	 Pero ¿cómo paga 160, técnicamente es imposible pagar, imposible y no vale.
El señor DELGADO PARKER, Manuel.—	 Bueno...
El señor SCHÜTZ LANDÁZURI.—	 Yo he hecho números por todos lados, suponiendo que suba la venta a tanto. Tendría que triplicarse el valor de la venta, (7) y es triplicar y eso como va a ser, (?) imposible, triplicando la venta posiblemente pague, triplicando, posiblemente pague. (?) Vamos a suponer que (?) no gane, en lugar de (?) 180, 180 y 180, en cuantos años va a pagar la letra (?).
