speaker	speech
El señor MONTESINOS TORRES.—	 Yo estaba fastidiando no más.
El señor SCHÜTZ LANDÁZURI.—	 Yo, yo me ocupo de ubicarlos.
El señor MONTESINOS TORRES.—	 Bueno, este programa queda antes de que lo lancen al aire para hablar bien claro.
El señor SCHÜTZ LANDÁZURI.—	 Pero es que yo no estoy cobrándote yo lo voy a armar, pero lo voy hacer con (?)
El señor MONTESINOS TORRES.—	 Mira, vamos ha hacerlo así ¿Qué te parece? Entonces lo coordinamos bien y lo anunciamos antes de que salga.
El señor SCHÜTZ LANDÁZURI.—	 Desde que salga vamos viendo el tema.
El señor MONTESINOS TORRES.—	 Claro, vamos a sacar a octubre esto y no quiero (?)
El señor SCHÜTZ LANDÁZURI.—	 Claro el tema va saltando.
El señor MONTESINOS TORRES.—	 Si claro.
El señor SCHÜTZ LANDÁZURI.—	 Hay que saber llevar esto, va haber debate; 1, va haber entrevista, tercero voy a contratar a dos periodistas que van a venir en mi carro y el otro lo traemos de otro lado y eso le preguntan a la persona
El señor MONTESINOS TORRES.—	 O sea vamos ha hacerlo con Mónica Zevallos aunque no tiene mucho peso.
El señor SCHÜTZ LANDÁZURI.—	 No la que tiene es Mónica Delta.
El señor MONTESINOS TORRES.—	 Claro.
El señor SCHÜTZ LANDÁZURI.—	 Pero ella va a estar como modeladora.
El señor MONTESINOS TORRES.—	 Si como modeladora claro.
El señor SCHÜTZ LANDÁZURI.—	 Solamente cuando haga algo va a manejarlo.
El señor MONTESINOS TORRES.—	 Pero habrá un periodista ahí o dos periodistas.
El señor SCHÜTZ LANDÁZURI.—	 Dos periodistas, entonces teniendo una lista ahí se le dirá, asiento, apurado, punto. Entonces si es que va a estar ya armadito con todo, ponte que vaya Castañeda, tiene que venir uno que esté libre.
El señor MONTESINOS TORRES.—	 Si claro, tiene que ver uno.
El señor SCHÜTZ LANDÁZURI.—	 Y si viene tengo que poner y un gallazo que le va a sacar la mierda y le va a preguntar que dice esto que dice lo otro, igualito con el otro, v a caer de todo, entonces un debate.
El señor MONTESINOS TORRES.—	 Puede ser un debate.
El señor SCHÜTZ LANDÁZURI.—	 Puede ser un debate y ahí vamos manejándolo, tengo que responder porque no puedo soslayar el ataque político porque a la mitad no se puede decir ya no queda tiempo, es imposible.
El señor MONTESINOS TORRES.—	 No, además, mira yo creo que esta campaña no va a ser tan intensa como  creímos, lo pienso.
El señor SCHÜTZ LANDÁZURI.—	 Tu vas a ver lo plena que va a ser (?) los candidatos se van a manejar ahí.
El señor DELGADO PARKER, Manuel.—	 Yo sé, lo que va haber es un schok creado y mucha situación producida  o sea circunstancias va a estar difícil el asunto de los alcaldes, esos son los que van a generar los movimientos de entusiastas candidatos.
El señor SCHÜTZ LANDÁZURI.—	 Es solo de ciertos candidatos.
El señor DELGADO PARKER, Manuel.—	 Mira, nosotros tenemos que tratar de centrar el propósito por una serie de puntos (?) la sustancia hay que ver.
El señor MONTESINOS TORRES.—	 Eso es y no plantarnos con el árbol no más.
El señor DELGADO PARKER, Manuel.—	 Ahí es donde vemos los detalles.
El señor SCHÜTZ LANDÁZURI.—	 Pero para eso hay que tener un poco de carácter también.
El señor MONTESINOS TORRES.—	 Ah, sí.
El señor DELGADO PARKER, Manuel.—	 (?) Pero es que eso es (?)
El señor MONTESINOS TORRES.—	 Claro pues.
El señor SCHÜTZ LANDÁZURI.—	 Pero él tiene que ser muy inteligente.
El señor MONTESINOS TORRES.—	 Claro, está bien doctor pero veamos cuando tengas todos esos datos.
El señor SCHÜTZ LANDÁZURI.—	 Claro yo se los voy a traer pero casualmente estoy adelantándolo, es entrevista, es una hora.
El señor MONTESINOS TORRES.—	 Una vez a la semana..
El señor SCHÜTZ LANDÁZURI.—	 Entrevista.
El señor MONTESINOS TORRES.—	 Que día vas ha hacerlo.
El señor SCHÜTZ LANDÁZURI.—	 Posiblemente jueves.
El señor MONTESINOS TORRES.—	 Ya, los jueves. (2) Es independientemente el programa.
El señor SCHÜTZ LANDÁZURI.—	 No, no. Solamente entrevistas.
El señor MONTESINOS TORRES.—	 Una hora a la semana.
El señor SCHÜTZ LANDÁZURI.—	 Una hora a la semana. Otra en el mismo programa puede haber entrevistas, puede haber debates.
El señor MONTESINOS TORRES.—	 Ya.
El señor SCHÜTZ LANDÁZURI.—	 Después hay invitados, que hacen preguntas, que hace de moderador a la persona. Ustedes son dos periodistas y allí está pues el señor Andrade. Señor de acá y acá modera, el otro pregunta, entonces pueden continuar haciendo.
El señor DELGADO PARKER, Manuel.—	 Ese es el panel.
El señor SCHÜTZ LANDÁZURI.—	 Un panel exclusivamente equilibrado.
El señor DELGADO PARKER, Manuel.—	 Para cualquier caso.
El señor SCHÜTZ LANDÁZURI.—	 Yo tenía gente ahí, entonces allí datos, datos; por ejemplo, a alguien pregunta, pregúntale esto, pregúntale el otro, yo tengo que escuchar y ya es lo preguntan ellos..
El señor MONTESINOS TORRES.—	 Así es. (?).
El señor SCHÜTZ LANDÁZURI.—	 Ya está bien Mónica. (risas) No le puedo decir que esto, porque perdemos todo, entonces su credibilidad es importante, ella va y yo le digo mira, no le tiene piedad al gobierno, no le tiene piedad a Montesinos, incluso a su asesora, no lo tiene.
El señor MONTESINOS TORRES.—	 Claro.
El señor SCHÜTZ LANDÁZURI.—	 Entonces está bien, nada más. Poquito a poco, porque sino.
El señor MONTESINOS TORRES.—	 No, no.
El señor SCHÜTZ LANDÁZURI.—	 Pero has visto como hace, ha hecho un programa de la Paz del Cóndor, ha hecho un programa de la reunión de los presidentes, le ha hecho una entrevista a Mahuad, el otro día le sacó la mierda a Alan García. (risas). Ella no tiene nada (diálogo) y se la sacó. Yo no veo, yo no siento, yo he estado un poco nervioso, he puesto algunas cosas..
El señor DELGADO PARKER, Manuel.—	 Yo le llamé la atención al negro porque no se puso en buena honda, quería su libertad y después tú lo jalaste.
El señor SCHÜTZ LANDÁZURI.—	 Por que está en la misma línea de entrevistador, hacía también cosas.
El señor MONTESINOS TORRES.—	 Está bien, entonces cualquier cosa nos estamos comunicando..
El señor SCHÜTZ LANDÁZURI.—	 Yo ahorita te voy a mandar una copia. 
El señor MONTESINOS TORRES.—	 Mándame la copia, ese decreto me lo faxeas. Sabes por qué te digo, porque pasado mañana estamos de fiesta y eso va a ser hasta el martes.
Background	—Se levantan de sus asientos, el señor Delgado Parker, el señor Schütz Landázuri, el señor Montesinos pone los documentos bajo el brazo, hacen abandono de la sala. Haciendo abandono de la sala van conversando:
El señor SCHÜTZ LANDÁZURÍ.—	 No, hoy te lo mando, hoy te lo mando.
Background	—Fin del Vídeo N.° 1678, del 25 de agosto de 1999. —Transcripción: miércoles 23 de mayo de 2001.
