speaker	speech
El señor MONTESINOS TORRES.—	 Claro,  es una patrulla que está en la calle, (2) ¿dónde va atener detenido?, se lo lleva a la dependencia más cercana, se comunica con el general, entonces ya llega el general y ya el general lo recoge y lo lleva por la carretera a ...
El señor CROUSILLAT LÓPEZ TORRES.—	 Qué bien.
El señor MONTESINOS TORRES.—	 Esa ha sido la figura, pero, o sea, ahora ese proceso es un proceso, compadre, que ha durado (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 Y ¿cómo es ...?
El señor MONTESINOS TORRES.—	 Espérate un minutito, voy a ver si (?)
Background	—El señor Vladimiro Montesinos Torres se levanta y sala de la sala.
El señor WO.—	 (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 (?) Abimael (?) tiene un coeficiente intelectual que no lo ves así no más, como (?) es una cosa que mientras tú estás de ida, ellos están de vuelta.
El señor WO.—	 Todo lo que ha pasado (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 Mañana (?) ¿Quién?
El señor WO.—	 (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 Ah, sí, sí.
El señor WO.—	 (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 ¿Sí?
El señor WO.—	 (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 Ah. (Le muestra una revista al señor Wo.)
El señor WO.—	 (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 (?) lo del Acoso sexual.
El señor WO.—	 Oye, pero cómo ponen esas fotos.
Background	—Risas.
El señor CROUSILLAT LÓPEZ TORRES.—	 Esto es para (?) imagínate, ésta no es acoso.
El señor WO.—	 No, (?)
El señor CROUSILLAT LÓPEZ TORRES.—	 Ella tiene la culpa.
El señor WO.—	 Ese (?) es bueno, ah, dice que es pre natal ¿no?
El señor CROUSILLAT LÓPEZ TORRES.—	 Uhm, sí es que a cada rato lo menciona así.
El señor WO.—	 Sí, sí.
El señor CROUSILLAT LÓPEZ TORRES.—	 Ese es el chileno (?)hay un chileno.
El señor WO.—	 ¿Sí?
El señor CROUSILLAT LÓPEZ TORRES.—	 Hay un colombiano, un chileno.
El señor WO.—	 Un norteamericano creo que está ahí.
El señor CROUSILLAT LÓPEZ TORRES.—	 (?)
El señor WO.—	 (?)
Background	—El señor Vladimiro Montesinos Torres regresa a la sala.
El señor MONTESINOS TORRES.—	 Ahorita te va a terminar la carta, la Real, para que veas.
El señor CROUSILLAT LÓPEZ TORRES.—	 Disculpa, una pregunta, a diferencia de un hombre como Abimael Guzmán que me has contado tanto, ¿este Feliciano es un tipo inteligente?, ¿con un coeficiente alto?
El señor MONTESINOS TORRES.—	 Mira ...
El señor CROUSILLAT LÓPEZ TORRES.—	 Ó es otro estilo.
El señor MONTESINOS TORRES.—	 No, este es otro estilo, pero no te olvides que son 3, son 4 en realidad los fundadores, la muerta que es Nora, ya no está, por eso solamente figuran 3, Feliciano, Guzmán y la Miriam, la mujer. Pero por qué ingresa Feliciano a formar el comité histórico, como este había sido hijo de militar y hermano de militar, toda la vida había vivido el tema del cuartel o sea le gustaba las cosas militares. Entonces, y como tiene una formación marxista en la Universidad Ingeniería en esa época era una universidad muy de izquierda, entonces, tiene una formación teórica que lo inclina al campo de las ciencias sociales. No logró culminar la carrera en la Universidad de Ingeniería, estudió economía y sociología, esas 2 carreras en simultáneo, pero tiene un marco teórico, lo jala más la parte militar. Entonces, él forma la parte de la línea militar que es la línea dura, entonces, por eso es que él ha podido sobrevivir  durante (3) 15 años, él ... una gran naturalidad.
El señor CROUSILLAT LÓPEZ TORRES.—	 Pero con su ejército sanguinario (?)
El señor MONTESINOS TORRES.—	 Sanguinario, recontra sanguinario (?) ¿Cuántas personas han matado? Ya no me acuerdo pero muchas y ha mandado también a matar a muchas. (?) guerra y guerra, o sea es frío.
El señor CROUSILLAT LÓPEZ TORRES.—	 Al contrario de lo que me diría Abimael: “Yo no he matado a nadie”.
El señor MONTESINOS TORRES.—	 No, Abimael nunca ha matado a nadie (?) y no miente porque me dijo: “Yo nunca he matado a nadie”.
El señor CROUSILLAT LÓPEZ TORRES.—	 Claro, él ha participado en estrategia ¿no?
El señor MONTESINOS TORRES.—	 Ahora, no, Abimael es el gran...
El señor CROUSILLAT LÓPEZ TORRES.—	 Pensante.
El señor MONTESINOS TORRES.—	 Pensante.
El señor WO.—	 El visionario
El señor MONTESINOS TORRES.—	 El visionario, y éste ejecuta las cuestiones militares, o sea es más de choque, pero también piensa.
El señor CROUSILLAT LÓPEZ TORRES.—	 Pero como .. así como Abimael es, hay cosas en común, ¿a este cómo lo abordaste?
El señor MONTESINOS TORRES.—	 No, a este lo abordé, le dije: “Oye compadre, tú lo (?) y el general (?) el tema es bien sencillo —le dije— no nos vamos a andar con rodeos”. Además (?) como, te digo, más de 40 días que vengo escuchándote cómo piensas, cómo hablas, esto, lo que piensas, lo que hablas, yo ya conozco todas tus cosas, hermano (?) más tarde, más temprano (?) va a caer. Entonces, este tenía un apelativo cuando hablaba por..., se comunicaba, decía: “Yo soy el ingeniero” “Qué dices, sí ingeniero, cómo estás” “¿Ingeniero yo no soy ingeniero” “Ingeniero —le dije— a ver, vamos a escuchar”, y le pongo una cosa, y pum le puse una...
El señor WO.—	 Y ellos se comunicaban por radio.
El señor MONTESINOS TORRES.—	 Por radio.
El señor CROUSILLAT LÓPEZ TORRES.—	 Ingeniero de idiomas.
El señor MONTESINOS TORRES.—	 “(?) ingeniero (?) ya pues hermano —le dije— confiesa” Pasemos por acá.
Background	—El señor Vladimiro Montesinos Torres los conduce a otro ambiente. —Salto en la grabación. —Retoma la grabación con los 3 en la misma sala.
El señor MONTESINOS TORRES.—	 (?) tiene reunión con el banco, sonaba ocupado.
El señor CROUSILLAT LÓPEZ TORRES.—	 (?)
El señor MONTESINOS TORRES.—	 Claro, pero esto es historia real, hermano, no es cualquier cuento.
El señor CROUSILLAT LÓPEZ TORRES.—	 Es que (?) haciendo un programa más preparado (?)
El señor MONTESINOS TORRES.—	 Bueno, ahora ya es documentado.
Background	—El señor Eugenio Bertini Vinci ingresa a la sala.
El señor MONTESINOS TORRES.—	 Hola, mi querido Eugenio.
El señor BERTINI VINCI.—	 Que gusto de verte.
El señor MONTESINOS TORRES.—	 Cómo estás hermano.
El señor BERTINI VINCI.—	 ¿Cómo te va?
El señor MONTESINOS TORRES.—	 Acá te presento 2 amigos, el señor Wo, el señor Crousillat.
El señor CROUSILLAT LÓPEZ TORRES.—	 Qué tal.
El señor BERTINI VINCI.—	 Qué tal.
El señor MONTESINOS TORRES.—	 Pasa, hermano.
El señor BERTINI VINCI.—	 Gracias.
El señor MONTESINOS TORRES.—	 Qué dices, aquí hermano. Él es mi compañero de la infancia, Eugenio.
El señor BERTINI VINCI.—	 Sí, las aventuras.
El señor CROUSILLAT LÓPEZ TORRES.—	 ¿Son del mismo país?
El señor MONTESINOS TORRES.—	 Somos del mismo país, pues. (Risas.)
El señor MONTESINOS TORRES.—	 Todos somos, los buenos y los malos somos del mismo país.
El señor CROUSILLAT LÓPEZ TORRES.—	 Sí, caray, las coincidencias se están dando.
El señor BERTINI VINCI.—	 No hay termino medio, o estás acá o en el otro lado.
El señor MONTESINOS TORRES.—	 Si no estás en un lado estás en el otro lado, ¿no? Pero él está en el grupo de los buenos.
El señor CROUSILLAT LÓPEZ TORRES.—	 Sí, si no (?)
El señor MONTESINOS TORRES.—	 Tenemos un montón de amigos comunes, nos conocemos desde (?)
El señor BERTINI VINCI.—	 Desde que éramos chicos.
El señor MONTESINOS TORRES.—	 Nos vemos alguna vez, de cuando en cuando.
El señor BERTINI VINCI.—	 ¿Y ustedes?
El señor CROUSILLAT LÓPEZ TORRES.—	 Bien, luchando.
El señor BERTINI VINCI.—	 Con las comunicaciones.
El señor CROUSILLAT LÓPEZ TORRES.—	 Con las comunicaciones bien, con el posicionamiento de sintonía muy bien, tenemos los problemas financieros que creo que tiene la mayor parte, ¿no?
El señor BERTINI VINCI.—	 La mayor parte, sí.
El señor CROUSILLAT LÓPEZ TORREZ.—	 Nosotros un poco más agudizado porque estamos en una etapa de expansión, de desarrollo, al inicio de la crisis, entonces eso ha hecho que tengamos que replantearnos muchas cosas, pero lo que he estado tratando de hacer es no dejar la esencia del negocio que es el crecimiento de que los programas de rating, no dejarlo de lado sino tratar de buscar una solución integral que haga que avancemos con ésta época y que nos permita, digamos, llegar a un mejor momento sin tener que sacrificar lo que hemos construido en estos años, ¿no? Es complejo este...
El señor BERTINI VINCI.—	 De casi todas las empresas hoy día, ¿no?
El señor MONTESINOS TORRES.—	 Claro, lógico.
El señor BERTINI VINCI.—	 El problema es que la deuda ha crecido casi desproporcionadamente en términos de flujo, entonces, por más que uno reestructura la deuda, 5, 7, N años, con la esperanza de que se alivie el flujo, efectivamente, uno siente un alivio inmediato...
El señor MONTESINOS TORRES.—	 Claro.
El señor BERTINI VINCI.—	 Para atender la necesidades, pero al final tengo desproporción entre el patrimonio, entre el capital y deuda, es muy difícil salir. Entonces, en esos casos cuesta mucho al empresario, no me refiero al caso de ustedes específicamente.
El señor CROUSILLAT LÓPEZ TORRES.—	 No, pero es ...
El señor BERTINI VINCI.—	 Sino en general. Cuesta mucho abrir un poco el accionariado, encontrar nuevos socios (5) que hagan que la estructura deuda - capital sea armónica, el 90% de las empresas en el país están mal básicamente por eso, porque el capital se achicó y la deuda se lo comió. Entonces, no hay negocio en el mundo, que alcance en generar tanto ingreso como para atender una deuda que está por encima de esto. No sé si es el caso puntual de ustedes, pero ...
El señor CROUSILLAT.—	 En parte sí.
El señor BERTINI VINCI.—	 Pero ese es un poco el mensaje porque está pasando.
El señor MONTESINOS TORRES.—	 Claro. Ahora mira, la idea de esta reunión contigo aparte que quería verte, hace días que no nos vemos ... Nosotros tenemos un esquema. El Banco de Comercio tiene las posibilidades de hacerles una entrega de una cantidad equis de dinero a los señores pero como él tiene una deuda con el Banco Wiese que era el Wiese que está fusionado y el tema entonces, cuál es el esquema que estamos trabajando. El esquema que estamos trabajando sería de que ellos hicieran una refinanciación de la deuda con ustedes, ustedes en base a eso le dieran el aval, para que, no le dieran ustedes dinero sino ...
El señor BERTINI VINCI.—	 En proporción a...
El señor MONTESINOS TORRES.—	 El Banco de Comercio les puede entregar los 6 millones de dólares que es lo que requieren ellos ...
El señor BERTINI VINCI.—	 La deuda fiscal en el Banco Wiese, ¿cuánto es?
El señor WO.—	 En estos momentos la deuda fiscal es del orden de los 14 millones.
El señor BERTINI VINCI.—	 ¿Con Wiese?
El señor WO.—	 Con el Wiese solamente, es la única deuda.
El señor CROUSILLAT.—	 La única.
El señor WO.—	 (?) convenios de pago.
El señor BERTINI VINCI.—	 Y ello es parte de la deuda estructural, financiamiento ...
El señor WO.—	 (?) ya venía con una deuda importante que fue bajando, pero justo cuando llega al punto en el cual en lugar de ir bajando por sí sola y bajó (?) venía observando (?) desgraciadamente (?) efecto en contra de ese pago a futuro que el banco no pudo honrar (?) después, porque tampoco tenga que (?) porque el acuerdo era que se hiciera una parte del contrato en el banco y la otra parte lo (?) como capital porque sino tampoco (?) Ahora, (?) nosotros hemos estado conversando con el Banco Wiese continuamente y justo hoy con Manuel Wiese, con (?) directamente y siempre hemos visto un poco, una parte (?) una parte también (?) integral (?) Entonces, la idea sería pues hacer (?) ver un poco a   estos dos proyectos y estamos apoyando al Canal como lo conocemos sabemos que se va a ver siempre (?) creo que él tiene.
El señor MONTESINOS TORRES.—	 Tú estás en toda esta cuestión en el Banco?
El señor BERTINI VINCI.—	 En realidad, yo estoy controlando todos los desembolsos.
El señor MONTESINOS TORRES.—	 Ya, estás controlando.
El señor BERTINI VINCI.—	 La fusión física se está dando con el último aumento de capital que es del 25 de agosto. Sin embargo, nosotros ya tenemos el control de los desembolsos, el control de los créditos.
El señor MONTESINOS TORRES.—	 Ya.
El señor BERTINI VINCI.—	 Y la reestructuración es entonces, puedo tomar y comunicar en el análisis concreto ...
El señor MONTESINOS TORRES.—	 Ya.
El señor BERTINI VINCI.—	 (?)
El señor MONTESINOS TORRES.—	 (?) hermano, porque nosotros tenemos al Banco de Comercio listo, o sea, lo que no queremos es que ustedes hagan un desembolso de dinero, no estamos viendo eso, queremos al Banco de Comercio que esté en condiciones de entregar inmediatamente 6 millones de dólares, eso no les implicaría a ustedes una salida ...
El señor WO.—	 (?) es que (?) entonces, necesitamos una combinación para poder ...
El señor BERTINI VINCI.—	 Pero eso implica aumentar esta o reestructurar el proceso.
El señor WO.—	 (?) usted no conoce una compañía que en esta oportuidad.
El señor BERTINI VINCI.—	 (?) pero eso puede (?) tendría que (?) todo (?) El señor WO.— ... podría ir por ahí alguien. Desde luego que estamos hablando de una situación de un contrato, claro ...
El señor BERTINI VINCI.—	 Porque no hay límite legal, porque realmente lo que estoy haciendo es comprando un ingreso a futuro, derivado del tercer contrato, o sea, no es un crédito.
El señor WO.—	 Digo que no toco el tema no, pero (?) he conversado con el banco (?) que ellos tenían ... a pesar de que era un contrato ...
El señor MONTESINOS TORRES.—	 Puedes pasar. Tú conoces el Banco (?) es el almirante Chávez.
El señor CROUSILLAT LÓPEZ TORRES.—	 No cortes ya, por favor ... (6)
El señor MONTESINOS TORRES.—	 Que venga el almirante.
El señor WO.—	 (?) muy viable, dos años malos pero (?) no puede.
El señor BERTINI VINCI.—	 Pero tiene que prepararse para ...
El señor WO.—	 Sí, sí, sino que (?) del canal (?) todo tratar de canalizar ...
Background	—Ingresa una persona que saluda a los presentes integrándose al grupo.
"El señor		.—"	 Señor ¿Cómo está?, ¿Qué tal?
El señor MONTESINOS TORRES.—	 El señor Bertini del Banco Wiese Sudameris, Entonces, estamos viendo esta segunda fórmula para que el Banco de Comercio pudiera hacer el desembolso vía ...
"El señor		.—"	 (?) con una carta fianza en un banco (?) o sea por límite o sea no somos (?) en el asunto.
El señor BERTINI VINCI.—	 Por límite no pueden ir más allá de un porcentaje.
"El señor		.—"	 (?) contratamos contrato de alquiler, acá se atrofian, entonces tenemos esa salida porque la liquidez la tenemos, podemos dar hasta 6 millones, pero, lógicamente, necesitamos que ...
El señor BERTINI VINCI.—	 No, sí, en nuestro caso no es problema de liquidez, el problema de liquidez ya está resuelto, el problema es de limitar el riesgo que antes ...
El señor MONTESINOS TORRES.—	 Así es.
El señor BERTINI VINCI.—	 Entonces, lo que quiero ver es cómo están los flujos que me dicen que ya han presentado al Banco para asegurarme un repago en el tiempo.
El señor MONTESINOS TORRES.—	 Claro.
El señor BERTINI VINCI.—	 Nada más. Es coherente lo que han hecho acá absolutamente, es coherente de los contratos a futuro que se tiene y en ese sentido (?) ustedes en este caso siguen siendo nuestro ...
El señor MONTESINOS TORRES.—	 Así es.
El señor BERTINI VINCI.—	 (?) en el caso de liquidez lo hacen ustedes por un lado.
El señor MONTESINOS TORRES.—	 O sea, no tendrían ... ustedes de dar los ...
El señor BERTINI VINCI.—	 El único riesgo crediticio.
El señor MONTESINOS TORRES.—	 Crediticio, claro. Pero el monetario de inmediato no hay.
El señor BERTINI VINCI.—	 De acuerdo.
El señor MONTESINOS TORRES.—	 Esa es la ventaja porque en realidad no la hay, tenga que asumir el de los 6 millones.
El señor BERTINI VINCI.—	 Los 6 millones.
El señor MONTESINOS TORRES.—	 Claro, ese es el problema.  Justamente, nosotros hemos buscado una fórmula ...
El señor WO.—	 (?) me dijo no, me dijo.
El señor MONTESINOS TORRES.—	 Claro.
El señor WO.—	 (?) también es una serie de compromisos respecto a la (?) del contrato.
El señor BERTINI VINCI.—	 La idea es asegurar un flujo para recargar eso.
El señor MONTESINOS TORRES.—	 Claro.
El señor BERTINI VINCI.—	 El gran error nuestro, en todo banco es en prestar la garantía  de una propiedad, una buena máquina, una buena tienda, un edificio y eso no sirve, lo que sirve es cuánto puede generar el negocio para pagar.
El señor MONTESINOS TORRES.—	 Eso es todo lo que ...
El señor BERTINI VINCI.—	 Nada más ...
El señor MONTESINOS TORRES.—	 Esa es la sustancia.
El señor BERTINI VINCI.—	 Esa es la sustancia. Y yo con muchísimo gusto puedo ... y tener en mis planes una reunión con ustedes inmediatamente para ...
El señor WO.—	 Sí,  el señor (?) me pidió una reunión con (?) o sea, exactamente (?) quien es el hombre que va manejar esto (?) más numérica para que (?) vea de dónde sale todo eso y cómo nace todo eso.
El señor BERTINI VINCI.—	 Así es.
El señor WO.—	 Creo que es muy interesante y además es algo que el negocio que él conoce está intentando aprender el negocio que ...
El señor MONTESINOS TORRES.—	 Y además hay una cosa, vamos a hablar acá en términos de amigos, yo puedo hablar contigo así a “calzón quitao”.
El señor BERTINI VINC.—	 Así es.
El señor MONTESINOS TORRES.—	 El Canal se está jugando por el gobierno, por el presidente y por la reelección, hermano. Todos estamos en ese objetivo.
El señor BERTINI VINCI.—	 Así es.
El señor MONTESINOS TORRES.—	 O sea agarrar toda la (?) de todos y ellos, el Canal 4 es el que más se juega por su gobierno, entonces, por eso yo me permito hablar con naturalidad.
El señor BERTINI VINCI.—	 Así es.
